Date,^NYA_Open,^NYA_Adj Close,^NYA_Volume,^NYA_High,^NYA_Low,^NYA_MA_5,^NYA_MA_20,^NYA_MA_250,^NYA_realVolatility20,^NYA_realVolatility60,^NYA_realVolatility250,^NYA_avgVolume_20,^NYA_avgVolume_60,^NYA_avgVolume_250,^NYA_log1DayRet,^NYA_logMA5_20,^NYA_logMA20_250,^NYA_logMA5_250,^NYA_log1DayRange,^NYA_HL_20_realVol_20,^NYA_HL_5_realVol_20,^NYA_logD2,^NYA_logD5
2019-12-24,900.7849532163737,1003.3293577243876,1159514434.1746063,997.14147116395,1022.2406489733456,563.8502867806807,612.5262612989446,,207.22477391568873,,,285382870.0716834,,,0.10781255322075378,-0.08280304980004331,,,3.2228350890034463,1.181814521239428,0.7508406583319698,6.140028620412214,5.888368117567732
2019-12-26,813.3841929860364,627.5720641117468,-653674861.2418032,722.3964024870684,748.7293580193864,604.7950901985818,630.1209145099733,,191.45823975008173,,,256753106.0605243,,,-0.25934505240601824,-0.041022021988932976,,,3.270821216821995,1.1735235406869642,0.8441139524973653,4.355173205914555,5.321662814018853
2019-12-27,761.8329586340697,823.1509712592706,-44782318.31372452,761.3601528237268,844.9919425024946,708.6013297956218,639.7473123829475,,196.26457623113592,,,254549711.61469412,,,0.07741230675852749,0.10221979509323446,,,4.426423707125809,1.1664206670576216,0.8555024054548144,5.19394739605564,6.251963993084107
2019-12-30,700.8738341326816,664.0353059725048,35044025.5717082,680.1857770951447,658.2915038998017,733.5558899360103,644.2190605854652,,195.72022755550734,,,218643524.56813985,,,-0.053992571288808716,0.12986496645906662,,,3.0862251046963656,1.1679454422052038,0.8446790998773261,3.5963046808424157,4.826494489088869
2019-12-31,619.6800872582025,652.632956009591,-906728841.9999442,563.0308207197004,636.726951203882,754.1441310155002,643.6374306773541,,195.67479840384365,,,170708742.0608174,,,0.051811525861012155,0.15844793321303313,,,4.2999502942101655,1.1637420253670976,0.6458956508275697,5.138840952430254,4.634158003865097
2020-01-02,955.6921967766756,928.0604192989476,1505770200.460835,956.1963117516444,995.0570729963902,739.0903433304122,647.1477503059675,,200.29519628379182,,,245692258.0566771,,,-0.029339053639082246,0.1328455336892056,,,3.6599850331744523,1.1634485452110594,0.5996452642883455,5.576044224858628,4.321067545392314
2020-01-03,952.7387588096336,1024.8523824554586,1262684647.3454504,954.1996400154876,835.6563454564712,818.5464069991546,659.597747261107,,215.85094638908,,,278492381.53265274,,,0.07296312307795454,0.21589991745152126,,,4.7752782487777345,1.0681585392392232,0.6728988230597193,5.919483536413732,5.984642123067711
2020-01-06,985.983982950801,838.7046908098964,-120415109.48269606,936.5198477915292,965.9101727537236,821.6571509092797,651.0411413227779,,204.3202564134539,,,204877488.7850484,,,-0.16178144307090625,0.23275037937002918,,,3.380665537266413,1.069250292273722,0.6888158171746533,4.492625352466366,2.744299809418788
2020-01-07,687.5902962089258,804.8208902714014,2069781960.6394317,723.1896399227926,713.3746850735097,849.814267769059,661.835950829996,,206.55670523971796,,,271742198.0789055,,,0.1574265952486196,0.2500001002873843,,,2.2839072275428984,1.095075518077095,0.9517154970355961,5.3937706823990785,4.947238054241526
2020-01-08,787.9620026442808,880.3447333750601,-1421670746.9519837,860.5572782287727,880.0919007269213,895.3566232421529,688.5680253121058,,197.9050676913837,,,257590072.0372491,,,0.1108637045321722,0.26260798514881456,,,2.972188403935804,0.9371126777574839,0.9201908273074936,3.7290622659643926,5.428080694900604
2020-01-09,862.509212074563,962.3627538093642,180907177.87987372,916.4633744117018,925.2145451923716,902.2170901442362,711.5702574973127,,201.81471039036165,,,282923635.3108709,,,0.1095456330350741,0.23738100928057387,,,2.1691874949237504,0.9864205045485066,1.0527067408978674,5.059691223188096,3.535213413383994
2020-01-10,1075.7642824304005,1121.4069372687063,949432339.1726856,1119.479252117906,1117.066566989287,921.5280011068857,736.7236356580845,,220.10459559865154,,,316515153.6439539,,,0.0415527215780174,0.22382032676472877,,,0.8807402885383168,1.1645577431099412,0.9545121421744479,5.4850550076291755,4.5701081834557025
2020-01-13,979.1240107205404,945.0504421119332,1020296338.631648,949.356085036652,977.5734598620174,942.797151367293,761.0064464550588,,214.6196128265869,,,371684287.66634697,,,-0.03542000135051973,0.21420932073975754,,,3.3399379167738545,1.1623304178265024,0.943493004272755,2.8514179072057213,4.666695590702819
2020-01-14,1305.2527643057474,1255.117357135672,2905004798.7785068,1321.0733515895372,1310.0106728355722,1032.8564447401473,791.3684315885721,,239.30606384189048,,,500485026.60929984,,,-0.03916763126882406,0.26631985135749736,,,2.403577168754006,1.172367596004196,0.9435749038163593,4.895676415753015,6.1099061810948
2020-01-15,1162.4623543572798,1244.7968890930752,1577875385.1832762,1164.1894559604843,1165.3701989265264,1105.7468758837501,811.7336795107936,,259.88414160414857,,,583179894.4714048,,,0.06843190071053444,0.3091039859414271,,,0.16614387258141783,1.3770382014824873,1.2635477047281873,5.702936940563451,5.898395282800481
2020-01-16,944.359222886198,865.9814186282292,-761839142.797616,894.8343373784846,939.4462237021216,1086.4706088475232,822.907082275713,,257.0138207724704,,,544657957.4099268,,,-0.08664317469686716,0.2778464550501342,,,3.7980003330172583,1.3087884374540946,1.560259684650279,5.963928738890142,4.568312564417071
2020-01-17,922.1243875708516,742.6719930214604,318628841.27194786,865.9024102606036,795.222239927487,1010.723619998074,838.898279575674,,240.2128494011729,,,541847790.4969174,,,-0.21642564076913526,0.18633234970689905,,,4.258165057368182,1.2742339025652298,1.6207944440338933,6.218848885702307,5.936836604871093
2020-01-21,383.68248165699697,26.97866559738941,824443990.7304916,348.71678717740724,53.08261638402655,827.1092646951653,825.0412241918399,,277.74724371302244,,,518777904.8268305,,,-2.654768949255392,0.0025034542522835304,,,5.689122780476258,1.367533741777177,2.0911585347876533,6.732213987785827,6.822275575488313
2020-01-22,540.3469449473378,637.7942673618763,-551528885.1783395,537.2299885726206,455.983290529105,703.6446467404061,829.9678122964057,,273.2488375918065,,,478666170.72818077,,,0.16580434249896325,-0.16511345410348469,,,4.397490180919619,1.3426790728856328,2.076360473933451,4.652795154052354,6.425392533161354
2020-01-23,203.94259328919725,706.6411914059199,-83410454.09466314,594.6854602669755,432.1818840189353,596.013507202975,837.8152843360946,,266.95719605436307,,,463266688.9889846,,,1.2426844796536893,-0.3405343218643295,,,5.0907000092078745,1.3512779212368198,0.7445027403655766,6.521596389404015,6.288147919198913
2020-01-24,1191.4978030655484,906.618400271148,176329461.2783289,965.046983955288,999.7385436836612,604.1409035315588,832.9797364634326,,264.6674234608961,,,414107440.3441707,,,-0.2732448184880161,-0.3212018611757083,,,3.5464964218726935,1.3512527960344303,0.8207680990773797,5.594057384787417,3.7046785299145566
2020-01-27,781.9404210904759,726.0226584917145,-1083237322.3935127,709.3415493578432,879.634624021347,600.8110366256096,837.902266182431,,261.543086364649,,,392629317.2865852,,,-0.07419732539757004,-0.3326209960492655,,,5.137520921330937,1.4056176921455263,0.8243794188527088,2.9643173046188362,2.81237024744427
2020-01-28,582.2660201654144,726.2528656541535,-523826299.42276335,646.8436721485632,722.5360085379889,740.6658766369625,833.0573609021751,,262.7255382243987,,,368677118.2311333,,,0.22097083135708867,-0.11755288553878808,,,4.326676918719237,1.4022861090041043,0.652893062479899,5.194985539581255,6.550042940073501
2020-01-29,917.7930624449664,639.4752594317515,3610439168.174582,825.1472057753708,702.8340863652184,741.0020750509375,831.8293585751373,,263.6130413107991,,,547446875.3612769,,,-0.36132401012772225,-0.11562389628853038,,,4.806584309304147,1.429166974150762,0.662433774862032,4.460692229870415,0.5193841369109929
2020-01-30,536.2360535926073,734.542716740335,-1890200735.2268195,576.7553866832877,680.0768060561968,746.5823801178205,835.9248466116745,,261.3087259581303,,,498273280.69993323,,,0.3146736888823663,-0.11303274660791232,,,4.63784470577274,1.4402156319321697,0.6037870499415586,2.1150320059196948,3.3286813588172994
2020-01-31,845.8329456450583,769.8771746709181,-454842998.7686429,793.6378373676171,862.9269049559789,719.2341349977745,828.0156843802731,,260.76658137173104,,,400242620.7384593,,,-0.09409088762143841,-0.14084515220780913,,,4.238287138893558,1.44756548829066,0.3654664812937608,4.870621336801615,4.918090275442627
2020-02-03,571.1334874999411,393.0424389376367,679709618.1003222,532.3237409771682,370.3104515252872,652.638091086959,796.4251872043822,,273.61929348246775,,,371093869.27620286,,,-0.37370536763508494,-0.19911044735856498,,,5.087678365521394,1.4623552320679156,0.3484238132758274,5.8333484924884,5.8080830874776455
2020-02-04,381.66654147991176,700.7479024551285,-404539314.9597292,536.5830991057164,549.882572630876,647.537098447154,789.5273477866436,,274.23557105162956,,,356887659.0023512,,,0.6076008974348905,-0.1982583856393879,,,2.5877244498697487,1.4801275201008444,0.9903123126810922,4.235978262139418,3.2388730684812805
2020-02-05,654.3064878299629,411.3836111035053,3182370881.300359,555.7671199402812,537.125235591584,601.9187687815047,769.8554838282489,,286.89966783650635,,,412517105.0353976,,,-0.4640497379718851,-0.2460803132677701,,,2.9254108958163316,1.4570851039387422,1.0887168637999531,2.9091483778649514,5.429747514539566
2020-02-06,526.0404474288425,716.8559002651691,-2001678288.34462,568.9716823670178,615.9655703532753,598.3814054864715,761.6810421727544,,285.91327543727186,,,383516727.9657658,,,0.3094967384470906,-0.2412995357735376,,,3.8500175504081695,1.449652243075642,1.00845197968473,2.7793159070344315,2.8728195301431474
2020-02-07,644.1333102715435,783.2600003470543,-318115243.598073,764.0162310376099,742.1309814588221,601.0579706216988,752.7259044996388,,282.07597265068,,,358565606.8918685,,,0.19555898930023996,-0.2250097700607677,,,3.0858128746805424,1.4138583608904787,0.9971104016338785,5.918561512073889,2.593972218960608
2020-02-10,809.3094387500842,730.2426275062035,-412224703.6569276,748.93986886534,825.8314506163169,668.4980083354121,733.1676890115137,,268.39675566209365,,,290482754.7503878,,,-0.10280449392274058,-0.09234102930945323,,,4.342396400440989,1.251489762979475,0.7186203377628074,2.594263711682792,5.820676785346307
2020-02-11,910.2611122816134,803.4216746457605,-444169426.4746909,872.6293010732743,862.6608753140154,689.0327627735385,726.0862506382051,,264.35004072513186,,,217259466.49507084,,,-0.12485179471646025,-0.05237998922189454,,,2.299422673739173,1.2962041156244384,0.802567099322346,3.003783490285725,4.6315567015596
2020-02-12,896.2364146926511,920.9016930824056,329427620.11776257,865.4209549211973,931.2838832831194,790.9363791693186,709.3754674355417,,238.44143891707577,,,88480607.56203362,,,0.02714905737914907,0.10883257403757832,,,4.18757573939616,1.2532780140849726,0.8520229433740137,5.250486836057944,6.233465341687404
2020-02-13,695.909027550455,652.657478140367,-55196248.85207796,692.5428616274221,702.1901870110487,778.0966947443582,679.7684968879064,,202.51594524665902,231.8062960134829,,6827025.860265911,211545280.85005045,,-0.0641664883623693,0.13509850830702916,,,2.2666807146158328,0.9801293606066888,0.9961076507082879,5.015717003680099,4.161978632898591
2020-02-14,699.8332080755163,805.5890452346594,386598872.4990277,713.5805775296158,731.6039768193514,782.5625037218791,676.7488782182279,,200.02824139142962,231.4877633002929,,64248926.625098094,241536220.78373334,,0.14073171056933217,0.14527352529358137,,,2.8916708742198813,1.0117638220277563,1.0071663970644442,4.747647116382502,3.105888292326681
2020-02-18,782.9391499969552,605.9844772596789,135316814.18163204,729.8465644393837,594.9359252108179,757.7108736725743,669.9145024301388,,199.992397126309,231.3232639126533,,55083325.2705823,244293587.242583,,-0.25620060838800907,0.12315178379945343,,,4.9046126276247035,1.0311681771508852,1.182973956957692,3.8431658578878842,4.822361258370914
2020-02-19,598.5331045921166,820.798063561605,-164997861.382864,702.5097316209649,739.0127181021589,761.1861514557431,709.6054723283495,,133.34445228822554,227.7828552992382,,5611232.664914524,247549496.74419552,,0.3157952791351103,0.07016879939854212,,,3.5973940786438345,0.9557508031692378,1.0394844640666856,2.7218885628961216,2.8551123258585753
2020-02-20,891.8701130770924,699.9698851598223,376266688.0088925,876.6671459348154,811.7214746407308,716.9997898712265,712.7142532182468,,132.30284660457653,225.75492835140858,,52001011.32427613,254993144.1168719,,-0.24228319591740094,0.005994974321987742,,,4.173551094153269,0.9510442052808206,1.0374168648136086,4.54313953511493,5.397854092466603
2020-02-21,623.9966067564146,717.6934793520386,-164483092.02926683,769.1889555987364,724.2589035294495,730.0069901135608,713.2668676155528,,132.29922706013636,224.39917895490234,,47947379.42754594,242455848.53429157,,0.13989763845191336,0.023198470827888003,,,3.8051068819793903,0.9087807865119742,0.7413028672645904,4.635743853754766,4.1749409813640925
2020-02-24,1075.8094101485383,1095.756314177405,189582024.6810732,967.648707942726,1075.937035404435,788.04044390211,722.7237633108656,,152.12241057097557,228.20258521496189,,48610007.597683154,249366772.6711791,,0.018371504789557624,0.08652233424774894,,,4.684797368528021,0.925261763762172,0.5580783818636937,5.980874745106111,5.67045754615916
2020-02-25,824.9986612893645,865.9746033097399,-571642816.404345,820.1009813933233,887.4911537197222,840.0384691121222,729.7213605517669,,155.46431664848305,221.21965711151793,,74189732.89714155,241190718.74808368,,0.04847381804642966,0.14078492394781006,,,4.2104991961057525,0.8817723916217605,0.41803656566882064,4.999109958222116,5.560643653563859
2020-02-26,899.8423786423027,891.4566196637315,-174046165.22775602,854.9760823954111,893.1303062222687,854.1701803325475,737.9815482522457,,159.60404473750083,221.74431472257447,,91678739.6068919,238301856.48423976,,-0.009362836964994892,0.1462116264104716,,,3.641636467902198,0.8753788976726137,0.4051599254403438,5.319588006539412,4.257859207277359
2020-02-27,860.4932966900506,836.2355278063351,-133710100.54114628,825.488200207581,862.1531403227673,881.42330886185,747.819561670975,,159.27635636401214,221.06952552240824,,-95528723.82889451,223520558.70017406,,-0.028595520372375983,0.16437627616741357,,,3.601820988247995,0.8441762678908075,0.4575973398757867,3.392461854583962,4.914606235368145
2020-02-28,909.980867031687,937.215755400066,505507065.2687044,946.3899514214736,965.0949785869598,925.3277640714556,757.9532136039616,,164.740788703935,222.2628303169858,,24256666.195881687,231079562.9855441,,0.029489943582012082,0.19952635402593005,,,2.9287923201105315,0.8361414108359722,0.6659242115698735,3.8233914600123797,5.391453712778356
2020-03-02,871.9847438714587,928.1087025788728,-37149372.72413588,875.4241467253796,884.2961837061303,891.7982417517491,765.8647899993592,,169.0857569015852,223.04661919200544,,45141347.49810704,230358742.0977478,,0.062376934130238954,0.15223428082010174,,,2.182904418293508,0.8868179077149397,0.7780835074066572,4.520409090914303,5.121864226455448
2020-03-03,901.8575543234856,816.491968507049,89996383.03080368,884.8070918132053,836.4461421547894,881.9017147912109,787.0372664778299,,144.69768868420826,223.1973454131939,,15655685.744631112,221747312.18449557,,-0.09943950968204876,0.11380501544746001,,,3.8786926628245824,0.8157613855354423,0.6917779203556533,4.793505183194039,3.9016217959588455
2020-03-04,779.2865369370302,774.6894204885903,-512592448.1143198,755.2694305304503,799.7283206232423,858.5482749561827,790.734342379503,,143.3149363525853,220.5651891100093,,10253029.08690158,190672725.6247671,,-0.005916603583338067,0.08228084948986723,,,3.7945649440497213,0.7887348462796681,0.7165384333890258,5.03317457914517,4.76018220197433
2020-03-05,793.133763804386,883.9110059237064,79348404.12395811,821.7108314137677,823.3999457181417,868.083370579657,814.360712120513,,113.28934892565638,220.34274989942082,,-144898094.77191848,179787069.44746158,,0.1083644974163016,0.06388435597255694,,,0.524204311304865,1.0351157067261438,1.3814779560106942,4.210927432288646,3.864417180117293
2020-03-06,829.9448366603301,775.7060078957074,104537849.39374304,812.7521274035607,848.9475746146964,835.7814210787852,817.30321750204,,111.37156541702579,213.91268887280677,,-39587287.88500031,200506504.03933817,,-0.06758564413220605,0.02235695959909381,,,3.588933343274124,1.03134674766108,1.4435215256973335,0.016451338699550958,5.084565496905497
2020-03-09,827.1981558843709,970.7011692194392,497505033.5785008,928.0916633250108,874.4591941936123,844.2999144068984,826.6752759456591,,116.14060613002854,213.04830291970487,,1193725.9738283784,214227656.0588559,,0.15997439082415246,0.02109581541077407,,,3.9821546520505984,1.0350917872534409,1.4770185330278722,4.46349328915839,3.751677398214066
2020-03-10,768.2670924673057,743.5691101178327,74081806.28916788,715.4940320816513,698.6819506252923,829.7153427290552,827.3416000762406,,115.59517992349825,212.2123210375271,,25509051.47113315,210835653.28849164,,-0.032675735345784,0.0028650123181575195,,,2.8220977622631223,1.0237524058975727,1.4219197594376443,3.4700048334938267,4.289402148016645
2020-03-11,799.0410604355147,718.0970276265343,876533929.0980825,731.4297954128488,681.6411513141065,818.396864156644,823.0753677252793,,118.07242777590824,208.4777157967448,,91544219.24977182,226829324.47039655,,-0.1068076383392005,-0.005700390352687208,,,3.907786927882042,0.9956705100139921,1.4396742888289067,5.531823605636711,4.0358745744459545
2020-03-12,793.2579559974583,826.3879393126299,-56313184.10193682,807.9977854235713,876.1668938103485,806.8922508344288,818.3496800367905,,115.82091587585245,207.97771857127216,,72257179.03878686,220407604.40337345,,0.04091586341517091,-0.014099585783387504,,,4.221991506028154,0.9969888524954683,0.5427256346164837,4.416655441272715,4.05218602581427
2020-03-13,822.2292786657472,872.2157685988841,114544115.45508385,836.2470678236314,873.9058568054697,826.1942029750641,829.3275945597163,,109.52350483472185,208.2083153182831,,80744197.25414494,223583705.8619385,,0.059017550373998307,-0.0037853869769498704,,,3.62856636609589,0.9553614082174537,0.5409004548588525,5.03772335058593,4.569644150413087
2020-03-16,863.0557132574195,946.4936312472872,275582294.46497965,944.2644377977576,907.4609388207537,821.3526953806337,836.3728238603477,,112.41001557395307,208.6621571187967,,75193368.35244253,228033417.46248916,,0.09228499523040966,-0.018121865600175403,,,3.6055929215518305,0.9427791185413806,0.5197748540997346,4.78837212125731,3.186664071113367
2020-03-17,914.1108489620528,869.8178933815816,-28004765.77559471,844.6623678491414,899.0183835196985,846.6024520333834,849.5644946664428,,98.58034374323519,203.66211762422404,,67027289.3545812,221319468.37402695,,-0.04966797126600592,-0.0034926345544708075,,,3.9955552913531007,0.8965541015555886,0.2594577435134313,0.8745830190973075,4.838254430594168
2020-03-18,807.796844357812,883.9518057156129,-77017987.29583263,865.6027918373838,847.092658389427,879.7734076511991,852.7221817741432,,98.62186133313607,193.92703400929074,,71426283.05893277,198605140.18355927,,0.0900919460732298,0.031230584027038606,,,2.9183183360654597,0.9070172811569407,0.4953511422807424,4.135835541428982,5.111112574680081
2020-03-19,953.4131299613018,929.901252945656,254647066.41859916,925.4147044400106,977.0564758571054,900.4760703778044,864.218750163435,,93.12670551876278,191.71352351769715,,65345301.979418114,198670828.010625,,-0.02496991351799964,0.04109767073882244,,,3.9443308685871337,0.8995406669131383,0.4297844607652898,4.09573292406952,4.63970023856828
2020-03-20,1074.6077070895226,881.632787975781,734381739.5619464,1017.4440386955594,926.5782400960052,902.3594742531837,872.415715594622,,86.53227910523033,189.07162124956616,,110288543.55897877,207167537.32516974,,-0.19793532117362758,0.033746922512004264,,,4.509383677352295,0.9257864850828704,0.5867945320195737,0.8411437080207228,2.2425186241765322
2020-03-23,940.0183417006192,984.2794478966916,-656718434.4400206,930.1903980263214,1001.8310681505972,909.9166375830646,866.8418722805864,,74.08387432292677,188.75349632619663,,67973520.60292408,176896989.51492596,,0.046010460978004424,0.04849641302956351,,,4.271662931200629,0.902959276871125,0.6083581501772747,3.995963245402877,3.631933811297333
2020-03-24,836.4557216035591,852.1479126025624,-504943033.4782734,849.9202151760128,863.4368092496188,906.3826414272608,866.1505377452274,,74.15687130953684,187.34618863160898,,71308509.74922767,179375853.3109848,,0.01858653200722572,0.04540283384295215,,,2.603918121245551,0.9086165160235385,0.8428048381544926,3.3838774326576613,2.871867198556207
2020-03-25,800.3358493958876,837.6747367254247,-470861983.9640935,820.3171226385675,835.9286808812776,897.1272276292232,863.4614435983121,,74.16604365632239,187.37119658405913,,56467718.81241079,172274525.55014533,,0.04559843148643034,0.038248443537739436,,,2.7480115529091953,0.9194471244414465,0.8822615339111077,4.987739925165845,3.834646568215076
2020-03-26,896.6141289600691,870.7904633326925,820818.8808617592,850.779504933611,901.0876750096904,885.3050697066304,865.18919037463,,73.90043104428538,186.51245998735524,,63194264.783511184,171704138.77196455,,-0.02922421228902753,0.022984096928610302,,,3.918167490875694,0.9261072404261009,0.8798978071455062,2.9254466416406446,4.079413473112196
2020-03-27,882.5452416030839,822.3558518477184,161450511.0148363,856.8993310508431,824.4741535443954,873.4496824810179,859.4461951970127,,72.45740287989442,185.29208447381424,,45991437.07081778,189507127.98887756,,-0.07063684159786544,0.016162300684768885,,,3.4789352045575357,0.9195599548239525,0.7234075985352916,2.729086373001753,4.082220294902846
2020-03-30,819.6682254995321,774.6621953667855,83391436.20252323,810.4219678420104,797.1090427269919,831.5262319750367,851.7738698364083,,72.9267565468243,184.8022221798091,,52018477.51715074,165800815.25123903,,-0.05647259794975423,-0.024058234700943253,,,2.5887353764822976,0.8948235900248381,0.5998146972420991,4.565683424292469,5.34528326074795
2020-03-31,646.266346459428,748.609048479293,-178103932.86982107,701.7004021534867,705.3259149119749,810.8184591503829,848.3797238350205,,76.16315169666397,182.92251855521963,,38613461.722119495,141787672.24765116,,0.1470051627684355,-0.045284142198562034,,,1.287995728920873,1.0091856060147528,1.0055655823074527,4.3006376501236,4.639947040998951
2020-04-01,762.968580800045,770.0085075064471,21820518.773755077,737.7926974213478,780.58978306272,797.2852133065874,848.1456781859133,,76.40831418153729,182.95870120083976,,65334110.06652324,144158266.05192536,,0.00918471156560429,-0.06183993797412124,,,3.7564700077780477,1.0082724325746424,1.089101796748162,1.537659993515766,4.214587225608608
