Date,^HSI_Open,^HSI_Adj Close,^HSI_Volume,^HSI_High,^HSI_Low,^HSI_MA_5,^HSI_MA_20,^HSI_MA_250,^HSI_realVolatility20,^HSI_realVolatility60,^HSI_realVolatility250,^HSI_avgVolume_20,^HSI_avgVolume_60,^HSI_avgVolume_250,^HSI_log1DayRet,^HSI_logMA5_20,^HSI_logMA20_250,^HSI_logMA5_250,^HSI_log1DayRange,^HSI_HL_20_realVol_20,^HSI_HL_5_realVol_20,^HSI_logD2,^HSI_logD5
2020-01-10,1444.3168905247985,1947.474282857409,457066728.1782203,1798.3336998909,1590.4431720213431,1771.0693900006092,1285.885883384037,,468.7199804732114,,,181684983.15430737,,,0.2988968238012624,0.3201356550574885,,,5.3370116328330415,1.5018874076466062,0.4522821178335554,4.857290988736478,6.980050428452161
2020-01-13,2116.3096871078706,1708.847640855216,-16502181.996419668,1854.799016417408,1948.117703082345,1759.6772602829358,1284.1446854560704,,466.99139138230254,,,178994996.39351004,,,-0.2138546091440548,0.31503753509912136,,,4.5360203735966005,1.5034934331873246,0.45264865072593,4.3076740509182905,4.042360653772861
2020-01-14,1673.847188499538,1909.3957838331444,162722473.72046113,1926.5469111923408,1861.819293210072,1803.8193877593899,1320.7291659056682,,486.46845130371594,,,186923154.6766066,,,0.1316621658131749,0.3117223164824952,,,4.170187972595106,0.9314873792171331,0.5230803750301989,3.6396497927667126,5.396852510480298
2020-01-15,1909.5286651003955,1717.9095055981743,-91703279.2858622,1798.2235821576396,1838.300271538472,1783.6414617277514,1344.9199515831938,,493.9061374797793,,,188682613.73551273,,,-0.10574829150527067,0.28232254386075784,,,3.6907948530863877,0.9465884766560119,0.7393585334666903,2.2040749203951187,4.61402714862104
2020-01-16,1554.9234236583395,1088.1397172468205,-110951859.6302545,1462.6483654000367,1223.2754681401711,1674.3533860781529,1352.6960426386463,,488.26523918562754,,,169405318.18129525,,,-0.35695674240661857,0.21332738300181284,,,5.4780225756033385,0.8756736005234717,0.7616763729460689,6.710834956786847,6.303425204223119
2020-01-17,507.71551846661896,1156.880673967993,-31347823.68299532,797.0467701446942,828.1917515544665,1516.2346643002697,1356.095826365476,,486.565414742361,,,171031978.25473958,,,0.8235613001804195,0.1116202115635406,,,3.4386531218130845,0.858292544315736,0.8009994089766481,6.329772297482287,6.672784066956164
2020-01-20,1102.8183777712147,766.99248272361,286085414.5566328,1092.7152965960595,937.222676490901,1327.8636326739484,1329.8111039879302,,504.0559953450227,,,178565696.474583,,,-0.3631473432190679,-0.0014655455279653157,,,5.046598271362255,0.8588310614570557,0.8737874729773916,5.771899692498145,6.847851502808874
2020-01-21,1514.3567766385404,1634.7242544342553,-328464990.16529346,1507.1676838993951,1738.4260660483924,1272.9293267941707,1326.1714533760403,,501.4411664747697,,,139337233.15568033,,,0.07648335947327484,-0.04097538361034539,,,5.443535622866422,0.7801872046360439,0.9817587854737978,6.169283441419296,5.615575945206815
2020-01-22,1442.0549764568425,1571.9257977844936,-438408444.2612339,1406.0264709890434,1386.1224694456214,1243.7325852314345,1330.0529002443552,,503.10872310291586,,,134181154.88158551,,,0.08623232718632431,-0.06710170849382234,,,2.9909207941000764,0.8593218649450072,1.1776292637095735,6.690759435553586,4.983495025164418
2020-01-23,1428.465478590471,1458.808796748006,313604806.2893965,1329.9748648454151,1322.3724551409723,1317.8664011316716,1337.16149665095,,503.9129418390618,,,152320902.08726013,,,0.021019433858638636,-0.0145350150445246,,,2.028465263411422,1.048809028004575,1.4298772183712438,5.1700035255757815,5.915309695566876
2020-01-24,1395.6567875296278,1620.0871114301954,693817295.1513643,1673.705857696899,1568.2730103098802,1410.507688624112,1418.071679800552,,396.74909802028367,,,77791105.40008251,,,0.14911480037843572,-0.005348274325214896,,,4.658074232594164,0.9600718108207414,1.458749227158123,3.874556077325028,6.138172823964894
2020-01-29,1551.3103188160967,1387.9010499183642,-403288974.71291184,1378.8281375473416,1525.8713012781882,1534.689402063063,1452.461443829193,,359.28065482889764,,,98384191.3096182,,,-0.11130737092866308,0.0550683519363027,,,4.990726174499729,0.9638800374015372,1.4492315928895578,4.261379691739029,6.431183836302317
2020-01-30,1485.2075435603365,1821.4762781635764,-158385733.14733934,1696.5434939426668,1267.6900702876628,1572.039806808927,1479.0751585323155,,366.1982271877448,,,114117400.69226043,,,0.20409279167662467,0.06095701651842607,,,6.061115190743736,1.0235985379697838,1.617220590891505,5.305239189033275,5.2297816605235345
2020-01-31,1951.7957351674231,1498.628414854942,-185557750.56916025,1723.2033733025382,1938.1266266470373,1557.3803302230167,1500.4869130201757,,353.33850733597603,,,93597906.19375059,,,-0.26419953894438475,0.037215470085506824,,,5.370281003213476,1.002399248360682,1.540670260453892,4.707071008231681,4.294524904702033
2020-02-03,1356.138155945766,1278.38765426775,-16412436.798223138,1290.734580738328,1426.875228614219,1521.2961017269656,1517.397690992749,,332.595044711691,,,61861557.84143531,,,-0.059041430435591354,0.002565847787852987,,,4.913688526902935,0.9727164937619004,0.5454266322104918,6.297272518210896,5.195293798545524
2020-02-04,1385.0036201155417,1134.167362119406,305035991.0756476,1279.9523559199988,1086.60167272748,1424.1121518648076,1530.4809736974496,,310.2902734336434,,,-3453365.9616389396,,,-0.199803973378635,-0.07203347967621765,,,5.264505551496863,0.9720019019606255,0.45507411054467667,5.898419694534054,6.186043485390962
2020-02-05,1266.8384915775932,1403.7750169628962,208524603.72816655,1332.446665469135,1399.5975874433243,1427.286945273714,1512.3793100734151,,306.3746477916388,,,13972073.513405621,,,0.10264062832480317,-0.05790871158326902,,,4.206942652944822,0.9764869750049127,0.6775103465310595,4.831407847164812,2.7646804746007634
2020-02-06,1448.6629153551405,2075.754426631942,1002755492.0406996,1893.3570480712551,1671.740030470657,1478.1425749673872,1531.7327740824687,,329.4540710752568,,,92122291.71883956,,,0.35968366303329236,-0.03561334398489198,,,5.400950746151128,0.9904129709235903,0.4998330007880403,6.8475668180782705,5.538428740573889
2020-02-07,2177.8561980353734,1979.0814948812117,129594374.82423045,1973.1308987676712,2147.99767139358,1574.233190972641,1539.746892038711,,338.62640291535064,,,74003831.66790022,,,-0.09570815195251887,0.022150243748250233,,,5.164024384707534,0.9956539749215372,0.47263107897130324,6.354902903875931,6.174729575414082
2020-02-10,2023.9521844122355,2736.819924296906,2788259095.970092,2749.832061627545,2165.278453417908,1865.9196449784722,1594.8588834788156,,431.7609505726518,,,228322140.06426087,,,0.30174450795441604,0.15696878077065257,,,6.370848493061674,1.054750239887253,0.7696933534300973,6.493852923694557,7.285117350128127
2020-02-11,2841.211533601854,1818.1381492067408,531061769.8702884,2509.172219925287,2259.774191935572,2002.7138023959392,1588.3920767962823,,427.14551133383895,,,232021892.14886427,,,-0.44641757501455476,0.2317809299034172,,,5.519050126196692,1.0610483059158478,0.7766783968080367,5.081052412835894,6.5279152077738525
2020-02-12,1760.1132871374575,1991.8780586667272,-646287696.7738192,1698.831110207364,1919.694536783827,2120.3344107367056,1602.5435976868578,,435.9441389240962,,,200532616.4099943,,,0.12369976708962135,0.2799817016702203,,,5.397544531197823,1.0699032983068946,0.46558773824639027,6.613306182623679,6.376902173538627
2020-02-13,2106.76548348548,1954.0267250492288,-159033927.49107933,1886.7591652749436,2017.9031386750248,2095.988870420163,1604.775144747662,,437.7082110033402,,,184444796.34941727,,,-0.07526159448343621,0.26704180649356685,,,4.8762957532942774,1.060320034182325,0.5624034656571552,4.911835254654426,4.801786595970871
2020-02-14,1518.9460635953255,1376.8055826501368,-285450749.74299026,1594.924286557889,1436.565400280142,1975.533687973948,1587.71994860026,,439.7088884430425,433.7697251429108,,174757422.82656088,107367976.89309575,,-0.09825069443797979,0.21853959112184262,,,5.064863889362397,1.0276177793549444,0.5772469708932473,6.421740108044532,6.400715666274798
2020-02-17,1580.3963063650515,1615.7640102383375,-84261205.19875956,1646.2078565033516,1746.6725671077002,1751.3225051622344,1614.101163249836,,423.6943360146351,434.08169387801945,,176091955.5481356,103157888.51858626,,0.02213227376623898,0.0815929732835083,,,4.609806527570465,1.0195210532636332,0.3726570383770182,5.823822856324874,7.022026300560254
2020-02-18,1445.8446138996842,1326.4958819368876,43650719.88849187,1225.933594507802,1230.441540969554,1652.9940517082637,1622.5819236482807,,415.6826138146635,433.03128752865365,,179841882.72671,105351106.13800274,,-0.08615286856209205,0.01856955979524852,,,1.5058417198319396,1.2294276682032592,1.5830841261084203,3.9181979156333995,6.197751352982581
2020-02-19,1768.9873750730003,1476.3561203415993,-276998427.60864353,1669.3528727008452,1486.7241499555312,1549.889664043238,1658.0501055291802,,366.1490585698517,431.4724480884448,,151687690.61844617,101854062.36399916,,-0.18083030737241906,-0.06745853281120882,,,5.207455254505476,1.2320334309648582,1.5518372022863813,4.937404095697059,6.245179859923208
2020-02-20,1336.3182643319524,995.8984626722048,-10329846.011552572,1292.6038563238253,1127.8070016872225,1358.2640115678332,1626.1088159410776,,395.01720894811757,434.3621305225712,,167594447.8261332,100935765.23881721,,-0.29402824025202146,-0.17998250906557095,,,5.1047135313502885,1.2243329801580691,1.5779215396445339,5.800901379139525,6.864981654579994
2020-02-21,1076.1699464038684,1382.0988377668727,-573125291.8820045,1127.9640436134978,1423.6929653761908,1359.3226625911805,1616.6174679401965,,398.65145495338714,434.3412177126792,,160858605.44509467,100313507.84123349,,0.2501948486867568,-0.17334945014489686,,,5.689443229862823,1.1694405352723123,1.6754618712575096,4.546028092040412,1.666433390606436
2020-02-24,1186.4353586350735,1360.8661005125578,19395534.69011176,1276.9120687991672,1178.823986882402,1308.3430806460244,1611.720333128424,,401.2849240314081,427.3793620647111,,146148141.86513045,91731123.75131491,,0.1371680209670416,-0.20854062570426243,,,4.585865870065177,0.9641588639979478,1.6748302566900442,5.899808686200568,5.54086311097881
2020-02-25,1717.0004416750708,1973.2454333202184,62112994.39667416,1765.9161228482262,1928.6989738749107,1437.6929909226906,1629.3782492229252,,409.3612848994788,432.0176987076535,,114562926.82739595,97354154.6964268,,0.13910077615832403,-0.12515876062362025,,,5.092417110346109,0.9609832648067249,0.3927248184742635,6.382064033269187,6.4719591274181685
2020-02-26,1706.8215310451924,1123.5068312775766,659258569.4531279,1736.1279547801532,1341.873936177246,1367.123133109886,1616.1585382908859,,421.65438631556896,433.3563647679849,,167690304.0356979,107355527.94840132,,-0.41817799413476275,-0.16734343155178336,,,5.976995418823304,0.9844312222724194,0.5478805714401722,5.46957489725766,5.866041022605707
2020-02-27,1267.6905316453012,1555.914684503321,-140068197.8225329,1198.6011736044638,1381.0630608019965,1479.1263774761094,1602.8804586078732,,419.0216555197294,431.39941299013344,,168606180.80193824,113146117.18292393,,0.20486682823140745,-0.08035066930214826,,,5.206541313939212,0.9572803706455644,0.5411275233581746,6.033879070042,6.327965750865208
2020-02-28,1214.3770617360497,939.2004724313592,1144374939.7205863,1139.0040500506584,1035.02746751652,1390.5467044090067,1574.909061486694,,444.25919783635214,435.48759150699846,,235102815.31642556,131199201.907326,,-0.2569575658173477,-0.12450054953207457,,,4.64416570584629,0.9573213914603965,0.5596072637731618,5.216599366773017,6.093340320101645
2020-03-02,1209.4161228260127,1108.9818724208053,-928426726.0445092,1170.8816663102953,1173.7555292911093,1340.1698587906562,1566.4387723943469,,451.7618577948809,435.7648058628307,,189502100.85411128,114413638.90830965,,-0.08669533767206412,-0.15600837881683904,,,1.0556571110902648,1.300659492538381,1.9274979762151088,6.1024082747758746,5.528969569614929
2020-03-03,1344.1536612031632,1396.9500710439934,-421971729.73119617,1252.7612551760394,1380.5968043010837,1224.910786335411,1579.5779078405762,,442.2491472810926,435.1934723596982,,153151714.81376904,107522614.8425963,,0.03852677269215044,-0.2542896505490886,,,4.850744665431307,1.2961180279126614,1.9085793363340646,6.126322306683966,6.356620310997824
2020-03-04,1130.8788917104466,1468.940387402872,-505611430.09844434,1271.1289796365454,1389.2664722096342,1293.9974975604703,1582.8361763625749,,441.1243729236653,417.13762914253584,,117444913.12243852,83862620.39038469,,0.26154620529081374,-0.20148202399801424,,,4.771849137454503,1.2891894128729622,1.7178041742232415,5.885988788649033,5.844800312485558
2020-03-05,1531.61958794597,1247.20767609197,405727484.6999616,1608.9250531518082,1326.8523145290492,1232.2560958782,1541.4088388355763,,431.19034374333467,416.7454030701946,,87593512.75540161,103274035.84011804,,-0.20541853634145057,-0.22385011509559105,,,5.642164976056308,1.2961699653545509,1.7968197153843315,5.008916450744513,5.732392634235021
2020-03-06,1205.489268621448,1212.3779347346572,115336005.13964628,1226.9366666214555,1277.4722265554046,1286.8915883388595,1503.0736608282486,,424.2572086512692,417.6953185499635,,86880594.2711724,100181418.10783039,,0.005698149793003186,-0.15528242964935632,,,3.922677245586922,1.3083326962445587,1.7804169726949797,5.547372115162306,5.610121629064206
2020-03-09,1130.0887821744764,1154.2067140105935,329969129.5630553,1043.0153201789872,1045.7832213923791,1295.9365566568172,1423.943000313933,,315.74760723760033,417.9185589442455,,-36033904.04917942,113182959.80582786,,0.02111708236918433,-0.09419614078428266,,,1.0180893483150768,1.4945722878114687,1.7962144354545064,4.532609838060784,3.811646528561862
2020-03-10,1345.2492653034606,1737.493567970545,88322189.00302625,1628.6290709166096,1493.4689080227545,1364.0452560421274,1419.9107712521231,,310.9267508672261,419.78148770194724,,-58170883.09254253,118511997.40354304,,0.2558642733165261,-0.04013929470506297,,,4.906460467038135,1.4785015557705723,1.8026541564187106,6.263618492121964,5.830542861708646
2020-03-11,1698.616322790258,1681.670186207859,-322171985.6518042,1575.2911385077532,1723.9044232911149,1406.591215803125,1404.4003776291797,,287.767578998539,419.07546398937205,,-41965097.53644178,112520838.42235419,,-0.01002653384869049,0.0015587656844389221,,,5.001347527906605,1.4678448118304877,1.8282968944760776,6.268079615933134,5.3600228102071705
2020-03-12,1697.4467176302496,1389.8576102295085,7152485.637430668,1532.0468226152334,1321.2539347850145,1435.1212026306325,1376.1919218881937,,257.06864143038786,417.8006489322397,,-33655776.88001628,112570724.71533588,,-0.19992388801614547,0.04192909950699387,,,5.350876077152206,1.4791185188667708,1.7705258721011645,5.851155833786309,4.960393615952698
2020-03-13,1281.9677921312104,1039.8914507709596,13070347.730870483,1201.3271438914526,918.7313944416928,1400.623905837893,1359.346215294235,,267.83965307344744,420.1205780342947,,-18729722.00632324,114903438.18525013,,-0.20927990159308862,0.029913924262380983,,,5.644017429265974,1.4971348835446738,1.9043325976894614,6.464243595432714,5.150318879567955
2020-03-16,857.2878385880285,1087.5083722119523,-336603774.69509006,959.5204825162982,1268.2196078995694,1387.2842374781649,1332.9334333929157,,267.26849715160654,417.4759370948314,,-31346850.481139768,104716807.74943037,,0.2378707316480689,0.03996594751614641,,,5.732367098278545,1.5227123375373,0.37023493632708887,5.711582766516133,4.200180092022461
2020-03-17,1425.4404761016158,1726.2973929622676,219115138.1229837,1670.145964033527,1666.4989019019886,1385.0450024765094,1352.9235089441847,,281.34248112560425,416.673865418174,,-22573629.569415174,109433410.47067814,,0.19149800765770994,0.023464818693048912,,,1.293921948023188,1.5455435034288376,1.8726433806338656,6.5314692051749,2.415572202852703
2020-03-18,1561.670336662999,1865.5338977413196,218872172.0616746,1742.2294368660769,1512.4826260616865,1421.8177447832015,1372.3823978141706,,302.95727300427797,419.70303726811926,,2219900.4141007336,110824429.1690433,,0.17779130730452622,0.03538794886349352,,,5.436977879983371,1.5516404708796285,1.9055671322495884,6.656759332803894,5.214194784968837
2020-03-19,2080.0114430691683,1634.754112307768,129121071.4251256,1779.388004784738,1923.2583332163597,1470.7970451988535,1404.325180295949,,294.7408328247529,419.0610030614208,,9192446.285934642,105374709.0892494,,-0.24088099215998232,0.04624757278388739,,,4.96891239688238,1.5493639763921219,1.880016413676779,4.516811873063753,5.500835680794704
2020-03-20,1330.0672016509998,1532.651704860153,-222434695.05950487,1524.725069837863,1571.1122056226925,1569.3490960166923,1411.852823650613,,296.062883653328,419.15554748987614,,26726976.12705962,107255578.81791326,,0.14176990716667706,0.10575804377383091,,,3.8370221747758224,1.5322816620213076,1.804995715370332,5.807788652255628,6.200022755738566
2020-03-23,1592.066832272678,1691.4145918139948,460230376.4019846,1743.9748306948786,1678.4514773252597,1690.1303399371004,1428.3802482156848,,302.22886165189044,419.88327230863706,,48768718.212653264,115745920.72168128,,0.06053214877972659,0.1682645414500181,,,4.182406619090108,1.5330122431833957,1.6101726544750747,4.037076957236781,6.4034189203203375
2020-03-24,1789.3374912962572,1616.3141328480197,-187948953.26044416,1509.0346934842491,1689.5335124217015,1668.133687914251,1410.5336831920747,,277.92222396351684,374.15787989097765,,36265620.82979734,76206551.01909192,,-0.10169710440193303,0.16773731785918175,,,5.195724234468716,1.5355450421309433,0.6839035253354515,4.426789987680737,4.700328173432182
2020-03-25,1529.5761132245716,1387.1528168508594,-427576096.3357419,1443.1477250986354,1432.4865009661337,1572.457471736159,1423.715982470739,,269.72317971044913,359.9419522061676,,-18076112.459646143,82666127.62855667,,-0.09773733360062285,0.09936932164111922,,,2.366613246338165,1.5564255813425654,1.1220165452331412,5.717888432723138,6.17040765522078
2020-03-26,1238.4139022144664,1073.3428806080085,668507362.9643931,1154.1135378706604,1032.8373510914207,1460.175225396207,1399.5873922759733,,278.7096504838025,363.1233468227561,,22352665.57970016,101692082.35796629,,-0.14305348391363656,0.04237897253347548,,,4.798070479935715,1.5458771040634727,1.0915131672420368,6.297056376064682,6.330453670317891
2020-03-27,1331.9696539981778,1599.1574919904924,-484461716.2253431,1445.2016176006764,1529.0594404690055,1473.476382822275,1432.58524325393,,259.7566940058418,359.0659269286064,,-59089167.217596315,89870518.09752662,,0.18281813347941028,0.028143820650828454,,,4.429122779902261,1.5435983315348898,1.0912276700519241,5.356608326974298,4.197288968391779
2020-03-30,1730.5486408674117,1925.4611297496776,-24262073.98254752,1796.5666190876582,1890.3452576837808,1520.2856904094115,1473.4092061203735,,270.1727362192798,355.4171456259172,,-13880934.614498228,79160908.02701613,,0.10672699529176033,0.03131936795139973,,,4.540937096560148,1.3524256112302402,1.1019704615343784,6.747725307271247,5.455519975650703
