Date,^GSPTSE_Open,^GSPTSE_Adj Close,^GSPTSE_Volume,^GSPTSE_High,^GSPTSE_Low,^GSPTSE_MA_5,^GSPTSE_MA_20,^GSPTSE_MA_250,^GSPTSE_realVolatility20,^GSPTSE_realVolatility60,^GSPTSE_realVolatility250,^GSPTSE_avgVolume_20,^GSPTSE_avgVolume_60,^GSPTSE_avgVolume_250,^GSPTSE_log1DayRet,^GSPTSE_logMA5_20,^GSPTSE_logMA20_250,^GSPTSE_logMA5_250,^GSPTSE_log1DayRange,^GSPTSE_HL_20_realVol_20,^GSPTSE_HL_5_realVol_20,^GSPTSE_logD2,^GSPTSE_logD5
2019-12-02,853.6836005650293,962.5584478981071,22272481.5955562,825.0819880381259,865.3995574424061,823.5203478170679,,,,,,,,,0.1200341554090695,,,,3.6967873393141035,,1.1003764775185232,2.4942840867273652,5.160833587848704
2019-12-03,981.0612034589832,1091.5422247963595,-24390444.09827957,1020.5543364215628,999.1531949589244,852.5104716269004,,,,,,,,,0.10671201388430708,,,,3.063444259980938,,1.0211559902300789,5.668252861607817,4.976393126135797
2019-12-04,1165.8653912928712,1110.420753409402,6978427.382380426,1109.976610406069,1157.3942302273265,988.2413821969149,,,,,,,,,-0.04872463577788583,,,,3.858993885814834,,0.7252554897620839,4.996281472536101,6.52011223940794
2019-12-05,1235.553148160181,1420.192442148562,78549558.9372479,1376.2744773873546,1343.7893074788772,1077.3455693441415,,,,,,,,,0.1392736220178277,,,,3.4807836746859846,,0.45169871043262083,5.794994016057921,6.099244239602723
2019-12-06,1179.6039612253408,715.3419734121635,74841912.86636388,989.3380737488752,888.3149478507985,1060.011168332919,,,,,,,,,-0.5001733221994793,,,,4.615349459919681,,0.5716504944257186,5.979085188045988,4.462130937251711
2019-12-09,514.9540482372649,700.110920146928,-65935832.12493923,533.2990824957105,688.7200691640664,1007.521662782683,,,,,,,,,0.307161109884081,,,,5.046137478161125,,0.8122232001153781,6.5793644306029035,5.5700511677689315
2019-12-10,735.2570570513126,917.2322569227543,-7912252.334569514,821.0473493978407,799.7988031206642,972.659669207962,,,,,,,,,0.2211405437199875,,,,3.05628848254451,,0.8143180976740283,5.307724398903631,5.160835138920666
2019-12-11,1124.6286387686669,940.3804019751132,974832.6574476956,1016.6115232311148,1065.7741308661862,938.6515989211042,,,,,,,,,-0.17892368491736255,,,,3.8951333271289634,,0.8127848680250498,5.481761134378347,5.136035770262677
2019-12-12,922.969723997454,916.9009858903664,8439853.885617733,887.242345610437,928.3739404531808,837.9933076694651,,,,,,,,,-0.0065969419302850905,,,,3.71677655714688,,0.7799237249279519,-1.104818409696104,6.221169438192562
2019-12-13,1016.1393445895392,896.4664318789055,19692104.54251516,987.5005115977674,980.2381521221668,874.2181993628135,903.4865492315687,,223.55783155129077,,,3494876.4281396167,,,-0.12530492010263286,-0.03293122200048043,,,1.9827047726759441,1.2902587622742134,1.1274931529606453,3.7822324948842967,5.199184410804725
2019-12-16,944.3500290062256,1017.0901488288836,11990267.920265945,896.1723488691459,1013.994795281982,937.6140450992046,899.9927808508626,,221.0716834200025,,,570175.0943438635,,,0.0742041431790036,0.04095165653653252,,,4.76917879986402,1.3091286163394638,1.0382346298236806,4.607060028495449,5.758836247067845
2019-12-17,868.0272887479823,1079.6464568357533,-50198071.93658292,1025.5576436792308,908.8184817621895,970.0968850818044,912.9396189523677,,223.75013298654355,,,1474252.0719173402,,,0.21816575892836743,0.06072620440213853,,,4.759942060694207,1.3291924067458523,1.137571167549832,5.210469412217041,5.090149861793033
2019-12-18,1142.8872497813009,767.1388270935822,38294981.65722954,1017.8155903291536,938.325461801178,935.4485701054982,901.7976170418353,,225.25520725508827,,,3845009.075683774,,,-0.3986452297075913,0.03663604482990788,,,4.375632844491194,0.8924305109231343,1.164969695622426,5.521266185844403,5.15468700705511
2019-12-19,747.5086897039309,470.361015818602,22761511.833254665,675.5644699050154,455.08340853743175,846.1405760911454,896.414085237195,,234.49741912164222,,,6122019.4749299465,,,-0.46324541160440436,-0.05771694352471546,,,5.395811801708771,0.913969696298005,1.3227492292183605,6.412286862363931,6.10152891494777
2019-12-20,291.33263972819987,676.3333570605682,13226150.88401118,452.8340350880426,442.9867895177995,802.1139611274778,898.6814040353951,,232.00191883634014,,,8557065.91844239,,,0.8422203800509264,-0.11367788843806684,,,2.287191778539359,0.9917284253849769,1.19248227927321,4.508719526447071,5.394232249020741
2019-12-23,738.6882583867373,851.5297201830363,-6914771.947942972,752.7112919160827,869.8475005870987,769.0018753983084,884.4144827743161,,225.2591926054305,,,4752344.8536713375,,,0.1421584133809257,-0.1398324164161045,,,4.763337434344921,1.0088890240731596,1.191931940379561,5.94324207072998,5.109336255943665
2019-12-24,1139.0434077863792,1056.13307341576,95215124.46970654,1045.911819713299,1166.8360024487174,764.2991987143098,889.8915561577442,,228.16357086246475,,,9826005.530928005,,,-0.075574600337808,-0.15214027443176295,,,4.795163760244351,0.9957259908086202,1.1953080409942314,5.939644051551134,3.1575697662761693
2019-12-27,1087.5926424913596,1042.2545225330796,-26663970.85728177,1015.4174889483128,1123.7616737374592,819.3223378022092,920.4159722564316,,203.10931964710795,,,9532425.061258305,,,-0.04258049187901167,-0.11634813034101305,,,4.685313055929649,0.9363050037062066,1.2066586745644086,5.250831563667162,5.617191719881724
2019-12-30,924.916088276821,843.6003816997454,-9191235.623717817,880.8694580859446,815.473635599792,893.9702109784379,913.8624160207974,,203.38096334893265,,,11300685.17236847,,,-0.09202411695128798,-0.022007577040563896,,,4.180458380064449,0.9103950938314657,1.066497109496181,5.359095819901275,5.922219945406987
2019-12-31,853.7057218548925,900.638227467658,-34738746.52128801,817.6222741983947,920.7394323062872,938.8311850598559,918.7936284707664,,201.71514279945316,,,8364594.159349753,,,0.05351710722036764,0.021574145256225988,,,4.635865799173327,0.9188218645163052,0.2493113157003332,4.95312125278427,5.4130061550982225
2020-01-02,949.2207029811216,1046.9089782801093,-138128162.3938371,1001.1914993861938,1045.2686734218714,977.9070366792705,923.0111549898666,,203.5518052119654,,,344561.9598800883,,,0.097955936048701,0.057773290987367595,,,3.7859420528911123,0.9172175080743616,0.4234049525563746,5.314725004936391,5.274942582986924
2020-01-03,1069.4498135391275,1032.292648811841,102569633.49883103,1022.1601908233916,1074.4732987584848,973.1389517584867,920.0486761906408,,201.38959473526774,,,6692565.839735618,,,-0.03536212198737691,0.05610030200632493,,,3.957246969402587,0.887529986623343,0.4013336112931042,4.880180469458773,3.1713826526056157
2020-01-06,993.4673743660368,1095.215090763615,85072233.60768607,1042.455974298833,839.3940572252031,983.7310654045938,919.2883930583514,,200.66046117312493,,,10597256.1510009,,,0.09750483051725854,0.06775266723883437,,,5.313510942750554,0.9253429748741778,0.6140452498701381,3.877558105104977,3.9695476409997332
2020-01-07,1108.8999893472535,1001.4669736757952,33507441.772863388,1047.6623117050804,1175.6861841560658,1015.3043837998036,898.3521196347131,,164.17412045334436,,,8345150.292781675,,,-0.10190262464937315,0.12238162518507807,,,4.852216750053321,0.9220082056794404,0.6341085706945581,3.4283479510342656,5.0617503217768895
2020-01-08,933.905609249192,907.3028951276356,490287529.8321112,891.3155991525073,901.4960567009292,1016.6373173317992,907.9501657204867,,158.42226180854828,,,29117431.141069043,,,-0.028899025263806836,0.1130662187910336,,,2.3204699559298234,1.0117246716494561,1.1521209281264697,5.23597480924123,1.8968200889182156
2020-01-09,882.269316282398,969.7577153421572,-289789099.647288,944.5557285883496,1001.351067930722,1001.2070647442088,921.4325054802481,,151.10857009655507,,,17924767.764951598,,,0.09454890564317356,0.08303208557056237,,,4.0394542685290356,0.9884539935391731,1.1433669302451823,3.456608699239768,4.34576794857735
2020-01-10,1031.347966309526,1103.7823536612775,-40838740.58043116,1057.2576760937663,1079.0736247135685,1015.5050057140961,930.7600103171742,,156.49717960968374,,,16278443.35265852,,,0.06787613320858456,0.08713984251466103,,,3.0826412903792635,0.98703634895253,1.2333716343744052,5.280557889120503,4.269553451212909
2020-01-13,1186.8956283561893,1195.8505726513283,70548687.7463592,1216.7016007737257,1231.7920755578943,1035.632102091639,943.5335188509849,,167.3718175968271,,,19757136.107104093,,,0.007516525639869342,0.09313535568868349,,,2.7140637357817234,1.0329244313213006,1.0313134617469446,5.420945787936498,4.611504898141842
2020-01-14,1122.1165200471369,1031.8691396352024,-36084246.465462506,1088.9443897264828,1093.9168267961522,1041.7125352835203,949.2819265382268,,168.38023816043096,,,17530931.089550085,,,-0.08384479567766151,0.09291547442373288,,,1.6039100759936025,1.1652149343499445,0.9045205789485538,4.275460031235549,3.41451385453882
2020-01-15,1258.7286935353895,1343.995669541644,72623032.86446387,1289.373878042239,1324.19378538813,1129.051090166322,971.6583884213638,,189.41482309690642,,,20177477.505647518,,,0.06554478180605486,0.15012852526366577,,,3.550189273391382,1.0778451650892382,0.9247716799429397,4.99819217789523,6.079229914474183
2020-01-16,1311.49857254366,1285.8894768059415,105262183.26621646,1239.8146187038185,1238.477926351694,1192.2774424590789,985.0983548202166,,201.93094274051614,,,24841073.27294504,,,-0.019719753172801745,0.19087908548667765,,,0.29019816851905944,1.341284849649414,1.3093297936053112,5.537414331414633,5.756159093338018
2020-01-17,1094.653218325724,1031.553108214297,-15829232.258460552,1072.4992975828172,1075.5653067193307,1177.8315933696827,982.6936873891439,,201.0301180753615,,,26559515.25685116,,,-0.059372078920167895,0.18113293259759886,,,1.1203767603908632,1.442875211479081,1.290637110705799,5.744420648529987,4.279845025476008
2020-01-20,1070.3470673577176,924.9459705653826,15592416.19532436,1025.1701917528808,913.504093164036,1123.6506729524936,990.5840445627339,,195.13487985294785,,,25424386.9837559,,,-0.14600291127162746,0.1260434797776512,,,4.71551315587994,1.4546008163701132,1.8236891925617646,5.888721453678242,5.601766737082396
2020-01-21,571.2132365201105,330.59253841304235,31994079.279990435,569.338805403766,383.6729274071913,983.3953527080615,983.5956206924559,,216.12068175460996,,,25886015.35609269,,,-0.5468759686376322,-0.0002036287789771864,,,5.223948703475869,1.4439297096752706,2.1832120820745855,6.552451636952234,6.552902390124075
2020-01-22,823.0250331840289,866.9993635561714,-6939081.639933586,815.5177148189341,789.8243349309068,887.9960915109671,993.1289210172359,,205.81311716979664,,,24877753.72989545,,,0.05205162549833343,-0.11189314391315819,,,3.2462333668131267,1.4137926475234877,2.1675431959860374,4.059522017756028,6.167508746593097
2020-01-23,512.2868477838056,947.0934143837076,-36952531.37771982,872.561995419559,629.6167353290421,820.2368790265202,997.9071057272695,,203.44843624439167,,,23375865.75840661,,,0.61451301301782,-0.19606701614259184,,,5.492836150846887,1.4530610452459642,1.8090657692726042,6.424059743480381,5.825398340580001
2020-01-24,1355.7969635281445,1063.3792291181635,-15759130.32407847,1140.743653714433,1258.274570831309,826.6021032072935,998.2694135123896,,203.56400367929103,,,17827153.01871736,,,-0.24293765701858977,-0.18869974681786383,,,4.7667014233720035,1.4519251592504412,0.868999234520057,5.280050873159955,3.460287364683135
2020-01-27,961.6571592374148,894.2696298545052,-61998216.807614505,888.8067497348638,999.4562768388404,820.466835065118,990.870168878461,,204.56810177943396,,,16060440.721200723,,,-0.07265067472559757,-0.18871002621667698,,,4.706367792687443,1.4527007383596675,0.8689392233145473,3.966961553851738,3.4234916965979227
2020-01-28,765.091247796845,969.0893099160658,-38569586.30381018,878.4360549819867,901.1316583966344,948.1661893657226,997.1446152892771,,201.71797653542873,,,14591523.187196106,,,0.23636166986041196,-0.05036601775468107,,,3.122171223554434,1.4527826063910707,1.036582991138176,4.546374282568721,6.4591166190824
2020-01-29,1129.8004912972228,939.3406166711866,696841617.8936801,1020.219354910927,1018.1079022595624,962.6344399887257,999.0797347494536,,200.92753665160618,,,51170541.407944515,,,-0.18461818225302132,-0.03716085570930568,,,0.747376170970239,1.566412580467582,1.8969882303389851,3.8082387316632467,4.281394548948084
2020-01-30,860.1269791984287,978.0659052984248,-360258245.8448014,868.5534796747525,961.2366660013976,968.8289381716692,995.6375811003693,,200.6545343264299,,,40064037.23539629,,,0.12849702701599783,-0.027295255056852562,,,4.529187078846368,1.583955707536097,1.7183659914456915,2.194620677057293,3.433099420673861
2020-01-31,1100.9650513319502,1001.4044789316976,-116265736.20976388,1048.438813161205,1052.7170625600538,956.433988134376,994.093172606362,,200.47634851170028,,,29122268.74996655,,,-0.0947836210036237,-0.03861916475491882,,,1.4535439069620868,1.6412977602727234,1.781285483617477,4.128163891381392,4.126727047037227
2020-02-03,828.4844916276415,699.2423466616328,-41216050.238559484,793.8426762280833,613.7146046996786,917.4285314958015,974.294535401263,,209.32173755703315,,,22807854.55765427,,,-0.16960073112183716,-0.06013897360482162,,,5.1936681063791825,1.6339332558260586,1.91252039451866,5.630579175448399,5.273139462586324
2020-02-04,632.0618848909671,975.499721929491,-71286143.74439238,835.031135303183,822.116314065348,918.7106138984866,972.9961728139476,,209.2248353262504,,,17568175.281791482,,,0.43396256652441556,-0.057408968408756096,,,2.558375585014533,1.602291697266939,1.9207961904483932,3.2544266198794465,1.8579235455323249
2020-02-05,955.2032910970776,670.0526863827217,18973514.008807898,824.8390964499667,832.4642714862111,864.8530278407936,961.133662376702,,219.61334069211824,,,-5997525.509373682,,,-0.3545678424003368,-0.10555390357408675,,,2.0314552778030364,1.6121410202144149,1.6246390879798034,3.373814546528723,5.595781179980872
2020-02-06,753.1549940913192,992.827713212022,-40884069.2228334,877.9385234786732,866.0659658051245,867.805389423513,962.2871622701954,,219.72158173444132,,,6447726.011849049,,,0.2762861056297004,-0.1033454278109766,,,2.4742296591719164,1.607711625694722,1.4388439775651556,2.852323187172809,2.6920432990424437
2020-02-07,916.4988780904204,1047.8365104706972,17489289.945820063,1019.9286454770008,1004.215365046517,877.0917957313129,959.4898701106664,,218.17607580745022,,,9364127.53816161,,,0.1339220080971529,-0.08979010086951159,,,2.7545062420851916,1.6099055239002156,1.2531921702008315,5.934322138078715,3.8379895559529182
2020-02-10,1240.7556218909958,1081.997342787361,-39914395.458055645,1217.7916486912345,1233.507240345214,953.6427949564586,953.797208617468,,213.11088938299605,,,3840973.377940868,,,-0.1369118419306169,-0.00016190670328545116,,,2.754653318537298,1.6093993401439917,0.29671344757764606,4.490540505998192,5.947395087687684
2020-02-11,982.5719250027396,983.7428949763272,-170364038.8653766,868.0056994410588,1021.1558618551444,955.2914295658259,951.390896384524,,212.45364612025708,,,-2873016.2420548364,,,0.0011910301444238956,0.004091440476916001,,,5.031418893768497,1.6222610712598167,1.1684616137419157,4.16034475669407,2.1093853482972227
2020-02-12,1132.2393498329257,1046.7165172612604,87426101.74328548,1102.230865572068,1085.8528346004805,1030.6241957415336,936.526938770505,,193.05360649268155,201.0935477640736,,-2132862.798113756,7179830.378557791,,-0.07853925913799198,0.09574162611158622,,,2.795940861894418,1.6246140538108012,1.052822005865351,3.563339630130724,5.931353094368888
2020-02-13,884.9714817006225,926.897011020974,-33363010.391771797,942.230080198504,968.5896044524288,1017.438055303324,918.5773154812566,,174.67548522273682,200.13281021923316,,-9064122.481013168,5449041.962091911,,0.04628703974999933,0.10221695923241025,,,3.271829661441274,1.467920018209712,0.9804717118678503,4.040343815734652,4.188604223622837
2020-02-14,970.1077171049474,982.1102327291992,7527624.089513093,949.5587381786464,929.0771726504554,1004.2927997550244,916.1051717070017,,173.33715997742297,199.66079575180856,,-7896279.663614486,6712495.88838467,,0.012296441449132464,0.09190771659984263,,,3.0195252390559837,1.3709499384615549,0.9487977832478083,4.168311689834833,4.185498811149655
2020-02-18,959.9282487452728,904.5865739023684,-5252898.090750158,895.3109339750063,807.2641902966243,968.8106459780258,915.087201873851,,173.34229032254473,199.58286787379114,,-8938545.377918212,6776950.22717382,,-0.059380525871710915,0.05704981767912203,,,4.4778678516164545,1.360802280148261,0.979743294618028,3.10505460119762,5.178467772007096
2020-02-19,900.3796826221278,1073.9510801232154,-5212504.703894675,991.133365845697,1033.5723701725235,986.8522830074035,952.2551289593596,,109.2746580128385,194.7241323743452,,-10798874.577112468,7069720.084636721,,0.17628318085540612,0.035687374134304325,,,3.74806785274547,1.3000630875056962,0.6688429686856076,4.5200571593799115,4.502120167373816
2020-02-20,1124.6649210625128,930.3633098364862,22659265.68902257,1124.1761177055905,1047.31246347056,963.5816415224486,955.4233262733754,,107.57812914055283,190.35176886483978,,-9318957.21066466,8038620.812557726,,-0.18966525672920573,0.008502702741289118,,,4.342033128048026,1.3158463108547669,0.6403414090651798,3.2494723771644503,4.756630456405502
2020-02-21,871.2669835078486,1219.084383687643,12157538.652472824,1080.044326936597,950.1713733592278,1022.0191160557824,969.0228747385721,,122.61124592403145,192.0151665895012,,-6863453.709155028,7088252.300974305,,0.33590689563267634,0.05324725699079151,,,4.8665566924318755,1.271725729113654,0.7210813043476052,4.977652655018128,5.677395283689693
2020-02-24,1297.4474978579128,1239.2803801274567,15424128.758018255,1241.212728376595,1364.314348302718,1073.453145535434,977.8179322890368,,135.37973333800534,195.59994761109974,,-5304290.755050192,7449622.598198389,,-0.04586799861210706,0.09331248051520903,,,4.813010192536179,1.2743227086617548,0.4501213351140248,5.733072859941767,5.5497379179686845
2020-02-25,1088.0667025250368,1087.7780026707387,-53254848.89892136,1057.8151822833645,1137.3342890227375,1110.091431289108,987.4933509298486,,136.00781624131153,183.81811114167212,,-4867122.359615535,6908581.140947829,,-0.00026536807089480894,0.11702789792782964,,,4.375997329128448,1.259018837268079,0.4508216686418353,4.877533378885707,5.21053166494667
2020-02-26,1183.175488962068,1168.10059773383,-33844533.397844106,1125.046732641158,1149.368816093216,1128.921334811231,997.4439153207366,,141.74929494569108,185.6551450335405,,-4630869.7143172305,7087112.881749113,,-0.012822907418522045,0.12382196290891613,,,3.1913847216876143,1.258257582294395,0.6743798252921696,4.265208822949343,4.544884131464062
2020-02-27,1125.9890079619145,1161.6260705918155,15531267.456943572,1133.9747777591565,1195.8006416368935,1175.1738869622968,1008.5581880167681,,145.6155058578788,185.96151469310985,,-38696387.23615406,6946249.4437134005,,0.03115904088115661,0.1528943512159632,,,4.124321786261529,1.0967332078758625,0.6794332127055356,4.302009846429016,5.4435545565147505
2020-02-28,1269.542770842847,1085.6935950400548,24760813.93073648,1200.458856238403,1163.0491712989117,1148.4957292327792,1013.9395725038497,,146.415871499102,186.4952160537613,,-19445434.247377165,6987721.649299739,,-0.15643777183285543,0.12460971437740158,,,3.621929626498646,1.0743940589605803,0.6347053693903287,4.411670417452235,4.893283080479639
2020-03-02,1032.4306710148394,1080.4406121090851,-24882024.76473241,1001.163176498836,1068.5493047829004,1116.7277756291048,1017.891379162719,,147.1246276729756,186.3856586426721,,-14876248.67512559,6979528.638192192,,0.04545303523062487,0.0926695679131414,,,4.210439184926971,0.9630171700462918,0.4880084670020644,4.396736148405411,5.067895945788373
2020-03-03,1062.8453871846705,910.9668270150704,1418255.8858515918,1024.2889026500434,930.0794520308882,1081.3655404979713,1028.4776031803908,,129.55830966247802,185.74955117963006,,-12744533.368905036,6886859.113250045,,-0.15419843548357956,0.050144978143231315,,,4.545520501594207,0.9194185031210612,0.5327645695346357,5.163223428213038,5.175082358927935
2020-03-04,855.7940987381153,954.1204870674192,-30814657.08984917,846.3390611705217,947.4241895037668,1038.569518364689,1027.4086414372873,,130.1054688927029,176.2787071588366,,-10720959.036177877,5064122.179465094,,0.10876015183961082,0.010804553232523799,,,4.615963016623233,0.9058049563980991,0.39674240673981903,4.83881935982709,5.365883069891423
2020-03-05,1041.9464008309587,1139.2230693568636,1867138.8004348725,1092.3925836052367,1060.4538907318856,1034.0889181176985,1050.8671605859945,,101.41482631798335,174.53789216846124,,-11576277.796596527,3847875.9450329426,,0.08925600869308023,-0.016094923853439715,,,3.4638182175083334,0.8145242003095096,0.5267407690955127,5.43046886780557,3.1091949335891913
2020-03-06,1075.0287708664473,1021.8863170530694,5129590.258123174,1054.4343841202844,1096.7613219616596,1021.3274625203015,1052.3200907780467,,100.74550131332028,170.90669644547077,,-9275594.822548699,5032299.651417316,,-0.050697174984031965,-0.029894121826947867,,,3.7454237117643783,0.7506707275747416,0.5015070364594018,4.2160580853919445,4.155867258875801
2020-03-09,1168.3687194384238,1195.6073250287009,-1401002.7533672303,1157.8680130494522,1138.6250948470424,1044.3608051042247,1059.7086315059469,,105.69638319451786,172.9762878767643,,-10220109.457508061,5140820.477770687,,0.023045759024974955,-0.014588965887087274,,,2.9571431074581866,0.7357792432585155,0.7117761952242195,4.032189964778414,4.746380756157037
2020-03-10,942.0750443168236,1107.169274535927,-2610679.235150889,1064.7538791193983,926.8898251731588,1083.601294608396,1060.967228093375,,106.1247596653357,173.61355542166044,,-8354923.646362824,5081061.946227377,,0.16147689759543288,0.021109054555979508,,,4.926268083279608,0.7180954147007651,0.8155140368984687,4.445974639493242,5.279147021675557
2020-03-11,1157.731446143409,947.6034946512536,28253298.90033472,1040.5845154156525,1022.4336878088998,1082.2978961251629,1059.1602580771216,,107.80324750704791,173.45131390492534,,1575943.2419227413,5411286.029805994,,-0.20028155926909605,0.02161007762548251,,,2.8987161578394893,0.7163485088877742,0.8221510925984119,5.51344419111606,1.874412983649324
2020-03-12,962.9480726332184,1195.0601059193286,40726628.57242948,1116.6336940181463,1120.605618153595,1093.4653034376558,1066.577437510025,,111.92640773752234,175.09683229937238,,-759030.4166200586,5761861.430304566,,0.21595227309615808,0.02489696550329887,,,1.3792506461638443,0.8821771601393974,1.298136257256866,4.476095491894674,4.022437386889418
2020-03-13,1280.6177783637868,1233.5248888654223,16494547.469027609,1204.6476110434633,1326.8293674013348,1135.7930178001266,1081.9088314022472,,112.78360543135744,177.8390857001328,,1733847.4764199115,5836932.75611726,,-0.037466766627141095,0.048604183515524285,,,4.805509742285033,0.8976491902262166,1.486234191002256,5.655716927637927,5.354879969819781
2020-03-16,1230.808785063391,1218.4213607688323,7003461.466051251,1205.7830226946137,1230.855880662155,1140.3558249481525,1093.7243878042289,,114.14820798626045,179.84714389536836,,1707639.3452468193,6790291.646161163,,-0.010115447861243321,0.041751599301558896,,,3.2217859051757944,0.8882210591765084,1.4714537305864264,3.1510788743898615,3.1273759491921633
2020-03-17,1149.3745703579862,1113.1422534138364,-29930079.76693116,1108.5767446927748,1152.9751270601464,1141.5504207237348,1104.1521717798023,,105.13040063790714,177.8716404040623,,473780.2614377694,5653207.289091817,,-0.03203106765106568,0.03330958148470222,,,3.793203035607169,0.878590237625103,1.258370679917385,4.790675298649427,1.7872457774823316
2020-03-18,1176.5762939560573,1162.485498003285,30266586.874476537,1173.9841480270788,1165.995388303545,1184.526821394141,1108.578892673806,,105.65444556393513,164.67885371678787,,2247734.84035633,5778291.873112183,,-0.012048391758487317,0.06626446980331342,,,2.078035519134961,0.9669391255279133,1.3601139254174492,4.024205726610925,5.370089055851495
2020-03-19,1101.8885421270425,1008.785832525322,43466958.32308233,1112.577430998086,1074.9953349066473,1147.2719667153397,1112.5000188082477,,99.99598196283938,158.57715982140402,,3288119.472059318,6282305.330430035,,-0.08827810248856995,0.030777169423521017,,,3.626527769211083,0.9589867040892752,0.9881287151214552,4.647812163863188,5.227220175715536
2020-03-20,1158.3207298038924,1121.754317438068,-4176322.381837547,1135.4181256808934,1157.7271233696829,1124.9178524298688,1107.6335154957692,,96.8548805612418,157.53510987029114,,2471426.420343799,6327946.156531792,,-0.03207749483645719,0.015484241504669562,,,3.1049900808905937,0.9328389070739356,0.6700680013780947,3.7069939063916735,4.716448300913344
2020-03-23,1021.2989828575556,1037.0779580865546,-39406179.10477631,1007.6034825424032,1016.060586914662,1088.6491718934133,1097.523394393724,,92.86078675605765,157.4901854228305,,-270088.972795929,4084257.7636237456,,0.015331773303562406,-0.008118545973320833,,,2.1350068422467943,0.9528710842523649,0.8088895262017787,3.3425835172111396,5.200392486143982
2020-03-24,961.3589498935108,1029.9608867623883,-26257935.224757865,993.6442577988346,1026.302112800182,1072.0128985631236,1094.6325385983062,,94.07219161091348,157.47474043820904,,1079756.7109122458,4091025.02416581,,0.06892825019658595,-0.020880630941791985,,,3.486085408758061,0.9323882908980733,0.7370952740779291,4.51954073379871,4.421023364228461
2020-03-25,1163.0986053565557,1175.1500216357854,11772724.640609711,1136.1711729109084,1180.022069266313,1074.5458032896236,1094.9850097934043,,94.37467102704892,156.84113723999397,,3360619.6128349365,4440424.3619046025,,0.010308162146155188,-0.018842609758430724,,,3.780795160009606,0.9315490993063422,0.6596915443892409,4.927775748490531,2.5388046698366837
2020-03-26,1164.006566687307,1071.4047541138625,-19814968.21591738,1122.2027494237643,1083.627229922773,1087.0695876073319,1090.4739439695063,,93.1701881601153,156.00368383794304,,1593307.8291918891,4689154.0003274465,,-0.08289734903112947,-0.0031267885913199528,,,3.6526178654557877,0.9215217179974429,0.6637357094715822,3.7243399177153886,4.13706749423193
2020-03-27,1015.0457058974424,1016.145094034704,38378450.28727615,1031.615356839935,1058.5428423246922,1065.947742926659,1086.996518919239,,94.64422905396624,156.00676063716708,,2274189.647018873,7630930.878346,,0.0010825061285776685,-0.019554102770475503,,,3.293147530193611,0.922210487734765,0.6600653764534716,5.068935192941784,4.659745710292884
