Date,^IXIC_Open,^IXIC_Adj Close,^IXIC_Volume,^IXIC_High,^IXIC_Low,^IXIC_MA_5,^IXIC_MA_20,^IXIC_MA_250,^IXIC_realVolatility20,^IXIC_realVolatility60,^IXIC_realVolatility250,^IXIC_avgVolume_20,^IXIC_avgVolume_60,^IXIC_avgVolume_250,^IXIC_log1DayRet,^IXIC_logMA5_20,^IXIC_logMA20_250,^IXIC_logMA5_250,^IXIC_log1DayRange,^IXIC_HL_20_realVol_20,^IXIC_HL_5_realVol_20,^IXIC_logD2,^IXIC_logD5
2019-12-19,487.5411815989928,432.7213734592515,416266248.9820576,492.1233560080436,368.7885838447492,642.7015276235713,614.9366598635207,,146.24174530877016,,,296192302.85267365,,,-0.11928072037300651,0.04416115884813315,,,4.814902383090984,1.2600203987034069,1.3108204863306923,5.800484656158601,5.322306875281551
2019-12-20,346.6733435520064,588.7248800853667,80769966.83445358,432.6579904280816,437.48005172543344,615.6246985615201,609.1114052654732,,144.76874784502382,,,263029844.6061035,,,0.5295760143707108,0.010636339829596523,,,1.573201491696404,1.297202355524922,1.6417842917217176,4.423180476750451,4.908116258424484
2019-12-23,515.7264335636537,635.4882920284699,486258625.7913518,578.0836633002418,600.8417117684467,585.0958975312988,603.9568676687862,,141.71957154676844,,,251184664.5669333,,,0.2088172098350732,-0.03172702303936686,,,3.124918861654178,1.2985358407341858,1.3312905373097463,5.31205713498501,5.028108446553234
2019-12-24,854.1769760035941,816.1819549798911,472283259.0106902,807.2770736256816,890.6383873742798,595.6960777506058,616.7409530274929,,148.94129103595878,,,275268283.1591892,,,-0.04550109002249647,-0.034718486174542484,,,4.423184337820867,1.3173354605820429,1.351932316243724,5.426961538806047,3.970308915229008
2019-12-26,741.0490342173462,644.7416637570359,246104038.88229656,730.3904708424734,745.5080475450668,623.5716328620031,635.2506163232758,,125.30442878798806,,,280285766.87983954,,,-0.13921708088083468,-0.01855594557358169,,,2.715858086914119,1.2930132290693206,1.3139212107542573,2.2249879963025894,4.9371880563263115
2019-12-27,754.6336422504437,825.9246375753655,414996268.1573224,748.2220290179994,806.7999161711623,702.2122856852259,644.2432487014405,,132.37604512065911,,,328614306.4767066,,,0.09027114212772709,0.08615938941000449,,,4.070357273032554,1.2817511165899784,1.1334124530353527,2.2765165002131074,5.974326689652884
2019-12-30,759.0744006448303,627.1164673294688,-213886051.2682476,699.469917284644,670.0212088920725,709.8906031340463,647.725682966314,,130.8807667849734,,,290187064.5224472,,,-0.19096752045708326,0.09164360010323865,,,3.38265005149818,1.069120750412108,0.6959700200957182,2.8693294934627294,3.647838353406832
2019-12-31,602.0511453649542,678.8790869794002,-23361148.793510918,592.3729842928187,647.1997115737231,718.5687621242323,647.7008712431305,,130.87449790255877,,,277457173.9912124,,,0.12010063578264064,0.10383243194836335,,,4.004177799159322,1.0525301235505902,0.6745514391709095,4.990742406779327,3.7702473207055855
2020-01-02,848.2574565791829,666.5779667788493,856822424.0927715,787.1441048843844,735.157390166366,688.647964484024,646.241365542636,,130.47238763901004,,,309171321.8007432,,,-0.24102708197964734,0.06355713868179656,,,3.9509881997473175,1.0204279407623786,0.5774208903451401,3.675325499096552,5.007991724282903
2020-01-03,577.9725937380745,718.0489487213781,544236119.2547054,611.9838281616394,490.37754853563183,703.3094214768923,657.0644462405588,,126.76679659361577,,,323744647.0794126,,,0.21701128856101057,0.06801483395962409,,,4.800788609859929,1.0231992597725208,0.5052276949855169,3.6679076179798566,4.294659989552304
2020-01-06,668.8369740514654,627.3297671437367,72083593.60778046,738.4338982713116,766.1504889603166,663.5904473905666,646.2247652814616,,118.95813594946509,,,281869250.82865477,,,-0.0640679976297293,0.026517785941042267,,,3.322031175740551,0.9592037304094381,0.5971310479186722,3.669905574007288,5.291266922635154
2020-01-07,634.7296119631337,752.4743930780642,848191205.9227362,661.5046720889795,656.0241989862807,688.6620325402857,650.5835425136211,,121.2684946377553,,,299565015.0827573,,,0.17016786663320774,0.05688091400098103,,,1.7011914298427584,1.0303595104168919,1.162049246815166,3.538795952496148,4.8311730515531455
2020-01-08,719.3119334951534,748.3234083685493,-337349817.54586697,717.2522932766296,781.0330581886392,702.5508968181155,670.4179345663294,,100.4542407954566,,,290279921.8652886,,,0.039540141497018705,0.04681654872197136,,,4.155451654486001,1.0361335865296484,1.178493294955827,4.79573799235479,4.240525300402359
2020-01-09,763.8247671441231,752.6306561003967,181097876.5870819,714.7382679429556,711.6887984839368,719.761434682425,679.0459418598748,,99.69359892945354,,,308715228.9622437,,,-0.014763789561651326,0.0582310300557938,,,1.11496762762596,1.1351251965750666,1.574807888636168,-1.8562146509104813,4.454959775179612
2020-01-10,785.0341146580549,778.4757509948431,874265330.4777017,775.460287927247,836.8683651093179,731.846795137118,685.6001399933393,,101.78993097960328,,,327273979.77917224,,,-0.008389332581183868,0.06527662432049068,,,4.117541376697723,1.144185870764963,1.401658040484602,3.406262619202668,4.101432752763939
2020-01-13,717.888320407209,653.8451376628036,2006614337.5399275,720.1101708248143,676.3953740339302,737.1498692409314,686.4135324850738,,101.45041947562692,,,425658197.88610405,,,-0.09344348348898165,0.07131095877287996,,,3.7776866441234582,1.1465642529308355,1.4513328471725682,4.592951019492439,3.277724584433261
2020-01-14,748.49257023254,863.0037155198961,1664781444.7184296,822.9666339560836,803.9928393573246,759.2557337292977,693.3582669912873,,108.66416647419491,,,495104994.7170051,,,0.14235771882607134,0.09079181034316397,,,2.9430587955067464,1.1473972565572648,1.2747065617287732,4.43708242073908,4.705280847220224
2020-01-15,826.3928962343016,868.2072293898409,801067518.6655807,824.519835358361,826.6666767274128,783.232497933556,697.3620136018008,,113.69848481849182,,,522213665.46945554,,,0.04936010797172093,0.11612491997890131,,,0.763997631235392,1.2249932468247446,1.5303433900780319,5.367666602589105,4.786523115658321
2020-01-16,792.3496234350705,810.2794785141941,-44437530.80448866,832.1140557874405,837.0265679384738,794.7622624163156,699.7169348333425,,115.60523988509497,,,502414662.4602808,,,0.022376485220278963,0.12736715449615899,,,1.5917854506851037,1.2684851729506101,1.4306847704324306,3.9650752550548565,4.0543698200328535
2020-01-17,888.4615896653695,829.9945362321596,194653886.7187419,852.0234988735774,867.6182145070297,805.0660194637788,715.9484672349481,,109.51009376631028,,,477072879.84157574,,,-0.06807229820426206,0.11731609457712223,,,2.7469321154242845,1.2354994035319817,1.187094827348935,3.643167742033914,3.9419465030498855
2020-01-21,572.497036578633,245.3164885542956,463827601.80946445,564.4310136753156,318.95684534127486,723.3602896420773,706.5782229897003,,139.05273427190022,,,479450947.48294604,,,-0.8474583922137482,0.023473508939674276,,,5.503191721063224,1.29244883913834,1.7954755050902491,6.336760224505173,6.01256204429746
2020-01-22,574.4472953610084,580.4393080615237,-476055154.6385288,546.4440746639393,446.4680871974015,666.8474081504028,706.1639443885081,,139.43415313550344,,,451609691.409297,,,0.010376891464368352,-0.057286180027762056,,,4.604930031818766,1.2705435949525927,1.9924668704738722,5.519680246089413,5.643906515603585
2020-01-23,330.2668211428864,718.795366218068,64198004.78292704,592.666805639843,513.9616114959126,636.9650355160481,710.3292980979879,,138.4525911072856,,,430506660.35887575,,,0.7776758316573547,-0.10901389788540967,,,4.365709152533053,1.2895987582598494,1.5689914826335833,6.160107302684498,5.006706674979826
2020-01-24,1005.926359425278,828.1961946191459,324531098.1859679,818.9208222981933,889.2050041494767,640.5483787370385,710.9300100799508,,138.96116135376766,,,423119052.3176396,,,-0.19441407027365107,-0.10424933500073451,,,4.252546764270413,1.2830406293069734,0.9948743042256891,5.512447969221856,2.885734137682001
2020-01-27,775.7511118265984,744.9706070265147,-120012274.28785324,748.1085899680411,872.8789894250713,623.5435928959096,715.9414572434247,,138.2540483711131,,,404813236.6591321,,,-0.04048697260987473,-0.13817972088237065,,,4.826475243964893,1.310801533964461,0.4953678708140124,3.264813956654938,4.442932736937388
2020-01-28,680.0913885260843,742.2188316995107,131579598.00912046,677.8296996120425,758.6929377852584,722.9240615249525,711.756166949632,,135.9979340563963,,,390642403.1517221,,,0.08741693708324841,0.015568793564494308,,,4.392759310074344,1.3201363835295803,0.22787113570987003,4.454084039739845,6.208393514123853
2020-01-29,832.9081937002038,711.8545770721394,1915328392.8848467,771.9855700177532,713.4456560732569,749.2071153270757,715.9930724367655,,134.53436791493937,,,497103125.3593767,,,-0.15704977958289226,0.04534497621179164,,,4.069708811233554,1.3254141035897609,0.27938403452056315,3.5000174538049382,4.878362301815622
2020-01-30,653.6530612523466,805.2116241545227,-529662726.0441256,723.583461309885,744.0494900258946,766.4903669143666,722.3096992955216,,135.66113615836733,,,471788046.496846,,,0.20852840670101522,0.05936813729218733,,,3.018766375771638,1.3259691907040034,0.6719379335196722,4.143020314370728,4.459175828668969
2020-01-31,861.4563288968875,813.9421533785971,1306677784.2273643,865.0565475329013,906.2380887037943,763.6395586662569,729.677908625509,,136.47432838780944,,,494280814.5035756,,,-0.056735063914945566,0.045492680277162426,,,3.717990126127435,1.322827600816875,0.6863667788697061,4.625831036145438,2.6570404623369472
2020-02-03,727.4887114857484,532.105927812896,615470327.9819164,687.6742121716279,523.2630839144031,721.0666228235332,720.380757580085,,143.46287222093173,,,497842524.93993616,,,-0.31275590011553117,0.0009516341762216112,,,5.102370170460311,1.340168572606911,0.7743539722082625,5.609858886342055,5.360656654958989
2020-02-04,524.5702298226788,727.9707016521288,-228811194.01898003,586.6374357791647,591.7634909870294,718.2169968140568,725.4128043055046,,141.78245176782255,,,482797785.55859816,,,0.3276814849174571,-0.009969130702603279,,,1.6343363980486763,1.4038786926796478,1.2895339955123573,4.454015284474724,2.656625673358809
2020-02-05,705.2974291011687,427.3487241528392,2668211465.0256743,614.6229436018612,559.6703893541353,661.3158262301968,709.1565208592433,,156.40156484229598,,,573798798.5137451,,,-0.5010192349713648,-0.06984473862348264,,,4.006470162894453,1.348883341922935,1.282948540070996,4.651645326462106,5.65075382600609
2020-02-06,448.8125190816072,663.6879683781954,-1495032109.0713837,510.0314523276156,511.4226295205999,633.0110950749313,704.9247488597255,,156.4310385340011,,,515914683.9374692,,,0.3912068634984976,-0.10760310815409987,,,0.33015029015148034,1.5170478189981587,1.9321540559668882,4.1632910613395016,4.952466881741791
2020-02-07,656.483568464163,815.5853520016572,-120082116.29045534,783.7754804239203,763.357084496185,633.3397347995433,708.0724836547886,,158.06635471002213,,,500855684.29359233,,,0.21700841432316845,-0.11153948248336507,,,3.016436255671328,1.4269016832576278,1.8881631974960678,5.9616150193205675,0.49664472222930317
2020-02-10,816.0298865516443,815.383326573975,136655603.54758263,807.1118258522665,861.8293222214616,689.9952145517591,709.9178624337452,,159.14332597314362,,,463975197.94708645,,,-0.0007926379488885578,-0.028464614495080663,,,4.002183518780639,1.4242457756264089,1.5970596625185896,5.0218742873087505,5.646426625189753
2020-02-11,923.7180888040092,795.6465776085734,-431469601.4829044,845.3462996200451,897.204279814122,703.530389743048,717.0079344310337,,159.67157832280952,,,342071000.99594486,,,-0.14925183712373252,-0.018975833140025235,,,3.9485088320723936,1.4269289467211532,1.5832670277050873,2.992666297904628,4.214729778991693
2020-02-12,888.013507371501,970.1476378860016,420232812.2495065,916.9593278598622,953.0582260634874,812.0901724896805,722.3651305493389,,166.47999657337803,,,279843569.3724987,,,0.08846131004133471,0.11708065181870578,,,3.5862623441978663,1.4223348262849123,1.5308003985842273,5.041903387495632,6.296738926730197
2020-02-13,855.6147184937736,746.0733204944154,13807103.355757711,870.5713466957895,819.9294684824399,828.5672429129245,716.2584351045676,,163.0535142721607,144.53201018134519,,240480548.60700756,324826377.4998972,,-0.1369962993817481,0.14565695108971471,,,3.924778866669244,1.2731389957800079,0.41342997988631025,3.9034515172403594,4.411407655533399
2020-02-14,793.5457284565264,897.7082310202104,-193008588.7667017,782.507702781304,800.4990887856729,844.9918187166352,720.6298727298685,,166.8349963774937,146.6775196397744,,233051995.70889688,330589122.5398688,,0.12333393861984938,0.1592012925069473,,,2.8898930880391873,1.1942950071914176,0.4659408735245936,4.282750445043966,4.408216650213167
2020-02-18,922.7553412239768,865.7742510095595,-28176294.59776354,850.0819002106136,800.6300134893027,855.0700036037521,722.4188584687384,,168.25523466214239,146.68366142616608,,221910486.6430716,322318997.91259426,,-0.06373993581744468,0.16857823408301967,,,3.901000211462428,1.1736765906226398,0.44984358993284357,4.784996386260898,3.9198110881401154
2020-02-19,810.4863945317884,878.174506776767,-440038737.8875761,837.327575306872,835.4916498406237,871.5755894373908,754.061759379862,,128.6558736919809,147.7673363439723,,176717169.6582196,317453473.33127975,,0.08021077423447204,0.1448283224212856,,,0.6075486956489035,1.2941572955627703,1.3914946089791365,2.972142420177585,4.41313677142251
2020-02-20,971.184320055634,591.3825339358318,1145477685.5410855,995.2042649488958,706.0866389098373,795.8225686473568,754.6089206735775,,127.89965844017308,148.32263534891638,,257793811.66720027,324144449.2275336,,-0.4960532016939319,0.05317662810311651,,,5.6668336158218935,1.3614779378352933,1.8522217927888347,5.614556709804765,5.9369162344447455
2020-02-21,441.8163785647148,776.7363317445152,179850625.07987404,546.5568821291708,539.1622965993383,801.9551708973768,757.5059689498997,,127.70180805232073,148.61613564274884,,263576442.68204767,315089255.8692856,,0.5642065887442294,0.05702129251322546,,,2.0007480472401262,1.390487053676184,1.914248046341662,4.619449499914423,3.423057082909929
2020-02-24,881.6799408244269,800.8485189156927,441903232.5633493,777.3712565866708,865.7203654208743,782.5832284764732,756.1385851647271,,127.04979497919471,148.28887595071276,,269445049.4009167,322610794.95924854,,-0.09615729704425896,0.03437560593891181,,,4.481296111948602,1.3983992549940536,2.0181028315147107,5.3445613633152895,4.573263664686108
2020-02-25,645.6271309611029,681.9592828114646,-22162796.48501587,636.1622540530316,707.581242110824,745.8202348368543,752.9880189539747,,128.11809549946844,137.67643873411242,,274337523.2910586,319812175.61001015,,0.05474781295285697,-0.009564717492845012,,,4.268563773174749,1.3749954116875853,2.0504697244548593,4.551527280087737,5.213929644027366
2020-02-26,745.3389246271363,733.8705936210035,219401354.50607347,711.4536446298371,768.2171898514762,716.9594522057016,752.5706070500494,,128.16861784324269,137.54500924852914,,278728611.1159063,332661773.581445,,-0.01550633721195357,-0.048475535201986046,,,4.038894310201051,1.3641662057067974,1.3265537498837814,4.204363091889148,4.971921583608692
2020-02-27,745.9467915755567,982.1038432316618,162825448.86663866,952.0553799805566,800.348136247907,795.1037140648675,766.0830703580253,,137.55241594598158,140.82294045376972,,191103463.91499585,326131217.93227327,,0.27504277674116123,0.03718195328542552,,,5.021952635594498,1.404404037467013,1.1553755798898675,5.70426422666239,5.967994541899091
2020-02-28,1036.5947872476445,756.1434065006324,1226544120.2853413,878.7689636144014,916.209312309873,790.985129016091,763.6296594753309,,137.255053442613,140.88931801669213,,278913806.2314692,342719675.57317585,,-0.3154653277122485,0.03519623462242411,,,3.622748965013446,1.400945894563286,0.5198633580142099,3.103366781314144,3.0249475820453378
2020-03-02,720.8377400855779,786.3882677935262,-503692647.6959667,721.0607314164463,794.587209557104,788.0930787916577,762.2519651960773,,136.86118410819148,141.20630597737275,,188395284.63530263,330615806.97987384,,0.08703658630987696,0.03333903915954112,,,4.297645588157157,1.4118977401573365,0.5090518276462599,5.276662459575034,2.6714035832579994
2020-03-03,752.0277808083547,518.0493122420467,355930867.5647545,724.982702545667,554.9259301386537,755.3110846777741,761.5491344175349,,138.13543094387865,140.80453240495933,,175418311.61444455,332335161.21126443,,-0.37270283072481286,-0.008224996381988325,,,5.136132336634963,1.4139112267820504,0.6463268311625229,5.472665949567335,5.099317317147949
2020-03-04,349.62709899874426,529.3805605083271,-6444929.120170116,419.381966304878,458.2783088330398,714.4130780552389,751.6196273603448,,147.4965444225102,141.69671489715125,,186536624.85938504,317067887.0822126,,0.4148404141872171,-0.0507690455589993,,,3.6609002237917228,1.3425447513615598,0.7204157464858021,5.549106073882118,5.320519236459806
2020-03-05,666.4661343654025,772.5514252259263,131129274.50280094,697.5337235170391,751.621889115765,672.5025944540918,768.8797624139992,,126.21570049314182,141.8285234040192,,59682515.33324134,311015442.9765813,,0.1477092492548262,-0.1339286321194225,,,3.990615411437401,1.3423094786524015,0.6197821817322057,5.539309138446798,5.344973913344046
2020-03-06,732.4605979882645,571.40867699915,-192278800.97139883,644.5277867014756,686.3147123756771,635.5556485537952,764.2657978450468,,131.82552277239552,135.10725019922833,,124820180.7382406,310338262.18033284,,-0.24830487311296406,-0.18441597823735364,,,3.732583507690092,1.096578083118886,0.5983713963763895,3.7383388345658792,5.2189209014811215
2020-03-09,656.4634889392273,766.5182485186051,112833830.05892992,698.5709309898475,743.0025027241809,631.581644698811,761.8124426708943,,131.27560371681778,134.13395248705612,,136465978.05570987,315345630.437182,,0.15499142813888409,-0.18747316679479373,,,3.793950291841663,1.081395845606469,0.6123927335808638,1.7972736891541954,2.9892120266146445
2020-03-10,639.6853245505536,751.2072566984234,285181671.18678,720.2590460299498,653.1956912619253,678.2132335900864,758.6036391771167,,130.68022450627623,133.89924914606442,,143892281.4376697,311713819.7213095,,0.16070521293954665,-0.11201768415661129,,,4.205637766151621,1.0840678244876314,0.22099965436763339,5.191837222669688,5.451716097116772
2020-03-11,942.650781910118,872.4701619872167,464602089.8933816,832.5292754254233,812.9092546035126,746.8311538858643,762.4448183960488,,132.93595866878545,134.9366529655594,,188695866.006484,318808354.9628443,,-0.07736743213673901,-0.02069100924375905,,,2.9765505153961165,1.1005527077066437,0.4651470949665473,4.662985344660821,5.837991641853065
2020-03-12,905.6716013542382,938.2366720338904,93123999.22999,934.739669771886,1012.771888572146,779.9682032474572,760.8492701034432,,130.48065235300786,137.79589913991413,,172340425.35550818,315762996.4816706,,0.03532546335807626,0.024817883736979136,,,4.3571218029449525,1.1065157784840094,0.5377523252694909,5.231265905743222,5.110089884910162
2020-03-13,864.439002940595,869.8761750132962,-9892346.67964077,836.5159679349263,877.1742358109368,839.6617028502864,767.0394128293873,,132.66122110154075,138.82565745162077,,171155452.85373825,311283222.3100671,,0.006270128930567692,0.09046089027213824,,,3.705202207096292,1.1066023557468745,0.5389162970218271,0.9531960642626911,5.698661042529603
2020-03-16,877.0871063541563,872.3645376279883,242307905.61976767,854.2707964579504,911.1426697823854,860.830960672163,765.7722281597762,,131.46300636853226,140.01991876672102,,192921277.57306173,309462645.2474132,,-0.0053989262449020145,0.11701338283351456,,,4.040800901244532,1.0855344607836066,0.5485632885816619,4.187715505435689,4.661987938953887
2020-03-17,838.477943889673,927.4326609082544,159150652.80497313,921.1512323538244,857.1077096183817,896.0760415141292,768.855148654711,,134.61671159891765,139.20904550706206,,202287624.94319856,300423663.809282,,0.10083191238031095,0.15312268862996628,,,4.159562894976676,1.087394268533552,0.5415865427437732,4.05276682899074,5.171763881371771
2020-03-18,884.2349393782233,751.1143647540075,321176309.6038752,843.9404966962593,774.0603375449064,871.8048820674874,762.502141553573,,132.1618467838558,133.41005554274557,,240348377.31777114,298838831.48631227,,-0.16316487239035113,0.13396032270178732,,,4.246781762758296,0.7667201962471263,0.25027791648169856,4.797855955581366,4.798726703863903
2020-03-19,784.2948809437239,726.7094542273808,40146545.98209953,725.659058107969,702.4643102527343,829.4994385061855,769.2684875681505,,126.27285592967009,131.92077982601256,,185081820.33982185,298161774.4721064,,-0.07625832594051182,0.07538238557280111,,,3.1439258674929595,0.6943365209425655,0.449652301426404,5.301926877821714,5.354353679599043
2020-03-20,688.0353238496955,555.0943071514803,417748457.51490784,698.1759250054256,640.5963738761184,766.5430649338223,758.1863863384988,,135.00690045820352,133.4344447274225,,196976711.96157354,297019938.3341657,,-0.2147021573134855,0.010961632917338496,,,4.053167489552866,0.5223780413196866,0.44676693642900656,5.27821698870145,5.7518799159701866
2020-03-23,657.5325067484973,874.023269228368,-288799921.29794455,767.3145160958811,797.4189407476433,766.8748112538982,761.8451238541326,,137.19766741394758,134.18624151155691,,160441554.26850885,284335218.66235507,,0.2846127963807364,0.006580283848058203,,,3.4046721593490394,0.5306436634436473,0.4948983255926489,4.992565107264822,0.5060532141414015
2020-03-24,839.7400527465279,807.4440388653748,-284968020.9231782,832.0686101422234,877.0421639315109,742.8770868453223,768.119361656828,,136.21789649477196,133.81098409751144,,147301293.04660073,275484017.66559714,,-0.03921863194774936,-0.03341453706520432,,,3.8060746234393745,0.5280680967069983,0.45458904112799425,5.530815949634902,4.7873969219773596
2020-03-25,785.8129846779584,746.6340251347337,-56191723.729162216,712.8039962237226,762.7110203739521,741.9810189214675,768.7575332325146,,136.07882535656802,133.39598122213627,,133521639.13483894,267630884.4674891,,-0.05114369225098892,-0.035451956527753535,,,3.910161757384733,0.5279654387772622,0.37747827027053393,4.847247313307358,1.49969885142723
2020-03-26,800.5902037306087,852.5695716405489,-308573686.1120076,814.4615438938154,863.7959172797737,767.1530424041011,762.2808196529588,,128.24736396471616,133.21260227694708,,109951682.38590662,266052757.2200931,,0.06290560446637092,0.006371297711776822,,,3.8986210670215837,0.46546909306374173,0.24557052677673966,3.8094482232354063,4.835171110985434
2020-03-27,854.69891966666,870.7714021912998,-113728102.78463602,854.6348771730973,822.8051398841135,830.2884614120651,768.0122194374921,,130.50023204326462,133.8241944961421,,42938071.23240776,264546641.320241,,0.018630221795214452,0.07796754053422088,,,3.4604009876936126,0.47205868413338065,0.24465066024183607,4.8213888318478855,5.754719840001286
2020-03-30,840.7565329349582,745.239110952205,206410164.1419425,823.2380246708881,817.2084820400705,804.5316297568324,765.9547615954261,,130.51964428977007,133.364485103109,,78443211.82430322,253706436.98772717,,-0.12059699977287641,0.04913717167569643,,,1.796671158910105,0.6562332929406568,0.9006686173624696,4.675912492744949,4.858137811355491
2020-03-31,679.5338630867682,873.0124541655669,824187598.1532097,815.4490502624067,744.0787199416172,817.6453128168708,783.7029186916022,,118.62733985894091,134.1814783981501,,101856048.35372598,258372294.9693689,,0.25054275402770726,0.04239862135856074,,,4.267882241258512,0.5863797232977662,0.9764915665895404,0.806945386993877,4.183094105921742
2020-04-01,882.0341264482213,854.0375207527213,169000634.1268835,828.6103544418775,905.04591655661,839.1260119404684,799.9357667038219,,103.20481852316831,133.7105381609379,,110628326.51607867,259987578.97802064,,-0.03225561924535665,0.04782945538125737,,,4.336448060579584,0.6014196500508818,1.0413407255200444,4.689496718510952,4.6765927291986165
