Date,GLD_Open,GLD_Adj Close,GLD_Volume,GLD_High,GLD_Low,GLD_MA_5,GLD_MA_20,GLD_MA_250,GLD_realVolatility20,GLD_realVolatility60,GLD_realVolatility250,GLD_avgVolume_20,GLD_avgVolume_60,GLD_avgVolume_250,GLD_log1DayRet,GLD_logMA5_20,GLD_logMA20_250,GLD_logMA5_250,GLD_log1DayRange,GLD_HL_20_realVol_20,GLD_HL_5_realVol_20,GLD_logD2,GLD_logD5
2019-12-24,11.613395292340542,9.781155012028163,1175690.1947947852,10.868363412623978,10.43601641650585,10.864032046579052,10.315553185335103,,1.4330039399370458,,,553941.269762541,,,-0.1717016220003911,0.051804746309045836,,,-0.8385267814010888,0.9769560246227046,0.9284874145763669,0.6942521313181522,0.08043143729031575
2019-12-26,10.330690067706286,11.689741145477228,-4493832.503557325,10.617341515216722,11.076104738536545,11.237638620211229,10.439986089079321,,1.4391734379970467,,,282240.50844110944,,,0.12359254879950636,0.07362548523438639,,,-0.7792210553534177,0.9815980708243215,0.8875059665642774,-2.4691323057659487,0.6248859350270572
2019-12-27,11.37807747470383,11.278237453843388,387553.65139354207,11.028062171339457,11.505425344133869,11.261379835276696,10.364401105736217,,1.3459357381515382,,,259857.8732175089,,,-0.008813495703350818,0.0830021945230679,,,-0.7394777092460463,0.9671843821186623,0.8984621549201947,0.4035181752739758,-2.131104796474606
2019-12-30,9.752119523904184,8.442216313545401,1106364.61424643,9.277660512283106,8.391138568126138,10.593149871003664,10.140743262944031,,1.26919362104614,,,184702.45183999627,,,-0.14423977792460377,0.04364625806148584,,,-0.12044940007207892,0.9739489947174794,1.0082430603702877,1.1778931160096966,1.2063150056392178
2019-12-31,9.517528766985832,10.409285627337496,-2655810.232070039,9.706543325065256,10.800407992575472,10.320127110446336,10.109599904589263,,1.2537166300251918,,,160906.67423813808,,,0.08956302477150906,0.020610618856582136,,,0.08971699206096038,0.9987398507459838,0.4298919798395328,-0.14046759080468432,0.31123779716653366
2020-01-02,9.51599125850018,7.780654312165197,4318202.311138981,8.940907392199819,8.239165974377826,9.920026970473742,10.003858482493424,,1.3576066175253902,,,514061.176816228,,,-0.2013332373548876,-0.008415226732253233,,,-0.35419029349502484,1.0086693693664006,0.37989003638636826,-0.4131515713534475,0.6933974991591136
2020-01-03,6.550234458847939,9.163488305391835,1078222.617538873,8.165852065286131,7.655251551214704,9.414776402456663,9.98398292633088,,1.3673065334012804,,,566580.0736650911,,,0.3357260813081829,-0.05870168877066561,,,-0.6721677673765386,0.9404906113860428,0.3539467851552929,0.2197757441692473,0.9267371139648065
2020-01-06,10.86901369340876,9.804275213442196,-2252574.4025451,10.012444190111111,10.285562169637018,9.119983954376426,9.93330739080891,,1.3534891206510253,,,372374.5908822095,,,-0.10309742362097565,-0.0854254484801636,,,-1.2978514177156157,0.9417428630731502,0.5420068064064434,0.7048884321414444,0.387954176343494
2020-01-07,10.380661288793732,10.796083883590384,2126508.2452349,10.589835225237763,11.11576318138961,9.590757468385423,10.098404565519223,,1.236642935923132,,,370149.9637692965,,,0.039238881317664336,-0.05157757655036224,,,-0.6425910411158421,0.9307377190390148,0.5067368729808001,0.49017112759003756,0.8560597498405318
2020-01-08,10.344560011166848,10.92310826102944,-3377431.817052047,10.41511490829923,10.391001898098182,9.693521995123811,10.153332327786156,,1.2481824596945754,,,271873.6816593529,,,0.05441979035509025,-0.0463441329091464,,,-3.7250037417808306,1.1131060368853027,1.3778793344822804,0.11228622033205266,-0.6658771437157848
2020-01-09,11.030310145798737,9.327204266921555,906996.1457619796,10.45209752899872,9.61632334831978,10.002831986075083,10.110481830078939,,1.2617039476674943,,,477978.8495715755,,,-0.16771163114857132,-0.01070443914985676,,,-0.17939682119118544,1.0890761536950544,1.4109129337565172,0.38449994466342347,0.4360266144359461
2020-01-10,6.890208630271872,6.679140699541875,6872429.234453771,6.989980412112914,6.723948584771748,9.50596246490509,9.915310753991188,,1.4696123237305398,,,768968.0135344173,,,-0.031112023241830433,-0.04216087366983889,,,-1.3241393256996108,1.0861062959880428,1.3674484467819543,1.445498577340708,0.9100100922236498
2020-01-13,9.279763276361107,9.88862477654486,-3386239.606651658,9.439718992173937,9.254630726432085,9.522832377525623,10.004654611447611,,1.4065168191628088,,,448464.97034302715,,,0.06354904658947307,-0.04935812264434399,,,-1.6869224555674902,0.959555526101017,1.3688478249648488,-0.5772850827268247,-2.472785649580758
2020-01-14,6.796194317762442,6.147705930103157,5173960.736483922,6.131952467708373,6.301892178019983,8.593156786828178,9.7395406126118,,1.605399829174204,,,612414.9479458764,,,-0.10028380362791202,-0.12522778747008914,,,-1.7723115500591902,0.9462777033813115,1.2798919489042555,-0.6321748179159505,1.5365183315378546
2020-01-15,8.232612131164373,9.456001924879558,-4101375.077750989,8.87216734726887,9.170278652976677,8.299735519598201,9.740166440989494,,1.605280779814152,,,411109.3091305856,,,0.13854630850145128,-0.16003455671951897,,,-1.210288353127289,0.9306468519542942,0.6355689202953738,-0.8378889428516089,0.3832919819803109
2020-01-16,10.675739735844914,10.545670674204215,-1463299.314999692,10.637744729998303,11.23728830755202,8.543428801054734,9.832579951045652,,1.5952606176760418,,,367133.76948787726,,,-0.012258439746092595,-0.14053893042078772,,,-0.5115866173252909,0.9147007792477516,0.5007514919143528,1.4811418757523387,0.1975930247926803
2020-01-17,10.72281495736317,12.07592813480899,3180427.370614554,11.5959056470913,9.705129168522262,9.622786288108156,9.945290943920286,,1.672229678411804,,,566330.6962054198,,,0.11884035027272954,-0.03296530949417383,,,0.6369875799235816,0.9821549948840016,0.9986565589192679,0.9631461532273164,1.685803857140489
2020-01-21,11.291707350936136,9.568334976695851,148411.93158626184,10.920795900911486,11.06429863889575,9.558728328138354,9.865731123829274,,1.6491115713208826,,,559245.254198803,,,-0.1656093868585907,-0.0316125514893811,,,-1.9414011639347704,1.0048659749090452,1.0532195947300993,-0.022925085640800934,-1.1385290684906881
2020-01-22,10.528717906308486,10.023792351059228,-4295320.946654446,10.220226050870709,10.85247731270482,10.333945612329568,9.777752434636707,,1.5871965493551337,,,28288.49359855661,,,-0.049145060245438035,0.05532452164127255,,,-0.45846839765056363,1.0109289162663266,0.9595308084721045,0.7188810965373039,1.354825990208253
2020-01-23,7.351006379079777,9.578771167112052,-242737.68741327335,8.780551977864121,7.927977407238515,10.358499460776068,9.667971021486103,,1.5161693417811024,,,10307.273227671536,,,0.26471208692350423,0.0689889211747517,,,-0.15949460077538283,0.9374686384577142,0.9337168938028996,-4.562475665783611,-2.097448765061483
2020-01-24,9.976500148630066,9.569911429237976,-1025864.8507449608,9.468352911914875,10.130169734584925,10.16334761178282,9.657408842346594,,1.5160751589051322,,,-99770.47904931576,,,-0.04160839192948435,0.05106250076849502,,,-0.41276646424977714,0.9433791442245162,0.9341066587836975,-0.7899204020813014,-0.02453939823789455
2020-01-27,9.724844918684669,9.903792483442883,-3849619.281370026,9.4240664663877,10.12151451854767,9.728920481509599,9.568111409244876,,1.440797358530406,,,-67559.81793995081,,,0.01823382020756535,0.016667101529848908,,,-0.3603272452501869,0.9499653802312429,0.7217733478699636,-1.1238645100929947,0.7757108547099293
2020-01-28,9.79362005013897,9.416467190506452,-1448846.582862522,9.168762485374316,9.50405056947801,9.698546924271719,9.47502289607803,,1.383496694946046,,,-159379.829652754,,,-0.03927117299119139,0.02331690522829561,,,-1.0927651641560734,0.9512403745234045,0.35217366545005346,-1.8744180435444928,-1.884744964356811
2020-01-29,10.319633635311533,11.310617395188444,5526368.546310356,11.095475119213203,10.913816626300829,9.955911933097562,9.618442950160183,,1.4190161618379566,,,61620.36695044227,,,0.09169361810317439,0.03448414277039409,,,-1.7056267671421168,0.9524357520791095,0.6412694569246304,0.3413353295541376,0.2521779785256552
2020-01-30,12.12246083831498,11.479215560298954,2526862.016993966,11.885663511426202,11.858052021183823,10.336000811734943,9.671939446808256,,1.46966404229557,,,320753.97940364253,,,-0.054521941924037656,0.06640417295119856,,,-3.589523279763643,1.0888308350432387,1.3259126926720683,0.7240392536941626,0.6420877499751249
2020-01-31,11.480822292164063,12.10710873152054,1477368.923134002,11.64748208991132,11.965045193906777,10.843440272191454,9.888262167776023,,1.4948246709310964,,,178712.31000339356,,,0.05311476200227389,0.09221189984893768,,,-1.147078727656502,1.073694802954021,1.2213089044399335,-0.22753902686370042,0.9310600475114573
2020-02-03,11.235377913053483,10.576710580778297,30912.351358279582,11.411381849922137,11.033073833050452,10.978023891658538,9.958923281545346,,1.492160555518294,,,126346.79669436389,,,-0.06041307329381831,0.09742648495662598,,,-0.9720465557313636,1.0685666457795702,1.0925534618337593,-0.10258107131591009,-0.3961316546103372
2020-02-04,10.670628440988963,10.444799685146066,-3315011.6767459866,9.826016353045304,10.466827745764974,11.18369039058646,9.990949505130539,,1.4955366158940018,,,73224.93298431956,,,-0.021390744753378814,0.11277686816060399,,,-0.4450201044851729,1.0804666886462968,1.2143765999348282,0.5082076276274106,0.027938553103443876
2020-02-05,9.505482079920782,11.11753607275196,1300022.990516563,10.792611468921208,9.493501670192046,11.145074126099164,10.007022114588619,,1.5063332086051184,,,31900.6702484027,,,0.15665499486434525,0.1077105598610953,,,0.26167925969694844,1.1203405837153415,1.455056062632394,-0.6146586178390556,-1.644643819049824
2020-02-06,11.584480501661858,10.754133087651368,-2567280.7229445307,10.69698434934996,11.832687076260411,11.000057631569646,9.998573355919714,,1.501390378764653,,,72408.22495377851,,,-0.07437616060097431,0.09545809360976756,,,0.1272516019960115,0.9636232968030952,0.6318750599470578,-1.1733356112477915,-0.3214698752211344
2020-02-07,10.523678283386133,11.28536766292578,4868282.652374908,11.646243998584282,10.900983692399606,10.835709417850694,10.096481525719927,,1.519048719985511,,,270472.5502844249,,,0.06987919662129584,0.07066010813226047,,,-0.29402171735530336,0.9594615170399775,0.49102318580410675,-1.784794241798871,-0.19632993525895523
2020-02-10,11.166347378080175,10.0475666206014,2660546.022364774,10.008888852011438,9.792706096340098,10.729880625815316,10.264902821772903,,1.2896252198644662,,,59878.389679975066,,,-0.1055740788621843,0.04430184782970557,,,-1.5316311379602325,0.9653598178110827,0.7083191277330119,-0.34733800194803316,-0.6364947477059822
2020-02-11,9.849757302362164,10.60382099925394,-2597949.393189816,10.42562192165616,10.753472916763656,10.76168488863689,10.300662632908356,,1.2885576601757927,,,99292.90035306718,,,0.07376759226511494,0.04378390417990522,,,-1.1151960570247288,0.9495805793049518,0.783935076452701,-0.3833905581840157,-1.838717034753013
2020-02-12,11.656856161050854,11.40230335021495,-2170827.4150379626,11.074454562208755,11.588269642130712,10.818638344129488,10.563392503913946,,0.8624707232449136,,,-267946.50722302706,,,-0.022079135328892167,0.02387593277472648,,,-0.6658918449473341,0.9271102937508312,0.654645117920577,0.3036071399656962,-1.256083002593921
2020-02-13,10.540181877407376,11.877534718994925,3318903.779908592,11.670912453562607,11.082678382395414,11.043318670398198,10.684469143619713,,0.8687778479872116,1.5435352041530588,,103067.43565995197,258476.9714037324,,0.11945397827877768,0.03303439473643087,,,-0.5306303300801035,0.9248662424994938,0.4943221500450046,0.24193682211949888,0.11636125326357996
2020-02-14,13.398737484189624,12.209652930870618,1512567.070677748,12.82334160358444,13.167746167864024,11.228175723987167,10.767668256453033,,0.9321509578493126,1.4686079242999843,,251860.75494382397,178790.6542702658,,-0.09293362219182555,0.04187834474368232,,,-1.0659382536720592,0.9242201237163017,0.39703276028884027,-0.21399851906299283,-0.07873452344619712
2020-02-18,12.017473452935349,10.977703414290716,2799921.1273881216,11.470349474756503,10.813063588518702,11.41420308272503,10.71275702042712,,0.8820272324696253,1.3993041736992786,,232835.44278250233,215933.8659583592,,-0.09049545835685771,0.06342318817197261,,,-0.4196362162726683,0.8646443769160321,0.31506954934311443,-0.10554797244429716,-0.07242361366299516
2020-02-19,10.973252447867338,10.48678221806533,-3299902.900959653,10.728475303086654,10.697182768583446,11.390795326487307,10.758679382495595,,0.8423230492890339,1.38753164505263,,60419.70115520661,218181.30895327468,,-0.045345088231430575,0.057092788521783046,,,-3.464375724159573,1.017050641519559,1.2731235262400449,0.5439919186336876,-2.1452499359556287
2020-02-20,11.318002000631566,10.8009825705782,1835773.7505163904,11.060511115137244,11.28618638230131,11.270531170559957,10.797538893471543,,0.8243716473708852,1.3811577852192287,,366974.43601374846,313106.91196097806,,-0.046757446736685866,0.04287323038540457,,,-1.488658183954304,1.0168231443422306,1.234689452296256,-1.733183945591743,-0.5086267436811518
2020-02-21,9.720966152255414,11.444533278134417,-409209.5838606041,10.63374643393098,10.570464592659803,11.183930882387855,10.89082699902266,,0.783760744810566,1.360274796924037,,358650.8411913819,246683.43010672383,,0.1632271611175332,0.02655713022612672,,,-2.760156858740348,1.068189352452993,1.2475306378955766,-0.0431673885692191,-0.8370142233627632
2020-02-24,10.893124507266648,11.121380470054092,-2190059.2834675037,10.867707712009462,11.183333590667772,10.96627639022455,10.968400451063467,,0.7203552248092153,1.3637815339410824,,300441.11955525476,251537.3034228267,,0.02073761304742586,-0.00019367149659189624,,,-1.1531976950884766,1.0546360281516391,1.2345421058768833,-1.1381916197523299,0.08459154062761017
2020-02-25,10.811907890920295,9.274846264554,1767875.1494353674,10.26959305588784,10.099269710026022,10.625704960277208,10.936953140119023,,0.7804950635030018,1.3627943707993178,,581315.8410955245,265332.1771988944,,-0.1533420761192618,-0.028871190004040672,,,-1.7700566140277527,1.044691186456717,0.9582067628707825,0.7745829237766549,0.5323075166219078
2020-02-26,10.780459995573024,11.347021500795831,807664.2351192078,10.672150445567157,11.30082606367806,10.797752816823309,11.03348085563349,,0.6975221135565917,1.3307345020027672,,694141.3819946109,264873.1418531219,,0.05122005087724635,-0.021596324263020054,,,-0.46413986578159067,1.0587517942893188,0.84418925401316,-1.48880990204005,-0.15054469270182488
2020-02-27,11.448836973403118,11.585028373433786,417646.40201616473,11.327037221375306,11.485677283367394,10.954561977394425,11.047201404545758,,0.7059088882872073,1.296919414777966,,438705.2747799014,228342.69785677997,,0.011825456568070554,-0.008421140888360065,,,-1.8411174039985598,1.0625188541249952,0.8548107472838142,0.8373263564392803,-0.24328783832855078
2020-02-28,12.730702037388824,13.091507800647832,3188374.8637799844,13.046552807253503,13.052957077450472,11.283956881897108,11.127816016563203,,0.8376162263311971,1.3438643027747625,,471780.9171192023,317813.85692032764,,0.02794720119176567,0.013934050854734821,,,-5.050790292831311,1.2651991159204834,1.763928686148694,0.5564601282759356,0.4989399820493939
2020-03-02,13.203033283284752,14.50432163657237,7713297.8322349405,14.328684443168171,13.309537565614605,11.960545115200764,11.247676661815794,,1.1117757821192524,1.4478635495398404,,783577.3625742492,492116.949797957,,0.09400005153988743,0.06145173730512814,,,0.01896588276776964,1.298536413201123,1.9787046415082876,1.0713415538137177,1.2187454987275366
2020-03-03,14.239344963346156,14.367741444482164,8720774.650573617,15.344151416855908,14.109439731907258,12.979124151186397,11.437228205000988,,1.298802594701933,1.5323025354656188,,1218070.4775350161,636999.1159648238,,0.008976611003434184,0.12646856538106327,,,0.21083748934255958,1.3373217997200098,2.1796652605138913,0.2439132746138952,1.6278464664866983
2020-03-04,15.772148434783205,14.572959153504442,-1735021.4433751907,14.255209859970291,15.32346546199679,13.62431168172812,11.643636178418905,,1.4517989676089185,1.6212684727697668,,1297069.989203556,580889.8376900282,,-0.07907792859682082,0.15709604051803824,,,0.0660270396438553,1.35668720273593,2.2498733569310447,-2.6789159996888325,1.1712236530155173
2020-03-05,16.50674890259458,16.838821365435848,6470675.990480715,16.922448911730243,16.906046675136338,14.675070280128532,11.9297004430531,,1.8513607675502328,1.7676437284927167,,1555602.6392017636,652551.0910731542,,0.01991769451020573,0.20711902856527112,,,-4.110337575773458,1.4656908734053689,2.5853350600488665,0.9046552700502803,1.6589502904114046
2020-03-06,14.658685590714285,16.093887077901087,4117671.6876045857,16.054452218017886,14.526586152071973,15.275546135579182,12.196688142565586,,2.04754076149646,1.8968884918784712,,1889850.2597292191,744710.722114117,,0.09340648241999025,0.2250888068131222,,,0.4238720337258061,1.482985502626665,1.9251255083772854,0.4193206251699028,1.0994050667542548
2020-03-09,15.834306200941512,15.9563272906438,7963029.368323434,16.457136016942854,14.7723459120095,15.565947266393469,12.430236123951486,,2.1989175392590843,2.009064276527963,,2044587.5955266457,931012.9984608821,,0.00767658115137567,0.22495375915095733,,,0.521640989240105,1.5242056425392958,1.9828893820939741,-0.125003204313885,0.37294581038361074
2020-03-10,13.805721468128752,13.255749971172918,-2192082.4533665217,13.075141938708612,13.576708452144118,15.343548971731618,12.590645291480062,,2.131953214579715,2.0318882737279345,,1801956.1717400807,876934.1916514911,,-0.04065168699314178,0.1977410222399599,,,-0.690019051390533,1.5293598143029563,1.9336566059362377,1.0431478886097296,0.1061525279116233
2020-03-11,14.587037170504216,15.024925273080754,-1377605.8500506412,14.7556215090448,15.305024465158198,15.433942195646882,12.811700505171405,,2.144272736293472,2.0652267661019486,,1862973.34889704,803577.0731977113,,0.029577237608747066,0.18621026741241892,,,-0.5989231247140392,1.5364055286711156,1.8850914695931655,-0.07106428227446443,-0.7941480586488741
2020-03-12,14.291009473712847,14.18151826594081,-2770778.728473833,13.923314520667716,14.040728145471917,14.902481575747874,12.950661250957697,,2.1381743856377335,2.1041792915170023,,1832975.7832252462,725814.7413160319,,-0.007691045100942828,0.140380899099678,,,-2.142052323771691,1.542735803943622,1.0769722079274116,-0.07713129727956011,0.9773117361070665
2020-03-13,14.204721251065225,17.609575896150318,7034054.880884379,17.29255567501997,14.558778264678011,15.20561933939772,13.237263309815466,,2.3594722277763087,2.254932124823349,,2018733.3382740356,844303.3610215244,,0.21486844727551568,0.13862922242456902,,,1.005684319604009,1.6201738488064512,1.2229004817390698,0.9495903433404048,0.41587000114333145
2020-03-16,19.630826354116664,17.081757395500674,9975633.703370435,18.65868017836385,19.147454520295,15.430705360369094,13.48086853304697,,2.4953889715522384,2.353550753231308,,2441886.66990867,1020293.7314467903,,-0.139090028817612,0.13508784425570222,,,-0.7158543644600491,1.6240242202998045,1.1150884315573408,1.0647931920618343,0.11816527802079346
2020-03-17,18.38388082538819,18.011016559688215,-305397.3134909291,17.52516161973176,17.97588422524447,16.381758678072153,13.832534190316844,,2.6167012892793564,2.495958443434654,,2286620.747864717,1028595.6289508798,,-0.020490636792031267,0.16914507253998617,,,-0.796903194091787,1.6163980434289384,1.117590727242394,-0.9126955434710666,1.5592527593080687
2020-03-18,15.321380742191424,13.001756632718212,5743235.983163528,14.519490354120904,12.902827714704472,15.977124949999645,13.958282911049489,,2.5055230295875233,2.503059354945399,,2738777.6920708762,1119480.882474962,,-0.16416481309956393,0.13508491950409543,,,0.4803639251955603,1.5707137240954072,1.2285494874946472,1.4060971753725384,0.7046649162349774
2020-03-19,13.500474811061736,13.136440722221591,-1521650.044244647,14.227898455051928,14.049259531830955,15.768109441255802,14.07505581863166,,2.402952441526978,2.511484120321377,,2570906.5023328243,988723.1439817098,,-0.027334753151156084,0.11358537072759131,,,-1.7223886991163362,1.575069554694395,1.0890829493565155,1.584033092965267,0.04409108717975363
2020-03-20,6.229104569515442,3.1633570111737725,27082305.86739972,5.500756699572577,3.553804304377877,12.878865664260493,13.660997005283624,,3.3905911322748725,2.734578271020573,,3945482.274895841,1438146.7964382982,,-0.6775987846421384,-0.05895719143597829,,,0.6662652757545791,1.5660928403936198,0.9894952276008007,2.286293057749882,2.670432711457417
2020-03-23,8.953404943393679,7.34966182618524,-2340796.18968397,8.727693150645251,8.069847274951925,10.932446550397406,13.472411073090182,,3.6353387073026653,2.7767659300557543,,3937945.4295850173,1379538.6900303187,,-0.19737959841680633,-0.20890885494232775,,,-0.41878460656240446,1.5680354093074318,0.9759431735129903,1.755575814852352,2.275429244983564
2020-03-24,9.170339038919764,13.157904701641982,-7183668.200614458,11.65154236777093,11.678422644246666,9.96182417878816,13.666563994944582,,3.5005527354072417,2.786119609291504,,3490368.262082526,1334708.0950793666,,0.3610484378160215,-0.31619206013570395,,,-3.616362477824401,1.6759149533421283,1.7778250732463123,2.30203971334842,1.5796201194148638
2020-03-25,12.01452228793417,10.876252649996502,-8440399.253171055,10.348767377704462,11.175106172223993,9.536723382243817,13.643025552404614,,3.5185074472297675,2.786877466760029,,3027965.0876680133,1187575.5466699565,,-0.09953435221082574,-0.3580784770272632,,,-0.19075042669837458,1.6810963258341658,1.6673652165263864,1.2603316319952371,0.7540089425960439
2020-03-26,12.668819515032313,15.038689543107054,188540.67868019827,14.1666532551871,14.270210502662778,9.917173146420911,13.81570861088828,,3.496871799650002,2.7989525428950803,,3016509.8015012145,1172278.481077186,,0.17148236495368122,-0.33153833431394686,,,-2.267630703481793,1.6959685321915645,1.7381386305782578,0.6316891585903761,0.6430367762217404
2020-03-27,16.47894050790019,14.777896414283532,238926.22784843852,15.066831830786596,13.660277568916882,12.240081027042862,13.900028041570064,,3.498821444491221,2.8269440899835856,,2869037.369704637,1220524.0887424941,,-0.10895065395796562,-0.12717496059504058,,,0.34114292756352005,1.4143533418276424,1.6566534341442771,1.3613979423610043,2.452257710086079
2020-03-30,12.094116211479957,7.519610032752865,8552903.346368166,11.59581019899801,8.86454221359537,12.274070668356387,13.550792461379089,,3.7731637703311542,2.8330637570035218,,2911017.6454112986,1291102.439329647,,-0.4752047915537833,-0.09895606833457089,,,1.0047659648845262,1.456427094834886,1.930684457095567,2.017443724931572,-1.7722615556016352
