Date,Open,High,Low,Close,Adj Close,^VVIX.csv_MA_5,^VVIX.csv_MA_20,^VVIX.csv_MA_250,^VVIX.csv_realVolatility20,^VVIX.csv_realVolatility60,^VVIX.csv_realVolatility250,^VVIX.csv_log1DayRet,^VVIX.csv_logMA5_20,^VVIX.csv_logMA20_250,^VVIX.csv_logMA5_250,^VVIX.csv_log1DayRange,^VVIX.csv_HL_20_realVol_20,^VVIX.csv_HL_5_realVol_20,^VVIX.csv_logD2,^VVIX.csv_logD5,^VVIX.csv_Mean,^VVIX.csv_Variance,^VVIX.csv_Skewness,^VVIX.csv_Kurtosis,^VVIX.csv_Shape,^VVIX.csv_Location,^VVIX.csv_Scale
2020-06-02,-1.074306647634785,-1.1744865103528213,0.678398090343137,0.2445561002562186,0.2445561002562186,-0.39298097980053803,4.396854376709684,6.627450323289393,6.467139490036147,11.634347624757602,6.882245106408784,-1.4799860220327345,-2.414883436605073,-0.4103307927431453,-2.825214229348218,0.6167436683514943,1.298057928938794,0.43792513377520925,0.7373966543708101,0.3416556538620715,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-06-03,-0.5689728338313387,1.1561101945256382,1.4615486226683885,3.533020991477869,3.533020991477869,0.6941675833576283,4.4176961263512196,6.639244519533383,6.463465664553687,11.482253283909719,6.874369560794053,1.8260758996056636,-1.850660194862492,-0.4073798580209401,-2.2580400528834317,-1.1860070652242332,1.3244096564880354,0.6446802230485611,0.7453003610514819,1.6929961838729262,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-06-04,3.3667925288984293,5.542675250550403,3.5601989291685783,6.10531062149181,6.10531062149181,1.8925808831415025,4.491029511476669,6.6561610769475275,6.474415434014831,11.3985734757935,6.867801871460508,0.595198466817946,-0.8641405211360563,-0.39346093815620126,-1.2576014592922575,0.6843467306380472,1.3321420808484603,0.7901024469053505,1.7682783531903683,1.7904363441038325,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-06-05,2.420947649569385,1.268779447645045,3.986954801708123,2.426870444839821,2.426870444839821,2.7471409853141777,4.536574407944266,6.654975139752834,6.455562068574305,11.219168865516776,6.868509280939675,0.002443490288620833,-0.501611462380582,-0.38319252471293713,-0.8848039870935189,0.9999608294915582,1.3469742706695678,0.8979254296425871,0.10088601195449688,1.4522694696051504,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-06-08,6.013523232585598,4.69861033090551,6.371567227343519,5.817224428518372,5.817224428518372,3.625396517316818,4.668791358875054,6.67393908532534,6.453241295547532,10.928843554080544,6.8595836651131,-0.03318755949317183,-0.252936562109043,-0.35731002460513184,-0.6102465867141749,0.5145926574396747,1.3457917841512175,0.864421770474738,-1.2444955624640928,1.479620223470906,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-06-09,7.010456723246364,6.040949954870342,6.9269511730393845,5.791035756648356,5.791035756648356,4.734692448595245,4.614689298108011,6.683003883390097,6.438307058933748,10.19385453710683,6.85690232188971,-0.19109168928120449,0.025672230415520716,-0.3703230282788185,-0.34465079786329766,-0.12103695346937578,0.9121338126440748,0.8653379279673935,1.2131798823446012,1.713163430361876,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-06-10,4.797782227359107,13.419073614097726,6.495147455126755,10.704774701337712,10.704774701337712,6.169043190567214,4.263651920406532,6.707035667238593,5.850392755559733,7.004059275299105,6.8604405881095385,0.8025361005295744,0.3694177000730171,-0.45303102365925113,-0.08361332358623412,1.9349829727526153,0.8777488517630463,0.7535382830630868,1.5866912112574254,1.9701502146428977,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-06-12,41.3358348623309,60.74221674988826,27.99422642095655,42.87070179122327,42.87070179122327,13.522121424513506,5.229183392852809,6.867528229973747,9.59666129068766,7.941860547344297,7.226968531244004,0.036458854724914905,0.9500718415508853,-0.27254912278921783,0.6775227187616675,3.488841596196328,1.110784315464791,1.4053757553214867,3.613068734038295,3.604556945323162,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-06-15,31.238387245329637,20.493005801522983,23.82469513458294,14.833225082042318,14.833225082042318,16.003392351954005,5.453603991502524,6.921660083734925,9.773441208079602,7.920972044138439,7.235778120820649,-0.7447780963319285,1.076524048794923,-0.2383789643840055,0.8381450844109175,1.2034794825807578,1.1142912596838337,1.3951253401667174,1.4179021260807292,2.518208812084843,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-06-16,5.20669971095127,11.60866459767604,12.832093425571486,16.39426041661291,16.39426041661291,18.118799549572913,5.926329439075353,6.973213021800688,10.07316092560921,7.800752733306568,7.25722571436964,1.146985096721152,1.1175450086413823,-0.16267105753666952,0.9548739511047128,0.20165743130172817,1.097580578509733,1.450913765404931,3.2762553328614272,2.358685234826138,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-06-17,16.04467248788147,7.481759364150449,11.633027397769908,11.21548991825678,11.21548991825678,19.203690381894596,6.418777146261173,6.988695554010808,10.079255024309594,7.383747068142123,7.26214888738555,-0.35808101104118534,1.0958748440557815,-0.08506629891061485,1.0108085451451667,1.4234138378413792,1.090344213702587,1.2052977474355384,1.2858481846768375,1.6909172789927382,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-06-18,10.429888515300632,7.403609335135144,12.519108246448084,7.691668958775722,7.691668958775722,18.601069233382198,6.566798293447216,7.0085407120227705,10.074905098426287,7.380125748323828,7.257242682609365,-0.30453779038637074,1.0411926731702932,-0.06510311549129762,0.9760895576789956,1.6322749335155937,1.1224794127584001,1.194992751356396,2.1636208500233773,1.1029713549727551,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-06-19,2.929222482568264,7.424878837511301,5.092129735080192,11.929903085123795,11.929903085123795,12.412909492162305,7.155645880324043,7.054752926127715,10.024341881151095,7.3065459151781225,7.251625452765301,1.4043110889468529,0.5508353404111723,0.014200115131216925,0.5650354555423893,0.8470474443633461,1.122826710412967,0.561747927887654,-0.336293818924776,3.4320756594885036,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-06-22,10.224153252684346,6.146469564203471,9.2757729705299,6.453490058569827,6.453490058569827,10.736962487467807,7.209824380501867,7.063815603805956,10.017108188470703,7.200661494995937,7.2494435566428,-0.46013180820556265,0.39824763344953007,0.020459233923996876,0.41870686737352697,1.1408104258939502,1.0920460800771004,0.558479807035304,0.21364167125831332,2.1258162938833842,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-06-23,4.265027256691241,2.0633549059330107,6.274777930871267,5.013089634381686,5.013089634381686,8.460728331021562,7.382622073320438,7.071101740902354,9.944007047320973,7.137254655512664,7.246450826050091,0.1616038468022134,0.13630639105169814,0.04311256900513249,0.17941896005683053,1.4378006012557216,1.1035243338427476,0.3062124938715305,1.9339551795774585,2.4319603040944866,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-06-24,8.415574369151997,17.14137789605607,10.00614450696986,13.075225957826705,13.075225957826705,8.832675538935547,8.094519347406214,7.099115302812761,9.80877471929062,7.132588013607798,7.256102854090504,0.44063521076216583,0.08727076537272008,0.13121703784245203,0.21848780321517228,1.9650449608473928,1.0613220107355223,0.4322865082976514,1.890357556006701,0.6204345634446173,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-06-25,13.020358107655014,8.591318002427286,5.380322992967166,0.7680265411677425,0.7680265411677425,7.447947055413951,8.228056765680247,7.081715312346595,9.682880142794785,7.151851615996671,7.266081292932807,-2.830445128449814,-0.09961143946767466,0.150033716736224,0.050422277268549275,1.1665808609050232,1.0520126280661806,0.4209885724228862,1.4457566826007835,1.9349419920762658,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-06-26,0.3425748721616344,3.7267961688841496,7.132125060413159,6.4628994297229525,6.4628994297229525,6.354546324333782,8.545539531037775,7.0837680508414005,9.505275209606456,7.147819002875098,7.265832693025898,2.93734308555071,-0.2962389412256773,0.18760347784099182,-0.10863546338468553,1.2253415256943072,1.0232574346384664,0.34352728295518686,1.8889355629051416,1.6987306885427544,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-06-29,5.830705431319487,2.5618110584796625,1.3429881087535165,-0.6501498978281717,-0.6501498978281717,4.933818333054182,8.605328539447545,7.063093376192248,9.440008498467954,7.153817058209756,7.28050016443232,-2.1936903239047743,-0.5562684109742934,0.19749849818710877,-0.3587699127871847,0.19788559772416559,0.9844372527435953,0.6418380697322646,0.34937184843422575,1.9606073225921576,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-06-30,0.8556785824740984,-2.12479335570913,1.982973051616668,2.6678388588981363,2.6678388588981363,4.464768177957472,8.667423143967191,7.079790288165537,9.394272036633696,7.139002570752287,7.2655393676693505,1.137129189632501,-0.6633542382363252,0.20232724443521702,-0.461026993801108,1.4128794275785248,0.9423227917791797,0.6396083782052655,1.333700371411874,0.8523923366852264,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-07-01,1.3200224531863398,0.9976807285972598,5.023019270458917,4.064047470005235,4.064047470005235,2.662532480393179,8.858397712454643,7.095128982800434,9.251775213753621,7.12747289442883,7.255059221742124,1.1245306443762249,-1.2020881729972912,0.22195741332636748,-0.9801307596709238,1.3926090171127914,0.9399775462073058,0.5038042550033388,1.550578672079018,2.198465860827395,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-07-02,-0.078763972637077,2.6260062473155017,1.109570438950172,-0.7229408827564328,-0.7229408827564328,2.364338995608344,8.645599618742928,7.078263683930086,9.427977120176067,7.173731248381292,7.268354064843735,2.2168717599481464,-1.296551988487743,0.2000218416623828,-1.09653014682536,0.41636271844436473,0.7937536675631817,0.5775413776221963,1.2210599072310717,0.3994251870691884,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-07-06,0.888157648312486,0.4592888669611596,2.2103216085099007,3.419681849111683,3.419681849111683,1.75569547948609,8.51131818012392,7.064929021411783,9.48501537674015,7.1027221891818115,7.272009640692322,1.348153540035199,-1.5785317653464734,0.18625385879503184,-1.3922779065514415,0.5602057519003062,0.7981278534085053,0.5687589071835641,-0.43948897967117506,1.1129153703669914,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-07-07,4.891560371159102,2.6978881053862693,1.9863206319385824,5.3390061257456125,5.3390061257456125,2.9535266842008467,8.65692496416921,7.071530567973723,9.408741316509024,7.083746941061736,7.2696810495597814,0.08752816998204033,-1.075359632050905,0.2022826303786654,-0.8730770016722394,-0.34028503327437276,0.8650292852951064,0.7364461480387761,1.802031037010806,1.7899505046333823,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-07-08,3.5751477689049835,3.4640582533284743,3.297675418042502,0.1635696390179788,0.1635696390179788,2.4526728402248152,8.374242224694191,7.041473604686596,9.58188764224036,7.114966807974484,7.2826867012760585,-3.08452296186158,-1.2279822078927025,0.17334312587063586,-1.0546390820220668,-1.793463909245192,1.073880916454217,1.198725328213025,1.1805339101059649,0.9179969633850096,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-07-09,0.1345677130979652,4.959945978700645,3.5402310676290654,4.409882078691325,4.409882078691325,2.5218397619620334,8.305184540796338,7.026659069456342,9.606430580382375,7.114184756392233,7.2842639999827,3.48953571309313,-1.1918912638367656,0.16716860945590944,-1.024722654380856,0.3504560846058072,1.0536627536507561,0.9762368712491927,-0.07351302157499648,-1.0617946277851862,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-07-10,5.0527778228770615,1.4440358705802652,0.6322790160127028,-1.1614877040622105,-1.1614877040622105,2.4341303977008777,7.711871420526343,7.004001610388975,9.814613440380157,7.130267478765718,7.300935995227067,-1.4702364690785608,-1.1531713179707286,0.0962792401719003,-1.0568920777988284,-0.20855442384935485,1.0618108600689782,0.9222976882542544,0.281455736298098,-0.8242886968021498,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-07-13,1.1740656606350512,11.20689725588845,5.035932405113485,15.31423071851043,15.31423071851043,4.813040171580627,6.334047866890701,7.044834269124082,5.684191659695415,7.238302840780752,7.3188028343431775,2.5683098596002862,-0.2746105684621125,-0.1063551152416371,-0.3809656837037495,1.8198552034508828,0.8996927530461958,1.3042792855737209,2.389161667454172,2.4760802169658267,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-07-14,13.702153061638183,8.128732029142512,5.228187547763497,-1.186590633467148,-1.186590633467148,3.507920819738075,5.533057081115228,7.01160429938062,5.5506421013079565,7.260417150065038,7.337292205141667,-2.446468797047768,-0.4557169774335743,-0.23682605319873837,-0.6925430306323127,1.0648984715688503,0.8969721451287573,1.3715462721042657,-3.6847707302943413,1.8757324063774032,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-07-15,-1.1008826842906956,-0.0649047035654035,5.285368282598611,3.8300295844290986,3.8300295844290986,4.241212808820299,4.904845539506037,6.994326921279077,4.933369175099727,7.242765242278078,7.33968736396368,1.2467602292712079,-0.14537433394639693,-0.3548757785493636,-0.5002501124957605,1.677147585057379,0.9061777807639027,0.8660063177709233,2.4409722763932646,1.299226604016692,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-07-16,5.384903147834123,2.149375575970055,6.049240812876235,6.0618630881748885,6.0618630881748885,4.571609010717012,4.647164198001943,7.016606798838238,4.716214810274183,7.234031906839943,7.328314837857308,0.11841786822354018,-0.01639195961332874,-0.4120225555186757,-0.4284145151320045,1.3609419978991344,0.9042733123946886,0.8098988257381422,1.9807881663457059,0.501975179562715,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-07-17,3.3324935648729905,5.687952159545063,5.292638682730171,7.718708199321483,7.718708199321483,6.34764819139375,4.648516160029231,7.023666145818826,4.717137275007189,7.237602876331158,7.328137025454639,0.8399261762930624,0.31153631743878435,-0.41273726140618744,-0.1012009439674031,-0.9280762166350586,0.9690405345465016,1.116093047690963,1.3580694122350905,2.1838236179525916,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-07-20,8.555945402612096,5.492163448497564,4.099639129438998,1.0299109175087438,1.0299109175087438,3.4907842311934134,4.103516551648478,7.029423089483163,4.453925023826785,7.204163999879447,7.322837669651343,-2.117154099372752,-0.16171788257405978,-0.5382603367465748,-0.6999782193206346,0.3311181569817514,0.9728522113804637,1.038208954309931,1.6158080143184164,2.6591624182383464,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-07-21,-1.0058383051069768,2.97150397516927,2.395046367298619,6.436104254948901,6.436104254948901,5.015323208876623,4.102647261467432,7.055047160457909,4.453443901170524,7.173036250780838,7.309442948720944,1.856102099467865,0.20086542888578882,-0.5421108310867432,-0.3412454022009543,-0.5508534755922749,1.0066055070227633,1.1428868243965193,0.24889234302228463,2.0311299670727534,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-07-22,8.135509774579475,3.823452980845872,6.841960624902114,2.915914148803964,2.915914148803964,4.832500121751596,3.997788487188546,7.039917148799762,4.455567847040343,7.151883557881873,7.314097381683821,-1.0260550307812566,0.1896226272711613,-0.5658550714407861,-0.37623244416962476,1.104762551653404,0.9951923374161461,0.9999624076794513,0.6344598975158534,-0.08979841831994437,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-07-23,2.142847604328068,6.768806307314804,3.9994870567833374,8.012110766348684,8.012110766348684,5.222549657386355,3.7446327276146447,7.050926167422194,4.036822405305294,7.1501736198487436,7.313478603090507,1.3188186420405867,0.33266218066167846,-0.6328354373641331,-0.3001732567024547,1.01860153206494,0.9488530791096103,0.9140723536779203,0.45489412302599913,0.6679563789581036,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-07-24,11.464283477328308,8.577215546767448,10.359401339588118,6.936338639223351,6.936338639223351,5.066075745366729,4.053048332517426,7.064304062597153,4.033068350247375,7.121972339954306,7.31018397112751,-0.5024623561269279,0.22309723048190716,-0.5555852336477488,-0.33248800316584176,0.5778405844559603,0.9382454188272676,0.6658621998197846,1.3913874916878974,-0.2454280668234254,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-07-27,5.318342443192549,3.126801509389693,3.248180248345492,1.8743272830469664,1.8743272830469664,5.234959018474373,3.823619725183626,7.0353804392162544,4.01925536060321,7.1105329588626445,7.316378709219794,-1.042911871307182,0.31416146992709715,-0.6097542211802021,-0.29559275125310486,-2.108839547853979,1.0925542177227534,1.354829164926399,1.8144636807793033,-0.16910958193308723,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-07-28,2.0258645388179843,1.58119515444929,2.8479354306492723,5.126665343550528,5.126665343550528,4.9730712361946985,4.1124604872525605,7.015498560391917,3.8862009113767613,7.110142786894293,7.314778457449446,0.9284588751260133,0.1900160961393102,-0.5341002735655448,-0.3440841774262344,0.23644688916520745,1.0922726187609986,1.31887021900191,0.5931463293574415,0.269598733551676,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-07-29,3.649689491795627,2.16996116230132,4.517355678939865,2.0975267808950377,2.0975267808950377,4.809393762612913,4.083944883352406,6.973855696956727,3.89942881341355,7.121727083367184,7.313016580015143,-0.553883165949872,0.16350763483531688,-0.5351048520042715,-0.3715972171689545,0.853305996751425,1.0711068625035718,1.2782823878219163,-1.4996892982621384,-0.20041949957023772,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-07-30,7.525570199222059,11.77049294580968,6.062566856953779,4.871172592382209,4.871172592382209,4.181206127819618,4.124301139471255,6.918771584875976,3.903386622417999,7.122495353762162,7.27654677292759,-0.43497189491203414,0.013703167541070139,-0.5173416525361262,-0.503638484995056,1.7418557508369745,1.0917884710752397,1.4370879050499872,-1.3645612409020254,1.1445215368118389,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-07-31,0.9099541566861404,3.5513601711503213,3.9679345353202535,4.6009107419274216,4.6009107419274216,3.7141205483604325,4.3904937207054475,6.895988688687368,3.7332527586711204,7.11561295962277,7.274844663789232,1.620615329281858,-0.1672997653882249,-0.45149820747193364,-0.6187979728601585,-0.8756902878865696,1.1259199823902655,1.5022866281508676,0.9176434010175637,0.8481951279918867,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-08-03,6.120972405032802,2.152396220212509,4.966523175019191,3.747287756573968,3.747287756573968,4.088712643065833,4.406874016078562,6.824152620945136,3.7294857764853333,7.119046449598451,7.2164461344280415,-0.49068866022738516,-0.07493543490984411,-0.4373025770379981,-0.5122380119478424,1.034652073099787,1.136756963818882,0.9832008715328303,0.11679128697685486,0.6275203199434924,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-08-04,3.1174938839234585,1.3048092866777807,2.79363999355806,2.357374938221924,2.357374938221924,3.534854562000112,4.2577924567023775,6.8003250914410245,3.7498020225386495,7.111282897549794,7.221338961005303,-0.2794807510730978,-0.18607866710502924,-0.46821959528831464,-0.6542982623933439,0.397991051388633,1.126182804682917,0.9709225741655183,0.808053105167936,1.0185911160202443,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
2020-08-05,0.7782601381994283,-0.2351827924080822,0.6016585614545278,0.2660151712740628,0.2660151712740628,3.168552240075917,4.262914733315181,6.774596215180704,3.743980358822496,7.139448949746138,7.233153159027451,-1.0735074941353329,-0.29667835904862894,-0.463226629739402,-0.7599049887880309,-0.17812076784068345,1.0165631022544834,1.0200564161696635,1.247397912370769,0.6051416420760327,5.914900006470736,38.30778716167322,2.395249423613571,12.569493571336055,0.25007057041562997,-16.107911024112237,21.312431664913884
