order_execution_datetime,trader,ticker,expiration,contract_details,entry_price,exit_price,profit,success,Open,High,Low,Close,Adj Close,Volume,MA_5,MA_20,MA_250,realVolatility20,realVolatility60,realVolatility250,avgVolume_20,avgVolume_60,avgVolume_250,log1DayRet,logMA5_20,logMA20_250,logMA5_250,log1DayRange,HL_20_realVol_20,HL_5_realVol_20,logD2,logD5,Mean,Variance,Skewness,Kurtosis,Shape,Location,Scale
11/18/2020 6:33 AM,MariaC82,TGT,11/27/2020,170,1.97,3.29,1.32,True,13.160931793433733,18.296062713635195,14.18337681224584,14.525160433743054,13.87215171547031,8307650.406960327,11.87503055328045,9.204899740708834,7.66868655590695,2.6543030460138746,2.214693891158042,3.513888036491485,774975.9379999853,138974.76421056833,215194.05106427075,0.0526306284286208,0.2547020000290647,0.1825905664216633,0.4372925664507281,1.4140763190550745,1.283921714931172,1.817601315296767,-0.2181479320325401,1.1432945199654114,8.076282440959558,26.62310981132608,-0.3758907340303848,7.512839868501324,3.782868153149008,-42.150759593707065,1.5215456974976225
11/19/2020 6:34 AM,MariaC82,TGT,11/27/2020,172.5,1.41,2.41,1.0,True,14.739552261110063,15.78747822878941,15.551503463285542,17.075511448687337,16.18007735318271,-1628453.5451603243,13.17645628147695,9.68704123536948,7.686703334203333,2.997794752275539,2.329531096909303,3.545917883092031,652864.8854028406,140859.06139772545,223122.9586663527,0.0932461818818348,0.3076425848083058,0.2312970407697653,0.5389396255780711,-1.4440304055045654,1.3003859333314804,1.8012795476104433,1.7962097229263472,1.8728982899474445,8.076282440959558,26.62310981132608,-0.3758907340303848,7.512839868501324,3.782868153149008,-42.150759593707065,1.5215456974976225
11/20/2020 6:36 AM,MariaC82,WMT,11/27/2020,155,0.75,0.55,-0.2,False,11.348410020464968,10.629159136934833,10.558117008547056,9.140164510582906,8.698421872017235,365821.7908109212,10.017686732995532,9.095539122330614,7.39866683427168,2.051879316177608,2.2291869728038893,2.5212743165010854,507571.2317890016,-53610.11466953062,548723.4484189561,-0.2659360326261177,0.0965681170376911,0.2064842605461496,0.3030523775838408,-2.644482220333497,0.7728302596541217,1.146389646341006,-1.8470465261830271,1.1968868254133411,7.363559576362031,5.839071445343291,-0.530515975582988,4.007886080690586,0.003482163872525,-686.6373876511864,694.0045177669592
11/20/2020 6:36 AM,MariaC82,TGT,11/27/2020,175,1.45,1.66,0.21,True,16.453239778567365,15.056113913131554,16.880760789400597,15.182395540388583,14.36942777855974,313882.40953201754,13.528623679322786,9.959858216394382,7.707282621503656,3.1671492447335425,2.3860985512490718,3.5697286294780595,736216.8033107052,154485.64232982384,224769.674999624,-0.1354195261066763,0.3062448771877938,0.2563971593155801,0.5626420365033741,0.6013864758570555,1.3000741399705626,1.2954210135634252,-0.6986099481632642,0.5657892580682921,8.076282440959558,26.62310981132608,-0.3758907340303848,7.512839868501324,3.782868153149008,-42.150759593707065,1.5215456974976225
11/20/2020 7:04 AM,MariaC82,SNAP,01/15/2021,50,1.44,2.54,1.1,True,5.607079508504533,5.827887984799556,5.80230795617171,6.249666823204649,6.249666823204649,1015345.6984238252,4.149643136969632,4.270853129865936,1.6850007030132843,1.887089408477188,2.19055898750706,1.6121511602402487,-8539843.478124576,3293466.804284311,1912276.816211712,0.108498156777159,-0.0287912640519507,0.9300476224826524,0.9012563584307016,-3.6659433636824783,1.0093016288509868,1.5243204837750126,0.6893974809275484,0.9469092278224924,1.3823445607318348,4.651222750740209,1.068337612695945,8.56096288558072,0.0492340509355816,-41.841226277363546,43.1709125839517
11/23/2020 6:35 AM,MariaC82,SQ,11/27/2020,205,3.6,4.7,1.1,True,23.165086816481,27.233405474277504,25.4416938542886,29.58405544992968,29.58405544992968,2538945.510695596,21.127476463984436,13.826340833189263,8.598105685541103,9.785419711608682,7.57892607319915,6.955269072483744,1186641.9750003791,528200.6600157956,708923.8941380383,0.2445892823593837,0.4239988666054456,0.4750336189578256,0.8990324855632713,0.5831713752572264,0.9544700909351084,0.3984430940168566,2.2509392759558127,2.804344660898615,6.309456333958946,54.18666216795079,0.9563487104705416,1.8273703900102989,0.180206444883992,-33.33789643834884,39.00231195320552
11/23/2020 7:38 AM,MariaC82,META,02/19/2021,280,14.44,22.0,7.56,True,13.328548590216457,11.92197873025546,10.018159679440544,12.359698888912533,12.359698888912533,4670494.586870963,13.040389794572382,16.244989553523478,14.62669493234296,8.686732665438218,7.435913019058537,7.966177504307991,859183.6700583634,558568.1070712511,1403586.3867527745,-0.0754671553136092,-0.2197330777893474,0.1049362468502568,-0.1147968309390904,0.6438618955162316,0.8880367206127407,0.6914161860578992,1.001099055992499,1.8489281414935177,13.578198473858324,80.27084906087855,-0.6336100226142322,4.932456185291643,0.2208031496223578,-64.0106564657421,80.82146515930452
11/24/2020 6:43 AM,MariaC82,TGT,11/27/2020,180,1.44,0.0,-1.44,False,19.827565756450326,16.393511261730183,18.095227346037333,16.11323832355521,15.198866990794627,-780681.767574965,15.520319819111377,10.910628447790913,7.759295039974805,3.610589336683897,2.647313631032784,3.651949513487552,687087.3223374382,174081.82665121622,239513.3749073721,-0.2658522944018547,0.35241272034434,0.3408459163955536,0.6932586367398936,0.5316372032558273,1.3409301920797856,1.065721279292469,-0.187005454454179,1.618506797960123,8.076282440959558,26.62310981132608,-0.3758907340303848,7.512839868501324,3.782868153149008,-42.150759593707065,1.5215456974976225
11/24/2020 6:59 AM,MariaC82,GS,11/27/2020,240,0.88,0.93,0.05,True,21.95467990641484,26.047690643051936,22.463451120857314,26.80559844930829,24.761026270835004,1074566.2597378723,18.105762276874906,14.558830558428188,10.665570022758676,6.110259046263662,4.9072527665538,6.902129135136309,184505.5068658771,208027.64658010832,229552.1358264193,0.120290571321521,0.2180325246915284,0.3111769222736455,0.5292094469651739,1.276546323849076,1.0633499477111064,0.4385664997250055,2.358203157720875,1.8447124136109547,15.526215109841637,65.23373757196323,0.0914359870503296,0.827233997264861,0.0200022400457798,-387.9736560713628,403.4183858446636
12/15/2020 6:41 AM,MariaC82,AAPL,12/24/2020,130,1.17,1.18,0.01,True,9.46265088828413,12.041040550647637,10.451603940898792,13.308893034380148,13.088852908875296,73943319.83576578,8.303573547152151,7.8218179942510275,6.37845026258016,2.192713795493489,2.569385500024393,3.34119519685126,2313644.527634295,-381573.8107858285,9214266.919324048,0.3244083804218786,0.0597689623719144,0.2039918453224966,0.263760807694411,0.4633796199499027,0.8367232416105699,1.0152112198006484,1.7856377743212994,1.3677390090127357,7.017739739748585,16.73145561715685,0.2847350770883424,-0.5794258332316762,0.1474326262232683,-20.7249014079846,27.44340550017041
12/17/2020 6:57 AM,MariaC82,MA,12/24/2020,345,2.29,0.0,-2.29,False,19.840802543129485,21.887127529227342,22.76634254780544,23.11623054842144,22.739859227506912,-485628.9234459421,18.259579087622612,19.677737490783024,18.143343804686925,4.94497287928782,8.307373629003717,9.914291327459813,56031.83378883135,192256.71115428171,265249.90734210407,0.1363787459790341,-0.0747980962759506,0.0811841591919944,0.0063860629160437,-0.1287257939434253,0.7968767205156841,0.8908415526755729,0.9301082112043064,2.253794967160028,18.593710558817936,60.44871012816672,-0.6119529391205524,2.3039041159303872,0.0040513634887353,-1896.6106884882363,1915.1454810004552
12/17/2020 8:41 AM,MariaC82,FSLY,12/18/2020,100,1.83,2.06,0.23,True,9.264514722561051,12.59097586825088,9.154132179685476,12.996379988076896,12.996379988076896,3768809.3726604097,8.567133132857254,7.397452483478001,4.773681154611721,3.728735092403176,7.94272837652563,6.124868783363607,396295.14343808393,628842.7457320981,568683.3279957045,0.3384793753518334,0.1467974711070045,0.4380179441540049,0.5848154152610096,1.2345535178010252,0.8944634270428887,0.4122178465491129,1.8369163516146905,-0.4841362249770525,2.002628286443409,15.905865817296233,1.8415501048835017,9.56763475148123,0.0914109872427304,-39.73568080064172,41.560820719256775
12/18/2020 7:05 AM,MariaC82,MOMO,02/19/2021,16,0.63,0.0,-0.63,False,0.7859196020924433,0.8263329204196026,0.9592732638926228,0.7768740805923287,0.6025947338412454,1518915.83818988,0.4830033876827565,0.3488412020239267,0.5677764221500613,0.3134961545404391,0.3353888100200956,0.7876140465510744,518635.0991711337,292901.59776685294,275405.2380637336,-0.2656096121872719,0.3254068573367054,-0.4871109081288433,-0.1617040507921379,-2.0178547967025624,0.7933665426289147,0.571088600925523,-3.2337438261383142,-0.4090454349999474,0.7602587396866356,0.9003009519037817,1.3200507243549804,4.384530382647349,0.1561399959464526,-5.061272334650444,5.749808256121257
12/22/2020 6:43 AM,MariaC82,AAPL,12/24/2020,135,0.82,1.46,0.64,True,13.838994043435775,14.532359348521055,13.388334284063234,12.689587823017618,12.47824520283038,50065284.46737793,9.980059929479076,8.841511555952314,6.467882333090591,2.003287300635812,2.5608176498291244,3.3830537477995635,7509042.691521707,2240919.469841985,9496884.7347474,-0.1035035185176332,0.121131242738479,0.312609103138171,0.4337403458766499,0.1345528022086993,0.7443702099897471,0.4283048527645366,1.6162481224362533,-0.493300578314032,7.017739739748585,16.73145561715685,0.2847350770883424,-0.5794258332316762,0.1474326262232683,-20.7249014079846,27.44340550017041
12/22/2020 7:15 AM,MariaC82,CSIQ,12/31/2020,55,0.9,1.82,0.92,True,9.203263132526704,9.959858344019851,9.538556027898316,10.861060943005754,10.861060943005754,2638270.673510835,6.245716520526108,3.793126062977495,1.9765371385287696,2.609251475270063,2.0242088487093506,1.704528123025668,202211.59956580435,228066.43044895015,133004.45060853905,0.1656258929742111,0.4987053742223387,0.6518441042203577,1.1505494784426964,-0.8644046124534479,0.8543033886096114,1.075975658741992,1.4629385811433444,1.4399482600236788,1.6748466352742168,2.6161364934873714,1.1294741986978076,3.643787382944432,0.1715786685172067,-7.435595510195261,8.975749828792015
12/23/2020 6:54 AM,MariaC82,CSIQ,12/24/2020,56,1.0,0.45,-0.55,False,11.354097449027693,10.387629789958126,9.701925131062822,7.408114405042788,7.408114405042788,-187702.280035954,7.027037499107041,3.964582434740791,2.000105033150533,2.731890830166497,2.08565849145566,1.738530769371849,209232.09063438143,230555.74264397664,132652.390133092,-0.4270027468344174,0.5723646718885227,0.6842008409829456,1.2565655128714683,-0.3773082703510323,0.8522058391336352,1.0294357521710378,-1.4031172462573545,1.3626686829593233,1.6748466352742168,2.6161364934873714,1.1294741986978076,3.643787382944432,0.1715786685172067,-7.435595510195261,8.975749828792015
