,Open,Adj Close,Volume,High,Low
Mean,1.8019101842869658,1.8013832265329308,268595.61021886463,1.830902373748184,1.7719718751322107
Variance,1.4653085324917499,1.3722247147504212,6656990966153.509,1.401557935774528,1.4077818144634002
Skewness,-0.07493944849889221,-0.11959327732604291,2.663626277782468,0.1672889333543051,-0.43118973534120536
Kurtosis,1.6283159541725185,1.4602767093822067,19.978804627347166,1.4511502988874874,2.870595976380054
Shape,0.2491887900151472,0.2200659145228209,1.0479796283266134,0.26069470842850206,0.20058611935351495
Location,-2.2223949457568444,-2.593931498540883,-104329.20656375973,-2.0051422279642193,-2.9749564514312956
Scale,4.046620055289954,4.4328601432509815,1295441.690376705,3.839024418026326,4.804508965440143
