,Open,Adj Close,Volume,High,Low
Mean,1.23092507559298,1.2285504541914634,763351.9678652923,1.264268283734468,1.1910476462605266
Variance,4.506663428541763,4.418197162463089,101979204390570.11,4.4213485596971625,4.407762417107114
Skewness,1.43841606035144,1.3888044706607097,8.248142407065743,1.5033779869796196,1.2534597111966055
Kurtosis,3.0283494070740566,2.4646633903735253,106.62150117114824,2.7502774322852854,3.0969080226754366
Shape,1.1763859235031842,1.18595043520864,1.326998240405986,1.1524556920999445,1.24267221865028
Location,-0.07301927241143638,-0.06050426824112562,-40541.577457317435,-0.07882827580272436,-0.05507049194000638
Scale,1.1296922895666262,1.1102802687636713,1793799.8285819385,1.172978939797385,1.0298316712405824
