,Open,Adj Close,Volume,High,Low
Mean,13.842701936379457,13.43864826518728,131694.85159355134,14.003890675932132,13.706780894735793
Variance,48.50665733191113,44.07020506073022,3522077147266.2734,47.15662270438621,46.9688497220197
Skewness,-0.47251050937061145,-0.5778712255722047,7.08120917570749,-0.4303570767971134,-0.6339910428077645
Kurtosis,3.4159041352359765,3.221252185103914,98.96123424194644,3.397878216605947,3.891814882613409
Shape,0.08729623114712387,0.06217402218725931,1.3606011441498989,0.10277040013952485,0.07259005719387361
Location,-57.656583578371944,-82.3493699807591,-9174.144751610342,-46.06215873671394,-69.97806637024881
Scale,71.63520841843665,95.98336850133269,445118.4722693911,60.12994039403618,83.91825863203181
