,Open,Adj Close,Volume,High,Low
Mean,10.2681493511003,9.744963552024386,187267.46439147435,10.369363642614362,10.17209281770932
Variance,19.094987713070953,16.871529023900646,3895845826922.123,18.85881453707592,18.722118620746414
Skewness,0.5145680384843482,0.4804637681144844,4.629471475559046,0.8136221507433665,0.3473342668845772
Kurtosis,2.1678559544295624,3.3907821036577204,46.108431167063806,4.398078688942693,2.3964915419248447
Shape,0.1564438014209495,0.15686368114939445,1.2654783662517073,0.18657117820302824,0.15279276773081135
Location,-16.23445422554551,-14.464502073615993,-23179.292625245467,-11.43024620363398,-16.212174536727236
Scale,26.303156226807204,24.07475207888163,622425.853480497,21.537379606578117,26.23026453430463
