,Open,Adj Close,Volume,High,Low
Mean,1.820255625021799,1.627509520810016,1467018.0706425118,1.8384193625743097,1.8015419862088533
Variance,0.8335490898059102,0.5908356073369602,69206810913157.13,0.7752772726326784,0.8078558835085483
Skewness,-0.12247642246271384,-0.16507991947339387,0.9153328406212727,-0.13931511905597543,-0.2517709434595346
Kurtosis,0.29153378060895996,-0.04354384864841876,2.2307036051314197,0.2724210890951979,0.5591330400167416
Shape,0.08291395862892505,0.022148246395868647,0.8926552198752483,0.0547091275532514,0.049036208036079075
Location,-8.020768343413328,-30.91340286256355,-662863.6933431015,-12.98251034810492,-14.803275763758721
Scale,9.890326397532734,32.574830283531554,5423366.914554126,14.856634451111557,16.652205124819208
