Date,Open,Adj Close,Volume,High,Low,MA_33,MA_89,MA_233
2019-11-18,0.3592371257627276,0.3907902433331678,-1480132.315250346,0.3296593682191093,0.2830998281794663,,,
2019-11-19,0.5120471855007476,0.4767503244829578,-663133.6354492968,0.5107910347323492,0.570684511857833,,,
2019-11-20,0.1972267914168139,0.2343229655358931,-1574918.0352769657,0.1646408523335125,0.2000676290479939,,,
2019-11-21,0.3768525918905485,0.249730186464073,-708507.6056586755,0.3620055898181396,0.2553359857308352,,,
2019-11-22,0.378844735799678,0.3765847995909994,964926.6708679888,0.3297181222439054,0.4601608760979987,,,
2019-11-25,0.1651171125353467,0.0622778136754531,50244.05105363159,0.1383668950239078,0.1475399441414482,,,
2019-11-26,0.0859577454807034,0.0634334110447301,-1139727.4301272216,0.0528490188728372,0.0488309625721341,,,
2019-11-27,0.2151722320287836,0.2810336536277229,-1829939.647871606,0.1792632011059276,0.2876126545269621,,,
2019-11-29,0.2869853468638412,0.5260631997974441,1200420.3317261776,0.5303570494475518,0.3770399725012967,,,
2019-12-02,0.4864413262402687,0.2613786332145955,-1482567.9841177764,0.3117620724799876,0.3216015240121628,,,
2019-12-03,0.2894201726131196,0.4035162230356097,-27473.567045878157,0.3852108159008907,0.4303195041811118,,,
2019-12-04,0.4504806673127599,0.4811290898414162,-116738.20638112492,0.4300873298573138,0.4351379541974935,,,
2019-12-05,0.5550623475888963,0.7892290427798123,339280.92775276443,0.7108094736679313,0.6308294749688148,,,
2019-12-06,0.5926605077208005,0.3055669541305104,-251385.44266453895,0.4237497210328809,0.515733128636148,,,
2019-12-09,0.1430169873158329,0.0336232518275143,-161073.45487494674,0.0865043090756225,0.056932577224837,,,
2019-12-10,0.047262456230074,0.3675765944230855,-1317924.3453052395,0.2254231033914062,0.1772925820123112,,,
2019-12-11,0.6158661408924662,0.3631133157876283,599040.7659544232,0.5573841875122971,0.564184916531524,,,
2019-12-12,0.3508728326332466,0.5299611418296526,419340.3655360942,0.4507912065542565,0.4205099614460796,,,
2019-12-13,0.5145640113831713,0.2528524485366525,1020384.1246147342,0.3761011721107876,0.350854437286312,,,
2019-12-16,0.7188708493746927,0.5968515690099405,6057710.218586019,0.8344674322061651,0.6252607883418939,,,
2019-12-17,0.243645600828958,0.229440419076174,-3154096.6381092174,0.2400091594885056,0.3046241368891333,,,
2019-12-18,0.2641339489952119,0.1056930681975676,-426855.5571441301,0.2083140579712266,0.1635730952923264,,,
2019-12-19,0.1229423057794001,0.0405816518052049,2785360.087225983,0.087689591463377,-0.0353020037340945,,,
2019-12-20,-0.1453476682968824,-0.0725166973583189,2401619.956768953,-0.2051660511944284,-0.2208117192627794,,,
2019-12-23,-0.1282869124404673,-0.0144673014028025,-3222959.010467496,-0.1432317141225616,0.0341826004395278,,,
2019-12-24,0.2389634766255177,0.6157430263473898,931055.3211198994,0.510488980966612,0.3468394213960177,,,
2019-12-26,0.503931830622911,0.5749756399327604,940001.47542962,0.6466495720158156,0.5951127419580056,,,
2019-12-27,0.7060406190495221,0.2135050192738163,545474.5309178997,0.5396145705590243,0.3056208567218741,,,
2019-12-30,0.0988449424853912,0.1004842149887998,-782174.721784798,0.0616202652025146,0.2156626846006113,,,
2019-12-31,0.1047138678218013,0.0947044929106075,-1905289.2616013845,-0.0014823756913169,0.1727828443773948,,,
2020-01-02,0.2543678507463265,0.5317946891548067,1129729.2250668542,0.4997610538397703,0.3998220272006199,,,
2020-01-03,0.5186493608070188,0.3768002588720041,-183025.32257284457,0.3794571950031598,0.2467325803416149,,,
2020-01-06,0.3047089096394608,0.1623723098829597,-1015291.0607474572,0.2668083024998311,0.3367035311353228,0.30317865617120693,,
2020-01-07,0.1215900889152581,0.3653435622929768,-503439.2570171096,0.1699063400501281,0.2485738845105003,0.30240754462453445,,
2020-01-08,0.3284746011018642,0.4302799407960735,675920.549553806,0.3605107842760224,0.4024536310293958,0.3009993511794774,,
2020-01-09,0.4391249003963864,0.3399844719399136,-217722.05857048603,0.4266985700273187,0.4396300723602926,0.3042012150099022,,
2020-01-10,0.4031759149039273,0.5976921262210939,-270008.981111079,0.4690283915670203,0.4548926035714111,0.3147455162146604,,
2020-01-13,0.5551484303892948,0.3302755566004487,578018.2732635918,0.479189507847209,0.4162574429014056,0.3133422058210074,,
2020-01-14,0.3811391466381959,0.621397049660104,298115.5828678189,0.5894926589704248,0.504426958606564,0.33028521297205743,,
2020-01-15,0.6774759804631305,1.0839709155491462,911266.577593775,0.9617309010373174,0.6807214595675175,0.3612105918964337,,
2020-01-16,0.8295912810997574,0.1863592510485965,2307318.5547258765,0.4997429659367967,0.4150654979995534,0.3583416706061571,,
2020-01-17,0.2984001795994304,0.0857743164330848,-951872.1961538089,0.2087880228903968,0.2331249069437078,0.3449995832314796,,
2020-01-21,-0.2446588530987719,-0.1754652891252921,1097135.986876423,-0.1664008936271446,-0.0713749522442013,0.3317618886151193,,
2020-01-22,0.1915889141496163,0.3118575218197525,265802.8807246997,0.1053633017450819,0.1275981380933224,0.32898435221463884,,
2020-01-23,0.0609839464179762,0.2507932093615213,-1055435.2083418062,0.1663391809063865,0.2144927774540921,0.3220044770485814,,
2020-01-24,0.5562345829183148,0.4599089369869809,1011072.4830919812,0.4763864369494071,0.5175411237344929,0.31202507990334405,,
2020-01-27,0.486183714994898,-0.0485520128361902,2709549.505007622,0.3645898313760858,0.0594828781364564,0.3012942021164743,,
2020-01-28,-0.119258570457911,0.162780856624606,1296805.560303485,0.0444162586829914,0.2163952578945505,0.30520806892850744,,
2020-01-29,0.2085444039657837,0.322714592220604,6599216.651538578,0.4965473686591304,0.3283341553006358,0.303848614316311,,
2020-01-30,0.260399140991701,0.1824937725171129,-4618537.939651237,-0.0085760206697411,0.1966078570342992,0.29837529482326514,,
2020-01-31,0.2238408231906876,0.4322618785913268,-1774425.4061221965,0.3014771793627342,0.3210304519591966,0.2954147110887704,,
2020-02-03,0.3052367666127558,0.1875884271813941,364467.2968620528,0.2076741149222472,0.1371157316342017,0.2934370134719444,,
2020-02-04,0.1937771425807497,0.5506928997373066,262759.55319567025,0.4269401556774048,0.3441259418130582,0.2920382659182282,,
2020-02-05,0.5010288061898969,0.0860673684133437,1188370.43785201,0.3348912901516345,0.331372786127174,0.28769362801935455,,
2020-02-06,0.1867884199823644,0.3829772106513447,-2247546.686572041,0.2482459943052988,0.3423386695317432,0.29609617779068115,,
2020-02-07,0.3519091364564497,0.4461178332283553,2319293.3183077388,0.6441582911683672,0.4521917574800658,0.30838515298532204,,
2020-02-10,0.4052244352382996,0.3531280279771529,-2601959.4740240425,0.1975808950903319,0.354968391707851,0.32128347799548784,,
2020-02-11,0.5674461134885931,0.4276716220201702,-456426.2402255165,0.4911751363136307,0.4476137146904593,0.3346816271901234,,
2020-02-12,0.4572489729459228,0.8485504463134159,2934516.6898448984,0.7879917228005411,0.6087769331056965,0.3417363974921242,,
2020-02-13,0.7170645772078621,0.682051237415835,1016235.3573475862,0.7302021542959078,0.7009134956141887,0.34498111256736885,,
2020-02-14,0.6968686557597206,1.1015746486522433,1865603.5418306333,1.0043505382114684,0.7535760705710319,0.3718923134576242,,
2020-02-18,1.23893203628578,1.025433415215805,6878208.823219496,1.4276606566191197,1.152669760691814,0.3999210771008668,,
2020-02-19,0.871061598979904,0.4525676133887701,-3749780.7614925895,0.520472500798407,0.6077056098069806,0.41076541408505357,,
2020-02-20,0.5565165616371148,0.3800485280578165,41484.28134556813,0.552563459483296,0.4645732397806128,0.4061670455669629,,
2020-02-21,0.2056080857848528,1.0493974781708308,3741254.738031544,0.8796168533537561,0.4515953243482391,0.42654877948510916,,
2020-02-24,1.5017531991788236,1.241171266448272,3573179.561572228,1.1906468439266256,1.2154023918609802,0.4592396569567853,,
2020-02-25,0.9458101997979051,0.3958587864561238,155860.33608108852,0.7142383335831548,0.711442604740073,0.46016436071930494,,
2020-02-26,0.4736618787586506,0.4416908069404721,-748697.2856782759,0.3587624113318073,0.4028390411939861,0.46051014454186245,,
2020-02-27,0.4739204176271787,0.9929812641846514,1105328.0795648498,0.9160807082107888,0.7653290488533777,0.4802979261250364,,
2020-02-28,0.9429445614422214,0.3913342035152789,-1240687.07722459,0.6151951722782361,0.6018015896981996,0.4740446557400117,,
2020-03-02,0.3411063076325282,0.557512898958902,-2589687.792396784,0.2976654440636865,0.5450150119257993,0.48093063581147993,,
2020-03-03,0.5635635611755676,0.7152269298183089,839881.2419582787,0.7027297840921563,0.6643633917540939,0.4837739655132437,,
2020-03-04,0.5682082242512463,0.3735846700548322,-2105267.0696050404,0.3928613605853055,0.4580519228950743,0.46224710958917364,,
2020-03-05,0.4949252155744315,1.0715109548440642,756707.8958671745,0.8867026602110499,0.6593490732773981,0.4890698884920666,,
2020-03-06,0.9689653594730512,0.2135968302545885,1499601.5555748958,0.6403874963843412,0.5618754204865235,0.49294329800180914,,
2020-03-09,0.253085969085987,0.3922411439356921,-1016781.1575171604,0.2901012188639527,0.5281132283901773,0.5101465232460813,,
2020-03-10,0.3091132456648502,0.3093773392043299,706625.7150649996,0.1979191146932395,0.197493466532892,0.5100713661971292,,
2020-03-11,0.3195372358443205,0.2504166559686576,-678734.4579996639,0.1843631607752494,0.3005313682702688,0.5100599554882544,,
2020-03-12,0.3291044767395945,0.7129408883897179,-169192.4969769204,0.6149302825632388,0.5233708721317205,0.5177275903792466,,
2020-03-13,0.819301831954311,1.3444777882082066,6630571.043010784,1.4504726471111231,0.906251083265368,0.5599406146533192,,
2020-03-16,1.3124419558767544,1.169490351532522,157163.37365514226,1.0959657008495558,1.104455913942326,0.590446962983862,,
2020-03-17,0.8350820886249721,0.703521082419412,510374.8292174414,1.046348399242769,0.8596260710742811,0.6019865535959472,,
2020-03-18,0.8347516008700939,1.181222734609756,3379484.8378597246,1.1761655780569695,0.8815276879951037,0.6322510675987545,,
2020-03-19,1.305907464781728,1.101707006241866,-940354.0869765384,1.106942418064233,1.4351043381901682,0.6525372835881649,,
2020-03-20,1.0894527046854623,0.6043551930602726,-1857847.9579998704,0.7120055204431859,0.6974270196515038,0.6651665795238884,,
2020-03-23,0.6301215519810608,0.8806279906453875,2053233.1926754704,0.9218277537385492,0.9213371032327932,0.675164612581709,,
2020-03-24,0.8707533591430892,0.6138966176539649,4535403.64352067,0.7035293641205413,0.646910398107936,0.6911594383162734,,
2020-03-25,0.5485690324820194,0.4664842373794675,-4866975.249197952,0.3867005980667883,0.5505137398983964,0.6936899542777315,,
2020-03-26,0.5138760176162291,0.6459006730142143,-1926052.8270142227,0.5713924721396104,0.6751893952991219,0.699743979725788,0.4571883301181397,
2020-03-27,0.6428668851555992,0.795216553696215,-1469347.4558288152,0.6325849910807024,0.6198618454952536,0.7131406017172747,0.4617324459649155,
2020-03-30,0.7897147385574357,0.8028224479711659,4827778.789500394,1.2623781177356372,0.9211417777792796,0.7245088085642746,0.4653961776895021,
2020-03-31,0.8268722651168119,0.2752617080395181,-1805307.5656660397,0.4010581515309219,0.3892774863030572,0.7071364225559744,0.4658561635603294,
2020-04-01,0.2672614869302103,0.7740349552854626,-1471501.4361377386,0.4022706364447295,0.5623542815722864,0.7099238079459633,0.4717472283785472,
2020-04-02,0.8841826067757923,0.9497366876778416,174653.46464018757,0.9490070894664172,0.925450887176126,0.7053226576134057,0.47818713723345563,
2020-04-03,0.9135211429539928,1.5158820358800646,3951031.34624952,1.375584409521391,0.9084488373187876,0.7201847370274742,0.49451976894361976,
2020-04-06,1.5577064058957557,1.316721245769184,5454666.935423466,1.7380793967271142,1.590250091177654,0.7463712107359716,0.5086016547270406,
2020-04-07,3.4622684306184563,3.214019675713105,6137552.560827823,4.152139427736342,2.953162706986258,0.8322491243012833,0.5415565538515954,
2020-04-08,2.3438006280100003,2.4340421149495493,632735.0155043695,2.067443220349509,1.9544994566407867,0.8742080526885172,0.562994519190383,
2020-04-09,2.1515786405199595,1.6789289496753144,-2930866.0089979945,1.7750094430550671,1.905641829344788,0.8874734370287306,0.5789220508360092,
2020-04-13,1.4961318232208454,2.316252433021321,815045.7386074932,2.371375538396321,2.013825389064104,0.9456671838943426,0.6004134689257363,
2020-04-14,2.251301777072653,1.9568531482754583,-3169114.8469594894,1.830640698566244,1.7056396998521208,0.9915811942378271,0.6169946381216245,
2020-04-15,1.7904397971315724,0.8900289002584305,-876601.6485070931,1.3894710621578277,1.247886848828971,0.9884614256340022,0.6181272207899234,
2020-04-16,0.9079326240562846,1.047074726880764,567824.4833956836,0.7443388991392812,0.269917324293778,1.0083323505844712,0.6264587687983534,
2020-04-17,0.4643122615744426,1.024977058338175,-2240300.929296773,1.0665013825661775,1.3302876832925818,1.0224979311717222,0.6375975756130798,
2020-04-20,1.5573136447785565,1.8126141108638167,-1655789.4753448642,1.496918034110072,1.800996418168837,1.055752088173101,0.6538339522023016,
2020-04-21,1.723435564246131,0.3681734635200966,2806291.41232069,1.3654910393821336,0.6629417175168708,1.055588112217503,0.6538908077948012,
2020-04-22,0.6231155319028989,0.7763437418099839,-1150497.315764057,0.758512724968476,0.9019892773399416,1.0466436512164703,0.6566591516148048,
2020-04-23,0.6836316477460391,1.1868026516260377,-976674.310348272,0.5741662801747385,0.8379139539142253,1.0761347367125749,0.6671529741214272,
2020-04-24,1.1926032687764936,1.094835300253334,-785868.3688954096,1.0463608614594628,1.388531392871725,1.0974254687222005,0.6727482969443866,
2020-04-27,1.0524882433149498,0.7043122461631919,894935.5265776543,1.1517581831607853,0.9430024891168518,1.1093931931754992,0.6780839354509824,
2020-04-28,0.3185652594444654,0.0409734003473172,-778044.0852224985,0.0386367067387682,0.2059155178121843,1.1030464278536403,0.6773567481717662,
