Date,Open,Adj Close,Volume,High,Low,MA_33,MA_89,MA_233
2019-11-18,1.2237754157621443,2.52973244233068,-10888033.723636534,1.2350263437418576,1.8479290296748907,,,
2019-11-19,2.3827955869379664,1.74545647095956,2984323.755588658,2.1479073125429764,2.226948631895464,,,
2019-11-20,0.7168507076023651,1.356693068887619,-13328051.588653598,0.8264940359223374,1.293000192110707,,,
2019-11-21,1.5611179706956442,1.084863871353356,-1168945.2610965725,1.4793627906811118,1.474356575855495,,,
2019-11-22,2.9206160451352225,2.24380726740252,7976452.968932588,2.1585574689519333,2.262893135517956,,,
2019-11-25,0.5386664038260278,1.9863427744584428,1333176.6396100149,1.7526373721606523,1.4869944151926262,,,
2019-11-26,1.5821071697316071,0.784045964904216,-9928806.80819501,1.0626811668843743,1.2523486179660814,,,
2019-11-27,1.9398104300932992,2.2565956418554656,-4209503.511548996,1.7340566831994266,2.295569356717383,,,
2019-11-29,2.4695736617189006,1.901095268759004,2812153.019174475,2.2678279585250323,2.590832585068899,,,
2019-12-02,1.773501811828055,2.916657435623268,-5792704.0567232445,2.2309563505120984,2.0141880305969373,,,
2019-12-03,2.991731800233378,2.866453340162046,8156541.1724041905,2.8593457555042505,3.186778948750508,,,
2019-12-04,3.5958326594354126,2.430233714838764,-958101.507376302,3.65427616278415,2.4297550814086257,,,
2019-12-05,2.7812657867354176,3.4891310446756307,1136839.5058017708,2.9872012597770663,3.2173840621306447,,,
2019-12-06,2.023566887634644,1.6585614141888172,-7373481.766904563,1.6918113248554718,2.042838425885144,,,
2019-12-09,0.7585277323650281,0.1007208674699029,-4135110.1282802494,0.6700349440094939,0.7117043474684976,,,
2019-12-10,-0.1614521210476347,0.0772311432385954,1416825.1038614456,-0.3042431872229763,-0.3644949603571845,,,
2019-12-11,1.444438428116772,1.426143037135212,7262994.808073996,1.5074066723640982,1.5010933362077914,,,
2019-12-12,0.5954298940609632,1.065863868093352,3832578.977413662,0.5057840495614663,0.7094231776929014,,,
2019-12-13,3.105056024573169,4.331169481455117,33913182.422998406,4.549007412667226,3.8187508967799495,,,
2019-12-16,5.168162980131143,4.695843375358336,25114884.37144568,4.539111890992714,4.597834768931634,,,
2019-12-17,2.8690707630317327,2.2648987281496678,-25652914.39595811,2.4261484091081087,3.050397533727665,,,
2019-12-18,2.1545587616287847,3.199672617746049,56000590.51692272,4.568661773206173,1.7739876009637712,,,
2019-12-19,3.154506583694204,3.365800926897545,-14272012.261292463,2.0539653932501025,2.5140545683601765,,,
2019-12-20,2.903284403245617,2.660709810373998,-13895107.190505637,2.3936874712188576,2.7187765980255136,,,
2019-12-23,2.362057457487236,2.27384670239692,-11521610.804915322,2.238202879048046,2.786759521814421,,,
2019-12-24,3.812966001468372,3.498000782091641,16006126.417140994,5.384035353196591,3.906691253923615,,,
2019-12-26,3.023688862911605,2.674357185219332,-20078162.86159858,1.8078554805805709,2.9652416292577577,,,
2019-12-27,3.248406641478674,3.685220589729454,-6864128.452177133,3.162463938817829,3.74286726095378,,,
2019-12-30,3.232236065864185,2.8474231479208285,-2001009.7855052631,3.0473247541034,2.7877730112699304,,,
2019-12-31,2.623972799904028,3.3311235018790164,-7548776.804254424,2.730694599608576,2.8531873633575486,,,
2020-01-02,4.457602468541332,2.6864485606498896,375615.77659844793,3.7339558996542266,3.6480399694675194,,,
2020-01-03,1.943165987898272,3.000647135990881,3036783.3530133218,2.135503838851537,1.6997114040136871,,,
2020-01-06,2.91973655203784,2.0528883397201234,-4518633.98493661,2.549950869788656,2.9389879431509165,2.3784145309671287,,
2020-01-07,1.9954685085420607,4.496128845147869,48342677.81658811,3.864917062483752,2.8232133665395978,2.4380023007494676,,
2020-01-08,3.7430066988651234,2.938247850016065,-26782609.693082474,3.101449101212097,3.810087885362794,2.4741474940542107,,
2020-01-09,3.570579985343503,2.902319569588034,-10068935.114774892,2.964876619911415,3.254041408870229,2.520984660742102,,
2020-01-10,3.170562930343646,3.760972523900417,-1671089.973448176,3.794915488350288,3.88609962219476,2.602078862334437,,
2020-01-13,3.2060462436508037,2.903014922682132,-7473065.680516442,3.17636459500946,3.4593494048649376,2.6220548518883646,,
2020-01-14,4.099520705424204,3.670276902998353,8742809.991657527,4.516495149624248,3.832789114334549,2.673083158813817,,
2020-01-15,3.7809997760405913,3.085638464913732,3004801.354898751,2.7941923363457555,2.5445845766560424,2.742828386086832,,
2020-01-16,2.2295004926049984,2.5072964298185703,-12837576.822084917,2.408086880744584,2.9436604867181444,2.7504253796614715,,
2020-01-17,2.6357980841351285,0.912503972693198,22636862.023911007,2.123552531793649,0.8686501486732467,2.7204680676594775,,
2020-01-21,-1.3843366417907923,-1.9390537796234,11981482.914212205,-1.145194210493596,-1.5666442675050265,2.5733253035610932,,
2020-01-22,0.7368183663948145,1.265754575669586,-9242938.444462616,0.1836414988711538,0.4740748279631646,2.5248192803946554,,
2020-01-23,-0.3950630714074705,1.678074960043375,-8242367.136484629,0.8354705152093445,0.88598935981436,2.502026590855401,,
2020-01-24,3.4488515784041773,2.4187509565622456,-3694732.4123793487,2.6412346098860446,2.5410572789185477,2.469590830609541,,
2020-01-27,1.8552533315344208,1.8548796305582336,-8927004.512465972,1.493336198188512,2.5651629371526496,2.47553986746922,,
2020-01-28,1.433566568775671,2.007679517065199,-4308712.215142424,1.5512994706595542,1.9871441428145824,2.533326493214532,,
2020-01-29,2.670266781704367,0.8636059095178155,10528949.826782368,2.266558210989629,1.4742560898724442,2.5571560315866297,,
2020-01-30,0.7004560154547903,1.7900134962849954,-7456681.854976881,0.8624720877864469,0.8890013151236218,2.5681824091366234,,
2020-01-31,1.842091887416956,2.109747056916479,-7117568.4277952295,1.7716288426876332,2.529622096227616,2.599815233040354,,
2020-02-03,1.6463196626389944,-0.640555307098154,11726994.676015183,1.4486939385486473,-0.050026680943894,2.449156906114498,,
2020-02-04,-1.016570107355072,0.7512739098033521,-5578065.80692004,-0.4596125563010318,0.0495406368303079,2.3296244980673775,,
2020-02-05,0.8359434896363176,0.0408923536305962,25488859.873591226,0.2226584183942641,0.3884065082012995,2.262230365506193,,
2020-02-06,0.0553304883038237,0.6932735072564853,-13196000.449927302,0.0374050577654223,-0.0229883662976426,2.18627887730954,,
2020-02-07,1.976023417236512,2.350414962742569,-2973711.54501064,2.091249516071258,2.303957247550532,2.1555096056684797,,
2020-02-10,1.6577202045090402,1.1033416843987958,-9174491.607283069,1.5717551284744251,1.6807356937174518,2.108316632154079,,
2020-02-11,1.6167341869516392,1.5870443095127484,-3346864.248144601,1.8161173473469248,1.9271081514567747,2.087504438430317,,
2020-02-12,3.659348953250092,3.3613337145526643,24673082.07319349,3.2942316249775807,2.9841450207880413,2.0833630121412567,,
2020-02-13,1.982311241963039,2.7487817181517755,3969853.803310178,2.8156645031060528,2.947757451038669,2.0856183010179974,,
2020-02-14,2.803385228530672,3.4936112822558023,-5607728.740886299,2.8407089158853864,2.753422119375376,2.0798119583672805,,
2020-02-18,3.421392850453511,2.021910610349522,-515265.5771170482,2.9846568277481538,2.028532706346521,2.0547964269257264,,
2020-02-19,1.6844710712695523,2.187980240951685,-11329313.878962109,1.7008116135621911,2.505895903481949,2.0201557220491404,,
2020-02-20,2.10982920627605,0.7538157929207898,723903.8638427425,2.0700989179958675,1.300662890163533,1.961591092724016,,
2020-02-21,0.2457802840259368,0.6481725364846511,1482485.2016510516,-0.1411284299129285,0.5441151481843427,1.89030398364807,,
2020-02-24,1.9160815608298023,3.0781903601287475,-352939.15955967456,2.555133110873509,2.414550959584645,1.9213737418422705,,
2020-02-25,1.7115980353871656,1.846668113212626,-9968945.301231297,1.6498654410291316,1.8628367762516265,1.8410870529957482,,
2020-02-26,2.278270533511133,2.130313442136412,-2361953.788179731,1.9979710447883328,2.166111112282131,1.81660419215091,,
2020-02-27,1.9349399844173192,3.1361659791290712,221468.9326974023,3.020825762892532,2.510922286954983,1.8236904469854869,,
2020-02-28,3.6134066960805695,1.4399725313001284,-174147.46738146804,2.7578025180848904,2.4002646012502247,1.7533571138763873,,
2020-03-02,1.0435429933066942,1.949262442133847,-5058638.7576538045,1.1127601052059752,2.027171180226322,1.7244555235567425,,
2020-03-03,1.5778734351003791,1.4621372244957485,-2138676.636948369,1.8190846747836813,1.7135625269517971,1.6575421999657545,,
2020-03-04,1.149227941543618,0.7210414671573275,2317620.2139611896,0.6352462341212082,0.359206490711454,1.5858877454882876,,
2020-03-05,0.9673232693998024,1.0873594038636654,-6199169.094168793,1.0704138872629478,1.4240668182572769,1.5428593507623813,,
2020-03-06,0.9122136419335014,1.154545265498793,-366676.6526020169,0.9760023674872365,1.081986390516601,1.5501939353928538,,
2020-03-09,1.3700149814181195,1.5564332468252502,-5786998.925229516,1.284495539667894,1.7638006449240642,1.6561177846791766,,
2020-03-10,1.1522175790813236,0.7538834645030477,1480452.66043692,0.8034231501725841,0.8445497101289305,1.6406065388862512,,
2020-03-11,1.0898391108834495,1.1897210670750624,3022020.388933897,0.8966049209065012,1.0602115853982568,1.6258079360690296,,
2020-03-12,1.126947001873532,2.230171193735103,1892467.578799408,2.0179400351371406,1.5372837747606347,1.6200933978015404,,
2020-03-13,2.2128116097823884,3.3191873913252685,5963669.636461323,3.2309461318868884,2.591689593089434,1.6644663602490264,,
2020-03-16,3.745663498427082,3.0214356168694323,-1723646.864876531,2.885074182048037,3.3824102221121137,1.695186242061276,,
2020-03-17,2.8777328802637285,4.058512476029268,21629338.045034364,3.918830846145873,3.3059533266314998,1.7920015925616228,,
2020-03-18,2.344935542545514,1.322926058776016,11535643.36660318,1.9296524926332417,1.9699589877188897,1.7778474277886236,,
2020-03-19,2.230424825491969,1.3108118958475856,-9039168.27455223,1.684624568105086,1.2056060377217117,1.7536372713925965,,
2020-03-20,0.8047788151880759,0.633376661469498,8682316.398791857,0.9624451752557696,0.7932401331235752,1.7922412704401012,,
2020-03-23,1.2504331374256168,0.879861590160246,-3249036.5118977167,1.493449025928065,1.3503357405955292,1.7961378668145525,,
2020-03-24,0.5474235334121325,0.8508533700622358,-1311349.9481022228,0.7243324536331563,1.098970128331164,1.8206821400397537,,
2020-03-25,0.9811935410763546,0.6994605390889355,-4314855.56162714,0.3859949372645701,0.8418911058634393,1.8208696258528583,,
2020-03-26,0.8532344297132255,0.5443855123693844,-796535.8592525944,0.5795702273720664,0.5037545519175666,1.7661414606900343,2.0133876287165635,
2020-03-27,0.5795237748090543,1.5296757698795318,10359300.37582163,1.2856338749646774,1.222880143142664,1.7790606754015716,2.0021510368912696,
2020-03-30,1.6108310581609508,0.711376827696018,-10130777.538664903,1.1519356268407606,1.216032104846871,1.7525252971647012,1.9905321644950498,
2020-03-31,0.400047238998571,3.042409630344096,38993880.80093563,2.6061444000647143,0.3674972512906116,1.7428609309765628,2.0094728000170328,
2020-04-01,3.1696380864073603,1.5727998330952424,-17377680.124993306,2.106286892043588,3.100422100742364,1.7072251162778798,2.0149552265534583,
2020-04-02,1.7627740047681542,1.8867692023597196,-6651360.743499463,1.3979429304359066,1.7864047753535637,1.6585329320386049,2.0109435629012924,
2020-04-03,1.8406587700057104,1.9241420992118847,-10318399.349505708,1.479844987761659,1.9919109669314352,1.6555702498829188,2.010244678909758,
2020-04-06,1.7417526140757538,2.9251630200999443,5128339.094478803,3.084538407014165,2.186469743709729,1.6779091219783204,2.034302173911957,
2020-04-07,3.117265988653312,2.8344872610810654,2110471.9375583045,2.710449203552596,3.279513377091501,1.7409597725286319,2.0407953381729187,
2020-04-08,3.010014402734509,3.4263433617437613,-2198326.072364595,3.225225754982379,3.0977663716696497,1.8251467672334534,2.0579329571952196,
2020-04-09,3.147817220990074,2.6126346516897776,-3503077.5689145364,2.640458998125822,2.938443445566289,1.8110390184928786,2.0545169708588884,
2020-04-13,2.500882827147389,3.160153525795636,-678575.9528342728,3.0580760466122605,2.606941996790276,1.8508416067529696,2.057816972944659,
2020-04-14,3.173097202565227,2.798763835263948,-107887.34610208496,2.6571999827342765,2.605764748189781,1.871097679271986,2.0619577608146047,
2020-04-15,2.582123635770781,1.6513324298246133,539118.5596606843,2.7530631757378323,2.102053290957436,1.826102723232457,2.041308338175829,
2020-04-16,1.7420337019567285,1.8589788664542404,436860.74056499824,1.4593039353636,0.7888384458784188,1.8387998849037939,2.0435602196619573,
2020-04-17,1.0698292432494014,3.072693724367681,16531697.80356927,3.363587321288886,2.0827010116110607,1.8728432570926978,2.076953173110247,
2020-04-20,3.3409307501793,3.2500976273203577,-2445498.345324401,3.1134563660529477,3.879082728499792,1.92702387536011,2.112603358324649,
2020-04-21,3.678461849970173,3.7453771946288894,13657787.144094843,4.033848540971832,3.9724254760050393,2.0186704125562183,2.138662169083005,
2020-04-22,4.067716919976203,4.1039649223697054,-638816.9318569452,3.6234826348880023,4.248446122501296,2.1100827009957954,2.172798135984986,
2020-04-23,4.099857308793332,4.362025895776945,2905634.8173203245,4.053381344461307,4.281731065042873,2.207279083731497,2.1731448372695015,
2020-04-24,4.291965305362261,3.148387617396839,-1760294.193349149,3.921479212312789,3.778007844921064,2.255520125263969,2.155757693921619,
2020-04-27,3.057421827517178,3.309168325234321,-1358970.811331205,3.4965087761937497,3.533412174062775,2.3329529998315834,2.1674910601809976,
2020-04-28,2.368772480738482,2.5100283647262067,1733727.279790774,2.2024094107508,2.032897129332028,2.3729623118816177,2.1597422483493136,
2020-04-29,3.1030762402083205,2.7597174990870776,46171816.39831932,2.725271339152723,2.76205852559805,2.389009169619557,2.15293232219414,
2020-04-30,1.5865231043210135,2.09257452482041,-25607112.34772992,1.716377410735209,1.4173954897139538,2.3518390827557734,2.14654877965983,
2020-05-01,2.8199529772320915,0.2814725845465489,2605353.272927517,2.153789761509117,0.9962147919213856,2.26880989995811,2.1241625536165674,
2020-05-04,0.5076299334964602,0.5194252029233333,-11035730.81754658,0.5178472428352805,0.9299724983540364,2.161564831076112,2.0906954122775976,
2020-05-05,0.7064289393109995,1.0115080461662629,-4006734.130085636,0.6213695706195566,0.9434457316657898,2.152127921603089,2.07201171408599,
2020-05-06,0.8691802124572057,2.452462726990994,-8283916.367264253,1.7548599463207566,1.6786808160440607,2.186723401334708,2.0581605021451086,
2020-05-07,3.901283005808765,3.146530025860386,7472937.467868697,3.841838057824553,3.7374626914273072,2.262879563892007,2.0615212535826317,
2020-05-08,2.526479199213558,2.4189091011663777,-3778183.720590193,1.8584532767239672,2.091708865920861,2.3095173672558293,2.051271653574625,
2020-05-11,2.13807745141218,3.3890998400618315,3502136.706759235,2.974082087949114,2.8902893273511374,2.3864339269527868,2.0591666117702645,
2020-05-12,3.7895045463543617,3.472586380900051,-635044.8392188847,3.898497595385116,3.830724186406993,2.4704680433713055,2.064469299915311,
2020-05-13,2.133258451787281,3.5595392642822574,1077377.2163784765,3.293015374956383,2.4373190495337163,2.5618363388838166,2.081397961989043,
2020-05-14,4.055495713190865,2.5196110242495493,-6260691.345639281,3.001528917577033,3.4778238254241742,2.5918343768950294,2.0591898965856914,
2020-05-15,2.6746247998290684,1.7584386508908096,-2792464.045290012,2.227632828782447,2.1283431160840074,2.6235635230524474,2.0459336134494523,
