Date,Open,Adj Close,Volume,High,Low
2020-06-22,0.19375741091773158,1.2915568272558922,421806.2610358931,1.1052205261118448,0.536824697238929
2020-06-23,2.0701719641471836,1.7574191046883563,617581.2592390137,1.803825465579136,1.894976900311292
2020-06-24,1.4545088429252289,1.5907197275663876,39842.98792101396,1.4519438679454222,1.7873378261398365
2020-06-25,1.8016338191320749,1.4839470856704153,41217.472718082834,1.3834918944566095,1.159664471557063
2020-06-26,1.6740658004198021,1.3546830840172017,-94615.13626856206,1.5442743619632484,1.1511508778438984
2020-06-29,0.8007962188006399,1.5892239965010102,-50722.332163125044,1.2091671251646794,1.2874235319780514
2020-06-30,4.221440598105604,2.018207908590938,3832616.455495077,4.216012574982086,2.51008706513076
2020-07-01,1.2452982120573104,2.2089701765092133,938299.9371844484,1.9999056304481115,2.1996900527951055
2020-07-02,2.3785764680451393,2.7601487821187973,20726.50450983597,2.133464487877248,2.3290150890588244
2020-07-06,2.758055513075435,4.132627174459289,1890146.0833824975,3.881379706232213,2.9703593845413536
2020-07-07,6.155793163362942,6.309228503039048,3984318.37854567,7.792688632786371,5.822971899644822
2020-07-08,4.7930087602963845,4.263289609205263,-2063929.3326455941,3.1531382698556456,3.8451501517904347
2020-07-09,4.418343388683031,3.0026109694784857,-939851.8437725893,5.360336395937674,3.8699628421826837
2020-07-10,2.589487083032992,2.7297453314954723,1093394.0736032638,2.0057710701365075,0.3001414160596152
2020-07-13,2.9337689061684493,1.6770978406295178,-1052289.7370005194,2.423776679142062,2.981566232638638
2020-07-14,0.49631591906823225,2.397584544451112,-139683.81691915332,1.5712568431905538,1.2366186335613136
2020-07-15,2.7528613136457576,3.429298843497822,-155413.2200066133,2.862755966575129,3.636960630990634
2020-07-16,3.149690200796737,3.701607481616632,-327241.638528734,3.355590287600755,3.7992596914633676
2020-07-17,5.500173911871565,7.631807425940504,4265299.102000119,7.342046780676759,5.683626727694389
2020-07-20,8.498277523623653,3.6009959488274177,1756878.9100406389,6.906499830186657,5.34869812273341
2020-07-21,3.517789674464254,3.521418502902442,-1148505.6628081761,3.5635728006263285,3.0889992282170766
2020-07-22,1.1486483494196165,2.3511454775279397,-375577.63324366556,2.0497746566786006,2.5805725013096357
2020-07-23,1.9420578134281605,3.9667086102902367,732874.5547354743,3.616703238110752,2.92188471693429
2020-07-24,4.799421352302204,3.176104748440924,-1110389.4894624732,3.140291160364356,4.091645758607125
2020-07-27,2.7082091214555106,2.4056754990220846,-595433.0158710416,2.573400835258731,2.7327618112254015
2020-07-28,2.1412528667780393,5.141375377360063,4607414.258780725,4.304863081959162,3.0678859246442904
2020-07-29,7.707742981730327,8.233399648895887,11507457.78337416,8.746543187364043,7.858452049975469
2020-07-30,7.067237386801821,5.563596761265103,-3684856.704758631,5.544488084364172,5.535223135233636
2020-07-31,4.8287265843336655,8.071264444043567,699370.2572207279,8.465954111668445,5.768770713914726
2020-08-03,10.907686090230499,9.478127375111484,3055228.2569602216,10.020648220369964,10.442812702505535
2020-08-04,7.852604948614683,4.017241506868302,-2122165.3528062557,5.813798709330943,5.360442868218055
2020-08-05,4.472487700374554,4.153663411635623,-2381100.511088806,4.577913436353306,4.4889691863156855
2020-08-06,5.199976271590415,2.9106652905355688,747418.8451842307,4.30353482404518,2.4651797485324174
2020-08-07,-1.0682083354974594,-0.027651344406692147,5849885.416596922,-1.2482900536379162,-0.40804501306217844
2020-08-10,1.351835476382771,3.99475865742615,-1664476.8243204043,2.652726553068323,2.5191227750667586
2020-08-11,3.631912466556585,2.7063771464079984,-3157683.001627248,2.604677417977509,3.772663734928127
2020-08-12,2.563572521855665,-0.1317949840482342,2415439.3985973587,2.32488874812163,0.2784294411813555
2020-08-13,-0.5888999026853696,1.5678286084720519,-1746474.2340197572,0.8310825524858032,1.7465057047180395
2020-08-14,2.9628968729753637,2.0282180487122794,373257.8443321786,2.6846182894164023,2.756322176718342
2020-08-17,2.20397182865511,2.3422184795071423,172290.17425453756,1.2076633841851887,2.527933224582906
2020-08-18,2.042125527802572,2.0084383227546354,-152655.0373848984,1.8449507428564829,1.9536660334425449
2020-08-19,0.8724123381572717,2.1496487403543583,424743.959179868,1.8452890942307647,1.3347952168802237
2020-08-20,3.034078701570902,7.359404906542444,3376724.0862195827,6.497909419156624,3.5856210631303824
2020-08-21,6.846378016868979,4.802774716757838,-1357096.6251393217,4.888616458461396,6.026668999027404
2020-08-24,4.572171434964186,2.6294727775724773,-1573485.6226077303,4.19396463588825,3.885972672336834
2020-08-25,2.866501001215653,1.7518445166407126,783613.4120598212,1.810913341637594,1.3765558138100609
2020-08-26,3.007787300374055,6.068197841718927,1349400.0847440124,5.110002906447249,4.1539532196827444
2020-08-27,4.346558693541741,3.3169778263842282,-488987.372091969,4.800420225353108,5.097264359467069
2020-08-28,4.85865358654528,2.7223896144983826,-1436693.719444907,3.272765242744967,3.5083643169507397
2020-08-31,0.9720604504246779,1.7737139126183585,-96862.14668601425,0.9971354666623782,1.8486040359403262
2020-09-01,2.0687202548682855,2.2754821268498198,849342.6101007508,1.8550986672493401,0.3137748268803904
2020-09-02,2.2143093876916105,1.4372564439509148,-1774250.8273465831,1.5844188488573714,3.1928203258726136
2020-09-03,-0.10949546457531056,0.2458540507256899,2102244.008294003,2.625468642934649,-0.7199982390281612
2020-09-04,1.5098885349301625,1.6460909114342037,-2028079.086726551,0.06560950306244351,2.0683168180663962
2020-09-08,1.2430395877000393,0.6119798967646553,553932.5101030653,1.5873507812546634,1.0769028169464576
2020-09-09,1.3960604971626154,3.0146538224081247,257733.28402759507,2.0678659177779544,2.0120823247600867
2020-09-10,4.352940142744927,2.8101184568000477,-25777.142126480583,3.014164371478948,3.4799604645159405
2020-09-11,2.099882491676219,4.466443585425239,68036.03610778647,3.5114723505587513,2.782821212934145
2020-09-14,5.117213942138928,3.7392330194828425,-386717.54264959926,3.7353871317280074,4.194460025362208
2020-09-15,3.4340133688210557,1.6958407215618507,765255.6520964021,2.865996387790183,2.396025398970206
