Date,Open,High,Low,Close,Adj Close,Volume,YEXT.csv_MA_5,YEXT.csv_MA_20,YEXT.csv_MA_250,YEXT.csv_realVolatility20,YEXT.csv_realVolatility60,YEXT.csv_realVolatility250,YEXT.csv_avgVolume_20,YEXT.csv_avgVolume_60,YEXT.csv_avgVolume_250,YEXT.csv_log1DayRet,YEXT.csv_logMA5_20,YEXT.csv_logMA20_250,YEXT.csv_logMA5_250,YEXT.csv_log1DayRange,YEXT.csv_HL_20_realVol_20,YEXT.csv_HL_5_realVol_20,YEXT.csv_logD2,YEXT.csv_logD5,YEXT.csv_Mean,YEXT.csv_Variance,YEXT.csv_Skewness,YEXT.csv_Kurtosis,YEXT.csv_Shape,YEXT.csv_Location,YEXT.csv_Scale
2020-05-15,0.5950481323211569,0.9059890225241692,0.8180777523956273,1.0360970901271145,1.0360970901271145,-161870.8777888631,0.9271495946878183,0.9135022429133681,0.7346088171074366,0.4978988282204495,0.7683512915706864,0.6335681421113737,-15388.434272762825,66530.55839706522,57734.14268617981,0.5545738378360001,0.01482909650250071,0.21794769520146273,0.2327767917039635,-2.4314272671681163,0.8211208708406195,0.676739034397014,-0.28857396016369874,-0.39689566237236623,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-05-18,1.712772166246518,1.6818209720635302,1.7148641123498436,1.378120716026947,1.378120716026947,156326.4139828987,0.830696368384606,0.9558169112388397,0.7347049633369639,0.49971284374772923,0.773296326288349,0.6336643437616616,5619.834153427696,69245.56475384762,58430.06939438523,-0.21739243662501667,-0.1403020321871765,0.26309737106922737,0.12279533888205088,-3.4099412898605763,0.8959350290589456,1.0279297919143697,-0.21045561651739142,-0.729259177229967,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-05-19,1.0227432629635338,1.1077661042822804,1.2186633680573564,1.1799512010076985,1.1799512010076985,-198404.9126141806,0.8897680832740384,1.0159077656169027,0.7345751850729034,0.4452497766822163,0.7787527772980115,0.6335694322211224,636.6637921001908,66943.15212149362,58165.36388230895,0.14298459191669455,-0.13257699396618006,0.3242454895187229,0.1916684955525428,-2.199151057833028,0.888049262354356,1.0315201037838937,-1.938955611842796,-1.2195651541718417,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-05-20,1.4385511456773674,1.502152403741789,1.53926966229111,1.7098740504886294,1.7098740504886294,140567.8360849975,1.174389751831598,1.0684233165500838,0.7409349225768715,0.46260986646797575,0.7952590506578596,0.6353523060139187,22640.237842582363,67671.76573711728,58544.058231688316,0.17278325487168494,0.09456462672104911,0.3660265071432422,0.46059113386429124,-3.2936732275274254,0.9255848719246991,0.9933494323897838,-1.1033635546924279,0.3528434530947606,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-05-21,1.5015457504183942,1.1718092811499543,1.0905229492291593,0.9900073870731028,0.9900073870731028,-307658.9856032524,1.2588100889446985,1.0862032664745311,0.7410967565091102,0.4517572386295076,0.7978695994198529,0.6354108065855776,3081.928151303879,55997.89024110847,56467.158012033804,-0.41653795197751003,0.1474785270443417,0.38231246048815665,0.5297909875324983,-2.5097773956173763,0.926307889231928,0.5458862166499407,-1.6610269666879955,-0.8625090329168842,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-05-22,1.0885022920636231,1.2130396382317272,1.180609451989108,1.5125106045641967,1.5125106045641967,-60025.78878043435,1.3540927918321148,1.118640010255867,0.7425429172917948,0.4581902926066616,0.8080430537766828,0.6367573994634993,8714.97197911144,47617.35999923224,53360.599569854836,0.3289682147817187,0.191018032857046,0.4097882798279243,0.6008063126849703,-3.428665615767921,0.977638281013518,0.573298422129511,-1.6227083468180385,-0.7414690740673267,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-05-26,2.063602954706361,1.8071682292180729,1.83961393253194,1.7322261939068984,1.7322261939068984,594368.7355258657,1.424913887408105,1.154193491212974,0.7490610334797099,0.47741257259421616,0.8232206980153464,0.6385191998497285,37783.851208036525,52814.015891589035,55436.640492390936,-0.17504606365145536,0.21070955794617216,0.43233663622242985,0.643046194168602,-3.4281872540329257,1.0030889070229667,0.576859845322631,-0.2981111913694858,-1.0381604501168047,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-05-27,1.5391892004602834,2.275403841070485,1.4795446279629,2.4875676773940363,2.4875676773940363,396284.8292799607,1.6864371826853728,1.2463073059390024,0.7582112607135548,0.5467482241774897,0.8613166204060556,0.646954567775856,46366.003890357606,55358.480251358786,54260.154851006184,0.48004961210137026,0.30243310374211824,0.49697824804230645,0.7994113517844247,-0.2283329767360306,1.0953074420522266,1.367865819213393,-0.02525927346173559,0.26820599626753117,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-05-28,2.276889716412848,1.8354751851319104,1.6227261971958562,0.8653513874038588,0.8653513874038588,-95753.93147394725,1.5175326500684185,1.2162899577714836,0.7625897533331405,0.5505362433542298,0.8600600506795755,0.6439416972507696,26923.022704283783,44966.643851445355,50225.076781017764,-0.9674299785117502,0.2212805521823894,0.46684027537189593,0.6881208275542853,-1.5476422685972928,1.0916123686224006,1.362259093856867,-0.1428607111251327,-0.1689837069963525,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-05-29,0.6655307969264648,1.058285763316709,1.241816657687627,1.6372784759132752,1.6372784759132752,52155.61638769868,1.646986867836453,1.2486128628788673,0.7702220335283944,0.555556257272076,0.867242384082585,0.6429512992413807,37929.45720289445,40503.3531890105,50848.96248853467,0.9002057633351662,0.2769142523460565,0.4831096759027049,0.7600239282487614,-1.6953722639643758,1.0884940565887005,1.368894699432224,-0.16217875032908044,-0.43499007866394024,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-06-01,1.64467881956144,2.149275035577629,1.9041390271384893,2.277125620046437,2.277125620046437,430171.7959969312,1.7999098709329011,1.3491397752890912,0.7760767100423466,0.5503856814770649,0.8945676939704144,0.6499722787331759,55294.393736594146,50359.378008035914,52159.1892312451,0.3253688359753107,0.28826940608419527,0.5529710963975653,0.8412405024817604,-1.4059420859823812,1.0987812958160679,1.146142608076023,0.3448472343907874,-0.2683828195628763,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-06-02,2.5337316664679896,1.881651369433744,1.9122396661980636,1.6662228107927444,1.6662228107927444,-219460.79917799967,1.7867091943100704,1.3838326883424414,0.7808179492284911,0.5472454315939173,0.9024651767144737,0.6521301070489341,48177.35078669225,46627.90645266687,48920.81872940652,-0.41913390825355795,0.2555185289550861,0.5722702158554975,0.8277887448105836,-3.4871378018621426,1.1170381337295647,1.1689411571090236,-3.542380780486333,-2.7180492789640613,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-06-03,1.7938348151418175,2.385406252240017,2.2562104855299374,2.6578497390345497,2.6578497390345497,460202.2076085163,1.820765606638173,1.467477080194287,0.7892366237093944,0.6075909089916828,0.9223791333068574,0.6626794119324008,68503.02864387388,54157.72779428861,53454.507878904915,0.3931617439926621,0.21571242129093762,0.6202337541229572,0.8359461754138948,-2.046426453572294,1.101826277517636,0.84519256139652,-0.9656802632844556,-1.770299030739868,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-06-04,2.02824642143678,2.420593354797965,1.35448626256491,1.0780692117752435,1.0780692117752435,1452734.7702954828,1.8633091715124501,1.458522830494186,0.7903976144115163,0.6121561009135202,0.9236789137905398,0.6629311267762937,144131.3077124461,61388.71139110256,60376.95839398359,-0.6319999136324924,0.24492986781669615,0.6126433143672653,0.8575731821839614,0.06401378245479578,1.2136145568333045,1.2758433037976609,-0.5307671423773711,-1.5477887597633426,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-06-05,0.3722806173460533,1.213947796658614,0.8999280000608056,1.0071451995958558,1.0071451995958558,1428775.0299440585,1.7372825162489662,1.4261774758809653,0.788930717661809,0.6183404062462773,0.9193998407869435,0.6620400025923991,220820.99125040788,89152.93567167628,63968.787669269244,0.9952271549877879,0.19732434873065288,0.592074543693862,0.7893988924245149,-1.1582992485713943,1.0872868177308372,1.3001977907629965,0.5012021903758728,-0.4618239322598537,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-06-08,1.281900503853178,0.447116530790181,1.0683257582886974,0.9963219189733116,0.9963219189733116,-281640.2915589125,1.4811217760343411,1.390568508371794,0.7857182366529075,0.6217234706909831,0.8817870728691017,0.6590587239352579,201301.25070521166,80588.75047204706,61759.048521836274,-0.2520286071863669,0.06308709509780261,0.570869690716201,0.6339567858140036,-0.47608733350608706,1.1354860597884437,1.398858553010617,-2.504122585325805,0.24748777235353625,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-06-09,0.5972730670732567,0.6236838877221977,0.7959396515828825,0.6139187906537789,0.6139187906537789,-235190.1890919728,1.270660972006548,1.3282451055273323,0.78136957924146,0.6344924530893883,0.8810963773919277,0.6565766652758578,190388.26204335695,77596.709705691,59342.889920258225,0.02748824902044753,-0.04432138595691144,0.5305656296540945,0.48624424369718305,-1.758774907467172,1.1122059278621106,0.8766705419328094,-0.933369728818867,0.05098206509275488,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-06-10,1.4384504878384252,1.4834738626876869,1.6272942060658373,1.4649502715469964,1.4649502715469964,-471867.7152041459,1.0320810785090373,1.3572629877766553,0.7800664748856441,0.6263533901644196,0.854525716644272,0.6548864623372117,160871.18745649353,59015.95213970846,59307.66627136409,0.018254813438254042,-0.2738929345227824,0.5538463016603827,0.2799533671376004,-1.9391903737557066,1.111939307252298,0.847803827057828,-0.7579452498867062,0.1763868709040818,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-06-11,0.7764569984872107,0.3283757072723574,0.2930618008729482,0.2092357611221817,0.2092357611221817,94198.35354937868,0.8583143883784248,1.3533864904477226,0.7750706452245236,0.6335262367307448,0.838574034548741,0.6544562894382938,158166.9569169671,51264.96023239801,60680.33091891034,-1.3112796025683497,-0.4553947894182203,0.5574110614848469,0.1020162720666264,-3.343478443628655,1.1348290865675146,1.0661738342377414,-0.904651161432484,-0.14060382841075608,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-06-12,1.127222334527863,0.9112293201105448,0.9518249294956344,1.0479601811500014,1.0479601811500014,-29606.72784245375,0.8664773846892541,1.377389214429843,0.7732500187304004,0.6108896405348931,0.7745684248053392,0.6530544067319736,157215.26847598137,51188.78674053988,61211.30667617406,-0.07291090548084667,-0.46350910348991303,0.5773426769083609,0.11383357341844794,-3.2040953614467456,1.1334603004924386,1.1763107796212409,-0.874692821501688,-3.1987060700170393,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-06-15,0.3145137123981687,1.22571260714078,0.807806474588654,1.4371102409099985,1.4371102409099985,206410.65630452672,0.9546350490765914,1.3974398719689871,0.7741914544757471,0.605656782035307,0.7643687404865008,0.6538437783865588,175629.34518065088,61515.073547915716,62847.82782534935,1.5193619233289046,-0.3810680587989745,0.5905779784731524,0.20950991967417795,-0.8724984349479136,1.1659629046651117,1.0413843578712798,0.20528460934412457,-0.819190514378479,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-06-16,2.083562059056826,1.9474825991507387,1.9937767954424448,1.9521881576605349,1.9521881576605349,824639.8529896261,1.2222889224779425,1.4261432440506665,0.7761336311035962,0.6181669581234387,0.7674384579084113,0.6566241173459262,209045.01713098722,56638.07236340722,66200.52427087029,-0.06512808181158397,-0.15424850168600793,0.608404337189704,0.45415583550369604,-3.072738675818069,1.1478405474498399,1.0603749065621588,-0.10067376397814959,0.2913772620766096,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-06-17,1.9805952365897816,1.6403441374847247,1.660318275326622,1.290443663336756,1.290443663336756,-511156.0494673136,1.1873876008358946,1.4316678671671195,0.7768660475740046,0.6163419590460102,0.7320879562541391,0.657096986543756,193407.46028833062,45527.72599539456,64139.735894237034,-0.42841133975607054,-0.1870845047820367,0.6113274457224559,0.42424294094041914,-3.913316950118762,1.2210998922102188,1.1677753648622775,-1.919593448193289,-1.7457926686570242,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-06-18,1.0503544215228544,1.3573033896825333,1.4310748081307292,1.7826911310629896,1.7826911310629896,-5932.108174588648,1.502078674824056,1.4353087211958375,0.7803672861253063,0.6182838870245448,0.7395413756102629,0.660120231018766,186082.46307535126,41495.74602311955,57340.52829806918,0.5289964424391245,0.045469969217967136,0.6093705532745388,0.654840522492506,-2.6067839062892726,1.1962708143165406,1.1410405289858492,-1.7749198945128712,0.4532740735616395,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-06-19,1.7213508560872786,1.4941009231452718,1.391008648058575,0.8752049513553768,0.8752049513553768,1666958.1683735184,1.467527628865131,1.4295685994099512,0.7811380486969876,0.6231493995480619,0.7293277829996234,0.6601180118098604,284813.32077418984,74616.72968053758,67235.29813243833,-0.6764065539525154,0.026206379684889227,0.6043761058908061,0.6305824855756954,-2.2721308171805394,1.1931933461505342,1.1209710766708538,-0.8789017145273805,-1.7558795430176375,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-06-22,0.9408828135660344,1.2612354157401864,1.2315842118005769,1.59288733952077,1.59288733952077,-980790.4186296792,1.4986830485872855,1.4335874361577798,0.7853519433212921,0.6239711077429516,0.7313896333460986,0.6619287219566959,238775.08928172756,61187.61484834328,63858.37553852647,0.5264849873057476,0.04440675550109968,0.6018033255901889,0.6462100810912886,-3.5182525493169132,1.1986348895843826,0.6639022813708445,-1.661764416492563,-1.8593291485785859,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-06-23,1.9636653082405413,2.8452327228164584,2.2068775722803284,2.3352899041336848,2.3352899041336848,1512001.6916542123,1.5753033978819153,1.4637406216691191,0.793099293163787,0.6530558476906306,0.7402242000900715,0.6686823034290401,284656.7370881449,89992.51031656076,71419.67430629105,0.17332325726925807,0.07345265845050394,0.6128020819768507,0.6862547404273545,-0.44886048823398583,1.209382927496557,1.3501251408381654,0.3784946208619144,-0.9594546684940956,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-06-24,1.893162674282601,1.0842520522366377,0.9040450059258838,0.5670895663481481,0.5670895663481481,106284.50687500557,1.4306325784841938,1.3677167161168247,0.7901160904045565,0.6355480987255334,0.7275291567209404,0.6680173343336961,270156.7209678971,97420.30062236605,72402.76358123124,-1.2054868255687594,0.04497399014009524,0.5487181133325607,0.5936921034726559,-1.7136488318490064,1.142046816103739,1.137180272960295,0.025470625150458368,-0.3238564160135325,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-06-25,1.0031359462536535,0.8167746953913806,1.2753660046324704,1.4281523033435857,1.4281523033435857,-391249.6845026433,1.359724812940313,1.395856761913811,0.7896455450905764,0.6244977191497093,0.7019915096598439,0.667524156714414,255381.93331646235,80682.2075888763,65153.99248099429,0.35325047380278185,-0.026226057149357735,0.5696795043041794,0.5434534471548217,-0.7795958593678814,1.1713333235458008,1.228336880793637,-0.09746113057211583,-1.0369374108852847,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
