Date,Open,High,Low,Close,Adj Close,Volume,PEP.csv_MA_5,PEP.csv_MA_20,PEP.csv_MA_250,PEP.csv_realVolatility20,PEP.csv_realVolatility60,PEP.csv_realVolatility250,PEP.csv_avgVolume_20,PEP.csv_avgVolume_60,PEP.csv_avgVolume_250,PEP.csv_log1DayRet,PEP.csv_logMA5_20,PEP.csv_logMA20_250,PEP.csv_logMA5_250,PEP.csv_log1DayRange,PEP.csv_HL_20_realVol_20,PEP.csv_HL_5_realVol_20,PEP.csv_logD2,PEP.csv_logD5,PEP.csv_Mean,PEP.csv_Variance,PEP.csv_Skewness,PEP.csv_Kurtosis,PEP.csv_Shape,PEP.csv_Location,PEP.csv_Scale
2020-06-05,6.486341481364406,7.458332687243015,7.543757174526149,8.475693532032551,8.107928357438084,1762342.7200161545,7.210762243909977,6.906442314447682,6.9007594731101705,1.3423407327415364,4.476885855910919,2.582141981391393,537824.9926859268,418969.9964897112,325448.4347133352,0.22314373702536197,0.04312002131853145,0.0008231706533800674,0.04394319197191151,-2.4601224829521504,0.8483403367060093,1.19969667605177,-0.035046219807882945,0.49839481029365884,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-06-08,7.303476636959701,6.460443693210237,7.904597961181679,7.558135931759338,7.159683172242424,-554932.2915677819,7.056858148770783,6.808213594132349,6.897329299003999,1.2394426372417802,4.015717326200925,2.581222311477676,549842.6668462405,311414.81319995294,324013.92453963944,-0.019884756114147705,0.03587016626300388,-0.013004513791366697,0.022865652471637247,0.3675238685395497,0.8848127184024486,1.3486505653359693,0.226715988787604,-0.26198771696564016,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-06-09,7.69792456175773,7.678250204476811,7.482239865813412,8.31701853956288,7.789589931311497,823749.334872562,7.220955734137656,6.79664358275151,6.8968452843328745,1.22855795195733,4.005591898187744,2.581042886124027,635236.7357362707,283691.29080350796,328968.20485830907,0.011837463006797997,0.06055841773924279,-0.014635202329713735,0.045923215409529095,-1.629587872860114,0.9087795266651777,1.2610441292184866,-1.144640228994073,-0.19785608296078516,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-06-10,8.946991923229689,9.484307437548892,9.64345285972604,9.079991543745647,8.444918256914534,1128990.125354901,7.481465871471369,6.901448289649716,6.9000345188324195,1.2768036732939583,3.576985591522381,2.5824664844171608,698694.04668372,286445.4205238943,336146.180031009,-0.057752507082523954,0.08069745827960552,0.00020487230855702033,0.08090233058816257,-1.83793688987039,0.9354192517168191,1.2873156611763388,0.250941646884862,0.26432440879690855,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-06-11,9.128076427747558,8.442552122822136,2.871642787497933,2.105484692829449,2.094314468107456,2228383.553434888,6.719286837202799,6.663855782316169,6.878570782141778,1.6693963624661536,3.559341989525125,2.6000309582545893,755905.1957474903,242232.06624612733,344732.02507305867,-1.4721287084509427,0.00828376016584075,-0.03171263189023844,-0.023428871724397622,1.717558296507434,1.032266259066946,1.7476977923621086,1.7396369650365069,1.33786411464981,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-06-12,3.396858606239661,2.991853357924711,5.427995926024849,6.212574099137044,5.799496738459709,-113002.34132698552,6.257600513407124,6.603548890058674,6.8725217608537985,1.6781626147272688,3.479440613726279,2.600778144363813,708042.9751914667,171433.69915757145,346670.60429205035,0.5349200793708286,-0.05381040806829813,-0.03992389228597474,-0.09373430035427278,0.8904158736277682,1.0844001384434994,1.5702763539372873,0.972830416868261,0.8365683411176394,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-06-15,4.861326616781966,6.5081081600269215,5.121383097838674,7.793848850461913,7.2181679732915,-1158283.3725433238,6.269297473616939,6.487259228937106,6.873532831050067,1.5384481561214156,3.363677172410628,2.600863527735472,-117784.19250476663,197198.161552648,336654.409948618,0.39528981031513644,-0.03417583203790693,-0.05783807965551169,-0.09201391169341858,0.3269448968733566,1.074050438201979,1.567368397712986,1.6339067936929317,-2.838988369627991,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-06-16,10.200479638771697,8.672276792979545,9.43711057051327,8.424522426002909,7.777556716004582,-600753.2546346402,6.266890830555556,6.4836098945799945,6.8732543218711815,1.535127105401875,2.534453904383811,2.600762573186084,52470.70251281348,128254.6308575274,331938.2596509119,-0.2711925005124113,-0.03399708638688012,-0.05836025674331796,-0.09235734313019803,-0.2680967530348901,1.068769010442561,1.3381159858526384,0.6821165550587422,-4.420084510649187,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-06-17,7.565774265762855,7.750329594615508,9.290047119094467,7.859725234312506,7.254900113079188,-2140208.385664111,6.028887201788487,6.631411905138718,6.867570807410819,1.4538612246306302,2.220420584531617,2.598359080775734,36467.57017328674,42397.226598298315,323640.7778232604,-0.04195757218829181,-0.0952552885016524,-0.03499271088158287,-0.13024799938323528,0.4315989739379801,1.061209054638709,0.7395692231489812,-3.3041031636275218,0.17396855392766344,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-06-18,7.140651907419567,7.691320208830689,7.464885707581317,8.683820713167705,7.993270869719055,-955440.0185818808,7.208678482110807,6.7581770628395885,6.868225813493918,1.4566876126976847,2.222525504909639,2.598623173160237,-71208.18468423118,29042.51598458201,303938.7696349094,0.11279597069314737,0.06453245648661443,-0.016152633142474396,0.04837982334414024,-1.4852995535859506,1.0819081413368055,0.9167633693694623,-1.5338011101483318,1.7747754541835903,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-06-19,10.322335901415189,9.282525995717492,8.20725778366365,6.599233884238089,6.095056272880939,4194795.028722975,7.267790388995053,6.809660036172476,6.861109373867958,1.4111967946759914,2.1468164107033223,2.5982933623536075,265697.07035037933,117546.80403267956,328467.559559317,-0.5268320859563534,0.06511011221026504,-0.0075269473219813365,0.057583164888283855,0.07257013004475048,1.0863818046275249,0.7756137515277374,0.1482853755373672,-1.2188849923057585,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-06-22,5.000160764968044,5.342564358590238,6.612592489566112,6.953585636150322,6.409529034801011,-3028149.288791363,7.106062601296955,6.8309685155103494,6.857111126978318,1.4012457353004164,2.120853934848972,2.5982158038862058,233033.29069550807,51694.228079088374,316007.3419737872,0.24831572981247269,0.039481840520368516,-0.003819767847234924,0.03566207267313356,0.23903905059988834,1.0963406016653525,0.76200039011761,0.4597902971027752,-0.21240276749279396,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-06-23,7.640780465003104,7.564865841359335,8.176054655232292,7.4810623722144385,6.88176761932435,-826775.7621190324,6.926904781960909,6.903395945574711,6.860041752667518,1.3620855688786406,2.1203692261932874,2.59782718324489,146535.84695262363,33749.89997167328,304880.3812881908,-0.10462421270604919,0.0033996164640331793,0.006299928440606013,0.009699544904639234,-0.4923493432067375,1.0963240662353864,0.7733753319417204,-0.23989387491707106,-0.11005027688355616,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-06-24,6.311291818350995,5.763599243459964,5.462769494764515,5.595451182511269,5.166328596488015,662833.9554444612,6.509190478642674,6.8210267998808245,6.855831884413026,1.4165178022196592,2.093077799163463,2.5997226059809373,164126.38264573703,84739.26684110059,308333.1271717091,-0.200178080991923,-0.04679491964064648,-0.0050896423615236375,-0.05188456200217013,-1.2012107932080016,1.0877364870187018,0.7598702198671927,0.21768905319955287,0.7364803474098349,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-06-25,5.479636620427684,7.234456188370785,5.896073593519319,8.343592388656376,7.653528152406324,-219824.8553383099,6.441241935180128,6.81268853043956,6.861926718578324,1.4108053866859642,2.0235359452666963,2.599799797781855,178955.5918674968,92173.17765040239,300269.77984236775,0.3341279492926834,-0.056065465198087513,-0.007201431270348224,-0.0632668964684358,0.29146186616140735,1.0766870226348402,0.6314344909563303,-0.25908096738464975,-1.0795666616104092,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-06-26,8.856063123915291,7.7598980861055935,6.4674818348892416,5.168349847205519,4.769477278172545,2851382.444920505,6.176126136238449,6.72806982063765,6.8524256815613205,1.4819170372995876,1.971019079017198,2.6031002399840464,-87962.60225158694,149016.19105927317,318492.62873010576,-0.6188656095877441,-0.08559706411067486,-0.018314403448748805,-0.1039114675594237,0.2565135293369602,1.0864198035341737,0.6574266319560216,-0.924193581501747,0.2818493411298907,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-06-29,6.336044250578325,6.501110309830139,8.03037526580978,8.445483778078483,7.737227305914075,-1776527.0724526062,6.4416657904610615,6.718471003536434,6.85366790984795,1.4743297784443115,1.9546049709534152,2.6034494536093624,82544.07049208549,135281.72162157577,314622.48765169876,0.1997887557316288,-0.04207342962690695,-0.01992337084685811,-0.06199680047376507,0.4247871990368967,1.0986380022083233,0.6914836948230322,-2.480526414945834,0.28344681975201474,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-06-30,8.555613816140067,8.359295531008684,8.876915439859687,8.820939161960268,8.073877076388527,-66641.21491608256,6.680087681873897,6.7737097571320035,6.851839252342334,1.5045999808003063,1.9572204216532916,2.602426893083869,92040.60550745565,152325.7859982668,317450.878770367,-0.05795385648179969,-0.013917793386262476,-0.011468213347272192,-0.02538600673353465,-0.6585140727581043,1.0242601362183272,0.7159610873113769,1.1952548526409597,0.17572439082349425,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-07-01,8.550101782151216,8.558989825837799,9.160711223863672,8.199971415460737,7.5071905020006255,-1051157.528441982,7.148260062976419,6.791950903719737,6.854193831101624,1.5115003277261292,1.8193883970879503,2.6027537604238438,45836.27667076796,99822.24827339267,312996.8282502237,-0.1300818923721586,0.0511307588190275,-0.009122482612330493,0.04200827620669693,-0.5079607347724552,1.0252593701747468,0.5038237247349459,-1.4695159658452999,0.850519197239823,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-07-02,9.065174959012722,8.591415006936373,9.00818636386137,8.446941599179851,7.727831330221917,-1373288.5249642106,7.163120698539538,6.883081988258317,6.8581780710751605,1.5101672299376916,1.8070822104393824,2.6033279164361414,-10625.33742879316,94311.76787855811,297726.6719905681,-0.1596118736457912,0.03987922271886448,0.0036246958928260803,0.04350391861169062,-0.8752175122935657,1.0266140990824597,0.5774471587723876,-1.0611842983095947,-2.5996015581112206,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-07-06,7.950755424388802,7.948914564766738,8.243036951352806,8.546095861100781,7.814666316763379,665490.1842907639,7.772158506257705,6.868418886224582,6.864608988702586,1.4990312097269647,1.7643638223258158,2.603698450314373,-65467.96421506269,126713.79311996957,286029.23838861875,-0.01726468091677181,0.12361399365275856,0.0005548518002640127,0.1241688454530225,-1.2237593173593175,0.9229460498118336,0.6168117069202887,-1.179358846006768,1.1135629808739012,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-07-07,7.167597512287017,8.586425144898271,8.017368201931134,8.468636943649116,7.741512840357643,334055.80662958045,7.773015613146418,6.897510369630344,6.859769253727722,1.5105824716117662,1.7316009539299149,2.6009269068189895,-21018.55930519457,138053.7066400834,287288.9647892208,0.07702660244635069,0.11949766838662479,0.005486725808622315,0.12498439419524728,-0.5637747743496044,0.913163084869545,0.2917638029196945,-4.29170998284177,-5.4525100104232544,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-07-08,9.409398625551546,8.270438736699546,8.988269630169583,8.857092340123529,8.091022461190661,-465499.82145432336,7.776444690106845,6.9125819961243025,6.860870596209007,1.5214164237920826,1.734472514412144,2.601391561240015,-85481.01712153884,163368.09898525066,291686.54827664664,-0.15095393464430826,0.1177560242515023,0.007508886031344747,0.1252649102828471,-0.3315212620891342,0.8585317568434908,0.3522204469950375,-1.2860648667279233,-4.066026249333444,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-07-09,7.263220598430905,7.364942970420856,7.016321967088487,6.913683756058859,6.3260715020610405,12690.3832472465,7.5402208901189285,6.806639658381627,6.859594663589313,1.48236857626548,1.4866720891054666,2.6015760609439367,-141296.00422692156,139353.77100361558,291325.87349608314,-0.1381439113645531,0.10235292121846487,-0.007749796907730111,0.09460312431073463,-1.0537698971880605,0.7974340568771371,0.36209179002387243,0.34744138232080873,0.16646229415396435,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-07-10,7.145558759865253,8.61271305601943,7.117993503515933,9.269333096525074,8.45986255331411,1901084.0865730164,7.686627134737367,7.12491706264196,6.8623815546606926,1.0324228642595041,1.4980445338620672,2.6029206827254465,-157660.97757001518,171383.76800863392,304171.72942322574,0.1688419155885741,0.07588399748128104,0.03754353886374962,0.11342753634503053,0.4019385989467248,0.6758809240091493,0.6445460177688783,-0.9973920835458853,-0.31193211143297034,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-07-13,11.856534779624866,11.360935078057963,10.61798653841248,8.944325170303102,8.162830470502627,3973081.424688126,7.756259965485216,7.243083749244105,6.866590937290304,1.0076888704326081,1.4891080508498444,2.6041741335074975,46643.21073074043,256475.56452749379,318541.47035232186,-0.3732881935649671,0.06845320687257514,0.05337928941362931,0.12183249628620453,-0.2971284968978589,0.6186533309578975,0.5262516997977508,0.6080025882838361,-1.0550812042787703,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-07-14,7.550167700361115,8.542537556085094,8.883655221037742,9.143251624264508,8.34105343710037,36419.66600826383,7.876168084833762,7.29922802243455,6.874871105100644,1.0370802482171149,1.4444301615470854,2.6055633951835513,106378.3626583198,260611.54970527478,317882.1205139888,0.09961974481435315,0.07607290973405959,0.059895697183065984,0.13596860691712553,-1.0755278027054527,0.620267010750264,0.6157884842224857,-2.130237139191744,-0.5115915891380359,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-07-15,8.881492949708587,7.887294774450964,7.630416909636253,6.855597006457089,6.264371878693382,-560309.7318739854,7.510837968334306,7.223568780568989,6.872766906743785,1.055382591269814,1.4446158961868003,2.605844267003848,108400.53879635254,269101.8482724736,316674.4174662476,-0.349091343306028,0.03899791816813484,0.0497823444960002,0.08878026266413504,-1.3591545412304764,0.6554263986637273,0.7201606198423165,0.6410422894480351,0.6024840070508293,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-07-16,7.225640437250661,6.340554249927351,7.776464402605356,7.792220170850996,7.111778287068859,-1710714.5677995798,7.667979325335869,7.2164126892684735,6.883708829749648,1.0556441569098056,1.3947564397848589,2.601058247198445,129875.22968957911,244231.99738152226,304764.17315546505,-0.01588354866250431,0.060695156965215685,0.04720039119960498,0.1078955481648206,0.3617989008956108,0.6506514069366659,0.807795922853808,0.20642468675610656,-0.24117160321614084,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-07-17,8.339052097162238,7.9678087748376925,8.400084053967603,8.602960563528953,7.845149937902747,-1255865.6496832962,7.5450368022535965,7.209006642677657,6.891904422096585,1.0504137540463099,1.3988961759884642,2.6008459480412047,114853.94813450833,232043.20892967147,299535.4344262902,-0.06105405395083748,0.045558803044523595,0.044983716243652355,0.09054251928817596,-0.83869267346849,0.6115947053859836,0.6832812837712247,0.45791716836641283,-0.48660041240460017,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-07-20,8.088228656790122,7.378523267360563,6.794481609550061,6.680813558446744,6.100181005582584,-316070.2597479103,7.132506909269589,7.209262879312739,6.890567716218981,1.05012830276436,1.3751024151981257,2.601167904033813,-110689.31628903595,208469.75130773932,298441.0416955262,-0.282091308649679,-0.010703937384049981,0.04521323143132452,0.034509294047274534,-0.5377829668306086,0.6007747048557311,0.6610521667782314,0.011530548469487163,0.7239913044410525,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-07-21,7.448172408050922,9.40733222003395,9.02100902190601,8.680774790090936,7.912206903485313,1507144.2296606698,7.046737602546576,7.2843967727469545,6.902146118554555,1.0436341775202527,1.3387739347120484,2.599238990546624,116075.35963356569,250494.8430689428,301950.3440290378,0.06043805662926934,-0.033169873893341716,0.05390223728574573,0.02073236339240405,-0.9510809590085307,0.5875150182250264,0.6450508006938834,-2.7022127882585307,-0.84665615455597,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-07-22,9.284677861904626,8.406149457316516,8.232554030967535,9.741209081274889,8.872241825572559,-1244304.470735304,7.568311591922412,7.383920483059366,6.915510715589128,1.0967731601477488,1.353960713220321,2.6007502974442196,95198.92420275211,237518.9151325161,300694.46116732666,-0.0454379928969875,0.02466527487008788,0.06553790974153274,0.09020318461162054,-1.7510278230189515,0.6494951069455714,0.7634246638901998,1.0195910219202844,0.958533775826826,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
2020-07-23,9.586569593819362,9.28986414753618,9.948639956865534,9.917180353322903,9.03018416975857,1027505.5131486548,7.951992768460355,7.577113261722893,6.9204567236217605,1.0234440639277969,1.3443615908245914,2.603601281238257,113432.5020879618,215334.0107485513,301067.41876493,-0.05979035577189227,0.04829026902156192,0.09065052295843361,0.13894079197999545,-0.4173720006464553,0.6331295329027863,0.5231500508905373,0.11152104024464025,0.6514945717426828,8.557889254098692,6.010924220823366,-1.0573495285599197,6.777597612661177,0.0036727489769767052,-663.5988262262779,672.1492030851059
