Date,Open,High,Low,Close,Adj Close,Volume,AMAT.csv_MA_5,AMAT.csv_MA_20,AMAT.csv_MA_250,AMAT.csv_realVolatility20,AMAT.csv_realVolatility60,AMAT.csv_realVolatility250,AMAT.csv_avgVolume_20,AMAT.csv_avgVolume_60,AMAT.csv_avgVolume_250,AMAT.csv_log1DayRet,AMAT.csv_logMA5_20,AMAT.csv_logMA20_250,AMAT.csv_logMA5_250,AMAT.csv_log1DayRange,AMAT.csv_HL_20_realVol_20,AMAT.csv_HL_5_realVol_20,AMAT.csv_logD2,AMAT.csv_logD5,AMAT.csv_Mean,AMAT.csv_Variance,AMAT.csv_Skewness,AMAT.csv_Kurtosis,AMAT.csv_Shape,AMAT.csv_Location,AMAT.csv_Scale
2020-05-15,4.581376481206171,2.630624495411091,3.7798670006685375,1.873058321079263,1.8100154474000971,8973088.115980566,3.2417625392274916,2.7896890971821557,3.066237836934561,1.9710352038264154,3.0430784045448145,2.0091287240236233,1034849.4872621555,974942.380949733,478629.420480267,-0.9286641150040337,0.15018702055986677,-0.09452119490451173,0.05566582565535506,0.13910303426239773,1.1225106901995472,0.6620440054570292,-1.1390911044546226,1.3557564247562202,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-05-18,3.987498289482204,4.214105975754499,4.432250535169182,5.062522155259643,4.887219043876328,-3877529.658339766,3.3240312743051534,2.9647191265163206,3.075933860457673,1.9951642875613385,3.0690635150040664,2.012053826692266,931672.9582435505,879152.7810085318,493179.13871234393,0.20345939988940465,0.114395987296208,-0.03682625132197478,0.07756973597423321,-1.5225973193765892,1.045546410048714,0.9506066877187872,-0.6092886852456947,-0.8883262207417266,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-05-19,4.582587463875143,6.023845928657501,5.327344950660859,5.147577723652255,4.969183788372064,-983610.2414952844,3.8455000214043253,3.2052359756691886,3.089091482897921,1.9279239196069164,3.090473642613655,2.0136418820117123,802679.0611628243,819308.2725656445,509593.79545026744,0.0809918118828014,0.18211792406488844,0.03690868581804435,0.21902660988293282,-0.3616860816044079,0.9131249564420961,0.9502795634845933,1.1503088097233156,0.9583319772363365,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-05-20,5.964724028935038,5.870753091895558,6.608404976431558,5.757738832064419,5.776319873989436,-729608.6002821112,4.57473893951411,3.2401461993573966,3.10657242998261,1.9694955639903322,3.120981951154007,2.017937569892221,809700.5665587285,800456.7504245918,506247.06704538275,-0.03209600951969125,0.3449311826534063,0.04209844617194081,0.38702962882534697,-0.30428326683839124,0.9131074318781431,0.9327737029585965,-0.11754463019997625,1.2936840458001808,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-05-21,5.107787578137135,3.682390881565908,3.688093923575508,2.928063765766126,2.929629958210697,-2437504.764146018,4.074473622369725,3.2657307372301205,3.113036147401495,1.961560165449381,3.12304629980164,2.014757214090814,636410.6808173889,731510.6336443576,497484.7091559731,-0.5558902302658651,0.22125801897906158,0.0478850437959981,0.2691430627750595,-5.166755560606598,1.3743102712102933,2.170348849300164,0.7127310732302385,0.9168212254263362,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-05-22,2.756082263059561,2.210339601884442,2.839925179976241,2.900617050291004,2.8768901291037,-1383322.239745385,4.287848558710445,3.233764017755579,3.1199186182051553,1.9624723911142086,3.1112691817612466,2.010981308428202,609575.308237206,605612.603852991,483924.04091394844,0.04289969302146574,0.2821383163414919,0.0358398717658221,0.3179781881073138,-0.4626934886028652,1.3184304161311378,2.075263962860486,1.064514077961735,0.06473351622192175,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-05-26,4.712898670605803,4.578783600214635,4.575630147683853,4.0074002907728,3.9359909690477366,-163721.6069596894,4.097602943744727,3.3085948086784094,3.128299133499444,1.95911816770049,3.1209856240388367,2.009994945198625,667135.8410333844,556141.9795287934,481476.91140944994,-0.1801404629947943,0.2138785847191125,0.056034121125938224,0.2699127058450506,-5.759257384841496,1.722007681974925,2.794586615056058,0.0063408649944209925,-0.05000141887229834,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-05-27,3.4205011202389315,3.696747438554127,2.3801630585673763,4.956661767449766,4.847384941295665,1092420.614617196,4.073243174329447,3.4466452788763258,3.139076043426482,1.9657278333835086,3.129738838959991,2.011967367750828,694775.8916214725,601364.7619997109,494231.2221262351,0.3486523054476714,0.16703815583081663,0.093472872104671,0.2605110279354875,0.2750407920793567,1.7189894961867611,2.922876075000975,0.6782846849125692,-2.105384389462155,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-05-28,4.151503874030759,3.933717545194192,4.079631935911557,2.517080021726663,2.478531875148001,-1322586.7011436503,3.4136855745611605,3.2610575612992525,3.1450303250038725,1.8657361222215805,3.128607830185517,2.0077799697869403,561164.004270387,521936.6545962451,488419.1594850973,-0.5158042488269343,0.045740973214048755,0.03622801568061454,0.08196898889466328,-1.9247351942025142,1.7180782443705145,2.7321588370950476,0.3766945729136534,1.1932519403372988,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-05-29,2.761309325624019,3.4720780313789774,3.7905247837987934,4.685909197245728,4.575160188411267,3087815.438054462,3.742791620601274,3.495780467385172,3.1570719339352094,1.7065912449479175,3.128797129029899,2.007291609653907,403705.74023964885,639169.2887273066,503125.75285685324,0.5049367513927524,0.06827509516107942,0.10191166559955014,0.17018676076062958,-1.1443000003018124,1.6863660918474683,2.3566582559608027,-1.301127256512761,0.49806266067010463,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-06-01,3.8610699940281137,3.6464137730780735,4.37498129696268,3.5420699620623357,3.4637750365906257,-3945991.497517605,3.860168602098659,3.718985511780679,3.158067585340508,1.3401936692519445,3.13391945611466,2.007382120242006,83156.21603570992,560925.1129997453,462902.1789409097,-0.1085853002454157,0.03725994261750508,0.1634906022899296,0.2007505449074347,-0.31667496871346384,1.6710153583242893,2.3782285437469737,-0.014866803867296415,-0.5329265473952458,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-06-02,3.997257582403158,3.343627623139838,3.50568173724988,3.72758821348355,3.640728409165625,59719.97072670981,3.8011160901222367,3.83315523814286,3.1620166614869,1.2203169039638866,3.1390573184673025,2.0073565450221884,267825.3355462595,569800.0934833569,466873.8455893369,-0.09342474754953435,-0.008393554471392391,0.19247827794606515,0.1840847234746727,-1.8198249618116227,1.6674759650183681,0.9539086106373045,-0.06781665716369317,-1.2198902849885893,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-06-03,4.448570331269828,5.470889743535636,5.250941292623615,5.672638958630763,5.522568169892011,804308.0392192453,3.936152735841506,3.972641942162163,3.1714187345730025,1.2470717741501987,3.085663154621651,2.012900759494114,337331.18270868936,560509.7276647646,476865.0281253269,0.2162602295767808,-0.009227566707979553,0.22525231187598452,0.21602474516800502,-1.514362074121866,1.6700359047661608,0.6496081134117123,0.72211995349917,-0.3927711751730664,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-06-04,4.4951426672882135,5.414153558794851,5.086741346047766,4.9415881419820025,4.81245581030948,-229351.71136571,4.402937522873802,4.0192855575682715,3.1793388603786754,1.2607785211919302,3.0985031299997163,2.0154553441529797,319788.32030976505,545913.1851094761,484845.50290865544,0.06821011077098141,0.09116777216229391,0.23443089520312624,0.3255986673654203,-1.1165353125200292,1.6676205523446985,0.5638658925450267,0.1584790712202317,0.8475509434281941,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-06-05,6.675685285398082,6.590814418218535,7.025731156688515,6.55701802402664,6.375581721024453,874232.8808246618,4.763021829396439,4.149497130097426,3.188100456948607,1.364073731248938,3.1094142197389356,2.024585887816886,455141.23574334214,501595.60351989826,479580.55548342556,-0.045996526257583395,0.1378951514973464,0.2635618820359512,0.4014570335332977,-0.8326006720300226,1.65048426930092,0.5859219031466489,-0.15897984517767572,0.5880208222702457,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-06-08,5.483490053433059,4.742539208763837,5.0198624201120055,5.044196611915325,4.908647110429314,-2339764.165994878,5.051996244164177,4.110443986050193,3.1921418088508897,1.3283705058371187,2.8937538841344685,2.027016183623279,306413.75436584855,343135.7221200178,463010.65739168756,-0.1107434030598378,0.2062524125757893,0.25283894354426845,0.4590913561200578,-1.2825716250377521,1.6500509684535878,0.3767379196720629,-2.3414163607447596,0.36802078742992395,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-06-09,4.0602485758114994,4.466136163514378,4.678787539618945,4.699914065798659,4.573815961887384,-351938.0752819511,5.2386137547085285,4.115341015720161,3.20559836441401,1.3299681375192172,2.9043294728165314,2.0249680892580812,272199.4724485713,307751.0809303866,458920.8193062805,0.1191036617777932,0.24133521063180194,0.2498229319613709,0.4911581425931729,-1.548101186085153,1.6445527594854539,0.2964191891490877,0.5887671613566997,-0.0692562425356059,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-06-10,5.447709998167156,4.74034896814706,5.105074461651149,4.6451044488228135,4.519520504278873,-1221794.8616618533,5.038004221585901,4.223225038290295,3.2148061353425166,1.26622742355868,2.513655971035778,2.0256908740680806,235637.21421879894,280135.541062617,463469.407699088,-0.18678943145786986,0.17641095262073006,0.272832007435629,0.44924296005635916,-1.0086102809396478,1.6241832264906735,0.2727718169083294,-0.9438505226337891,0.0030430308946207845,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-06-11,2.871338161640182,2.5210591751000777,0.6140261075386348,0.0440018966035893,0.0614275564180246,3358297.480289692,4.087798570807609,4.119790151939171,3.2075018509523927,1.5076789770223102,2.521753276306426,2.033772257227347,349178.0503690484,272675.03087327385,477444.9513402786,-3.8446749224319277,-0.0077956496672828834,0.2503098334913055,0.2425141838240226,0.64554866656309,1.6739497970648372,0.8553630882517167,1.506826593263313,1.5583610691227896,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-06-12,2.8841302219051244,2.818175433986028,2.12781524157996,3.3077096803840647,3.2219308596003486,643160.6830093609,3.4570683985227886,4.0093388677225565,3.214710416696905,1.4873470966966977,2.2572050462651863,2.030601697867822,-4684.045060600363,198084.44843631255,461518.10737125366,0.11075745404941778,-0.14820541057563333,0.22088907576790137,0.07268366519226802,-0.37054179961501027,1.6016179575630722,0.8763736729996285,0.26050842398228236,1.1485607853380466,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-06-15,0.7833085753430709,2.4938314864883253,2.270705161745852,3.714466557981268,3.6150447563554025,-649180.3714563688,3.1983479277080065,4.099590333170322,3.2149500476084936,1.3990102541620435,2.168026926120942,2.030645567261947,-485797.4694324471,224754.5979962183,454229.2183683285,1.529332803225175,-0.24825264607925418,0.24307522970152146,-0.005177416377732716,-1.500017189244689,1.5672974743849934,0.9162032958086577,1.2679660142907794,0.2574308490641316,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-06-16,6.239401566244808,5.914784004076594,6.094195989905842,5.024765256286706,4.883473671934837,2430197.558959134,3.260279469717497,4.099403064573247,3.2224196796230014,1.3988995211506345,1.9982275231147728,2.0333438350953097,-170411.10856750206,247519.2292510459,466889.15801406,-0.24502749027477952,-0.2290284504924181,0.24070883844818095,0.011680387955762832,-1.7180705209467673,1.569027298323613,0.9552453009262742,0.5077465757598,-1.1722877526751936,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-06-17,4.361914849037255,4.921823878251658,5.21426869357861,5.724177962735901,5.560198603413269,-82705.4541323455,3.4684150895443766,4.128953805325308,3.231051889995347,1.4242526703033276,1.9760097188994141,2.0386837047515893,-125365.86919935513,208929.57272407654,468797.79638740554,0.24272268115670656,-0.1743263158918853,0.24521631222589624,0.07088999633401094,-1.2294792956586902,1.5518265192464296,0.9728077797080005,0.6653410726866734,0.0398725190800954,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-06-18,4.993987381576751,4.777579800996527,5.596970998696591,5.18505198107723,5.03724386342558,-2318384.093401785,4.4635783509458875,4.092000004797114,3.2402393299003958,1.3883970671708807,1.9839925928615958,2.041636925789227,-204804.64385533883,121859.17580587041,445842.05251390464,0.00862441487231345,0.08691691592285011,0.23338665493230004,0.32030357085515015,-0.19919365629945576,1.5559220053311054,0.6811298996585088,-1.8722960541490548,1.6045894389611721,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-06-19,6.288918149239933,6.069598432408476,5.691156293262594,5.287587005481498,5.1359052985432285,3478035.006935833,4.846373238734463,4.202313771813741,3.2522989212237423,1.3787968343849117,1.9855421904687565,2.0439022484636094,90972.34469875372,223205.18425206552,456775.2961347311,-0.2025329331075859,0.14259536773857293,0.2562731649948431,0.398868532733416,-0.9716920866254509,1.2795849836316162,0.5881960955553199,-0.8573303061346446,0.6491819381573023,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-06-22,4.317342602366495,4.185235240788444,4.1814861540457,5.122647553242764,4.975506386274148,-3102254.179760025,5.118465564718212,4.307244584672263,3.264046033731481,1.3522185080421996,1.9723871614681867,2.045338274346847,5025.747698021727,173315.1207920221,446041.2406251139,0.14188707697673592,0.17255630757226223,0.2773308516967792,0.44988715926904144,-5.586243003927705,1.599268532923456,2.1105214386640845,-2.784864123207674,0.3078240759171368,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-06-23,5.835580057563277,4.954243205708707,5.198764997997245,4.335979434494028,4.212866291248865,755442.969759237,4.984344088581018,4.32108835078232,3.2658214848189027,1.349632464478241,1.907881895186712,2.045970911036069,50983.976533968045,203060.001029016,446596.84102977696,-0.3258304255237757,0.14279451416426622,0.2799959691824913,0.42279048334675756,-1.408450844024585,1.236447551473115,2.1231993161879115,-0.08008378394826125,-0.3995714389175662,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-06-24,3.453894230515381,3.5196573925743664,3.4236364399058985,3.514751976426353,3.416822819879833,902606.3315328332,4.555668931874331,4.249560244711529,3.263034475496712,1.3581533640306858,1.9073055399552796,2.045285909553822,41493.26237974991,268412.20220636897,452482.0527384146,-0.010791237686718453,0.06955687079284469,0.2641579226119856,0.3337147934048303,-2.3431888543656796,1.2071283425524035,2.0962704657893227,0.44384159730871303,0.7623820550774046,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-06-25,3.275578076066644,3.114501882569357,3.360038343927137,3.901634451632617,3.7910536129256656,-1113590.9611587117,4.306430881774348,4.315186331600412,3.2637079098174,1.2984724187800005,1.8758551374187205,2.045432519355127,51943.049378996846,218852.53612872818,421180.9218046411,0.14614961330651574,-0.0020310465239111314,0.27927656121373357,0.2772455146898224,-1.4043098240064211,1.1998897834767717,1.8810656377502624,-0.8631939537239425,0.22009109771422855,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-06-26,3.662662809446658,3.644518090684059,3.0837859294009675,2.348755541399818,2.2863121408158875,6109861.02166369,3.7365122502288797,4.200743929220643,3.2567178463233684,1.373075392396145,1.7848154933123537,2.045776093034078,203045.32855945826,315108.7433582856,448169.1837573993,-0.47125032585626864,-0.11710901269603476,0.25454174299612015,0.1374327303000854,-0.5785119183337752,1.211200682074399,1.9593028723874524,0.12266945901055094,1.047176232415952,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-06-29,2.634239890405929,2.644470550790622,3.0020954884776287,3.832241188530027,3.722854909782938,-4714548.379290387,3.485981954930638,4.213697922880258,3.261428351326091,1.3669651995345646,1.7292553382608247,2.045487025370365,164617.48447081912,261571.62621002868,416948.1340128113,0.34589614907343313,-0.1895908579915024,0.25617538463620726,0.06658452664470489,-1.0282705018530338,1.1909166087953535,0.6502809908504051,-2.6853297298160492,0.22526248597865267,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-06-30,3.910269798111528,5.08120260255302,4.832508791913,5.072182657222143,4.923510742832804,-534617.4859627201,3.6281108452474258,4.277837039563617,3.2697030020610285,1.368759463855329,1.6568674405848625,2.0480183079644156,134900.61163634766,249416.99484333865,439937.52475197334,0.23041546796244095,-0.16473543276559308,0.2687483615395163,0.10401292877392328,-1.3915328153340079,1.185687909012861,0.649961317625313,0.9697172181555918,-0.34158304235037085,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-07-01,5.029774274388316,4.132248124328804,4.644253076660654,3.607080157816192,3.503864520559361,-1195864.572668327,3.645519185383331,4.1769018570969845,3.2749221950094767,1.346388279418424,1.656431797697643,2.046941225801296,34891.98104196903,185285.3120517563,440516.9799517364,-0.36150859913482397,-0.13607099620418758,0.24327567765643196,0.10720468145224443,-0.6694209814662634,1.1934011518008463,0.38841349249972096,-1.5187274349524518,-2.4413679570083135,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-07-02,4.42862777573238,4.918502069410472,5.067522733298205,5.142119804519005,4.990407713935092,-383442.26787879504,3.8853900055852164,4.185799452278266,3.286880194205198,1.3513881009387203,1.6647542225069716,2.0482004608543405,27187.45321631478,156575.64656334397,430446.3631956897,0.11942783372371259,-0.07447434740224824,0.2417588680743598,0.1672845206721115,-1.9036702988421033,1.200784093786442,0.5459740801958357,-2.7046015878760774,0.18178316272706455,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-07-06,6.115963574976227,6.48727304401158,6.491016112838928,6.952754146638718,6.743934279507506,1837880.567725068,4.77691443332354,4.204217080202418,3.3026269737334015,1.3848972870372085,1.6696795106306141,2.0595992652503847,75369.8375613351,127612.76569590649,423545.794042039,0.09774114326536236,0.1277067337607181,0.24136988382929842,0.36907661759001653,-5.5878494619447965,1.5265358772680024,1.993703933469952,1.1755948601120103,1.4946154710957766,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-07-07,6.06728945880208,5.431262169105061,5.0836122667979495,4.270547754846653,4.145343169888903,-1875752.3645842248,4.861412085344734,4.166051883175397,3.305787848469787,1.3749446350913894,1.6640790011866402,2.0602864181102847,98570.42763186774,105367.80132412475,428997.2837272725,-0.38092638174167903,0.1543601515342978,0.23129397104294663,0.38565412257724446,-1.0565593334464656,1.5294862931800572,1.9898814092248762,-0.16834227105541974,-0.8615936193024102,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
