Date,Open,High,Low,Close,Adj Close,Volume,MDB.csv_MA_5,MDB.csv_MA_20,MDB.csv_MA_250,MDB.csv_realVolatility20,MDB.csv_realVolatility60,MDB.csv_realVolatility250,MDB.csv_avgVolume_20,MDB.csv_avgVolume_60,MDB.csv_avgVolume_250,MDB.csv_log1DayRet,MDB.csv_logMA5_20,MDB.csv_logMA20_250,MDB.csv_logMA5_250,MDB.csv_log1DayRange,MDB.csv_HL_20_realVol_20,MDB.csv_HL_5_realVol_20,MDB.csv_logD2,MDB.csv_logD5,MDB.csv_Mean,MDB.csv_Variance,MDB.csv_Skewness,MDB.csv_Kurtosis,MDB.csv_Shape,MDB.csv_Location,MDB.csv_Scale
2020-06-01,32.27105617837742,31.773362483273417,35.83496407593219,34.13244432531346,34.13244432531346,-241578.4250484372,26.574570770017424,23.22210677218957,9.636246192867558,6.037544278616553,11.497009081045434,7.810715083442032,90859.7851977151,59624.747593156615,71846.59697355868,0.056077643493195016,0.13485006936821692,0.8795730693769108,1.0144231387451277,1.4015773767769246,0.6826212542561,0.599217453751509,2.463236583366115,0.1841483665423367,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-06-02,37.049951438858415,32.15342610957603,27.850496105614525,24.91673321030612,24.91673321030612,298622.5799797573,27.12003235207037,23.797404064795227,9.656867684716197,5.584646754284002,11.515112265480463,7.844287639936913,111807.66318704479,57109.516745805435,65579.75540263028,-0.3967274468022991,0.13069615417364888,0.9019071624193379,1.0326033165929867,1.4592961869246,0.643589476908219,0.4393877781910141,2.482908367381857,1.0033150092109737,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-06-03,28.70875591612929,23.3272630683324,23.786366543762934,23.420179309715135,23.420179309715135,-88650.70091704791,28.350364484740687,23.985475892104724,9.698956177240754,5.500639527111594,10.923943711182604,7.889843982676214,94504.7451744837,50615.84477329474,55796.38627211671,-0.2036041460177625,0.16719141070006216,0.9054302068704982,1.0726216175705603,-0.7784796576607874,0.738639389117,1.0339112096445129,2.371389348149899,1.8167220719290478,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-06-04,15.346554147265664,19.81850610062216,13.12598960346952,8.990846546873456,8.990846546873456,833151.9450041205,25.670596231297036,23.528947904705927,9.598064583142298,6.329408843399095,10.826049786024958,7.734848291737186,144006.8093889416,63244.5255084558,55539.95321671994,-0.5346839538702308,0.0871147325801978,0.8966700165815359,0.9837847491617338,1.900989961430272,0.7777844597306696,1.111581800742718,2.7679458773608956,2.595168230622242,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-06-05,-7.994384642865782,-5.959291583208625,-9.616475440218778,-6.805225351523347,-6.805225351523347,1780443.0969620931,16.930995608136964,22.17195840145779,9.471293311687203,9.274459787811312,10.775842284936726,7.742964720618351,234030.64942074375,91829.92360624377,61288.7536820754,-0.16104862444179638,-0.26968235363291726,0.8505628881640516,0.5808805345311343,1.2966934132685757,0.7648126326271943,1.0511099496500766,3.4086827847069654,3.777302405766873,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-06-08,2.971621349266826,4.02660086228579,6.065357750263502,11.251075327982676,11.251075327982676,-543475.1037063187,12.354721808670808,21.83570136114232,9.471551239427326,9.55233931323315,10.122193770417477,7.743023162626442,205648.8001407919,74661.45494314078,61815.90190205743,1.3313559960874408,-0.5695079846914097,0.8352536079557216,0.26574562326431184,0.7123402534772197,0.7363252542348849,1.039593495858909,0.8154660387400259,3.130322998521049,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-06-09,10.160581243838664,10.187358969928596,15.5655393825717,9.216982929231222,9.216982929231222,-778884.408096618,9.214771752455828,20.937730334609917,9.439752092764833,9.862951563711377,9.894664202303124,7.72760220909492,140557.33744497437,62437.76586622964,63949.35714111728,-0.09746789663938185,-0.8207449888969612,0.7966230921278538,-0.024121896769107348,1.6823501037033246,0.7324701139528437,1.072872603744222,2.773975777381041,2.753644806563747,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-06-10,14.985777507860604,15.151123477002102,15.761305741642076,17.507483047611345,17.507483047611345,-184812.55745943403,8.03223250003507,20.493751778895337,9.445420088796917,9.80442323521912,8.931422918020937,7.733017708051549,95604.31660854454,50190.020239320445,66159.56964307878,0.1555268070884018,-0.9366575391647249,0.7745900710743344,-0.16206746809039058,-0.49399757195320376,0.7932696286807113,0.9589385873326675,1.833606173694285,1.7771019477032872,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-06-11,10.901963684807155,7.557133872427471,6.483457183701006,3.662360816150226,3.662360816150226,474674.6222026475,6.966535353890424,19.53917672904123,9.404933404150114,10.47897880316934,8.982779168969314,7.736706848982308,113856.27432004214,48319.27394590752,70917.28498009844,-1.090834956373921,-1.031303491728195,0.7311871312998707,-0.3001163604283243,0.07108891606129072,0.807413348649562,0.8848228122561008,1.714630394329624,1.6730670947590323,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-06-12,10.604555201511744,7.53694517179963,6.333853865652799,5.779195852901552,5.779195852901552,-188998.4927675674,9.483419594775404,18.799063523535956,9.375551744763978,10.91514232281981,8.590111136292496,7.736471736383613,118729.2544624769,-7154.740028779651,67868.67225657475,-0.6070190975898135,-0.684262088044596,0.695701633117799,0.011439545073203107,0.18489433282130086,0.81806119295279,0.8201757973638373,2.4620036327972157,2.53245963662183,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-06-15,0.9286473773649676,10.94319743850599,7.4503429250767965,16.716045369622066,16.716045369622066,-12621.631868713885,10.576413603103282,18.576640625435545,9.38408313326012,10.909726531505973,8.590071943338682,7.743410414103241,121665.3244866948,4910.453288568776,67236.53266515148,2.8903952432154423,-0.5632785210365204,0.6828899407326039,0.11961141969608331,1.2507193140638266,0.8099348613851177,0.8979434044950716,2.569070435180119,1.6983586397542614,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-06-16,20.699648374998247,14.646012618960526,17.873827618247674,15.717786326222123,15.717786326222123,24343.080020645284,11.876574282501462,18.5042275645058,9.361575712468523,10.92437865001662,8.482481215833888,7.7166369577751075,127997.40541564212,12314.85316116038,67631.31216061238,-0.2753237552694578,-0.44343131068661673,0.6813856013083464,0.23795429062172957,1.1718054375160152,0.772874088048459,0.7527089033788478,2.2964252071245412,1.8719257688008597,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-06-17,17.331867161459144,18.569306350639323,22.006574746404112,18.713350316220957,18.713350316220957,104385.88462106232,12.117747736223384,18.272841237747173,9.36896728379398,10.865388692993626,8.459056629615766,7.724734379270548,143520.4695896562,23402.99941393144,68931.43442293373,0.07669035029719076,-0.4107447391049269,0.6680129971334368,0.2572682580285097,1.2346770849453241,0.7618752453401488,0.5996854041533246,0.6917987451288359,0.18719903305202631,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-06-18,18.936955073529987,17.12635034596869,20.29586168055184,16.997415090227065,16.997415090227065,-81193.66617947374,14.784758591038752,17.8071836111786,9.389409420296507,10.701110821531643,8.457012071445213,7.738174717773929,122095.14634465441,22722.347025775423,64421.52115904668,-0.1080540288816103,-0.18600512433958777,0.640019552840698,0.4540144285011102,1.1535774228780313,0.7589459559905827,0.4570093398736497,0.2465700077440972,2.590396227672702,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-06-19,17.497134667596953,14.0745980444768,14.367278384708612,12.703908401156667,12.703908401156667,30106.18267255905,16.169701100689775,17.22956205964198,9.405951267181052,10.646325181198886,8.427053513936897,7.740832421597559,117864.64023165098,24866.055155977487,67020.3705207105,-0.32012744000115984,-0.06348744428827684,0.6052840304265817,0.541796586138305,-1.2286742544966698,0.9060039173774506,1.088110786070871,1.793331884845115,1.9350965419346287,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-06-22,14.24884785831796,20.49654312062717,17.785272567151367,24.38853993727767,24.38853993727767,213827.5802286213,17.704200014220895,16.802476549003103,9.486949955599798,10.142749223706144,8.440190190247012,7.791277368889567,117352.63048519552,32999.94582168833,68160.90065175896,0.5374372958676166,0.052275611194220806,0.5716091238292919,0.6238847350235128,0.9974173639419428,0.9037768331773757,1.0626137849781363,2.0002799354271814,2.03764179948356,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-06-23,26.34907821146584,24.422344746902297,24.35088092717487,19.39407246568516,19.39407246568516,164504.22854815586,18.4394572421135,16.66270890728529,9.56442433880473,10.083697961928094,8.367280727753931,7.7931150198090045,115261.63261475162,34262.459106118986,67553.23156791585,-0.30646581551281676,0.10131956097266034,0.5551228060458084,0.6564423670184687,-2.6385639751506123,1.197808763871263,1.7518054126937668,1.900638397685246,1.3019030413615256,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-06-24,17.476884492947136,17.468184080796448,17.782168825205616,18.97807881497883,18.97807881497883,-48603.19755622849,18.492402941865077,16.748186915716055,9.617385457953276,10.09634152013138,8.353225404460924,7.811972172196032,105266.98481678774,43195.25156057666,65031.19896160353,0.08240544483528907,0.09906998737822391,0.5547175627537633,0.6537875501319872,-1.1584108789383343,1.2239841397162194,1.6191379507013817,1.6883343244014655,-1.3290505111777482,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-06-25,17.916983895537015,20.802529641687386,17.416696997299994,23.902053304401505,23.902053304401505,-226996.5566733101,19.873330584699964,16.823805190231546,9.683541267618105,10.146358017025316,8.363379331056064,7.862670735938957,103038.71797245566,38083.72411581893,55552.64973939159,0.28821528358493625,0.1665838022185566,0.5523671912362587,0.7189509934548154,1.219599856732626,1.230691748623177,1.6369299489551485,1.5058493456619184,1.9321933907274782,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-06-26,23.38246323637526,19.63806251964212,20.2937749084428,20.673881677051355,20.673881677051355,293906.90114603355,21.467325239878903,16.012860385870262,9.753151559834079,9.046458563977824,8.031893635789059,7.882682875848497,91107.56805562731,42151.863630099826,56748.70898782777,-0.12311515819762775,0.29313984934471116,0.4958017038172252,0.7889415531619365,-0.4220330178836105,1.2099919210140675,1.5939510170051863,0.5281562936281303,2.075681139709261,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-06-29,20.875984509456828,19.97365943389877,17.495749056612624,15.148552035825816,15.148552035825816,-144427.97634498414,19.61932765958853,15.063665771395879,9.765028705527858,7.978055880146532,7.798135089921039,7.888587835415808,95965.09049079996,39088.8578971518,56283.1573197394,-0.32069447955972646,0.26422958156796544,0.43347809990882186,0.6977076814767873,0.9074156151946018,1.1945023586996726,1.5746101066979246,2.1694537653129493,2.2235405762860534,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-06-30,16.04607985141979,17.940552415211272,19.552234960380872,22.34560647626296,22.34560647626296,-253270.00924575632,20.20963446170409,14.93510943469372,9.811620870060407,7.830276343673062,7.462582549535348,7.928415495802594,68370.46102952429,38394.74107951457,56386.05470592461,0.3311651497666245,0.3024446652111407,0.42014729280477425,0.7225919580159149,0.47727869241380655,1.1697246215520825,0.9809428650589611,0.5138559073425056,1.0823250387824117,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-07-01,18.649868646931736,20.92080041771968,18.724479303684177,21.80584472510344,21.80584472510344,46135.48526767816,20.775187643729016,14.854392705463136,9.855674991529517,7.746074094209767,7.47116429089492,7.964403171333171,75109.7703387606,40077.52524711425,60158.21874187648,0.15633893751193598,0.33546374630114034,0.4102481960383366,0.7457119423394769,0.7867837397493119,1.1403378391212293,0.627040045278065,1.8957128987960425,1.0394869688389912,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-07-02,17.47287642663133,21.387847718801453,21.578678273108068,16.096509847627715,16.096509847627715,532270.6797540012,19.21407895237426,15.209675870500849,9.875073896036449,7.624989292418809,7.374847379442091,7.973705912263216,60065.70707625463,49324.93419292187,64040.934033210906,-0.08204729124521375,0.23371149333080032,0.4319180018527879,0.6656294951835883,-1.6563693949133116,1.1797280709337457,1.0712335795596604,1.8324369138831211,2.0548341808545714,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-07-06,22.051616620734222,17.516806976026885,16.300652394478362,13.894367746812662,13.894367746812662,-248995.80816627145,17.85817616632652,16.24465552541765,9.886089693150605,5.621009810024548,7.341532074080847,7.977362498847342,-41406.2381801636,48799.958067171356,64809.668614350936,-0.46190235538773633,0.09469748795134517,0.49663527634783844,0.5913327642991836,0.19569389844851587,1.1550935292010927,1.0429566533525547,2.068314487268196,1.9139054076771236,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-07-07,14.57457420191068,18.71993531705263,17.36343316511008,18.84958086658986,18.84958086658986,-288393.8336676602,18.598381932479327,16.62458080234801,9.921275031067553,5.521642599460236,7.328049765823662,7.997476139965684,-28652.17467823068,41524.05821047973,63549.579682515534,0.2572121609199718,0.11219221272994351,0.5162009269327062,0.6283931396626498,0.30490943950891947,1.1495772664704873,0.9642747822828645,1.012717022762768,1.3086108433666641,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-07-08,20.61438555137553,21.105635054043603,22.593526583129005,25.886511437854978,25.886511437854978,-144190.19730812253,19.30656292479773,17.458057227779197,9.981310188961164,5.602158403308555,7.370848096207888,8.060768061968297,3082.535861194093,46474.61691774586,63404.83978966604,0.22773287932517608,0.10064381169077219,0.5590869111681086,0.6597307228588809,0.3973600366337507,1.0972026611663699,0.955456439804117,2.4842517429701974,1.2643823333434365,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-07-09,27.35617203123581,22.8983513773957,24.692261145813774,23.733272787951847,23.733272787951847,162202.9521717655,19.692048537367413,17.76934671479622,10.054435462729165,5.775343513410093,7.409038171407304,8.10232849669453,20433.31134275407,37093.237092857686,63402.652040513436,-0.14206419314970953,0.10274004860553763,0.5694610013956195,0.6722010500011573,0.5843974660607076,1.0910025213562065,0.9176307866263048,1.5859014750946716,0.6561865042794578,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-07-10,23.016098998786106,19.94855759813745,15.412553400026184,12.86018916726485,12.86018916726485,-347987.4544215811,19.04478440129484,18.229238132351952,10.07459956322501,4.891453532884148,7.425501517307533,8.10301600050697,-20699.792488457362,37048.72106181996,60847.62250561162,-0.5820574991008903,0.04376648353255636,0.5930094343880827,0.636775917920639,1.5120464919345615,1.129519129136433,0.5300166988703027,2.566972100382433,1.1744370920499418,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-07-13,14.770968049691817,12.45708764025582,-2.372606495820463,-5.02321052564352,-5.02321052564352,637517.7996971266,15.261268746803603,17.6891178134247,10.026864173245142,6.627050833623557,7.996985703646798,8.156703639435456,20626.02213477734,49204.04996657396,62229.29701267831,-1.0785943597915337,-0.14763147331144844,0.567681729355002,0.4200502560435534,2.69663153126259,1.253160810654938,1.0137465307923441,3.358863248380416,2.9400915571466957,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-07-14,-6.392085137914592,-3.089246068854095,1.6025034391821862,8.372014725934775,8.372014725934775,-137056.6593273559,13.165755518672587,17.271916281240337,9.993083466291383,6.94648207016014,8.074080707529102,8.145949408344901,14404.270761845237,51036.88068894571,59965.73583788576,0.2698340357091123,-0.2714626663901276,0.5471886458004702,0.27572597941034255,1.54580554233205,1.265512765706209,0.9181023411203779,1.5014460358540929,2.3492364134342525,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-07-15,9.43023464964611,6.845093921445425,9.599436881091435,6.742303144220273,6.742303144220273,-267238.629363197,9.336913859945644,16.823142122140244,9.96105110944101,7.331432393435423,8.189868759189418,8.14291164781262,-174.81470734687755,42072.456966449674,59734.13635214896,-0.33551940030323923,-0.5887796699946489,0.5240728466820221,-0.06470682331262696,1.0131789240149416,1.2609366961154214,0.791377880048511,2.46517268207312,2.9520002309080757,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-07-16,1.721225106899169,2.918247411670734,6.523426563824955,7.125666073777211,7.125666073777211,-267160.37558694265,6.015392517110717,16.243757910018054,9.934421663544528,7.626141161327049,8.194695472306504,8.141248075991424,-18752.127717747127,42054.200390821345,59084.600515977,1.420666897090817,-0.9933871026901314,0.4917030440794847,-0.5016840586106468,1.282371464967937,1.2626499719902458,0.6438205798878169,0.2202181983646493,2.8098608261981917,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-07-17,9.41679671346236,11.230676737637909,11.065180911444685,13.111311760508272,13.111311760508272,-247431.2087748165,6.065617035759402,16.049452743532118,9.949355997194543,7.655378848671603,8.211561107423135,8.143646870409803,-27064.00484751426,39938.29855690838,58195.10008626138,0.33098037167175626,-0.973038477656502,0.47816692684274437,-0.4948715508137578,-1.7988093038593234,1.33994763812683,1.6640385725677118,1.8514438242361704,-1.3818140397917285,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-07-20,14.08471236991528,22.77384601663581,18.748984078035875,24.92475281329186,24.92475281329186,217063.283745818,12.055209703546478,16.660494964138874,10.027030117882214,7.859297254948831,8.252935583274509,8.193552137697765,-17716.149793851317,45471.34208086428,58479.716396788004,0.5707714184801959,-0.32354343898190036,0.5077558878140294,0.1842124488321289,1.3924906093132752,1.3155805203367579,1.4031546356349454,2.879147149212962,3.3994613202103294,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-07-21,26.38875287956492,18.254472760885108,21.813683506886434,14.786501645709905,14.786501645709905,-196382.7522300672,13.338107087501504,16.180393049560486,10.053995325021232,7.652937957942766,8.25076602356036,8.198095331522408,-38226.66641678574,45994.05049490117,53134.81103803473,-0.5792231784546797,-0.19317507071391218,0.47583010336101766,0.28265503264710556,1.2695388197233117,1.3236631002212849,1.3658253637880993,0.5159265231512652,1.8585590135400263,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-07-22,14.944164432234317,14.487370699587188,14.981919350556067,13.44756175258962,13.44756175258962,-260899.3890202224,14.679158809175373,15.883067513905711,10.07476507489967,7.6370093016605125,8.251125438866996,8.200096852587631,-59496.84729520466,42589.77660509113,55932.60132674808,-0.10552307737474766,-0.07882488582908531,0.45521981561328956,0.37639492978420425,-0.7041097485952179,1.1495040876382205,1.4586935041149116,2.4403616798286123,1.9028920854707454,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-07-23,12.35953095477879,13.574242059438518,4.453667285619247,3.722045978714448,3.722045978714448,82731.42146183032,13.998434790162822,15.120265872092492,10.045641652831778,8.061697396460595,8.334049497588175,8.209710938278857,-52930.116344301714,44053.5603526562,57580.238610950466,-1.2001539912952708,-0.07709043206745059,0.40889708067016384,0.33180664860271325,2.2105328255454415,1.141695401668302,1.6617504290103196,2.4037377781669105,1.2248395990370546,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
2020-07-24,0.3764691438168768,3.5313457415678045,3.874532507590658,6.937522067025554,6.937522067025554,-181149.80794780067,12.763676851466277,14.272039310223695,10.086159294653035,7.981149082938785,8.430888061239932,8.16901208549287,-50637.778908026245,42045.88549581418,47321.7086028071,2.9138638503343777,-0.11169893928196907,0.3471382130238897,0.23543927374192042,-1.069480472651278,1.1961610461291372,1.4279397546285093,1.8733455522946871,1.8203128622478935,17.142505359175388,313.8623493254056,0.4177840265458345,3.157536255462764,0.06188364100859735,-268.6277486249686,285.2788271821753
