Date,Open,High,Low,Close,Adj Close,Volume,TGT.csv_MA_5,TGT.csv_MA_20,TGT.csv_MA_250,TGT.csv_realVolatility20,TGT.csv_realVolatility60,TGT.csv_realVolatility250,TGT.csv_avgVolume_20,TGT.csv_avgVolume_60,TGT.csv_avgVolume_250,TGT.csv_log1DayRet,TGT.csv_logMA5_20,TGT.csv_logMA20_250,TGT.csv_logMA5_250,TGT.csv_log1DayRange,TGT.csv_HL_20_realVol_20,TGT.csv_HL_5_realVol_20,TGT.csv_logD2,TGT.csv_logD5,TGT.csv_Mean,TGT.csv_Variance,TGT.csv_Skewness,TGT.csv_Kurtosis,TGT.csv_Shape,TGT.csv_Location,TGT.csv_Scale
2020-06-01,9.478146043112131,6.933880695714834,8.830754188592877,6.764665553027513,6.355758675866724,-1326261.042050329,7.420183983627709,8.266982784134994,6.319138194759916,2.1072923100227396,3.853463855867013,3.0727725145615903,566579.7984429094,454091.7247164322,315859.6755048986,-0.3996274520406693,-0.10806575127898604,0.2686867665159674,0.16062101523698144,0.6402070007365371,1.0308878422240888,0.6411501026408237,0.4316827385272508,-0.47599471157323425,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-06-02,7.711485360975288,7.601303575942978,7.6589045877982755,6.979413361576093,6.548406962219019,-1097523.0547001134,7.880779566026376,8.16275029357474,6.31862415183867,2.1395417754129995,3.844079993785733,3.072723170254515,522116.2698756214,441441.5670976434,311456.6343444358,-0.1634890146514708,-0.03515432929471757,0.2560796710047183,0.22092534171000086,-2.854215144502345,1.16532716215107,1.4042968905471345,1.481401259634318,0.8342030298213595,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-06-03,7.309955990525168,9.1520044053961,7.881215420600682,10.239228551711207,9.565713320856432,233127.1283048,8.262599350788857,8.278055643969042,6.330911152152907,2.1504206552456724,3.841446508819441,3.079561066526798,559049.9673440688,413743.5070571509,319529.44935512537,0.26894792296406766,-0.001868885806977951,0.26816394752797446,0.2662950617209966,0.23963795544633573,1.1743998416367825,1.4443683718914269,1.1662568077554096,0.646631363103692,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-06-04,10.259349840309897,8.821679576211963,9.03138883470777,7.095413094352665,6.645637968742733,-1748149.7760875423,8.012605908626687,8.180851539854324,6.328804334974726,2.179335375536851,3.8392863616786603,3.079163248383746,449337.04050721246,365410.03014548507,312496.36337712314,-0.43422877445186503,-0.020780205338533052,0.2566849157384973,0.23590471039996433,-1.5620331909005591,1.1333906770678275,1.535462027338052,-2.330665621226969,0.22311731961884285,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-06-05,8.433405808797986,8.16131898652931,8.473004345253557,9.202210493443246,8.595076318709886,-181330.15373460343,7.542118649278959,8.241708725550723,6.334903393449748,2.1727181897866163,3.833026573598322,3.0821465340895537,492784.3229649297,369660.280615547,320682.85946306563,0.018988817269389714,-0.08870456151077508,0.2631331280248834,0.1744285665141083,-1.1657610656436572,1.1408964716076262,1.4133923643955597,-0.029802719776065294,0.8554515131473752,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-06-08,7.713609660969766,8.054017235370438,9.1000160956105,9.293285599323,8.675772242440289,-1230502.6629367743,8.006121362593671,8.203552887260432,6.342660265002392,2.1572330652685423,3.3717913123518475,3.085599723884006,426164.17736104113,278175.58944077644,314989.781165399,0.11754808404471548,-0.024360919955714863,0.2572690587664816,0.23290813881076675,0.04497227600548491,1.0029683787904176,1.264164932440301,0.708101935544832,0.8415730333221402,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-06-09,9.610482735727018,8.266802724529839,8.219111588654116,7.010844275982336,6.555904181371972,-1317679.412417152,8.007620806424262,7.923695254395494,6.3420713591171305,1.9730979430197302,3.3714357633108745,3.08554469862576,275810.7355352584,233200.485555992,312739.06693490996,-0.3824884090017089,0.010536019506761293,0.22265224165527067,0.23318826116203195,-3.0430097290541256,1.1360445168780593,1.3321635819650708,0.7125439104604872,-4.893223106801955,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-06-10,6.930389408611504,7.519716045066744,7.643658407451241,6.885826527719175,6.436968121659561,-82127.64837542828,7.381871766584888,7.794590912904523,6.3424673685971475,1.9821091961476314,3.1401105238947644,3.0855505227295397,285103.8557553964,247114.67136515776,315914.86436192004,-0.07385836264359542,-0.05440278706454371,0.20616215282974334,0.1517593657651996,-2.0879386409190244,1.1753384082358864,1.1412015179743518,0.8059418486536736,1.1406320293469672,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-06-11,5.387381608097684,6.467032925769487,5.802700723567511,5.319443523023523,4.981685180201311,1089946.6752328589,7.049081208876603,7.62262012798964,6.339769380834626,2.072054984923851,3.125096605639632,3.086447774288553,346466.2695313112,202883.6926206435,318027.9263601198,-0.07829125649894131,-0.07822287606453929,0.1842777668887747,0.10605489082423543,-0.40897295009523477,1.1695100188439003,1.2524640102554607,0.453759277019686,0.5091959697257361,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-06-12,7.561003510829849,5.901512732812606,3.8162249284260383,5.292561821431889,4.954236178896352,384774.17772980826,6.320913180913897,7.4225564512474405,6.338993807968155,2.128972993170671,3.1247517002813074,3.0867727600731154,316930.0806890399,202741.10629229576,319439.3100040162,-0.4227609165957079,-0.1606598446772827,0.15780348256290708,-0.002856362114375713,0.734906881401728,1.2039120917432002,1.5650211823765168,0.3938862934553,1.2922144626577443,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-06-15,3.2126608752339507,5.572913969590502,5.935781203197507,7.37245898352036,6.88065863417188,-83970.56030999217,5.961890459260215,7.301263239573279,6.347414260552326,2.0846314457727395,3.081496252511492,3.085361640125896,149761.07545631847,210392.54341150113,318216.5868230913,0.7616148522129743,-0.2026597577665885,0.13999985278811777,-0.06265990497847074,-1.0137182592583711,1.207888583457206,1.4648240205546452,0.6413134527806617,0.5850683114518527,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-06-16,10.247968739366826,8.945275438962227,8.173883405928834,8.075016575037907,7.529957388063309,593982.4079625001,6.156701100598482,7.051759690485492,6.358320936664907,1.6880357338778573,2.982915191977994,3.0847005548078856,190966.97067609435,206214.63265350385,321287.8983137283,-0.3081901313366529,-0.13573608868832948,0.10351284833832453,-0.03222324035000483,-0.2595585611931639,1.186448771152553,1.0391394671766718,0.9461295761301602,-0.026289349838442222,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-06-17,7.304673345614034,5.99571273034627,7.913279241910828,6.590099122700366,6.15100342641874,-983979.3834109948,6.099508161550318,6.9097359393502105,6.362779149146723,1.6349032838774464,2.9085996219826082,3.0835876398109363,42003.58939571179,194208.2892543726,318603.1864444866,-0.17189910037770398,-0.12472328409850762,0.08246616772966328,-0.04225711636884432,0.651056940262432,1.2028747159714595,0.7430781286053516,-0.315183174563434,-1.2518869189959367,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-06-18,6.191524543931251,5.507856382479275,6.583881410046146,5.967048675468334,5.571362246143295,-921992.6416392664,6.217443574738715,6.905464313392125,6.359832912156257,1.638456973501786,2.9108047628030804,3.08399211347642,-316002.0720709722,185578.35168728232,299346.15957625065,-0.10554175533335626,-0.10495420624841491,0.08231092233626021,-0.022643283912154668,0.07327372128959934,1.1664451937622542,0.7171839686940333,0.6722274519175405,-0.5281802377918445,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-06-19,8.73175747087248,10.926139094198504,9.278228515531085,9.772849534598096,9.0987797012194,8843131.008055087,7.046352279203324,7.051328684867843,6.3767067689162555,1.6993381436425425,2.5443304050515687,3.0874031585894506,212406.77759625358,231677.06614134472,346146.39264353976,0.041173642212894594,-0.0007059892877270787,0.10056428133633076,0.09985829204860368,0.49950816949778215,1.168889086500144,0.6658188796462972,1.0810510809454488,1.4217926552183497,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-06-22,8.176109234395184,8.986203768028602,8.020551007272303,10.15776184290759,9.454081960693316,-3633348.3628170337,7.561036944507611,7.237308187497303,6.397779551479636,1.7504082095661928,2.5447705601764783,3.090367230971291,157451.15965435945,210688.193018281,327333.4150469864,0.14523020800977893,0.04375900280063714,0.12329835487191725,0.16705735767255436,-0.0349509703059842,1.1688248942259403,0.37901656187555305,1.3565358654375685,0.9452370462032421,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-06-23,10.363994790212104,9.743684496419746,9.96778141656155,7.957166265008553,7.411903854010589,-1117718.5797714165,7.537426237697067,7.395631927686547,6.409222848284213,1.6025056670035533,2.4596549331760107,3.0887979012832862,27891.42841795859,232065.91462200324,329434.99662503804,-0.33525042334569993,0.0189912300779995,0.14315152281884416,0.16214275289684374,-1.4956766415012703,1.1449548793815494,0.8512048672541547,0.5228782070256845,-2.1366170789845267,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-06-24,7.1066409356631794,6.3982524533066965,6.132147648175476,6.246616088058033,5.824250626321344,-598885.1989636929,7.472075677677589,7.304013739150413,6.412716885978021,1.6387690074909886,2.4270109076409776,3.0876352826213975,-86868.37100390786,245498.53240846458,329949.5222288709,-0.19899934660359417,0.02274880470850632,0.13014099203592344,0.1528897967444296,-1.3238650435470218,1.1543006146773513,0.8950594235555214,1.289186182836919,-1.1185513569739107,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-06-25,5.859986083032766,5.266297102917079,6.753926107141169,7.126171899846355,6.638502845940437,-1741873.389754034,7.685503797637017,7.241158622469756,6.417109971641995,1.638992346745419,2.2722564285548903,3.087170200334144,-123134.21207980087,197981.11533050655,315538.156212634,0.12473923437904384,0.05955470649090406,0.12081336815295728,0.1803680746438615,0.39718358020600625,1.1767206757563842,0.9528319854951762,-0.25695759638316407,0.0649827347699054,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-06-26,7.377828117549157,7.107832276789097,5.516914944672436,4.428434119260416,4.135555735570364,3004433.2102970937,6.69285900450721,6.900560778475848,6.41169134664481,1.5325794198411697,2.2729728791074986,3.089991195248754,-95797.36296931119,204623.66822674553,326338.2126187337,-0.5788575848782229,-0.03056154275984193,0.07347958378518,0.042918041025338194,0.4643107883052959,1.1756674067486539,0.9446983261911904,0.5239559765997572,1.6020555226572342,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-06-29,4.758966311672779,5.6683611851055815,6.381724832192177,7.4054389078519165,6.894889071586505,-2112546.142828595,6.181020426685848,6.927517298261837,6.41792392029037,1.5272245835323475,2.192518832359067,3.0893856446370007,-135111.61800822447,189898.21348104943,326368.1079120839,0.3707499396289442,-0.11401811936846923,0.07640680629189386,-0.03761131307657533,-0.33776396462148783,1.1423189856687794,0.925059617273144,-1.361070277507927,0.9396919310883587,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-06-30,7.407055600552937,7.552957752261847,8.090065285799028,8.347179655867777,7.766986243184164,-383143.4215946086,6.252036904520563,6.988446262310094,6.425077535152088,1.535588697874534,2.0507812702886272,3.09043463131768,-99392.63635294922,171990.3972608878,331689.8525079506,0.047449212757634814,-0.11135093609156445,0.08404955303133557,-0.027301383060228893,-0.6215569558477707,1.0149008887794828,0.7453412145892274,1.2896266498803843,-1.0354054342545407,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-07-01,8.055806007201014,7.090423969796404,8.00133465746525,6.67600240205374,6.216136524402572,-1096002.6899271295,6.330414084136808,6.820967422487401,6.425182107858876,1.417852229257369,2.055830848405113,3.0904270870017045,-165849.1272645457,141485.74107720185,329433.4807509058,-0.2592444983808181,-0.07463566244820152,0.05977633858486798,-0.01485932386333355,-0.0933104242133176,1.004592601594481,0.467749135813314,-0.38749865498385766,-0.9367845578860092,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-07-02,7.589714905938408,7.316758786090872,7.652326672338788,7.157130025845461,6.661216113623894,-1238655.5203195943,6.334956737673499,6.821746329731458,6.428013890113109,1.417755117033059,2.0453090267904876,3.090317280226526,-140374.4144761483,119953.66500325972,315837.5513788897,-0.1304919613758908,-0.07403251450225407,0.05944989040623983,-0.014582624096014173,-1.0919309995281603,0.9844512246655077,0.5814578957390559,0.10054204204126929,-3.7848060457889137,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-07-06,7.460638567341718,6.861482684287964,6.585218153563417,7.240824544683747,6.737763235182911,774198.4191627665,6.855398237596009,6.728880675555109,6.4363413766101285,1.3549215394149838,1.9985880971135968,3.0883271311307863,-92597.9858312798,112726.08324831034,318386.80452696694,-0.1019130037627551,0.01862759461296522,0.04444854172545714,0.06307613633842235,-1.286396427625641,0.9890674281815743,0.5004892202527501,-0.6508030603627117,0.9563601231108108,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-07-07,5.668707971556898,6.304587135761679,6.793641968666947,5.994195231012583,5.580767422860603,306679.49851755286,6.592573907850829,6.574130434576125,6.44563122316061,1.2963361265624096,2.011847158566806,3.0822160402721597,-15738.877758563438,112733.76743980177,312071.4858165376,-0.015634922880201137,0.002801534060154341,0.01973974444746646,0.02254127850762096,-0.7152806630630608,0.9811255028753361,0.46176246782798264,0.0773764092692944,0.2731684947162955,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-07-08,6.33017976880106,5.633916502329612,5.862727577407938,6.203666242768222,5.774042870257006,-922146.4759779684,6.193985233265397,6.535037369020377,6.449783380082121,1.308645387743153,2.0216819361566225,3.080602460473455,4037.769063395739,153837.7425549628,305574.9892520419,-0.09195612932749474,-0.05359936783945791,0.013131519588787811,-0.040467848250670096,-1.4748586155853673,0.8209705222455194,0.5468631165421028,-0.03695410433000894,0.6896126278451438,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-07-09,5.899177336206947,7.068880014667556,6.843875531953998,6.71758021413936,6.249671234732162,-419695.0268759309,6.200692175331315,6.5256725246740075,6.452266019734262,1.3100535246898797,1.9984574768278025,3.0801884138722646,-12840.599861629391,141207.5240624035,303630.46229590883,0.05771595327332005,-0.051083089810975035,0.011312626815097258,-0.03977046299587777,-1.4916349538048108,0.76830695278894,0.3217032211972604,-0.40211500815737505,-3.3951742473210245,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-07-10,6.706598798347059,6.514968105702437,6.725616070335335,7.685739872481449,7.146717109262198,-1138943.9257413223,6.297792374458976,6.633924121127052,6.462803484983247,1.2644115712135777,1.9903922060413732,3.0780306104475805,-124285.12991033844,136993.8863006454,304183.45823672117,0.06356116872711479,-0.05199734734826361,0.026133302925151754,-0.02586404442311197,-1.557566952920912,0.8076700652905415,0.3448149871401681,0.31676083643892516,-0.7225739405045507,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-07-13,8.230099669795365,9.454645627177086,8.105225707586115,7.109924169031984,6.612079678682974,769443.2453912189,6.2726556631589885,6.716816296116383,6.464839766962236,1.2012646658255455,1.977941700138672,3.077960019224443,-105051.67652726793,128761.67405374936,300760.5076081132,-0.21889989465818396,-0.06841446109827952,0.038236049589813664,-0.030178411508465692,0.2996748109156109,0.7779956074961815,0.7980551712237638,-1.0149834049997324,-2.073987987377099,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-07-14,6.844362084127639,6.5264999473844085,6.513255116657774,8.430352620331576,7.835841462360136,-697427.118292918,6.723670471058895,6.764575437525795,6.476018195240827,1.2268370425190802,1.9036670076894477,3.077843731063312,-135724.5044264142,80367.77453666336,301323.3329266601,0.13528300794977302,-0.0060652945007608535,0.04359365551942745,0.037528361018666585,-4.324147936510824,1.1511042483138165,1.6582198623419087,-0.3723335408023682,0.8131828058965807,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-07-15,9.568591484727063,9.556022599118036,9.435971623720732,9.31959679615494,8.659796474419792,606137.902542094,7.300821191891453,6.82106739184362,6.488025611413136,1.2884033341895924,1.8897574864292987,3.0804937415789997,-135116.72969743452,107922.9094813332,303861.00404306495,-0.09979479385440701,0.0679708651904316,0.05005770436665606,0.1180285695570878,-2.119838831422406,1.1893416740808351,1.6604688536682826,0.7167254142836081,1.0597860804639496,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-07-16,8.237548877248585,8.59782941185722,9.319167441688094,8.618646128013637,8.00919417366805,-217256.8612911608,7.65272577967863,6.913976929206086,6.500511851380549,1.3044397016330866,1.8526938769300088,3.080307126113143,-96780.6035914428,120458.6002012777,304664.43333092536,-0.028112679834989565,0.10151689077292209,0.06166408450341286,0.16318097527633496,-0.32664741684895887,1.146792660664089,1.7974317366812502,-1.7524269663162888,0.5650427148845664,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-07-17,9.31646950808144,8.370747905640727,8.755290843386703,7.902495451538243,7.344520773163126,-476440.6400337969,7.692286512458816,7.002634855557076,6.512736993219209,1.2681367397844605,1.8342404823814513,3.0775554411609396,-74503.00351116934,145341.21156536156,305721.4867742171,-0.23782918660328398,0.09393158897406714,0.07252668923747006,0.16645827821153736,-0.9556998246302205,1.1271402208734556,1.8214543886646837,0.27404630240472044,-1.6204803367045757,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-07-20,7.366088724989012,6.725062372337561,5.892014611706955,5.994611253864804,5.574757715768698,854300.7193061779,7.48482211987596,6.826433756284541,6.511715622473061,1.2048000137535075,1.751390506002973,3.0778252619762467,-473944.5179486148,-49319.18137184069,304843.60488674656,-0.2786380058096818,0.09207485952015354,0.04719943521038079,0.13927429473053432,-0.18266430276791848,1.0930178964642399,1.7128155274912777,0.8897152956219665,0.036642356387071,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-07-21,6.449494047836765,6.365172442086546,7.86587798414331,7.207369398334521,6.698836806272553,-268820.7668451504,7.257421188658443,6.688671498563504,6.515312361882997,1.0339371733977372,1.7521869030187998,3.0775151812446944,-305718.1381500206,19178.81165701515,306321.8902067688,0.03793221478560817,0.08160928332591617,0.026260119776245844,0.10786940310216195,0.40593535889410587,1.115878981788702,0.9605762576793159,-0.4374451102440724,0.12839730982385197,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-07-22,6.969142985741385,9.060581879775,7.518758830915772,10.113520939578166,9.39319283149247,624711.0219322159,7.404100460072979,6.787735947437598,6.535238841488247,1.1900152761475955,1.76714755531725,3.079965728477634,-218596.65806483902,70532.58958118124,308048.5624023144,0.2984930004348295,0.08691651626120651,0.037908552253798834,0.12482506851500537,0.4329655142497623,1.1439098072120086,0.5760353016253014,1.339840683117025,-0.3100689905338527,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
2020-07-23,10.248668343959764,8.504326189583736,9.396150634200993,7.86243547369908,7.305248932149752,-290018.4027400459,7.26331141176932,6.861785862729017,6.548593981553587,1.1728606216398294,1.7528824266418745,3.076018624663563,-203153.3182536567,73391.22837156002,299691.60448676796,-0.338554657905761,0.05686810446867596,0.04671737040198154,0.1035854748706573,-0.1144859767391488,1.1464523907603223,0.5652006944740705,-0.5001954483545636,-0.3510547077835022,8.936437528261935,27.472790493252234,-0.7737655802531823,9.155396211616331,0.15117212612271358,-42.740678219884416,52.005447450969896
