Date,Open,High,Low,Close,Adj Close,Volume,NTNX.csv_MA_5,NTNX.csv_MA_20,NTNX.csv_MA_250,NTNX.csv_realVolatility20,NTNX.csv_realVolatility60,NTNX.csv_realVolatility250,NTNX.csv_avgVolume_20,NTNX.csv_avgVolume_60,NTNX.csv_avgVolume_250,NTNX.csv_log1DayRet,NTNX.csv_logMA5_20,NTNX.csv_logMA20_250,NTNX.csv_logMA5_250,NTNX.csv_log1DayRange,NTNX.csv_HL_20_realVol_20,NTNX.csv_HL_5_realVol_20,NTNX.csv_logD2,NTNX.csv_logD5,NTNX.csv_Mean,NTNX.csv_Variance,NTNX.csv_Skewness,NTNX.csv_Kurtosis,NTNX.csv_Shape,NTNX.csv_Location,NTNX.csv_Scale
2020-06-01,2.2437347702149992,1.6940389749700735,2.327238030579787,1.9303996243622696,1.9303996243622696,-1790243.2393610205,1.9472073296000363,1.8650288130049977,1.1606280806417415,1.2159433919984457,1.983721992021254,1.8423898183574814,479486.816368963,302907.18650840275,186040.73684124646,-0.15041474484545725,0.043119705109381,0.4743151948920439,0.5174349000014251,-0.45697044243294055,1.6474365718621637,0.7981545531997675,0.49200803326733894,0.15551405733862664,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-06-02,2.185851861248929,2.212679361711107,2.240967854305838,2.2065681171174027,2.2065681171174027,-983494.7518855296,1.9172416401940666,1.9881544919676788,1.1713941580569154,1.1099257178177429,1.957657497145778,1.8405983209791574,431275.53016038507,267885.37772376154,193692.32104177107,0.009432799949627355,-0.036319310129826685,0.5290121899574382,0.49269287982761134,-3.5653001791204337,1.7046356514332297,1.273749943665345,-1.555283587431636,-1.8982643258619964,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-06-03,2.3550880584077625,2.063252320446736,1.9022887137931812,1.770729593138995,1.770729593138995,-102878.83006465247,1.7240394636467031,2.0577147822831083,1.180564067406409,1.0455312183850363,1.859978120028259,1.8378376877605551,446006.8538705623,225126.69147900987,193160.1367640698,-0.28518645770610773,-0.17692597532601526,0.555603690565236,0.37867771523922084,-1.8265769851799318,1.6800313379985188,1.1463988110432217,-1.8346458980817606,-0.034580179059974216,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-06-04,1.565007725342788,1.7353812887935902,2.080224873180091,1.9059208002675485,1.9059208002675485,-1290147.1627401211,2.0462631504962587,1.9838852108821166,1.1888235385366768,0.9981169658150205,1.8208439208688991,1.8364329315338692,145937.77469353797,203388.81097819153,190604.04162082152,0.19707449121727907,0.030958126544227225,0.5120929547356928,0.5430510812799201,-1.0646643433477774,1.6606448507694882,1.2132301124440876,-1.2018174060337912,0.47692861747515203,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-06-05,2.2219389296076137,2.009391025622076,1.709974851170621,1.2265675104676284,1.2265675104676284,-213302.7422317257,1.8080371290707689,1.8965239451099447,1.1945514207009305,0.9832675191322774,1.7356471076883844,1.8342987748036736,150383.29066852923,165916.26703500273,195766.03640613984,-0.5941605800271325,-0.047780910265285706,0.4622519732707622,0.4144710630054764,-1.2059207855718415,1.6265533170505233,1.1894629408470956,-0.6085081304162443,0.17490252632731138,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-06-08,1.496365405813357,2.4722691382093918,1.9992669626065367,3.1583035643528543,3.1583035643528543,977202.4431037224,2.0536179170688857,1.9192322783486404,1.2073365736550103,1.0078382552136915,1.5999133884256473,1.8368108592574628,264905.6008032796,156917.08082531867,204273.2964596242,0.746995931771576,0.06767782419928801,0.4635084963934354,0.5311863205927233,-0.748655290917579,1.630330195834816,1.123232934087678,0.2250479480672884,0.2053086019018668,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-06-09,2.6934708740888738,1.7330807207553498,1.6059543553536637,1.1095184844164052,1.1095184844164052,-402929.3393805577,1.8342079905286863,1.8738746087663594,1.2128155532884306,1.023513469272292,1.5587819981085718,1.8344571015080644,276104.7711377095,151084.79724091437,206001.9879500982,-0.8869045262895302,-0.021395495023092393,0.4350637104620109,0.4136682154389185,-2.0625736840481936,1.6337308254782517,0.5462737515914046,-2.145162405872461,0.09262442429969273,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-06-10,1.3246435463034167,1.490573835915395,1.8187846147275264,1.5050533853023005,1.5050533853023005,-767329.5130672082,1.7810727489613474,1.897812301177416,1.2184202336412913,1.008130159313461,1.4175546062905942,1.8331954682214644,252441.73438511012,133944.642306045,207790.31167848903,0.127684967945816,-0.06348595161726386,0.44314667315354767,0.37966072153628383,-1.114099258659068,1.6318963481781166,0.49137529718401146,0.5027431558747936,-1.3254769754395768,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-06-11,0.1993152067053287,-0.0582052264649064,-0.9999887913312336,-1.258216158131649,-1.258216158131649,1076264.200691668,1.148245357281508,1.823629018892533,1.2211616178472615,1.1779522153751583,1.3869522446423355,1.8289555434518772,301777.38430579624,149792.24331707033,188040.55498630376,1.8425627244268845,-0.4625934812845513,0.40102593068243453,-0.06156755060211661,-0.059979792093342574,1.625103776838504,0.7286946046170474,0.8619336510078237,1.1518803354411407,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-06-12,0.3825155685373005,0.3732680007195448,0.8084233650375641,1.4894395644223568,1.4894395644223568,-873293.437131709,1.2008197680724535,1.8811193629310043,1.2284184973232903,1.1287438683812914,1.3187741761416245,1.826394375890764,250146.9924838928,103395.38986192347,188416.93173649668,1.3593858424276504,-0.4488625418521308,0.42613943793940584,-0.022723103912725036,-0.8320521523079031,1.6040834577121375,0.7263657218552529,-4.159598803109563,-1.3360878520416501,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-06-15,0.5331026075223502,1.448152307016942,1.08779679394463,1.833173726589516,1.833173726589516,-818311.7261781106,0.9357938005197859,1.904899606568362,1.2369911493669152,1.12212381661522,1.302961471662697,1.8241728559072965,249761.54838772662,109520.99519329624,185105.24972745453,1.235090105477686,-0.7107894325896742,0.43174736875871467,-0.2790420638309594,-1.0206641985132008,1.6029838715388667,0.7163720381343128,1.1286207906601984,0.2815104454021877,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-06-16,2.962653958207881,2.405847537266812,2.4989093578494384,1.755273594202846,1.755273594202846,-533488.7474283057,1.0649448224770741,1.8885070249220361,1.2426741957323633,1.121777831779783,1.2881025157444068,1.8235629973026553,252073.4933081429,79649.4333342882,178902.78050549573,-0.5234607352259483,-0.5728635950671491,0.4185209160712946,-0.15434267899585463,-2.3744912692213616,1.6089562876214203,0.8340129152894278,-1.3248831131307701,-0.43733493408907675,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-06-17,1.3051550152064024,1.3052074749402325,1.7183496039586306,1.325503585339657,1.325503585339657,-639125.9836354767,1.0290348624845453,1.8908346471222597,1.2439851282247847,1.1204940337764215,1.285082378831602,1.8235040328649739,190189.11634767582,75031.17477387676,179069.27170568166,0.015470632320309773,-0.6083970075800227,0.4186983043812659,-0.18969870319875667,-0.8839636071639488,1.61671891707677,0.8380190390534383,-0.6779233705568539,-1.7173026724145732,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-06-18,1.102353236766639,0.8396522889609273,1.2361826368357374,1.2081635893357578,1.2081635893357578,235221.88205507025,1.5223108119780266,1.7592100468834004,1.2482061863698848,1.0303900144298317,1.2746823279817354,1.822189129327839,-87329.64512904664,64030.93512148955,178892.56722321716,0.09165431108071491,-0.1446354198402759,0.34315740155611013,0.19852198171583424,-0.9250027014293902,1.5812084243149824,0.6561664222948249,-0.6031053909892912,0.9027513861821875,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-06-19,1.473585040072443,1.8078641278943763,1.7091030459336718,1.5983265354327347,1.5983265354327347,903294.605287092,1.5440882061801022,1.683451026158599,1.256039177323646,0.98004679998705,1.2750746006730058,1.8194554374841154,-70456.97292977544,73252.656614708,189621.55630643127,0.08125893203219348,-0.08641229037916234,0.2928826090087699,0.20647031862960744,-2.3150516591104853,1.5816020602062704,0.7695544496796204,-1.2989322286442078,-2.2174448979788512,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-06-22,1.437388430288486,1.0148255155362094,1.4415730370681938,1.3963063452414843,1.3963063452414843,-1204576.0649518075,1.4567147299104959,1.598333444274801,1.2653928299442225,0.9229268134164478,1.2676836606098723,1.8141125266209712,-55142.67528013284,27275.389244907583,183201.94348381794,-0.02899745168387567,-0.09277777382105898,0.23357887760000307,0.14080110377894423,-0.8515627250995326,0.8405193477595644,0.7992405979727326,-1.6705542643808096,-0.8281256051205855,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-06-23,1.5495531930748907,2.0132056652109185,1.8665791708760848,1.9404221861444544,1.9404221861444544,-230964.6585698193,1.4937444482988176,1.577534725374661,1.2734156677982955,0.9095342195750874,1.252575060555644,1.8126384995176326,-98691.86911669951,65659.10342579447,186139.94458700807,0.22493894427981312,-0.05457730803600328,0.21416053567219512,0.1595832276361917,-1.9198667805185134,0.8448746968483767,0.6888566975506373,-1.0726649005791917,-1.68659657661169,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-06-24,1.6287190273869498,1.368091736882672,0.8962797019012569,0.7327344904540372,0.7327344904540372,-149490.72561974125,1.3751906293216938,1.4773344261035724,1.2735182575108495,0.8851679858538266,1.2186189408921677,1.8126070438612885,-207048.36272051564,72546.00180725318,183506.99370392796,-0.7987656989228101,-0.07164703945199295,0.14845604865023448,0.07680900919824162,-0.7511746036831712,0.8454121285132431,0.7147893187847817,-0.41011813448355405,-0.5229503404928607,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-06-25,0.6436249056636072,0.3457429651309276,-0.6241645598891878,0.0935782956922288,0.0935782956922288,4872897.646524536,1.1522735705929879,1.4672732225871952,1.2705850201618867,0.9003303282518285,1.1999135244458632,1.8139255595889414,-135215.35802464257,156049.31475253103,205832.60480703178,-1.9283176388315186,-0.24166871906411164,0.1439282874157344,-0.09774043164837715,-0.03055454706019025,0.8975296383680943,0.9285109205483507,0.6134781770452661,0.10848240177550256,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-06-26,0.0389111715395031,0.9908084316029592,0.9476859502936515,1.7156617075452374,1.7156617075452374,-477979.3937675571,1.1757406050154884,1.4321714270847032,1.273079492718115,0.8746441949463774,1.1462574455288383,1.8141078312266383,-120633.77691756256,167525.04952894922,202886.2333887221,3.786272724988243,-0.19729352184491641,0.1177530102161423,-0.07954051162877408,-3.14371080975807,0.9533302804712085,1.2134197461537353,-0.017220203192462747,-2.14272072076157,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-06-29,1.6637953031442851,1.1482803269772557,1.6582436143997228,1.5318158671504314,1.5318158671504314,-2231626.2262388133,1.2028425093972779,1.4122422392241112,1.2742614600085087,0.8672036461679404,1.1022089826036408,1.8141800485525335,-142702.9262614522,139760.24029991488,196572.2237245682,-0.08264744695493731,-0.1604911683401893,0.10281191815104596,-0.05767925018914325,-0.673416541300985,0.9437480350127011,1.2337688365022137,0.3634184552903824,-1.9987133687406171,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-06-30,1.6659247194752034,2.1739752751166144,2.158013266724904,2.3248926458487364,2.3248926458487364,-103293.60299561569,1.2797366013381342,1.418158465660678,1.2780253247012303,0.8732901562882333,1.0666953393530791,1.8153841912488833,-98692.86881695651,143884.29141809786,199365.7914088962,0.33329350781049366,-0.10270489824893769,0.10404300315606158,0.0013381049071239139,-4.137543855797944,1.019491295161762,1.7857726112279486,-0.4955578741168711,-0.9558883208050581,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-07-01,1.9886836372994967,2.0347095250306104,2.367164249587683,2.1024740474864103,2.1024740474864103,-328651.8010898931,1.5536845127446088,1.4347456883780487,1.2847133031350493,0.8834310189845419,1.0692813401854138,1.8153291049955675,-109981.51736821854,123888.32498186162,161956.35329754272,0.055641838081857464,0.07964160221933031,0.11045202981006082,0.19009363202939122,-1.1012515949034083,1.0163045559670019,1.7433123060453237,-0.5609648819657114,0.31462061741197805,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-07-02,2.354949269927552,2.158511338896634,2.384968914655694,1.7634679408652971,1.7634679408652971,-179307.42385248395,1.8876624417792225,1.4276230454079362,1.2901982387117308,0.8799998395076369,1.058481147437283,1.8146931387314156,-54439.53042383669,132199.2681109717,177359.48304388617,-0.28923689454109525,0.27932840504150996,0.10121497527923243,0.38054338032074253,-1.4851976550945474,1.0142031270682672,1.4706460914279564,-0.5772776099958028,0.5127575435105461,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-07-06,2.2383739698402785,1.920022434282508,1.7306167784736797,1.4671636846188605,1.4671636846188605,-376140.797435028,1.8379628371939472,1.4396528541154978,1.2927009572095336,0.8787503220394449,1.0534871520911195,1.8145032535259513,-62581.433184001806,122067.26856534525,183197.60221647978,-0.42241862522093776,0.24425579358043065,0.10766821621355259,0.3519240097939832,-1.6638642369609722,1.0151914315434025,1.354477156080963,-0.45364163907257665,-1.3923203895077794,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-07-07,1.0148280373813885,1.007297898183456,1.3874598082617844,1.1618958333663656,1.1618958333663656,-1169050.022344422,1.763978830437134,1.3398324675661732,1.2956325502230834,0.7812253178774947,1.041726637562208,1.813694082616484,-169894.05645640902,88486.62423672328,181806.15467120055,0.13533383330719143,0.27502737468431554,0.03354555027575987,0.3085729249600755,-0.9671580378541564,1.0089156647991377,1.2979226309334488,-0.5082088712861521,-0.9944684216101507,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-07-08,1.2669043281763503,1.5626070310044504,1.6204823049817172,2.07982637259186,2.07982637259186,-551144.6780967865,1.7149655757857587,1.388347861974946,1.2974308645952897,0.796155847190973,1.043295787628291,1.8142499907663165,-177304.82339222048,39275.80709873638,164031.30649983598,0.4957080275415308,0.21127855628449535,0.06772840061444668,0.27900695689894206,-2.84946503263849,1.0499786165418603,0.7461172674317071,-0.48994075881500493,-1.4062266019274836,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-07-09,2.2253098778534994,1.7184126756633766,1.3499476353900128,1.4337467786098976,1.4337467786098976,-155766.27603068447,1.5812201220104563,1.384782531640326,1.296258942057979,0.7957652780800893,1.0432222024813753,1.8140661878832396,-146726.66154039427,58111.02956260527,157625.261562574,-0.4396050342356985,0.13265366769925183,0.06606073150148238,0.1987143992007341,-0.9984094422104445,1.052271729118145,0.7649449968567923,-1.3025013583187022,-0.40237897181463744,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-07-10,1.259052537918926,1.4576114984557265,1.5574638021436584,1.2474905792957376,1.2474905792957376,257253.57176021952,1.4780246496965443,1.5100678685116953,1.2983292249592544,0.5000570426146941,1.029211123555904,1.8137125654458452,-187677.19298696672,79479.8453845339,167833.40116700708,-0.009225487123268332,-0.021448095726236065,0.15107636954603523,0.1296282738197993,-2.304063147899906,1.0153354955582798,0.8216966187126388,-0.18351932187289152,-0.6616923873902295,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-07-13,1.4393265184901658,1.15210364282024,-0.6125554847678032,-0.9461077734366564,-0.9461077734366564,1990638.6311170445,0.9953703580854409,1.3882905016187448,1.298104197587134,0.7429267367338347,1.0710983567476606,1.8139886122215352,-44480.58957452902,131132.00831702878,158881.35203547485,-0.4195740997018564,-0.3327135271983862,0.06716824474896374,-0.2655452824494225,0.5679575428881819,1.1119327921687745,1.332241315346921,0.8670393732304518,0.8809832784735604,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-07-14,-0.9723362307917204,-1.181134614085236,-0.6986683238174187,0.0726465064888817,0.0726465064888817,1128554.1822535368,0.7775204927099442,1.300264140613713,1.298181928199966,0.7902327378807231,1.0694278524246283,1.8139354691843492,52862.70584705334,123111.0150459483,172192.19956200616,-2.594096359107619,-0.5142127070085527,0.0016026600547311262,-0.5126100469538216,-0.7288442253736629,1.1203183428329377,1.35170437870745,0.16113543479600298,0.08548876804642284,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-07-15,0.3035783973443848,0.4550558536442857,0.5994931509534087,0.4275375881867642,0.4275375881867642,21114.81898460444,0.4470627358289249,1.2338773403129089,1.297522628624741,0.8056171778509736,1.0663328414691877,1.8142229703077395,80592.88416769884,114423.64212754145,176842.52536260124,0.3424023220969682,-1.0152178660780482,-0.05029525560693403,-1.0655131216849822,-1.934909794260522,1.1060011392858549,1.1263805093616461,0.3174680539517608,0.5021614687834026,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-07-16,0.0035333000112665,-0.2328105527193145,0.5529764692146575,0.2074273251999763,0.2074273251999763,-1123230.7845370932,0.20179884514694066,1.1779735273059249,1.2969364248280995,0.8371021834845058,1.0544575854555756,1.8145527151134013,56387.64412261802,115595.87652672219,178130.6413892897,4.072548756690475,-1.7642795062407235,-0.09620927463690496,-1.8604887808776285,-0.24106948773102832,1.132491931760138,1.1892058767842948,-2.0041053850568247,0.2040173691599144,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-07-17,0.3086358400272626,2.9270993643808065,0.5523524594725711,2.2406473282604367,2.2406473282604367,13073020.895998096,0.40043019493988047,1.2295977142521586,1.3030607410904484,0.8702426848489349,1.0572490520862368,1.8151460046426264,698277.5948197693,350827.6927129145,233686.8930336167,1.982358018262622,-1.1219028767510562,-0.058028859091350866,-1.179931735842407,0.86489086545358,1.239554959856878,1.1147280112139886,0.5950434594906113,-0.006866773452291894,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-07-20,2.33695373752661,0.8512189620317265,1.904494708029812,1.3346338946654193,1.3346338946654193,-5313418.390238106,0.8565785285602956,1.216413082213793,1.3060048423884754,0.866351066719534,1.0481619249086995,1.8145956397278755,387441.94504350936,263656.1133074046,217531.26172411954,-0.5601912416570405,-0.3507157116280289,-0.07106630702369136,-0.4217820186517202,0.05190506591536407,1.253791209307132,1.0360361879694613,0.1197425097129608,0.8245006830972698,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
2020-07-21,1.6571277036358314,2.2848865115061514,2.1689506219961725,1.860870871908112,1.860870871908112,-1529754.4267324002,1.2142234016441418,1.2396413085471243,1.3118948783915911,0.8775831792023299,1.0484654485879898,1.813994805179261,371183.0269544797,235157.53353650044,203870.6652041884,0.1159587841944587,-0.020717373639211934,-0.05665049366433942,-0.07736786730355139,-2.1547179172959137,1.2677015804841105,1.3100177178715808,-0.9681724721190543,0.5812231528940913,1.6008518221804369,2.0565406903175725,-0.5191395193270616,4.108526285146243,0.0031610262637821263,-450.7821448972271,452.3775650237926
