Date,Open,High,Low,Close,Adj Close,Volume,COIN.csv_MA_5,COIN.csv_MA_20,COIN.csv_MA_250,COIN.csv_realVolatility20,COIN.csv_realVolatility60,COIN.csv_realVolatility250,COIN.csv_avgVolume_20,COIN.csv_avgVolume_60,COIN.csv_avgVolume_250,COIN.csv_log1DayRet,COIN.csv_logMA5_20,COIN.csv_logMA20_250,COIN.csv_logMA5_250,COIN.csv_log1DayRange,COIN.csv_HL_20_realVol_20,COIN.csv_HL_5_realVol_20,COIN.csv_logD2,COIN.csv_logD5,COIN.csv_Mean,COIN.csv_Variance,COIN.csv_Skewness,COIN.csv_Kurtosis,COIN.csv_Shape,COIN.csv_Location,COIN.csv_Scale
2022-09-15,7.245445316715191,8.283228390066164,7.795017967113864,4.884593046384339,4.884593046384339,327267.9186496278,7.765952767656572,2.7350695306307324,5.676600174101575,4.709117072417073,6.706233609900078,13.882808481417989,-533533.0787932358,654949.3546404582,690182.2516078042,-0.3942870640233527,1.0435922912664308,-0.7301956345414745,0.31339665672495626,-0.717008771492271,0.9953874076884832,0.510543210715463,1.2256233885541246,1.375763856312788,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-09-16,3.618185093091398,1.145909688214168,3.4697938631630905,2.060200633201852,2.060200633201852,6484923.188428909,5.40798035320968,2.6882223322611094,5.669933439903623,4.711032739160434,6.582275898299621,13.884148643255752,38894.45135934418,687089.066825568,711105.46103967,-0.5631691718002665,0.6989955736865147,-0.74629724654155,-0.047301672855035476,0.8432399990854238,1.0202399973997174,0.6460332731920089,1.7287409695496372,2.4672400157729997,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-09-19,1.2749846115194856,-0.2994315358516886,-1.9929344344665552,-0.4002662003093178,-0.4002662003093178,-521269.35853376985,3.1433177836990525,2.915229115363774,5.627849734563567,4.42478053360554,6.600812779972137,13.886548618282584,-135262.47667072233,678720.8573664523,714633.6849918903,-1.158559561589373,0.07533044563732086,-0.6577790238138138,-0.582448578176493,0.5267991048861919,1.019642624868681,0.6298857115919151,1.6648459863646436,2.4268636843375835,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-09-20,-0.7465716755006468,-0.6600617260638799,0.6372875644835574,0.0072111225734374,0.0072111225734374,-4463273.399955723,2.849099171447418,3.0349915597437818,5.5727489820941845,4.3044654954017725,6.61509887578925,13.881390532668497,-165799.45747845253,444055.9135357738,701033.7852941416,-4.639866991866817,-0.06320577941075488,-0.6076798222476145,-0.6708856016583694,0.2603231755908759,1.024675666100825,0.6344361401236438,0.7192970287341262,0.38600570355987596,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-09-21,2.402214250334204,3.819218982271373,3.173105106230828,1.36978212682385,1.36978212682385,2604388.3172782967,1.5843041457348321,3.10328421372487,5.545523330631836,4.264494451371442,6.524348532241204,13.882938514453452,30120.358966402615,549021.3653946138,707991.1150623476,-0.5617392206443145,-0.672315688323309,-0.5805300207024575,-1.2528457090257663,-0.43677951203426607,1.018750493972849,0.6549413169335074,0.5710068496780715,1.8443479864746797,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-09-22,1.1831508734557588,0.023878917091558,-2.058175253869898,-2.592517509362267,-2.592517509362267,-111637.85567828454,0.08888203458551089,2.899709260052992,5.516822212628518,4.439697052998051,6.4227670520324835,13.892350662856302,223893.6271340417,631966.1603553079,704274.7552525533,0.7844483034664533,-3.4850557193490346,-0.6431915315877005,-4.128247250936735,0.7333549885677718,1.016465368162468,0.5104672386482437,0.9554070672478441,2.0118464280187505,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-09-23,-3.646710237687429,-4.097977918861993,-2.2345037121510387,-0.927201033599161,-0.927201033599161,24778.252542415637,-0.5085982987746916,2.760499999016275,5.479368926432918,4.517088436828083,6.336973200116569,13.897069520602955,246351.52464968554,673631.5111135861,704470.5845813731,-1.3694103286359094,-1.6915085933033434,-0.685578112532914,-2.3770867058362573,0.6224425985271659,1.031828246638499,0.4688078337525632,0.8315965925625486,1.0944040018376004,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-09-26,1.0636378332647285,2.508433400081984,2.7199844491824194,0.8360124096768118,0.8360124096768118,-1171367.3412486063,-0.26134257677746575,2.918813318321265,5.455181227128297,4.382767001972956,6.201790735477603,13.899878834004358,168401.95393093047,624545.8679688185,699381.9210264386,-0.24080677260285613,-2.4131003134464453,-0.6253887050951663,-3.0384890185416116,-1.553288942714978,1.0631306333311428,0.9445273937109734,1.2321315742724073,0.212105746244031,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-09-27,3.622978122168888,3.1635896441378293,1.8224743980972065,2.0118018396821284,2.0118018396821284,1869750.618379645,0.13957556664427245,3.025170679486042,5.44692258328518,4.330762655009391,6.150118510877263,13.901314579744165,362563.7727732877,717355.3498997802,709156.3743782453,-0.5882656151357974,-3.0761166408722036,-0.5880832727135342,-3.6641999135857377,0.29350154098019965,1.052135019090583,0.9475818720787849,1.0780703650753938,0.6954399088030803,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-09-28,0.3295092933520323,2.914690017649228,2.965683096438717,6.220589290138797,6.220589290138797,-2452223.9811694287,1.1097369993072619,3.257248104219962,5.434776386602794,4.37334514952659,6.157830845351986,13.8992984924284,279802.8995297466,627914.1414948887,700398.3143732547,2.9380153644738343,-1.07675964939307,-0.5119356774252611,-1.5886953268183313,-2.9760653654772717,1.0913572215029044,1.6295793562547292,1.6835387337909098,1.5791451165279793,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-09-29,3.367760523040509,0.1372266060152185,0.2034860983445696,-1.1267233680118809,-1.1267233680118809,2067872.1869592145,1.402895827577339,3.1247939456937375,5.378836156278053,4.467751668807966,6.126868172967571,13.897443624928322,498969.558465847,662630.23805741,705541.3988992226,-1.0949342440435597,-0.8008297950394091,-0.5431036793056986,-1.343933474345108,-2.714176543936432,1.2123717459157508,1.6660081882061155,1.1437530105080536,0.3823971716059955,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-09-30,-0.5476169973284257,4.10286969298695,2.2928610418893456,3.71693827267238,3.71693827267238,-366656.8362747096,2.331723688831647,3.2790422114026563,5.355569378822983,4.430254373051259,6.126861671554371,13.895328752338811,484800.51408388437,644066.0228630877,706105.8786288935,1.915079430787222,-0.34094359634525156,-0.4905856537905275,-0.831529250135779,0.5933316248782481,1.2213613454599253,1.6577914817250392,0.9177500735035492,1.5356060604295714,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-10-03,4.830356068625967,3.497047296664064,3.10694869835536,4.426402225047156,4.426402225047156,816250.2039698521,3.049801651905716,3.438149718510016,5.288949291808451,4.410428327130551,6.126964395973155,13.859508995930769,631815.4997785223,554032.3779939286,708403.0019342322,-0.0873330698815823,-0.11985689781125342,-0.43068615040219366,-0.550543048213447,-0.9413557556349039,1.1546311756418388,1.6543572597327871,1.714360939158224,1.2782607802740273,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-10-04,7.57979309176288,10.038581367333563,9.949974921052965,12.193641682439406,12.193641682439406,1476316.6189148426,5.086169620457172,4.085235994932483,5.232770243876518,4.703556088285974,6.130760345344658,13.802598196941016,716093.2559600434,642994.1547367034,702844.7892627423,0.47542873963000104,0.21914551916669264,-0.2475613234451341,-0.028415804278441512,-2.423550666900406,1.2240816222384987,1.5012529671258503,2.1373216253731613,2.320605725908122,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-10-05,8.013150017652066,5.468264980874309,6.557284625323348,6.223991111219171,6.223991111219171,-1687299.6196404984,5.086849984673246,4.084615923712173,5.173097463175007,4.703258383025535,6.09946906927726,13.765739486562119,610535.8073902812,667902.5653632999,700340.1513530012,-0.2526725856752424,0.21943107269679077,-0.23624392882049808,-0.016812856123707278,0.08527788276795635,1.194474814625161,1.4707816649514365,0.5864462592775326,-5.683444378874252,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-10-06,7.361184658733237,8.005634402884269,7.6543756459582255,6.803929848565431,6.803929848565431,1394704.693319804,6.672980627988709,3.982677814452033,5.139191039587029,4.615988810775704,6.057004467586037,13.751175519463922,640110.5192148825,699952.9333749783,707842.2008315473,-0.0787205146973573,0.5161122201159478,-0.25494127102885056,0.2611709490870972,-1.0462321278946465,1.175663719234981,1.1648294169603226,1.6844919203885445,2.0707354050887665,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-10-07,3.902567374837723,1.1659635159951025,0.3498746249769127,-0.9405656927499492,-0.9405656927499492,1046010.1257883525,5.741479834904243,3.2431463945427197,5.038312247289664,4.108877481148165,6.062473726813677,13.70262106200752,371153.6429482233,721585.8945232343,704393.5269760948,-1.4229084217205799,0.5711730200535767,-0.4405271864224703,0.13064583363110627,-0.203231994879713,1.1769516785131933,0.9747294048854823,1.969146203675314,1.5384796748990044,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-10-10,1.262380510347171,1.3980602407533098,2.6889215370208106,2.1956593308236307,2.1956593308236307,-2937734.5112513937,5.295331256059538,2.80677702872171,4.996278602394354,3.692685556292139,6.041546946160489,13.695126985871143,202036.64177969145,659046.2542439605,692663.6083981349,0.5534831475112276,0.6347886770485508,-0.5766564955891164,0.05813218145943456,0.25530966710530545,1.1628912543689212,1.1023774110879305,1.5278526277776157,0.8023346664175156,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-10-11,2.923132419464189,6.106358099473731,2.7578260119669977,5.929565464214349,5.929565464214349,8831690.075257115,4.042516012414526,3.029340092740847,4.970153262851707,3.7422121722405937,6.044382370556122,13.687057337261397,657953.9108274558,624622.0571641473,731287.0622412704,0.7072951450983868,0.2885224688523994,-0.4951058726022875,-0.2065834037498882,1.2085220669730126,1.2174779809185519,0.814083588233686,1.927183197313201,1.8348311262749264,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-10-12,5.39549776637412,3.9136384371128585,5.922801710350861,4.424376672457974,4.424376672457974,-4445292.293716922,3.6825931246622874,2.865871063594407,4.879301228629384,3.5962976870299976,6.005869412573304,13.614514649448866,439359.8501009371,491044.82668081264,700843.8332891326,-0.19843545528591983,0.2507448173543274,-0.5321296786419498,-0.28138486128762236,0.697718353430448,1.2418497540048516,0.8634298264712176,0.8014262368671441,0.5875724412696508,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-10-13,-1.5987577042555472,1.8643376080234544,-2.094705222930415,3.594524784114548,3.594524784114548,8211936.010290942,3.0407121117721103,2.801367650480917,4.727970993412358,3.569654767441005,5.841732021890949,13.415447297371427,833593.2546830028,326573.2346313797,714448.2174010203,0.8101849016045194,0.08198399074969881,-0.5233884004896339,-0.44140440973993506,1.3760022866948916,1.2958302988416177,0.656442413987927,0.8480293128533846,1.1660855817873872,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-10-14,9.44673222393292,7.133237838481762,3.3330421580799623,-1.8076779949227344,-1.8076779949227344,-496054.1157398783,2.867289651337553,2.607973719074688,4.551586927723277,3.7137880857788694,5.8714067944877995,13.207904714855417,484544.3894745634,425930.565363946,692023.6773054424,-1.6536257393401574,0.09479364424304247,-0.5569023805069628,-0.46210873626392024,1.335052560249105,1.3218722490428376,0.48471934543568795,1.8297060805743743,-0.1425867809787753,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-10-17,0.659431151896932,2.481637017456592,5.852040018559933,6.646746777965049,6.646746777965049,-1552172.843909542,3.757507140765837,2.9603243679884064,4.398827860585131,3.74750006346851,5.8809223745582875,12.958602380744754,432999.21520577493,491797.1139225903,660248.8339464001,2.3105052353148476,0.23845689693463085,-0.3960392640011455,-0.1575823670665146,1.2150323221117003,1.3508497668536228,0.2721114846503759,1.115869847949501,1.4931484364687675,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-10-18,9.07121764136027,6.463294716441716,3.389896757867355,1.6184740058420104,1.6184740058420104,2413868.0428650426,2.8952888490913695,3.040887512151835,4.227809162779094,3.697661095301578,5.874015104025318,12.70864278401831,776856.2873468131,617123.4573853555,670586.7914243954,-1.7236227708318024,-0.049064536388488296,-0.32953451286858315,-0.3785990492570714,1.1227837764150055,1.3791473025695185,0.2714994339951722,1.231437765749257,1.4611911106576447,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-10-19,-1.8549346796976565,-1.844945704439823,0.8586468037321922,-0.2587995594480006,-0.2587995594480006,-3847082.771331212,1.9586536027101744,2.9594584278382423,4.140284445185205,3.753903102698915,5.53478633450868,12.66363325170705,454282.7329163377,293674.22122294083,657916.3513293135,-1.9695509009827277,-0.41274898822787226,-0.3357582040155777,-0.7485071922434499,0.994581447183859,1.3998008865977085,0.15590339524851146,1.9323249057317167,1.5439765617602463,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-10-20,-0.1381679482833675,1.9049299355374456,2.388133967731904,1.8983595901100896,1.8983595901100896,-1057631.3838943113,1.619420563909283,3.18400228281186,4.041673117823703,3.5320865807520434,5.53352074221832,12.58415536605607,406983.05650553637,297055.99338216434,663207.0231518561,2.620275456867577,-0.6760705762818507,-0.23851975937132552,-0.9145903356531762,-0.7273162876230501,1.3939790040300433,0.8562363323038653,-1.2733743869379046,0.5283699347517025,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-10-21,1.6666886052187095,1.5700787425113418,1.656718342762126,4.991820440594701,4.991820440594701,-431798.80872297846,2.97932025101277,3.479953356521554,3.859148394311118,3.4155337849517253,5.53420316186337,12.23180304501581,384154.2034422667,344621.02551022515,652295.3716854956,1.0969618741774765,-0.15532371958743368,-0.10342764550223765,-0.2587513650896712,-2.4459982902106634,1.4723828592513553,1.599451026701097,1.6583461648770665,1.9168488499789664,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-10-24,6.0662517621465,3.773263485298216,4.289535630958447,3.825472505451579,3.825472505451579,-1350433.8205942092,2.4150653965100757,3.629426361310292,3.748208966758534,3.35867820065424,5.532898255556538,12.104664579911077,375200.87947498664,410814.4502556176,645195.599427475,-0.4610589217346986,-0.40734824256376373,-0.0322035084245856,-0.43955175098834925,-0.661121238464276,1.4454497589241158,1.4670674225733829,0.6560229841563601,1.0371886525732883,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-10-25,3.934919030984872,10.542223538143944,6.8039435884223,12.28431618940212,12.28431618940212,5625586.011456095,4.548233833222097,4.143052078796291,3.705100195949921,3.8480880224751983,5.621741754039803,12.054694668551244,562992.649128809,574326.1241275171,674579.1624409043,1.1384330371518687,0.09330625575660827,0.11172243150307522,0.20502868725968357,1.3186255991454743,1.4833447504180906,1.5177381396004885,1.986845839805496,2.3670463158529422,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-10-26,12.07493212929412,9.791406478786278,11.190279594229466,6.650240723939504,6.650240723939504,2331432.9165183343,5.930041889899599,4.164534650486327,3.599325549042999,3.861472661302315,5.619579979700201,11.910943857445247,802175.4940131971,574490.6429775357,683090.5583435157,-0.5964785256592093,0.3534267362467045,0.14585806037971683,0.4992847966264214,0.33566699496057073,1.3341075544062595,1.4008764058864636,1.038426314679455,1.9328307400566749,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-10-27,7.096657528122748,4.830202563345601,6.091317383778844,4.826293699443973,4.826293699443973,-6292240.481636586,6.515628711766375,4.46218550385912,3.5003856843701335,3.656119917531233,5.319905702528303,11.796604823194697,384169.8605834072,249009.7729821154,666019.011175881,-0.38554507942385985,0.37856503881397774,0.24276551133795748,0.6213305501519353,0.2319961078995705,1.1755009335708007,1.416613156661069,2.0092902973002382,1.0742970922030548,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-10-28,3.903627006972627,3.4408159433747585,3.747635311193484,4.704594814387882,4.704594814387882,-1081345.6309565755,6.458183586525012,4.511568330944895,3.36050068705643,3.6521921300560467,4.9545324542094065,11.571101280340129,348435.4208493139,-373456.7705656599,655213.9746402737,0.18663352849952555,0.3587032614140799,0.29455486140731013,0.65325812282139,-1.1814960829980943,1.204216071968274,0.9666825803360708,0.6655940091147396,-1.247487218049005,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-10-31,5.092415420077053,5.236418203134946,1.3183210373414198,-1.0069148980354825,-1.0069148980354825,2352601.0411962736,5.491706105827599,4.239902474790763,3.203179534960743,3.8552902606061488,4.684533316193728,11.359264606660295,425252.962710635,-174166.9345292246,662455.0677675705,-1.6208611604842418,0.2586987055817355,0.2803963465682174,0.5390950521499529,1.3656061190600461,1.216967645296627,1.0378789519910159,1.7635672087434966,1.575340631981425,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-11-01,1.5695657698126624,-0.0430754361347496,-0.0558815747785104,-1.107803937828777,-1.107803937828777,-1467171.8012229986,2.81328208038142,3.5748301937773532,3.03259844851462,3.5458765569825137,4.329448483019247,11.098497069507092,278078.5417037429,-109750.2907812994,659862.5350671832,-0.34841938011855805,-0.239565874873891,0.16449785099160652,-0.0750680238822844,-4.3578306414752275,1.4800623587876995,2.22582935945104,1.7599933517882846,2.5946664837808804,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-11-02,-2.4353547622067997,-1.168192972861327,-0.7580048601446521,-1.542671373656319,-1.542671373656319,3946524.9186935714,1.1746996608622553,3.186497069533579,2.8839818902301197,3.663807963022909,4.3757371015234146,10.907609679790795,559769.7686204464,-3227.362867449115,672115.1947246093,-0.4565768669584595,-0.997909708975174,0.09975027611143192,-0.8981594328637421,-0.8911394130015132,1.4947279712793795,2.146400352817921,-0.6240755576817382,2.1032694021378626,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-11-03,-3.293455512103634,-3.197111980041093,-3.738300002133741,-4.487893230451377,-4.487893230451377,3465868.400235645,-0.6881377251168146,2.6219059155827384,2.762493973834325,3.936880077525922,4.276270752435163,10.819189632940091,663327.9539662385,-42216.46607415747,693477.871212048,0.30944605671061526,-1.3376677812328246,-0.05223238341790071,-1.3899001646507254,-0.6139885150578295,1.4819181206449854,2.0598997659556897,1.2179021270816603,2.231538714134971,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-11-04,0.551547933920169,1.2107566297211036,-0.0982327896905559,1.6700449822342731,1.6700449822342731,6910217.817593701,-1.2950476915475364,2.7524364493319498,2.5892536913436293,3.8549731449882483,4.267434667287199,10.481964628117487,956538.338556506,28093.044337586594,704112.8733196267,1.1078770900613073,-0.7539389790805034,0.0611168168758594,-0.692822162204644,0.26925540393990816,1.4819594138649685,2.151965198823514,1.1671167960907034,1.1100630880253413,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
2022-11-07,0.5768334587950861,-1.09511301257848,-1.678418700418007,-0.684543807581683,-0.684543807581683,-1062118.52364308,-1.2305734734567764,2.608426292411684,2.4271173990899517,3.9299363530658837,4.155581088622226,10.213354830084409,1050319.1379369216,126669.15725482543,685272.7497692391,0.171199050161365,-0.7512667870746745,0.07204278871039732,-0.679223998364277,-0.5390438941308332,1.4865893209601162,1.802966218654983,1.3358821055745849,-1.1320519421785555,5.501394163096155,106.18441636725832,0.9317570220505227,2.9423787138545947,0.11474865733481171,-82.3255464019582,87.24566510060215
