Date,Open,High,Low,Close,Adj Close,Volume,ULTA.csv_MA_5,ULTA.csv_MA_20,ULTA.csv_MA_250,ULTA.csv_realVolatility20,ULTA.csv_realVolatility60,ULTA.csv_realVolatility250,ULTA.csv_avgVolume_20,ULTA.csv_avgVolume_60,ULTA.csv_avgVolume_250,ULTA.csv_log1DayRet,ULTA.csv_logMA5_20,ULTA.csv_logMA20_250,ULTA.csv_logMA5_250,ULTA.csv_log1DayRange,ULTA.csv_HL_20_realVol_20,ULTA.csv_HL_5_realVol_20,ULTA.csv_logD2,ULTA.csv_logD5,ULTA.csv_Mean,ULTA.csv_Variance,ULTA.csv_Skewness,ULTA.csv_Kurtosis,ULTA.csv_Shape,ULTA.csv_Location,ULTA.csv_Scale
2020-06-01,23.617743470881837,22.79897460409705,20.58910775921126,14.824752845445405,14.824752845445405,-488047.0468170068,24.59641639154173,15.41859208795103,12.380200682009908,9.99619879206889,16.84837810736986,13.452404018640864,163886.72243901738,119455.02708501728,84343.83408705873,-0.4656999982524609,0.4670266975027209,0.21947558237978934,0.6865022798825103,0.7929322625315862,1.337771727949076,0.5996501793042122,1.4051725706676046,-2.2485872048677438,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-06-02,16.323635434216243,12.830305538227975,19.540758218921013,18.71359942114296,18.71359942114296,-167939.95808232692,21.94209847072351,15.72039817417074,12.368222574750446,10.00020379388966,16.911851773817826,13.445396365360399,145455.44255467594,112597.01625725995,85094.42550559079,0.13663641714244873,0.333447980332605,0.23982862812487918,0.5732766084574842,1.9036664122986415,1.3503997477086593,0.7655919638775892,0.7112524270544412,2.585625630475987,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-06-03,19.782117061321628,27.16617317611352,23.26589804094584,28.797442559292502,28.797442559292502,-249578.46520408068,20.39738349820458,16.40130394519853,12.390886628234409,10.416386688068037,16.963011012461152,13.468367880812776,140347.09468709992,95843.87606792412,84750.15082784949,0.3755082323066705,0.21804579220917467,0.28039958745566795,0.4984453796648426,1.3610470981261373,1.347949383471866,0.7730584904025296,2.6371046897290213,2.0442773219580626,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-06-04,24.53694104143969,23.26485639736373,22.46892420165335,18.541155421437,18.541155421437,249652.5581035116,20.3254179897374,16.63641608091975,12.388624982219357,10.408571068892213,17.006523717810143,13.46728306506191,170160.3757398573,105231.20390032807,86269.80136644213,-0.2801869009132667,0.20027818808005055,0.2948153209896676,0.4950935090697181,-0.2282412780342534,1.3609459769711232,0.8150746840768137,-1.757682734603244,-1.0221304113796186,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-06-05,27.36873842152889,23.47600999746419,25.74401241066721,23.118204128296757,23.118204128296757,-140896.6311043091,20.799030875122924,16.926400712004078,12.407059946438343,10.508881413315644,16.88633376114103,13.47884476941917,163750.9094324572,97612.26654096987,86071.83451527703,-0.16878106383754599,0.20603181776455853,0.31060891420338094,0.5166407319679395,0.8188994498874357,1.3377870804817207,0.7915934977867861,1.7368171446936158,0.8620729239690543,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-06-08,22.11771397665123,19.94602870110873,22.78849461111736,23.16038818792001,23.16038818792001,-195035.2147101256,22.466157943617844,16.93131854564872,12.411746101663207,10.511926393188896,16.380435825993363,13.482392610093179,157976.62399352083,75223.23653578047,86073.1553420614,0.046064588831587094,0.28284501022209485,0.31052178481194675,0.5933667950340415,1.0446719536097342,1.3216103746664012,0.7887235521071835,1.5302286234420328,2.120539739149497,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-06-09,13.658196023629245,11.92532429461926,14.889633600992738,11.13909895953401,11.13909895953401,-374727.1791561691,20.951257851296056,16.550398000839746,12.362714944766378,10.58008097975244,16.307317683591947,13.464559755549402,137235.80596653974,56023.776626330786,84827.95048602903,-0.2038784348470804,0.23578853527741409,0.29172506628882944,0.5275136015662436,1.086644056366318,1.313989346556998,0.6150328923569001,2.4831638961382154,2.024787403558737,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-06-10,13.863396462379626,13.217079589379892,9.429732865338224,8.929885703993108,8.929885703993108,126705.354854392,16.977746480236174,17.056571442899248,12.283915779303394,9.90726279898458,14.476360648009486,13.426568984020244,101083.76837511173,57916.10225932363,84570.78065386474,-0.4398484230448454,-0.004632095391604448,0.3282448049190957,0.32361270952749127,1.3316657011167101,1.2745425749583659,0.6086377135308686,2.6553877230684058,2.9890880925519934,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-06-11,-4.771507999931487,-1.1668033285996842,0.0411236796784635,0.1853561442454463,0.1853561442454463,388823.35159314144,13.306586624797864,17.417257112665048,12.16702369021283,9.081141533875112,13.53152090385095,13.404073573183693,81400.85958308783,55510.673928027674,85128.02426766012,-3.248138597993416,-0.2692023552212653,0.3587321869169745,0.08952983169570912,0.1889056740762384,1.264558000498741,0.4342127972685271,2.3936812074743052,2.9099455614756082,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-06-12,12.912819968717711,12.832943857311506,7.148261143485343,8.160554327832386,8.160554327832386,-209951.51707923447,10.315056664704993,17.561515171353165,12.114056322195385,8.899204511802795,11.294515576587633,13.393591676899717,65728.3649073758,43682.66349180496,84925.36948925859,-0.45890851490279055,-0.532105229933519,0.37134341197374926,-0.1607618179597698,1.7377753145326287,1.226211225226519,0.568182173605404,-0.2622334840106899,2.705222861305566,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-06-15,-1.6859520850952094,1.73484348588201,1.33018778689069,8.636288543313185,8.636288543313185,-334.5660507414723,7.410236735783627,17.7110654339764,12.070999920350943,8.711567507829182,10.945971501069849,13.387374464060619,77757.7562356288,32428.469363399614,85033.30387542189,1.6336424838829866,-0.8713272230598524,0.3833837348858453,-0.48794348817400707,-0.9047186993849488,1.2718847852682476,1.0560656722252448,2.1342767783666714,2.6758093142147863,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-06-16,21.841519809450773,17.72624261365678,16.922503148650748,10.526216653644925,10.526216653644925,161604.4119321732,7.28766027460581,17.29064733524357,11.98768578259627,8.85118725408464,10.497592663101578,13.33157844122452,83259.6373582797,19469.507005493666,85934.84320154546,-0.729943767366848,-0.8639831943384446,0.36628580074179257,-0.49769739359665216,-0.21848011081819116,1.286596871774244,1.093544709577748,0.8610580359340101,-0.48958235839798786,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-06-17,7.5969095989457,7.836614270710726,10.724857474729705,8.779376330445842,8.779376330445842,118650.52753994218,7.257558399896356,17.168920503939212,11.916018625865267,8.955285076743221,9.854452316223357,13.300313246018694,97748.10605945185,35128.77337386091,85810.91457022421,0.14466383926771173,-0.8610573381571321,0.36521720392827883,-0.4958401342288533,1.0606484294028842,0.7671863032323754,1.0430455871554851,-1.9442969410467472,-1.8937299140266104,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-06-18,5.40902993673069,4.821647241854095,6.705858730259905,5.627835283451418,5.627835283451418,-73281.03486531985,8.34605422773755,16.71952511263809,11.848215266657464,9.308695126525961,9.817807890181113,13.288939819675242,96341.08891360686,30018.233190896568,85283.24753975769,0.03965510400248709,-0.6947883252983891,0.34439995906941906,-0.35038836622896985,0.6335094248465191,0.7642530510358788,1.0423975899466738,1.5889048179311749,1.694234681175898,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-06-19,14.8081431950298,13.614639958803169,0.4313498178306361,1.7634313263837385,1.7634313263837385,1366803.0381118823,7.0666296274478215,15.699560801569906,11.800089940059067,9.786225947874263,9.849463820223004,13.303639516004736,120741.86932956245,46802.44535874825,86732.51027770712,-2.1279157170608296,-0.7982490859434442,0.28552558405919637,-0.5127235018842478,2.578950129254917,0.8248092794170023,1.3284537040464246,1.9481854163935073,1.8558483582726164,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-06-22,-0.8056663705411893,-3.069343163049723,2.299610889980329,-0.5994779887390962,-0.5994779887390962,31029.39864109666,5.219476321037365,14.923071847995141,11.716146334475795,10.444445390598364,9.989366200554256,13.315447109351641,140811.15301556216,47129.898385908906,88942.75441600372,-0.2956104667199755,-1.0505113862972904,0.24194054249182734,-0.808570843805463,1.6806331135774129,0.8408304411655114,1.0572263897236998,1.8289449833113238,2.223083613135972,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-06-23,0.0634128418037676,0.1595067615296557,6.197568292552631,5.360221500073067,5.360221500073067,56030.36054487876,4.186277290322994,13.591823471737092,11.672054743541361,9.834231755636356,9.722295910556705,13.31818108806434,110212.41517932911,51828.95988680117,89967.99939765786,4.437094184809335,-1.1776565324830914,0.15227089525720144,-1.02538563722589,1.7980830218625632,0.8634647375481522,0.7444407016516054,1.280041829314298,1.6420977565338084,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-06-24,1.4143752888068946,0.9834959632706556,-4.383350330372338,-0.3044570151793095,-0.3044570151793095,517629.9896228551,2.3695106211979633,11.75054974988377,11.599508151381784,8.696893177994399,9.820201029303407,13.333878512301009,125542.27653381703,67271.39653455796,92173.33869104974,-1.5359133086533692,-1.6012165818405755,0.012937330249398188,-1.5882792515911772,1.6802404536273248,0.8759453274323956,0.6922850767749453,-1.2207088283567396,2.2064962781508877,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-06-25,-2.0175418431557546,-3.376885265688884,-0.3429909135924731,-1.936964366417044,-1.936964366417044,404661.7470108473,0.8565506912242711,10.708652383374272,11.506391206404242,9.036741998874785,9.863515265800332,13.346845615159756,134558.98158900472,79328.05001824514,93234.86808029612,-0.04075787306734605,-2.525893827479291,-0.07185058941228577,-2.5977444168915764,1.1098470589938976,0.8368024415513006,0.5260781977776955,1.987488776089909,2.023505863065223,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-06-26,-2.030675219601505,-3.0204991516910127,0.0915202290709658,-1.8143668480601889,-1.8143668480601889,422865.9351733588,0.14099105633548562,9.580427055902806,11.443803436993953,9.12523426794531,9.501724893510392,13.372555639025487,97233.25300293826,87504.09047111533,94614.05254364727,-0.11263179542851219,-4.218780989710159,-0.17772623011540184,-4.396507219825561,1.1352718340480312,0.8326370333345403,0.3306713173814197,0.4120499357200005,1.2747475761294256,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-06-29,-0.6248108338013196,7.604729496191453,0.0095796105680676,10.532178383681725,10.532178383681725,121951.24973604151,2.3673223308196496,9.365798332814622,11.414372774344182,9.045527176980494,9.226172727658703,13.366407109486536,127733.1678305907,89640.08358368816,95671.07476321484,2.8247415197704457,-1.375305080490796,-0.19780875228452272,-1.5731138327753187,2.027509870628964,0.8594984329046336,0.40995649763234737,2.52325701234885,2.409792974737763,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-06-30,9.806878391759426,9.963039749474092,12.813854914758622,12.522674907547042,12.522674907547042,-311080.465274274,3.799813012314445,9.056252107134826,11.37535520959247,8.81170807112796,8.842488796759017,13.348796036433933,120576.14247099333,84074.77174551164,95655.14850680424,0.24445697742801345,-0.8685035015227714,-0.22799383180765437,-1.0964973333304258,1.0476049762906583,0.8379607720084739,0.4332306799996992,2.6628465206967475,1.9688525769549845,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-07-01,11.53367579938029,14.054884589446743,13.71019799543842,10.176705309864644,10.176705309864644,-291054.95640870545,5.896045477323236,8.125215244663433,11.33603620400905,7.502568001096217,8.626019883576133,13.337743181758215,118502.31791076211,67916.56739472355,94502.61387422551,-0.12516977123583486,-0.32069035140828955,-0.333014476587415,-0.6537048279957045,-1.065119697981439,0.9574332062068807,1.1447877491443361,-1.0343057743314965,2.349579581621201,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-07-02,14.667879623155043,9.708664294769392,12.17094802903597,9.701129356249597,9.701129356249597,-545605.7040673823,8.223664221856563,7.683213941404064,11.26425036250992,7.10658107927432,8.637096474346041,13.297834884709447,78739.40480221741,54022.66691637738,91894.4504625599,-0.4134177361979097,0.06797793725079072,-0.3825960843799182,-0.3146181471291275,0.9010892665592941,0.9181996811789038,1.1367669788394243,1.0372848026516728,2.4542836593612405,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-07-06,11.06801642349555,10.840874092506198,13.161224913529535,15.009180268054536,15.009180268054536,-75795.09864592366,11.588373645079509,7.277762748391952,11.246314652277729,6.37309081934652,8.534251891281215,13.28971289288359,81994.48142513666,47672.391284887846,91005.74148442563,0.30460248597035283,0.46517882332958954,-0.4352169883216553,0.02996183500793415,0.8417183902045732,0.917998302897765,1.123220633701902,1.5753587501293211,2.8227795191195524,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-07-07,9.213254684318912,7.746935355549454,8.552785987046803,6.26130338410772,6.26130338410772,-100486.2402715059,10.734198645164707,6.4328085082013375,11.194121970774964,5.161629132192735,8.553506397014152,13.283539880672652,86721.93014706766,49629.39205102321,90812.91871790562,-0.38625480199707324,0.5120235548685128,-0.5539775916158408,-0.041954036747327936,-0.21585687437240667,0.9561518040465691,0.9142377450695027,1.235420880611975,1.4518187241807436,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-07-08,6.515943795567324,6.577341488503066,7.825178675803926,7.783192715851641,7.783192715851641,-48780.164180664346,9.786302206825628,6.265013196017219,11.146271293682798,5.054009107045408,8.573268485347235,13.274153595841783,103019.2808958429,56859.63953119768,90862.83755856204,0.17771456369866867,0.44600297928435967,-0.5761243342015412,-0.13012135491718146,0.22141180254319245,0.9678035656027968,0.815043694189127,1.9776839100839003,1.555927887481261,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-07-09,7.965481874576,5.830817259597012,0.7766060470166565,-0.9706575969687208,-0.9706575969687208,214855.90052084927,7.556829625458954,5.769986030969127,11.024921219523714,5.259925462178764,8.74051986528868,13.245554514730053,107426.80817916575,63795.02212406018,91358.98639917233,-2.104898942696716,0.26978208098175943,-0.647488616144758,-0.3777065351629986,1.6202217992641956,0.9770212530745377,0.7020889579236802,1.978510227759563,2.411202959335181,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-07-10,-0.1641554858193785,1.881478754937433,5.985395198220061,7.9588343663318994,7.9588343663318994,481394.0121113518,7.208370627475415,6.1586599420734505,10.960771776879637,5.110624224752547,8.753849466290292,13.221294136590531,112055.34120507627,74452.77148540373,92744.49485386065,3.8812237687844293,0.15738372588169403,-0.5764634846306036,-0.4190797587489095,1.4119417478372833,0.9688759961866965,0.776659404819833,-1.739309436382995,0.5552032038859661,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-07-13,9.340799849419229,8.12270295247788,7.468894714941058,4.292433335310761,4.292433335310761,-138341.2816415662,5.06502124092666,5.965253892447369,10.865776046742445,5.104065572407839,8.777209095349498,13.183340472696322,115635.85297695971,72971.15167844115,89193.69040790468,-0.7775381023921977,-0.16359328698068754,-0.5996664191168136,-0.7632597060975012,-0.42494118529629715,0.9970877200905606,0.9393574309300683,1.660718483873816,2.371807651823592,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-07-14,2.229055918962473,1.771848165211253,2.2563988975084044,5.495799723789133,5.495799723789133,181476.41394844512,4.911920508862943,5.808229451471166,10.76393866456928,5.065731357757613,8.7353432983115,13.125739943292215,124726.40197691903,75640.49645882566,91099.22735826188,0.9024059727907153,-0.1676107751846244,-0.6169257517984308,-0.7845365269830552,-0.7245331425094553,0.9811228099990544,1.0592209906267283,0.9013941842212841,-0.26722128229088427,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-07-15,12.668227501092588,16.964178744986498,16.094652159469092,18.46453812397661,18.46453812397661,38009.3995728509,7.048189590487937,6.205145524987751,10.73017223186554,5.723188972003339,8.771083226989765,13.094868631927548,118546.6513589529,79608.52487783902,92236.91298890983,0.3767549471598117,0.1273919169308733,-0.5476807367056222,-0.420288819774749,-0.13980637001703522,0.9767402835791336,1.0881451143445597,2.6512755810392434,2.3684988001414586,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-07-16,11.339777363035497,10.626970890481571,14.282107012542925,12.452639235231658,12.452639235231658,-436291.3748790817,9.732848956928013,6.388808670227041,10.713959085294771,5.867272380611015,8.72516682223731,13.090197194209592,90799.5562380017,74873.02913853308,90616.99749396795,0.0936159219926999,0.4209588402448505,-0.5169996642200253,-0.09604082397517483,1.2961333352062945,0.9807112877277646,0.9995017167400188,1.9397252780312513,2.5969917669613882,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-07-17,13.0319279127294,13.12425107752631,13.719512770655058,11.492056417617905,11.492056417617905,-278462.477402619,10.439493367185213,6.682019726935366,10.694580355071539,5.972821871997776,8.712940921394365,13.085424964859609,80540.48411113676,73688.99706102682,89704.29771221572,-0.12574628932595527,0.446175757049239,-0.470316808096755,-0.024141051047516043,-0.5187541497446916,1.0280801057990911,0.809587543983322,1.9419712168314047,1.2622102170348812,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-07-20,10.536652139895438,7.557778539358679,6.455246855161533,8.280527015837293,8.280527015837293,-158099.106746316,11.237112103290519,7.007874511408043,10.655505765484259,5.867199224524883,8.718319257022484,13.077958122546782,4295.376868226836,72456.1509806733,88784.75451667288,-0.24095324324355677,0.4721874341444616,-0.41904228485908546,0.05314514928537607,0.09760906642673388,0.9505617537199336,0.7910541127067415,1.4284224350016947,1.3833133424271353,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-07-21,6.49026057624107,14.68612351251798,9.189400743219691,11.494809642083794,11.494809642083794,412628.5375858947,12.436914086949452,7.612588892949188,10.620761458103958,5.661521523246976,8.717189937944841,13.064081162195796,23375.333815466736,71998.2625915512,90767.70234056145,0.5715929176833748,0.49086568258554647,-0.3330074034273381,0.15785827915820833,1.704152054515644,0.9518667087736614,0.9607555692948723,-5.894982521132876,1.7915944419942536,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-07-22,11.94132648889942,10.532172557097397,13.900335196512458,14.310303271169571,14.310303271169571,-351987.4377098964,11.606067116388044,8.060092981504013,10.59074161785304,5.825464580704677,8.719809932932737,13.046865552473921,2974.443902727979,70802.95659147143,89662.00427916089,0.18097458828118082,0.3646028960373123,-0.27305509455703253,0.09154780148027974,1.2143673848267225,0.9246693445254501,0.9299566212886645,1.796709904798982,1.4241282604005756,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
2020-07-23,13.918408288583237,14.020686086804147,14.456677370715909,12.67794164675064,12.67794164675064,55894.754781757714,11.65112759869184,8.70921291460051,10.560107210284336,5.5616942228306625,8.626692831313285,13.032874038089233,-20112.31783932689,67050.39272380961,90001.26143766665,-0.09334869614948269,0.2910215438515055,-0.1927020096519497,0.09831953419955596,-0.8301330268609965,0.9490940113494662,1.0943762927254623,0.16816516344303276,-1.490311728010535,20.433064991578362,149.51710354892933,-0.9295786223988055,6.612329512617752,0.0029408389579074733,-4120.054425467467,4140.380170394416
