Date,Open,High,Low,Close,Adj Close,Volume,GLD.csv_MA_5,GLD.csv_MA_20,GLD.csv_MA_250,GLD.csv_realVolatility20,GLD.csv_realVolatility60,GLD.csv_realVolatility250,GLD.csv_avgVolume_20,GLD.csv_avgVolume_60,GLD.csv_avgVolume_250,GLD.csv_log1DayRet,GLD.csv_logMA5_20,GLD.csv_logMA20_250,GLD.csv_logMA5_250,GLD.csv_log1DayRange,GLD.csv_HL_20_realVol_20,GLD.csv_HL_5_realVol_20,GLD.csv_logD2,GLD.csv_logD5,GLD.csv_Mean,GLD.csv_Variance,GLD.csv_Skewness,GLD.csv_Kurtosis,GLD.csv_Shape,GLD.csv_Location,GLD.csv_Scale
2020-06-03,6.890208630271872,6.989980412112914,6.723948584771748,6.679140699541875,6.679140699541875,6872429.234453771,9.50596246490509,9.915310753991188,9.026257621878619,1.4696123237305467,2.944921783635786,1.9878773913483359,768968.0135344177,468495.7932214197,781724.6043649671,-0.031112023241830433,-0.04216087366983889,0.09394226008964172,0.051781386419802934,-1.3241393256996108,1.086106295988044,1.367448446781957,1.445498577340708,0.9100100922236498,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-06-04,9.279763276361107,9.439718992173937,9.254630726432085,9.88862477654486,9.88862477654486,-3386239.606651658,9.522832377525623,10.004654611447611,9.030325680127048,1.406516819162816,2.9325610456703277,1.9886001395603217,448464.97034302755,451261.3626857866,760875.3046979632,0.06354904658947307,-0.04935812264434399,0.1024620126076039,0.05310388996325999,-1.6869224555674902,0.9595555261010185,1.3688478249648515,-0.5772850827268247,-2.472785649580758,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-06-05,6.796194317762442,6.131952467708373,6.301892178019983,6.147705930103157,6.147705930103157,5173960.736483922,8.593156786828178,9.7395406126118,9.02654787652327,1.6053998291742102,2.964570064357655,1.9931887314095034,612414.9479458767,541171.3596828706,788973.162510874,-0.10028380362791202,-0.12522778747008914,0.07602395213566567,-0.04920383533442341,-1.7723115500591902,0.9462777033813129,1.2798919489042577,-0.6321748179159505,1.5365183315378546,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-06-08,8.232612131164373,8.87216734726887,9.170278652976677,9.456001924879558,9.456001924879558,-4101375.077750989,8.299735519598201,9.740166440989496,9.034875239824006,1.6052807798141582,2.8267142476374945,1.9906046798915908,411109.30913058604,216003.93624376104,777683.874961514,0.13854630850145128,-0.16003455671951924,0.07516609049875664,-0.08486846622076262,-1.210288353127289,0.9306468519542956,0.6355689202953803,-0.8378889428516089,0.3832919819803109,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-06-09,10.675739735844914,10.637744729998303,11.23728830755202,10.545670674204215,10.545670674204215,-1463299.314999692,8.543428801054734,9.832579951045654,9.044534247509858,1.595260617676048,2.6137539338928946,1.992058815034498,367133.7694878777,14270.992778824855,770490.7494549415,-0.012258439746092595,-0.14053893042078786,0.08354073188583569,-0.05699819853495214,-0.5115866173252909,0.9147007792477532,0.5007514919143606,1.4811418757523387,0.1975930247926803,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-06-10,10.72281495736317,11.5959056470913,9.705129168522262,12.07592813480899,12.07592813480899,3180427.370614554,9.622786288108156,9.945290943920284,9.05851303294703,1.67222967841181,2.4640030255894034,2.00103600719981,566330.6962054202,115014.07582640526,784493.0719015579,0.11884035027272954,-0.032965309494173714,0.09339418498794261,0.060428875493768894,0.6369875799235816,0.982154994884003,0.9986565589192727,0.9631461532273164,1.685803857140489,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-06-11,11.291707350936136,10.920795900911486,11.06429863889575,9.568334976695851,9.568334976695851,148411.93158626184,9.558728328138354,9.865731123829274,9.064540088686092,1.6491115713208888,2.424979020872443,2.0002902140404237,559245.2541988033,94897.97120700321,770181.6176543419,-0.1656093868585907,-0.0316125514893811,0.0846971415545888,0.053084590065207576,-1.9414011639347704,1.0048659749090465,1.053219594730104,-0.022925085640800934,-1.1385290684906881,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-06-12,10.528717906308486,10.220226050870709,10.85247731270482,10.023792351059228,10.023792351059228,-4295320.946654446,10.333945612329568,9.777752434636707,9.07325003986383,1.58719654935514,2.269517507615949,1.9997049736565282,28288.49359855703,31749.51055319208,763365.0955034825,-0.049145060245438035,0.05532452164127255,0.07477911674310227,0.130103638384375,-0.45846839765056363,1.0109289162663282,0.9595308084721101,0.7188810965373039,1.354825990208253,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-06-15,7.351006379079777,8.780551977864121,7.927977407238515,9.578771167112052,9.578771167112052,-242737.68741327335,10.358499460776068,9.667971021486105,9.07781117110153,1.516169341781109,2.0381708206182876,1.999551760686433,10307.273227671954,30224.69537241386,743385.9534404458,0.26471208692350423,0.06898892117475149,0.06298536237078671,0.13197428354553814,-0.15949460077538283,0.9374686384577157,0.9337168938029058,-4.562475665783611,-2.097448765061483,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-06-16,9.976500148630066,9.468352911914875,10.130169734584925,9.569911429237976,9.569911429237976,-1025864.8507449608,10.16334761178282,9.657408842346594,9.080751190577661,1.516075158905139,1.978684382730657,1.999733519152434,-99770.47904931536,12627.571177048656,724548.4281043956,-0.04160839192948435,0.05106250076849502,0.06156845702977388,0.11263095779826875,-0.41276646424977714,0.9433791442245176,0.9341066587837038,-0.7899204020813014,-0.02453939823789455,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-06-17,9.724844918684669,9.4240664663877,10.12151451854767,9.903792483442883,9.903792483442883,-3849619.281370026,9.728920481509597,9.568111409244876,9.074186217375955,1.4407973585304128,1.9630093656237118,1.994297620166424,-67559.81793995039,-200793.32822442928,671361.6532924908,0.01823382020756535,0.01666710152984869,0.053002137969677704,0.06966923949952628,-0.3603272452501869,0.9499653802312444,0.7217733478699713,-1.1238645100929947,0.7757108547099293,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-06-18,9.79362005013897,9.168762485374316,9.50405056947801,9.416467190506452,9.416467190506452,-1448846.582862522,9.698546924271719,9.47502289607803,9.069327825967832,1.3834966949460534,1.79340482469039,1.9919677160344254,-159379.8296527536,-184544.9763820199,657693.3857014222,-0.03927117299119139,0.02331690522829561,0.04376101565300064,0.06707792088129623,-1.0927651641560734,0.951240374523406,0.35217366545007023,-1.8744180435444928,-1.884744964356811,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-06-19,10.319633635311533,11.095475119213203,10.913816626300829,11.310617395188444,11.310617395188444,5526368.546310356,9.955911933097562,9.618442950160183,9.067977321009584,1.4190161618379638,1.798613591458757,1.99032602752753,61620.36695044269,-28683.644020582877,658093.8060279449,0.09169361810317439,0.03448414277039409,0.05893316443418593,0.09341730720458025,-1.7056267671421168,0.9524357520791109,0.6412694569246388,0.3413353295541376,0.2521779785256552,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-06-22,12.12246083831498,11.885663511426202,11.858052021183823,11.479215560298954,11.479215560298954,2526862.016993966,10.336000811734943,9.671939446808254,9.071723819105989,1.469664042295577,1.7899288454897013,1.9939910750557752,320753.97940364294,94129.98411916103,624975.2199275688,-0.054521941924037656,0.06640417295119856,0.06406654932201902,0.13047072227321763,-3.589523279763643,1.08883083504324,1.3259126926720712,0.7240392536941626,0.6420877499751249,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-06-23,11.480822292164063,11.64748208991132,11.965045193906777,12.10710873152054,12.10710873152054,1477368.923134002,10.843440272191454,9.888262167776023,9.08535862584811,1.4948246709311033,1.8047078717655427,2.0030617333626863,178712.31000339397,205584.56757450974,654569.0395382841,0.05311476200227389,0.09221189984893768,0.08468423852449096,0.1768961383734288,-1.147078727656502,1.0736948029540223,1.2213089044399363,-0.22753902686370042,0.9310600475114573,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-06-24,11.235377913053483,11.411381849922137,11.033073833050452,10.576710580778297,10.576710580778297,30912.351358279582,10.978023891658538,9.958923281545346,9.09223374338552,1.4921605555183006,1.8048376692192238,2.0052265154777174,126346.79669436431,216752.8798407287,671997.4314636647,-0.06041307329381831,0.09742648495662598,0.09104834714310553,0.18847483209973148,-0.9720465557313636,1.0685666457795715,1.0925534618337622,-0.10258107131591009,-0.3961316546103372,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-06-25,10.670628440988963,9.826016353045304,10.466827745764974,10.444799685146066,10.444799685146066,-3315011.6767459866,11.18369039058646,9.990949505130539,9.09715999986746,1.4955366158940084,1.6743167835847488,2.0070369550555243,73224.93298431998,156422.94979814062,666432.6252796041,-0.021390744753378814,0.11277686816060399,0.09371735681595185,0.20649422497655587,-0.4450201044851729,1.080466688646298,1.214376599934831,0.5082076276274106,0.027938553103443876,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-06-26,9.505482079920782,10.792611468921208,9.493501670192046,11.11753607275196,11.11753607275196,1300022.990516563,11.145074126099164,10.007022114588619,9.116120455427819,1.5063332086051249,1.6636052026759247,2.0036274417052833,31900.67024840312,204789.55311606877,654480.2119617148,0.15665499486434525,0.1077105598610953,0.09324273309421369,0.20095329295530903,0.26167925969694844,1.1203405837153428,1.455056062632397,-0.6146586178390556,-1.644643819049824,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-06-29,11.584480501661858,10.69698434934996,11.832687076260411,10.754133087651368,10.754133087651368,-2567280.7229445307,11.000057631569646,9.998573355919714,9.117800701829873,1.5013903787646596,1.6624588794669999,2.0048286922421936,72408.22495377893,219633.85278219756,635939.4913163563,-0.07437616060097431,0.09545809360976756,0.09221379451899346,0.18767188812876107,0.1272516019960115,0.9636232968030967,0.6318750599470669,-1.1733356112477915,-0.3214698752211344,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-06-30,10.523678283386133,11.646243998584282,10.900983692399606,11.28536766292578,11.28536766292578,4868282.652374908,10.835709417850694,10.096481525719925,9.125394695073538,1.5190487199855176,1.6661420355058036,2.0094422837442503,270472.5502844254,343991.21763005015,676407.1635786528,0.06987919662129584,0.07066010813226067,0.10112584657659511,0.17178595470885577,-0.29402171735530336,0.959461517039979,0.49102318580411924,-1.784794241798871,-0.19632993525895523,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-07-01,11.166347378080175,10.008888852011438,9.792706096340098,10.0475666206014,10.0475666206014,2660546.022364774,10.729880625815316,10.264902821772901,9.135504815784262,1.2896252198644742,1.595174932821604,2.0076904221233853,59878.38967997548,312725.93236752175,674085.8539916627,-0.1055740788621843,0.04430184782970557,0.11656213345747297,0.16086398128717874,-1.5316311379602325,0.9653598178110842,0.7083191277330202,-0.34733800194803316,-0.6364947477059822,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-07-02,9.849757302362164,10.42562192165616,10.753472916763656,10.60382099925394,10.60382099925394,-2597949.393189816,10.76168488863689,10.300662632908356,9.148938070847283,1.2885576601758006,1.5938538356968837,2.006228389550544,99292.9003530676,332109.30738758924,672028.9923528952,0.07376759226511494,0.04378390417990522,0.11857041173706521,0.1623543159169706,-1.1151960570247288,0.9495805793049532,0.7839350764527082,-0.3833905581840157,-1.838717034753013,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-07-06,11.656856161050854,11.074454562208755,11.588269642130712,11.40230335021495,11.40230335021495,-2170827.4150379626,10.818638344129488,10.563392503913944,9.161730261125335,0.8624707232449254,1.5930008556835535,2.0103721566283883,-267946.50722302665,347900.5140602213,671347.4639405184,-0.022079135328892167,0.0238759327747267,0.1423594325416277,0.1662353653163543,-0.6658918449473341,0.9271102937508329,0.654645117920585,0.3036071399656962,-1.256083002593921,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-07-07,10.540181877407376,11.670912453562607,11.082678382395414,11.877534718994925,11.877534718994925,3318903.779908592,11.043318670398198,10.684469143619713,9.168567983564843,0.8687778479872231,1.5435352041530752,2.0167059036455894,103067.43565995239,258476.9714037324,659326.087591861,0.11945397827877768,0.03303439473643087,0.1530100942573601,0.186044488993791,-0.5306303300801035,0.9248662424994955,0.4943221500450147,0.24193682211949888,0.11636125326357996,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-07-08,13.398737484189624,12.82334160358444,13.167746167864024,12.209652930870618,12.209652930870618,1512567.070677748,11.228175723987167,10.767668256453035,9.185477368612073,0.9321509578493234,1.468607924300001,2.0244272060861697,251860.75494382437,178790.6542702658,678812.7718911974,-0.09293362219182555,0.04187834474368211,0.15892427420174873,0.20080261894543097,-1.0659382536720592,0.9242201237163032,0.3970327602888519,-0.21399851906299283,-0.07873452344619712,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-07-09,12.017473452935349,11.470349474756503,10.813063588518702,10.977703414290716,10.977703414290716,2799921.1273881216,11.41420308272503,10.71275702042712,9.192972626512105,0.8820272324696368,1.3993041736992955,2.0275902621071893,232835.44278250277,215933.8659583592,698438.4645232215,-0.09049545835685771,0.06342318817197261,0.15299592897557465,0.2164191171475472,-0.4196362162726683,0.8646443769160338,0.3150695493431307,-0.10554797244429716,-0.07242361366299516,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-07-10,10.973252447867338,10.728475303086654,10.697182768583446,10.48678221806533,10.48678221806533,-3299902.900959653,11.390795326487307,10.758679382495595,9.200180323901844,0.8423230492890459,1.3875316450526467,2.028979030262129,60419.701155207025,218181.30895327468,698455.9974608432,-0.045345088231430575,0.057092788521783046,0.15648972894537544,0.21358251746715856,-3.464375724159573,1.0170506415195606,1.2731235262400482,0.5439919186336876,-2.1452499359556287,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-07-13,11.318002000631566,11.060511115137244,11.28618638230131,10.8009825705782,10.8009825705782,1835773.7505163904,11.270531170559957,10.797538893471543,9.213689785778582,0.8243716473708974,1.3811577852192454,2.0283462955418647,366974.43601374887,313106.91196097806,697246.3520220536,-0.046757446736685866,0.04287323038540457,0.15862782968410508,0.20150106006950955,-1.488658183954304,1.0168231443422322,1.234689452296259,-1.733183945591743,-0.5086267436811518,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-07-14,9.720966152255414,10.63374643393098,10.570464592659803,11.444533278134417,11.444533278134417,-409209.5838606041,11.183930882387857,10.89082699902266,9.219120686651918,0.7837607448105789,1.3602747969240547,2.0325068487471794,358650.8411913823,246683.43010672383,679713.9188544358,0.1632271611175332,0.026557130226126935,0.16664121239304097,0.19319834261916768,-2.760156858740348,1.0681893524529944,1.247530637895579,-0.0431673885692191,-0.8370142233627632,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-07-15,10.893124507266648,10.867707712009462,11.183333590667772,11.121380470054092,11.121380470054092,-2190059.2834675037,10.96627639022455,10.968400451063467,9.21969979244248,0.7203552248092293,1.3637815339411001,2.0330301629553045,300441.1195552552,251537.3034228267,633946.1668196439,0.02073761304742586,-0.00019367149659189624,0.17367597588325667,0.17348230438666487,-1.1531976950884766,1.0546360281516405,1.2345421058768855,-1.1381916197523299,0.08459154062761017,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-07-16,10.811907890920295,10.26959305588784,10.099269710026022,9.274846264554,9.274846264554,1767875.1494353674,10.625704960277208,10.936953140119023,9.225740152785619,0.7804950635030147,1.3627943707993355,2.030932242817663,581315.8410955248,265332.1771988944,621725.3431409913,-0.1533420761192618,-0.028871190004040672,0.17014983174370962,0.14127864173966886,-1.7700566140277527,1.0446911864567183,0.958206762870785,0.7745829237766549,0.5323075166219078,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-07-17,10.780459995573024,10.672150445567157,11.30082606367806,11.347021500795831,11.347021500795831,807664.2351192078,10.797752816823309,11.03348085563349,9.237618946927656,0.6975221135566062,1.3307345020027852,2.034631395872041,694141.3819946114,264873.1418531219,651453.2282531894,0.05122005087724635,-0.021596324263020054,0.1776502015072985,0.15605387724427836,-0.46413986578159067,1.05875179428932,0.8441892540131644,-1.48880990204005,-0.15054469270182488,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-07-20,11.448836973403118,11.327037221375306,11.485677283367394,11.585028373433786,11.585028373433786,417646.40201616473,10.954561977394425,11.047201404545758,9.25328767931211,0.7059088882872216,1.296919414777984,2.0375750102714663,438705.2747799017,228342.69785677997,651102.8532771585,0.011825456568070554,-0.008421140888360065,0.17719821616302228,0.1687770752746621,-1.8411174039985598,1.0625188541249966,0.8548107472838183,0.8373263564392803,-0.24328783832855078,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-07-21,12.730702037388824,13.046552807253503,13.052957077450472,13.091507800647832,13.091507800647832,3188374.8637799844,11.283956881897108,11.127816016563203,9.270809745709462,0.8376162263312092,1.3438643027747803,2.0516790667335334,471780.91711920267,317813.85692032764,675840.7627941027,0.02794720119176567,0.013934050854734821,0.18257719413379941,0.19651124498853426,-5.050790292831311,1.2651991159204847,1.7639286861486956,0.5564601282759356,0.4989399820493939,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-07-22,13.203033283284752,14.328684443168171,13.309537565614605,14.50432163657237,14.50432163657237,7713297.8322349405,11.960545115200764,11.247676661815794,9.298882688539642,1.1117757821192615,1.4478635495398582,2.075042696909587,783577.3625742497,492116.949797957,691729.4236695565,0.09400005153988743,0.06145173730512814,0.19026733644828978,0.25171907375341773,0.01896588276776964,1.2985364132011241,1.9787046415082892,1.0713415538137177,1.2187454987275366,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
2020-07-23,14.239344963346156,15.344151416855908,14.109439731907258,14.367741444482164,14.367741444482164,8720774.650573617,12.979124151186397,11.437228205000988,9.323907849055436,1.2988025947019408,1.5323025354656363,2.098260435999424,1218070.4775350164,636999.1159648238,741534.3478001567,0.008976611003434184,0.12646856538106327,0.204291828896118,0.33076039427718135,0.21083748934255958,1.3373217997200106,2.179665260513893,0.2439132746138952,1.6278464664866983,9.721167889964748,4.72276817452083,0.20203739213241012,1.0925310191524726,0.04124969994382412,-42.89781525845432,52.57422026076589
