Date,Open,High,Low,Close,Adj Close,Volume,SE.csv_MA_5,SE.csv_MA_20,SE.csv_MA_250,SE.csv_realVolatility20,SE.csv_realVolatility60,SE.csv_realVolatility250,SE.csv_avgVolume_20,SE.csv_avgVolume_60,SE.csv_avgVolume_250,SE.csv_log1DayRet,SE.csv_logMA5_20,SE.csv_logMA20_250,SE.csv_logMA5_250,SE.csv_log1DayRange,SE.csv_HL_20_realVol_20,SE.csv_HL_5_realVol_20,SE.csv_logD2,SE.csv_logD5,SE.csv_Mean,SE.csv_Variance,SE.csv_Skewness,SE.csv_Kurtosis,SE.csv_Shape,SE.csv_Location,SE.csv_Scale
2020-05-15,3.761408767438162,4.940737875519872,5.231089401254323,5.339208638348197,5.339208638348197,1802140.367595517,5.645102457008543,5.546192868523297,2.8883232265613406,1.503540632127,2.63696724866077,1.820520144517843,295687.4975996581,271788.7490857972,222041.0451712298,0.3502838875035435,0.017676624744635487,0.6524355874156574,0.6701122121602929,-1.2366629323666194,0.9208288387587564,0.4169674123902054,-1.3801752619620347,0.8921798280776032,6.7875921039991285,91.78052099893115,0.7710640559397194,1.1987945090628704,0.14714944850459993,-57.01067067812921,63.106429805773814
2020-05-18,10.196783775887724,12.56284863224105,10.350311410636024,12.64013986384996,12.64013986384996,4690532.755822364,6.791171953389666,5.867842655154002,2.933485416152577,2.185720523290247,2.873147553464804,1.9195458748878902,604060.5753199009,364082.25013243215,237807.1834480224,0.21480509935728004,0.1461364807159366,0.6932957679834069,0.8394322486993434,0.7941399210827421,0.9414716489194573,0.7713241711640317,2.0527704108699822,1.7457761714543876,6.7875921039991285,91.78052099893115,0.7710640559397194,1.1987945090628704,0.14714944850459993,-57.01067067812921,63.106429805773814
2020-05-19,11.0854823767704,11.488983528785838,10.19620501987628,7.544403208165029,7.544403208165029,6818564.948036367,7.092422905253369,6.090069865514958,2.932837909500859,2.1142565326369813,2.8862413442874386,1.917956080592481,915651.2988823776,417149.90331112075,193313.8983578302,-0.38483036686109773,0.15236746391854256,0.7306890297625172,0.88305649368106,0.2567937849688877,0.9450639577017301,0.8186965175175864,0.7908157452856075,0.40962627796537365,6.7875921039991285,91.78052099893115,0.7710640559397194,1.1987945090628704,0.14714944850459993,-57.01067067812921,63.106429805773814
2020-05-20,8.735109814001497,10.216724792899754,9.898543737027444,11.253555598605978,11.253555598605978,455050.4336254522,8.325599190259435,6.356284433710111,2.962672913022177,2.407770923365819,3.0100485751153383,1.9881467531133896,964666.9244145878,434803.16204106173,228843.36719981412,0.2533336166954333,0.2698910099827983,0.7633521260767684,1.0332431360595669,-1.1451347001357541,0.9579530084107502,0.8825537689380651,0.32684335973648293,1.819031098826624,6.7875921039991285,91.78052099893115,0.7710640559397194,1.1987945090628704,0.14714944850459993,-57.01067067812921,63.106429805773814
2020-05-21,10.157680429069076,13.311404361764753,10.612450966542651,14.202182976356028,14.202182976356028,2315390.9562053364,10.195898057065039,6.839442986542652,3.0078682745773193,2.9355951281912414,3.262556519401984,2.1113972244997177,1107963.090590119,517155.9549403687,254751.23303923898,0.33516557166168087,0.3992791945350987,0.8214746801701468,1.2207538747052455,0.9928640664625904,1.0102604200514755,1.0606837683073636,1.8957860608332973,2.2355361523516266,6.7875921039991285,91.78052099893115,0.7710640559397194,1.1987945090628704,0.14714944850459993,-57.01067067812921,63.106429805773814
2020-05-22,14.045643837114952,11.00242556296294,12.5728764662246,11.88296038462429,11.88296038462429,-2194355.2076900317,11.504648406320257,7.172849559710706,3.0468428233630487,3.1145765480496617,3.374289694081613,2.1839821199803975,1033961.5242262643,403099.91383242805,253128.68959263933,-0.1672068270081478,0.47244815915341254,0.8561970891794255,1.3286452483328381,0.45136277765604527,1.0258444972711993,0.8415652375313424,-0.4629806902842803,1.8785106624983505,6.7875921039991285,91.78052099893115,0.7710640559397194,1.1987945090628704,0.14714944850459993,-57.01067067812921,63.106429805773814
2020-05-26,13.651319241202202,14.269859857194987,14.53809725151654,14.292082525264236,14.292082525264236,112116.80163853244,11.835036938603112,7.604515913561106,3.0977285999567776,3.471503804421235,3.5826076598952503,2.2948375737803564,1011813.5368917987,430194.0889688799,259856.7877495688,0.0458695497043279,0.44232209411492784,0.8980731367418477,1.3403952308567755,-1.3158828908530318,1.0002243925607655,1.022596284830872,-2.4090623552233956,0.5019519659094296,6.7875921039991285,91.78052099893115,0.7710640559397194,1.1987945090628704,0.14714944850459993,-57.01067067812921,63.106429805773814
2020-05-27,13.617248769247157,11.22154351962608,4.580299206058662,7.134933140459793,7.134933140459793,4322350.205079591,11.753142925062065,7.814096821249402,3.1181003090493733,3.2974524886320458,3.5953108873405313,2.307995802442788,1156894.591637772,467823.5054946892,280317.83589945623,-0.6463344007541368,0.40819130050996255,0.9187054462201579,1.3268967467301205,1.893299342553388,1.0879542133775881,1.3841348933785833,1.55772921476055,-0.8928914730974722,6.7875921039991285,91.78052099893115,0.7710640559397194,1.1987945090628704,0.14714944850459993,-57.01067067812921,63.106429805773814
2020-05-28,5.560707093198268,6.813480658308173,8.149625699011949,4.941855648262425,4.941855648262425,-2361037.7897852818,10.490802934993354,7.764770871681785,3.129201941453398,3.3343177760691636,3.5953604898612777,2.310073922561578,1089256.1292496552,346045.6557205348,277989.6558562278,-0.11798437724620178,0.3009020140433787,0.9088189470731097,1.2097209611164885,0.2897886326229047,1.0907894901375519,1.1748480257156901,2.235400607926187,1.842405046029582,6.7875921039991285,91.78052099893115,0.7710640559397194,1.1987945090628704,0.14714944850459993,-57.01067067812921,63.106429805773814
2020-05-29,5.487642272740821,7.379797717473316,7.448333585791325,10.570919839235344,10.570919839235344,-1927237.6630004728,9.764550307569218,8.044896193656196,3.1648006856580766,3.3223428528155523,3.6546446991985655,2.3556397479289743,1041652.819491224,355390.8112744598,271661.5911312681,0.6556081149147521,0.1937206346673428,0.9329477980511479,1.1266684327184906,-2.6803980456773178,1.2193819327921127,1.7619203575238787,1.2343041329781805,1.2895805594072534,6.7875921039991285,91.78052099893115,0.7710640559397194,1.1987945090628704,0.14714944850459993,-57.01067067812921,63.106429805773814
2020-06-01,10.592054532624305,10.305413631323717,12.257159442391348,11.358554430944013,11.358554430944013,-1211545.0233769976,9.659669116833163,8.419607434495576,3.1996340787871413,3.2478033249139844,3.7491622074950217,2.4117184365364905,1012367.084156912,364137.8447472689,263844.6536859267,0.06986700674451628,0.13739619053613303,0.967526751297668,1.104922941833801,0.6687242597716314,1.18151840731934,1.7867478649524018,1.8589037771463925,-0.6454891738384334,6.7875921039991285,91.78052099893115,0.7710640559397194,1.1987945090628704,0.14714944850459993,-57.01067067812921,63.106429805773814
2020-06-02,11.619226305832903,13.08647671434413,12.026982710223765,13.886567485311431,13.886567485311431,-444058.1211824208,9.578566108842603,8.886564582336545,3.243938573084032,3.332054641069629,3.911566780931067,2.5044926884998078,980381.2544554869,341799.5474236434,268903.6157823296,0.17826083870665424,0.07498736663662314,1.0077523381310698,1.082739704767693,0.057791439550567286,1.0187156770679135,1.680261771080414,1.1986529729046596,-0.9025973162185396,6.7875921039991285,91.78052099893115,0.7710640559397194,1.1987945090628704,0.14714944850459993,-57.01067067812921,63.106429805773814
2020-06-03,13.80816248803066,11.78842178781435,13.62564966041822,12.242966929405036,12.242966929405036,1416360.1580302268,10.600172866631649,9.148540225146784,3.280969842620314,3.3818079971928277,3.9377113879304964,2.5682812951369396,952416.6006118332,329708.7152445691,273968.24166288454,-0.12030825804077835,0.14727598083331395,1.0254552659085874,1.1727312467419015,0.6082578445953677,1.0232352673062808,1.4023251094130538,-0.12283169796276629,1.6308145530554705,6.7875921039991285,91.78052099893115,0.7710640559397194,1.1987945090628704,0.14714944850459993,-57.01067067812921,63.106429805773814
2020-06-04,11.84833086079972,10.336991972247,8.601422583345425,7.915964842383389,7.915964842383389,62929.38456679974,11.194994705455844,9.07866904198272,3.2977195684970977,3.3926414855617617,3.9501717484127883,2.58481343359074,729991.0346415926,308009.24751770945,276800.30978806934,-0.40330541563698785,0.20953917652263637,1.0126964108447023,1.2222355873673387,0.5513355376014419,1.0121108386650355,1.4302827655904802,1.786847867523963,1.0899445636117404,6.7875921039991285,91.78052099893115,0.7710640559397194,1.1987945090628704,0.14714944850459993,-57.01067067812921,63.106429805773814
2020-06-05,9.008124197656088,11.387991048662812,10.820077173232749,12.95369404015898,12.95369404015898,-431987.51695157774,11.67154954564057,9.441297272067086,3.33756584958585,3.4002195675207005,4.039084860923582,2.6558878924408433,664940.0746360235,346354.2014279665,279343.04827995517,0.36325414274835943,0.21206082414028019,1.039851639859493,1.2519124639997734,-0.5657854995216101,1.0175836833752754,0.5234364397564902,-0.34146673332563865,0.868265439503623,6.7875921039991285,91.78052099893115,0.7710640559397194,1.1987945090628704,0.14714944850459993,-57.01067067812921,63.106429805773814
2020-06-08,12.549332258656278,13.305295694545473,13.74898415908794,11.79035537964603,11.79035537964603,1156652.951708448,11.757909735380974,9.641832428885733,3.3747795507908975,3.4152991072550325,3.930695044820755,2.7085772125286622,836495.2838274882,298917.85824308364,280650.5560631655,-0.06238560112208599,0.19841500653976368,1.0497811726354171,1.248196179175181,-0.8126326192618829,1.0288400458598814,0.6427649243358586,1.3543883697289878,-0.8397905638171893,6.7875921039991285,91.78052099893115,0.7710640559397194,1.1987945090628704,0.14714944850459993,-57.01067067812921,63.106429805773814
2020-06-09,11.248172778984248,9.525634409434248,11.012154070163056,10.350259061399072,10.350259061399072,-2016742.875715408,11.050648050598502,9.81385576285847,3.4031844556052944,3.3565887819823406,3.949668796067941,2.7442536026354927,753482.5938709376,267809.3013151946,270958.4453395702,-0.08319414632808794,0.11869383287720331,1.0590836426083614,1.1777774754855648,0.3964375895567828,1.0321250710420657,0.6718048420480877,0.9568317187592676,1.263083364928724,6.7875921039991285,91.78052099893115,0.7710640559397194,1.1987945090628704,0.14714944850459993,-57.01067067812921,63.106429805773814
2020-06-10,10.988890275719555,10.885406051759084,10.502855701579776,11.164911631305472,11.164911631305472,-19239.82679343084,10.835036990978589,10.070193921981417,3.4383444511791708,3.2470413899862667,3.8841220604515976,2.7870029971042447,752262.242812311,255896.43103735923,273281.31780700927,0.015891182969618806,0.0732050850677127,1.074589872592992,1.1477949576607047,-0.9608949999228942,1.0494955373544985,0.7031467012747938,-0.46929388382971854,0.07515876810953323,6.7875921039991285,91.78052099893115,0.7710640559397194,1.1987945090628704,0.14714944850459993,-57.01067067812921,63.106429805773814
2020-06-11,8.529794066782266,8.642567440408627,6.487119097778447,6.485318547765601,6.485318547765601,3349500.7184220743,10.548907732055032,10.140076140690915,3.4576263826768345,3.1476844947639075,3.868665190567549,2.7913555676091324,833906.1960346899,325559.7521248839,287835.5063016458,-0.27402428171659804,0.03952681497686119,1.0759131699935167,1.1154399849703778,0.7679987495410184,1.056854126194558,0.7705066447623407,1.3519462908817366,0.3581262964494161,6.7875921039991285,91.78052099893115,0.7710640559397194,1.1987945090628704,0.14714944850459993,-57.01067067812921,63.106429805773814
2020-06-12,10.805874862590606,11.6865829611393,11.689993453122328,12.182560876400087,12.182560876400087,-2083339.0391638195,10.394681099303252,10.506669752394519,3.4982650558432065,2.917792443809591,3.860640582084305,2.843846280923183,690602.3308535634,256338.51124969806,281528.04439585056,0.11991553776858885,-0.010716027452214427,1.0997431227480747,1.0890270952958603,-5.680898721545443,1.640526060151091,2.5831420429781304,0.017495305804079986,-0.25989420469184854,6.7875921039991285,91.78052099893115,0.7710640559397194,1.1987945090628704,0.14714944850459993,-57.01067067812921,63.106429805773814
2020-06-15,8.923615425559149,14.255648940949712,9.86859608868319,14.35057993125124,14.35057993125124,326023.81583256554,10.906726009624293,10.957238317039671,3.5420701952288627,2.769851721538671,3.8667988333811767,2.9254877575343294,616796.5032654159,247493.03870269767,277133.4235514757,0.4750891734766594,-0.004620607363835639,1.1292889142673184,1.1246683069034826,1.4786576695850697,1.6738643666170605,2.8692953382433593,2.062455769713338,0.940094970115479,6.7875921039991285,91.78052099893115,0.7710640559397194,1.1987945090628704,0.14714944850459993,-57.01067067812921,63.106429805773814
2020-06-16,20.05648104624669,15.447891165243504,15.507429079063265,15.16121122935931,15.16121122935931,701485.0563862631,11.86891644321634,11.08329188531514,3.590759241928674,2.9045602368169567,3.872804134811664,3.0161326712547067,417344.1182936108,269450.9370563004,275850.3459035833,-0.27981207230384525,0.06848418037590108,1.1270750706137778,1.1955592509896789,-2.8211419623059766,1.7543890975381011,2.8946538979150005,1.091470296234829,1.570895020443872,6.7875921039991285,91.78052099893115,0.7710640559397194,1.1987945090628704,0.14714944850459993,-57.01067067812921,63.106429805773814
2020-06-17,11.319432492774396,18.1040938116264,14.67720340149625,18.49424950348921,18.49424950348921,2054065.3654227592,13.334784017653089,11.630784200081347,3.6506626202884087,3.2175222264084478,4.053543116527526,3.159977313924445,179119.13916293043,306623.1262302545,275896.79981595406,0.4909389077438214,0.13672056752427467,1.1587467024040117,1.2954672699282863,1.2316532640123605,1.7862216213882096,3.1415401465008768,1.421581765349003,1.9918851806020434,6.7875921039991285,91.78052099893115,0.7710640559397194,1.1987945090628704,0.14714944850459993,-57.01067067812921,63.106429805773814
2020-06-18,20.61138631502793,16.264051625305328,15.330467672390569,14.172961119851095,14.172961119851095,577593.5889635226,14.872312532070188,11.776754476143605,3.6867776329501103,3.2653745808743,4.139295354486816,3.227978039729287,185246.29692983394,302739.5814250588,267269.8398822154,-0.37450765390742546,0.23337363609576312,1.1613748225735323,1.3947484586692953,-0.06872438655215826,1.7765500554962057,3.0442810738292816,-0.011819465995113246,2.039614178923003,6.7875921039991285,91.78052099893115,0.7710640559397194,1.1987945090628704,0.14714944850459993,-57.01067067812921,63.106429805773814
