Date,Open,High,Low,Close,Adj Close,Volume,PTON.csv_MA_5,PTON.csv_MA_20,PTON.csv_MA_250,PTON.csv_realVolatility20,PTON.csv_realVolatility60,PTON.csv_realVolatility250,PTON.csv_avgVolume_20,PTON.csv_avgVolume_60,PTON.csv_avgVolume_250,PTON.csv_log1DayRet,PTON.csv_logMA5_20,PTON.csv_logMA20_250,PTON.csv_logMA5_250,PTON.csv_log1DayRange,PTON.csv_HL_20_realVol_20,PTON.csv_HL_5_realVol_20,PTON.csv_logD2,PTON.csv_logD5,PTON.csv_Mean,PTON.csv_Variance,PTON.csv_Skewness,PTON.csv_Kurtosis,PTON.csv_Shape,PTON.csv_Location,PTON.csv_Scale
2021-03-02,6.259537926963787,5.5200361665455375,3.015388855675468,-1.1704422569204382,-1.1704422569204382,-1514032.2633599755,0.06034579268272751,4.926052839741338,7.195392600917178,6.61733909139306,7.589295612241136,5.9335719146870165,302739.1778939808,-234828.98457821753,760338.9973042979,-1.6767246940490375,-4.402202075495177,-0.3789028783044565,-4.781104953799634,0.918147930560569,0.6634010270796447,0.1659203793946266,1.5841814426668839,0.7562089515143486,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-03-03,-1.9780254521291452,-4.074933539810601,-6.294629518616162,-8.217904633489013,-8.217904633489013,4779245.320269718,-1.2117615476936805,4.032765757647077,7.157895874469667,7.132222996119329,7.9552599184521915,6.001124042647153,568465.9275800567,-77634.76454732011,782468.4182462464,1.4242161650790595,-1.2023773073241784,-0.5737636327149651,-1.7761409400391437,0.7973702400221805,0.5059037936181077,0.07194592652999675,2.65722379995258,1.8501127608800119,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-03-04,-8.694921490076808,-6.717157659789578,-11.728863396775353,-5.782498810583959,-5.782498810583959,5131967.54040073,-1.0854477552735602,3.310182772601717,7.138322736584246,7.36601094563694,8.206139359747397,6.035358002682733,914125.1255924305,42152.30306845565,797053.5056423617,-0.40790320901603455,-1.1150108266372767,-0.7684744317399039,-1.8834852583771806,1.6117763236154452,0.4808661567277668,0.3610435011372273,1.5286738646177374,-0.45954813951080054,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-03-05,-5.26220706428083,-5.215701282325128,-8.175256719876977,-2.008225449147304,-2.008225449147304,3876490.724118201,-2.228064200314776,2.24764591739874,7.1365722680406956,6.418603302733596,8.344902862434965,6.037956949394974,788302.9615509494,156219.971339568,817856.0677950175,-0.9632990617155962,-0.008750272699533185,-1.1553491770032374,-1.1640994497027706,1.0850390670400518,0.47136889125394515,0.3484895072895924,1.826109233474304,1.7427586722881623,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-03-08,1.3816420853411984,5.616264108510009,1.972240779879684,-4.583769041714859,-4.583769041714859,1681498.7026720475,-4.352568038371115,1.7744010631887435,7.1207972834702415,6.561549428695684,8.540311280785582,6.06345391188705,152778.36059515076,166046.18503268337,822665.2925791842,1.1992488858800914,0.897303087763062,-1.3895567603743975,-0.4922536726113355,1.2930883813065077,0.4396448584955193,0.3223496819495108,0.18126247021728714,2.3629761995744323,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-03-09,0.4411543263031205,4.183942342867525,6.246550876383495,12.808943128164543,12.808943128164543,-582139.5353523744,-1.5566909613541184,2.1690829588324156,7.1765134113241045,6.984211709710792,8.496417405299557,6.051409470871846,322762.47403784556,110225.30383685163,819249.3039126318,3.36850412733549,-0.3317420888590754,-1.19650918919537,-1.5282512780544455,0.7239714601529671,0.43432489883202996,0.36482149751589,2.695786547452276,2.6375837719683366,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-03-10,10.919093285170192,6.197227582047361,8.13189968207513,1.8595880871777977,1.8595880871777977,-1785090.643701739,0.4588075827792437,1.7691815774698056,7.195503696409952,6.745715520397624,8.543612758004876,6.027099122708301,417657.7075808934,101894.02216328244,801387.0740685236,-1.770157929682805,-1.3496414204880594,-1.4029392902970321,-2.7525807107850913,0.6599378547722355,0.4303804168951608,0.3972686386306205,1.8630496975964213,2.310304493673702,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-03-11,3.8866776071293287,3.951554257098735,8.581700785386829,9.423400428239574,9.423400428239574,-1030093.671479812,3.4999874305439507,1.9232404760021993,7.237829386170362,6.889307352704003,8.543115438096118,6.005315350068506,513828.93596201565,145955.6263221263,790552.273322781,0.8856412959734626,0.5987478659042902,-1.3253098415945825,-0.7265619756902922,1.5325885151757908,0.40751184150111097,0.3712331394029899,1.219514218454475,2.7216834603752105,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-03-12,2.424013051433974,1.1954045339461032,1.6487744691363275,0.3678374790091112,0.3678374790091112,-441512.7334243879,3.9752000161752337,1.4876776629415738,7.232301314613076,6.685440990304375,8.604351177774667,6.0110208660194315,649604.55220623,33840.16646437734,769086.1821960604,-1.8855385239367652,0.9828587767977792,-1.5813409977228563,-0.5984822209250771,-0.7910468527891975,0.5881350569890227,0.9040230389789893,0.3999503351080465,0.8654448860639956,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-03-15,1.5851630812529152,0.3347638963102923,1.5188770828294906,3.969181778503369,3.969181778503369,-2960596.19831088,5.685790180218879,0.8420830756913297,7.232428419120373,5.666488203258557,8.573924992147244,6.010951250393425,415844.5038560002,21315.243168230572,734069.5235012553,0.9178726799079094,1.9098467163160033,-2.1504514655951237,-0.2406047492791202,0.16899412861503432,0.6020660187582673,0.8529212557613208,1.696389373413773,2.1462763485783984,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-03-16,4.72305603967105,3.2607094830333523,1.6431613801867684,-0.8978215011865416,-0.8978215011865416,-1080688.9456234365,2.9444372543486623,0.5980426324467324,7.218675918126761,5.629076562704973,8.560607604718289,6.02564460906242,395890.9292289197,-65874.93892395127,731748.9649944239,-1.6602400602861842,1.5940109495893486,-2.4907647811011047,-0.8967538315117559,0.48091148595943023,0.6094272100362217,0.8408774187437481,0.23559291950200265,2.617889479536267,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-03-17,-3.917483138360936,-1.3503959632861466,-1.3214285324240225,1.4385387394461446,1.4385387394461446,3223728.294691886,2.8602273848023314,0.6341967445103194,7.219835310355161,5.632191596064108,8.52618423579453,6.024499770838753,379182.59650132066,21550.405687629867,757456.1201657661,-1.0018215569626727,1.5062971769605522,-2.432228192557982,-0.9259310155974294,-3.5415831538353832,1.1732415628840243,1.926954328124869,0.9284734360800824,-0.865005236654342,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-03-18,-0.3767759564948392,-0.7527534528070561,0.4396738606008625,-2.8160323665903206,-2.8160323665903206,-418437.4753532475,0.41234082583635256,0.30061908057263126,7.211224675321244,5.628927782769934,8.552259971205931,6.037336940563166,506308.05369487795,-342118.99868822447,757301.1731444111,2.0114334800902567,0.31600630428150583,-3.1775501234723946,-2.8615438191908886,0.17599098880559313,1.173019927353315,1.6583077388958105,0.6513929106704909,2.5046629357187604,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-03-19,-0.8838125946530653,2.418546630978909,1.8339865321411395,5.703979559403649,5.703979559403649,3442516.589605076,1.4795692419152602,0.25718639157366213,7.23151629318602,5.581134318403403,8.417934815864468,6.023641634945463,816396.6774554742,-159604.0503294972,778528.5516726791,1.8646743353686426,1.7497051905706653,-3.336402934533042,-1.5866977439623768,-0.5368956824185647,1.2001215808245718,1.6587659324015358,1.4505455331542023,1.6745029350194323,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-03-22,6.522316498794467,4.187294925348439,6.781104392800827,5.073561442029856,5.073561442029856,-2458397.648446393,1.7004451746205576,0.8800125401865181,7.244141317999585,5.374890478457671,7.738874066944796,6.015761246454075,493940.3769783253,-613462.9905335866,773522.9438097095,-0.2511865790167183,0.6587092056042044,-2.108012169513008,-1.4493029639088038,0.9531276319446061,1.1492099938689713,1.7876745615112186,2.0655446517353604,0.09928378685731594,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-03-23,6.309710785419696,9.111457193348926,7.630967730946864,8.11522335285278,8.11522335285278,1474948.795541401,3.503054145428422,1.2377865577764233,7.271337021993197,5.613336464720088,7.386149912830726,6.004212379583453,419014.97005536064,-349517.25298248517,785959.869335519,0.25165188286534307,1.040310450475613,-1.7706154336323365,-0.7303049831567234,0.3923727509401645,1.117074156927862,1.7760076518092969,0.8801427112372391,2.1986729561556233,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-03-24,6.488694907611219,2.9468313946481715,-2.525888408877321,-5.467692334389355,-5.467692334389355,2002152.5010119183,2.121807930661322,1.0572703376373043,7.239617705702344,5.77386636311193,7.319257003686482,6.05048836068869,594900.7781472349,-154478.27182211133,796084.2068044576,-0.17120476696852893,0.6965780891991362,-1.9238779683823346,-1.2272998791831984,1.6997757147111616,1.1417174368431797,0.8410864958217299,2.3552964901582056,1.9324240582741625,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-03-25,-7.3460562070636115,-4.373214252186699,-1.1692982774210918,1.276838898473585,1.276838898473585,-727635.6991632925,2.940382183674103,1.4418156711952115,7.2365630915546735,5.49967911851213,7.344120108724307,6.053315808196002,573701.1885816591,-152222.5994082682,794348.4643938655,-1.749776185905941,0.7126363652317786,-1.6132431804581615,-0.9006068152263829,1.1643738037578615,1.150474309120062,0.8511528589087966,1.9225515128567656,1.4092467445513965,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-03-26,3.2240898813400207,2.1116930936748304,4.552306297503847,4.992189998330986,4.992189998330986,-1815507.4933885643,2.7980242714595702,1.506182332308822,7.242635047408871,5.534979100443561,7.3239384744672815,6.050287278299592,433920.9710038848,-138050.47523962744,759065.7721753967,0.4372239878226153,0.6193353581407715,-1.5704069043663993,-0.9510715462256276,0.8922493207759561,1.1518696882376749,0.47372096468480324,2.347547209311586,-0.3399729715479154,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-03-29,4.384369898985867,4.111424742354799,4.948254257309898,2.445019419296699,2.445019419296699,-2049245.9636311112,2.272315866912939,1.3264957958453152,7.247017040105464,5.437566107251112,7.2021317975456745,6.046397442555549,437458.5098537879,-101775.25244350279,762863.5192436447,-0.5839928555071059,0.5382587918940303,-1.698049216225063,-1.1597904243310329,-0.17813491507564105,1.16082813798032,0.7200017340480817,0.15544742796280606,0.9664293284933614,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-03-30,1.45100585966793,2.5434469335768317,2.083475972596716,5.212551890096293,5.212551890096293,-2058531.3343919984,1.6917815743616416,1.6456455031961519,7.255655287716328,5.470518977872821,7.165987683444803,6.041922523428618,410233.55630218674,-70983.39916149953,732894.5995112995,1.2788125297507966,0.0276494492778074,-1.4836484940726493,-1.4559990447948419,-0.7765919197957679,1.1883150545372518,1.0131715722753365,-1.5124841215292497,1.0656315070075417,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-03-31,7.711672415318574,10.085783492115452,9.455961808842003,9.626800759493392,9.626800759493392,1469105.1935615083,4.710680193138191,2.537880772845272,7.289681458398504,5.226916783928572,7.18092535200601,6.031174668959858,244726.54996677634,-43276.13684693524,750684.3320757974,0.2218158754304818,0.6185029209061147,-1.0551304579985101,-0.4366275370923954,-0.4623185420837234,1.1989433457871135,0.854199736372977,1.9715474498094632,2.714329981533849,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-04-01,11.44852646813372,11.259914043690188,9.917849435904586,6.535492391220217,6.535492391220217,454357.2549211066,5.762410891687518,3.1537803329354808,7.301672073221334,4.911094095770923,7.134505544031453,6.026663791415166,10846.035692795145,30028.827311141195,748443.2978429537,-0.5606133379594789,0.6027541057415061,-0.8395015340722103,-0.23674742833070408,0.294209180300942,1.1602283913853646,0.6558580873459907,0.2798569114260697,1.6598750040064696,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-04-05,5.918675848031683,2.34461680828656,3.62957078602598,3.052715533321347,3.052715533321347,-370063.4214114687,5.37451599868559,3.4068273820589132,7.305112924642907,4.759153581041529,7.1429846134394905,6.023980024026408,-201481.67158368835,16369.916051506838,745280.8733934832,-0.6620812162613888,0.4558870514788205,-0.7627930319000203,-0.3069059804211997,0.2507229027170328,1.1439444410923114,0.459856006931338,1.8831354392851685,0.6624170420518127,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-04-06,2.4305891351990567,8.947602908865008,5.44196286700226,10.584046048167837,10.584046048167837,959463.0195293138,7.002321324459817,4.165218136553048,7.342082567270599,4.6254503006639975,6.951611572531308,6.015589568617091,-237583.45574082504,60599.85663370769,752993.7872591498,1.471214107100334,0.5194730638926931,-0.5668538829245121,-0.04738081903181886,1.2543731120504347,1.142063839080417,0.786908176473696,1.3983596955939643,2.096670594101579,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-04-07,9.137756323648643,5.775861686628545,8.636163604838572,7.491121525356547,7.491121525356547,-833859.9592491761,7.458035251511868,3.8993270564126483,7.3657641010737835,4.239132914601022,6.715367059412371,6.00442130883779,-250169.47693566512,72326.96662841486,759465.8714371894,-0.19869635383569653,0.6484880198069812,-0.6360388035237374,0.012449216283243792,1.0509271850677853,1.151986823555886,0.6893171989424983,1.490295301181444,0.8235478931421133,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-04-08,10.139923527462244,14.256413139220896,11.935070625015117,15.318099610507574,15.318099610507574,8427829.404765494,8.596295021714704,4.572252632579137,7.4166555773315155,4.91295797085185,6.815785284261223,6.017728127502985,260476.52548769652,260062.4512240765,791481.3973112216,0.41255465384234075,0.6313252981294252,-0.483722223876156,0.14760307425326913,0.8421456882296299,1.1562435717231625,0.44994418223924465,1.5547818254214767,1.7389384911598529,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-04-09,13.047216458803147,8.248006534940316,10.769804340078736,5.78437483861515,5.78437483861515,-3785215.838554487,8.44607151119369,4.390301353097916,7.417110650541102,4.789678839847117,6.6966254928980735,6.0175998576670775,122720.41713396276,200054.98037942318,760868.5674142907,-0.8134145239618183,0.6543035532633569,-0.5243917110630317,0.12991184220032514,0.9249720619014747,1.1282274968679304,0.37670776715620896,0.5345890360466942,-0.28619311136462916,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-04-12,5.493876689975679,4.785560780471258,5.885803484721464,7.427401124311828,7.427401124311828,-1959613.9672460463,9.321008629391788,4.743279535363052,7.432141550189923,4.737483963853206,6.195331865813542,6.012893062651962,46815.35544287986,107641.46028275174,761673.0668451233,0.3015418732253294,0.6755420633171362,-0.4490852658104144,0.22645679750672168,0.09553079569430997,1.1038583693286284,0.4408653846409829,2.0656846589743565,1.4758346523107093,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-04-13,10.181694270685997,11.467862276447775,12.109942398135445,10.611770219943397,10.611770219943397,167195.87512967177,9.3265534637469,5.075408957435053,7.446803162679243,4.910059965146063,6.056096326980036,6.016171708221262,203204.95911490745,138967.46769199436,732706.2191549403,0.041372354610566736,0.6084584385145633,-0.3833777301915819,0.22508070832298138,-0.4430421829425079,1.1148628107109264,0.6430272020488347,1.5743070636881376,-3.585450619030138,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-04-14,9.672035604889572,7.063960945788224,6.241683825791171,4.210308021308748,4.210308021308748,-862834.3563842829,8.67039076293734,5.330815433559818,7.441367423838155,4.711851555399124,6.040666321902782,6.018488403963181,214097.6885768651,163354.76407428287,722139.7635528035,-0.8317029853148555,0.48640964458623104,-0.3335504095967589,0.15285923498947218,-0.19567781179096558,1.1170047762860673,0.6141833542774867,1.1684781887778286,1.188091411171062,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-04-15,5.928313097116671,6.255708569942385,7.911168331604955,8.04832573692569,8.04832573692569,-1498369.2818779876,7.2164359882209625,5.661304783433795,7.466727395687146,4.655952255474946,6.051439617667985,6.007581687262396,-22007.19025162854,84697.18016335095,715337.7390069361,0.30572438355676756,0.24270680783256487,-0.27680241075452117,-0.03409560292195619,0.5040787718581077,0.6897363520078452,0.5469051268689338,0.9413518552946862,1.9837251870151786,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-04-16,6.179988845015089,4.397689049725997,5.0581251662054285,3.5718462662496933,3.5718462662496933,-748135.6618557689,6.773930273747871,5.980698715075795,7.4799197749170565,4.244750806450877,5.947506739070769,5.995331544241684,-38492.09957675461,134798.57732239374,701881.6467443265,-0.5482338429300794,0.12454405800261295,-0.22368466352743507,-0.0991406055248221,-0.41485487963773304,0.7119122815195524,0.3964484185420485,-0.4486935034099201,0.7941360118800451,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-04-19,-4.159894137270513,-0.975846354164986,-5.076517790851455,-3.227702742285203,-3.227702742285203,17140085.847180486,4.642909500428465,5.534114599991353,7.459495224087525,4.718773342167929,5.910717658722225,6.02312422711064,646386.3633020159,466284.95675489405,771177.5442315211,-0.25371896728269333,-0.17559037226499336,-0.29855615809775576,-0.47414653036274906,1.4111507253477111,0.7151968608813403,0.7911436015556703,2.4226790988970355,2.3660390136585843,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-04-20,0.7536243002567176,-1.1850031175459037,0.032571692740106,0.1076171951491886,0.1076171951491886,-5563177.177810299,2.5420788954696234,5.285817387647319,7.452780810472803,4.872432387263509,5.797096086275386,6.030405266902352,491147.3868338205,421971.70153046557,762580.919209915,-1.9463135271266059,-0.7320450601140474,-0.3435599567270297,-1.0756050168410771,0.19686101990702196,0.7078725045063518,0.7147823506946138,1.2424901175843426,2.351770705134498,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-04-21,-2.4690638885210774,-3.249436866326647,-2.9870489903024837,-4.6270773764214255,-4.6270773764214255,7446710.796604972,0.7746018159235888,4.648702351183609,7.431600140036545,5.2975316153371255,5.8539558408209995,6.0635390428993325,789735.4868869992,522967.70495892613,792263.193418741,0.6280863462881305,-1.7919942839590401,-0.4691530812012706,-2.2611473651603107,-1.3379314271558556,0.8104024847465475,1.027197791428957,0.33602544692286057,2.178991063413594,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-04-22,-1.473621812567231,0.9712436568357958,1.1227661027677982,0.9867061474294444,0.9867061474294444,2052490.0245403107,-0.6377221019756604,4.971422275274549,7.422675886125855,4.824274119755694,5.8614947547544505,6.071402551238367,792252.3630634187,555742.7664930229,768777.8614096714,-0.40110619548619364,-2.053558638625703,-0.4008336524641596,-2.454392291089863,-1.8870215070400085,0.8866234359328654,1.2968690007969004,-0.12886918928364766,1.954674428807532,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
2021-04-23,1.8494274694380688,0.2089985175588538,1.4493508035025258,1.069152454254905,1.069152454254905,-2169218.46171328,-1.1382608643746182,4.961037953063615,7.416883055606646,4.832861207745519,5.874348477266757,6.0767900839972,720173.2249359194,510565.6173937613,775533.09831497,-0.548009879442649,-1.4721134435821037,-0.4021439119807842,-1.874257355562888,0.21539544083521459,0.8548274250487403,1.3261354004905488,1.7398045227823713,0.9173676765589123,2.6497957373821004,26.030926480577968,1.1165838553046719,4.6314501541459245,0.08085953003144952,-59.01840552285262,61.46490042447262
