Date,Open,High,Low,Close,Adj Close,Volume,PVH.csv_MA_5,PVH.csv_MA_20,PVH.csv_MA_250,PVH.csv_realVolatility20,PVH.csv_realVolatility60,PVH.csv_realVolatility250,PVH.csv_avgVolume_20,PVH.csv_avgVolume_60,PVH.csv_avgVolume_250,PVH.csv_log1DayRet,PVH.csv_logMA5_20,PVH.csv_logMA20_250,PVH.csv_logMA5_250,PVH.csv_log1DayRange,PVH.csv_HL_20_realVol_20,PVH.csv_HL_5_realVol_20,PVH.csv_logD2,PVH.csv_logD5,PVH.csv_Mean,PVH.csv_Variance,PVH.csv_Skewness,PVH.csv_Kurtosis,PVH.csv_Shape,PVH.csv_Location,PVH.csv_Scale
2020-05-15,0.779208565420344,0.701900090076748,1.85228521701244,-0.3023060245392699,-0.2980647848101547,-4066.999663788592,-0.41320114601051977,0.8566833454205056,2.9726177839076313,3.1084519177761445,4.974845248067094,4.569209499127192,95832.49659406941,181210.12159531887,93441.67350055878,-0.9609678832809568,-0.7291338476516769,-1.244129893913196,-1.9732637415648728,0.140096779298577,1.3548944580618671,1.42867614121083,0.6562024486600837,1.399517882453853,4.574265318040609,15.050799904907892,-0.48811628710468324,2.7137813291400965,0.005044776283420016,-761.0156493955471,765.5828753844453
2020-05-18,3.592791336073841,4.015766321704945,4.460955635270068,4.549640465226084,4.531936850971032,410126.7609165341,0.5146336811128612,1.2036467467377487,2.9721301161605,3.112225626701305,5.0203371391633445,4.5690358443882895,103277.64249297557,188822.10854759446,94630.74521780034,0.2322199777181852,-0.8496558343384343,-0.9039230024532496,-1.753578836791684,-0.8092556635410699,1.355020157569475,1.4291517528931335,1.2410666458064972,1.5345363623828197,4.574265318040609,15.050799904907892,-0.48811628710468324,2.7137813291400965,0.005044776283420016,-761.0156493955471,765.5828753844453
2020-05-19,2.6525659479684194,1.291650639832163,1.068325492106137,-0.196121998922635,-0.192562075510569,-170802.23390313354,0.5776843830430087,1.3062802633474946,2.950898629034172,3.025131380854371,5.022047438152525,4.57136864559176,108328.93802989383,180167.19589740495,90023.02269852611,-2.622864160819355,-0.8159112141235318,-0.8149261394005345,-1.6308373535240663,-1.4991265079099525,1.3142193737914112,1.4264676935085119,-2.2490186458309624,-1.1543781712863495,4.574265318040609,15.050799904907892,-0.48811628710468324,2.7137813291400965,0.005044776283420016,-761.0156493955471,765.5828753844453
2020-05-20,0.495988072910773,0.6456076098338244,1.8275398181565696,1.1743987267539957,1.1716925708888155,132703.60688124248,1.2571276131308167,1.4248942844445036,2.945877090570135,2.967626359134104,5.0299864821206715,4.572635691010438,120567.929974417,177824.29996051514,89988.9355274522,0.8596527443140133,-0.12526817817727648,-0.7263089717720983,-0.8515771499493747,0.1671505639742876,1.3380204501856923,0.8612296348145413,1.2120136737378426,1.2229563169566413,4.574265318040609,15.050799904907892,-0.48811628710468324,2.7137813291400965,0.005044776283420016,-761.0156493955471,765.5828753844453
2020-05-21,0.9479942541085116,2.4273394891395554,0.3923908911900682,3.528005647647781,3.514617649469372,517409.1024154136,1.745524042201699,1.6109437832604656,2.9469718420016386,2.976601228583904,5.064835387421408,4.572739375479766,146957.68428594025,181060.86620377444,92145.13150132657,1.3103375803360857,0.08023461325675232,-0.6039579408782665,-0.5237233276215142,0.7104705595826636,1.326306622063157,0.8833808634284277,1.3102714055884266,0.8928100641771043,4.574265318040609,15.050799904907892,-0.48811628710468324,2.7137813291400965,0.005044776283420016,-761.0156493955471,765.5828753844453
2020-05-22,3.501854169641703,2.1994318595822517,3.747665985938575,2.2729779629082145,2.265150663756735,-550164.3225692617,2.2581671319150773,1.6510816841825207,2.945227967429412,2.979903219783385,5.0852807428653035,4.572916638899706,75012.81410485164,162943.59584498958,89321.82606619618,-0.4356513160377385,0.31312284137140045,-0.57875558310882,-0.2656327417374195,0.4371150081474811,1.3475708744444892,0.9258220377925188,0.08934523654838254,0.9412625049363534,4.574265318040609,15.050799904907892,-0.48811628710468324,2.7137813291400965,0.005044776283420016,-761.0156493955471,765.5828753844453
2020-05-26,5.684160767963569,7.057072781073039,6.7699365007254,7.8001696499166755,7.767369571606295,719558.7952361546,2.90525367604213,1.6886552930825753,2.9887820215591816,3.05490231724523,5.2110060971462575,4.566755204942736,96711.10287171029,166824.4492549705,87290.93197716262,0.31224807645506425,0.5425881827866584,-0.5709334261202041,-0.02834524333354581,-1.2477983315085903,1.2744167087994944,1.0146335941303573,1.44756628448251,1.1741626811822354,4.574265318040609,15.050799904907892,-0.48811628710468324,2.7137813291400965,0.005044776283420016,-761.0156493955471,765.5828753844453
2020-05-27,8.867269885140665,9.47759231926404,8.486808127792461,8.906916298268776,8.869047929160075,826373.378077287,4.717575676976258,1.7937139353111253,3.0809248799293263,3.2675030990357934,5.359849453613818,4.450126821594993,85138.66007665447,183575.95736574128,66139.13883089766,0.00020049753776204082,0.9670067453124989,-0.5409415430263227,0.42606520228617617,-0.009258536811559928,1.2589842776122275,0.7550162704460419,1.8876599695170337,2.2040468089770604,4.574265318040609,15.050799904907892,-0.48811628710468324,2.7137813291400965,0.005044776283420016,-761.0156493955471,765.5828753844453
2020-05-28,7.047273068591039,5.207404715336168,3.246890176325195,1.8636295715060245,1.8573908960755503,-187378.7586727345,4.8547153420136056,1.4955713629710714,3.108766555701647,2.9447739952710608,5.372194682920655,4.420393462976324,40140.24043101958,181862.96555828428,72617.39386583344,-1.3334679843035664,1.177442151682491,-0.7317177252196818,0.4457244264628092,0.6732069586936633,1.2927769053566789,0.812799540752677,1.7766422232102697,-0.3773175071816981,4.574265318040609,15.050799904907892,-0.48811628710468324,2.7137813291400965,0.005044776283420016,-761.0156493955471,765.5828753844453
2020-05-29,0.0494500948828715,-0.9398032633910702,-0.4112209258327937,-0.9509786420368016,-0.9446209789885812,5605246.419168848,3.962867616322015,1.4116815815019716,3.1071078373856684,2.991168789259649,5.357635307220531,4.421841908735411,334799.3697702599,277036.15967826796,93317.93853202923,2.9498197897733958,1.0321863039465706,-0.788910732900602,0.24327557104596856,-0.6375566909943415,1.2395532737336181,0.7881654981708531,2.2837762004110944,1.4949780403510908,4.574265318040609,15.050799904907892,-0.48811628710468324,2.7137813291400965,0.005044776283420016,-761.0156493955471,765.5828753844453
2020-06-01,-0.7325526060770642,2.1988168865469504,1.997161455464859,3.306643408296125,3.2937515680220777,-3017792.036719962,4.168587797175084,1.6893378601525,3.1093201843746203,2.8884379490483982,5.383090307046775,4.421796193381205,195754.44613628657,222632.63309737496,84699.95634131134,1.5032473328668465,0.9032406672659691,-0.6100674586280986,0.2931732086378705,-1.6011948248139893,1.2199988402127113,0.9202148724241672,0.3621126033977247,0.028199533480733105,4.574265318040609,15.050799904907892,-0.48811628710468324,2.7137813291400965,0.005044776283420016,-761.0156493955471,765.5828753844453
2020-06-02,4.16519139722206,3.470616980196411,4.604558065175603,4.695429338718832,4.676208742258673,-1050874.831025509,3.550355631305559,1.9276069356036836,3.128770110832248,2.9302528765902522,5.430838729176637,4.417934307873686,174427.89162365085,201655.28398569496,83113.95344202757,0.11572545553728467,0.6107684724735458,-0.4843606876673383,0.1264077848062076,0.12569925067480586,1.233136995512569,0.8688234347229618,1.7264792902409036,1.1285466932902806,4.574265318040609,15.050799904907892,-0.48811628710468324,2.7137813291400965,0.005044776283420016,-761.0156493955471,765.5828753844453
2020-06-03,5.901626227337481,8.280245940939068,6.799423635161723,9.038951971329723,9.00010113271152,317168.1234619904,3.576566272015848,2.355580111078459,3.1673035455972003,3.3030060642435664,5.501896712540054,4.42699196786779,191761.85251608942,201856.93224674388,87219.89047181662,0.42200786955669534,0.4176161694448208,-0.2960935805769585,0.12152258886786213,0.3925975454925388,0.98075186504028,0.9184359763017597,1.741579513566326,-2.032151904250567,4.574265318040609,15.050799904907892,-0.48811628710468324,2.7137813291400965,0.005044776283420016,-761.0156493955471,765.5828753844453
2020-06-04,7.433925342876563,7.614180939569252,6.257957920216867,8.191660958309527,8.156556976703612,175793.9083748127,4.836399488141461,2.8108552651928003,3.1962159363321394,3.447906015235174,5.613792919150337,4.435905642144205,206187.67907927837,204516.45640708943,88388.29503685159,0.0927681116390816,0.5426817346099633,-0.1284787883077699,0.41420294630219345,0.304703644543691,0.9942107538465047,0.8414586480125016,1.2471323561492131,1.8404172564817738,4.574265318040609,15.050799904907892,-0.48811628710468324,2.7137813291400965,0.005044776283420016,-761.0156493955471,765.5828753844453
