Date,Open,High,Low,Close,Adj Close,Volume,HLT.csv_MA_5,HLT.csv_MA_20,HLT.csv_MA_250,HLT.csv_realVolatility20,HLT.csv_realVolatility60,HLT.csv_realVolatility250,HLT.csv_avgVolume_20,HLT.csv_avgVolume_60,HLT.csv_avgVolume_250,HLT.csv_log1DayRet,HLT.csv_logMA5_20,HLT.csv_logMA20_250,HLT.csv_logMA5_250,HLT.csv_log1DayRange,HLT.csv_HL_20_realVol_20,HLT.csv_HL_5_realVol_20,HLT.csv_logD2,HLT.csv_logD5,HLT.csv_Mean,HLT.csv_Variance,HLT.csv_Skewness,HLT.csv_Kurtosis,HLT.csv_Shape,HLT.csv_Location,HLT.csv_Scale
2020-06-01,4.451856081115004,6.656378777803496,5.890375663134122,7.384559315125003,7.332329583796316,-1471332.75318076,6.722316832251901,4.351804978487778,4.959658449782682,3.059113003904547,4.893547943493387,3.493025353651582,87285.06778292023,330223.09207851434,213306.14179362069,0.49897217428790985,0.4348421651996293,-0.13074618081370526,0.30409598438592417,-0.2665690431018047,1.0273071995150882,0.7234581273616218,0.9781006915909273,-0.060309673636546914,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-06-02,8.072645056342722,6.669337281680839,7.371115461335009,7.870159307314758,7.814276326287548,65440.93305984582,6.486945420113227,4.668193936075939,4.969579116168902,3.0743587659671854,4.951644230627611,3.49761211069681,69605.43068306832,336578.98902475304,215192.11337811663,-0.03252883370310317,0.3290195010407823,-0.06256289222548157,0.26645660881530076,-0.35413790828821756,1.0269886544757165,0.6314179187952087,1.3101772468737614,0.1628473771423078,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-06-03,7.974021706325352,9.781203820279686,8.855505427809227,9.22058805213959,9.154650999162556,369584.5780774858,6.616326344121951,4.996284788194937,4.980916262362695,3.189210927041772,5.002105159636065,3.506590124879212,139080.48749608043,317508.0769964236,218852.4878867765,0.13807308497006765,0.2808456891242798,0.0030807313412781665,0.2839264204655579,-0.0772068074661037,1.0233765461894717,0.4068377372524326,0.6001111912743491,-0.4355564141372934,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-06-04,8.535166515567603,7.689552065796114,7.828067223541694,7.80839287854122,7.752785178177007,12810.508800224869,7.232297547115162,5.294701172962419,4.982779166114306,3.151872237196594,5.050452436347489,3.507943650960664,123056.07148958875,328849.4899214596,218393.19330883154,-0.0961427091548733,0.3118502236137147,0.06071874089893806,0.37256896451265276,-1.9767755171367507,1.0786148086520313,0.9442314576122091,-2.788862047690973,1.1248828475050985,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-06-05,11.520847344273967,13.350192824708344,9.327150401281358,8.01224317901631,7.955056703685457,3215318.0859962576,8.001819758221776,5.518068162376632,4.986959215453797,3.1752837966507053,4.982631127374552,3.5108707888569413,234420.33775270195,306772.1416758721,230976.7772965919,-0.37035041693287407,0.37164115713916696,0.10120148009300878,0.4728426372321758,1.3920384381337723,1.157859682948901,1.1957014079575954,0.18198341252720732,1.3474524506504113,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-06-08,8.401226673938808,6.932693739300497,9.71047767610834,9.738048016037697,9.668066825952424,-505437.6578670228,8.468967206652998,5.829623007056036,4.9965186502662595,3.2647745729870623,4.946734313421203,3.52037518053683,-4119.36966246625,228286.36448240472,231768.20595875222,0.14045064709421268,0.37345623181041987,0.15421093397985725,0.527667165790277,1.0216534647803468,1.1670544876182605,1.324816647785208,0.6498646863745609,0.8483275766856906,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-06-09,5.824570099914261,4.442192499810268,4.954017997986661,4.578276909671374,4.546227457301967,-1300205.8233998814,7.8153574328558815,6.085659295001912,4.990497242069884,2.9185391986049534,4.933282185836433,3.51985068135076,-35096.41443519229,215562.75173455497,228776.1628074538,-0.24778743535744976,0.25015563145069564,0.198399515638317,0.4485551470890126,-0.6697715359105194,1.1654086436621542,1.3531920944950717,1.2263689028380491,1.184193130675907,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-06-10,4.051879552942275,3.81663211172161,3.148161616947313,2.524887740961624,2.507892457590735,362627.72730246186,6.486005724541518,6.208231926749119,4.977398442439177,2.694907450007974,4.667988665854133,3.5229829873305674,87041.40336061624,199742.6706020408,230711.5543300387,-0.47973811850675424,0.04377074896675328,0.22096878809673562,0.26473953706348896,-0.4027630198774617,1.0253919335372872,1.3619102512076622,1.9685343337991628,1.8941292984739346,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-06-11,-2.1335571896482435,-0.3594059641036509,-0.9509151722107916,-0.9430594274963155,-0.9345531531466236,1455817.0677209403,4.748538058276791,6.208277714535112,4.948657598678875,2.6947796916586024,4.423899124822687,3.541812406967646,111316.62861677888,165346.20796606358,238121.5887912293,-0.8254774038425601,-0.268046723356245,0.22676716920952183,-0.04127955414672319,-0.5250780283017034,1.0062392187928162,0.9662904093385879,1.701247537977442,2.161866601373712,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-06-12,4.710397006560235,2.948035178408908,1.6130455704914652,1.9414756981886896,1.9286241912421571,248040.36190408235,3.5432515557881317,6.112145789819148,4.933088467725682,2.814903958711007,3.8709583867755435,3.546514511471001,49111.024182955465,3427.6740211385613,239903.57310936644,-0.8929653001795945,-0.5452330804762271,0.21431264867643016,-0.33092043179979713,0.2889235074904113,0.9749289591360497,0.7066281913230131,-0.5459895816850608,1.7961552125173337,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-06-15,-2.1554037249758053,0.9470457347201916,0.4124928534464303,2.8647409306486296,2.8450263486853373,-979843.00976307,2.1786434603347145,6.099749778157685,4.913647962776763,2.8294079165091826,3.653580928681319,3.5445782516117617,141786.01995736087,-17834.086783358835,233944.59546519275,0.27759427955085325,-1.0295453331520632,0.2162311184775964,-0.813314214674467,-0.6263246174449999,0.9574206104347366,0.3916065042464029,1.329612760541948,1.9203051902892476,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-06-16,7.899710801515795,5.866620615908467,4.911395290004542,4.048650273047777,4.020134781969617,-625852.7223647854,2.0734249252682444,5.935371385738167,4.900175853390691,2.8509525400195077,3.592005001755548,3.5415346669376206,-37107.903123145035,-31868.957022092647,231017.22575504912,-0.6755107214778223,-1.0517278083467743,0.1916585087087226,-0.8600692996380516,-0.04580802297676767,0.9407146927746782,0.378157429212769,0.7378865755867742,-0.6422778929190864,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-06-17,1.9937833809462544,1.4614285664276494,3.1711418325054623,2.0879559234669856,2.0738387468835957,28918.199795542285,1.9866141831268167,5.677402230652183,4.8769144280814025,2.9587224672046912,3.5535856098717984,3.540921506420674,23373.24629337164,-44523.88606696377,228386.70624039375,0.039367326764398386,-1.0500620001855079,0.15198104379823538,-0.8980809563872726,0.5363256757983458,0.9228246549678576,0.5033733186124406,-0.2598236123169206,-0.8345869951493241,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-06-18,1.2159419196604802,3.644369511754356,3.1524386517902343,4.817123897484429,4.782809114891627,402952.8265664405,3.130086636734467,5.5165065826244675,4.8704933160757955,2.912870420730464,3.5539372803968745,3.539625407761265,78961.0154143894,-39407.30869217963,228793.86066616687,1.369509035860057,-0.5666841108416677,0.1245495655787491,-0.4421345452629187,-0.7094171008930957,0.9116871267887499,0.5492907895539701,-0.2709241632928478,1.7435075570817031,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-06-19,6.074575035157778,3.8249505930504952,3.4703931093561167,2.260955688250263,2.2454054698412875,560982.996858302,3.193442892454293,5.3181341127246125,4.856093275918448,2.996837249420854,3.554874276539669,3.54296453786106,59859.8875463429,-4145.755930051175,233322.97667692762,-0.9952259186588781,-0.5100228997144055,0.09088824918439546,-0.41913465053001,-1.0368847918695638,0.7832002249599617,0.6228888497049309,-1.7627830328915812,-1.1495437161190918,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-06-22,1.4790542165958698,1.4463560787268293,3.084663749588884,3.126305742559381,3.1043327170914523,-1968368.0122908968,3.245304166135516,5.153807916343782,4.8531449330724294,3.0248945827926073,3.5552273880747136,3.5441188108710904,38502.65513091096,-27686.000500947113,222109.6269275882,0.7413959457006878,-0.46252676313572877,0.060108908073141294,-0.4024178550625875,0.4936638010415392,0.7982067196632783,0.7063435311377572,0.5178864758557258,-1.3497450267463798,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-06-23,3.715413426050553,2.898016244131128,3.803236624821821,3.0347419311809603,3.013361850809005,1137307.5053841642,3.0439495799033933,4.854919339535187,4.840352320656539,2.9192601123543778,3.4996066040248706,3.544967856152697,74872.77444136786,19487.763091708806,227798.21796244232,-0.2094336081352245,-0.4668366116107407,0.0030049761060323174,-0.4638316355047083,-0.09957685035172109,0.7843400510632621,0.7047219955044065,-0.26402234306234784,0.006750097903098423,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-06-24,1.9365703074913725,1.255886831155422,0.2186719059979651,0.9051092886209346,0.8993707764812058,215516.60429187585,2.8090559858229156,4.4745005594033005,4.812670844824665,2.9139262945931526,3.485014688573226,3.548626918309199,16693.0178986568,46315.684227521204,229074.7427231413,-0.766978423201259,-0.465546259864337,-0.07285746054603072,-0.5384037204103678,0.03653916443369559,0.7498907348405458,0.6097451829245814,0.790710248255626,0.1608152539083545,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-06-25,0.3879942061730403,0.1555534797712709,1.2811398780898315,1.629202328716616,1.618056999563677,406452.02779072383,2.176105562757326,4.321756951220936,4.7872623540767405,2.9822425883450006,3.46498138311935,3.548668960275503,91507.59134939239,63366.63236481193,222683.75027638936,1.4279909184375714,-0.686125181133246,-0.10229669319274702,-0.7884218743259931,0.11830414280629648,0.7488859761532115,0.5693111241885437,0.3331129227574879,1.1520747319374367,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-06-26,1.6391289466651957,1.2410383400226053,1.1912764072349091,1.0385024709114674,1.0316509254664652,6261728.277169406,1.9333546538823612,4.167967215086641,4.756829606950792,3.0718371746726225,3.312857613472412,3.5481204585714505,394622.886092567,164653.28428821254,246262.06220711887,-0.4630046113315931,-0.7681717818643552,-0.13215295881626254,-0.9003247406806177,-3.0005049891090856,0.9693062673362954,1.4203817211831251,-2.0228332645820655,0.19371848469451203,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-06-29,1.6069161314107347,3.585896363443801,2.3293948179273585,4.796722667529323,4.762113452070778,-3517079.8723304197,2.2649108008782264,4.039456408500364,4.741272035206261,2.9850241022437,3.007794974409586,3.5394912333354296,292335.53013508406,68898.6576912964,230719.2501500041,1.0863746763848507,-0.5785747539198755,-0.16019533099355993,-0.7387700849134354,0.22833130801781848,0.9763661403960737,1.378776172260472,1.1455138300377894,0.5054798012725185,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-06-30,4.289226622224419,3.1510968011417404,4.451245978808785,3.3215763684614643,3.297785745271604,220646.92964628665,2.321795579770746,3.8136318794495674,4.722482073599023,2.852311016213929,2.749434904358697,3.534612782919078,300095.82996440603,64791.10953988946,237006.352451894,-0.26285518516969597,-0.4962411411586434,-0.21375254014610318,-0.7099936813047465,0.262479009935551,0.9832944653074946,1.4168915447258015,0.8180756576608115,-1.257289567484544,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-07-01,4.698605765066397,5.765839129606462,5.786281468265386,4.435418768226612,4.403351816492588,-1089097.7697093436,3.0225917877730226,3.576066920316068,4.710169897112204,2.5677189006457577,2.7492995320527975,3.5303223141217095,227161.7125750646,5358.918889674451,234489.70671271323,-0.0648997915820369,-0.16814889966226154,-0.2754604080803928,-0.4436093077426542,-3.8901471043929874,1.2761732511061161,2.023595683693808,-1.0250970787668365,1.25389976210385,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-07-02,6.187574194549022,4.993830429904868,4.654375406592372,4.076033089644099,4.04656064350818,-1861030.9770367923,3.508292516561923,3.3907556935826273,4.698972046138066,2.3770836912051987,2.7481626398822736,3.5279594053589114,133469.63828321378,-30469.117144569187,225895.7449135693,-0.4246758223626664,0.03407664158784337,-0.3262909561963801,-0.29221431460853664,-1.0804138199568911,1.2340460885397944,1.8863824087323078,-0.2893168770347976,0.8872752832944051,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-07-06,4.303318204827519,3.891330623124716,5.234779546583496,5.6862062150553925,5.6448047169298405,194772.78430246376,4.430923274854598,3.2752430942448463,4.698729831455697,2.192583680232216,2.740721655112321,3.527892111704718,-17557.62680147595,-48394.40367305275,225198.5937898768,0.2713492023615257,0.3022158829473773,-0.36090012998298104,-0.05868424703560377,0.29524013082841755,1.1737997940050593,1.8032408383153242,0.21628238762037916,1.528911742728692,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-07-07,3.544329557525238,3.169100487256408,3.470766869062736,2.735322786861545,2.7156168481715284,-309854.3411563835,4.021623954074748,2.927620595355801,4.683981313760529,1.5955398185258005,2.735840552988207,3.528446846836502,-7778.460965943988,-53619.6933460368,222527.3310660663,-0.26632989104881427,0.31749578011862933,-0.46995844673679155,-0.15246266661816218,-1.1984335682391822,1.1325217191541543,1.7026127924723402,0.2858883111259194,0.7161293574811939,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-07-08,2.9505797089686325,3.2573156035115645,3.577351273551997,4.478580934606477,4.445960596349288,612800.0478695012,4.251258924290285,2.9226072523081674,4.670287946962643,1.5903353577226371,2.698237606721848,3.5226734654010157,87871.83259752514,8282.69207374681,226988.7784591744,0.40999429022261163,0.374739044039657,-0.468744616145486,-0.09400557210582894,-1.1393228205242074,1.139950297600084,1.5235939784712502,0.18135785973753735,0.1381735956006087,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-07-09,4.6168817758166085,4.062188679685292,2.947800073274202,3.2228374695726743,3.199426601649641,-550248.9317426013,4.010473881321696,2.9571839595111125,4.659260745735584,1.5883605262896134,2.6995487395377302,3.5229467242813746,42227.99964527198,10972.873354186393,220496.06329206834,-0.36674793015417995,0.3046719587585673,-0.45461934682801025,-0.14994738806944302,0.10830591946411748,1.1496948448056112,0.7387317972259746,-0.7260635208645023,0.18558723103966182,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-07-10,2.640479633699627,3.605404250454562,4.444147601243891,4.776874647554877,4.7419577230177055,-870529.6980682008,4.1495532972236004,3.2410095033193294,4.6543153666288894,1.344845029509439,2.6978067145521707,3.521955294693364,-74089.33864418507,-15302.419854259142,217859.94683095012,0.5854894920824877,0.24711583285250568,-0.3619099687010629,-0.11479413584855723,-0.17585051825156814,1.1527283297741742,0.7024329958877185,-1.217405531906483,-0.3632722591446526,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-07-13,5.099355438881275,4.7645986250822006,4.157943108898692,2.677060922426442,2.6575690019757943,338164.2166993518,3.552106154232791,3.2774567438560114,4.637598038618719,1.316994874683828,2.701811891482261,3.5214726029684678,-69583.1459044216,3253.4365333950964,213604.6806933581,-0.6517023513175223,0.08047297178662287,-0.34712882945259027,-0.2666558576659674,-0.4997941676656124,1.1365533221300061,0.5785394804311491,-0.6127520432914515,1.0943484497307845,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-07-14,2.0883790607127963,1.6125285425472455,2.407267158290722,3.3629754455176624,3.338377503726456,-485793.8533776358,3.676658285343777,3.3021243016080666,4.633189102850112,1.3130835549461963,2.6457181630253066,3.522410105381443,-44880.6880851499,-2787.384878853367,214597.54774477912,0.46909671560264904,0.10743827586784116,-0.33867943297413755,-0.2312411571062963,-0.22974200361785005,1.1389972133853177,0.47258700031118783,0.3390262717886678,-0.47359301450059743,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-07-15,6.535855710095305,10.833059032161408,7.394584407508908,10.991771610723816,10.910890347947912,1888806.713290664,4.969644235663502,3.6466620799069815,4.657906724367904,2.149213272310722,2.778937771482381,3.5447132393264282,80852.28369762257,32382.191789108412,223447.8277163394,0.5124581238078387,0.3095360046551554,-0.24475389590746696,0.0647821087476883,1.2350279499780932,1.2031206629127658,0.676787201779216,2.1106157067205893,1.8663921462094302,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-07-16,8.294476884591774,6.916054258584836,8.484024397717143,7.360861123499561,7.30670361907778,-857042.6933850001,5.791099639149129,3.9083053235166907,4.67622765696897,2.26316293806833,2.795823061569652,3.5465265320280004,36554.23903859545,47716.366566080986,214917.70176069927,-0.12679762695621588,0.39321833501030135,-0.1793878697406377,0.21383046526966373,0.4497818778261554,1.199395172374031,0.6963470205619937,1.3783443723739737,1.412760282767491,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-07-17,7.272271530327465,5.685047518400715,6.152175285810507,5.526514694072695,5.485834153985181,-817592.9375869711,5.939874925342624,3.943456575471368,4.686614312055693,2.2828347027351525,2.786950969836036,3.5450738933838433,-24473.04916907513,55950.20164509901,209065.485944124,-0.2818995340455104,0.40963043468998583,-0.17265278455913458,0.2369776501308514,-0.7611524668487508,1.1999452856437638,0.806534227984282,1.6910282577070201,-0.29588034535239377,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-07-20,5.081129009967441,5.221319416717208,4.842702433338225,3.8816211877224447,3.8530084106432634,-577250.5948147345,6.178962807076118,4.023836722511467,4.678885622613686,2.2479339669156726,2.7866185653699236,3.5447754393005764,-81384.72875272695,68144.04583758253,201670.48747186727,-0.2766792344306201,0.42891457075668604,-0.1508241106920038,0.2780904600646822,-0.9712301828427551,1.1984714288878755,0.9065924672144546,1.2394447327603448,0.17851382379407332,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-07-21,5.187453521988644,5.33617727320658,6.106316598069235,6.571786211154951,6.523340570972898,-391684.0143521375,6.815955420525407,4.194787115205539,4.683336813283329,2.303641127134633,2.7927359292714637,3.5463961764572427,-2550.52885578899,81283.5764260529,200304.13732994263,0.22914367633941637,0.48542365772750923,-0.11016825879894669,0.37525539892856247,-0.2611838391222539,1.1775357422331547,0.9082111240479414,0.036820158151991605,1.158440693115903,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-07-22,5.482936276189001,5.179314500214275,5.815742544409929,5.2064227776272105,5.168060651203426,197389.97612420493,5.667389481176509,4.3025220552252605,4.678530226977011,2.2958526197929703,2.777882740536331,3.5449153985086856,-49546.40531878695,88816.24371931252,203797.94201941325,-0.059143271958746746,0.2755272275230747,-0.08378263130725139,0.19174459621582318,-0.45188391655722127,1.1734068534962747,0.5479102072809617,0.27387639150236553,1.7479520673843962,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
2020-07-23,4.386535717088677,4.012459372605356,3.8327081167029178,4.476578560069832,4.443587963326692,-431919.78796977946,5.094766350026292,4.479732914567535,4.669785977640104,2.1515995637937215,2.7743970836433864,3.5427787764893734,-81918.22493186971,80988.37240943096,203376.40294162653,0.012922364899617246,0.12865037957764133,-0.0415498140658144,0.08710056551182692,-1.7161812954655378,1.1928773241727817,0.564911447472237,0.732248948007835,1.0519104219996998,7.226898051805516,12.618413615176705,-0.6774917340195571,2.5118380404441725,0.004090915688773412,-858.9616862764196,866.1855142725847
