Date,Open,High,Low,Close,Adj Close,Volume,BOX.csv_MA_5,BOX.csv_MA_20,BOX.csv_MA_250,BOX.csv_realVolatility20,BOX.csv_realVolatility60,BOX.csv_realVolatility250,BOX.csv_avgVolume_20,BOX.csv_avgVolume_60,BOX.csv_avgVolume_250,BOX.csv_log1DayRet,BOX.csv_logMA5_20,BOX.csv_logMA20_250,BOX.csv_logMA5_250,BOX.csv_log1DayRange,BOX.csv_HL_20_realVol_20,BOX.csv_HL_5_realVol_20,BOX.csv_logD2,BOX.csv_logD5,BOX.csv_Mean,BOX.csv_Variance,BOX.csv_Skewness,BOX.csv_Kurtosis,BOX.csv_Shape,BOX.csv_Location,BOX.csv_Scale
2020-06-02,1.517375383890732,1.7539658592485097,1.8828445354872336,1.9171743220242077,1.9171743220242077,-501206.0028613592,1.8909983751216646,1.686150663427124,0.8829975491666074,0.4663034499833278,0.9932115934207496,0.6588152545557479,545090.6431359325,259410.36426666655,107731.52437846512,0.23387027350335615,0.1146567133561381,0.646881071008251,0.7615377843643892,-2.048883811436156,0.922270653738788,1.2875247335239741,-1.1113858973485868,-0.6275628778598775,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-06-03,1.8788961781152995,1.3850820691246977,1.125518037021795,0.9971513066858756,0.9971513066858756,1415170.951988772,1.657542272669151,1.675680068151355,0.8836060160532074,0.47979505299925873,0.9468711446448201,0.6588502968614339,637726.3731623443,270263.37248704076,124076.17171165608,-0.6335372236708987,-0.010883147088109437,0.639963092602061,0.6290799455139514,-1.3487518549727935,0.9140048253583877,1.0552531431644598,-1.0925752463997995,0.15467669482502486,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-06-04,0.7285344521644515,0.7275376584182656,1.1256692738890592,0.9880504771964772,0.9880504771964772,-1905385.2421282572,1.4962312088921164,1.6624252211448656,0.8857889182886234,0.49548749831426564,0.9256698099760214,0.6582861802369571,561805.6385809805,249284.53783385357,120388.4230481766,0.30469887028460313,-0.10532809376484345,0.6295541107439954,0.5242260169791519,-0.9209726362266202,0.9313835145573218,0.960876494217848,-0.07351323922793486,-0.21498279246701185,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-06-05,0.9706683040982468,0.8952161218144621,0.935636905702072,0.780814638253652,0.780814638253652,-273746.58313839417,1.2031387636315032,1.6005787322503817,0.8852627825647053,0.5251132752227835,0.8913677770423463,0.6583174307184894,447277.35437747044,233129.36619876645,121533.30573611472,-0.21764702487491466,-0.2854314931716939,0.5922360200991681,0.30680452692747423,-3.208411173636824,0.9866802290631103,1.0573820781868815,-1.5309194345832164,0.3821707055401804,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-06-08,0.7846130122197099,1.5119881199235294,1.0967379219457545,2.055718532449209,2.055718532449209,-154996.16791699128,1.3477818553218843,1.611745100844581,0.89057794479887,0.5326229319203392,0.8020015384855135,0.6623855878194296,413721.24982356536,219635.06462227384,119342.85512704232,0.9631900984788871,-0.17885733455600408,0.5932021563851859,0.414344821829182,-0.8788740537211764,1.0019954498044066,0.9746486148402759,0.0654768825382076,-0.3240480950608419,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-06-09,1.9839167613739088,1.522252361318678,2.0370617129138573,1.595913997397549,1.595913997397549,-823517.950108726,1.2835297903965526,1.6058961896335735,0.8933226898008363,0.5320957696292494,0.7669615536259387,0.6638852446461636,403562.8351878342,202006.90561035956,119695.54987353334,-0.21762644179657245,-0.2240680430115208,0.5864893829712874,0.36242133995976666,-0.6639586379333547,1.0304293310761015,1.0387114330638298,-0.20444526011207137,-1.135503504373482,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-06-10,1.7835716785657851,1.707073709726064,1.6376993496006769,1.441226827924453,1.441226827924453,-163500.28274458158,1.372344894644268,1.6240183807351887,0.8955469814997892,0.5192145721687267,0.6126200619676005,0.6647886889674101,396458.28864374396,186109.59097779822,120768.07709914076,-0.21312320013230665,-0.16838268121327302,0.5952241547333217,0.4268414735200486,-2.668237930375918,1.0381867362109223,1.1792170239170892,-0.4869598496200461,-0.8117606381343874,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-06-11,0.9924803316805448,0.8090636095253636,0.3154202101608199,0.1724245027232669,0.1724245027232669,-292040.473043479,1.2092196997496258,1.5734952773026711,0.8933954421002015,0.6062641208745808,0.5444680205383512,0.6662593899621909,379665.3563053331,170084.04978964487,118434.93278712992,-1.7502477201228277,-0.26332416077480947,0.5660254079444064,0.302701247169597,-0.7059418860977474,1.0364328600530244,1.2166047563110498,0.35311124778198083,-0.20379939371536615,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-06-12,0.7949072404110247,0.6822865418842117,0.8645728755143125,1.062243368766277,1.062243368766277,-1088844.466549331,1.2655054458521509,1.5607205792060574,0.8934255073178673,0.6145717391826816,0.49437590008292587,0.6662668688989412,347499.83794140845,123299.5937185399,113540.37019096689,0.28991290722686164,-0.20967602004712235,0.5578399439960344,0.34816392394891205,-1.7021765664811943,0.9724880123131872,0.8610720842685974,-0.9702627182342322,-1.2678760410322896,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-06-15,0.4751292502734081,0.8231917912900801,0.8286551549004972,1.2621866688584795,1.2621866688584795,-31646.145364012336,1.106799073134005,1.552379304100758,0.8939807784703836,0.617578202286826,0.49375447799687766,0.6665170736741202,371139.93548421154,111769.82817273593,115806.78017390233,0.9770140744052891,-0.3383166573714254,0.551859793505266,0.21354313613384054,-5.209690633039742,1.2640625883613739,1.8785929218286757,0.08595947622656984,-0.23126158406798175,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-06-16,1.7231145550370606,1.4818992357589416,1.8109948509190872,1.7007863863376276,1.7007863863376276,-138513.1968586468,1.1277735509220208,1.5673133267681312,0.8963206118050462,0.617364345133034,0.49585277450177717,0.6683233163409784,349676.486728859,103089.64264912264,116460.9157047303,-0.013042716834296357,-0.3291175164584552,0.558820000988362,0.22970248452990674,-1.1114069468525507,1.2524970477901034,1.796591438639555,-0.44856623291861536,-2.255011011381184,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-06-17,1.5726528589082136,1.5929183841540215,1.6789798413925825,1.5990871643161206,1.5990871643161206,-465544.3350624124,1.1593456182003543,1.5900045042171882,0.8978776615683361,0.6093232564143553,0.48138914272082717,0.6695090439847833,327116.7763065851,100961.62603127082,114429.9504081525,0.016669031692635478,-0.3158811253687449,0.5714583033635051,0.25557717799476026,-2.4526936188942083,1.2584908157585075,1.7874944896015426,-1.0879676579336048,-1.8460445837547799,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-06-18,1.5105665435779247,1.4351154460727606,1.5966091031369096,1.6240403813029545,1.6240403813029545,-526303.7139647866,1.4496687939162918,1.574102391793211,0.9015253463172637,0.6037759987287463,0.4752095510066978,0.6709755150898005,292785.9566141005,103655.67784502078,105651.90582150039,0.07243233188320751,-0.08235008749225878,0.5573523208634078,0.475002233371149,-1.823289412235303,1.23204339673259,1.6092895794599666,-2.5672539455350627,0.3726773349713021,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-06-19,1.789631354307737,1.8687331262267983,1.764188335360558,1.9762676749599013,1.9762676749599013,3535945.144996809,1.6324736551550167,1.5923004948967117,0.9072070184573632,0.6104363273804143,0.47960558621749866,0.6740435328202742,472295.1843653121,150329.13113696288,122071.40520966427,0.09920040185928483,0.0249166216213753,0.5625644323301692,0.5874810539515445,-2.258139678679325,1.2319246409213835,1.562373933434718,-0.9750313980524463,-0.08989811467192546,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-06-22,1.9693905282470163,3.858395740846383,2.072848835561711,3.9488178575205737,3.9488178575205737,8798800.504647182,2.1697998928874354,1.655539367878453,0.9210841307462245,0.7732812060637679,0.5799900443533383,0.7004006025891321,831053.171860792,296183.2207568901,158886.68177053225,0.6956921391850385,0.2705080902651807,0.5863307575016996,0.8568388477668802,0.5797247578191426,1.3095737908015763,1.227341792248562,0.8436243253051942,0.9882880625506176,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-06-23,3.251935869372069,2.341557276678897,2.5892453561229303,1.449988167581136,1.449988167581136,-1904051.4257605795,2.119640249136137,1.6054854913940937,0.9251208387847962,0.7511602952326557,0.5741583665408259,0.7005296149713378,663588.8953050416,212541.51524035996,152301.7250176275,-0.8076950750155069,0.2778201827886314,0.5512571111697736,0.8290772939584049,-1.3955850686184912,1.3100557655401386,1.2164059227179582,-0.6419228245289345,-1.383106572495436,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-06-24,1.918831256786845,1.7723313012962765,1.647547138829493,1.286936002155361,1.286936002155361,-1880356.027597003,2.0572100167039853,1.5616107005544397,0.9271867769389687,0.7423698478212755,0.5744668293177427,0.7008331650785634,359928.89945196063,215224.30179273727,148014.08881442025,-0.39945207926809373,0.2756329150476401,0.5213180372956587,0.7969509523432988,-2.081169734410747,1.2565757118442062,1.1509568463119544,0.9790333370816325,-1.1642677143970297,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-06-25,1.3090150981324236,1.4380556448515698,1.812670898268072,2.116071337291455,2.116071337291455,-1459951.0661203102,2.1556162079016854,1.5776839776149298,0.9324005275700697,0.7511086439941298,0.5798000943235226,0.7048146028693151,-61976.094743544236,184566.80348110557,134264.52287614543,0.48028620574568215,0.3121186913272671,0.525950740697517,0.8380694320247842,-0.9818557705899892,1.2372880761660916,1.134198518855432,-0.4063407367936131,-0.7092136457933117,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-06-26,2.075740408014518,2.064753300317601,2.096038353570373,2.355584612873926,2.355584612873926,1118650.4080360564,2.2314795954844904,1.5831493650307904,0.9390216613753167,0.7566072208862262,0.5900207940872262,0.7103784992918636,127483.85926873,204081.59565966204,143486.2641094827,0.12647102674373742,0.34324872906807213,0.5223328636035675,0.8655815926716397,-3.464614827351,1.2804899055340602,1.4830038990976913,0.06639486960474321,-0.9693831755658264,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-06-29,2.333120163818318,1.852536266739476,1.2453685842616533,0.7462365772012731,0.7462365772012731,-705336.4864414062,1.5909633394206302,1.5538360401909888,0.9396088203370491,0.7778867891587624,0.5971952575557454,0.710157328261644,127681.37220042726,189523.3401084786,144516.05988859912,-1.1399190992872583,0.023612968477671414,0.503018377046007,0.5266313455236786,-0.4989502781679094,1.273821555278644,1.1520486696913113,0.31469011949283204,1.163957134738123,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-06-30,0.7229584570141672,1.1193511437791202,1.505305199182544,1.7980613747531002,1.7980613747531002,-66156.85589377838,1.6605779808550232,1.5478803928274334,0.9430302087229996,0.7754106277353252,0.5950388789311766,0.7122297668604989,149433.8295488063,199259.8231291436,148225.0942715339,0.9111125881320962,0.07027921643835583,0.4955434687278665,0.5658226851662225,-0.9520369440539056,1.2834973108687757,1.1960863588779682,-0.584251093788625,-1.0553424558946893,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-07-01,1.812466953607153,1.8345604957735588,1.9877725856953208,2.0835594620496,2.0835594620496,-1158114.2494054467,1.8199026728338707,1.6022008005956199,0.9484878314072975,0.7728486811575153,0.5978495805828664,0.7157263249255499,20769.569479095364,175889.9547272532,145105.66783640278,0.1393888358859016,0.12740483870993088,0.5242645034750563,0.6516693421849872,-1.875932108850951,1.2815894411148607,1.178656593158931,0.2906697684760785,-0.22737315863780877,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-07-02,2.155590989220362,1.7282565417449618,1.7611120927829322,1.2577251510946166,1.2577251510946166,-725925.6064201144,1.6482334355945032,1.6156845342905268,0.9516683059857338,0.7638701056308098,0.5916785717309383,0.7153250646443732,79742.55126450249,163229.22579420632,143160.4699614398,-0.5387602733351169,0.019945342155319484,0.5292974500977216,0.549242792253041,-3.4156345669582975,1.3211618278530832,1.3699729668101623,-0.6155636967768409,-0.1527477804546137,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-07-06,1.4225547249886965,1.633306821395852,1.6808671782233515,1.6084792022157934,1.6084792022157934,434295.2080689068,1.4988123534628766,1.6570677624886336,0.9549708351293549,0.7382499209272178,0.5917626536500448,0.7164475343403216,115144.64082486756,173625.64123446404,145039.76109973266,0.12283478041627825,-0.10037660215146438,0.5511241103899001,0.4507475082384357,-3.045755704506885,1.3127586764042916,1.2703772403753348,-0.7442715211498206,-0.2915489918125348,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-07-07,1.5387802363283694,1.3839182991242236,1.557278667246912,1.337409149176905,1.337409149176905,-1187464.2722017593,1.617046867858003,1.6211522933250184,0.9566135816839378,0.7353018264416887,0.592062082731218,0.7168532214599724,63521.235610629155,162077.12634287935,138593.25202904412,-0.1402557766206308,-0.002535623945458706,0.5274929385370082,0.5249573145915495,-1.7523827982982325,1.293832764077754,1.0069154107307459,-2.5296864902290586,-0.5256473042409618,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-07-08,1.396683301017042,1.6603167863209425,1.6863123673692275,2.0007337058972894,2.0007337058972894,-58146.34568594815,1.6575813340868408,1.6413932787500056,0.9610941116631834,0.7401265137504225,0.5948646119306558,0.7198704337468795,101789.81583176805,158496.3387228429,138892.5015937845,0.3594136110034186,0.009814070835431982,0.5352283852132221,0.5450424560486542,-3.6498287150867834,1.3188858702857247,0.8802620890345145,-0.9358444057739886,-1.5961647363500486,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-07-09,2.1039975691923267,1.9357942014398173,1.6119796875574988,1.4898965178822063,1.4898965178822063,-52643.25794627098,1.5388487452533623,1.6438267632478933,0.9633570801123523,0.7395134991953918,0.5930158711407373,0.7206426574397515,107332.6670716836,161713.93697788205,141398.49557761103,-0.34513247308819334,-0.06599234708835629,0.534358052140218,0.4683657050518617,-1.127584415141178,1.3242149170141255,1.1014246756451602,-1.88067351452707,-0.521443554732753,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-07-10,1.3623499521249176,1.1258703980739355,1.3798260119011694,1.1205065046283025,1.1205065046283025,-505334.6603021211,1.5114050159600994,1.691230863343145,0.9649846481618518,0.6670682361150772,0.5926556105268332,0.7205358236782817,96667.95770875146,156273.2104580611,141086.85925536507,-0.19543029525578895,-0.11241689299253586,0.561099671752667,0.44868277876013124,-1.3705957759456133,1.2995603866440413,1.1017115896720477,-0.12757522157323484,-1.9861796657360193,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-07-13,1.2160984682937297,1.111226445841309,0.0812484974501241,-0.0874476445419993,-0.0874476445419993,1299068.273936988,1.1722196466085406,1.6337463126777307,0.9615177681725025,0.7662830003476546,0.6253951572194818,0.7235119510579363,216063.5947330674,188331.02129331097,146184.59040001032,-2.632362770272399,-0.3319766436078005,0.5301179634707194,0.19814131986291883,0.02953739268341469,1.3745353012543133,1.3372431953126322,0.4557425228666904,0.5282294036315598,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-07-14,-0.4345974056876986,-0.4072589734625911,-0.1721522145307954,0.2986961963094856,0.2986961963094856,425858.1286409968,0.9644770560350568,1.5855717890502814,0.9602225403263258,0.8193222374101082,0.6425640501944075,0.7244105716795601,238938.8084333179,190016.9991074704,147906.66075948675,-0.3749931073877729,-0.49711432783839377,0.5015353010087686,0.004420973170374964,-1.4477155746711592,1.132928704158829,1.334030029261095,-0.19624567902568998,0.037982401441921415,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-07-15,0.5865921103951237,0.4635135608979599,0.9275572859625713,0.8701018866827344,0.8701018866827344,-737800.2247768554,0.7383506921921459,1.5440375640675366,0.9613279017661834,0.8340961255485454,0.6468111408029615,0.7240598973860067,208974.45703740744,183359.07274155997,145398.806910948,0.3942806091868409,-0.7377371549435864,0.4738404996624682,-0.26389665528111805,-0.7677764961426838,1.1449433923590537,0.6016620917190612,-0.043377829526647586,0.12277660851644676,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-07-16,0.6069716223554469,0.465099595395543,0.4942346041376861,0.3292073262985475,0.3292073262985475,-38841.07137328619,0.5062128538754141,1.480543572166658,0.9607680461144379,0.8769193353771261,0.6615843653563078,0.7244959496881636,230309.6202218638,183013.10376055152,143480.8140644085,-0.6117943159055131,-1.073207337151154,0.43243156518899095,-0.6407757719621627,-3.535814778330749,1.206972154555889,1.3234824895396864,-3.489663744260871,0.1490139593680879,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-07-17,0.486496604811343,0.453608325346698,0.6563511331438896,0.673378359109396,0.673378359109396,-517467.238262611,0.4167872247716328,1.43301047105698,0.9618488794878899,0.8943241884627734,0.6671799631291926,0.7238620375887032,230751.44400697254,184719.6444709036,141227.98702031153,0.32507744665923655,-1.2349568956598196,0.39867538649302586,-0.8362815091667937,-1.595817059872567,1.207235282730451,1.3252770786874788,-1.6259559492842925,-0.8049100464399311,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-07-20,0.7771089230773072,1.5410642994428656,1.1412876808344947,1.805402320295105,1.805402320295105,1516587.465986064,0.7953572177390538,1.4244672033237404,0.9669300789058518,0.8896654273151672,0.6685520607278042,0.72531145885731,129783.56005643532,214402.03366967177,148781.1266938174,0.8429582133770256,-0.5827617861581726,0.3874269447769968,-0.19533484138117596,-0.9168493413464514,1.2136139247585618,1.1085961061855871,0.389467827206321,0.6380836112081979,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-07-21,1.7751800715935495,1.2570206196808975,1.3224005079861847,0.7908683067468232,0.7908683067468232,-824672.3451493045,0.8937916398265212,1.2665697257850528,0.9664985315729537,0.6715675279278595,0.6726276484890148,0.7253842763404345,-351390.08243338903,208269.42168834465,145506.69630140156,-0.8085256812164888,-0.3485948389040407,0.2703877425198478,-0.07820709638419292,-2.7275405860802024,1.1130482854030723,1.193877327704859,-2.141402501079603,-0.7089268056997983,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
2020-07-22,0.8914759169534943,0.8258791429478407,0.8475664996261187,0.8236244498601692,0.8236244498601692,-556801.3008629573,0.8844961524620082,1.2352515398990045,0.9660998735813716,0.6771456177104548,0.6765930690927149,0.7254355039991566,-284027.5761885079,195335.54869212423,144859.5451846626,-0.079163761580477,-0.33401174072229356,0.24576268668565723,-0.08824905403663635,-3.8310258297912796,1.1934873362448608,1.2467896467096204,-0.018390197401437946,-3.068788313773071,1.3279728777330702,0.6065448582755866,-0.10374408256469092,1.3214995131159935,0.007526333332303462,-102.06026950426457,103.38094454598095
