Date,Open,High,Low,Close,Adj Close,Volume,EH.csv_MA_5,EH.csv_MA_20,EH.csv_MA_250,EH.csv_realVolatility20,EH.csv_realVolatility60,EH.csv_realVolatility250,EH.csv_avgVolume_20,EH.csv_avgVolume_60,EH.csv_avgVolume_250,EH.csv_log1DayRet,EH.csv_logMA5_20,EH.csv_logMA20_250,EH.csv_logMA5_250,EH.csv_log1DayRange,EH.csv_HL_20_realVol_20,EH.csv_HL_5_realVol_20,EH.csv_logD2,EH.csv_logD5,EH.csv_Mean,EH.csv_Variance,EH.csv_Skewness,EH.csv_Kurtosis,EH.csv_Shape,EH.csv_Location,EH.csv_Scale
2021-05-20,0.0573598800224637,-0.5348787557176333,0.3407051155896106,0.3314322007948256,0.3314322007948256,-1168328.9173768086,-0.34146823667662574,-0.6970408988977272,1.7568300120478688,1.5908136185086048,3.146934888976672,7.031072567949206,-71437.57343857235,-310353.71862016193,157451.7427426353,1.7540781615885321,-0.7135894240257351,-0.9244222470149284,-1.6380116710406634,-0.1328643336638363,0.9767605716315424,0.900927503981728,0.0005528624336014018,0.7750525019785757,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-05-21,0.8201243733812547,0.3315670474674093,0.2167128869946708,-1.0271572508370674,-1.0271572508370674,-164848.0209212599,-0.25212227664247955,-0.7862897666913684,1.750129663250096,1.5545539293318167,3.023257638511765,7.032931454062219,-73205.24938022433,-285276.71500357054,156808.0023403867,0.22509431128190643,-1.1374111898038253,-0.8001197730550367,-1.937530962858862,-2.164092125228979,0.9654840567242102,1.226924601713187,-2.6822416689476865,-0.805801341027549,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-05-24,-0.8424927316881323,-1.633949890195865,-0.6259586488505207,-0.6556534241845675,-0.6556534241845675,-271834.138133985,-0.22299202787569997,-0.8960533804997146,1.7448319298632826,1.4560648915205503,3.0152772841986404,7.034247987611856,-72693.17412841451,-242525.07283016993,155706.11113869812,-0.2507327025691214,-1.3908639662661293,-0.6664135270824216,-2.0572774933485505,0.007959480469902488,0.9466474137275349,1.2262799386260645,-0.012998490546116424,-1.9265402557305769,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-05-25,-0.7390898355368698,1.870799266085729,0.0656879873255533,0.4899899768402633,0.4899899768402633,5059612.7872169055,-0.39139107572465337,-0.9645019111352301,1.742686730701908,1.347896696502156,2.991016324906455,7.03454976768402,195828.88564214567,-133078.5061365324,175873.5806877332,-0.4110345417418672,-0.9019045600273636,-0.5915714855978795,-1.4934760456252432,0.5906222401671896,0.9712669288377874,1.1599960846170343,0.41683174752093227,-0.1719809188593968,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-05-26,0.9806395050528708,2.223637388305143,1.1412010389707952,3.071712867543644,3.071712867543644,2256554.689671856,0.442064874031421,-0.8741072803866272,1.7515723988394483,1.5505834364315616,3.0128966990465478,7.0348210026396,340031.75815016154,-44952.66077151386,184923.29113412317,1.1417857072839095,-0.6817464694263783,-0.6950660625577755,-1.3768125319841538,0.07921437947460441,0.9755656783285759,1.0643994205622895,1.3157018962496592,1.42726348452345,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-05-27,3.250485143303113,1.2696843383370506,2.631752589533349,1.952388947522934,1.952388947522934,-1291671.8144861031,0.7662562233770427,-0.7479832147115704,1.7571437290480718,1.6742693792680594,2.995986437407843,7.0344247026623785,304483.91553836624,-46865.42312703306,179779.33924227746,-0.5097505360185365,0.02413607158229297,-0.8540643510137739,-0.8299282794314811,0.3090043174823039,0.8417090320875843,1.1019015545356745,0.380078217862653,0.4830165593180257,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-05-28,2.2888186134817303,2.9789523357663086,2.976811202419878,2.5454457459905697,2.5454457459905697,-1116388.0929348697,1.4807768227425702,-0.581765717326056,1.765221152413712,1.8289130251219021,2.844591555109399,7.034164821370787,275807.4990143982,-87538.28648081118,175337.01816451448,0.1062699852983957,0.9342542901504899,-1.1099634411984323,-0.17570915104794235,-6.146419989001707,1.578315902446355,2.8681353013289286,-0.6419463594970801,1.2732944608688952,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-06-01,3.166993789153043,3.332422697909827,3.6493576669080063,3.2860086455739257,3.2860086455739257,-26991.69988580141,2.269109236694269,-0.17264277316668136,1.7758572590268735,1.7251861617273516,2.7982911710107383,7.034447122456671,85468.41869469476,-83047.07910760868,175259.2397582347,0.03689084420353808,2.575918062048638,-2.330813983480022,0.24510407856861613,-1.1490586712661477,1.564096305238342,2.8093337868096704,0.2878968229294902,1.3716024794745751,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-06-02,3.396688076442977,1.6801013932605358,1.9755759949068936,2.5512924943697577,2.5512924943697577,-465761.9807221624,2.6813697402001675,0.025605411964106106,1.783907757853712,1.8012087091815216,2.7951961485956835,7.034177206096295,86079.52771524675,-124258.55328864839,173413.7463981558,-0.2862007704221908,4.6512793060383295,-4.243757872573687,0.40752143346464353,-1.2191723962652716,1.5406803462172223,2.621029084644598,-5.1418696048880275,0.7233380730532105,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-06-03,1.0911556432169718,1.49197201465957,1.910558897632992,0.4624844084113668,0.4624844084113668,-960883.6446962452,2.1595240483737124,0.17452005295744843,1.782890421139764,1.70032924205286,2.5506774545196325,7.034350546271752,115154.46883646752,-158814.68774749842,169586.36052443238,-0.8583797918771762,2.515603476721232,-2.3239515066956327,0.1916519700255991,-0.8708708049284234,1.5209023788855094,2.498122361139143,1.0379858341784018,0.9590545681056298,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-06-04,1.34686506208822,9.134121140849167,1.6540909033080131,6.425556890657308,6.425556890657308,8156628.679708974,3.054157637000587,0.5455753975069891,1.7995348277324872,2.175026041447464,2.6757268391202187,7.040414886732241,524879.7914211315,-66705.8575200078,202062.60143905622,1.5625035868270885,1.7224180880484037,-1.193442468481499,0.5289756195669045,2.012236834430241,1.627068834376819,2.937670950845778,1.3543558115685888,1.4980968697182404,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-06-07,7.410132538809286,3.820730998423141,6.933017670435351,5.449268691048253,5.449268691048253,-2281229.4704033462,3.6349222260121237,0.8626291009384712,1.818314456765577,2.4045320230310434,2.5139436199524163,7.0438765465008295,446843.6519114428,-61121.964235008956,192792.33122034612,-0.3073669110842584,1.4383581739168598,-0.745680408346266,0.6926777655705937,1.1353577203293708,1.6591436464245897,1.4917768460643317,1.6067912696903588,1.0660281257710909,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-06-08,5.561012134272101,8.607962459433434,6.541162090969348,10.119381324194997,10.119381324194997,2116673.897257222,5.001596761736338,1.4678084081509173,1.8562334609495617,3.07889136931959,2.7446919294822423,7.062995927303947,581531.1599196891,13594.364730059076,200865.31195736706,0.5986723977841012,1.2259868042831656,-0.23477900408692176,0.991207800196244,0.7260016957084485,1.6799149742121369,1.3669123680669473,1.3066623531807953,1.9218183553066626,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-06-09,11.137651373607303,7.807016974894108,7.268049001102291,4.724388339676519,4.724388339676519,-695888.3676724983,5.43621593079769,1.748486227523592,1.8716747228937012,3.1084455692956676,2.754936824259179,7.065037589012006,547362.7264589245,23409.434956685935,198278.10713111635,-0.857593283404009,1.134332817116686,-0.06808320306728899,1.066249614049397,-0.6180991276643922,1.6796373675604037,1.211237657154487,-0.3217486703375503,0.7761528076677954,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-06-10,3.993438766329451,3.3966628084419312,3.5925634314763606,2.540511333610045,2.540511333610045,-1699692.177862703,5.851821315837426,1.9194501958636607,1.8805149559562817,3.0498188775989408,2.7757717140374822,7.064484030078143,487119.6284252675,8544.324323720093,191553.93192782017,-0.45228733270873067,1.1147141601184625,0.020493136633565626,1.135207296752028,-1.6301477736669732,1.6953668868665757,1.4470909514767816,2.0253641107818456,0.7314188498590574,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-06-11,2.420128837377256,3.1674462841546323,4.81250700540517,4.346586030674139,4.346586030674139,-1567149.228278294,5.436027143840792,2.2287431918854477,1.8922229762106768,2.9609408799623975,2.7869536159921027,7.066142331602272,385620.4753128538,6495.817000699354,185276.59304047996,0.5855699390959315,0.8916106541125093,0.16368551970663786,1.0552961738191473,0.49777729615038996,1.7045252997819564,1.1292549355024208,-0.9733842122277926,0.7318729924155337,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-06-14,4.872117995732975,5.49083998880899,5.200763986082226,6.25010778834373,6.25010778834373,105614.0662811082,5.5961949632998875,2.614942933853024,1.914428904479231,2.956305880176541,2.8980933902010007,7.071097545779711,376344.7547779529,27108.580665811016,185621.785015966,0.24906996046326246,0.7608446212964447,0.31182291870895484,1.0726675400053995,-1.237612311970003,1.7026324997853808,1.039539783201756,1.3109230983942273,-0.2220952293763712,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-06-15,9.264028326277682,10.267627980505242,3.735256867844601,3.108708049221704,3.108708049221704,6745831.792124641,4.194060308305229,2.8104435697150323,1.9245780816049065,2.8457150708572247,2.9160671730982433,7.070983062636274,730042.144774525,157353.65043197633,212633.6991730599,-1.091931756874038,0.40032698715987086,0.3786355595495458,0.7789625467094166,1.8767699880474011,1.7789064247796809,1.4225116444334676,0.2133986083810662,1.9474337413664757,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-06-16,-0.3452235114663367,-0.4465693911117441,2.9452183160542624,2.570786479283424,2.570786479283424,-4010705.65902072,3.76333993622661,2.872383632874952,1.9332406404553184,2.825249462806366,2.9220828740779963,7.070440679829841,418461.3519012482,93272.96972028965,196654.82900384342,2.007775087557418,0.27016462485342424,0.395944536028889,0.6661091608823133,1.221357129640274,1.790658074839361,1.5284623178961738,1.3027283082863237,0.7671417243205615,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-06-17,2.6977610892166304,3.9862735333814143,4.407079924622092,4.3670282188897325,4.3670282188897325,-1114683.494431754,4.128643313282547,3.1455133878812753,1.9492307350035218,2.6818688486844144,2.9450005545969367,7.071410239507134,380242.96027170744,78117.90110840366,192164.91345540472,0.48166053353445504,0.2719717412130014,0.4785423163481222,0.7505140575611237,-0.8655824293643825,1.7781054356049741,1.3320136829447555,0.22977763278718888,0.6024108118202076,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-06-18,4.536400585578125,2.4890150527442643,2.675812512623658,1.6297531441890634,1.6297531441890634,-508192.2534161648,3.585276735985532,3.2104294350509877,1.9551336785833209,2.6252837865104137,2.8635470797905227,7.070521533555638,413249.7934697397,58150.87697219466,190005.40075408315,-1.0237053169764605,0.1104309552320588,0.4959461396921876,0.6063770949242463,-1.6777303513559012,1.8002730044730586,1.5824374015936526,-0.06077671484423478,0.9994668219221534,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-06-21,1.8504631170584,1.7095442153927074,2.8987892866045506,4.039863064273817,4.039863064273817,-875656.484426101,3.1432277911715496,3.4637804508065315,1.9697340090160287,2.4322100488818745,2.8860448838811092,7.071044777711039,377709.37029449764,53798.03167780211,186613.34260321202,0.7807748551097814,-0.0971103775354481,0.5644620956096983,0.46735171807425013,0.17331871187082948,1.7589552013499945,1.457909010240879,-1.1172901755972415,0.7931032442722716,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-06-22,2.6004117255128065,2.840862231289389,3.7154292051691407,3.993427040366246,3.993427040366246,-473154.0089297532,3.320171589400458,3.6962344740340725,1.9836415619663643,2.231678166252946,2.8960887594139053,7.071594314202521,367643.37675470917,59654.11438916354,184746.63910275002,0.4289799811549648,-0.10729812656429015,0.622380263502048,0.5150821369377578,-0.13402640211607728,1.7577661939227176,1.0925523688731185,0.860217144248924,-0.12248520852612903,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-06-23,4.974159694298649,4.904146874264292,4.9402865413641415,4.416340414776947,4.416340414776947,85068.95821457915,3.6892823764991625,3.8925519959309063,1.9999722731856158,2.1038198181666643,2.8922791522629394,7.072482738683454,118916.18530459287,77908.32778667327,185137.0261994331,-0.11894505799244293,-0.053633021389547224,0.6659316655585401,0.6122986441689928,-3.3203642052647546,1.8624704473639138,1.4010836529715196,-0.9768973915779705,0.6127794684705197,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-06-24,4.588799408687073,3.9255618646427664,3.7084121737948728,2.5367757807214915,2.5367757807214915,-148818.43145341892,3.3232318888655143,3.8658051415897985,2.009014661434474,2.1181563868709112,2.900646369978714,7.071715044148982,-1352.470751670876,64630.36069048136,184563.5052567686,-0.5927245261035993,-0.15123220648458602,0.6545255927262783,0.5032933862416922,-1.5271683436822938,1.8689015503177004,1.396986067348835,0.37614014348053876,0.6044539016941121,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-06-25,3.1138458407625187,1.9056371566811912,3.1712223751889823,3.589885755515276,3.589885755515276,-1147685.1719693705,3.715258411130757,3.9476799819894155,2.022937155275909,2.0714353438552777,2.9225816982731723,7.071386115818692,5846.861374165758,64639.887284398515,179907.2855212268,0.14226181204554517,-0.06067982542438315,0.668577567435976,0.6078977420115927,0.2355346385286218,1.8670460947385006,1.5230408170643446,-0.19061022195341396,0.6730121297935742,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-06-28,3.02045095144274,6.804198488059573,4.37791827885529,7.826116740837158,7.826116740837158,1782365.487060727,4.472509146443425,4.211713531731745,2.0545504550395393,2.2148753062640516,3.0569919696030348,7.079620996695914,150784.5403739456,100600.77638728595,186839.17541659443,0.9520602988182667,0.060080001889685666,0.717812512203703,0.7778925140933888,0.886359306409364,1.3682312464249708,1.6760616990520383,1.6656936559004414,1.3313770543891035,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-06-29,6.615736319570026,3.964814190436744,4.849911316314838,3.4158383922006976,3.4158383922006976,-839097.9714882213,4.356991416810315,4.218205019063084,2.066412557409841,2.2122080507585618,3.06086015878045,7.07940666397861,110179.22679382461,98053.42020663744,183488.48742485154,-0.6610281362324744,0.03237209052875487,0.7135956468964298,0.7459677374251846,-0.12205789324103387,1.3528571344537468,1.6772086523347611,-1.7484278138507652,-0.5488933450496503,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-06-30,3.874234598848034,4.525577292452745,4.560310383635539,4.510214712346141,4.510214712346141,-360002.31461295777,4.375766276324154,4.316151129961903,2.084345843604298,2.1776161304480914,3.087988990600241,7.079897955130176,115467.21009928484,95080.25568757563,182041.95629458045,0.15199664002319993,0.013717590354167654,0.7279090010446109,0.7416265913987785,-3.3600624100598733,1.5112605313598528,1.692328466259768,1.1987296917494359,-2.3657986515442753,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-07-01,5.072780558803032,3.481091269909381,2.9298772013870256,1.9227764342447884,1.9227764342447884,-655908.6368150434,4.252966407028813,4.3891657312535735,2.0846882000756737,2.0630725784289488,3.0626377749786844,7.079888024873922,130715.96049334493,87553.26850782853,179091.20157494498,-0.9701188999522646,-0.03152245300135907,0.7445198708489835,0.7129974178476243,-0.5956320361643651,1.5073235870900745,1.6396176892503704,0.4008290166617749,-0.4877614152057515,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-07-02,2.0383525868374512,1.9835443307932863,2.4344454585589475,2.4401207373689715,2.4401207373689715,-576495.7550056591,4.023013403399553,4.189893923589157,2.089505157610201,2.048450032546251,3.060683075956406,7.079717864502992,-305940.26124238677,91738.03686992501,176436.8345831188,0.1799055944734446,-0.040644192392986576,0.6957481457983657,0.6551039534053793,-0.7965071924146,1.4064354513203583,1.5731403256917529,0.7275940047864905,0.13955758944983004,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-07-06,0.8334389555246808,0.1983603947083949,0.9952324571476084,0.5927563065207302,0.5927563065207302,131268.26256677462,2.576341316536267,3.9470683043627814,2.089583576921694,2.1752300759750076,3.058952807341236,7.079701109540233,-185315.37459388073,105464.57204922645,177310.8193662233,-0.34077709646957327,-0.42660280379772886,0.6360083012853605,0.2094054974876316,-0.22706113699293146,1.3574091482257704,1.336130701454018,0.28519407574626165,1.978703718550976,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-07-07,1.1373322604160665,0.9887735522545036,-1.7408603652478156,-2.498057265757094,-2.498057265757094,875645.0605299941,1.3935621849447088,3.3161963748651764,2.07820086217226,2.1198696528493457,2.9937419608466205,7.084798877099307,-247366.81643024212,69795.65319360016,180849.4321012996,0.7868279384844863,-0.8669552639758789,0.46731590662401673,-0.39963935735186207,1.0041675040521787,1.3722430843644693,1.5952157598637602,1.5969964378889352,1.7773047780480258,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-07-08,-4.906610458623284,-3.072731266856053,-2.582271870700953,-1.1114389927799238,-1.1114389927799238,-517650.83308854885,0.26923144391949594,3.024405008242354,2.069930359427185,2.309034952924463,2.972250103018624,7.087320312395683,-238454.93970104464,69901.09441161783,178703.2796057861,-1.4849278034951483,-2.4188982636289755,0.3791994167238189,-2.0396988469051562,-0.7124127839228898,1.3727930267862132,0.7423307808140904,0.5330930341052821,1.7266258742026557,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-07-09,1.6453753251071357,0.1480614558057702,1.5303427158691747,0.5350539627886022,0.5350539627886022,-398059.6111841885,-0.008313050371741326,2.924132139701282,2.072350860765387,2.3737914203426382,2.9569396182499714,7.086689816665614,-173373.3113671189,78708.23928201538,177069.83212802824,-1.12335619149913,-5.862926397340401,0.34431408787471407,-5.518612309465688,0.3237352213271921,1.3587505388212273,0.7538838965280146,1.1095889008153184,0.3276638935736449,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-07-12,0.4047949403752788,-0.0527012984205974,0.3840412961608201,0.5211419080231181,0.5211419080231181,-829216.413983861,-0.392108816240912,2.7328599335687307,2.074524865801765,2.407030429512403,2.9378169910840177,7.0861279789043685,-136476.67065239727,71204.92828026401,173640.29905856514,0.252641762087467,-1.9415645408282995,0.27561650844011226,-1.6659480323881872,-0.8284112858497464,1.3439940418415566,0.7615434895804186,0.49016213732834635,0.6517931848364403,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
2021-07-13,0.0857224644690042,-0.551535588984347,0.4830033310910551,-0.0597352359921892,-0.0597352359921892,67548.60133466951,-0.5226071247434959,2.4173677823519353,2.0723413631070833,2.3341736241167275,2.9122340750526825,7.086703464597387,-138379.9438997192,38273.58028091166,173794.94298730782,-0.36119285650054833,-1.5316045476830806,0.15400019359634165,-1.377604354086739,0.033955839608286846,1.3365315037800263,0.758567955361454,-0.5195482239746201,-0.4269571015353156,1.02344963157649,14.801080595162079,0.9638380017841,66.2924331158477,0.00724213675661441,-529.2666519042989,530.2761857624678
