Date,Open,High,Low,Close,Adj Close,Volume,F.csv_MA_5,F.csv_MA_20,F.csv_MA_250,F.csv_realVolatility20,F.csv_realVolatility60,F.csv_realVolatility250,F.csv_avgVolume_20,F.csv_avgVolume_60,F.csv_avgVolume_250,F.csv_log1DayRet,F.csv_logMA5_20,F.csv_logMA20_250,F.csv_logMA5_250,F.csv_log1DayRange,F.csv_HL_20_realVol_20,F.csv_HL_5_realVol_20,F.csv_logD2,F.csv_logD5,F.csv_Mean,F.csv_Variance,F.csv_Skewness,F.csv_Kurtosis,F.csv_Shape,F.csv_Location,F.csv_Scale
2020-06-01,0.3147894755904645,0.4013730376505755,0.4160881781163499,0.4987820303345587,0.4355417616214718,-24343845.76265244,0.42600339541432986,0.2874885722421073,0.3216247009688985,0.19336870799096015,0.32570562933761515,0.260909584044891,3477053.3469441882,7033607.57761134,4356432.894465073,0.3246866012664073,0.39326420596948136,-0.1122022301263761,0.2810619758431053,-4.218878351587971,1.3265138992460161,0.952647610804062,-2.187090056864964,-3.6670789629565115,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-06-02,0.5715896555542699,0.4995769689010143,0.5423712403667347,0.4588028059690581,0.4006314667987882,8566293.314363651,0.3991603659281935,0.3057607692925505,0.3214693790672873,0.18537383569121021,0.32680400608045074,0.26085070414186445,3884085.481271447,6597001.354427542,4363674.152004863,-0.3553793792210271,0.2665602592712661,-0.050099298692934224,0.21646096057833183,-3.151351029611197,1.298853914886217,0.907611538828863,-1.8236130764010408,-2.008311188752416,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-06-03,0.4926852089192763,0.7047042546870381,0.5442360119811487,0.7157107664191167,0.624611585751389,21906569.136662565,0.4046547504970672,0.32785975391768696,0.3221848247659731,0.19596502652930067,0.3240215151608816,0.2614375680273212,4297358.67742075,6737541.709991821,4490606.292675564,0.23725954511144715,0.21044829821395855,0.017460566595087594,0.22790886480904615,-1.8296592207506943,1.3291258318062336,1.2220670241189413,-1.6656388923077579,-3.5945907833498794,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-06-04,0.6602283951738706,0.8610745658824248,0.6739353998239204,0.9365933582678938,0.8171773641998064,28931394.51238863,0.5034304498715754,0.3653369350044961,0.3235766476463838,0.21438613779329724,0.337065140088139,0.2631441371116123,5674634.541726971,7037185.524167208,4657452.306925478,0.2132703348911781,0.32062553191354176,0.12138401905699117,0.44200955097053296,-1.6759027353882638,1.3563606210991277,1.4846366705787089,-0.8757586256049956,-0.7054657497946749,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-06-05,1.5767995070034155,1.5816971552342425,1.4484837042044276,1.4711373723830017,1.2832621139185123,110951997.8635283,0.7122448584579935,0.4239154376076878,0.3266352100945313,0.2886346259405613,0.3654726087759723,0.26978036124535976,12142861.31880784,8757020.399655018,5067471.060801797,-0.20599180175621143,0.5188877588830413,0.260690013005925,0.7795777718889663,-2.015802542267041,1.3655091496608058,1.0852502059392362,-0.41756219141316864,0.043128493719532125,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-06-08,1.3088274188444924,1.2987184229498334,1.3081824052197604,1.2037271352796273,1.0500330381725886,-34168884.90642449,0.8351431137682169,0.4540067674721553,0.3285257579551134,0.32087154609560375,0.37139413047328107,0.27317932714148857,9082312.741275977,8189601.537840565,4949351.041782891,-0.220310007652331,0.6094909996424359,0.3234968585836226,0.9329878582260586,-4.660262025730571,1.3958696382298865,1.256499114854415,-1.4573364423488844,-0.48696054608801315,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-06-09,0.7022433827738288,0.7282348945550305,0.6774300742863746,0.6820650225123392,0.595091835168045,2847177.4322946817,0.8740351874420682,0.47420906394405415,0.32901872666136234,0.3161284181639284,0.3744199007804225,0.27354995012459005,9849292.922942802,7563311.770356661,4986620.257312789,-0.165564304591644,0.6114723474478967,0.36553361853957284,0.9770059659874695,-2.9797640417209377,1.3820552430419566,1.242211566054774,-0.37371897348759753,-1.6375268982835023,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-06-10,0.8512637345565803,0.6668424065420089,0.4414673669493849,0.2981010749279544,0.2602268733733135,38180663.12104032,0.8011582449664532,0.48283738621560834,0.32741043209958465,0.30725318975072186,0.3598165648968739,0.2727634362359058,12123278.132330256,8058879.360026565,5138018.548191129,-1.1851681514804597,0.5063785643519487,0.3884653945652446,0.8948439589171933,-1.489989421784244,1.4276830741592117,1.3047901701897744,-0.2359677246405838,-1.0095450673356676,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-06-11,-0.4947111247586138,-0.1941935453258194,-0.1774868829482416,-0.1925012809834543,-0.1676263300757616,-7499124.393850327,0.6041975061113396,0.47843228106711455,0.32470456880805315,0.3162402728002296,0.35666882081797824,0.27430736148356893,10433377.553548537,7836312.757961985,5126586.0266011385,-1.0822367294700004,0.23338646384914802,0.3875989276376952,0.6209853914868433,-4.091947694351595,1.4219188344503517,1.3404009968423127,-0.270866693072087,-0.015312952823673478,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-06-12,0.5825398498497325,0.3988546701174211,0.4548674981776406,0.5054693172280817,0.4409707581606188,-22826394.807561472,0.43573923495976086,0.49067653747060086,0.32415836770545076,0.30939972363798846,0.3395030219647559,0.27393763170780094,8238877.351108623,6947881.2738201525,5054291.571024213,-0.27841902963651133,-0.11874114807574229,0.4145529419578008,0.29581179388205847,-2.882174541976168,1.4010584284668972,1.2246856756704627,-1.7106742509509714,-0.1716292963777409,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-06-15,0.0840658902734423,0.3553980776726337,0.2205109192584569,0.4702566461453266,0.4102245035186995,8913180.490510166,0.30777752802898306,0.5028763878134505,0.32345371522612226,0.30061902918683236,0.33014201428073336,0.27348658956860183,9343909.089167044,6751262.553038662,5049235.718798197,1.5851036800213492,-0.49096717963777714,0.44128836135485966,-0.049678818282917446,-2.0033167136711616,1.403071718022893,0.9997386332437852,-0.5484395169824055,-0.44658631199037474,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-06-16,0.9572625092611364,0.687408805610839,0.6502958696600496,0.4996555023753153,0.4358212945967175,9895609.52818972,0.2759234199147175,0.4986695838193116,0.3231773825543289,0.30095592393670806,0.31966035522678793,0.27333737456396634,7141410.29633044,6574534.629721793,5086089.015895071,-0.786845373637263,-0.5918203566144781,0.43374237527651055,-0.15807798133796763,-3.2937896922239163,1.3914838429418461,1.031884001668493,-5.268862732081022,-1.8371510096680288,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-06-17,0.3485403246733831,0.2477103717422242,0.3827535178469805,0.2514601984041604,0.2193516451929258,-34162904.73147342,0.26774837427864,0.49289312794077844,0.32198299462765867,0.3053418514752803,0.30056435688628746,0.27313518188715086,6081709.277480606,5619102.321208626,4932469.876448972,-0.4630778048623212,-0.6102447339969655,0.425793639083456,-0.1844510949135094,-2.002160950829184,1.4096288498626581,0.8910685711009588,-1.6561477358034795,-3.1972310673854945,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-06-18,0.1397212320123806,0.2641111995199923,0.3000484497864244,0.3535438287790589,0.3083324255605237,-20222346.66332345,0.3629401254058971,0.4851380474625106,0.3213155716832841,0.3080867331940812,0.2997774560239726,0.2729631190059951,5344547.024986882,4776627.170947115,4777777.821395158,0.7915292670883143,-0.29019560750552703,0.41200975481007424,0.12181414730454726,-3.3259809095566886,1.398398944681493,0.6614306051745078,-2.059726219871581,-0.7424240763277865,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-06-19,0.6784728419750117,0.5837764703688411,0.4035056705530415,0.2763366735048604,0.240969356072989,52971874.97022917,0.3229398449883711,0.4729542836324396,0.3204376758833157,0.31288811625758645,0.29827519188279206,0.2728667793038222,8007434.384714869,4394430.926633108,5028533.081034983,-1.035174679726016,-0.38153266442892747,0.3893109334522576,0.007778269023330147,-1.7132951152120734,1.4382062518812617,0.777909935668638,-3.8342423521147873,-1.6094309020205244,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-06-22,0.1567730770798983,0.0776326050864701,0.2985857210840974,0.3864172754649413,0.336962231074843,-30473621.74354944,0.3082873904995998,0.4693028569277824,0.32023125719526124,0.314085411445175,0.2979793276890063,0.272834550905757,6923603.30255709,4115065.3936047223,4912320.602702404,0.7651714592325022,-0.4202158764612177,0.38220489689585657,-0.0380109795653612,-1.509804744777393,1.0761044747489141,0.8766106185802337,-3.5533069529682106,-2.6137095032228848,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-06-23,0.3719144023794838,0.3645707631798274,0.3602258413155317,0.2493560315978422,0.2174409899595613,5572859.301277041,0.26461132957216854,0.4534325757142869,0.3191126169087661,0.3185860511175326,0.2969711109894676,0.27267972903578347,6869204.529012909,4596195.943906291,4915833.860201592,-0.5367362234787741,-0.5385845146226982,0.3513025115739597,-0.18728200304873854,-5.4387475033273525,1.2217401777873929,1.6372005613247738,-3.7495485170971876,-1.52151721941067,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-06-24,0.1044121996279177,0.097845247900115,0.0887203794999074,0.1175425364733619,0.1024991200122356,-8921475.588656768,0.24124082453603052,0.42870054856954776,0.31663362842730924,0.3259571708590594,0.29474554571087974,0.2718157949140525,5017040.12939865,4656488.669241992,4832790.557917831,-0.01849230999997656,-0.5749629467302911,0.30301329401343186,-0.27194965271685917,-4.696751801512635,1.27997218680809,1.749389105383538,-1.450457012371607,-2.1468426077841296,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-06-25,0.0465048213944276,0.1661533437357389,0.1741486328604704,0.316554339364349,0.2760396969701655,-5267379.810502023,0.2347822788179589,0.4263375900516927,0.3152346713322973,0.3269313155934492,0.2895361916002176,0.27111742975997666,5641533.340088319,2393485.375343084,4805962.673669711,1.7809886918567455,-0.5965728857573117,0.3019141475288667,-0.2946587382284451,-4.82890277015666,1.3381905017811784,1.8718706583071845,-2.8370426473080554,-3.4329131951386134,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-06-26,0.3648653599063172,0.2599479578543038,0.2525358968661972,0.1917400240589577,0.1671999841599771,42113320.27213482,0.2200284044353565,0.4227380857103705,0.3138364196265632,0.3294865697656332,0.2751238205603776,0.2709752754739135,7148248.076731262,3858005.4573403946,4959508.762748712,-0.780337802648035,-0.6529961554676461,0.2978809109957797,-0.35511524447186643,-4.904646742300027,1.3245115540510508,1.5717623835979107,-2.737980721339723,-2.6068116482469934,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-06-29,0.1895557802615304,0.2792662150816962,0.2745187564810005,0.3605549427635681,0.3144087747662167,-39366975.8774057,0.21551771317363128,0.41668143636760774,0.31306651745163067,0.33035102852716186,0.26661514937255854,0.2706978711854117,6397091.570993599,3746474.331844805,4823858.112237645,0.5060106335766674,-0.6592788864150295,0.28590630450048415,-0.3733725819145453,-5.350145835548462,1.3954605271745566,0.3300826390317483,-3.2605034095168994,-3.791866951668758,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-06-30,0.3269258741966458,0.3243925919390706,0.3792293658339756,0.402732045724484,0.3511880171823334,-10423766.613573156,0.24226711861818567,0.41420926388678503,0.3121389298206319,0.33066231722567774,0.2568770554342941,0.27016568791168943,5447588.574596757,3855135.33336621,4828787.452605153,0.07158828075206157,-0.536330401080035,0.2829229378599074,-0.2534074632201276,-2.9033942536095174,1.396943418732685,0.9454847445194398,-1.6928845614101855,-2.011805119824828,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-07-01,0.433272948051604,0.4002195627127847,0.3943602826095915,0.2682242789880442,0.2338950088795313,-6461252.975739673,0.26854629639164485,0.3946734350431921,0.31087719049532925,0.3291156342916511,0.2555318286555493,0.2697898171866077,4029197.4689766453,3608975.0614007036,4816708.065528401,-0.6164955597524622,-0.38503535110656717,0.2386607279073011,-0.14637462319926603,-5.139728532224244,1.4243749095463265,0.9841857382804055,-2.519327104373729,-2.0295404605801695,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-07-02,0.3773441786368998,0.3545825214556002,0.4155689073791535,0.3821850096946635,0.333271184858773,46184.88499154896,0.27999259396936627,0.37047812607614045,0.3100531418543968,0.31385357972547695,0.25492720459461204,0.269403715910303,2584936.9876067913,3331928.875059343,4820474.61764084,-0.12420118414532083,-0.2800312513524471,0.17805069593816852,-0.10198055541427864,-2.7971046212986352,1.376470563240524,1.2599551911065279,-4.022014654719056,-2.8606510444960125,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-07-06,0.4070043504850851,0.3840264184073518,0.4944343497676744,0.4980998423129703,0.4343496520207268,-4546311.226121828,0.33342252754151624,0.32803250298125114,0.30985727058831003,0.23015437217455725,0.25544101678802444,0.26929501654884164,-3189978.4668757147,3053591.397550268,4799399.329101996,0.0650259850181268,0.016297839215084133,0.05700092393218129,0.07329876314726552,-2.2035733056877493,1.3671311498413303,1.4562489218597559,-1.6071672765739882,-1.3199462238478936,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-07-07,0.3836349791452251,0.3692214445727426,0.4111168872099684,0.3554074247431567,0.309919845821982,-9905855.975051254,0.33252474175266933,0.2910268433637208,0.30918164182145336,0.15527642316856588,0.2541131159453457,0.26908118825111815,-1976827.0203070529,1744409.1955443376,4744064.491620905,-0.21337782318028195,0.1332987604604336,-0.06051343364546259,0.07278532681497109,-3.1725782255776456,1.335679621285599,1.1177097762332617,-3.7571009501820902,-5.406141148170463,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-07-08,0.3674916469332467,0.3463642742435162,0.3635780311843737,0.3427453963820355,0.2988789489190275,-1252196.602827564,0.32206292810000814,0.27621619905127,0.3081353647205591,0.13790225693167343,0.25317690866525194,0.26860837527674625,-2181795.722063165,2352359.7523383303,4736970.799653661,-0.20666195065931336,0.1535630663623675,-0.10935529329921673,0.04420777306315068,-4.0620463927071295,1.3423778904565837,1.1492901576753751,-1.9989998753114326,-2.950585533585704,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-07-09,0.3297483276221165,0.2755803608558276,0.1471235899066689,0.1081960367178487,0.0943486787214782,19792268.72095433,0.2941536620683975,0.26792228931867823,0.30539335729428363,0.14377760137985765,0.25453950421459903,0.2672692057086864,-3101215.4420674653,3209680.9275306007,4760585.162228943,-1.2513324522260205,0.09340531766205842,-0.13090366847666438,-0.03749835081460586,-2.0521628440933726,1.3058771818552857,0.8108702051135699,-1.5344641821904652,-1.969358617030633,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-07-10,0.059541931558507,0.31800087911793,0.1828266696667766,0.4964892084870733,0.4329453842039199,250614.46487813443,0.31408850193742693,0.29795087503266227,0.30476644588725504,0.1056966058564298,0.2520794863021386,0.2667830855367127,-2713728.4991310416,3445270.656087886,4760216.079805255,1.98393079014846,0.052746175466330245,-0.02261710804823342,0.03012906741809687,-2.0011908920673758,1.3325505868775873,0.8990207023500393,-2.0094198161842005,-2.305848418401639,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-07-13,0.5593424923302237,0.4494701293909315,0.5610585118762588,0.3591863355635549,0.3132148403624564,8850608.232202537,0.2898615396057728,0.29156307914275414,0.30338604065780655,0.10032208662808635,0.2492180647470098,0.2658375267872669,-1129878.3471428412,3995695.96131368,4803632.228659669,-0.5798726270544297,-0.005853018051513938,-0.039749678777147836,-0.04560269682866181,-2.192938334047507,1.353062551687966,0.9004951975999438,-1.519294870043634,-2.110851207649241,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-07-14,0.452995625686392,0.5656017518502567,0.4597655829190161,0.6631891524253977,0.578310272229301,31622677.971229307,0.3435396248872366,0.29996736757828424,0.30385904483821363,0.11651895668421598,0.25142553497975406,0.26622233803511797,5596.526893115789,4196378.9757429175,4946699.3059111545,0.24422805869499878,0.13562876730335155,-0.012890231582740917,0.12273853572061078,-2.245862956625335,1.3420634664209046,0.8728749226081971,-1.9285082284275317,-1.3153125436440214,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-07-15,0.7739323653002268,0.8596720031996083,0.859354079723528,0.892294350003187,0.7780931797867074,13342343.792914242,0.4393824710607726,0.3170809618377838,0.30513587838197753,0.15597691777831568,0.2559917354724026,0.26773005675990375,177933.24012934184,4653808.85959037,5003649.361033714,0.005361798931569936,0.326213124869703,0.03839996109522249,0.3646130859649256,-8.05369984539947,1.7131837042754356,2.654149336003697,-0.7659795432741296,-0.7356075354856217,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-07-16,0.7006961703904224,0.7588493975258279,0.7349852525742762,0.7843449824172186,0.6839591917731505,3795658.173338935,0.5573045736711071,0.34031133916679496,0.3060892352717853,0.17419027502682816,0.2543995972179126,0.26865506572431347,2075861.3853699598,4621157.2261969615,4969874.970562994,-0.024176115263744767,0.4932509993389977,0.10598422406613037,0.599235223405128,-3.73537815772043,1.6752622945068294,2.5599304265999985,-2.247633761722488,-0.5282931074456378,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-07-17,0.8288993941774248,0.6470693520123207,0.7172363314867285,0.5978729884959275,0.5213535733066537,-6147676.113150731,0.5749862114916537,0.35096239655410144,0.3063599695263752,0.17858913822132558,0.25203778403919364,0.2688384270625132,2779594.912878596,4818673.020454852,4929568.239579049,-0.4636703345600954,0.49366697509301893,0.13591830383088901,0.6295852789239079,-2.6568774564701787,1.687999785075108,2.469827952166835,-1.3596929120831964,-2.42579067672032,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-07-20,0.5671655923196663,0.5345723608890784,0.471086289056041,0.4373374353735375,0.3813647324309155,-9050146.221487872,0.5886161899053456,0.3579821653719978,0.30547694404145187,0.17678827889067758,0.25084545015227094,0.268224917600206,-321506.1467072565,4808873.810494554,4725105.879793497,-0.39689509086324926,0.4972911734434773,0.15860886158552312,0.6559000350290005,-2.7569347383543015,1.6426835003218747,2.3910206355064796,-1.1953617879665823,-2.686045704575859,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-07-21,0.4726869095044765,0.4949296290602456,0.5660280918911038,0.5042360839485198,0.4397006091109743,-10943646.83202935,0.5608942572816803,0.36311908427380435,0.3045110978834567,0.17763595582014907,0.24901350786677157,0.26729982867206437,654992.5988687479,4849192.140769054,4645372.498007899,-0.07233918291177593,0.4348015617453103,0.17602330358010396,0.6108248653254144,-2.643689562225807,1.583989787153816,2.3284419155987512,-2.505277156542086,-1.976093475188177,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
2020-07-22,0.4284493399242199,0.5721729291902875,0.4995113583003681,0.654238815987946,0.5705052680820173,7264398.003230289,0.5193766749407422,0.3807722981799272,0.30698516783985147,0.17992547083515903,0.2505418167969827,0.2668859566944302,739569.5339664103,4492347.00443289,4340431.106083547,0.28634989890790447,0.3104278366256799,0.21540212069998654,0.5258299573256664,-2.6219426326881377,1.5452405523080126,0.47932056262031186,-1.6652649653637712,-1.5722003581685675,0.6110102816052568,0.2189605861517927,1.0524346305872612,4.3579231936305405,0.1361679756427634,-2.737346951591078,3.3171753229881
