Date,Open,High,Low,Close,Adj Close,Volume,EWZ.csv_MA_5,EWZ.csv_MA_20,EWZ.csv_MA_250,EWZ.csv_realVolatility20,EWZ.csv_realVolatility60,EWZ.csv_realVolatility250,EWZ.csv_avgVolume_20,EWZ.csv_avgVolume_60,EWZ.csv_avgVolume_250,EWZ.csv_log1DayRet,EWZ.csv_logMA5_20,EWZ.csv_logMA20_250,EWZ.csv_logMA5_250,EWZ.csv_log1DayRange,EWZ.csv_HL_20_realVol_20,EWZ.csv_HL_5_realVol_20,EWZ.csv_logD2,EWZ.csv_logD5,EWZ.csv_Mean,EWZ.csv_Variance,EWZ.csv_Skewness,EWZ.csv_Kurtosis,EWZ.csv_Shape,EWZ.csv_Location,EWZ.csv_Scale
2020-06-01,2.193427128077122,2.1661971032844463,2.539507161836457,2.265590520775969,1.705070793728428,-6700168.747512627,1.9448578097255609,0.873879598780894,1.414755417159469,0.8514821361954675,1.5793976000981578,1.266288149355372,2662106.8978829407,1442118.5953476345,1617364.3690071742,-0.25185858819393725,0.8000015405066621,-0.4817693377390774,0.3182322027675845,-0.9853459484687791,0.9358920237565073,1.452691908969096,-0.9212108218220543,-0.47645863841903585,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-06-02,2.909962134538567,3.36886088816992,3.044285698924586,3.625370242529105,2.728435456047176,9666569.149692431,1.994786117011109,0.9891563515575559,1.4195316211932245,0.9388020174887077,1.614528680829982,1.26899016666602,2926765.2469020924,1100734.3360437378,1651323.2090257592,-0.06441171701940142,0.7014397043770081,-0.36122984227324634,0.34020986210376175,-1.1252380616801971,0.9290866121496633,1.212220110616192,0.11145686778863363,-1.3877292443616882,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-06-03,4.74945137704055,4.405860209691024,4.47234112390078,4.018061327827383,3.023971908771305,15710641.36850652,2.0750084171093572,1.1262971726731938,1.422516359018268,1.0262012822810263,1.5688849792001602,1.2718911592602808,3794619.0838834895,1089929.6209767936,1750081.248590935,-0.4514579429588893,0.6110297963229325,-0.23349197335106506,0.37753782297186744,-2.7108403768785316,0.9503004717043869,1.274223259559612,0.2767989012833252,-0.9135158342381143,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-06-04,2.993091917385378,3.029750350371696,3.016552069166348,3.050198394209172,2.295560294979433,-6517345.170900837,2.2727136768690546,1.2406060176977938,1.4223302636231572,1.0225623641672816,1.5924193390872379,1.2717594700655106,3482720.333273249,1179678.486207272,1720353.0376782154,-0.26532998822415665,0.6053745856941948,-0.13669657313394162,0.46867801256025327,-4.327668669584159,1.096236099235364,1.4694375095356311,-0.8373059041712732,-0.011540031972217783,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-06-05,4.745897814361577,4.548226401918402,4.329567773899498,3.943563708631064,2.9679050029983483,12079578.211138723,2.544188691304938,1.4043260972017326,1.4265944651413731,1.0239498345511573,1.5975918140797472,1.2751564626972962,3743122.5861379365,913567.3048630136,1767960.6719331534,-0.46942430916764455,0.5942542722388164,-0.015732569500223607,0.5785217027385928,-1.5202435414905713,1.1005896108426034,1.401662471224432,-2.8812095554423136,0.305552740730664,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-06-08,3.358646198168969,4.377432781113939,3.756086605665754,4.958433945659049,3.731691978946039,-2641552.0661693662,2.9495129283484602,1.5509181648339576,1.4305482169030936,1.1365332485608928,1.516905273059021,1.280775291000087,3792868.3581646867,664543.5522616532,1726006.9368400297,0.1053237688920595,0.6427929277236921,0.08078938069301458,0.7235823084167068,-0.4758669039785212,1.1453769437373555,1.5195871965666927,0.3619531683482737,0.7063699655536834,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-06-09,3.246552105350247,3.268177262542327,3.4902829147423557,3.3694663358197623,2.535844821512533,-1663284.9001685902,2.9109948014415314,1.6784775191439767,1.4330206131529628,1.0938567616493389,1.5408304678531919,1.2823152099448818,3623657.882453895,619435.441354955,1685418.177358865,-0.24706669808989284,0.5506077350014403,0.15810261057058492,0.7087103455720252,-1.5046020995085507,1.1035709788431793,1.4717124825785666,-0.8391903914456812,-1.6471884073079832,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-06-10,3.912350133838373,3.2244210017491923,2.685458560689764,2.15753382370216,1.62375093277927,17651480.317049127,2.6309506062431245,1.7683515689009273,1.4302083292752736,1.003800799671313,1.3550589784341087,1.2811175188699337,4290049.084763115,833019.5866475444,1770938.4344454964,-0.8793993872199695,0.397297432488605,0.21222767716678356,0.6095251096553885,-0.6181093931366567,1.1077160439469587,1.5527034353014644,0.7457116635739836,0.3366300641601022,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-06-11,0.2226524287703313,0.4030806271388236,-0.1938915920226982,0.0232124260373041,0.0174673756439531,12734936.769564323,2.1753320223760286,1.7668684613216332,1.4244888459061602,1.0064960326822077,1.3495500944945686,1.2842287508425883,4769589.211710234,1133202.6161189908,1781918.0566753428,-2.5452770480381237,0.20797255809963097,0.2153957040131113,0.4233682621127425,-0.515884700740081,1.1441697123252141,0.5370084576346856,0.9236148234625102,0.8233386540682069,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-06-12,1.918270394837343,2.0234137336505498,2.1138489258243425,2.3708722776925057,1.7843064104628097,19961798.257996704,1.938612303868921,1.8239944089962705,1.424639951001148,0.9710786284511961,1.2267410299605994,1.284269016872206,4713599.330020902,1650478.3248278755,1913609.0849362689,-0.07239416986747325,0.06094358343268643,0.24710971057308437,0.30805329400577075,-2.4031217933813553,1.1041335071069847,0.8403449861511739,-1.8291157407879577,0.16855945240459827,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-06-15,0.1404583514016444,1.172039822238041,0.7793461616555675,1.2375538673801287,1.195552438549505,-6623371.297164176,1.4313843957896144,1.8738451256526445,1.4189628830451002,0.9067004840114444,1.1900513961334613,1.2821218555128884,4434160.382154301,1430503.7236842276,1878026.1806403017,2.1414526356906283,-0.26935045177210337,0.2780662959578105,0.008715844185707183,-0.934725460684896,1.1171055989259864,0.7773600370399051,0.1638902922196502,0.9306430588768929,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-06-16,3.055531703103771,2.271835230801898,2.1415925538087066,1.4661008341097386,1.2338615452274515,-11513039.910143614,1.1709877405325977,1.8637948170152847,1.4135460544271907,0.9129151465472742,1.1603437449016676,1.280021641430715,3897650.7642823756,1236711.163207797,1838401.2923122216,-0.9068049018383358,-0.4647670181644059,0.2765131540378259,-0.18825386412657993,-2.0383558226302427,1.1145444919787562,0.8624475790912091,-0.5970284818126979,0.2638886990687705,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-06-17,1.338669217550439,1.679098522743903,2.0678651177851606,2.084116315840376,1.6706031613525614,-10740923.909268528,1.1803581862472563,1.9115458162058083,1.4083748676256969,0.8738359812204706,1.0939235123121325,1.2763413158300525,3271628.681726646,954002.2962715272,1692283.1513968203,0.22150873642331,-0.4820943025023246,0.30547577907441104,-0.17661852342791368,-0.9447761281907862,1.133315104510313,0.8083622090947927,-0.7443336958000524,-3.0607567031624168,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-06-18,1.3499228203172713,1.3671236452158126,1.6638662444494088,1.5453580468260135,1.2434138083182091,-8115847.101172784,1.4255474727821074,1.9233058552022606,1.4026144955103044,0.862548897271785,1.093213224285046,1.2738104878951038,3096393.4933976014,947089.2660740499,1670624.2370078343,-0.08218675259877105,-0.29948957366255563,0.31570751321647317,0.016217939553917603,-1.2148901852015113,1.1411714623265925,0.6734788604570915,-4.650977179708928,0.20371314379784483,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-06-19,2.2927592422998764,1.794168952300783,2.0574078770959723,2.0311689055576814,1.6028506610023587,7768548.7068262845,1.389256322890017,1.9231798513334941,1.3990887253517177,0.8625979693848547,1.0975942891572634,1.272023108807662,3288772.53144874,986893.1166700433,1754068.3995365275,-0.3579722944536262,-0.32521140420278133,0.31815887444382585,-0.007052529758955577,-1.3346931999064762,1.1439890585535089,0.4508364690596652,-2.691893914365273,-1.7067434596280253,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-06-22,2.485075835625377,2.274580516144105,2.1261118547245133,1.8779729093808333,1.478843217576932,-13067626.705430008,1.4459144786955025,1.9429174031397847,1.3989654466065284,0.8467586925967187,1.1000782623805965,1.2720138428379935,2769558.445284834,765313.5444109963,1649706.889093788,-0.5190430040226719,-0.2954486809042158,0.3284576627865376,0.03300898188232193,-1.9073813772217383,1.1268394105207282,0.46689302575384223,-1.4463441588297907,-1.2612814211136878,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-06-23,2.378941447118745,2.5926442261405462,2.901000663097804,2.7489886001723747,2.1366815027485853,-7342002.395165477,1.6264784701997292,1.925811782296242,1.39893882388134,0.8387815168246943,1.0773149352353322,1.2719982704316524,1064301.208044047,418046.34439823666,1601375.0081139521,-0.10740169282119891,-0.16893035398163475,0.3196336176711066,0.15070326368947184,-1.1764989022727967,1.0308056934983783,0.35971226810405715,-0.6276762659621105,-0.10223212803460928,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-06-24,1.748155607525959,1.454511249019248,0.7800272864785533,0.820483417498771,0.6637528984578722,10772991.33276892,1.4251084176207915,1.8278564068051324,1.392871400553154,0.8670137786164671,1.065735359468927,1.2718724259275256,1709125.5316860764,771546.4837576227,1639676.1853453876,-0.9684066332390465,-0.24889602450322498,0.2717765456739914,0.022880521170766308,-0.3938073804284231,1.0642014672615325,0.5406252139937547,-0.20445635087648703,0.0068269064483555165,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-06-25,1.32309753594091,1.3447357037670995,1.5581517053162734,2.073794317537555,1.6147210625778712,-4741481.043529149,1.499369868472724,1.8432407601249785,1.390781351967482,0.8599872116220031,1.051362796985876,1.2710733821910865,1481419.6963723046,926464.595130755,1655020.5416739546,0.19918661936059495,-0.20648037289624904,0.2816595921301531,0.07517921923390412,-1.5445119590963245,0.9214349268050216,0.561748054181651,-0.6501634790849097,-0.9907253805278986,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-06-26,0.9967935248362814,0.8048060037369105,0.8681239782746566,0.4329862753706059,0.3622932234729141,3408628.2704433613,1.251258380966835,1.7808289247576776,1.3833497873388119,0.9209014065541713,1.0207435906493558,1.2716357766948874,1504426.4568680623,1112037.9331434914,1671812.6549831054,-1.0120897585225976,-0.35292919427081554,0.2525710040055191,-0.10035819026529655,-2.759586032198156,0.9618467387132917,0.8756329588785051,-1.1991190197368768,0.2155608249959514,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-06-29,1.3423532737988817,1.2840040967656918,1.4535595601440612,1.892128238397504,1.4710395342573186,-7403243.833114786,1.2496976443029122,1.7691273617841223,1.3818581344403231,0.9233981935108987,1.0103552641478821,1.2713119867268734,1469272.702587954,1028814.451250428,1628389.373847566,0.09154506885965384,-0.3475847715744936,0.2470573413545472,-0.10052743021994624,-1.7745751881141254,0.954843342284222,0.8642635472959669,-1.9401560375099272,-4.853159436284337,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-06-30,1.3218191966080468,1.5217777033675794,1.6109243420802208,1.5026807355308485,1.1723470816821049,15084972.527919132,1.0568307600896163,1.691322943065869,1.3775144818803995,0.9036599378831021,0.9683940396080488,1.270160166298191,1740192.8714992893,1287598.1521159157,1725149.341662286,-0.12000117493687545,-0.47023644862508857,0.20523025409810766,-0.2650061945269811,-2.417472639111874,0.9674235698077435,0.9141873436280821,-0.2106545419098373,-0.03631713471088983,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-07-01,1.8870335326180268,2.313841098388501,2.291024185348107,2.5311772620438013,1.953746675581634,-5553528.721868206,1.3148295155143686,1.6378116814063852,1.3727908542894205,0.8507293536621782,0.9734917637493996,1.265787582429865,676984.3669805529,1140095.7895793552,1671669.3296655386,0.034742864633056404,-0.21965399897682794,0.17651522256095256,-0.0431387764158754,-3.7802532180021013,1.056041775484987,0.886346863740187,-0.7283451418854234,0.2546373944268771,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-07-02,2.746763655105571,2.5819291050283724,2.363138129662186,1.852044695161528,1.4349317751356434,-3205014.5484314784,1.278871658025923,1.5947802554141959,1.3671691273982938,0.8373693511832351,0.9744038879635555,1.2623598157982185,842600.898104021,958465.8510749814,1681351.7567794728,-0.6493060613328079,-0.22075778384580025,0.15399368417755147,-0.06676409966824869,-1.5196384553261484,0.8524556362514808,0.8927830054683542,-1.3371816072603424,-1.7159697391299018,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-07-06,2.686538692719946,2.5515783468743614,2.7724735780785004,2.814779384488624,2.166640276198676,-5731833.386305878,1.6397410685710754,1.5547170190742121,1.3642156169680488,0.785795347287083,0.9836978102817137,1.2596080832843477,-47969.68176820921,1017115.3826963757,1650801.0340172593,-0.21507592578998366,0.053244796585485116,0.13071392388336114,0.1839587204688462,-1.5100667568192443,0.8524704270172989,0.9571284865209558,-1.5469627656977183,0.5901987826975924,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-07-07,2.240373674863797,2.131267881165879,1.962121729059131,1.660990608924017,1.2866780793319688,-1875360.0647634696,1.6028687775860053,1.4324663240935087,1.356738453593493,0.5967337622594663,0.9834511547025524,1.2544669959091068,-9660.081697914376,1018312.3686514422,1610531.327561617,-0.5545789063733892,0.1123973489121676,0.05431403726105684,0.16671138617322437,-1.7769921324223974,0.8159788327001266,0.9568602348795653,-1.90883031187929,-1.690857019398386,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-07-08,2.2381457434230256,2.1447556281516604,2.450530486416433,2.828335604224364,2.1744702372858367,-2488779.806355668,1.8032934087067516,1.4143975948821736,1.3547745520246692,0.5662586630686786,0.9904465383017343,1.2527931525451659,-50934.82700726828,1143932.4611903918,1593621.01590644,-0.028862664133408274,0.24291095214705122,0.043068654229862294,0.2859796063769134,-1.1849062051366648,0.8211332195951253,1.0420873107758126,-4.849797738703063,0.00212090489404785,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-07-09,2.770348277015536,2.5782633588710127,2.28086459219702,2.1364182495829134,1.646469285340192,2518228.056360848,1.7418379306584633,1.4155335125102197,1.3517104825360382,0.5667233261548563,0.9918802004701321,1.2511314780585776,-807597.4400416821,1234677.3121288724,1631490.3574988889,-0.5203398759254702,0.20743433706426903,0.046135686123070896,0.25357002318733973,-1.2126813919922785,0.7945212357635522,0.24574288029960337,-1.0222313990978524,-1.180004388076617,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-07-10,1.555515657990128,1.9314066386791569,2.0981450594445725,2.461558141015935,1.8930870280966,-8991783.482639825,1.8334689812506546,1.5093144951328523,1.3508531455939974,0.4701568731993877,0.9890271893451693,1.2506849045625685,-1893933.4526518895,1077514.7233454853,1615293.1459755355,0.1964017412931649,0.19455421959130423,0.11091921846783337,0.3054734380591375,-1.7913290372846824,0.7514897155211191,0.2930099127837382,-1.268037804919216,-0.7805471720446842,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-07-13,2.407582521072456,2.18277902397719,1.8879304511411164,1.4722676007477524,1.138786600664858,8604348.030021802,1.6278982461438911,1.4770385046429548,1.3469488219549561,0.47243700770611463,0.9781503130102223,1.2498135013141394,-2461805.9640506348,1301945.9351210347,1631421.7476308518,-0.7486598306040162,0.09725069055472292,0.09219717009153709,0.18944786064625993,-1.2212933668523283,0.73806520016503,0.3168367946532936,-0.6778986630361664,0.027472817926935,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-07-14,1.128758219667688,2.006454174563977,1.6542456132711152,2.569045474934775,1.9731848551864584,9355166.8168269,1.765199601314789,1.5159201254748023,1.345345515944936,0.4799906241265489,0.9811247234949906,1.2487472995225868,-1662879.058351081,1438970.5372068598,1681387.4811427104,0.5585308072726377,0.1522411744042439,0.11937172890878811,0.27161290331303223,-1.0435317751721347,0.733117669817728,0.2888849527051948,-2.524506552743215,-0.37613918367789795,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-07-15,3.0941469781651207,2.468114188466224,2.8641132933520588,2.501165098969693,1.920710930507857,-2982110.8171876483,1.714447739959193,1.5502625947388224,1.3417901399026089,0.4833076515551669,0.9783879901274406,1.24582364272289,-1236332.6037032828,1411821.8104427333,1668896.3287749342,-0.47681686146711993,0.10066667870020128,0.14441968483340756,0.24508636353360894,-0.926343328119517,0.7424160995704049,0.3324287797410379,-0.24599730802550251,-1.3713690723411673,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-07-16,2.0803344036300544,2.0308017692055813,2.3832168847372905,2.17405583069284,1.670878362923247,2220949.851847749,1.7193295554758041,1.5502763548173568,1.3403070754700122,0.48331126195720475,0.9619737780607344,1.245207703109154,-588238.9156474689,1502059.197222139,1635300.6770609377,-0.21917919778751968,0.10350121303885093,0.1455344599613119,0.24903567300016274,-1.0429454927307187,0.7383661015400615,0.3442493159962738,-1.1963139012010329,-3.7128001837773428,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-07-17,2.543099245677144,2.441644942953495,2.6895811911437235,2.59083485108868,1.9875979226903429,-8504858.84795809,1.7382317343945526,1.5874855605359635,1.338957408073243,0.48707509278600475,0.9644601962286051,1.2443186463819396,-607689.5029867342,1373104.3233164465,1649829.288925238,-0.2464566770739784,0.09071699588098549,0.17026009857268665,0.2609770944536722,-1.3945836296127825,0.7348169073374629,0.18356163714088633,-2.704750767487368,-2.3590401644211667,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-07-20,2.3901108954618167,2.856630264337017,2.632784431561383,3.027036216481239,2.31914977030457,2741264.6880901754,1.974304368322495,1.623300516001074,1.340592792298489,0.5138627188719014,0.9550835090720412,1.2453408210535644,-859053.7039235396,1400727.255653948,1667518.400980204,-0.030139124450168607,0.1957546855323899,0.19134953375335798,0.38710421928574773,-1.4967977106148196,0.7327942877970758,0.2490745941655464,-0.4334458317668205,0.16582216200694294,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
2020-07-21,3.666673208257464,3.5731227620323054,3.618769711569808,3.279512375236901,2.5108319821307497,4925591.813958142,2.081833793711353,1.6748999542287648,1.3416377448870422,0.549192571674955,0.9084825542228683,1.2462159112558284,40607.22204586789,1131546.4013788565,1698438.831799584,-0.3786706029938763,0.21749570222181863,0.22186236931040626,0.4393580715322247,-3.0868184970106523,0.8034161955414642,0.8699205981356374,-0.6477263826391314,-0.6205528318885296,1.5747788532932596,0.7551773077424607,-1.6041115819802065,8.441316289995893,0.0017797501510960073,-481.5692276567031,483.14484142656477
