Date,Open,High,Low,Close,Adj Close,Volume,PENN.csv_MA_5,PENN.csv_MA_20,PENN.csv_MA_250,PENN.csv_realVolatility20,PENN.csv_realVolatility60,PENN.csv_realVolatility250,PENN.csv_avgVolume_20,PENN.csv_avgVolume_60,PENN.csv_avgVolume_250,PENN.csv_log1DayRet,PENN.csv_logMA5_20,PENN.csv_logMA20_250,PENN.csv_logMA5_250,PENN.csv_log1DayRange,PENN.csv_HL_20_realVol_20,PENN.csv_HL_5_realVol_20,PENN.csv_logD2,PENN.csv_logD5,PENN.csv_Mean,PENN.csv_Variance,PENN.csv_Skewness,PENN.csv_Kurtosis,PENN.csv_Shape,PENN.csv_Location,PENN.csv_Scale
2020-06-01,5.383550020569498,4.671804208004829,5.1580369876700765,4.921497929143932,4.921497929143932,-4761179.668445205,5.10738450421342,3.4495484829928387,1.2929354655686516,2.3696816516302492,3.329079761150249,1.978685260246969,3259308.9778954117,2008275.2209547004,596162.1092012516,-0.08973507037984253,0.39244408649205487,0.9813281600592401,1.373772246551295,-0.7210677992467773,0.8233127494062826,0.7863133091303562,-0.6207494025017969,0.09054229779558062,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-06-02,5.165293760292688,3.994022178430527,3.3105593622422624,2.4862722108695543,2.4862722108695543,1245371.005986601,4.838117687200089,3.555353173251592,1.300709471293994,2.2701022458453326,3.336710156392169,1.9795438210864582,3424611.484027286,2014150.0848855532,606594.2689473318,-0.7311774915038304,0.30807133366056666,1.0055445410696102,1.3136158747301767,-0.3805830263634294,0.8128299107192062,0.6492443922832118,1.0847530201852487,0.2973854062690301,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-06-03,3.021043431522589,3.280703246479902,4.005974103805848,4.627243564066589,4.627243564066589,-2167294.116176085,4.372790275896682,3.754361577058448,1.31603492779945,2.1741629114444585,3.3290490966867154,1.9904209353440143,3324292.499585299,1986590.150630224,600209.263284406,0.42635906943757357,0.1524830610827911,1.0482948779040133,1.2007779389868045,-0.32121009758553887,0.7536355665022443,0.5191307156551853,-1.2233106983643804,0.8444239015998471,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-06-04,4.679654520385881,8.354990730766936,5.191119933266712,8.583927789803464,8.583927789803464,10091791.15647691,5.212784538369687,4.149486379653687,1.3439701874323833,2.300709761869649,3.479575370832843,2.0427446014201296,3898737.436374098,2146417.296670086,636768.758911703,0.6066673063336309,0.2281296106875401,1.1273565027593666,1.3554861134469067,1.1517962138947084,0.8374054558691109,0.7213852262939351,1.8079043659827443,1.435077694876715,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-06-05,10.576952635145226,8.060929503698393,6.869670328252891,4.695272879301722,4.695272879301722,-1040078.932190977,5.062842874637052,4.229090813937134,1.356593521645948,2.290121119279822,3.475587889096354,2.0536789943608866,3333288.2416913686,2115684.0938927163,637922.748433304,-0.8121211220084588,0.17994112611029162,1.1370102382680474,1.316951364378339,0.17501087832429457,0.795076544521176,0.7285904535543892,-2.6878165603066773,-0.2880710565453909,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-06-08,2.051479141410283,2.870813550279429,3.750471467088929,2.88450154027786,2.88450154027786,-537316.8825048376,4.655443596863838,4.265812409302278,1.3638983186259994,2.2607295260727454,3.367164619421292,2.055860406556913,3361763.508920339,2065275.9646460959,634636.2339622569,0.34079104333279286,0.08740455525469976,1.1402856354610025,1.227690190715702,-0.12822217798362254,0.7928752180519287,0.6269695373318586,1.740365511796186,0.7114763644723915,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-06-09,1.836060584394513,1.4253993631523088,2.5414855281662767,1.6983704387711356,1.6983704387711356,-5166321.935120447,4.497863242444154,4.2528423093984085,1.3664856694001561,2.275364714534852,3.321758976661544,2.05587273854159,2685694.146492912,1987008.4688782832,618749.4476685759,-0.0779530637743197,0.0560149109085217,1.135345298838179,1.1913602097467006,0.10982806977255177,0.8001056638313526,0.5687768623787298,1.0975792354291727,-0.2383818515917386,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-06-10,2.005634433428142,1.3668803085859764,0.4977788985396181,1.530340861123971,1.530340861123971,156997.10953725502,3.8784827018556305,4.291636621493917,1.367835813096492,2.218482231650811,3.0265864821503046,2.0558690541231543,2082209.8101876262,1841777.9283590757,621661.0542304588,-0.27046994071665337,-0.10122413611025124,1.1434383647091177,1.0422142285988665,-0.14029546311873128,0.7977546892157612,0.532106560324347,0.3031818374300737,1.1304024839468994,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-06-11,-1.521031795439029,0.2513081107817285,-0.290848173158782,-1.293076729218086,-1.293076729218086,1321746.6345124952,1.9030817980513206,4.233771347328287,1.3597561299897991,2.3511667855621523,2.8673869449978904,2.0623572693970296,1993689.991482725,1828999.3197619873,628450.4112938924,-0.16236447731942813,-0.7996185961896904,1.1357877998319081,0.3361692036422178,-0.6122009723527169,0.7944648621147736,0.3092694099698698,1.0957572729830625,2.2902092794556568,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-06-12,2.9662452694094874,1.1260363308968806,2.1446002750650663,2.44734581352294,2.44734581352294,-5555626.889563155,1.4534963848955642,4.272337657863499,1.3653439754415992,2.3130202949505163,2.6152291537971846,2.0634079052042247,1884452.6144841127,1555444.4673213994,604358.8263675374,-0.1922928380625494,-1.0781891844547251,1.1407547447448614,0.06256556029013605,0.018393737402422387,0.6912430436989627,0.2784169625944921,-0.08664240608707252,0.8100084874565406,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-06-15,0.0816853046491452,2.9182700468470277,1.2403374607497533,3.964080570595282,3.964080570595282,-1122394.768588601,1.6694121909590485,4.3274517064668006,1.3768664261012082,2.2906658243741482,2.535104906490554,2.069860383401092,1407618.8385771995,1438632.5123938685,602027.1619696787,3.8821551047903835,-0.9525072653147965,1.1451686368380127,0.19266137152321647,0.5175624320873603,0.7120906826565947,0.41002035149217997,1.6595904433629063,0.07657117840640182,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-06-16,6.932151442561899,5.300729547598166,5.012846590834684,3.197423508306965,3.197423508306965,-1791852.681888058,1.9692228048662144,4.244155511544667,1.3859037056691066,2.3004217332508365,2.4972264064675853,2.072867052838784,1239542.683324851,1008172.9263494567,594668.2065560976,-0.7738248866519272,-0.7679039131510164,1.1191904408380458,0.35128652768702934,-1.2452012815759004,0.7156383062336559,0.6681823496382079,-0.28757848477180314,0.40483362178652704,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-06-17,1.9502182296306396,2.47904113327143,3.0358798591334164,3.661282246518304,3.661282246518304,-2735736.367459328,2.395411081945081,4.194674826304729,1.3980416320360702,2.3018550820787413,2.4895191074390635,2.077283863959879,558597.0743550824,994880.1082045377,584431.9343395247,0.6298721476921142,-0.5602609644622448,1.098743399247812,0.5384824347855671,-0.585479621622591,0.6976388259832986,0.6725025502775814,-1.1946882921865436,0.7565638470574472,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-06-18,2.9464469791506325,2.549588441056237,3.7873735253455214,2.4381532590762625,2.4381532590762625,-4536974.602659988,3.141657079603951,3.991466453760031,1.4064781175014995,2.266535324852008,2.490243895879283,2.077207744479571,-343047.9427942723,829345.3477072621,565662.5310362097,-0.18935913890834424,-0.23940830257265633,1.0430699049442043,0.8036616023715479,0.21332356007220743,0.6780687570602665,0.7023430538687563,-0.27539750536818736,1.3167379348731965,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-06-19,4.64839787531912,3.5912965904295007,3.0037048029249256,3.0466806778626463,3.0466806778626463,5193581.618138624,3.2615240524718923,3.776050344700857,1.4177193769900207,2.1306982572936186,2.4940954933561414,2.078453937257394,-586417.4161979235,953719.8910225029,585265.3284300007,-0.42246992164038477,-0.1464839941146675,0.9796290730532787,0.8331450789386112,-0.5317228111167507,0.6768364015552671,0.6994729379475498,-0.48678107696935874,-0.5119347981063049,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-06-22,2.393586661781672,1.864860884511284,1.9201634875726548,2.123386015315589,2.123386015315589,-2048957.3680672103,2.8933851414159535,3.581406358363065,1.4262900135015097,2.092752342071939,2.4699440222279323,2.076921740953002,-680933.4684067573,971317.5686568168,577668.847386362,-0.119780944742827,-0.21332841494055302,0.9206788839626193,0.7073504690220662,-2.8949352999274907,0.8561845605588645,1.1740720504404103,-1.1559218219803613,0.610142976090353,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-06-23,3.3426167480600384,7.081351630930204,4.569600813458536,7.791456232588189,7.791456232588189,20079699.484821115,3.812191686272198,3.779348855195664,1.454619339832473,2.295194394169145,2.5280567351666576,2.1150519592086687,167708.45365619808,1351646.3514161012,657823.0228581945,0.8462738208106774,0.008652535226237143,0.9548074899765436,0.9634600252027807,0.9209800468192433,0.8826636715496766,1.4355740369960936,1.557044129515439,1.524758227506931,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-06-24,6.073734627064077,3.9692229493826616,3.352774053333249,1.6914530119302995,1.6914530119302995,-1974608.8751086595,3.418225839354597,3.516227474762997,1.4549272552285695,2.2122556807063836,2.490569523238806,2.1150809280032425,5153.411032154958,1348362.5258544395,650624.2811420795,-1.278385745772444,-0.028267018712596834,0.8824327717946246,0.8541657530820278,-0.4837798534885274,0.8737424154012915,1.4361188389941177,-0.8394847875211858,0.6779468560424615,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-06-25,0.7645910597685734,0.4342696057283746,1.5611119492917354,1.058705341540538,1.058705341540538,-4481945.511721795,3.1423362558474524,3.349964917968103,1.4544278362351761,2.2678650451458138,2.4793401048013597,2.115160000385428,-436334.8092821261,1302301.3504813851,628289.7227172847,0.32546093621042055,-0.06398331974247841,0.8343372899502741,0.7703539702077958,0.11941933491125446,0.836768295514939,1.4241193257680866,1.9069838106680368,0.3216833593671381,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-06-26,1.5005688130811343,1.4652237201971907,1.6538397247493073,0.932998451154404,0.932998451154404,-278416.00881838053,2.719599810505804,3.124365780627578,1.453348363319556,2.272904004615713,2.395931429646591,2.1153577547866576,-5475.879941986687,1275726.0492624096,630589.6902719708,-0.4751959831539428,-0.13874657139907673,0.7653612020190138,0.6266146306199372,-1.6680420526158461,0.894244520043966,1.5041062335839321,-0.27647238867768414,0.7484315576572453,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-06-29,-0.5326907669399041,0.2446390838130732,0.0833867870505571,0.7895942158431346,0.7895942158431346,2072649.664141428,2.452841450611313,2.917770594962538,1.4516041050560038,2.2886861613214307,2.3200483529232447,2.1157260051297415,336215.58668734494,1331460.050164217,640185.3815913127,0.3935780814631769,-0.17357270149770232,0.6981506054883099,0.5245779039906077,-1.824785079919221,0.9521959696868558,1.170945134167281,-1.3126308780035734,0.2880258629533943,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-06-30,1.0356001872330545,1.6694575713185564,1.9506325858237616,2.1940513690664467,2.1940513690664467,-4456275.527916281,1.3333604779069645,2.9031595528723826,1.455806766188702,2.2925154142499395,2.273661237504992,2.1161547776209373,51133.25999220088,1254017.969012967,625338.1090576819,0.750768625317495,-0.7780972142326584,0.6902394194701613,-0.08785779476249705,-1.2687779761042333,0.9727395664615501,0.8238934445285804,0.2319470211395808,1.7223030731018942,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-07-01,4.236178331121263,3.598726602651457,4.298408675195741,3.3930147658542893,3.3930147658542893,-1593278.373802798,1.6736728286917626,2.8414481129617677,1.4644289032242122,2.2600446896211577,2.256805312775358,2.1196500552616175,79834.04711086523,1199051.836044547,620275.775702001,-0.22194268814506912,-0.5292933110196473,0.6628484818330629,0.1335551708134155,-0.3571292291902471,0.9725731041135973,0.8463413309725704,0.9568261765472074,0.5315465081139067,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-07-02,3.830495966087458,2.764296791698253,2.057008564868653,1.7439620532235196,1.7439620532235196,-1838389.6698618236,1.8107241710283588,2.4994498261327704,1.4677044286535337,1.820025798416223,2.227299814186974,2.1194459502411047,-516674.99420607137,1129495.7972801297,612651.5583477314,-0.786834723093476,-0.32234377835632566,0.5323710710673463,0.21002729271102075,-0.3463170203076246,0.8996379979653564,0.7064208953094449,-0.7983092362613025,-0.37796174934449844,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-07-06,1.6569839735926806,1.3314382670520004,1.2059705504976073,0.9334753921462564,0.9334753921462564,-1264476.9349975018,1.8108195592267293,2.3113599517749974,1.4683435143567345,1.774979099379754,2.2319553165087904,2.1192599249795827,-527894.8943463976,1077354.0846520371,608448.098438743,-0.5738397436540998,-0.24405653706617175,0.45370117059238046,0.2096446335262088,-2.075706792112238,0.9500349969795139,0.8059024009735446,0.8999740859513151,-7.6481177815367225,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-07-07,-0.3148452033364854,-0.4960537486339653,0.7346403342639753,0.3809992400480126,0.3809992400480126,-1696019.0692396406,1.7291005640677048,2.1861848367635046,1.4683148838203888,1.8201343251473012,2.2449394606389292,2.119274624866087,-585830.0036831378,1024615.8837661146,599026.6772949189,0.19071628043923874,-0.23455657281743106,0.3980425352603333,0.16348596244290214,0.2075783052687274,0.9619489056536067,0.9026710317143957,0.3096608692721449,-0.8950308928192895,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-07-08,0.6446345691192619,0.4547485662674475,0.0253252725266044,1.4034175925083012,1.4034175925083012,3012440.0792354867,1.5709738087560758,2.1714371944503634,1.4743538711397859,1.8254819418836583,2.240413758084488,2.116919315003866,-176891.90296534108,1113124.623376959,605672.0179051661,0.7779820816380241,-0.32369356248503195,0.38716940956370566,0.06347584707867374,-0.8453121478247037,0.948661682882949,0.8629388211163376,-0.7551455697935374,-0.2349204063428591,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-07-09,1.7543043764808282,2.242545928581269,2.153886252402192,2.475313532416962,2.475313532416962,-1384748.4843235118,1.3874335620686105,2.218685828015013,1.481047459373551,1.8202369674450896,2.237613503143917,2.117430099491972,-253979.18265837943,1068423.5912639701,603037.2145701656,0.34429465609567556,-0.46945936894031837,0.4041654709743922,-0.06529389796592619,-2.422950102062188,1.0195222334955447,1.1230322649772833,0.7392261930524258,-0.08588339510519351,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-07-10,1.84793518012669,1.682226587837615,2.2312079360568227,1.6528376103813898,1.6528376103813898,-2414188.3755738093,1.3692086735001845,2.3659815449949866,1.4845389857874425,1.6303983549011336,2.213734082822098,2.116989016286649,-440775.9331626946,1081810.1054064655,596017.1621866926,-0.1115753222359202,-0.5469600030641557,0.46608868866437786,-0.08087131439977781,-0.5996908121495431,1.0196203907447363,1.085816516161761,-1.3886169848309364,-2.395529202887317,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-07-13,2.1152255856192888,2.6099770454181943,1.8292182816516205,1.020915036594019,1.020915036594019,1230492.0326962585,1.386696602389737,2.2946600061485407,1.483624396563899,1.6576239438835099,2.192002770500721,2.1171403245447076,-101469.98704972396,1115838.3067000012,600961.5600408511,-0.7284621468305177,-0.5036603134349705,0.436096676405269,-0.06756363702970164,-0.247489058076857,1.0106638273568886,0.9993658692054963,0.3745924102153933,-2.436806501364544,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-07-14,0.2210805499662349,0.6079800271026912,1.1747247272910393,1.936003218183416,1.936003218183416,-3856070.996701173,1.6976973980168175,2.193256138527947,1.4886733592513364,1.6115151489493227,2.180348438572221,2.1167062602708913,-238153.79845535257,1040231.0557178573,585768.7620892253,2.1698538155234965,-0.25611439966838084,0.38750190041942273,0.13138750075104205,-0.5678463408718378,0.9659880780041654,0.8576029141551671,-1.2617233659141998,0.441478103914358,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-07-15,4.215660335292586,6.486416401170789,4.8861710321744205,7.079159665970742,7.079159665970742,10535238.536382,2.832845812709306,2.387342946411136,1.5138158550911092,1.9392476542210264,2.234893808633378,2.1455503475645443,378200.7624581504,1230884.4777455947,628985.2424748779,0.5183489670534066,0.1711007843193508,0.45554749006038625,0.626648274379737,0.47015697311069454,1.0022062240547733,1.0684828877772239,1.8014200930008266,1.7362013166624837,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-07-16,5.010891654911649,4.74402614569,4.757319099584116,4.985887591939342,4.985887591939342,-4010423.0950170886,3.3349606246137817,2.453573213682188,1.5324975143333317,2.006499069366752,2.226176790491689,2.155384769007731,314466.4260802624,1182480.5948380313,605312.4439504367,-0.005002434183528142,0.3069154559764838,0.47064664975044246,0.7775621057269262,-4.320521166536034,1.281178539880994,1.87659351474464,1.1151036796567502,0.9205114359668422,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-07-17,5.343784774969286,4.137848941094212,4.263754847341687,2.816524639556391,2.816524639556391,-3518058.410664209,3.567698030448782,2.4724917827061943,1.5424178211769672,2.0081291307489604,2.1933925234093192,2.15556511477069,365412.23568005126,1155481.8643137955,593505.078746631,-0.6404304336748349,0.3666941173810065,0.47187526203974506,0.8385693794207514,-2.0722204268203064,1.2761108121888114,1.9030130905276994,1.4498875198590733,0.15159343787659915,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-07-20,3.073284191055272,2.978835842359409,3.044959425327089,2.923195835002737,2.923195835002737,-2342836.2732233102,3.9481541901305257,2.4663175405631987,1.5494849688382992,2.006459940182731,2.169490977416667,2.1571901243795866,-11408.658888045442,1120893.693237275,585982.4081604824,-0.05006927704420802,0.4705220121443841,0.4648035663694143,0.9353255785137984,-2.7162298186335923,1.3229060596207856,1.8661378284424959,0.7240118079651441,0.6430535864592498,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-07-21,2.7678505127197326,4.72515605935855,3.930462393652999,5.351656120050357,5.351656120050357,581942.5460751522,4.631284770503914,2.627731045799938,1.563937248330377,2.1048595231713305,2.175701395173671,2.170523938767145,120136.33681907268,1149313.3796281377,587355.7714799658,0.65933503737846,0.5667135642309504,0.5189142348369628,1.085627799067913,-0.22979856474154406,1.27106764315068,1.9288792544878908,0.9302455017707187,1.228368661239997,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-07-22,5.056435069419607,3.949073583032053,5.001143408936414,3.9864269287090366,3.9864269287090366,-2808060.429598852,4.0127382230515725,2.43747958060598,1.5754669126042171,1.7567362521210448,2.1751244785837716,2.17572040296814,-1024251.6589019258,986862.449337715,577274.5444928026,-0.2377663801580127,0.4985093102572273,0.4364128658761119,0.9349221761333392,0.05075948654663634,1.2149102124805877,1.8125162901424163,0.06131247338645704,1.129055081066043,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
2020-07-23,3.4892523475410435,2.362907146400495,1.591572047950276,1.5694320890180862,1.5694320890180862,888096.5319223749,3.3294471224673217,2.431378534460369,1.5748735211123643,1.7596729552901258,2.1756221758394525,2.1757016632020454,-881116.388550374,1009717.9647431963,581250.3240539726,-0.7989736590175909,0.31434786628732925,0.4342834296341309,0.7486312959214604,-0.25963237150224344,1.2215207671552493,1.2579978692296594,1.3303122046088645,1.2286036109833132,2.4672298533809958,10.455711930568963,1.8255464561902963,6.863035739691844,0.1458879910015228,-18.26367367878934,20.504881616062725
