Date,Open,High,Low,Close,Adj Close,Volume,JBLU.csv_MA_5,JBLU.csv_MA_20,JBLU.csv_MA_250,JBLU.csv_realVolatility20,JBLU.csv_realVolatility60,JBLU.csv_realVolatility250,JBLU.csv_avgVolume_20,JBLU.csv_avgVolume_60,JBLU.csv_avgVolume_250,JBLU.csv_log1DayRet,JBLU.csv_logMA5_20,JBLU.csv_logMA20_250,JBLU.csv_logMA5_250,JBLU.csv_log1DayRange,JBLU.csv_HL_20_realVol_20,JBLU.csv_HL_5_realVol_20,JBLU.csv_logD2,JBLU.csv_logD5,JBLU.csv_Mean,JBLU.csv_Variance,JBLU.csv_Skewness,JBLU.csv_Kurtosis,JBLU.csv_Shape,JBLU.csv_Location,JBLU.csv_Scale
2020-05-15,0.168382590350486,0.1291623209000381,0.4143082044883028,0.1521982900153329,0.1521982900153329,-4834228.206474382,-0.056360603418909784,0.015961040609824517,0.7603477025794075,0.5452576012100745,0.9569383099101315,0.879940523119728,1383592.8271140298,1827383.5570390236,648357.0614992261,-0.10105450349864317,1.2616196024702884,-3.8636250410385786,-2.6020054385682903,-1.2547543574358675,1.2775812268268254,0.46626781417664936,-0.8888105526908162,-0.2852476048035795,0.6476081477383097,0.42326759630585026,-0.14190293682588567,3.288598498799292,0.0055575483646134564,-116.55047860692775,117.19258496442859
2020-05-18,0.8127985167693312,0.6599330736109321,0.6834175570275605,0.8866869186137398,0.8866869186137398,6390958.630987193,0.13093810118666038,0.07548764456623572,0.7591303111613186,0.5727969420055088,0.9519690089591961,0.8795527237430811,1782900.6911989301,1937170.270823446,672692.8458763825,0.08700870140693517,0.550755706773784,-2.308204455884681,-1.7574487491108968,-3.7514153560564343,1.3127357259951216,1.0992511750219192,-0.44538738740418643,-0.06561267326942698,0.6476081477383097,0.42326759630585026,-0.14190293682588567,3.288598498799292,0.0055575483646134564,-116.55047860692775,117.19258496442859
2020-05-19,0.8705689809148884,0.8120500759227687,0.6934045141699556,0.4653011938930582,0.4653011938930582,1630746.660892615,0.2982702075103097,0.1198057424171834,0.7579238676027482,0.5666124083561995,0.9574172695297879,0.879748838256,1976632.8577080697,1946573.0739911674,681115.6782850702,-0.6264620742308616,0.9121281943818162,-1.8447113241812312,-0.9325831297994149,-2.1316147030131165,1.29672577174671,1.101133630501951,-1.1612233760912998,-0.17833686827849732,0.6476081477383097,0.42326759630585026,-0.14190293682588567,3.288598498799292,0.0055575483646134564,-116.55047860692775,117.19258496442859
2020-05-20,0.5038311522137651,0.5676121137590062,0.8414081383469485,0.683894729652744,0.683894729652744,332877.9357520528,0.4868383947862814,0.18820112496316704,0.7569664768529607,0.5466864866545076,0.9674641334617824,0.8796984412251109,1771373.2456407622,1899315.2868053545,678470.3564279729,0.3055628052693783,0.9504210251698978,-1.3918077636257646,-0.4413867384558668,-1.2953718856344296,1.289116512894064,1.1465026506784586,-1.595573523978289,-0.05885768885868956,0.6476081477383097,0.42326759630585026,-0.14190293682588567,3.288598498799292,0.0055575483646134564,-116.55047860692775,117.19258496442859
2020-05-21,0.6112412328686831,0.7053997953560405,0.7465581211816703,0.7515010558179878,0.7515010558179878,-3194382.2516964264,0.5879164375985726,0.2370548032560958,0.7566317184033298,0.5514011211900945,0.9757802418643946,0.8796844778383545,1570855.2847280235,1780423.5942683427,668810.1785850781,0.20658091640836346,0.9082934731006457,-1.1605852818371323,-0.25229180873648654,-3.1903290436338643,1.2934399758892856,1.1209830869960316,-1.251064894302497,-0.6824244469747918,0.6476081477383097,0.42326759630585026,-0.14190293682588567,3.288598498799292,0.0055575483646134564,-116.55047860692775,117.19258496442859
2020-05-22,0.8263526657261826,0.5691475391857654,0.4741285088380085,0.4086387862071214,0.4086387862071214,-2204569.2111160792,0.6392045368369302,0.27025891152335696,0.7556916003743891,0.540061257732639,0.9771786588853084,0.8799312398905329,1540559.6021752476,1649078.1202787294,654509.0219906189,-0.7041900359695829,0.8608440610214751,-1.0282529258530848,-0.16740886483160983,-2.353678087992785,1.2906888169723587,0.9540634341202029,-1.290053910712843,-1.3608586249414283,0.6476081477383097,0.42326759630585026,-0.14190293682588567,3.288598498799292,0.0055575483646134564,-116.55047860692775,117.19258496442859
2020-05-26,1.0701499995067376,1.5770958077587025,1.3741591173993708,1.7757471721317444,1.7757471721317444,11205155.19521346,0.8170165875405312,0.35954320025194925,0.7599702746283583,0.6312146874622971,1.0123204963192685,0.8822865121799004,2010368.0001197048,1788697.5349624483,698476.8095359062,0.506422451298677,0.82082506010023,-0.7484449826435059,0.07238007745672419,-1.5948612187330342,1.2609956537504743,0.7341480949602114,0.02395684570102465,-0.11759026902930848,0.6476081477383097,0.42326759630585026,-0.14190293682588567,3.288598498799292,0.0055575483646134564,-116.55047860692775,117.19258496442859
2020-05-27,2.420547754459585,2.110983283005739,1.1842721405691927,1.4350072487088177,1.4350072487088177,9602231.112856844,1.010957798503683,0.38879418952226014,0.7615635728967672,0.6676424582298398,1.0360287855372414,0.8831474686956632,2005720.7003763088,1907259.1063732575,735475.5257800295,-0.5228239588106258,0.9556033479883376,-0.6723235247981847,0.28327982319015277,-0.07611336668218627,1.3517467634587716,1.1683471373838794,0.026026807523859583,-0.030762289681890837,0.6476081477383097,0.42326759630585026,-0.14190293682588567,3.288598498799292,0.0055575483646134564,-116.55047860692775,117.19258496442859
2020-05-28,0.5587097107293086,0.4178410289328127,0.766198975060199,0.3676313485310247,0.3676313485310247,-5995420.890456608,0.9477051222793392,0.3309734121215766,0.7597415738396415,0.6118981210198637,1.037184543618762,0.8834897388160213,1164159.881716878,1805065.1945014829,707021.3801056249,-0.4185493714851299,1.052005355186144,-0.8309402947999631,0.22106506038618082,-1.0545247470086385,1.3709412174972955,1.1939902125244184,0.3422525154326501,-1.1511799279881942,0.6476081477383097,0.42326759630585026,-0.14190293682588567,3.288598498799292,0.0055575483646134564,-116.55047860692775,117.19258496442859
2020-05-29,-0.0223855768426206,0.2254897058276306,0.4285872365264183,0.5039850066495024,0.5039850066495024,-3213812.767752178,0.8982019124456422,0.33189699721322974,0.7581953946734371,0.6121575421952339,1.0398008317492735,0.8835981653263006,1046858.9296363548,1652393.2249943556,700862.0007984529,3.1141296583978137,0.9955702184279113,-0.8261164576162637,0.16945376081164748,-1.5940689685258984,1.0878000951188715,0.8419933103159972,-0.0714721114863455,-1.396279853950553,0.6476081477383097,0.42326759630585026,-0.14190293682588567,3.288598498799292,0.0055575483646134564,-116.55047860692775,117.19258496442859
