Date,Open,High,Low,Close,Adj Close,Volume,LYV.csv_MA_5,LYV.csv_MA_20,LYV.csv_MA_250,LYV.csv_realVolatility20,LYV.csv_realVolatility60,LYV.csv_realVolatility250,LYV.csv_avgVolume_20,LYV.csv_avgVolume_60,LYV.csv_avgVolume_250,LYV.csv_log1DayRet,LYV.csv_logMA5_20,LYV.csv_logMA20_250,LYV.csv_logMA5_250,LYV.csv_log1DayRange,LYV.csv_HL_20_realVol_20,LYV.csv_HL_5_realVol_20,LYV.csv_logD2,LYV.csv_logD5,LYV.csv_Mean,LYV.csv_Variance,LYV.csv_Skewness,LYV.csv_Kurtosis,LYV.csv_Shape,LYV.csv_Location,LYV.csv_Scale
2020-06-01,3.367411251841361,4.436270124340496,4.319301743410051,5.095251906165991,5.095251906165991,-1194416.0989563474,4.991962340798207,2.946596270502887,3.1527679689657293,2.6231459001206323,4.139991970180451,2.9606494513730386,54816.411843412745,456196.6914438418,247662.28918013157,0.41416483265150517,0.5271783895328165,-0.06763008970021336,0.4595482998326029,-2.1458516291658154,1.748363028472163,3.202114676901111,0.8808228936241,0.14485794888063774,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-06-02,6.284029043191609,5.66086339274721,5.249697832896793,4.150218970773011,4.150218970773011,929259.6996042096,4.492258996475736,3.07397228667289,3.154104943970806,2.6162965754781826,4.142349369283364,2.9610255916677004,145846.21303062435,434830.08514634176,252222.91216531978,-0.4148502452586093,0.3793850628084584,-0.025734131601959757,0.35365093120649865,-0.8887593235764314,1.7480957713201817,0.9979656655011708,-0.6850569849346549,0.9156972444402635,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-06-03,4.305705022506047,7.914808801201381,5.807623170461731,7.34398893563182,7.34398893563182,1761989.1397994375,4.5835969495504685,3.4384030977498923,3.1690694055201005,2.6805346101484773,4.116840516532481,2.972732990587992,264694.8415837153,449094.15967232117,259540.48730137432,0.5339412539657548,0.28747690222260147,0.08156916596968371,0.36904606819228525,0.7453532328585577,1.7848848621195101,1.1644607342872186,0.8103687383797366,-0.7837509689970522,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-06-04,6.918565162848807,5.716618535224704,6.055266051226155,5.079547258906651,5.079547258906651,-966870.7922973688,5.063032907481201,3.7345517911432773,3.1746362313547754,2.503946965096752,4.149799857417544,2.975010560799358,152622.10491625755,414168.1374398543,256198.38897376502,-0.3089862663649124,0.30433788355527197,0.1624347560335975,0.4667726395888695,-1.0827954883504842,1.7844736054431456,1.1422132206208582,-0.07329322462211554,0.8742929587527638,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-06-05,6.728398995214533,7.68616403616388,7.7282225249105565,8.2674302771795,8.2674302771795,1935698.3981493225,5.9872874697313945,4.090017261377856,3.1952037989246205,2.6208389050305447,4.051044726909265,2.9923930704731854,-138733.5136642872,395060.91704524093,263558.27564498765,0.2059865078757289,0.38108927601473197,0.2468983178055166,0.6279875938202485,-3.1686940402452475,1.858603916960497,1.4668773694441886,-0.07964799890463979,1.5306701674211889,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-06-08,8.362468482539747,7.516640073838971,6.843639998445376,6.417889100263977,6.417889100263977,-423100.0536640468,6.251814908550992,4.228138928661943,3.2019222413257946,2.6690795422267737,3.8157658834967303,2.997752164845514,-276480.80562544044,244159.56396707552,261245.00252455214,-0.2646643934900066,0.39110988030309185,0.2780105967879886,0.6691204770910805,-0.39600983731127076,1.8561363784576428,1.4252001034625226,0.2914314158889839,0.27962761781823925,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-06-09,4.086612848555127,2.5100109490154594,3.197559072915901,2.0787994396256124,2.0787994396256124,-1487050.4405756406,5.837531002321512,4.278405661100474,3.193157241593499,2.6154689917319778,3.8146206985167326,2.9978200214502597,-99211.1714161806,234359.17487978638,254967.75501327097,-0.6759259379720903,0.31072750276482214,0.292570272863184,0.6032977756280062,-0.3746234534905422,1.8134745077383696,1.4497960490957094,1.822713872820808,0.7282341360880223,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-06-10,2.9365499554547227,2.084453968950257,1.4054878953607144,2.6116180465640326,2.6116180465640326,-339101.9200455584,4.891056824507954,4.455034310994714,3.184148792378822,2.351861071154455,3.616133300014799,2.996163129171936,-199546.75425615173,215828.14412096844,255007.22341198026,-0.11726543727656381,0.09337363709216809,0.3358497644104097,0.4292234015025778,-0.3871841179301519,1.813741416385467,1.2049922972952385,1.3366499838105115,1.5544263219685504,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-06-11,-2.1613139298128416,-1.6885130109534645,-0.781260297439843,-1.4455884049124776,-1.4455884049124776,1537012.850420889,3.586029691744129,4.3999949895562125,3.1620908519797615,2.479517068602133,3.465003541857628,3.009890943959032,-62819.5946535686,262950.22618773195,261402.22637716166,-0.40219989828320213,-0.20455774713134153,0.33036993137041387,0.12581218423907228,-0.09733424197183028,1.81442053765315,1.2828768257523906,1.259706760059447,1.8756617443825239,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-06-12,2.8173708614406863,2.915078557510931,2.3314327069290144,2.4673340171180413,2.4673340171180413,-1764584.5991229508,2.4260104397318374,4.418761537931759,3.1514391681062137,2.462491260460623,3.1600523506360307,3.007608879972773,-167563.15297372235,107036.99229684946,253665.98674727348,-0.1326659090016963,-0.5996113480074674,0.33800023452548417,-0.2616111134819832,-0.5384609003374756,1.808974874313093,0.16053267855154232,-1.9359714953773144,1.7578745139769727,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-06-15,-0.3599769850616781,1.307054169267495,0.8814134072768312,2.7067590660874217,2.7067590660874217,-1184154.9547442622,1.6837844328965264,4.43598951602065,3.13931467267856,2.448511577414653,3.1058220304830564,3.003246824545445,-102859.71969067448,89153.9194770134,240376.65712773715,2.017467182599669,-0.968706807442062,0.345746187109667,-0.6229606203323951,-0.8541595701868653,1.787816370644158,0.2762110893966331,1.4236738299823737,1.311336421663046,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-06-16,5.104352066454005,3.784073457828214,3.424768417370089,2.5088401278282646,2.5088401278282646,-13772.03455111012,1.769792570537057,4.163205088318693,3.1288973760771044,2.3360341921332837,3.05974644804467,3.000888534191479,-347401.32019249984,121853.25127431704,245270.82788629064,-0.7102729763252639,-0.8554228836173998,0.2856045650740839,-0.5698183185433158,-1.0235835564107576,1.760945002330304,0.3687137888073053,-3.181914616555641,-0.8438754510439733,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-06-17,2.781067891167389,1.7462512126969472,2.7312342227083164,1.4735681512386307,1.4735681512386307,-978727.8575878948,1.5421825914719764,4.059897821876732,3.1127500870072145,2.409586298093783,3.058334370190493,2.9988827160828166,-214078.90640745382,126915.27846396761,242428.1098444287,-0.6351482140647853,-0.9679591260315995,0.26565119846924645,-0.7023079275623529,-0.015130886678231143,1.773305638838938,0.4466881933180236,0.20960504986745557,0.12931617949290003,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-06-18,0.975171344051752,0.9666126125125628,2.385054028483239,2.4693123607896865,2.4693123607896865,-71733.28511673585,2.3251627446124092,3.8709762285276548,3.104864352717939,2.3769228147226253,3.0314598991549597,2.997968510032302,-192579.40838255003,130807.2891522222,239198.47060934483,0.9290818013743173,-0.5097166963917878,0.22053670295829272,-0.289179993433495,0.3495586744284772,1.785617720985806,0.5750899403748665,-3.230751891035845,1.3647899819190084,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-06-19,3.2789766013398705,3.0998437605568228,0.925851140021024,0.6993989314920483,0.6993989314920483,1176017.353875705,1.9715757274872108,3.7864152261763593,3.0900974737315146,2.4609573765729973,3.0094526269088533,3.000698232081059,-84328.31670887151,127645.94679007497,244089.00897739726,-1.5450653440270818,-0.6525866361826191,0.20321708557322798,-0.4493695506093911,0.7765653942755009,1.8073614896361243,0.7722054122741915,-0.2559647991249582,0.5698122472665019,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-06-22,0.1722848437629309,-0.4657159574069922,0.6267132551844767,0.9445812052705556,0.9445812052705556,512665.53331033,1.6191401553238376,3.6366754593923907,3.0767811009107744,2.540970561153252,3.0098228914304923,3.002810821346687,45274.36678763541,134190.25829915787,245217.6419903815,1.70159248480605,-0.8091746889537296,0.16718597558822088,-0.6419887133655088,0.08840385192176964,1.791692816660431,0.6661138199284133,0.4218181030553435,0.5665504649944678,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-06-23,1.461912093016437,2.1118772412186857,2.5237855456975,2.688663465646634,2.688663465646634,-1083368.0901395164,1.6551048228875114,3.438671848055454,3.0720877006770424,2.4464389560872135,3.003743836772532,3.0024955301334484,-127441.54827725643,22527.792541173716,242517.34208368254,0.6092989855978705,-0.7312209622360867,0.1127279428761531,-0.6184930193599335,-0.8869545163478216,0.9375713724743822,0.6124650014347147,0.6877649895977342,-1.7157803666003981,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-06-24,1.213508095742661,0.7036292564166544,-0.5909627251789438,-0.3176565019675799,-0.3176565019675799,2260085.4334414946,1.2968598922462693,3.078424064444167,3.0511345279064113,2.442363078155077,3.0148295463694144,3.007816688209459,-10749.9668843569,60119.42946691348,250946.61613664695,-1.340300080072657,-0.8644719236340007,0.008904300834775862,-0.8555676227992248,0.25819557337889903,0.9516625279609728,0.6159928020347055,0.23288610393991585,0.5828995497216548,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-06-25,-0.749985201047231,-0.1957958714528587,1.221941188242603,1.0317738924467328,1.0317738924467328,-1519406.049050359,1.0093521985776785,2.9958943856038545,3.0399825172327777,2.4839834715032003,3.017111129089656,3.0101229885904073,-68723.71857286377,48707.667622982604,236192.96535337114,0.31898135117137316,-1.0879340757031677,-0.014608951258826301,-1.102543026961994,0.34906198051747095,0.9557606817869668,0.6159459915085234,0.5049420936165279,0.36293225391771294,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-06-26,1.2572673628227484,0.6517363736409187,0.6671443056491739,-0.1414156964696715,-0.1414156964696715,456079.2908835551,0.8411892729853345,2.8065157274839443,3.01959786593072,2.574530011291194,2.8889373563298504,3.014356777529318,-22873.923818342457,-15817.055140503899,241773.79876609202,-2.184992130249539,-1.2048823466070548,-0.07317990621022007,-1.2780622528172751,-4.172872836692127,1.2511608892885404,1.909626377310791,-1.7359040060382784,-0.17338406189980107,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-06-29,0.179592980835693,1.7820987417731369,1.080526781925542,2.508164405368792,2.508164405368792,361796.9964463748,1.1539059130049818,2.677161352444084,3.0074396208695173,2.517851422508175,2.652172942309757,3.0102459085354463,54936.73095179365,43465.16181130484,243597.9178695683,2.6366133790864885,-0.8416044027576057,-0.11633205615066414,-0.95793645890827,-0.3544318047325254,1.2034019206258193,1.8636143824501685,0.38960026633489453,0.44698011050585157,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-06-30,2.49058312144939,1.3989755020528776,2.4455599983810608,2.044565919836913,2.044565919836913,-1596334.2505651251,1.0250864038430376,2.571878699897279,2.991125877205398,2.4969510821525724,2.533452823041047,3.004339158018404,-71342.96655667308,-48512.693862309796,239608.92415816436,-0.19733136555543912,-0.9198597380115892,-0.15101322060523995,-1.070872958616829,0.04553200147742198,1.2090570642860246,1.918769043457001,0.7820649799781725,-0.43990509569936537,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-07-01,2.5572760078921384,4.890409603805907,3.6105669002489407,3.704720229577294,3.704720229577294,194191.06302126707,1.8295617501520123,2.389915264594553,2.983623920484756,2.2514160388545315,2.4863566089055675,3.000186864225091,-149732.87039558162,-28643.260981115407,241001.31268231932,0.3706651117506198,-0.26718145378839203,-0.22188073121931556,-0.48906218500770754,0.24673718253407542,1.186147361066244,1.917232922040758,0.17944728353241565,1.3918729546777064,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-07-02,4.307619726398965,2.788580775591562,3.149801439122939,2.2312370785264197,2.2312370785264197,-1317170.746354097,2.06945438736795,2.2474997555755416,2.9760072227107006,2.1605801411212258,2.48553894171156,2.999668088470808,-167247.868098418,-66699.16879430109,234169.64041786446,-0.6578293085104262,-0.08253338705766325,-0.2807641653443208,-0.3632975524019841,-1.018266251070703,1.18474284775177,1.8109991997382302,-1.6784067198025223,0.18187411177176507,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-07-06,3.141965082603772,2.1955080231939377,2.292649261558637,2.49030892220949,2.49030892220949,479430.02047551423,2.5957993111037823,1.9586436878270408,2.9661952779797005,1.6358590311627994,2.4716910151287497,2.997218097230509,-240061.28698210843,-11484.494010981398,236471.57192545218,-0.23244165873466566,0.28164225118663366,-0.4150278426857403,-0.1333855914991066,-2.331589293898944,1.0993945186692387,1.0408380644344333,0.19425943868950074,0.9676393798277501,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-07-07,1.2884915462848276,1.02329716235986,2.153869942322437,2.037169378393287,2.037169378393287,-491004.7253255877,2.5016003057086813,1.7396077017335063,2.9544412556050004,1.2566962116379998,2.462829199925767,2.9950670993615365,-243456.52056518552,-23290.706090689768,235803.82014297045,0.4580890945004916,0.36327102033380765,-0.5296499195487814,-0.16637889921497392,0.12272438922411642,1.1084762685657517,1.098693031626835,-1.6395482110361765,-0.7529077434598778,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-07-08,1.8135250441917847,2.7853484879922377,2.732584714547734,3.2668240927181458,3.2668240927181458,575752.5008434528,2.7460519402849277,1.799008934388133,2.9463053741233476,1.3008740126622722,2.4627202328640143,2.9914281602259343,-140316.37349423082,-12857.352178921581,238255.67701560384,0.5885457979842974,0.42292830079171123,-0.4933160486084384,-0.07038774781672714,-2.941930432756034,1.2356587414164106,1.4308463145741328,-0.25293909954798066,0.20070010920511702,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-07-09,3.3056969817516304,2.30265658955717,1.334443914753571,1.8066758496077675,1.8066758496077675,63575.80538926041,2.3664430642910226,1.7587618245403198,2.9313033512131685,1.286785455371486,2.4596566630237424,2.9876840789472614,-120182.48722248986,-9394.40340628402,239586.27883195295,-0.6041587285563894,0.2967779583508984,-0.5108371011994083,-0.2140591428485099,-0.03230351046163269,1.2416999555176715,1.3649952782922616,-1.4675324916227481,0.6408240824062175,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-07-10,1.5424791458295817,2.9656107118697825,3.151141217354258,3.611014609295669,3.611014609295669,364719.5644916869,2.6423985704448727,2.011591975250727,2.92397214106763,1.1084611817724512,2.415093670201783,2.9837401584203267,-178797.15151894995,23409.585439128048,239983.9270882287,0.8505978310782196,0.2727606180173121,-0.3740165780928403,-0.10125596007552823,-1.6845359604039933,1.258389577182875,1.3704148941988294,-1.0665599476542134,0.3219222765859505,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-07-13,4.035869583666354,3.084626214585086,3.282292646807459,2.227503952174949,2.227503952174949,-127092.20866119627,2.589837576437964,1.9996004720035725,2.9135408964301184,1.1045618061495464,2.343602875425589,2.981588927880954,-96922.53199586224,-23347.195181587875,239942.67398720526,-0.5943401340791412,0.25864776533871897,-0.37642174776944665,-0.11777398243072772,-1.621174354712044,1.2751184951317749,1.2801031062607144,-0.8655308361213101,-1.3363430806991359,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-07-14,1.9706680084387929,2.809478395262005,2.564873133240596,3.2415411263184737,3.2415411263184737,-524979.7658905764,2.830711926023002,2.026339575015125,2.9080642003354744,1.128788885383446,2.3389932924366765,2.9797158609145042,-63963.77255317796,-51783.86798588868,237382.12371654442,0.4976762971370394,0.3342972436064055,-0.3612566361942677,-0.026959392587862268,-1.4081095431991817,1.2838294331392996,1.0348193215279449,-0.9956763057774858,0.18595805996504788,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-07-15,5.476743666371821,7.65071965469307,6.153682371401494,8.340050039923845,8.340050039923845,2838571.6351540443,3.8453571154641417,2.317900070619904,2.9217503108609226,1.8084466321713435,2.404074383764751,2.9967959107114206,78653.41093207976,53945.30254919259,248260.38692959136,0.42055851346814194,0.50620484271308,-0.23152122441089362,0.27468361830218635,0.40348801046575244,1.307996955263986,0.9798966649914955,1.8103433946905851,1.623976896761982,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-07-16,5.979761669509777,4.871377426769818,5.827085325099148,4.560108845250859,4.560108845250859,-899109.6999214548,4.39604371459276,2.4722271053205156,2.922153178292266,1.8634627124477854,2.3798118569012154,2.997010212383694,82634.31881540176,55462.83652014072,243338.29298894413,-0.27103421975731984,0.5755855742069034,-0.1672013279081019,0.40838424629880155,-0.04530295829994554,1.3071931267179664,0.9771366582560382,0.2765460860781008,1.0128484951744858,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-07-17,4.792098286513095,3.882827747773632,4.768697710785261,4.530821981023024,4.530821981023024,-1309759.0179112589,4.580005188938231,2.5753025863321826,2.9231107143800332,1.9194665597202165,2.3570867912517075,2.9974876550868017,20733.032175675606,61076.936465103136,239037.48606439462,-0.056064995345094515,0.5757330946141532,-0.12668132591342934,0.4490517687007239,-0.1211851077585219,1.2915804035346887,0.8987699374128334,1.3374265593982073,-0.08359100941902398,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-07-20,4.057879846825664,4.379004987832722,2.957034400599504,2.369458133990456,2.369458133990456,-267645.049805362,4.6083960253013325,2.6588055464571028,2.9132552668696996,1.8692327180891475,2.3579675791560364,2.9952314695679965,-51450.088008377745,-41005.290728213666,237494.46212407926,-0.5379993384427508,0.5500028834329939,-0.09139412511287646,0.4586087583201173,0.3520436470835992,1.2690451499473518,0.7334974729700394,0.7841986281239076,-1.952250936718949,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-07-21,2.839260400529106,2.7032162933994,3.775587897834306,3.0666313132693617,3.0666313132693617,-964079.4835437832,4.57341406269151,2.7649080518570432,2.905412048937328,1.8265467859531601,2.3385584464062,2.992238865349538,-125287.33885108339,-35190.64662713734,233936.52657249512,0.07703607113028388,0.5032526055457411,-0.0495678414117547,0.4536847641339865,0.06987264850887526,1.2684169149620412,0.23533144560239308,0.3813026445956028,-1.7434847919042142,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
2020-07-22,2.524409595120225,2.5346544916598432,3.1261197884534013,2.9902423215201,2.9902423215201,-698370.0551341091,3.503452519010761,2.7799869946507165,2.8916707073391454,1.8271289654318799,2.3272261506359224,2.98388461875892,-106037.43710081305,-93990.09651604253,227721.96918376797,0.1693472164338303,0.23130266678372793,-0.03938818500614257,0.1919144817775853,-0.5251522671182136,1.2687689355136837,0.3189003751973246,-0.4767717815560079,1.6770606197767592,4.544329909207983,8.690987423949391,-0.2106563634022629,4.446670722639437,0.006331754707151863,-461.68645128071375,466.2028528871016
