Date,Open,High,Low,Close,Adj Close,Volume,GOLD.csv_MA_5,GOLD.csv_MA_20,GOLD.csv_MA_250,GOLD.csv_realVolatility20,GOLD.csv_realVolatility60,GOLD.csv_realVolatility250,GOLD.csv_avgVolume_20,GOLD.csv_avgVolume_60,GOLD.csv_avgVolume_250,GOLD.csv_log1DayRet,GOLD.csv_logMA5_20,GOLD.csv_logMA20_250,GOLD.csv_logMA5_250,GOLD.csv_log1DayRange,GOLD.csv_HL_20_realVol_20,GOLD.csv_HL_5_realVol_20,GOLD.csv_logD2,GOLD.csv_logD5,GOLD.csv_Mean,GOLD.csv_Variance,GOLD.csv_Skewness,GOLD.csv_Kurtosis,GOLD.csv_Shape,GOLD.csv_Location,GOLD.csv_Scale
2020-06-01,0.7140674087900578,1.2037548653969985,1.360625524562991,1.8323329810414712,1.6714609386435235,-3615361.053475892,0.6714047188382739,1.5922944648497241,1.1949188107138071,0.89591837356786,1.140995212760485,0.6979188274266056,731769.1215490612,1226149.0449015212,1092193.354843813,0.8504759685900904,-0.863559201780894,0.2870977934259499,-0.5764614083549441,-1.852333640133956,0.9201296432720422,1.520870762077606,-0.0357441743514163,-1.2059057268189066,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-06-02,1.7438283477749223,1.2684079899473062,0.8821593212476344,0.6808303921690886,0.6305280316060795,-1585758.493572818,0.7919692489876166,1.4912291117951113,1.193578847674327,0.8840340886534209,1.1475993162708376,0.6986821945517661,768534.744551222,1137996.6398366466,1072560.031058807,-1.0172805614396054,-0.6328334021107582,0.2226444582955621,-0.4101889438151962,-0.9512738975083632,0.8931441716067635,1.498510361856996,-1.3226839745665022,-0.5061322370453857,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-06-03,0.0028461459374327,0.1247976591370303,0.1834616909063733,0.3179029639422914,0.3011265060377681,6594971.072013712,0.8413273241378671,1.3534225437683145,1.1902288626015156,0.840829611493908,1.1484557394059065,0.7009508483218655,1120510.7214047306,1265312.8951334932,1078581.2320416495,4.661564685854317,-0.47541108829512146,0.12849099166768838,-0.3469200966274331,-2.8359284866432777,0.948236859213836,1.4967790561942609,0.31505482144075825,-1.3992159838569258,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-06-04,1.1911895547910871,1.0795055432114928,1.1679464311123198,0.9850240688972852,0.8999249489577448,1791604.8764184006,0.879997547156879,1.3428331112263732,1.1898369798482633,0.845355372454211,1.1475950897832132,0.7010861818151672,1210966.272220239,1288593.7569997765,1089385.2203275007,-0.2803963428869861,-0.4226178030007554,0.12096533815019117,-0.30165246485056424,-2.4254208834590845,0.958089477768727,0.7392617109578427,-1.3115694577154937,-1.643247493709575,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-06-05,-0.1886141689127498,0.3504530846833091,0.0495249347534123,0.8810922133110353,0.804946062501875,8047195.957127219,0.8615972975493982,1.2677854971891518,1.1896793678361794,0.8216502443770713,1.1331265894154894,0.7011685875617013,1648003.5310728145,1419468.3755287048,1147676.387624944,1.451071777902187,-0.3862389651440553,0.0635878434250389,-0.32265112171901633,-1.2008837472795653,0.9523219060965791,0.7956412431723091,-0.6855370979049411,-2.3859531364011555,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-06-08,1.2452624351188462,1.0361790042727002,1.3641412645121207,1.2738676692280606,1.1574840037010574,-7806071.004083823,0.758801910560905,1.2161659928560766,1.1905755514782046,0.7925873997586192,1.0744563790185795,0.7009829181185241,1447636.2862024265,1082238.6957593465,1122041.9428100341,-0.07309761177738364,-0.4717178045635952,0.021266434607054657,-0.4504513699565406,-1.1148567374636003,0.9413554879873243,0.8614680104929117,-1.3565062463634896,-0.6655768881866141,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-06-09,1.931083280276333,1.9534211248170337,2.044203900762368,1.9663350328631708,1.7800446506455287,3614104.4827016313,0.9887052343687948,1.2631280539081675,1.1935692024668862,0.7969895436849681,1.0047699499488456,0.7018989048107799,1400577.5187491379,1067573.3789624346,1114748.3694729493,-0.08144268195079232,-0.2449502628129732,0.056643079001393704,-0.18830718381157963,-2.3992857036007393,0.9286107037116241,0.7844013949650629,-0.02521669705139941,0.139341522741164,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-06-10,2.185916640286792,2.2176680721538204,1.4485786961465053,2.337040100424957,2.113057300589263,2162351.4523811154,1.3510913932790938,1.2978459878548627,1.1978597868833603,0.8189442865885475,0.9860212518643557,0.7042334828123747,1714236.3919470143,938212.8089365144,1132750.9138622887,-0.03389939919409693,0.04020674748774805,0.08016950430321343,0.12037625179096151,-0.26254809255332856,0.9613166880758669,0.9263273839708752,-0.045443807738199817,0.5943930140390462,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-06-11,2.408668819448472,2.490375080484462,1.4088851861474083,1.1085631448526705,1.0063494270986268,10796861.722118445,1.3723762889072701,1.2684030696857367,1.1979677466240244,0.8182759038255777,0.9892805852628421,0.7042019200473142,2343105.8442492047,1080200.4796320307,1165523.113969108,-0.8727448834135708,0.07878507094891858,0.057132107157103644,0.13591717810602227,0.07833962224994,1.0314983097668315,0.963868216649784,-0.2565772509666558,-2.2403196708187543,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-06-12,1.2144591043719366,1.033712379917791,1.6599668247145338,1.1245796268552724,1.0202082727242685,-9516556.526201645,1.4154287309517488,1.1935886958889221,1.1974683888286417,0.7648135360040642,0.938330667382323,0.7042838547500623,1700041.249279671,891165.8472731425,1129392.9792852732,-0.17429200068507059,0.1704679954548177,-0.003245172496563607,0.16722282295825416,-0.46799852912842055,1.0580709338640428,0.9774808337111203,0.08878807327255075,-1.5358984115112795,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-06-15,0.3091085524256911,1.294490278414969,0.6936659640206102,1.9454500273192248,1.7588049951695783,-2389856.756364012,1.535692929245453,1.1377405359382269,1.1997043606146645,0.6704757310784386,0.9145608046069517,0.7051781075191839,1417838.8835686862,926301.5390323139,1091711.054073029,1.7386973598495494,0.29993738922992413,-0.053030850632488774,0.2469065385974354,-0.5094527093205444,1.0795084089590241,0.9713571337527217,-0.28441332985526374,-0.5086263914037322,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-06-16,1.8264584853630763,1.4760572334640043,2.0936410038395508,1.288362406686829,1.1667524657515536,-856072.7825667653,1.413034492266658,1.1157736379550727,1.1997673219841387,0.6614599321237135,0.8902578173032244,0.7051744452783543,1374798.3213897988,970938.6581233474,1062050.1187602987,-0.4481546187341218,0.23619150405528344,-0.07257962963463117,0.1636118744206523,-0.48194055915386125,1.0968101330448587,0.2477981124036634,-1.920428237125592,-0.48891380914461946,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-06-17,1.5712843944934,1.3348491734825103,1.6407158550629326,1.272240444682648,1.1518476574188572,-7608291.74707221,1.220792563632577,1.0417784820340243,1.1972648866959348,0.5575635240935359,0.8903681534639278,0.7042255838267558,937492.9982596679,636902.2105101912,977579.3484314261,-0.3105260588700488,0.15857095862862508,-0.1391103627258819,0.019460595902743155,-1.1846059530760777,1.0974233800641233,0.4482575774431269,-0.49929677416412316,-0.03956274274151053,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-06-18,1.215308163025032,1.0332839217773433,1.300595131277536,1.0406211320797991,0.9429554273944962,-486143.79304213263,1.2081137636917507,1.0154706467407397,1.194503484427372,0.5486814092029655,0.8800437300576427,0.7038623213135502,942421.0462804167,509073.79864196817,961158.5977924174,-0.2537339410323777,0.17370807392761362,-0.1623784084464892,0.011329665481124561,-1.3193417206888978,1.0967735736891278,0.42224793540381306,-1.4970157166277223,-2.758386063908467,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-06-19,1.3814501948962672,1.6371269410450218,1.65191579805159,1.7647803725777251,1.5946401356322877,5526830.259461055,1.3230001362733546,1.052886686737214,1.1930918481427124,0.5618953085271116,0.8797460246013565,0.7026989077241679,926245.9729607633,569535.9015552733,960904.9951924072,0.1435142772245197,0.22836637071079988,-0.12501251194968246,0.10335385876111765,-4.213881286748964,1.2631993616932107,1.5416011667445542,-0.8146540651631387,-0.5543737911500933,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-06-22,2.2393917532763545,2.5033270211700547,2.441315009087962,2.4971128780156384,2.2537140744972817,580087.3943964541,1.4219819521388952,1.096970377695882,1.1966829907325018,0.6198497439249644,0.8822017202969332,0.7058215545603064,1335165.2571729224,640371.5400632074,940924.6837602155,0.006375264807726459,0.259499461498513,-0.08700137710313142,0.17249808439538153,-2.780427169443285,1.2803199413041562,1.4952362769219687,0.27060608951362,-0.7033812114101915,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-06-23,2.65323513197961,2.2879436344902224,2.4444591537738454,2.202397852468998,1.988093315367525,-394084.1746024936,1.5862501220620895,1.1949897744212898,1.1998752389767238,0.5964225281551896,0.8796119627541858,0.7075938386907603,510458.06182861066,668416.6318629344,955120.8764822417,-0.2886036534903782,0.28323518861932223,-0.0040799554923295995,0.2791552331269927,-1.8546001091668438,1.267176615456522,1.2543521426500555,-0.9327932023582709,-0.19681709172056225,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-06-24,1.858340446298236,2.060817908817484,1.9181767458969825,1.9779067714401712,1.7857235346389224,3705141.274721084,1.7130252975061027,1.28155914463891,1.2027827540757978,0.5456366311651079,0.8772053488547942,0.7085048069779617,-26102.460688785603,735387.6824694657,969179.7556169251,-0.03986018163785377,0.29018356876648077,0.0634395845393615,0.3536231533058423,-1.947423152624665,1.2684969681279863,1.1294161373393876,-0.7593071972466604,-0.4559021209671973,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-06-25,1.8862464624049764,1.5069018176538478,1.8430011146852363,1.8827728021981895,1.6998409154330485,-7646703.980351793,1.8644023951138131,1.3312224987174281,1.2049239499872877,0.5356594504130124,0.8569792044990032,0.7091973079858791,29219.408631144976,657485.3533687055,972070.0934412607,-0.10405418810726669,0.3368428781504651,0.09968123911455941,0.43652411726502466,-1.0903486357992669,1.047392141546659,1.1884649158345841,-1.243918793989132,-0.2785433077421476,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-06-26,1.719837999301301,1.7598520125410886,1.636333867740639,1.949329648743035,1.759557348323252,-1135118.275445687,1.8973858376520059,1.374353000606627,1.2102453551397483,0.5335758659604796,0.8538657422446805,0.7083439740729999,-11043.504772008175,676493.5184434318,940946.9760578403,0.02283217084563966,0.3224939885032844,0.12715996346834446,0.44965395197162883,-2.0913672122448754,1.0552420172631987,0.6036683864174315,-3.6432873003932986,-1.8023116722627077,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-06-29,2.0796278146116016,1.9337308416901955,2.266821753885843,2.0938263372349724,1.889453439139011,-2949132.858405374,1.8245337105803519,1.3852526256314013,1.2126541227777754,0.5421225433614056,0.8537193382723743,0.7096296528466929,22267.904981517746,531037.1419246243,922006.3087179757,-0.09590134081092949,0.27544192915250165,0.13307107686332711,0.4085130060158287,-1.099339816665493,1.0571413214822283,0.4837330127351269,-1.662772638041149,-1.0098856363693944,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-06-30,1.937889781521914,2.6448726404069767,2.0507182637560675,2.7232713419025067,2.4559907392767872,3280081.6467839964,1.9181131953622041,1.4765257610149367,1.2170960643561715,0.5616842800534234,0.8573289980442067,0.7139271181828786,265559.91199935845,716484.1284340733,967921.4242784828,0.23693060005344224,0.2616501227126158,0.19322412313234158,0.4548742458449573,-0.52061610003422,1.073332196128902,0.6566328149757357,-0.3617831242859106,-0.7595061867689308,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-07-01,2.762893037418639,2.112903315584994,1.9468270637349288,2.1212543863430757,1.9137859903519576,1410772.0998610295,1.9437256865048114,1.5571587352306462,1.2203331940601347,0.49597829683338085,0.8572604904543065,0.7152480700304802,6349.963391724368,737269.9177441447,965870.4168193794,-0.3671948587062736,0.22174375125168683,0.24373890572210274,0.46548265697378954,-1.7953082475994486,1.0287503593735379,0.6247737125172511,-3.715940268952118,-2.055237198806132,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-07-02,1.8755556443629828,1.9771622214431237,2.259089915670323,1.5024304610674797,1.356460183603808,-1916308.9976880213,1.875049540138963,1.5799854969629492,1.2212007711897703,0.4741639393072442,0.8575064813007794,0.7152812507419127,-179045.73031359672,726672.5695988693,971845.2187892342,-0.32402645879637554,0.17121941262140888,0.2575810544793732,0.42880046710078207,-1.2661046443706556,1.0022722343811377,0.6135079472122412,0.0948833211431092,-1.0689154420835496,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-07-06,2.0477801422013293,1.964650812460512,2.108338709801764,2.0466199282375186,1.8462689332492417,-2205891.3272458594,1.8923918571241611,1.6320516405003176,1.2235501830726978,0.44056186989257123,0.856303186502754,0.7163694092185808,-691700.0945322507,782461.892534299,967898.7541324238,-0.1035895391870553,0.14800366332499604,0.2880812794479757,0.43608494277297183,-1.9401117111471926,1.0090779867180362,0.5703013298651307,-2.695375015208355,-2.4451677832917786,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-07-07,1.7675581597578045,2.1214126938921467,1.9710007695284448,2.305667259682629,2.079356268582309,-273660.086329693,1.9303724230128207,1.6781452537443802,1.2255977028884466,0.43650375458866403,0.8357505578051302,0.7180858320156163,-315079.54864454415,489027.5063294303,943489.8335288317,0.16245933621038264,0.14002378168035037,0.3142605221853127,0.4542843038656631,-1.89437758627611,1.0120039171450053,0.6018606528182542,-0.3244897947071074,-1.6612427616261431,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-07-08,2.808591933367936,2.702848485476665,2.853825655692809,2.754354799974493,2.483192450187424,4833937.471063297,1.9358127651949482,1.713302643721475,1.2307203254917334,0.4720153703809795,0.7920705222752349,0.7224751651512666,-254087.89922646078,415262.6467181247,962966.740628496,-0.12313825578338584,0.1221043935710495,0.3308232499629176,0.4529276435339671,-1.8906266442192299,0.9931616360446536,0.27959966226809935,-0.4511056982196347,-3.604475406532024,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-07-09,2.7454544829102936,2.390874586250764,2.0423188964649803,2.1926806527696527,1.9773558093374923,-2133925.369734308,1.948526728992055,1.7065175691588865,1.2334734118193507,0.4669143520857766,0.7786615330462491,0.7240082096719774,-468901.74033223203,266617.37997605425,969189.0182985032,-0.32818612643235145,0.13261877868397484,0.324620683062578,0.4572394617465529,-1.0539572630234955,0.9595380923200338,0.41714462635825034,-2.2827779633078378,-2.755616465520417,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-07-10,2.018532153265156,2.0170983284750506,2.022825784703929,1.640964227473745,1.4804777804691405,-1956328.9650800435,1.9733302483651216,1.730223986827412,1.2351832236635816,0.44080010421428883,0.7723315460348513,0.7240850829488938,-1106561.2746921564,355554.2544356606,967505.6864332655,-0.31000573014999294,0.13147172461463194,0.33703155396590195,0.4685032785805339,-5.162483785939332,1.2008203539088445,1.5944495193748518,0.002710991657420548,-2.0873318132411063,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-07-13,1.9136668348664292,1.8242095694440577,1.0556625028420434,0.8379036533170421,0.7573150498684917,3039579.042673154,1.7555394716889716,1.7170793256846235,1.2346711686374507,0.4662709709487998,0.7696639719670715,0.7243786894818586,-478754.4962484165,449127.1677581084,981574.3524715204,-0.9269971404109808,0.02215141994466623,0.3298201066001053,0.3519715265447715,-0.2632534731137252,1.212941007863918,1.8655893569110864,0.19888426758790376,0.08521749537805624,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-07-14,0.5116877781410665,1.299468900637201,1.3934448240836872,2.2605904799266128,2.038123525368281,-1415108.908348905,1.747292923046166,1.731045252194558,1.2367701735025116,0.47173761402489583,0.7697897786455377,0.7259480904212313,-430017.1038476612,286752.882120179,952787.1264583515,1.3820701923070706,0.009342271052968162,0.3362221353804108,0.34556440643337893,-2.364716663067953,1.1863018108540206,1.8674523895083457,-0.5840313839855859,-3.1885226000592777,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-07-15,2.06469735149328,1.6176896058383967,1.9133302047773668,1.955967950044311,1.7637373061430743,898613.063453529,1.603401894237296,1.7608944942141345,1.2369707302848452,0.4526538139164486,0.7644030951713068,0.7260872647393231,-342282.8115466464,403829.41450136964,922551.8786056252,-0.1575486275767011,-0.09369435927728118,0.353156484016174,0.25946212473889274,-1.2186107551610965,1.1538653653153528,1.9141174270694612,0.006401721459756789,-0.3292610978304491,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-07-16,1.7185026553221263,1.6518933776455036,1.811228850769659,1.470673132588189,1.3266840216755575,-1818675.425244717,1.473267536704909,1.7696363124269694,1.2366317061394831,0.44183149485960244,0.7641683624437101,0.7260252589511381,-52801.9954552718,413838.1416612664,891543.8020005786,-0.25877075023833146,-0.18329130418892553,0.35838273468456655,0.17509143049564102,-1.8367434055994567,1.1433106457663766,1.8469403106389055,-0.340464891500459,-0.4297499303261083,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-07-17,1.941617385860965,1.9943908221000868,2.126469610791869,2.2837783499871094,2.0586608325357503,-121899.15452970564,1.588904147118231,1.8254215826840319,1.2391144267109564,0.4004589661047828,0.7270932859910871,0.7277756891569729,-34589.763529650445,369408.8397760866,914647.0443521667,0.0585343603246044,-0.13876640160258186,0.38741401210017895,0.24864761049759695,-2.024356650431534,1.135953521881095,0.827069605467055,-1.2210391888160874,-0.5478647613711471,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-07-20,2.395599267953507,2.6016253772080766,2.769575359539445,2.764642706649408,2.491515846807808,2602073.6960149817,1.9357443065060942,1.870265368242808,1.2439506935456683,0.4228463997264624,0.715717781495009,0.7320694384869186,-180827.59170195408,228290.16080235393,925974.9890898394,0.039257883238880326,0.03441157809655175,0.4077879708316862,0.4421995489282381,-1.7840890681255772,0.9988574652546176,0.4178556998932727,0.1525767204876616,0.5505466715037285,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
2020-07-21,3.2269647066865623,2.853059778452824,2.823207057075386,2.4094977429774858,2.1716769092417394,3626252.589272577,1.9624549832807858,1.866163509980031,1.247412644832098,0.41931410029173993,0.6997629795501725,0.7344076542859802,-28519.33195814795,243022.67853718132,956563.9842562708,-0.3960423377737136,0.05031150744232733,0.40281320250431624,0.45312470994664333,-3.511479274875738,1.0489760999942916,0.8574431984325201,-2.1802251986550427,-2.0132540018702776,1.0725323594493088,0.37339468193881054,0.6057910415332558,1.8475154421208444,0.10454593780792396,-4.710112899999078,5.751019369874152
