Date,Open,High,Low,Close,Adj Close,Volume,EXPE.csv_MA_5,EXPE.csv_MA_20,EXPE.csv_MA_250,EXPE.csv_realVolatility20,EXPE.csv_realVolatility60,EXPE.csv_realVolatility250,EXPE.csv_avgVolume_20,EXPE.csv_avgVolume_60,EXPE.csv_avgVolume_250,EXPE.csv_log1DayRet,EXPE.csv_logMA5_20,EXPE.csv_logMA20_250,EXPE.csv_logMA5_250,EXPE.csv_log1DayRange,EXPE.csv_HL_20_realVol_20,EXPE.csv_HL_5_realVol_20,EXPE.csv_logD2,EXPE.csv_logD5,EXPE.csv_Mean,EXPE.csv_Variance,EXPE.csv_Skewness,EXPE.csv_Kurtosis,EXPE.csv_Shape,EXPE.csv_Location,EXPE.csv_Scale
2020-06-01,5.433421196256425,7.706823804355729,7.510028417237841,8.619519185887462,8.626435524804378,-2263579.8633745043,7.351861618098843,5.303085934049575,5.098114931943578,4.114557646984279,6.679695824477899,5.573448614148204,478559.45363417605,443418.7009663779,251791.450427571,0.4622623966226958,0.3266646597056387,0.03941805260678858,0.36608271231242734,-1.625590734080319,1.0565499247954313,1.3243457706763444,1.5115629473855343,0.6369303021697104,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-06-02,9.078617398986149,7.901922429182491,9.529271407341646,8.85913654648489,8.865802584921404,-635067.1985976519,6.921568011160998,5.6425055247474925,5.100241894404019,4.114454395513423,6.756566531323943,5.574789790266511,483297.37823143695,418960.21166523785,250182.94084428082,-0.02372044264270619,0.2043141263296839,0.10104023995942255,0.3053543662891065,0.48695229703716447,1.0610018379470587,1.2661697277845385,1.0832431662125255,0.7661504159652429,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-06-03,10.128897746905182,12.017733495305272,11.684666053125696,12.433655169021982,12.440075924793646,1708349.0865658484,7.98729912734518,6.280431279053173,5.1196541467835965,4.130637015455259,6.879280287125353,5.591907141830795,466967.81768344174,444050.3754679402,255431.3082000867,0.20553068900084834,0.24041401788068328,0.20435176581703343,0.4447657836977168,-1.0994102804401396,1.0750580947857176,1.0927060581688492,1.3385842185143308,1.673098970135876,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-06-04,11.762989191736096,10.743436067711391,10.48693937510187,10.23569433174312,10.241874808237142,-1575080.5843092408,9.217149257674754,6.709810466461318,5.1230716370082074,4.070339522196922,6.964628501865539,5.594786242772412,490343.9041957384,418909.5638089949,250457.62110150108,-0.1384734035472811,0.3174950944618608,0.26981651588657907,0.5873116103484399,-1.3606395087643008,1.1136754520301766,0.9425225037191428,0.3192332260085213,1.8163302291341805,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-06-05,14.106906582019867,12.924880057250585,12.481106443255428,12.142049226997983,12.14799528124881,2536988.458279533,10.464436824801076,7.114312566777147,5.1422214074755885,4.193068724414071,6.949091416541919,5.610646146421683,653675.6792511139,418445.61043095484,260610.2103865691,-0.14950034722444214,0.385873929918166,0.3246234428680312,0.7104973727861971,-0.8124407249713862,1.1239195524556735,0.8228242246374589,-1.2307253383201617,1.830409159704494,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-06-08,11.67022808294287,12.656201003308013,11.575141025189872,10.877180211756183,10.882897557478806,-836989.2493289644,10.915729231335963,7.356478454612487,5.150877405225277,4.2669413252828505,6.652055750232473,5.617850998211149,625035.427168539,378620.8792880571,257586.35881247406,-0.06984846489766303,0.39462345039086316,0.35641427728540237,0.7510377276762654,0.07794202103846982,1.1217176449377648,0.7901083525608869,-0.4446903324546256,0.8137981143841918,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-06-09,6.039647430517057,4.852281281236557,5.826512420669744,4.329003258170651,4.334496858937101,-228556.0197483641,10.009468086139101,7.429870347597752,5.131720185150561,4.197713311205037,6.610568780585737,5.612411950723079,665233.8790615031,309740.06338669354,257411.52444845132,-0.3317400991513074,0.29802304494223725,0.37006748700645076,0.6680905319486881,-0.02610669401338506,1.1180950211276044,0.6427159793313654,2.0558528049529428,1.5110101376934864,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-06-10,5.648104702819026,4.7929380126595404,2.4998934803230317,5.039378801355767,5.044652721485129,1184825.5693774694,8.530383445477398,7.6479195450065305,5.113085237046955,3.933809337762418,6.020023939705043,5.604900828518543,688483.6705025001,347110.6568388295,262098.59236371212,-0.1129912227947678,0.10920065711883647,0.4026306693393475,0.5118313264581839,0.8298804246799903,1.1380274468458997,0.8475454850176525,1.764430209886499,2.0008613228293455,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-06-11,-1.010554836843717,0.0165204207988907,-1.63912560046753,-3.682416118081413,-3.677357026981376,986105.322577512,5.746537078433694,7.511631233524523,5.058835436427783,4.2794557169808956,5.815025604098138,5.624129550412276,668257.7799838531,327177.838079893,264756.08787698596,1.2916947715334715,-0.2678552242254769,0.3953163444751155,0.12746112024963868,0.5041912778402527,1.1452853108120211,0.6212797463962498,2.0809221807324443,2.6332714691320236,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-06-12,3.633940989052405,3.7682704770039943,4.155221490462296,6.11772287368035,6.122573621050748,-1493481.8380616885,4.541452746394081,7.65630223631104,5.046522864325984,4.1746878580419065,5.240198248831127,5.618392031492282,601204.0225089618,284189.0473985622,259214.61985852267,0.5216648031668304,-0.5222821813630933,0.4168296660076494,-0.1054525153554439,-0.9494571741754138,1.1383392075517738,0.6732455184358339,0.07503409276825235,1.7959874620229903,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-06-15,1.0396211444984829,5.01224553469973,2.97067448440194,6.723873574891087,6.728520681637846,-938818.2441144162,3.7105773712258894,7.743878764958694,5.036448360747056,4.133693567552765,5.045386661216717,5.613085124478612,585444.311271386,233585.74438647553,255675.5219743211,1.8674989472818806,-0.7357152043220399,0.430201551155947,-0.3055136531660929,0.7137196341587999,1.140560009647371,0.7287870430258471,2.342370810792447,1.4241624473474626,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-06-16,11.851494278948463,9.25779381441285,8.635587797833736,6.8798312336002425,6.884275212303919,-306291.6366139092,4.2205330418992535,7.277670476293077,5.020928309105476,3.623055769070148,4.874685551730941,5.602538339942224,109617.46790698185,221383.23788106648,252955.2690864081,-0.5432141030253972,-0.5448493881634995,0.37119598274062937,-0.17365340542287006,-0.4744840247178548,1.0627379749754824,0.7907389418328137,-0.27220041252434884,0.9360064351442445,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-06-17,5.796896248973994,4.119469779513629,7.063821041626959,5.569641891898343,5.57388870063545,-675026.2798302462,4.3263802377293175,7.2113418078069405,5.005335417569089,3.642416240574014,4.771942724472776,5.595520466999113,214769.81826530755,208756.4217372774,251014.0702396358,-0.03922968356505413,-0.5109238181162463,0.36515061068073196,-0.1457732074355144,1.0798885083257503,1.0481656958599872,0.8520038333717832,0.14378166203330423,-0.6363208612400039,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-06-18,3.691710969963274,5.824803285083696,5.929002279082376,5.420016122873683,5.424073088156526,-1186066.7105030525,6.146666260756898,6.987668925005354,4.987243738632435,3.605951605380934,4.775060210335041,5.586783748679933,120842.23750680224,208182.43133809895,244707.10614188522,0.384756997418354,-0.1282371500798698,0.33726361333220395,0.20902646325233398,-2.2614528042327,1.1463257326286846,1.3416926771033255,0.3785748673349918,2.2084315566848303,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-06-19,6.8867207179013405,5.251561333584306,4.558698972304498,3.191641334940748,3.195512353633454,1933185.63963446,5.561254007273439,6.885217890029821,4.963949628650054,3.6862965092589226,4.760816440961651,5.582044247961077,-115158.83703484214,229917.19876902102,254342.4684397496,-0.7678475876237139,-0.21355315503452635,0.3271750587829097,0.11362190374838341,-0.36692391239023253,1.070465634018346,1.304479155261166,0.8664180477321839,1.0739989393039011,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-06-22,3.0711962630170646,2.4462574294161143,3.664975482267053,5.427289077222888,5.430977485298797,-1382517.2917780054,5.301745368005629,6.819978397166581,4.952139615463839,3.7005989059336493,4.7540661414018714,5.5779022309355035,58335.45013453947,210416.08262542516,249662.92574101972,0.5700519855327221,-0.2518202232155423,0.32003657554181825,0.06821635232627608,0.1977995299409684,1.0513769729261313,1.2260678812995696,-4.9755968033514355,0.26047262747988686,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-06-23,6.600220516958075,7.744933857396177,7.86758106762835,8.660393442673893,8.663903386676267,-215730.75922339573,5.6576710028800985,6.702310035519862,4.961220525436023,3.5960511492252873,4.699385043131986,5.582104898329097,-52244.03778572872,209370.30603082225,247324.51105771665,0.27206229837966367,-0.16943992445194017,0.30080046425204726,0.13136053980010712,-2.098443254299282,1.0548009847501172,1.4558715312018389,1.6989844292972387,0.5764044516812199,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-06-24,7.1993625819560805,5.501966532515382,1.5257153360969582,1.5604538611376242,1.5637895685368264,3424972.7980718818,4.855651176460374,6.424928496753067,4.928208791149111,3.7724646730115023,4.5663297518047505,5.577676412582246,57105.31922456159,251163.692126065,262281.4841526507,-1.52688040571957,-0.2800422841453839,0.26520990814179257,-0.0148323760035913,1.3803394649723189,1.0983117213761286,1.5503136254995844,1.3525276064178193,1.3888159622345155,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-06-25,0.878955867675387,2.216527995054264,4.349336095392367,5.295482131558806,5.298647705980706,-1115985.092279971,4.8305661000252105,6.485229674222639,4.902861382489732,3.742743468280056,4.478602307171139,5.561448236484227,-7847.989216378051,241071.35005464446,255564.81739556653,1.7964722281670258,-0.2945635675961308,0.2797082430758083,-0.014855324520322462,0.7574394684180764,1.119612484707327,1.3278652480971476,1.2135039425862721,-2.0760442615698627,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-06-26,5.582788749032943,4.929946450176871,2.2394179165548493,-0.1139687176044788,-0.1109729742858078,3953405.368445872,4.169269034441358,6.184103153227488,4.861748887665138,4.023102302813034,4.306855536616443,5.560366110198615,143732.0737594583,307911.5053193317,272030.22644725133,-3.9181570095765,-0.39424126286572625,0.2405837652004854,-0.1536574976652408,0.9897376552142835,1.092525633362898,1.3784209764782283,0.5156713897483302,1.1958857907778875,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-06-29,0.0634295984165334,3.674500935834068,1.8842223654351715,7.549959583781359,7.55278827553952,-1254622.0090578075,4.593631192489502,6.130420790764246,4.850622816633637,3.995868697259869,4.017829437612683,5.552148544826639,194179.9664752931,281693.93692871206,267991.30198188877,4.779741477586642,-0.2885925713036767,0.23415627958327023,-0.05443629172040642,0.5823712336653775,1.051997406138578,1.3858122022133037,0.8127687781622703,0.7522698704484853,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-06-30,7.679274527911069,4.63115161700393,8.12817092711311,5.205419596646756,5.20808369900638,-1695401.4398213816,3.902467254955525,5.9475348464684945,4.829388495438969,3.947496295439689,3.8554744395002873,5.540530850419952,141163.25441410663,269742.5843768019,262873.94032541994,-0.3883131041712259,-0.4213678396032014,0.2082569680387577,-0.2131108715644438,1.251910979973108,1.087479486820528,0.33210694731380064,1.6712959705806856,1.240059675874084,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-07-01,5.808396688678009,7.618217351885647,7.506348494888876,7.383642216819844,7.386146528512377,-652503.2721552325,5.066938646950635,5.694838376654431,4.81881472216324,3.661400485926656,3.8309421954962954,5.533084141958919,23120.63647805259,235705.16928942918,261130.8984551071,0.24030157933420346,-0.1168233985663135,0.1670322270716761,0.05020882850536258,-2.1904280134207643,1.167117357232104,1.4027396215296573,-1.7919089982441054,1.761705155703539,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-07-02,8.733453571231394,8.174907991684947,7.400993456337574,6.66723007591623,6.669578980322925,-654531.7830830638,5.341124901819079,5.51622358525872,4.817518347687905,3.5119924687361395,3.827299308919172,5.532610483504861,69148.07653936144,201666.22694635004,257580.81614654924,-0.2696041531579912,-0.03225720649920341,0.13543456320908365,0.10317735670988025,-0.25629383093692437,1.1303161102969852,1.389353143698928,0.3794600769060962,0.3154902711998835,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-07-06,9.08716356211606,8.611437332593127,7.0193385960902575,8.591775636373306,8.593971449221918,1014176.2569062756,7.082113786520624,5.338522393657376,4.815769654896756,3.238000623558926,3.8533364471291027,5.531342276925347,-6992.533529301419,214711.33695597315,262560.06131606724,-0.055801856952231096,0.2826235111898796,0.10305303164458186,0.3856765428344614,0.46505310591538,1.1212325444745936,1.3211764264393004,0.18882115582132786,2.163891188766426,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-07-07,4.845047226005192,3.749937476679776,6.118676755528504,4.871391372502067,4.873434988717058,-1092533.1827608184,6.546243129156132,5.038049265219287,4.8010097530978,2.963629007998547,3.8528680212221693,5.526222683192562,-19769.73020089412,193749.27765600884,257356.1306503174,0.0058420322891131506,0.26187236041815526,0.048192695589258996,0.3100650560074142,0.8623578637586642,1.1373259053380653,1.35898504686911,0.5856421401662103,0.9855754545154672,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-07-08,4.643719280232816,3.895142910577647,4.321382636372398,4.740061924221017,4.741956438142942,913385.4530853964,6.453017676983444,5.05842224417958,4.783239031391639,2.9599362088821835,3.7790116535986535,5.519208334737545,37327.343440793906,238371.1895778813,261288.4405086697,0.0209341870429469,0.2434932530674019,0.05593668657448406,0.29942993964188586,-0.852753354382238,1.1551022392001402,1.2013510836721084,1.3485963908854448,-0.7632965901576928,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-07-09,4.366976220239572,3.8724464487480432,2.255703123901597,2.580655550454601,2.5823907765424607,1890263.8678085932,5.492266526589461,4.935309146932447,4.755746822858989,3.0113000373774845,3.7885791458930136,5.51295618498543,72599.2583623501,267326.2676557026,268727.4593749691,-0.525355201731562,0.10692570201841625,0.03706157047590847,0.14398727249432475,0.48041383258790277,1.1446143717110748,0.6866494204920272,0.829007701484451,1.5693980602878035,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-07-10,2.0214146866951666,4.467977009413652,4.689706828703791,5.977985698592711,5.979566146022208,-657165.1688436982,5.354263959729318,5.4181553055826255,4.742982207179147,2.230651028234242,3.7543710858092267,5.506383225262494,-9564.26620871041,260548.5708892634,264326.8297837394,1.0845504082605606,-0.011862162706825701,0.1330893124929807,0.12122714978615495,-1.506295668517164,1.1847299772553543,1.0156375120053869,0.21318186436300787,-0.3710450811279965,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-07-13,7.0301901372943405,6.681426696430656,6.061805386270478,3.390909910130965,3.392337383542973,-334151.5776029802,4.313937146593529,5.281643493707238,4.71438541845426,2.26849474530379,3.6779081016503277,5.494700034039447,48402.24681422501,230464.81502840575,262710.29565347324,-0.72869457454233,-0.2023863388064222,0.11361875547539042,-0.08876758333103174,-0.4786467776154697,1.1717740578453557,0.968596482340414,-0.21078695077161055,1.648972819623063,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-07-14,2.13664551329714,2.3890807785014303,4.264704414958928,5.190274533871829,5.191551826616895,-1455823.5433185855,4.377560514173496,5.204795050956189,4.701592182521032,2.2427878449119043,3.678012814201227,5.489829237532927,22551.981854016543,207146.44077722152,256841.31713008144,0.887795573644446,-0.17308871688099478,0.10167911228746317,-0.07140960459353157,0.628941210231889,1.1688776604696582,0.9019631095079671,-0.2382390174552109,-1.1453365489028793,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-07-15,9.169744642614049,12.564527723838944,10.533573433159212,12.732612703937091,12.73374391771864,2555139.354254673,5.975918010088636,5.497268486226925,4.712439016297109,2.7883729668938972,3.7273862583560944,5.503046608002615,165623.53139744565,255735.35222160615,265949.31406567263,0.32834603243412114,0.08348639786704819,0.15404571815307774,0.23753211602012583,0.7085057765250629,1.1783162637748283,0.951418816367473,2.2344568334269965,2.078414449348006,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-07-16,9.01866363985291,6.37656363194138,8.04286915058524,5.795696156350559,5.796691874751254,-2000813.8066397707,6.618778229730394,5.508408644932716,4.703685451070236,2.7891401607815722,3.606985057228654,5.499559390418233,99334.15505696941,225413.26913098476,256892.7155104866,-0.4420087794621408,0.18363502619492258,0.15792942931303278,0.34156445550795533,0.5106089114718936,1.156738820283492,0.9555823793749619,-0.5022953632201025,1.16760994625301,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-07-17,6.190695525287779,4.757934364626991,6.320481291148575,6.071005761731527,6.071871756620013,-1556255.4464832328,6.637239351849955,5.540798578355891,4.690528536387802,2.7918693033197295,3.601499764656159,5.492302156684933,80824.71825796041,171617.4911737111,249262.996548138,-0.01938052369348261,0.18055747868394167,0.16659336765416144,0.347150846338103,0.44631713515125204,1.0378384034136932,0.4814556826563833,1.8964005503196781,-2.382650352778993,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-07-20,5.192679262610753,5.810202328461848,5.341824023215871,6.150768072423148,6.151514533519965,-590056.6431990736,7.1890747818453535,5.688598687350216,4.67425953550792,2.7389189087667933,3.5979587068504624,5.481874945429828,-45337.39588371628,105287.33607448665,247835.7141517889,0.16944851756850152,0.23409854078851589,0.1963931793495889,0.4304917201381046,-0.7584789650562971,1.050244519498961,0.604351749710352,-1.0361371670889679,1.0149325012119554,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-07-21,7.265982388422017,7.31987909621192,7.909112848317648,6.715570144660731,6.716201591861065,-538644.634988781,7.494004734894188,5.7528598926783285,4.6612980732162805,2.7476197161084874,3.5989271433518293,5.473159051228343,-3143.763044255058,126163.17971672927,243431.0113103158,-0.07868075454134399,0.2644062283957858,0.21040313796811425,0.4748093663639001,-0.5289323114014242,1.0576269954557591,0.6686517600191394,-0.43954451746691847,0.4217647215480175,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-07-22,5.650613266897011,5.207740890386575,6.13725052351743,6.476132471727063,6.476650831593936,-257305.41226756969,6.242586117669246,5.643497264924212,4.647820375253883,2.6680306495806834,3.5960331651415327,5.464481959537243,-5222.495696463756,133364.1867923887,239223.93372846922,0.13643944769486577,0.10089058268650918,0.1941055825682369,0.294996165254746,-0.07309810809719854,0.933864570080827,0.5673948376918814,-1.1235108058779204,1.833715714023144,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
2020-07-23,6.077651839184995,5.072391096913734,3.958446876944379,3.750809331789924,3.751218367336968,509843.9759737714,5.833491416186389,5.75286870486422,4.620257846402523,2.533427319657337,3.5942766410029585,5.451489528683378,-150978.93680136927,149081.94383581422,212004.95575401207,-0.48253772554823576,0.013917056220610968,0.21924812114530468,0.23316517736591558,0.10790706841066118,0.8856493487649725,0.485084226142611,1.0868713746003262,0.7156293066604635,7.087601065598287,31.076222447055862,-0.49823650185168816,4.013200928175901,0.0036102358095417703,-1532.9407454533684,1540.0422792370218
