Date,Open,High,Low,Close,Adj Close,Volume,CAH.csv_MA_5,CAH.csv_MA_20,CAH.csv_MA_250,CAH.csv_realVolatility20,CAH.csv_realVolatility60,CAH.csv_realVolatility250,CAH.csv_avgVolume_20,CAH.csv_avgVolume_60,CAH.csv_avgVolume_250,CAH.csv_log1DayRet,CAH.csv_logMA5_20,CAH.csv_logMA20_250,CAH.csv_logMA5_250,CAH.csv_log1DayRange,CAH.csv_HL_20_realVol_20,CAH.csv_HL_5_realVol_20,CAH.csv_logD2,CAH.csv_logD5,CAH.csv_Mean,CAH.csv_Variance,CAH.csv_Skewness,CAH.csv_Kurtosis,CAH.csv_Shape,CAH.csv_Location,CAH.csv_Scale
2020-06-01,3.99625872444701,3.914269200980698,4.462748576927581,4.108377729021676,3.680387838645196,-1913229.5488534607,3.7108511099537025,3.147117023174739,2.609970396056536,1.5037305904088596,1.92031480225551,1.3587106262175053,17999.83576307434,87824.4784561797,149444.19737498416,-0.08234046698419503,0.16477445698000012,0.18714792425678808,0.3519223812367884,-0.6006056007998832,1.4469481145417369,2.3075262786840907,-0.8499821182351635,-1.2506840489936417,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-06-02,3.9117803174535615,4.727299213967335,3.982394108022461,5.02508674895423,4.49811574031817,1035427.686537529,4.062655154040698,3.3232520352589887,2.6227131718617955,1.4409672784641794,1.930406371315337,1.3614285149860754,81570.14177458515,113196.72080917266,153391.60544253397,0.13966599018739728,0.20089290649475086,0.23673448846757744,0.4376273949623282,-0.29449844328604613,1.449917243199565,2.2105041749523955,-0.6392384730118196,0.5647569611043445,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-06-03,5.274168293172352,5.335034917831351,5.7077756264603465,5.240446356381568,4.689898915442036,-348123.1632524024,4.189326904786219,3.465567075527273,2.6371030168206544,1.427633739657473,1.8874214506937714,1.3641982208367245,88725.45118732029,76718.43967142742,151222.27176832478,-0.117409968374934,0.18966380036826525,0.2731953048880016,0.46285910525626695,-0.9868722521965972,1.4463511122243888,0.33026262585499977,0.00946613126810067,-0.4567182658365604,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-06-04,4.647574182086849,4.543811317202213,4.719274316711875,4.477489991473227,4.008528462975612,-151071.9583599791,4.16947051466223,3.5755632607307914,2.644023521750559,1.377104581357625,1.89609829798716,1.3667572618629464,47471.81567494216,89411.1374584818,151860.64356794005,-0.14792119507393026,0.15366633366298377,0.3018209009599236,0.4554872346229073,-1.7403270873085495,1.449618427884161,0.5503948036696252,-0.7141925339415967,-2.30979149061616,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-06-05,5.207919668355167,5.732823197614778,5.606000222256064,5.0903599321759,4.555120894324617,-276802.71338780643,4.286410370341126,3.6581697182437525,2.6540608360793154,1.3841704281279164,1.8981284482918581,1.3715519797684592,12757.91308655873,78326.93294463166,151041.2628825512,-0.13392840874932171,0.15848669381394812,0.32087208729200006,0.479358781105948,-2.0649630597118973,1.4706956078101336,0.7491969287737792,-2.004126141888074,-0.5366576179478766,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-06-08,4.602726491481874,5.858716209325209,4.748182479431755,6.613547496940335,5.914194249093434,573148.809780115,4.733171652430774,3.7698614830810064,2.66781738108101,1.473311362079326,1.7175197669623805,1.3869105111095943,43569.76122979245,73017.70764940695,151027.23476079004,0.2507064230791293,0.22755725852195682,0.34577758105656337,0.5733348395785203,0.10484073750067052,1.4782849102318056,0.9220550759806183,0.6448314415449571,0.8037070408707795,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-06-09,6.004440355170068,4.548647770610238,4.714314501462603,3.7413800641145594,3.350338700462593,-836121.4120974394,4.503616244459659,3.637620856962446,2.673974211505534,1.3787220302716463,1.7182349938449533,1.386508599474879,-158819.38015837502,46511.58151948801,151325.47105117972,-0.5834378093723451,0.21355082670722647,0.3077640227581633,0.5213148494653895,-1.797777154114869,1.4920242253808382,0.8801165543307397,0.18629879862328697,0.13782706288129634,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-06-10,4.299074817813484,3.658255423950216,2.774903089180178,2.0129763248407784,1.807343171719552,402196.9102531029,3.9271050957151616,3.652187152028245,2.669944585673563,1.356487053228044,1.6407842707269524,1.3875613379512557,-49452.07553139738,58751.08361663298,153103.5673773865,-0.8665419349154769,0.07257632971158222,0.31326849010030355,0.38584481981188584,-0.12403113784091821,1.442114890820084,1.0282548900546844,1.4126565736337346,1.0586773116462416,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-06-11,0.558469170158375,0.4399316591452944,0.2318548019725312,0.1110950647644699,0.1095063981751138,-178259.94829198509,3.147300682755062,3.6463640544449403,2.6646895443590837,1.3721289424579144,1.6755346231250545,1.3947708198567887,-32639.45484750173,46743.26611186206,153894.29560286526,-1.6292164374642812,-0.14718536228366533,0.31364296448263296,0.16645760219896766,-1.5698477618929305,1.3156184598291674,1.0052978340286975,1.1758301802374027,1.3607257690766503,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-06-12,2.285367862048417,2.15160886149728,1.356007598228011,2.22454270447615,1.99543824837,-198686.96086958027,2.635364153564139,3.686813904764682,2.66447721395498,1.306131911326443,1.6457743784774028,1.3948690349005177,-45997.719778782666,40583.57367767532,152125.49046193706,-0.13566330175863292,-0.3357412734890149,0.32475477362686567,-0.010986499862149376,-0.22865714418398642,1.3089979210507046,0.888925736744171,-1.6708077171248354,0.9398832843830209,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-06-15,0.564403989950776,2.1429595447481447,1.8514854022002964,3.05216829380074,2.733765725616564,98014.01166020148,1.9992784488687647,3.668647513885213,2.6671898234418863,1.3172451555725753,1.5806975184948997,1.3943395215558103,-37840.66715668513,58756.291954913686,151946.78026638136,1.5776650350511514,-0.6070367294184332,0.31879765175668934,-0.2882390776617439,-1.2328039819362206,1.3056291148427188,0.7709124791919043,0.964798695254004,1.1570159435236733,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-06-16,4.803518451085715,3.688867298077639,4.619244108152415,3.980858934321852,3.5623015795378024,649637.2503472443,2.0416710246838066,3.5743872220731054,2.671650010044338,1.248932766566006,1.536039398843665,1.3954161519213322,-13440.758997006877,52906.05247326361,154739.1348671318,-0.2989418129638224,-0.5600251527416854,0.2910974922107278,-0.26892766053095757,-0.07216560277148026,1.310228279484445,0.7024501448145639,0.44907574270224504,-1.551344118343535,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-06-17,3.3975927153257217,2.8942385150228134,3.517269777429199,2.657075051785263,2.380465697613751,-127540.42697115288,2.1562955298626463,3.5268945855554734,2.673193463085414,1.2764588366687464,1.4190231888584586,1.3948775656279926,5938.521535708963,52061.99861559628,154368.60831978772,-0.35577101614137024,-0.4920260460847247,0.277143951658021,-0.21488209442670386,-0.4731585810260942,1.3034267948137563,0.6532874240968516,-1.040437645356318,-0.5566557528501714,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-06-18,2.3547382749701957,2.078876606056461,2.55241244782038,2.4325870847542603,2.179800766440032,-51004.742434503045,2.57035440351563,3.4122537667053785,2.673930296301471,1.2899411721909966,1.4157336563564533,1.3945668093597459,-19262.346606261006,50552.403004583255,146143.14695925525,-0.07719610431530363,-0.28332921203047257,0.24382359049302316,-0.03950562153744948,-0.7475276738376112,1.2777775222895502,0.459000622315086,0.32389404254999926,0.727690804058101,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-06-19,3.471992845480159,3.744990126213466,3.5769929566425347,3.475081272343622,3.109924479923656,2668988.916742065,2.793251649826361,3.3707847649492337,2.677192360389033,1.2854293419698157,1.3630268460060757,1.3946292906020503,170773.14692069963,87398.18861631895,158563.58978687093,-0.11013029324882677,-0.18793920209948015,0.2303769665343822,0.04243776443490198,-1.7838081475128797,1.2672419813400442,0.6662142549493609,-0.31545241390423867,0.10839351984522932,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-06-22,2.814091044265247,2.499494704658268,2.94309164310205,3.236191269820232,2.8964109488305283,-2040596.4053999477,2.8257806944691537,3.317270476430599,2.67756395275046,1.2815879777473687,1.3623017359460365,1.3946754586341106,96260.65331288832,50103.129184300145,149771.67260236738,0.028833054469149234,-0.16035762068317896,0.21423489082575245,0.05387727014257336,-0.8128389251442992,1.2662675811274597,0.6334277345895614,-0.3332232649036998,-1.8161839949910321,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-06-23,3.613218335407169,3.442434227250061,3.554845697894997,2.85753905703902,2.5581699297639915,-360656.5743801382,2.624954364514392,3.3082241969246384,2.6783810401644557,1.2865129902086851,1.3440519709551748,1.3945449049942555,38930.2351114486,48230.056367549565,147733.291241505,-0.34530674917932425,-0.23134803808032664,0.21119902652957687,-0.020149011550749756,-2.185589294728286,1.248013490128289,0.7408002184805781,-0.5946519871014718,0.004123137946090306,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-06-24,2.071921360855143,2.2711480835347544,1.5153883672551205,1.5462878983267387,1.387574556121649,463687.7324238976,2.4263761362159713,3.1747759166449994,2.6713198944031884,1.3420319863413657,1.3332733118661726,1.396600437500743,78323.96887182027,44368.698035731555,149301.64151443375,-0.40091907108519936,-0.2688382101331455,0.17266435968102947,-0.0961738504521161,-0.28003178893199615,0.7144874424466879,0.7915094912478994,0.4113387529063248,-0.007134246835443508,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-06-25,1.3261510459567845,1.4502992639960155,1.97185990418798,2.1790968943015727,1.9520867737180156,376795.732478,2.380833337671568,3.0669897346511226,2.664969009715838,1.349697926088397,1.3388583176092916,1.3962451713882238,115464.15464002165,3322.051016396835,150056.03965893827,0.3866181444975704,-0.2532459698171169,0.14050410916820413,-0.11274186064891274,-0.6509297309715936,0.7169306709089152,0.8052143329891032,-0.50073808112881,-1.4796648553542942,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-06-26,2.2348020163460878,2.215981397016691,1.6412865807252288,1.131478237040653,1.0168030507183232,6530453.0612000255,1.9622090518305015,2.9193088063905317,2.6554754664912603,1.4060562331624566,1.3611752466119245,1.399359606027776,315812.8128561893,132298.85411786122,174486.18023246323,-0.7874891996497897,-0.3972759722802859,0.09472315603511085,-0.30255281624517494,-0.5539161333604131,0.7201248456649675,0.7460649725916275,-0.9921692945126106,0.7386564586014646,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-06-29,1.6193052904550242,2.0612752250995,2.661128937654425,3.3324156825799136,2.9809143067138137,-3838928.0800828896,1.9791097234071586,2.884335129793963,2.656677029558055,1.3947831234682235,1.3468790610495984,1.3995101574675521,219527.88629471784,73575.14078853518,162711.51795738182,0.6102328435762656,-0.37664730684258835,0.08221831095186906,-0.29442899589071925,-0.5110694659015266,0.7223900513756298,0.7664681350741089,0.028419836386309558,-2.47096400714482,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-06-30,2.4527427238749766,2.955843715152227,2.4902893554137933,3.0828429416681478,3.197606045619644,-95929.04062293773,2.106996946578289,2.8193096450590365,2.655777306261794,1.345015433353478,1.3424379397662183,1.3990880593599502,162960.0499366945,84547.39455070427,163058.82478104232,0.2651955415475548,-0.29122836262205026,0.05975466569832177,-0.23147369692372852,-0.7645264119864018,0.7091690561282332,0.18069325570960929,0.7796931552631687,-0.4471685599733692,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-07-01,3.5083035638981883,2.7864288867682703,3.2120949461156627,2.420349409995346,2.381900051173933,-1005605.310205193,2.3058620455887455,2.7039097018456313,2.652441270814225,1.2731672854838385,1.3286014659666385,1.3987413750197462,130085.94258905498,56785.08865273241,158376.5439633443,-0.38723409550641713,-0.15924416739381952,0.019218313143469033,-0.14002585425035063,-0.854100138367216,0.7091690022453708,0.14307198078444636,-0.5124698822519125,-0.005690666117674489,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-07-02,3.052559443192237,2.9534301546279598,3.029436617640144,2.770111348459494,2.642010461279284,272031.8516272546,2.4438467831009993,2.635583801760815,2.653628993688123,1.235581615258724,1.323516496217788,1.398605395653933,151241.13308841665,75240.81346470212,153003.5411363632,-0.14444023472398276,-0.07553136579343468,-0.0068234206635536445,-0.08235478645698835,-2.5769369026774687,0.7812860495107244,0.8642816810540215,-0.5877146156850783,-0.37117428524450485,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-07-06,2.8753900373731938,2.595458224427965,2.7099927383303566,2.7116648096357423,2.5616294157863564,-24778.396243102616,2.752812056114606,2.535909227833902,2.6546267439276603,1.1500279817892793,1.3204096233308495,1.398449804200464,163842.34894565184,75933.34295431708,156897.79053678783,-0.11554478366208858,0.08207071258051818,-0.04575181622598596,0.03631889635453217,-2.1668790699472424,0.7891717775298099,0.9303379724409198,-1.7163030894582747,0.4349115189647995,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-07-07,1.692916748322105,1.5985866759973248,1.682090545152775,1.2433894712965383,1.2213250914088647,-654034.5373549529,2.400894213053616,2.3012657699496737,2.648805763084965,0.8688435610924578,1.3307854827536099,1.4013837152363606,102483.18158889847,76913.5711118576,155742.50408632963,-0.3265165180648705,0.04238195041508579,-0.14064957666562003,-0.09826762625053428,-2.482862311007842,0.8163560779979356,0.8897581299622181,0.3511394100111119,0.565080381413034,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-07-08,1.6143849542943445,1.4223031230248253,1.5031232946829292,2.1001432675357634,1.9808868779022824,51969.913832802325,2.157550379510144,2.232793178821658,2.643610671427243,0.8351240766813134,1.3317506162664468,1.4014430236728432,146887.74788541056,87678.37442292443,152411.44271919,0.20459061166858458,-0.03427985367021868,-0.16889231306190744,-0.20317216673212604,-2.5155286953783134,0.8633700054750025,0.7248449348051477,-0.5434477565160647,0.1961580295438056,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-07-09,1.987132443836124,1.7274535703286844,1.0349364143206117,0.8655760560372272,0.8592785693286302,-428529.45556734526,1.8530260831410836,2.185389948702112,2.637738048464285,0.8859073729363223,1.3483593775657712,1.405842436679829,105351.42959438814,84324.04837464941,151182.9486757746,-0.838354731184049,-0.1649742554764591,-0.18812747122175175,-0.35310172669821077,-0.36742226720863685,0.8500665103882358,0.9384211474717373,-1.0159825613797902,0.4204335084501776,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-07-10,0.7909787979912437,1.318605179087669,1.5791272874514988,2.153481373068807,2.012240809781929,43785.6330581801,1.7270721528416124,2.2805266692824526,2.63604408293319,0.7416721431986381,1.3522429345777074,1.406341874158177,116453.70866189641,82736.71290662854,152341.1224113196,0.9337330474762454,-0.277978834004047,-0.14487292832932944,-0.4228517623333764,-1.3450675524308422,0.8455796359273027,0.9177603806828495,-3.462415600958987,-0.4624011590003158,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-07-13,2.469364344102772,2.947185369016026,2.8879219046203985,2.6689911700232685,2.4706376938201693,275265.4096966635,1.708873808448375,2.304286641554961,2.6384290154646224,0.739667416734852,1.3529055499913827,1.4055504028771606,140151.3271902086,96286.27831556456,148085.61944356858,0.0005155260001202123,-0.2989365834952033,-0.13541252464166498,-0.4343491081368682,-2.8257622776000426,0.8976438465473849,1.0286053456086912,0.477077999582441,-2.39698674400761,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-07-14,2.3178152440321043,2.9116311395033563,2.783454851692284,3.553634058760501,3.262567466087916,-347203.5776349909,2.117122283384185,2.3307267285785285,2.6486855425203784,0.7648501109157844,1.347784510959927,1.400684123561098,117890.44772544899,88197.6558072716,145228.1694718296,0.34188941485889024,-0.09612236655855189,-0.12788337562406912,-0.224005742182621,-2.054348714075371,0.9149572380143552,0.9856174367758239,0.2234048422195575,0.7135586296821134,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-07-15,4.206179239098375,3.9953367639970807,4.31272354279389,4.185225628197891,3.8272390324766254,-166846.33271438326,2.486392714299054,2.34397360122547,2.6575053066970487,0.7892094985921843,1.354496272592273,1.4011371706055078,77066.2685723676,89476.09382988227,147928.18689393127,-0.09441102748435802,0.058985341590595854,-0.12554021873210264,-0.0665548771415068,-1.1476341264618546,0.8693906816072733,0.9333144755918888,0.30498255630250587,0.613211884178712,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-07-16,3.7491332452327697,3.764062089130725,3.8422223732094594,3.8230691588680656,3.497175367064933,-359993.86787330965,3.0139720738463147,2.399809084698029,2.6650267495825735,0.8303572989996713,1.3281370964564274,1.4005750727601491,65443.59652725976,86463.54209332635,150012.978330489,-0.06956907397855357,0.22786964853508718,-0.10482490878695447,0.12304473974813265,-2.548993636674707,0.8823860526471751,0.7315176651100359,-1.4498396648259613,0.9699819321258816,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-07-17,4.02112072610889,4.011781933062693,4.239221654123796,4.179073630737037,3.8145975790219,-451016.2018437806,3.3744434276943087,2.4815489253271226,2.6746715740662292,0.8861497565216929,1.3327719419300403,1.4001542612921263,45443.02355679589,82955.80307172662,148890.9758316225,-0.052725476067244606,0.3073474685320278,-0.07494366487989874,0.23240380365212907,-1.4808700380686413,0.8663657794783827,0.7038449545322553,-4.3707739083673545,0.5890951247394905,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-07-20,4.204727293661584,3.6380142549298,3.834327646220501,3.710187388881522,3.389205994760573,1543325.2527609237,3.55815708788239,2.4955130010689683,2.6819296843119886,0.8986847711059462,1.333868458017522,1.39913191874368,-10840.159642261186,107922.16275213259,151702.0173001048,-0.21561376432313034,0.35474841916321653,-0.07204224716498353,0.28270617199823295,-1.6280429615308218,0.86433493589651,0.5428519441403784,-2.225907681851546,-0.08493901569761204,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-07-21,3.999011411991347,6.08583838759634,4.604555458616048,6.375317940080173,5.787693737110281,396576.18715657457,4.063182342086863,2.6400771404829557,2.6969262616902534,1.1608710673385045,1.3843372392576092,1.4122393411330711,111018.46998556494,114551.76783404218,143147.49663834102,0.36968671037484896,0.43115835806979874,-0.02130456630875587,0.40985379176104286,0.3929085561894278,0.9515335032516293,1.0709737826514019,0.6796039628464737,0.9262910698026378,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
2020-07-22,6.150438659746875,4.959727994942128,5.955755567982315,5.029090658177189,4.572425448028895,-773871.0392201161,4.212219625197316,2.7407899163962006,2.7068035185271353,1.2381907639470964,1.3884883519503997,1.4166976987911148,90357.74674356602,97831.34537391036,142446.162947102,-0.296479609335267,0.42974356613898895,0.012477744248256635,0.44222131038724566,-0.00398033800543878,0.9845148197421861,1.2188965067434043,0.1682390735135112,-0.2941208696851242,3.5863627260465996,3.3305575225314534,0.5508100941712506,1.3749371007661289,0.0920431184382291,-16.054023718012505,19.557082053782302
