Date,Open,High,Low,Close,Adj Close,Volume,SEAS.csv_MA_5,SEAS.csv_MA_20,SEAS.csv_MA_250,SEAS.csv_realVolatility20,SEAS.csv_realVolatility60,SEAS.csv_realVolatility250,SEAS.csv_avgVolume_20,SEAS.csv_avgVolume_60,SEAS.csv_avgVolume_250,SEAS.csv_log1DayRet,SEAS.csv_logMA5_20,SEAS.csv_logMA20_250,SEAS.csv_logMA5_250,SEAS.csv_log1DayRange,SEAS.csv_HL_20_realVol_20,SEAS.csv_HL_5_realVol_20,SEAS.csv_logD2,SEAS.csv_logD5,SEAS.csv_Mean,SEAS.csv_Variance,SEAS.csv_Skewness,SEAS.csv_Kurtosis,SEAS.csv_Shape,SEAS.csv_Location,SEAS.csv_Scale
2020-06-01,1.0359034322845897,1.3200314096321168,1.5917036805445122,1.481613069917957,1.481613069917957,-560563.1475078948,1.971350877469971,1.1904517531900816,1.2285441562922732,1.1757260762101032,2.2642720559292866,1.7567186589599677,58238.320819513196,245662.4566584196,107908.9499982066,0.35785747894750713,0.504386172738494,-0.031496995977249045,0.47288917676124487,-1.30315882549678,0.8498132743172594,0.5088781652904243,-1.1131172685586541,-0.7083454696221723,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-06-02,1.7162027601279188,1.233970904656836,0.8920815111621234,0.3647833640330589,0.3647833640330589,895174.9592312363,1.4656603247278468,1.165186707479841,1.22130353178136,1.188334323826041,2.2520875137533274,1.7565326871232896,112799.69790517208,253512.11801294654,102314.2010825937,-1.5485657774696602,0.2294245364138136,-0.04703741890406369,0.18238711750974987,-1.0732680050622683,0.8341885783352054,0.5142361960186771,-0.6046898012552285,0.9276075598172728,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-06-03,0.6240958105660006,1.7941268099157064,1.4545554552293378,2.129942557524366,2.129942557524366,503914.35816217866,1.208089206619178,1.2735734643843866,1.220915351373575,1.1715772486101939,2.149470474254722,1.756320256260994,159077.82100669574,245536.43432569513,110972.6220296183,1.227546390884708,-0.052786757440446336,0.042225835334652365,-0.010560922105793999,-1.0800711782605448,0.8293232141908514,0.10262326360340257,-0.4333562433277725,0.25297850225297475,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-06-04,3.0450385026576505,2.2210307419446327,2.3939369357844478,2.533988155513031,2.533988155513031,1657245.006406431,1.484270871107625,1.3771370586618557,1.2286623557812864,1.1875653817443677,2.1631190522039856,1.7578289952354569,287132.35143869487,259832.9731074884,114679.7286178504,-0.18371913797017148,0.07491690674656398,0.11408068705786961,0.1889975938044336,-1.7550060636851652,0.8215006811735113,0.2939283909949104,0.7743606448519454,0.3227414873157117,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-06-05,3.761746002635162,5.089910294823151,2.0634511305842107,1.696720995746583,1.696720995746583,1559315.072103887,1.6414096285469992,1.4020394840514179,1.2279242937229813,1.1888473156021588,2.129457574257217,1.7575926181420438,355398.7478989133,264227.0019142132,120052.02513725887,-0.7961856495715455,0.15762745137656778,0.13260277311554572,0.2902302244921135,1.1073933435240457,0.9569065369395675,1.112913093077772,-0.8365059918303689,-0.24118814617937628,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-06-08,2.167096682597436,1.0231790381624055,3.0263274458068032,2.9655237607022045,2.9655237607022045,-638587.9923409102,1.9381917667038486,1.495082450781845,1.234150371036302,1.2362232838165557,2.0022698489082855,1.7609902653011396,257934.24098306274,225973.48209378409,118046.57639737864,0.31366532720868096,0.25957410305431017,0.19179858169381134,0.4513726847481214,0.694720146622128,1.0183994529212141,1.247018233733226,-0.8404052569400571,0.3946809615219827,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-06-09,1.176709061158883,1.2905643644992288,0.9508327025150932,1.3195508825488336,1.3195508825488336,-1131585.780695646,2.1291452704070037,1.5698197961150075,1.2315589359515324,1.1735232573110579,1.9500140296931625,1.7603834662286215,221570.2496973966,183401.93601739276,117113.80101362578,0.11456982726848843,0.30475978445934865,0.24268003874911653,0.5474398232084653,-1.0795992024358867,1.0106587506983735,1.2478487612550904,-0.9750589646659105,-0.04628740424592252,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-06-10,0.9883246925767484,0.4529635473099205,0.1934973735838205,0.4853082297877904,0.4853082297877904,123789.32283144305,1.8002184048596885,1.6355069026968743,1.2237633646131096,1.0638615979391712,1.8415375687039288,1.759351247706532,245744.09810416968,171516.4633259553,118855.62626216796,-0.7112270655576721,0.09595520504499815,0.29002195269454784,0.38597715773954605,-1.3491289366025838,1.007609064773166,1.2884353170356222,0.9083454640274217,0.4975180663372916,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-06-11,-2.1617155764594536,-1.1641601483405868,-1.2381774572515472,-0.7400762235200631,-0.7400762235200631,671640.7982848187,1.1454055290530696,1.6395054081814895,1.2125393990908382,1.0542535954304884,1.7036329888959667,1.7629040461701098,280346.28014627786,191268.67821856335,124077.03413139797,-1.0719042481403203,-0.35863586782753226,0.30167777857734335,-0.05695808925018888,-2.603456308927123,1.0624797587383426,1.5318250959937776,0.7225249499446215,1.186032142479834,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-06-12,1.5122810476528308,0.8748301484597363,0.9423986180901024,0.8705023059955206,0.8705023059955206,-269906.42110576667,0.9801617911028572,1.667485795796076,1.2077309169703931,1.0241315487253868,1.5538321144538028,1.7621879698205427,253133.81971799955,194748.19368831685,124725.78035706363,-0.5523040092917,-0.5313546084899021,0.32257365666049453,-0.20878095182940745,-2.6946138303297684,1.1178226290830133,1.3799658768160539,-0.9540079776610216,-0.19089578293538675,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-06-15,-0.3846193118454817,0.970951553841804,0.6127567462035977,1.322997201441671,1.322997201441671,-191288.37414577045,0.6516564792507505,1.676085421214261,1.207126830728254,1.0202812755579047,1.5026477774522944,1.7621222027218175,225861.2938139244,186906.22397035366,123512.29967804132,1.2354010040994772,-0.9446986962889871,0.3282179521668651,-0.6164807441221221,-1.0266782851663228,1.1183020630685525,0.8297604600716075,0.7241968248089977,0.49623564126752884,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-06-16,2.977613379890545,2.0112785937959288,1.8439378507357524,1.0250432925031472,1.0250432925031472,-168388.7716384614,0.5927549612416133,1.598136635661826,1.205256024787626,1.0067272652110113,1.4814607159317443,1.7620660239289825,197704.2786415505,157285.52677836266,124739.96923578842,-1.0663872521239797,-0.9918125320573364,0.28214633477989814,-0.7096661972774383,-1.7877231677027892,1.12371409998131,0.7424154576787276,-1.8672959329871306,-1.2224505035717173,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-06-17,0.3466346904665425,-0.0981196597718732,0.6693727484049798,0.4921192248238988,0.4921192248238988,-710368.9111403385,0.594117160248835,1.5471274112247877,1.2009971309580585,1.0367044025451424,1.4659633374308767,1.7624994891590096,149970.58933770307,150588.7368337381,122379.09864681074,0.3504495538395287,-0.9570786679890197,0.253247774179093,-0.7038308938099269,-0.2646266911959574,1.11157052937994,1.0396902217339097,-0.18527233411707783,-4.989217055528334,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-06-18,0.2144312408371362,0.7220325039972586,0.9523132237995036,0.6416603257897862,0.6416603257897862,-736242.1033946008,0.8704644701108049,1.451371488302442,1.1931105809729485,1.0269386072758675,1.4614585774950202,1.7605646945428262,50557.49887327873,139668.7168274789,115217.55507577072,1.0960699446775648,-0.5112372994989218,0.195945133064678,-0.31529216643424396,-1.4684561934097202,1.1114236084395641,0.901077108716406,-0.9587208762918723,0.32334107715144933,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-06-19,0.949662174881846,0.3695167263673991,-0.4809529924510514,-0.3206364996511883,-0.3206364996511883,2627771.5123259844,0.632236708981463,1.3309126670764644,1.1849993986281628,1.087761518458722,1.451468093922956,1.7628565712536794,181234.6505089483,102809.284003989,124934.51844025255,-1.0857982343241332,-0.7443563381722582,0.11612265564200631,-0.6282336825302519,-0.16196647175601198,1.0923338490821326,0.7188290923943931,-0.2073246764823087,0.17490982904549987,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-06-22,-0.718673244546185,-0.9730732265083208,-0.3224708079724294,-0.3768370797742051,-0.3768370797742051,-379527.4349788204,0.29226985273828776,1.2133672440407144,1.174435386915242,1.1403530117530025,1.4555511830342924,1.7642762407729462,191618.3379083785,145710.75691771685,120312.18867214219,-0.6455938513078477,-1.4234770912424053,0.03261183064092036,-1.3908652606014849,-0.42985654755678687,0.9442924276680789,0.7501018622993175,0.018328409370719376,0.5305307646728069,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-06-23,0.0717917470609723,0.0793795032003945,0.5683103215515093,0.722688917241042,0.722688917241042,-124131.12168307208,0.23179897768586671,1.1048398835155826,1.1693413218763047,1.073384632860864,1.437164441551623,1.7637324364004736,140863.97216703082,163238.91146658274,119386.2501231599,2.3092093369504485,-1.561585181089239,-0.05674019485112324,-1.6183253759403622,-0.7155342752804964,0.9459734335586776,0.5245318554556263,0.04241312821193615,-1.196155521515607,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-06-24,0.2537862848368988,0.1913836786875471,-0.656026904441827,-0.7441090023351133,-0.7441090023351133,1112426.5926327216,-0.015446667745935727,0.8967445259954413,1.159449754984611,1.0024627391336394,1.3815081047720301,1.7675126390672034,129791.65271374685,183306.37377670032,123615.14940313152,1.0756950180523086,-4.061377711916479,-0.25692981028678996,-4.318307522203269,-0.16556995192575488,0.9397290600120154,0.5423165084520107,-1.001652771874744,0.21206499179484808,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-06-25,-1.2438694214826906,-0.8332915451760581,-0.3231903213863774,-0.1986485119038583,-0.1986485119038583,-268571.60166502884,-0.18350843528466462,0.8291581087467085,1.1464404553091332,1.0294740344766125,1.3419772687211102,1.765482467262095,186506.04668619175,175824.23146582703,120477.32461832203,-1.8344453099486684,-1.50815022391003,-0.32400630568903493,-1.832156529599065,-0.67314609493894,0.9402812070370397,0.2657122528604039,-0.08192893724626471,-0.17398579079558982,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-06-26,-0.0622605288551323,-0.3719864419391019,-0.2573459859145366,-0.5250079958934943,-0.5250079958934943,1453237.8401420428,-0.22438273453312582,0.7573563485245483,1.135063607627624,1.0726374871905673,1.2850630180411053,1.7670581874433784,271267.6900912216,202415.65166594827,126593.36308700521,2.1320858334713515,-1.2164806503830603,-0.40461008981957036,-1.6210907402026307,-2.165954517586625,0.9789952540225976,0.7784699887105473,-1.518222438864936,-1.5878158812461083,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-06-29,-0.4200594248611828,0.3311997312780921,-0.0497602922931328,0.8750313331575548,0.8750313331575548,-1078053.697020084,0.02599094805322615,0.7270272616865283,1.1261256249534222,1.059577247698337,1.2362115540394434,1.762676752389849,245393.16261561215,196197.14798685414,125174.25525746332,0.7338635060057104,-3.331215650107931,-0.4375743942191331,-3.768790044327064,-0.9650608343703585,0.9763966259838801,0.7458027339918566,0.0710918558012905,0.22463716566215336,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-06-30,0.7407143174896742,0.5231227455242724,0.9995871964254874,0.5802980626101828,0.5802980626101828,-951224.8488485188,-0.0024872228729456935,0.7378029966153845,1.1185486767125594,1.0567916047160697,1.1768950761413055,1.7609276387028947,153073.1722116244,183974.64499127484,122803.83400858895,-0.24407314191603927,-5.692510070726204,-0.41611045290948817,-6.108620523635692,-0.741362163285392,0.9775993678067549,0.743972077326765,0.10012227264036652,-1.949179505164552,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-07-01,1.086636561064548,1.7213808483438164,1.6057238544260173,1.4441750584121795,1.4441750584121795,1415833.3329270517,0.4351695892765129,0.7035146216597752,1.1130689099482256,1.019720201553405,1.1738320672718718,1.7577587563414439,198669.12094986805,199161.16565756503,124197.10381930594,0.2844510629251596,-0.48035284498438746,-0.45878760255605744,-0.9391404475404448,-2.157126417271143,1.0132143702380225,0.7572212045630392,-0.5636222840373444,0.7831177027999352,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-07-02,1.7824967168868362,1.0738415467851876,1.0401494693032731,0.6024151029155504,0.6024151029155504,-398120.8740457404,0.5953823122403946,0.6069359690299011,1.1113754854223432,0.9242292815138146,1.1547254102889122,1.7580471036370884,95900.82692725945,180071.9866683252,123598.52087760973,-1.0848235630156782,-0.019219557115731978,-0.6049304053171827,-0.6241499624329147,-3.390492558819136,1.1343969864252268,1.0693089632554496,-3.8114069130267447,-0.22181491581712126,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-07-06,0.6593269024674289,0.6966354341014807,0.955935764066398,1.176762338963398,1.176762338963398,-1000744.4943126864,0.9357363792117731,0.5809380361907418,1.1074121416160558,0.8989276760475526,1.1474315744056465,1.7567727997736649,-32102.151393569213,160122.88207641957,119111.44288717161,0.5793026959761766,0.47668968977634496,-0.645137067512965,-0.16844737773661989,-1.3497683139164716,1.0086153789444279,1.0777706911397325,-1.3189620483222328,0.5316690826542234,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-07-07,0.6178401833278784,0.8375970217533819,0.9482488431425812,0.7639109524164045,0.7639109524164045,188818.76322701853,0.913512303063543,0.47085739577645186,1.098445401612918,0.7055503052365618,1.1468825107438938,1.7527616849282464,9268.186384827224,152398.65679362696,122166.93933595512,0.21222140695989672,0.6627415646567281,-0.84709590879523,-0.18435434413850196,-2.20136675180538,0.9227740590871474,1.0000705874950366,-1.8232758363347827,-2.1971411541456782,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-07-08,0.7236958372849198,1.0769949003377786,0.9067431518530356,1.4480267741301525,1.4480267741301525,-134505.84598850133,1.087058045367537,0.4772811903555178,1.0895165855228204,0.7142157085309554,1.126266121595417,1.7452262691298257,59122.18312018446,146271.2777413333,120248.30845994066,0.6935858733304382,0.8231244704940996,-0.8253835625242899,-0.0022590920301902677,-1.770477063903972,0.9242777855301542,0.7620820685170301,-1.3046611583388286,-0.14187615750577798,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-07-09,1.1715945604248343,0.6648632015342422,0.8118305285578131,0.1105664972380466,0.1105664972380466,231132.97242990253,0.8203363331327104,0.4585441037280306,1.0772572320940443,0.7188942954439641,1.1187434658903135,1.741275104447851,64489.365600107434,165164.73931476314,122502.12845227456,-2.3605038471649196,0.5816579401142123,-0.8541170115438257,-0.2724590714296134,-1.9175449820537347,0.9312110788721618,0.7708772984590186,-0.4256507923383969,0.287888472030522,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-07-10,0.1284003697649147,0.5342383642456312,0.3952551263396131,1.092299076144803,1.092299076144803,-804881.6342473936,0.9183131277785609,0.550162868711274,1.0667675436211903,0.6734219708890259,1.0862906879190224,1.7332030497069608,-9336.756026503175,159130.5268808067,120194.98913055408,2.1408867270194873,0.512324070938086,-0.6621740084731382,-0.14984993753505238,-1.9734019437272634,0.8996363136176377,0.3160396457928417,-1.0335897341098224,-0.7135867052445399,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-07-13,1.4240728490367704,1.0266909153176265,1.00822819076061,0.3977301110689275,0.3977301110689275,215467.77677191608,0.7625066821996669,0.5265242589649443,1.0564845422003184,0.6698738522152873,1.0231925073787171,1.7294970762856021,14931.953867380962,146989.20086692314,120503.22239778275,-1.2755025863250784,0.37031386556431894,-0.6964047993894232,-0.3260909338251043,-3.992001468327036,1.034488463575755,0.9193414293675133,-1.247703142623689,-0.24970286311416,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-07-14,0.2301447038979365,0.0836261428864375,0.5293749283871616,0.5263734876400079,0.5263734876400079,-661312.1429280373,0.7149991892443875,0.4866930732748611,1.049623081474718,0.6431742412408096,1.021709329226646,1.7281781090314976,-8569.234571732382,115226.05686672448,118096.38264049112,0.8273027548419244,0.3846477240533635,-0.7685527239662611,-0.3839049999128976,-0.8079997468623992,1.040513278334257,1.1625982618831234,-0.5692926784945703,-1.4374299215211674,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-07-15,1.5887653161044335,2.6487855464941266,1.899805795003303,2.8821464421210816,2.8821464421210816,2004799.5742454375,1.0018231228425734,0.5795482307557578,1.0495702262942987,0.8314769125406858,1.0406403299073101,1.7281216328210065,100090.18272246256,146297.21383449473,126130.03257395359,0.5955781251345078,0.5473278544129443,-0.5938871635304787,-0.04655930911753422,-0.28904332988798964,1.0688669222134235,1.4244060154127085,0.9100377551205276,0.3605511891774504,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-07-16,1.801855407714884,1.3147452464355496,1.756495235814686,1.448635681852096,1.448635681852096,-738007.9205251571,1.2694369597653832,0.6273740536071677,1.0466453948278844,0.8534032873279916,1.0385975829524448,1.7268192628529186,98708.23225322165,119449.77420900669,123820.671510058,-0.21819471164273768,0.7047858029038211,-0.5118025271371027,0.19298327576671842,-0.8170111918250337,1.0454073499968548,1.484683233177586,-0.08092572035141178,0.2912276678535926,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-07-17,1.5253968868666252,1.0421382124626355,1.3481942052010805,1.077351720444053,1.077351720444053,-1018067.3358078036,1.2664474886252333,0.6491586233398811,1.0414112411405352,0.8593274818175985,1.02342116964396,1.7247254646411894,84616.97063256151,92986.74144420182,118946.62641893286,-0.34774871079333614,0.668293908011947,-0.472654936162567,0.19563897184937992,-1.1839872109636922,1.0464712520736466,1.4737771679754779,0.5904468577146158,-4.203220870993895,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-07-20,0.9930900913012692,1.1307125166333485,1.1404877560563875,0.6928681466919109,0.6928681466919109,-313409.6606098184,1.3254750957498298,0.699833855657036,1.0346891961344096,0.8284570013165873,1.0239399756176215,1.7227870979279898,-62442.08801422864,88166.79183872398,119206.69225010695,-0.3599816697422768,0.6386832791718122,-0.39101340920209715,0.24766986996971518,-4.627902680005138,1.2302115618415594,1.7525112856337706,-0.2800214432626821,-1.220312114715465,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
2020-07-21,0.8810559247044445,1.0978748216473644,1.3325463217655322,1.4416247057019902,1.4416247057019902,-7415.005548973102,1.5085253393622264,0.7907569449308458,1.0351906351894393,0.8034849180232293,1.0227360890582324,1.722887624107083,-43836.46654273627,97905.90799072357,117600.70178255219,0.492404921815682,0.645897211318226,-0.2693502324667896,0.37654697885143634,-1.4495686146098563,1.1991723490602406,1.7079634496621303,-1.0098517329246715,-0.08855669613101654,2.5875786465244115,4.171093899862826,-0.12752555637759375,1.5671762625368801,0.013261744582663049,-150.96578568733736,153.5511411433373
