Date,Open,High,Low,Close,Adj Close,Volume,ASO.csv_MA_5,ASO.csv_MA_20,ASO.csv_MA_250,ASO.csv_realVolatility20,ASO.csv_realVolatility60,ASO.csv_realVolatility250,ASO.csv_avgVolume_20,ASO.csv_avgVolume_60,ASO.csv_avgVolume_250,ASO.csv_log1DayRet,ASO.csv_logMA5_20,ASO.csv_logMA20_250,ASO.csv_logMA5_250,ASO.csv_log1DayRange,ASO.csv_HL_20_realVol_20,ASO.csv_HL_5_realVol_20,ASO.csv_logD2,ASO.csv_logD5,ASO.csv_Mean,ASO.csv_Variance,ASO.csv_Skewness,ASO.csv_Kurtosis,ASO.csv_Shape,ASO.csv_Location,ASO.csv_Scale
2022-03-08,-0.8861724501506636,0.6291707182757591,0.2901513492326906,0.9144800223161482,0.9019296879343024,776465.049961078,0.6304237258903072,0.6140377483454635,2.3752966433447096,1.150758734194517,1.410059765907047,1.4360339009014544,214388.09152173242,129235.98243440977,170641.9535420908,0.017624995070312722,0.02633576843539025,-1.352821205482641,-1.3264854370472507,-1.0816980374136145,1.2672426010940872,2.016837242550303,-4.369706759907576,0.6517394807415312,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-03-09,1.7220690349886176,1.7131276348489948,2.425906949381986,2.563332162251477,2.528152239118814,-1271770.6185821332,0.8214487500083052,0.6066898846502596,2.3759603409190286,1.1372960838575044,1.288842165450775,1.4360661791952598,152348.76075051498,-10296.706478433667,167073.1710032838,0.3839622004348454,0.30305178758993767,-1.3651392267389082,-1.0620874391489705,-0.33858342326207097,1.2673124542881438,2.003876107642643,1.3021083319314952,-0.0459129307586988,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-03-10,1.4369442302253894,1.0769559426177473,1.4108190934656086,1.6941043488033038,1.6708542964761612,-318265.94806935126,0.9733264355465927,0.552539107092028,2.375310027653589,1.0522863136628342,1.2748097725169445,1.4363496293243998,179875.41190225465,1298.7035456872643,166526.33828189623,0.15081625392553333,0.5661953068479126,-1.4583590329548148,-0.8921637261069022,-1.097024097967304,1.2487732446210265,1.9462357580836764,-0.26276235258963765,-0.2752418700529332,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-03-11,2.240132378879931,1.543875584737041,1.49464237190708,0.4890869304353487,0.4823704852501649,-619599.6961251326,0.8868836048171751,0.5162455528283918,2.3749998166666395,1.040937247358824,1.2782230809056156,1.436751594587703,108344.25665797076,-1490.8736478803137,164364.71570330567,-1.535577780422353,0.541131220406422,-1.5261701094136026,-0.9850388890071806,-3.0111868257131826,1.3090921972374256,1.1841851613128382,0.7157799921764048,-0.8388340875346596,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-03-14,2.422114301738162,3.824898760859785,2.877921666368664,3.688533961810979,3.6379183655392033,8873776.820351373,1.8442450148637293,0.6843453941454518,2.3813166199811464,1.2504607801445444,1.311134622232569,1.4388254975290615,541139.0780524198,160349.10576026497,200673.33384217392,0.4067708033271966,0.9913625143180765,-1.2469460630056401,-0.2555835486875636,-0.05448037353195766,1.3107889504937527,1.1537404926539925,0.6765421108454767,1.5658636025649677,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-03-15,2.8106793396057768,2.892325300145416,3.055152254714088,3.804356503818603,3.752147057608081,17172319.096240837,2.414288488798485,0.9262293283565024,2.3896274994321662,1.3537117923083988,1.297621684562818,1.4407253583955217,1304123.0147295175,427260.93266552786,269702.9373310078,0.2889020128405843,0.9580380422642382,-0.9477709160028402,0.010267126261397898,-1.8150672705150293,1.2946759065493816,1.1941051862739072,1.1847216560787506,1.0473952614331208,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-03-16,3.273231356482288,2.6374731323887666,3.186475871330451,3.118992965225424,3.1509164826813034,-9238604.053081583,2.538841337510983,0.9830736824769131,2.393360772913376,1.4238471798969647,1.3180947293666636,1.441486825139917,883246.6932552054,279910.3505018792,229473.31809413029,-0.03808432198516758,0.9487790155232404,-0.8897697642344571,0.05900925128878319,-0.5996518485202343,1.2868054515235938,1.1483969328095607,-0.7194872896690336,-0.47358725306208377,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-03-17,2.5841056843338386,2.926541611878246,3.235912447309566,3.231500897851671,3.2256711517421266,-3459227.0315769785,2.849804708564176,1.1133467225367115,2.3983823694208417,1.5057368777354347,1.3207765108446246,1.4421935196278104,720391.9753617248,226748.90031840632,217540.39048356257,0.2217615530693811,0.9398799241431505,-0.7674239528851141,0.17245597125803624,-1.1732146069818823,1.1797939439777747,1.145274771166601,-0.6415497112929511,0.441357760730819,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-03-18,3.1847885010116066,4.64527451908037,3.5949223815610445,4.755902914393829,4.723374062194456,985569.7848347886,3.6980054239530338,1.3568718483281128,2.414752424295864,1.675442397822095,1.3830699415823708,1.445273521521862,777604.7363488547,262805.94529891195,221703.00750652404,0.39413750579037526,1.0026116607851976,-0.576414827125175,0.42619683366002264,0.049125477011821524,1.2054436670552218,0.7831859371478928,0.4526397327663634,1.444799933912115,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-03-21,4.965900352965168,3.892422023104469,2.943664854988512,1.9982514206909057,1.9934321945880065,-1779997.7478960692,3.3691081897627946,1.4207094415566817,2.4213744929170917,1.674088856160669,1.3837222508773646,1.439500647905821,611526.853973343,252770.76692906048,212099.25195469448,-0.9127367470181211,0.8634917236438104,-0.533178997631841,0.33031272601196954,-0.05260239497440204,1.2174508681817098,0.783584438920713,0.20883280503275925,0.4974279773390089,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-03-22,2.762340285107051,2.868993999596242,3.512356175828188,3.55874670111411,3.532990702353459,-539058.3731954431,3.3252769187118703,1.608055030880512,2.430617133088171,1.691101233244689,1.4086466725723652,1.4391890211324434,598146.3914976043,252453.0540739633,208728.3365048096,0.24606648688924151,0.7265275611074585,-0.41311979598724247,0.31340776512021606,-0.441047453235148,1.2216316731564627,0.48794303413839496,0.17427540637079425,-1.5179698529730157,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-03-23,2.694526799405136,2.494613431155276,3.2959977580293014,2.3112713427216747,2.29812715798575,-1188490.5279427243,3.1547190537727596,1.7702984993629847,2.432116115253642,1.585450226099563,1.3930347610883347,1.4388537084502564,556152.7392092219,231362.52339321046,206528.28653169898,-0.15912809221472243,0.5777512680207225,-0.3176135316481875,0.260137736372535,-0.22141463815373627,1.1994235135519962,0.4869966456721917,-1.1884441228358424,-0.15924274359502158,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-03-24,2.473754034144129,1.8280057037719504,2.3629202677990264,2.2360614385658906,2.2223499117585845,-678043.606468264,2.954054805776051,1.8370945109135068,2.4360748200933307,1.5743551431265614,1.3957637044672444,1.4369005584546934,501882.4011127568,233325.53471049585,198318.17194781022,-0.10717169385580386,0.47499348358963733,-0.28220281028009675,0.1927906733095406,-0.6256482382458148,1.1789857455889956,0.2768229654632744,0.27051617074252715,0.0033157368474851564,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-03-25,2.69580865336183,2.1060935904106977,1.774485683195934,1.536139556658224,1.5294456583124827,-369060.5305932488,2.3152691249996566,1.8604868208134935,2.4264556685208514,1.5656779170167352,1.390628027622826,1.4348788977354034,487348.91866624926,226700.85149379348,184221.5553769064,-0.5667928613349238,0.21868774838148913,-0.2655934348752473,-0.04690568649375802,-1.1038020103636723,1.1754857074761063,0.40650905529709785,-0.2630785699476705,1.1612516337250434,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-03-28,1.141260532652229,1.1546667351780826,1.5335026589587564,1.585053461221488,1.5768648679543809,1779807.3046798825,2.2319556596729315,1.922989358792845,2.4216489975378126,1.5256708194138544,1.3653752638768182,1.4357072276974492,582285.5632513748,260683.85087657292,183742.44334682447,0.3233052330634808,0.14899724564153874,-0.23056777911731616,-0.08157053347577739,-0.9706520864206041,1.1739678360014154,0.3654310682625092,-0.4377532389031332,-0.8757071818588301,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-03-29,4.131568835118479,4.9568428113135,3.749385172489241,5.176859162645041,5.126034375292285,5022799.737433702,2.5505643942606966,2.23013838191534,2.4244131643404985,1.5209973189061081,1.4082699000082668,1.4402571069931782,820858.2856884582,345064.3951253745,203802.5394362111,0.2156751359170119,0.13425102754557838,-0.08352586280048856,0.05072516474508991,0.1885170242101727,1.1953575680858155,0.5344823278564588,1.2799858176089116,0.46564644608182154,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-03-30,3.877400724664693,3.972611739765835,3.70083427440866,3.220528075708007,3.191845552202441,-1650230.031625222,2.729308073104035,2.3110793035990205,2.41366220472459,1.5272486588138252,1.4005061875331255,1.424305134814003,711965.441110983,315016.3814212346,184722.1716022338,-0.19456572030200597,0.1663334775862291,-0.043430534710637424,0.12290294287559163,-1.302771689616228,1.1886142230049506,0.5862740287832482,0.47932299638517645,-0.1123645487134011,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-03-31,3.0511069860440188,2.6647864336521145,3.16425005446612,3.2481397660831384,3.2185549223872023,-472371.0053165485,2.9285490752297583,2.4264337562791445,2.411899562001644,1.5029049430290804,1.4166877629784553,1.4230296127875022,726052.3498404735,313832.83681524254,181754.81307951765,0.05342800594206167,0.18808451483268865,0.006007952342100805,0.1940924671747893,-0.6942205147490419,1.1830341596408955,0.583054728090331,0.6457827123780048,-0.003802208613967161,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-04-01,3.43654948662482,3.110634976845862,3.056764881772729,2.399325767163557,2.3791294745982903,-698117.376645166,3.09848583848692,2.499660998064196,2.4092009036348174,1.4604441907279917,1.4195535188963693,1.4224470276532266,663394.5446304728,305674.981144524,185219.1048052015,-0.3677332579752367,0.21475843106283352,0.03686000464114557,0.251618435703979,-2.921179777428931,0.8991991618386607,1.1392378540638077,-0.20737345846781424,-0.16289097954003579,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-04-04,2.358745013568516,1.8457866075168037,2.6475645801979404,2.3603149981160207,2.340128403084254,-738324.5838094128,3.2511385455128945,2.6741118524530876,2.413374619887944,1.1838812462618697,1.4224919471653028,1.4206993687246463,579478.8331287192,290898.557555804,163233.7986930127,-0.00792390270691577,0.19538794924628458,0.10259128217176357,0.29797923141804816,-0.22092355148692552,0.8854285821138278,1.213996278777996,-0.1296230182193101,-0.2701519139772231,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-04-05,1.7407111749584203,1.759603427187869,1.8482626285554424,1.9955656726763848,1.97922403256192,-717772.6005883962,2.6217764769668213,2.7279765696844684,2.406118872005965,1.1218906176747705,1.421168701326215,1.4182542045289166,504766.95060124545,267233.9969711591,158519.44544138838,0.12841111418285234,-0.03970801847057279,0.1255451283006933,0.08583710983012048,-2.4229554575157106,0.9503699609860673,1.1396320478172064,-0.9165271547289099,1.14638935021293,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-04-06,1.7020425522356677,1.488070722997655,1.2017328370930045,1.3971890331349035,1.387462274203486,346133.63025698485,2.2608998213670306,2.6709420714387018,2.3938729504212235,1.1609008012384814,1.3938144554094294,1.413754640530082,585662.1630432014,240313.3337391187,164803.37494465013,-0.2043526546466573,-0.16666836083463937,0.10951871019706663,-0.05714965063757269,-1.2505827462418038,0.9417622261274216,1.1422680717326714,-0.04849077366643514,0.5902188591620962,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-04-07,1.377350130459476,2.7410506845125653,2.199530398977356,3.0479814090983552,3.0186920544670954,-468437.415805904,2.220927247783009,2.7383339593382487,2.3942245635025152,1.1386983311515744,1.4061754654669993,1.413899636176463,578153.5896563737,242137.6317449132,166327.17195983487,0.7846621851154871,-0.20942490356704327,0.1342902860598796,-0.07513461750716362,-0.6133747514972262,0.9449934080514039,1.1570372571404184,0.03870906488475695,-1.6101238080061628,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-04-08,2.935217268972512,2.7667377231217927,3.108498197193996,2.711373114276576,2.685696586492384,-654456.3727425179,2.2822406701618276,2.8485002644003594,2.39661841366425,1.008039031699405,1.4114771340483607,1.4138844116490483,576410.7558255044,248149.28198027753,168697.91336911806,-0.08884134682430186,-0.22163492230459625,0.17273388327775385,-0.04890103902684239,-1.0736451555018531,0.8142207325246013,0.8339413298336986,0.2610051199326355,-1.1823185854405058,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-04-11,2.6808182499556743,2.798400665407499,2.821715350270708,2.468560185056472,2.4454430626342614,-236698.49955601877,2.3033036020718294,2.7888764992551125,2.397858747176761,0.9940582795910794,1.41547380745517,1.413790308921547,120886.98983013487,238813.39632838694,169472.1142945995,-0.09189574684927877,-0.19129438519361736,0.15106267585313693,-0.04023170934048043,-3.758671865295753,1.016165092713225,1.2707434811704976,-0.5564351159323961,-2.2508026525328737,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-04-12,2.7691303732854173,3.0636259555666108,3.2952322006133308,2.9887903228893045,2.9593453918555994,629299.4605555213,2.4993278739305653,2.7492364159674882,2.3996171818163288,0.9691186487553294,1.4128640639363614,1.4142158290154152,-706263.9919541308,242228.8593302684,172963.8961493897,0.06643476623225619,-0.09530136090134356,0.13601398914628576,0.04071262824494225,-1.4627165688509856,1.0052199528754353,1.2294537963916636,-1.2959097269664555,-0.020078878970606992,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-04-13,2.805192415620734,3.22749070278239,3.077371819659376,3.8044802764530594,3.765295289440992,-965997.0852858076,2.9748944769780663,2.7799553563054724,2.4004564608096257,0.9919885357041553,1.4381845691690258,1.4149665987202227,-292633.6435643421,229738.7402563274,169183.8102159738,0.2943541543155713,0.06777369975450448,0.1467759574169724,0.21454965717147706,-1.8963277446376492,1.0175013049056267,1.2132064812395844,0.2775197809426386,0.8661895751291201,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-04-14,3.884866359242963,3.62231429999364,4.068849105746974,3.2235097674328728,3.1908670634860847,-61509.5584382331,3.009329478781864,2.7782151518926708,2.403477314971406,0.9911956931156536,1.4501694729471026,1.4158479331700902,-122747.76990740483,233331.3413780189,169477.14187475492,-0.19679589746324103,0.07990859960212908,0.14489211984233336,0.22480071944446248,-0.8062379292886331,1.0193883886435569,1.1698918629321224,-1.4630817958827809,-1.7592438251686886,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-04-18,3.108913819393877,2.4805603319503966,2.3967880737215665,2.716066257722879,2.6891297921614417,476659.6713037146,3.010016119915676,2.67650293839102,2.4051929637929934,0.8791232075334255,1.4359023470209722,1.4159335053773838,-148193.27558395854,204609.66812233088,173644.01709644843,-0.14505576703405557,0.11743436550114365,0.10688093393453697,0.22431529943568065,-2.4796533736910455,1.0287443515209727,1.1196990211879627,0.07340425779299645,-5.674260856875627,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-04-19,2.6610163391515336,4.179316881838126,3.321433129962536,4.480849303489137,4.4331474629116165,-298831.346864125,3.407556999971147,2.7984887018072007,2.415969256042177,0.9460693888376521,1.4549518666323469,1.421086055366535,-74134.95553236132,182717.65972711483,173715.1287449892,0.510401687815145,0.19691609013701664,0.14697896726597046,0.3438950574029871,-0.15328667599789866,1.0230310107085252,0.9103063585458864,0.21694872246312785,0.6869804051652261,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-04-20,4.728856926482425,4.211959448301723,4.7994987579858766,4.0496280834509335,4.006773292167345,-79166.17471546656,3.617042580033496,2.822177831297895,2.417581076245337,0.9710312870126686,1.4778740955558383,1.4226663853974844,-51140.34560836249,187975.85869014944,173420.88639468938,-0.16569725660013718,0.24814785759993163,0.1547413824873283,0.40288924008725996,-0.5318121251015172,1.0196288719918944,0.9767287956788431,0.275844913912754,0.04633754019392876,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-04-21,4.568622282521492,4.000811305967105,2.9386710979954813,2.37337223649806,2.3498848727530515,-664539.5350325924,3.3339604966959078,2.82476571703626,2.418206248403158,0.9696290944217127,1.4764280397198792,1.4226018999587573,-24942.795962855897,199569.54836808622,171632.95814192054,-0.6648453529090034,0.16573550650011235,0.15539938347542995,0.32113488997554224,0.060285936677684324,1.0359077888408263,1.0062224370013104,0.7339352177797691,0.3474195361689509,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-04-22,1.8153722588308945,1.1948044179090154,1.1089126976506307,0.7716260194592799,0.766631601942251,41099.18893324211,2.849113404387141,2.7519798015454433,2.4118267461720206,1.0669801576022389,1.4743276746926541,1.4264280588897356,11014.343807219411,205753.67907640355,171005.78049178442,-0.8620394513466803,0.03468727921381109,0.1319361341496745,0.1666234133634857,-2.454667842782096,1.0627369343876634,1.2553123178891668,1.1756170603989966,0.8855162010901083,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-04-25,0.4770537541231441,1.1910131552817589,1.3977456800885726,2.527638714970444,2.5020339200160717,-622800.5992635847,2.811694229958067,2.8006092146306227,2.414237956560479,1.0298460102979123,1.4721779323753523,1.4260675344245195,-1672.6596262973849,208452.71308501728,171871.19861291957,1.6572300714745305,0.003950260299220776,0.14845327879683337,0.15240353909605414,-1.5763294719550398,1.063551437419331,1.0588732777432894,-1.8828946644857734,-1.6761341082363834,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-04-26,2.2487043282083974,1.7247627041089115,1.795258405021812,0.8388129198765704,0.8327439441225657,-520729.8639454248,2.091613526200257,2.763403168439032,2.4099019478115022,1.0881740135849378,1.4788927049961278,1.429230716104715,-116699.51805756273,201498.82493018484,169809.29384354874,-0.9933832702972699,-0.2785271619861555,0.13687689109299594,-0.1416502708931596,-2.6522035509821245,1.1005481783080326,1.1824579469365313,-2.7163998297312553,1.281045927733126,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-04-27,1.091511651044982,0.7373755662938883,0.7841813206080985,0.9810869022628133,0.973218828534776,920982.4730326588,1.4849026334737432,2.5557623911011564,2.4056193247603272,1.0067867305641656,1.4776603419985797,1.431933434247597,-321790.38127761486,217922.35698458337,173923.29681005233,-0.11470989251812069,-0.5430013675453701,0.06054318506693532,-0.4824581824784348,-3.061749128185094,1.09340932258248,1.2413491688703484,0.424492985350787,1.1097350222962608,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
2022-04-28,1.3692420698775862,2.118590491743284,1.6227329489529758,2.7808525144359777,2.751884741380465,-945349.083307015,1.5653026071992258,2.533764350560058,2.4069133717747127,0.9969151050972742,1.4611780911820598,1.4321002495128827,-286546.33386170457,186581.02342392484,171019.22591877886,0.6980286843443844,-0.48162691799789187,0.05136091450065709,-0.4302660034972346,-0.7014666056268226,1.1091144108838809,0.9467353995368052,0.6518775844528668,-0.9113035171606482,2.7827352954471394,2.8992735545416384,0.28074286825219935,0.8290583214247627,0.06721857763917577,-22.487499625725924,25.213179230584643
