Date,Open,High,Low,Close,Adj Close,Volume,LAZR.csv_MA_5,LAZR.csv_MA_20,LAZR.csv_MA_250,LAZR.csv_realVolatility20,LAZR.csv_realVolatility60,LAZR.csv_realVolatility250,LAZR.csv_avgVolume_20,LAZR.csv_avgVolume_60,LAZR.csv_avgVolume_250,LAZR.csv_log1DayRet,LAZR.csv_logMA5_20,LAZR.csv_logMA20_250,LAZR.csv_logMA5_250,LAZR.csv_log1DayRange,LAZR.csv_HL_20_realVol_20,LAZR.csv_HL_5_realVol_20,LAZR.csv_logD2,LAZR.csv_logD5,LAZR.csv_Mean,LAZR.csv_Variance,LAZR.csv_Skewness,LAZR.csv_Kurtosis,LAZR.csv_Shape,LAZR.csv_Location,LAZR.csv_Scale
2020-09-01,0.6615221605327966,0.9426793582617092,0.7714428344081048,1.1512325538080257,1.1512325538080257,59167.64051287924,0.7534269781011514,0.695138183275531,0.6064922830456858,0.253350377693456,0.17523736690597858,0.12117441960118262,392453.8912707561,137634.0872707269,39680.423290349,0.5540449499034634,0.08052145242800922,0.13641864610537158,0.21694009853338078,-1.7647094977619127,1.1172054317392304,0.46135628071701495,-1.0536382505553468,-1.9731588538616092,0.6601304936820918,1.6010134706934571,5.557663563892791,53.416592849532975,0.23917951149383834,-3.375940892486291,3.9091557103584096
2020-09-02,1.1487825842885613,1.5406413329392832,1.2177867065230237,1.3500971180911223,1.3500971180911223,3031214.3243037807,0.8940901785473248,0.7286817163576833,0.6096533316985572,0.29251689242111273,0.1957559293273078,0.1299428348013959,529140.7612059598,181789.99434446354,51820.882179892695,0.16147376990862203,0.2045696073507924,0.1783465466660301,0.3829161540168225,-1.1305531300874163,1.1591774065338327,0.5340517703905813,-0.319033489002632,-0.3519489828616527,0.6601304936820918,1.6010134706934571,5.557663563892791,53.416592849532975,0.23917951149383834,-3.375940892486291,3.9091557103584096
2020-09-03,1.13991053713485,0.8021767535216071,0.6462594884913333,0.5285088324919398,0.5285088324919398,-782413.1063485551,0.8911300135557711,0.7194205823001039,0.6092426914037741,0.2959273397194938,0.19652381564793794,0.13003674630769188,495776.0363603074,171987.05298894216,48606.11547585543,-0.7686455445626655,0.21404419429690644,0.16622944484332502,0.3802736391402315,-1.8584297647892023,1.163851201575046,0.49784347191529627,-0.4736523235365652,-4.213072359375774,0.6601304936820918,1.6010134706934571,5.557663563892791,53.416592849532975,0.23917951149383834,-3.375940892486291,3.9091557103584096
2020-09-04,0.6206710852723596,1.0694377913729047,0.5694999935867582,1.2114160118277653,1.2114160118277653,-94947.6285460228,0.9729000853866451,0.7476044898805091,0.6117001127322917,0.31497044594665896,0.20805852096251784,0.13549602268510685,491749.26375903934,173280.35533883842,48290.658616442146,0.6687439238099258,0.26340730845741567,0.2006319307471079,0.46403923920452367,-0.6932715927265248,0.8793669835170339,0.7086651042309012,-1.9755781811034114,-0.8944060599243238,0.6601304936820918,1.6010134706934571,5.557663563892791,53.416592849532975,0.23917951149383834,-3.375940892486291,3.9091557103584096
2020-09-08,0.9670345274522862,1.195675163345733,1.319892725309181,0.9604947326775496,0.9604947326775496,352899.0759575239,1.0403498497792805,0.7670653886259438,0.61318621481725,0.3155260861134897,0.21067702610527614,0.13727150034426527,507094.4853747017,170471.12129928172,49728.16719528009,-0.0067857023020508915,0.3047402794068824,0.22390338416288422,0.5286436635697666,-2.085720718807007,0.7891109412955353,0.5763462131707129,-0.8393623297299094,-1.0869342769673038,0.6601304936820918,1.6010134706934571,5.557663563892791,53.416592849532975,0.23917951149383834,-3.375940892486291,3.9091557103584096
2020-09-09,1.3715756881275531,0.9948036831330248,1.099029907294626,1.299323641257225,1.299323641257225,-88687.01604398759,1.0699680672691205,0.7968339750045224,0.6160430984942723,0.3366373709919714,0.22481989621308412,0.14395417298726743,508639.6684253124,171499.68804070778,49392.597454418545,-0.05411636313717871,0.2947377386626381,0.2573294185000819,0.5520671571627198,-2.2611915099102915,0.7100678117825648,0.6675049440910754,-2.43146868136297,-1.909927738795398,0.6601304936820918,1.6010134706934571,5.557663563892791,53.416592849532975,0.23917951149383834,-3.375940892486291,3.9091557103584096
2020-09-10,1.546082122896529,1.4084816937289766,1.5499797131257704,1.2727946060505957,1.2727946060505957,87856.8904090526,1.0545075648610152,0.8303478489481048,0.6188031112273761,0.3493968910055184,0.23658056792129087,0.14980966005709537,507429.4017249155,176449.29620593475,49760.4650926614,-0.19450910817963393,0.2389844656644048,0.2940575615867663,0.533042027251171,-1.9554695591926097,0.7100987371391841,0.6209887641886398,-1.163791420158937,-2.5600288266266618,0.6601304936820918,1.6010134706934571,5.557663563892791,53.416592849532975,0.23917951149383834,-3.375940892486291,3.9091557103584096
2020-09-11,1.4038358926419825,1.3239350958759353,1.1965329509224176,1.2118915016660807,1.2118915016660807,72248.92896154989,1.191184098695843,0.8596862947842674,0.6213258255022969,0.3558332565818929,0.2451296798267365,0.15441352218941323,512727.6908416534,174983.2141850293,50064.36191070572,-0.14702604962686347,0.3261355831065397,0.32471192610947713,0.6508475092160169,-2.060406699615964,0.7099503504988837,0.6345343946461625,-2.4368923340409134,-0.38070029933257443,0.6601304936820918,1.6010134706934571,5.557663563892791,53.416592849532975,0.23917951149383834,-3.375940892486291,3.9091557103584096
2020-09-14,1.6059102921859338,1.7103720898883772,1.7231556185190389,1.6106524369738189,1.6106524369738189,952618.9698112682,1.2710313837250538,0.9142060453481673,0.6254481507923818,0.3835443396324141,0.2707702391855316,0.16658460499161362,566664.6954371836,193618.1407498556,53888.603754020325,0.00294858121722937,0.32952798444121867,0.37958754454233545,0.7091155289835542,-4.359597762457331,0.874091903099597,1.0206156472655545,-1.0851300905542678,-0.9182014933515866,0.6601304936820918,1.6010134706934571,5.557663563892791,53.416592849532975,0.23917951149383834,-3.375940892486291,3.9091557103584096
2020-09-15,1.2203082409670536,1.598250838086626,1.5004647789571983,1.6656076865720433,1.6656076865720433,644755.2316069352,1.4120539745039526,0.9725655105813151,0.6297938341648373,0.4051398361928522,0.2960018257364126,0.1790753552851644,602435.6284549931,204461.73664952925,56480.6263892276,0.31108655040142774,0.37286320660254885,0.4345449178183555,0.8074081244209044,-2.3249732567907033,0.8564638680444593,0.9991122672791865,-0.7902834198033227,-0.3493972707133859,0.6601304936820918,1.6010134706934571,5.557663563892791,53.416592849532975,0.23917951149383834,-3.375940892486291,3.9091557103584096
2020-09-16,1.575166666352418,1.291668455582483,0.8068669367746324,0.5789756015219396,0.5789756015219396,-207774.17363436756,1.2679843665568957,0.9822799236361817,0.6297958235182652,0.39243184642509726,0.2964567855689535,0.17907478569111057,590759.779241109,202470.27160614263,55661.922903969,-1.0008560278772993,0.2553074833539145,0.4444806451498168,0.6997881285037315,-0.7240157113774622,0.886156895513146,1.31351228495377,0.031185474077591396,-0.32802079524540084,0.6601304936820918,1.6010134706934571,5.557663563892791,53.416592849532975,0.23917951149383834,-3.375940892486291,3.9091557103584096
2020-09-17,0.4973145194080732,0.767217343945811,0.6089298652340673,0.702851143249088,0.702851143249088,62853.58370560617,1.1539956739965942,0.994985409038535,0.6302956560989381,0.3781005759517203,0.29651434299120194,0.1791037219067234,595826.7179524662,204651.65011155215,55925.221438661385,0.3459224625952813,0.14825762558970215,0.45653906807211736,0.6047966936618194,-1.8433424136964962,0.870431319147413,1.3214755595812635,-0.03795470981792167,-0.5622181111405333,0.6601304936820918,1.6010134706934571,5.557663563892791,53.416592849532975,0.23917951149383834,-3.375940892486291,3.9091557103584096
2020-09-18,0.7250758693578021,0.5017835220302889,0.463859926074722,0.4426646818130315,0.4426646818130315,-233551.35526265204,1.0001503100259843,0.9825552853908182,0.6297567238028486,0.39242593088799405,0.2990610054618203,0.17946587687497742,550582.8891850322,201264.0727130744,55002.459923535695,-0.49346373926747716,0.01774896543450755,0.44482302016265707,0.46257198559716456,-3.272181776039532,0.9146595876256297,1.3847568384025284,-1.9928168282362615,-0.2623693986717071,0.6601304936820918,1.6010134706934571,5.557663563892791,53.416592849532975,0.23917951149383834,-3.375940892486291,3.9091557103584096
2020-09-21,0.2040436969655878,0.5363772923909966,0.0927217233325912,0.737266828689016,0.737266828689016,632616.0150033548,0.8254731883690237,0.9909221067102205,0.6303978304679789,0.38487668375722967,0.29842340253366306,0.1795628739307759,601531.9824668628,210859.00025606534,57543.977548000934,1.284615702015773,-0.1826791469742641,0.45228483352353105,0.2696056865492671,-0.8127067629599991,0.9131946121390278,1.069717369885593,-3.369242846435538,-0.13537811587179213,0.6601304936820918,1.6010134706934571,5.557663563892791,53.416592849532975,0.23917951149383834,-3.375940892486291,3.9091557103584096
2020-09-22,0.9382463383665574,0.6956303255805487,0.7877594526279559,0.4206440739621584,0.4206440739621584,-520509.0925619056,0.5764804658470467,0.9386269656863865,0.6297738678468116,0.3878940192167485,0.3004299697568911,0.18002088715106715,-61068.300758410434,203572.7747135436,55472.61474616067,-0.8022254893010272,-0.4874766775486546,0.3990573176114096,-0.08841935993724497,-2.3845641311324193,0.8665648241179074,1.0773964089731916,-3.8157765435784516,0.21910630267018955,0.6601304936820918,1.6010134706934571,5.557663563892791,53.416592849532975,0.23917951149383834,-3.375940892486291,3.9091557103584096
2020-09-23,0.3527643994048475,0.2523611825005467,0.0702361973399892,0.4287955386447439,0.4287955386447439,171593.44853813038,0.5464444532716076,0.9094559662996936,0.6291837680990112,0.40368483644706243,0.3028413877020649,0.18043811476905408,-45416.64887123713,206763.21615367982,56169.34107609085,0.19517979509789518,-0.5094139199089252,0.36842320833246756,-0.14099071157645757,-1.7030620959462088,0.858029300490112,0.9067337951601203,-1.1761265030328987,-1.8959202856315969,0.6601304936820918,1.6010134706934571,5.557663563892791,53.416592849532975,0.23917951149383834,-3.375940892486291,3.9091557103584096
2020-09-24,-0.2029148266498808,0.0188601783417894,0.1160633438427183,0.2616402884665803,0.2616402884665803,757059.3130853656,0.45820228231510607,0.89019892493001,0.6279261718730585,0.4254729813250723,0.30911537261113414,0.18189971303258956,133678.4447641518,216206.16354206362,59207.6345711776,0.25418429778176943,-0.6641341978559865,0.34902235006289634,-0.31511184779309004,-2.3309520011640488,0.8487277377745128,0.9114558219898216,-1.8388272688970249,-0.8182323890439034,0.6601304936820918,1.6010134706934571,5.557663563892791,53.416592849532975,0.23917951149383834,-3.375940892486291,3.9091557103584096
2020-09-25,0.4427848086418375,0.2411798622470078,0.6595113278345508,0.4463990054689262,0.4463990054689262,-1042308.343844383,0.458949147046285,0.8853533923309709,0.6274086267259291,0.4301575304964044,0.31070774881710517,0.18223242333259018,127765.16240116193,200126.4197468605,55048.18193570481,0.008129290420054568,-0.6570474654979301,0.34438883304821066,-0.3126586324497196,-0.8714811808253023,0.88343152322266,0.7597551633987287,-4.039659417689056,-5.5901885595539325,0.6601304936820918,1.6010134706934571,5.557663563892791,53.416592849532975,0.23917951149383834,-3.375940892486291,3.9091557103584096
2020-09-28,0.807388971307482,0.9101130179139156,0.8987579126220462,0.8031865564531548,0.8031865564531548,-183288.8430935098,0.47213309259911274,0.8853844375199589,0.6283191581806405,0.43015126345685367,0.31031115608998305,0.18254071506908282,157881.78065445198,196386.5450408443,54324.54943166619,-0.005218537496646362,-0.6287610216812476,0.34297369232985137,-0.28578732935139634,-4.478087830735819,1.0491727570727392,1.3355519464475407,-0.6133267720793676,-2.7193175231810325,0.6601304936820918,1.6010134706934571,5.557663563892791,53.416592849532975,0.23917951149383834,-3.375940892486291,3.9091557103584096
2020-09-29,0.9370659839012924,0.7458523428035022,0.7294295102785382,0.9133802897326212,0.9133802897326212,-335369.5544091697,0.5706803357532053,0.8998911564708714,0.6296713155479668,0.42571489979413746,0.311140944726165,0.1833967009224001,166801.7154075446,190548.14224034912,52992.351386158145,-0.025601378636150116,-0.4554445981709501,0.3570758568670188,-0.09836874130393135,-4.109082685269647,1.1407593617732892,1.5508596222484052,-0.7614660986394621,-0.7077813074238715,0.6601304936820918,1.6010134706934571,5.557663563892791,53.416592849532975,0.23917951149383834,-3.375940892486291,3.9091557103584096
2020-09-30,0.7027294377617661,0.6711201960652957,0.5275542190329485,0.3096728768040311,0.3096728768040311,-303275.91391061764,0.5468558033850627,0.8578131726206717,0.6286094301947199,0.4408845371802043,0.3158461295245991,0.18447904533093412,148679.5376863698,181960.58107525442,51788.2987642471,-0.8194554454717063,-0.4502011741349964,0.3108762020976283,-0.13932497203736804,-1.9409605791841626,1.1382947198410711,1.515940031006226,-0.7062047008390371,-2.1276015449803536,0.6601304936820918,1.6010134706934571,5.557663563892791,53.416592849532975,0.23917951149383834,-3.375940892486291,3.9091557103584096
2020-10-01,0.3743007685001203,0.4649646704837771,0.0891522898977958,-0.0502217393459654,-0.0502217393459654,788104.9786856615,0.48448339782255356,0.7877972297488173,0.6261086983616301,0.4688925138094896,0.3313259031120022,0.1893814411698147,36524.070405463804,197219.33182657295,54949.55253254975,-2.0086116804174416,-0.4861575699673489,0.22971673850912386,-0.2564408314582251,-0.9786652479313273,1.1460049768946257,1.7159598864912693,-0.03707690251658652,-1.1651944075296465,0.6601304936820918,1.6010134706934571,5.557663563892791,53.416592849532975,0.23917951149383834,-3.375940892486291,3.9091557103584096
2020-10-02,-0.2987973920088436,-0.0351626183727571,0.1232738129954302,0.3112354049895911,0.3112354049895911,-69447.79001219664,0.45745067772668657,0.7769335583736997,0.6250544795186574,0.47765126638892536,0.3352504906508227,0.1903990839833515,72172.33622228172,196658.5000092487,54680.3886748351,0.040783830075915205,-0.5296857655966913,0.21751602308544965,-0.3121697425112416,-1.842401830035556,1.1462269573518054,1.5343704655085593,-6.461450137758002,-2.0012693788452816,0.6601304936820918,1.6010134706934571,5.557663563892791,53.416592849532975,0.23917951149383834,-3.375940892486291,3.9091557103584096
2020-10-05,0.5315456979567212,0.3588308317502076,0.285679584140599,0.2897379092222181,0.2897379092222181,288271.9951909478,0.3547609482804992,0.7308496532434224,0.6239149135734342,0.4779877770584053,0.3392215716900636,0.1915511701411359,91333.31740913025,200081.38877723826,55841.5072517194,-0.6068124202690796,-0.7227635883541633,0.15819376325941667,-0.5645698250947466,-2.615226096164406,1.0970389443385289,1.1679406270378612,-1.0789283490968526,-0.666605260006925,0.6601304936820918,1.6010134706934571,5.557663563892791,53.416592849532975,0.23917951149383834,-3.375940892486291,3.9091557103584096
2020-10-06,0.2414076238595353,0.1053933482541431,0.1478738234116443,0.1552281372800408,0.1552281372800408,650094.2550468482,0.20313051778998314,0.690586323473547,0.6224378363635026,0.4913544405103745,0.3460489764531533,0.19373219690953772,106193.07636359645,201209.3454997282,56450.32692409706,-0.44159100179435123,-1.2236922637081007,0.1038972188387415,-1.1197950448693592,-3.158710716670775,1.1147934121421852,0.8269083389169402,-1.8578526849360488,-0.2768711846538396,0.6601304936820918,1.6010134706934571,5.557663563892791,53.416592849532975,0.23917951149383834,-3.375940892486291,3.9091557103584096
2020-10-07,0.0849407574870513,0.1684773837250883,0.4402280177649631,0.3024704147781545,0.3024704147781545,-853513.8850310089,0.20169002538480782,0.6407436621495934,0.621450269059793,0.4766959505828083,0.34971523424549544,0.19473289451797607,67951.73291424541,192679.4792691161,54044.37732992599,1.2700294275489423,-1.1558974828858033,0.03057358374908892,-1.1253238991367143,-1.3028704198101277,1.1369849357289337,0.9045688549770368,-4.363597062846967,-4.933332363372617,0.6601304936820918,1.6010134706934571,5.557663563892791,53.416592849532975,0.23917951149383834,-3.375940892486291,3.9091557103584096
2020-10-08,0.2568553722138746,0.2025531546964893,0.4156276672066532,0.3237373507286616,0.3237373507286616,-338428.0299404834,0.27648184339973325,0.5932907993834967,0.6205232822030801,0.457309677342993,0.3528482310509018,0.1955978454304623,46637.486896768605,188819.5136326761,52948.57409008513,0.23141936868394888,-0.7635395126335718,-0.04487846000565563,-0.8084179726392274,-1.5461133504554783,1.146277830503848,0.7737326104802975,-1.7807648514642733,-0.9836088723777621,0.6601304936820918,1.6010134706934571,5.557663563892791,53.416592849532975,0.23917951149383834,-3.375940892486291,3.9091557103584096
2020-10-09,0.422220236274625,0.533813070906354,0.4671198388599142,0.4293648010394921,0.4293648010394921,-150468.6086160714,0.3001077226097134,0.5541644643521673,0.6200067924853037,0.4345050530290874,0.35422197105580483,0.19593250589721514,35501.61001788754,186153.8444302236,52479.034054322845,0.01677984484983555,-0.6133200241828688,-0.11226892384793195,-0.7255889480308008,-2.707651799777961,1.150279203449258,0.7999692045717989,-2.0644001427396117,-2.1359746786234433,0.6601304936820918,1.6010134706934571,5.557663563892791,53.416592849532975,0.23917951149383834,-3.375940892486291,3.9091557103584096
2020-10-12,0.5186887695977545,0.4045904381400511,0.5287493955317979,0.5143725524862539,0.5143725524862539,-204139.97273107688,0.3450346512625206,0.49935047012778905,0.6198229857480599,0.35632800248525637,0.3540142452890296,0.1960102582032056,-22336.33710922971,184285.85819090006,51747.97024286861,-0.008356216876345269,-0.3696633437383562,-0.2161257362481252,-0.5857890799864812,-2.0861926198783394,1.03941855449802,0.7769042059405253,-1.6573936156355893,-1.4932800042977945,0.6601304936820918,1.6010134706934571,5.557663563892791,53.416592849532975,0.23917951149383834,-3.375940892486291,3.9091557103584096
2020-10-13,0.4359870967150332,0.4610159298228398,0.468568114034019,0.4296144134870925,0.4296144134870925,-315203.8851512039,0.39991190650393094,0.4375508064735415,0.6186951230099815,0.227196473735545,0.3553723215639284,0.196291186286468,-70334.29294713667,180321.50861997224,46347.90795941045,-0.014724554641369287,-0.08994853902479193,-0.34641979172723375,-0.4363683307520256,-4.885918458066299,1.2062474788864188,1.4361246815933506,-8.295601052518522,-1.2932183982038377,0.6601304936820918,1.6010134706934571,5.557663563892791,53.416592849532975,0.23917951149383834,-3.375940892486291,3.9091557103584096
2020-10-14,0.5043036688458198,0.4188220103094124,0.5504210920609083,0.4931386922696212,0.4931386922696212,163619.8402693465,0.4380455620022243,0.4332589610109256,0.618117714003484,0.2251861402581329,0.3560023781649998,0.19644792485471108,-51764.592251950955,180909.53842008841,49151.54422293827,-0.022388146640886373,0.010987316187227201,-0.3553433034379369,-0.34435598725070987,-2.0279952376874832,1.1517443452777154,1.3158634527137854,-3.8521581914098473,-1.657220127924318,0.6601304936820918,1.6010134706934571,5.557663563892791,53.416592849532975,0.23917951149383834,-3.375940892486291,3.9091557103584096
