Date,Open,High,Low,Close,Adj Close,Volume,UNH.csv_MA_5,UNH.csv_MA_20,UNH.csv_MA_250,UNH.csv_realVolatility20,UNH.csv_realVolatility60,UNH.csv_realVolatility250,UNH.csv_avgVolume_20,UNH.csv_avgVolume_60,UNH.csv_avgVolume_250,UNH.csv_log1DayRet,UNH.csv_logMA5_20,UNH.csv_logMA20_250,UNH.csv_logMA5_250,UNH.csv_log1DayRange,UNH.csv_HL_20_realVol_20,UNH.csv_HL_5_realVol_20,UNH.csv_logD2,UNH.csv_logD5,UNH.csv_Mean,UNH.csv_Variance,UNH.csv_Skewness,UNH.csv_Kurtosis,UNH.csv_Shape,UNH.csv_Location,UNH.csv_Scale
2020-06-01,21.83940075930252,20.090604737272884,22.110847384038266,23.598123090993653,22.388926402151185,-2310613.0443815645,23.73346680410604,19.101264108430186,15.068844472268438,4.523089627426076,12.686552965952558,8.226957988549687,80518.67129674074,192051.86604698244,242642.4769327088,0.024850766840031995,0.2171316369525351,0.23712518420588952,0.45425682115842464,0.7032176263601047,0.8548018406468461,1.2301558868261024,-0.08058902001511196,1.2562902371167424,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-06-02,23.08334227441065,22.77433201512952,22.782539857056264,22.762523184283022,21.596225006652677,-980150.5340535662,23.593459274832277,19.24147666230442,15.097365942159572,4.556339909460167,12.709280902044751,8.237212636674716,98810.08369787179,201402.54542373156,244117.2606712264,-0.06659271253250088,0.20390133235458352,0.2425479042047748,0.4464492365593583,-4.802665249176797,1.470255541031812,2.7262089603859616,0.002692013823651395,-0.3566211648579625,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-06-03,24.185506274930788,23.574346134944705,22.771413563211325,21.00877256538692,19.93326072278694,1005609.597452642,21.965766390685438,19.08401778496688,15.127038808113102,4.47021809898459,12.677205969090005,8.24123331380508,205096.04991325672,182878.0016007607,252495.1122216257,-0.19336380987050508,0.14063394868422188,0.23236742752100648,0.37300137620522844,-0.21948453900520123,1.4750784391705378,2.387113876897377,0.8983978769818187,2.096601516117083,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-06-04,17.867979415495,16.447611989261503,13.325574101591684,13.7477610519137,13.050667336723675,379023.01636019535,19.913600023102738,18.92527289616918,15.109976145543518,4.6305661490538785,12.677501783252897,8.241098211341878,255964.6883801908,182473.7914671706,255669.6759481262,-0.3141709820824174,0.050904697456524366,0.22514302153280416,0.27604771898932856,1.138485957724222,1.4819516364618268,2.377264469863709,2.1454115771564677,2.3283339122761877,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-06-05,20.3804120844905,28.510036420272712,23.279918728169093,30.919356857788472,29.32478663708119,1446111.9619260165,21.25877322107913,19.697128179228475,15.16212235631941,5.017118361889608,12.801679977399282,8.289685363144917,324897.29017285706,190349.84196343613,264917.22690246894,0.3638588710763611,0.0762968202175788,0.2616724798789641,0.3379693000965431,1.6544337810939271,1.5075350607152638,2.606522617274976,2.2398077842024877,1.905960688927198,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-06-08,24.76962953084009,25.4939045637274,28.31752931702852,22.35086682029444,21.203066334655038,-101191.58988485904,21.021601207579902,19.87558638323258,15.195111656819924,5.003325517184383,12.30484226590289,8.297276561087644,324750.8004709316,129289.95790629325,263857.63166626816,-0.1554724773785042,0.05605837431552299,0.2685183890616811,0.32457676337720404,1.0380214330757356,1.4993629056043958,2.642951062377696,2.0983122395130693,0.1704683066804193,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-06-09,23.57858854979065,20.368171037062357,23.48395709812894,21.80400116286691,20.68398121283505,-1380345.4729578248,20.839152448816378,19.975715768810986,15.228698580035603,4.998204656997106,12.288393206240222,8.302451565186708,247522.75325353415,90295.70342836643,257827.94313708303,-0.1309794891393496,0.04231622237311686,0.2713356120675643,0.31365183444068123,1.136481467457127,1.5077556602895104,0.6967729643286538,2.1564957988700715,-0.09184800684835234,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-06-10,21.28365408365184,18.808125301149914,18.104794179946,18.0279543286251,17.104465307159643,-326755.0086840689,20.273393365690918,19.988405369819453,15.243677501175426,4.99016883087556,10.748922883975737,8.302444160396742,193700.84189735868,48473.41596263506,257088.50961510808,-0.21859980569551185,0.014156980789892677,0.2709875469353451,0.2851445277252377,-0.3519274863927873,1.5032710531500373,0.7526077809258754,1.410645702677926,1.039850972853008,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-06-11,15.617917185361051,12.90981937242634,-2.3108372067051164,-2.571127428308301,-2.4196545583563704,3102110.322123348,17.17932898667491,19.47414095280311,15.175367430168972,6.58148965386047,11.003047257355952,8.377201259519596,267578.3634939591,83762.3526626823,273631.6284601131,-1.8647940072152134,-0.12538062255527074,0.24941393101626122,0.12403330846099059,2.7226534907364113,1.569349336138627,1.11307695822863,3.139989997835087,2.7389234720659794,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-06-12,5.446783788585549,7.239916649320918,6.763515411861363,10.038291918029302,9.53065066496228,278871.5855081924,13.220501792251127,18.73188147167918,15.155469337822764,6.831935362708858,9.98100194086309,8.384704092973383,224997.92592651825,14749.3813933222,276517.9951950413,0.5594876868326194,-0.34845817295936965,0.21186548451272688,-0.13659268844664282,-0.7414948439822094,1.5489352061681725,1.374946330784113,2.024696856272474,2.9853857308112626,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-06-15,-0.3483547836874834,5.61356469815243,5.543813672162372,13.215626716371986,12.541318762718788,-404045.596644477,11.488152277863879,18.367796436723502,15.150507364568629,6.963486730574465,9.624921891524142,8.385887244051586,-159897.0659458756,42864.6267300464,271513.9574984239,3.583562519349745,-0.46928266997718726,0.19256491677519968,-0.27671775320198744,-2.662823148853961,1.6796680059745406,2.028953522688473,2.705445031999114,2.1589165003609003,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-06-16,25.13764782218962,21.2605692736864,23.328892246166703,20.52337898200966,19.46681570739372,-215470.6412901632,11.244719176775613,18.29345321623833,15.15662617641746,6.942331294127757,8.72245955714767,8.388486348330407,41551.0782486683,19407.05719123627,266573.06085001,-0.2556553782875744,-0.4866446361579743,0.18810544037675897,-0.29853919578121535,0.7267381206996707,1.6807155753527774,1.980306361959234,2.2961811356038377,0.1965247993697496,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-06-17,18.516546351390986,15.166292698031585,21.77716719215951,17.32831162431856,16.438014075986672,-1712197.6616562384,11.111428930541019,18.35307646821441,15.168414910560859,6.91986137685028,7.446891196192181,8.388206828852761,56166.9049770672,-45846.50848271163,259149.0482380959,-0.11906814568808088,-0.5018230034001402,0.19058191591758186,-0.31124108748255835,1.888715943770679,1.7147045830323948,2.1448060258662602,1.3601288383545977,-0.40578831357396794,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-06-18,13.131693423951674,12.672903124273034,14.435943178630197,15.9711649344099,15.151155069470434,-404769.9960697848,14.62559085610638,18.32517337204609,15.155919351285627,6.932197510185944,7.448597086972132,8.385886869980727,77042.69123934003,-48957.279282656935,246596.89335579998,0.14304811761558528,-0.22550291596607983,0.18988453678332037,-0.0356183791827594,0.5670396225888263,1.7143948028628904,1.7354776480205245,1.4622504154637206,2.8662389812640883,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-06-19,19.24430728228586,19.31312622812976,20.340991015473094,16.216555662607334,16.57195996257343,1893418.9900966585,16.03385271562861,18.386030271334285,15.167537193625744,6.9100559167837625,7.447971703298904,8.385828451064997,179210.11152649167,-44283.198322132885,260988.14950410306,-0.14950318315887404,-0.13688887004905534,0.19243371885059463,0.055544848801539135,0.027483628560507168,1.7139118184738742,1.6917769564415785,-2.0103193920352025,1.951794132652168,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-06-22,13.105942027059342,13.997189628500564,13.787576905053555,17.891450758960104,17.57026933568173,-2150395.242523825,17.039642830221197,18.320715779942756,15.187965353057479,6.911348829976937,7.21945331905153,8.385434660746363,115653.38085419177,-58248.7917759222,254129.22118252507,0.2931425141565408,-0.0724898689265865,0.18752906827841892,0.11503919935183231,-1.562493624909077,1.759489086086049,1.2566056781471098,0.8834014674743499,1.6152113287388523,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-06-23,19.402676256530867,21.76943820537315,20.489220509670982,22.21013265751944,21.53151199901211,973360.218073336,17.452582088544876,18.282478247242285,15.236262553369022,6.890279604688926,7.115911811696349,8.387066681443105,106693.48571352827,4524.0242534428135,256214.74481875563,0.10410652853152091,-0.04645551995707282,0.1822648474469943,0.13580932748992158,0.24703013823776973,1.757986589569625,1.236851587277375,1.6013154214240326,0.7249831413197051,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-06-24,17.766794786683874,16.812058208257014,12.958282528932244,11.211815449655203,10.987485087948071,-298651.97776031774,16.362476290937156,17.428266244463632,15.223117115611227,6.668216502140953,7.178520701248077,8.391155616640047,16427.018083827268,12210.563027715496,256142.30100580078,-0.4805743479086561,-0.06310270271389884,0.13527824958035106,0.07217554686645208,1.3490533636601207,1.728010942455751,1.068379527386994,1.8844577937930511,1.6957126659903703,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-06-25,11.788440366531262,16.991577519103117,15.76214249363295,21.803701878302437,21.02239998099182,-373468.7231187902,17.536725273241434,17.313811284781366,15.26203004884731,6.5809953011384765,7.16194633028838,8.395418077463694,16816.79072300958,12826.156729202326,241493.45675307047,0.5784691136356227,0.012792745853476182,0.1261364754280568,0.1389292212815331,0.20655473497445553,1.7105296842947133,1.043006523042407,-0.6750872119484482,1.770066691681475,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-06-26,21.40048491108988,16.963543477151774,15.760885248189624,9.669695062584054,9.439235179237102,1744576.241345481,16.110180316574166,16.65582701138326,15.255675098939381,6.681861487037066,6.936408460232575,8.399236370648959,8251.322193019489,61771.84066350249,252342.28467577585,-0.8185386234412403,-0.03330873589326968,0.08780855439190326,0.05449981849863346,0.1845342976779587,1.6776640542300156,1.0443900762386447,0.43712520187331216,1.9646933189732838,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-06-29,11.94416285288554,12.795492700339992,16.84176461590073,16.667337078548627,16.074996555235572,-1847204.525401084,15.811125760484936,16.34013051903748,15.267287611264438,6.544478731989565,6.8605752080049385,8.398350635519582,31421.748142043514,40113.48023854368,246110.35708706034,0.2970223609840392,-0.03291022281799486,0.06791160224932288,0.035001379431328104,1.3977959425082738,1.6965299939813907,0.6363799595204264,1.598862878497349,0.40230865203540794,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-06-30,14.882076700295585,19.152819676383103,17.613243531641672,21.33515931054376,20.498277010124863,-134648.7224276308,15.604478762707487,16.28523311921109,15.293277309753199,6.5025388324555715,6.393964121950957,8.404467061816181,73696.83872334028,44323.48839136942,250926.30448523295,0.3201832514666981,-0.04270078036743108,0.06284541327285999,0.020144632905428984,0.43150714785523886,1.2220004318670201,0.6100218116253963,2.4032483586059863,0.03269464624924561,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-07-01,22.69441894097,21.57342974565438,24.657233929898663,21.594481651602564,20.729043592330868,-812463.2551697327,17.552790463584046,16.325022262688286,15.31583038746672,6.528419235965832,6.37800283457523,8.411483584962019,-17206.803907778456,7012.018901336205,248499.12608517052,-0.09058324364846776,0.0725138991675402,0.06381207953096253,0.1363259786985028,1.126163959601034,1.219725423573271,0.5579219081078467,1.5377371716393609,2.276401115571014,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-07-02,24.010431103143475,22.035779211220387,22.68558422249004,20.16737367530564,19.35710750688486,-791014.3420904693,17.21973196876265,16.640344271196344,15.333512065785392,6.5142292756377405,6.357720787984689,8.415328569978886,-75708.6718303117,6146.616543178125,250425.1488354599,-0.21542870017145144,0.034225809212120824,0.08178936033650665,0.11601516954862745,-0.43108294375832656,1.2287174325340782,0.7349344880813214,0.13205361658618436,0.5100007681302758,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-07-06,23.43869480710936,20.52605034692442,22.865125837193546,23.847095368649065,22.84813836114489,-91949.769569227,19.901512605144212,16.31651185739953,15.374648799447662,5.99039915523242,6.129147093979952,8.426863976763979,-152611.75840507387,-15405.120768139252,249330.14095396138,-0.025518639006723336,0.19861814668698824,0.05945762134423091,0.25807576803121907,0.84975576167256,1.199962326484216,0.7140081527441238,0.7509890016527951,2.595918902890186,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-07-07,18.931875971516888,19.77185398149996,17.666794868739515,15.02537280351308,14.441049669647724,-517170.78325540526,19.57472322802664,15.978411024149164,15.374075495720241,5.89006951540957,6.1557520123531235,8.426922832469895,-173410.7180736012,-9730.753783203565,247681.30971189632,-0.27077223813440315,0.20300060261402383,0.03855581858430979,0.24155642119833362,0.7443435488115203,1.1936204870247695,0.5991619759448717,1.592506956735706,0.4909984901492967,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-07-08,15.995344622794365,16.6543463495546,18.385641334862584,19.007782685681264,18.222860237089662,-434332.0275562888,19.1196398734196,15.855354975361895,15.339839157253703,5.811774639184718,6.154047099206643,8.397725628502823,-126110.04580352436,19688.20970055156,216311.98498501643,0.1303791440590131,0.18720877577483805,0.033053985900245664,0.22026276167508355,0.5488696749093454,1.1815222211530239,0.5959367205476793,1.5315365040872162,0.8221632325629533,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-07-09,15.227741154945306,15.420436189457604,10.335061702208606,11.270916240822372,10.850594712897587,743104.8933026267,17.143950097532944,15.54266144564879,15.284565662586498,5.908466576692661,6.206419456933751,8.381535455414113,-72617.0507041896,19929.958713956086,224367.646474122,-0.33889894967495815,0.09805675290962028,0.016745055460160748,0.1148018083697809,1.6263686722655242,1.2011295458496205,0.7381579689907626,1.2782789233705183,2.2903555034258356,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-07-10,15.73597407886325,12.424190039333295,13.970187712709674,14.80962400557263,14.211854725108935,-414587.14268005337,16.114899541177756,16.374236909822052,15.25809761908822,4.158602141898077,6.038268880845322,8.374401691421586,-248451.9239443597,-40234.568539061846,232527.51104386777,-0.1018729777160141,-0.01596489813103696,0.0705988259655765,0.054633927834539464,0.4356694452329067,1.0770742824364414,0.46793591167761023,1.389041961003059,1.6380744996196082,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-07-13,14.362804603060852,25.18016336575272,19.78610342352192,24.066638244064336,23.01692032750566,1692454.6673397198,16.148655934449913,17.048550392949227,15.277457695240933,4.083226668776722,5.3923832163638625,8.386762023017157,-177772.7698527833,-37010.1497197649,240984.6870578995,0.471587760702486,-0.05422835684134991,0.10968679047966919,0.05545843363831923,1.685298337416415,1.0845483759977805,0.6018700930990671,2.4986719398513926,-1.7791475368831142,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-07-14,21.418293066316156,25.93972503731831,22.87552930295641,29.0061643696786,27.71276483197147,771664.8397607198,18.802998966914664,17.80712269641186,15.309013507993745,4.580759270463843,5.5103532857588915,8.418717222272877,-118987.24803252346,-12148.148839837879,241814.64271814737,0.25764775824177594,0.05441784788815791,0.1511567556366682,0.20557460352482596,1.1197851318098788,0.8028236336043959,0.5838873611350589,2.6027570984952235,2.585635091108997,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-07-15,22.270413969530157,23.338285828259103,22.04583528954745,19.307067950933455,18.47521840077644,1455827.2736979458,18.85347059965202,17.757542831080997,15.331609513110386,4.5671963189652915,5.492544573406171,8.419607553681576,-35422.352283118,41055.750078282224,239386.9722661332,-0.18682878157307709,0.059886639752624544,0.14689369544339068,0.2067803351960152,0.25654005874685903,0.8075893342938649,0.6603906460277525,1.5133018155345583,-1.3769059160681405,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-07-16,23.99974117301801,21.935698238448623,24.831102018902385,23.11531049141226,22.09525284727553,-353949.95603399817,21.10240222652761,18.040404769645438,15.374421920508764,4.655504476179032,5.41705124993298,8.426704387166753,32490.032997994007,48605.072865179056,239208.23369995249,-0.08268026367273405,0.15677293187558292,0.1599087374048917,0.31668166928047464,1.0631245764127712,0.7598174625227736,0.5745698639789057,1.7258888585322927,2.4198931833820403,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-07-17,25.4918607650948,21.26715675612621,25.047144895103685,20.71811258876943,19.80895748502209,-713518.2927820033,22.221822778510237,18.27329489042302,15.404415037070871,4.619728719175516,5.417218929878401,8.429099778180055,17052.61816238308,50081.451413019495,236955.0682582565,-0.2522249818985311,0.19563411564999525,0.17078653938269114,0.3664206550326865,1.3297208717899267,0.7773474123023902,0.5263333375097193,0.28798633934215306,1.722249099560793,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-07-20,20.317418033866176,18.367978265042357,18.704120585834573,17.33755548406043,16.587068498277404,-875066.8324734257,20.935852412664588,18.274050317208218,15.418143081205471,4.619437097356189,5.364181953277274,8.428216376141028,-121371.67296612114,31178.60164755795,238053.09220569965,-0.202855163722631,0.13598107769168433,0.16993709992445355,0.3059181776161378,-1.0902206349146266,0.8589714528041276,0.9964122406394551,1.7062350496233394,1.8609514943181173,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-07-21,18.72375282732756,17.605215883019696,20.44815292028599,20.209186162863887,19.316507106947512,-468356.4093334486,19.256600867659795,18.361362205771506,15.45527939223139,4.621936960119223,5.267110880237067,8.424843626536955,-37269.73130660232,42485.33540256124,230226.11034877392,0.031167098370756482,0.04760532751813359,0.17229792344439085,0.21990325096252453,1.0448376858412443,0.7006008915207074,0.9859393011046707,-0.7083615786246563,2.1277860976549627,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-07-22,19.141885172037803,18.348529035689296,18.70502686641359,21.12178065688761,20.181677865668547,-716982.8881343338,19.597892760638217,18.29387049910433,15.49688722732298,4.5828991099275065,5.202075315899506,8.422386882207137,-121786.88661698581,32894.24111211303,230646.63665977196,0.05289628143624595,0.06885598990778388,0.16592687862282585,0.23478286853060976,-1.0314271240711415,0.7964721524425143,1.214095380827133,1.2794353252944402,0.5344207357230635,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-07-23,22.53230425458688,20.126412052632787,18.568960170894517,16.373316155071308,15.658256026983963,-4270.584648610093,18.310493396579904,18.527409046056125,15.497739316999299,4.30133829599187,5.209656944730117,8.422392411139786,-107067.81696140041,33664.07319279164,231541.16102125365,-0.3639517046175051,-0.011776900539230965,0.1785570429274809,0.16678014238825006,0.4430510766521575,0.779752179033981,1.1414560878369666,1.2969851862035169,1.862062099096699,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
2020-07-24,15.918339471090036,15.147978613028414,16.765793399223668,15.715641382024671,15.029077396549413,-71381.15095522068,17.35451737888537,18.227742916834003,15.49843755894936,4.3270633069166715,5.2247204307691035,8.422346107559026,-91963.43835322195,27505.866515488,237112.4705181852,-0.05748505264401291,-0.049091929389383344,0.16220555335572984,0.11311362396634653,0.48107634125289805,0.7749175087971542,0.9704605915248635,1.639501532693611,1.5644154600951214,23.69178528155146,92.62274247400148,-0.21271644536938578,1.2599137470859736,0.007522531500683216,-1255.753283428884,1279.416804616997
