Date,Open,High,Low,Close,Adj Close,Volume,ETSY.csv_MA_5,ETSY.csv_MA_20,ETSY.csv_MA_250,ETSY.csv_realVolatility20,ETSY.csv_realVolatility60,ETSY.csv_realVolatility250,ETSY.csv_avgVolume_20,ETSY.csv_avgVolume_60,ETSY.csv_avgVolume_250,ETSY.csv_log1DayRet,ETSY.csv_logMA5_20,ETSY.csv_logMA20_250,ETSY.csv_logMA5_250,ETSY.csv_log1DayRange,ETSY.csv_HL_20_realVol_20,ETSY.csv_HL_5_realVol_20,ETSY.csv_logD2,ETSY.csv_logD5,ETSY.csv_Mean,ETSY.csv_Variance,ETSY.csv_Skewness,ETSY.csv_Kurtosis,ETSY.csv_Shape,ETSY.csv_Location,ETSY.csv_Scale
2020-06-01,8.95598143754836,7.565165486149446,7.881439764221618,5.546720436627112,5.546720436627112,-994070.4076709304,6.588157571311193,8.105771678261075,3.288122536707097,3.365486335744301,5.1126132434158125,3.3554960941684717,195277.6445132686,261952.96174400783,231097.06869654518,-0.47911478532547735,-0.20730263084726716,0.9022596164504032,0.6949569856031361,-1.151145473279309,0.7888499564256093,0.7816454420509581,0.7061415960754296,0.8792139929807233,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-06-02,5.943172879211957,7.701842051345302,7.009949128500793,9.455166792181425,9.455166792181425,222937.36459674407,7.835106592703032,8.166728857708076,3.3139689330560937,3.378983445737086,5.1455114031183555,3.378028356472526,261600.37465503835,266230.01045664743,233952.8731477495,0.4643181970732723,-0.04145396368319824,0.9019218995777165,0.8604679358945183,-0.36832407111111276,0.8006884591485465,0.7899374673891644,-1.0621540393928914,1.8301376972954182,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-06-03,9.247015171968329,6.911999335207767,8.074412712820397,6.606326569027644,6.606326569027644,-133818.60240265308,7.7963939560660025,7.908440240701054,3.3266275877473697,3.2850134607253363,5.1417378841926284,3.3844322733297587,-58278.66089071722,263034.6059276728,235009.22799805316,-0.3362730543777639,-0.014269260583952566,0.8659715196387382,0.8517022590547856,0.1504983418214685,0.7873709163588606,0.6303996655026758,0.05789726586650093,-1.6421512917223742,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-06-04,7.636065151022564,10.452905793990311,7.442652739727805,6.371585367843338,6.371585367843338,998550.0194476348,7.5561352583817065,7.514298736484163,3.331411600914299,2.938120830828029,5.139430717479226,3.387899851096158,-48407.94739447524,271932.9425957908,237235.03462233068,-0.18103411894425211,0.005552146591657585,0.8134115853302107,0.8189637319218683,1.1020241464105573,0.8115417714679266,0.8586683167447735,1.126091721566823,0.18339888328721296,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-06-05,6.024040443504433,3.050261758212045,3.5175717360491348,4.846623990070484,4.846623990070484,-503942.76107876655,6.56528463115,7.30651196801784,3.3283623064806798,2.974073793252919,5.000503859458171,3.3861843441198403,-127605.62055560602,212316.23255767036,233135.69209245426,-0.21747582615568345,-0.10697013826311533,0.7862856177637504,0.6793154795006351,-0.7607624774020837,0.735635528618063,0.8754181375381347,0.5651448055408852,1.6002464270888601,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-06-08,3.9200759225720816,3.092247644200995,3.830437861356408,3.31148659894766,3.31148659894766,-124666.8587626873,6.11823786361411,6.83336929591277,3.315488690378287,2.806411716489244,4.7793438279570815,3.3800762374653845,-85719.06921990149,194859.51668727776,229874.24458528365,-0.16871380950557588,-0.11054373599670689,0.7232128295940319,0.6126690935973249,-0.303553740769618,0.7469354018830975,0.7136500416222706,1.118447192860273,0.8043458479526148,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-06-09,3.531979143138777,4.964571097775995,5.963932111291172,4.4506977232302845,4.4506977232302845,-829560.0168927019,5.117344049823882,6.565269434483618,3.304111199205731,2.762590122101371,4.77001135955132,3.3714030027974387,-37591.09098459933,200802.47150646124,222658.02679953957,0.23120249801406995,-0.24915798377076903,0.6866260369348102,0.43746805316404114,-0.0006391907236955258,0.7352040915437766,0.6893793435829962,-0.9265272799120492,1.6103313270106467,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-06-10,8.939006453190757,9.043552369204797,7.99818320816842,8.242010053285618,8.242010053285618,1712658.5938947322,5.4444807466754765,6.5830100513493,3.3099096286490473,2.7726469360096995,4.554656750994796,3.3786653193567924,64987.93227980059,231755.81675903735,228984.2161425571,-0.08118019534086701,-0.18988970684022094,0.6875712088558146,0.49768150201559364,0.04437008718332831,0.6617154007878829,0.686659358160554,1.5954451597686814,0.49206075018299317,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-06-11,4.71723896200843,4.692583760801853,4.92912038090968,4.374061765921411,4.374061765921411,149830.3675446827,5.044976026291091,6.2740597460065475,3.31285324680421,2.648464671448524,4.461858522763607,3.3792729683016405,88559.26745696837,245563.2185138318,231976.62177084186,-0.07553161945465187,-0.21803073069639936,0.6386138063453564,0.42058307564895697,-1.441652241143356,0.7610483044048995,0.6202241439524129,-2.568688895812152,0.6919082143191141,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-06-12,5.9096784212336,5.712836203990712,5.393080107702339,7.3989224276381265,7.3989224276381265,-911699.9751329566,5.555435713804619,6.1863382809324,3.3222627023040983,2.5761459363503354,4.297160614632698,3.3873850878294225,35412.06072820841,212154.0452200416,231169.50508664825,0.2247429544333148,-0.10756650134641581,0.6216972700642865,0.5141307687178709,-1.1401967729086167,0.8152555414974076,0.6814514036158899,-0.17068438136737213,0.9369943012658376,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-06-15,5.797945846867904,9.64188592052237,7.921129451473476,10.535305881967751,10.535305881967751,1350542.7142048765,7.000199570408637,6.084154486678846,3.3513941254316437,2.338834929486631,4.0335309434461735,3.4179604840362767,134960.2713749938,169164.00043644654,233469.26473164235,0.5972283911795943,0.14025089234483948,0.5963113502494479,0.7365622425942874,0.5427640017249192,0.8189716870373114,0.8483342694028301,1.8182787240435014,1.9773837996085422,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-06-16,11.665640115217355,8.889164095330074,9.887940866294509,8.845006730051317,8.845006730051317,-1049225.9567528286,7.879061371772844,6.388193614731548,3.3664200863687195,2.2790164047362356,3.7083870960320553,3.433848026018785,-54323.8143873393,151639.77719272513,231919.09462771285,-0.27679469032660425,0.20975724249286942,0.6406016482007351,0.8503588906936045,-0.0012239777908636428,0.727534955104924,0.8482656436550478,0.36885942246122905,1.480310296210059,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-06-17,9.366766983406189,8.989706554268679,10.515433164185955,9.636116426340166,9.636116426340166,-1008051.3278057416,8.157882646383754,6.639224013169934,3.3837974071533714,2.348915364398432,3.548504784766392,3.454560642398862,-190527.23059897072,154079.7240983955,227856.7691194446,0.02835016952784026,0.20598956452293932,0.6739965190832378,0.8799860836061771,0.42247076210524753,0.6965537741535217,0.9121411024979761,-0.10626152630427513,0.33225361721366087,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-06-18,8.96021658300419,8.110301390915886,8.979368645918967,8.993090406419036,8.993090406419036,-668973.1273633434,9.081688374483278,6.897568402494291,3.4126630913473956,2.3070079228022946,3.530359077476291,3.4711873824782398,-216875.87663302626,122753.86485747964,222764.07178959632,0.0036621509535151382,0.2750911755958346,0.7036759923529219,0.9787671679487566,-0.14033476315211513,0.6958846970624326,0.6657291593030156,-1.9099777841225996,1.5301844320132727,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-06-19,9.628055350426123,16.064957865110074,10.124383888036526,16.542092815957467,16.542092815957467,4919255.146899951,10.910322452147147,7.5252503654465155,3.473651500344397,3.059047276921473,3.731261332387156,3.5664680033374467,109028.26738974899,202247.4244180073,241569.93286949795,0.5412269433750985,0.3714452738215876,0.7730577349890232,1.1445030088106105,1.7818057578432203,0.7811655181003393,0.7599168288392535,1.9323871801402508,2.213007194939884,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-06-22,16.029699387769398,15.22984312141702,17.186639933339976,12.857827079992632,12.857827079992632,-1045294.0576658188,11.374826691752123,7.770355424271516,3.5236192073132964,3.2835087942530405,3.7684474673692563,3.609995189494317,104152.3726646447,187391.71148373734,233031.87700628597,-0.22049047615155432,0.3810868223481661,0.7908272611960507,1.1719140835442168,0.6713088567195562,0.7944009865510795,0.7630012941546882,1.3518935486895374,0.8426533189085006,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-06-23,15.233270688841252,16.65786862224475,14.10399291762257,16.002903305523034,16.002903305523034,2052725.241108783,12.806406006846467,8.409479505286557,3.5861976072175117,3.58175586024433,3.784532336215157,3.6896243018645793,190328.89484910032,230865.32757519753,241977.3131326111,0.04928826548001647,0.4205859329256919,0.8522671032353487,1.2728530361610408,0.9376120894809594,0.8156892652697127,0.7079539310053731,-0.6176881735153457,1.9682161634369508,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-06-24,14.613714369953918,12.714373747697849,11.185918298208136,9.648359894317792,9.648359894317792,-546486.5988772777,12.808854700441993,8.551903012391808,3.610708255838934,3.571000760092922,3.67929146894353,3.709487387662169,119987.96982342782,236997.22225499302,235951.08215763717,-0.4151724864498261,0.4039828725012479,0.8622498868767027,1.2662327593779505,0.4242577153683483,0.7984641021629014,0.707757410007556,1.1661049375936836,-4.402762710523339,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-06-25,9.202256592506998,10.701189746754892,10.575687960142147,13.11738173728004,13.11738173728004,-234450.0005933768,13.633712966614192,8.829128156442568,3.655363517718943,3.7037457158249936,3.6253756198173868,3.756357968203417,162306.1035957809,243265.94505777565,180598.2904437199,0.35448946512076984,0.43448934674349987,0.881860727302977,1.3163500740464769,-2.0754352845535045,0.9309314858932468,1.4480006699787813,1.0597056698396126,1.4168942064484273,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-06-26,13.7354830827977,12.397846721779048,13.611052356548598,12.492144747754692,12.492144747754692,888113.3657968473,12.823723352973639,8.963691537518852,3.6927912939745053,3.7888212487163164,3.425222724364746,3.7975441200886606,212218.6561247584,274001.1985099697,202914.07227924533,-0.09488246400228714,0.3581146983816839,0.88679952377132,1.2449142221530038,0.19326614137273063,0.923648774799195,1.2093375528923405,1.0451358597956524,1.3987040583702552,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-06-29,11.339248509554936,9.925487770523674,10.009099789970662,11.504954078404268,11.504954078404268,-858376.8571653061,12.553148752655964,9.26160321960771,3.7246686565216476,3.7399370880624723,3.2260781831482763,3.8295328474491925,219003.3336500396,249015.6462945241,208980.55146422336,0.01450770492750143,0.3040943631953981,0.9108992709333054,1.2149936341287035,-2.481567995936534,1.046444992732098,1.5620365457559402,0.47774090596872937,0.3022304804729686,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-06-30,11.796578000588966,14.099578645537264,13.819735299367949,14.043537103576028,14.043537103576028,787509.4856884251,12.161275512266563,9.491021735177439,3.7612212158139453,3.8901510371093178,3.2313169887703785,3.8840710844829442,247231.93970462368,223916.8729966142,222326.67537325152,0.17435280785923582,0.24791049390918837,0.9256025751203394,1.1735130690295277,-1.2735253103458166,1.0767876446876645,1.310509518644304,0.4391528217847696,0.6726210545946844,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-07-01,12.98492076773961,16.190579919021076,14.324677808817697,16.873726503651397,16.873726503651397,-546903.1441103956,13.606348834133286,10.004391731908628,3.8161251576592203,4.1577075867718,3.4053932270474983,3.971395648296904,226577.71261923652,136763.48364801923,223482.33390368326,0.26196902419430834,0.3075123400752542,0.9637886185996685,1.2713009586749227,0.623744641351012,1.0892691346440595,1.3681022505172347,1.6805992837376778,1.977597974487453,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-07-02,19.21797815978171,14.859453762856576,15.832429665741644,13.075491673748402,13.075491673748402,-849451.2108932673,13.597970821426959,10.33958704720388,3.852342634427049,4.119474736259679,3.4454453548380863,4.0143266443130114,134177.65110219145,118965.50274433981,222011.7383810684,-0.3851065900537329,0.27394064642808014,0.9872984911475134,1.2612391375755936,-0.027395962894106316,1.0498474334467147,1.2696843723562932,-0.03247626116670552,-3.172706627394187,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-07-06,14.50202664730108,15.073970182814875,15.483019102616964,14.50749004842757,14.50749004842757,-395676.2298071156,14.00103988156153,10.822630350121734,3.884075627469178,4.006333969194114,3.526267096611665,4.066940606895406,139590.97766577397,124775.09832544412,216301.38070142124,0.00037666268269056537,0.25749225948647647,1.024754322843235,1.2822465823297116,-0.8939205217737738,1.054003275686328,1.1920706026949424,0.8613006993723775,0.7007905458155278,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-07-07,12.547613767844965,12.409306838020512,12.603135268498391,11.98203045318138,11.98203045318138,135901.8788706672,14.096455156516953,11.256157542833419,3.9133496418016085,3.5992070558989173,3.550375376564938,4.098788416950305,152619.4145474417,139955.30665259698,218158.59449851705,-0.046122444242961684,0.22500804237993763,1.0565216229227088,1.2815296653026462,-1.6407818901926225,1.1017885508160599,0.9273214578086414,0.08934809691829483,-0.7400786860740939,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-07-08,12.367204313431271,11.994453073578924,10.726915293080069,11.301858343655582,11.301858343655582,66944.98843323765,13.548119404532866,11.598715573854687,3.9464978471391,3.223861874310621,3.5638590338189093,4.124919147967622,197444.66481373867,140857.6330383322,222221.79733193215,-0.0900809880920843,0.15535338277034907,1.0780658009351314,1.2334191837054804,0.2370762631386673,1.1061634143176142,0.9162973282639848,1.1649091707238766,1.0085704188868307,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-07-09,10.934139227783293,12.233875291925033,13.144849211765845,13.64925355732626,13.64925355732626,-688292.8594623753,12.903224815267837,11.869077749056718,3.988272087431409,3.1535088415611248,3.616543722355174,4.170022556264877,77397.09214588332,135596.43281403655,221540.01391656537,0.2217949018269791,0.0835407561544141,1.090578433341944,1.1741191894963579,-0.0932410101881584,1.1045851557848294,0.7725460155197826,0.5111594305332396,1.170769509395926,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-07-10,12.41260293797231,10.043621027356082,9.83035954727913,8.814362166492458,8.814362166492458,-1795.6718176265713,12.050998913816649,12.09109276908527,4.005798927234312,2.72530009533302,3.597157632130152,4.1810914084290145,69815.79017776783,164815.24382707893,223781.75415479147,-0.34232986693776835,-0.003321492823066237,1.104726003654248,1.1014045108311816,-1.5452362601697662,1.110600603272837,0.8434054815738834,0.911276653230585,1.4495342676855494,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-07-13,10.71155512800364,10.120393621029097,3.7346702762738175,3.102590232924186,3.102590232924186,313829.24231783,9.770018950715974,11.876276159349572,4.007469142977324,3.236077412676556,3.6771150024224375,4.180645062090116,131092.25105030718,157221.36529009728,225640.7995564758,-1.2390857556665502,-0.19522440445998562,1.086382904543715,0.8911585000837295,1.8540647712049698,1.1868775908466354,1.4404904191725163,2.355809537328835,2.4340430714367773,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-07-14,1.0623586984280138,1.249669857883589,2.67857049542242,5.629849516674497,5.629849516674497,1028255.3178672608,8.499582763414598,11.63100334108491,4.020094185455779,3.516788403357321,3.700921322981915,4.180760087405942,114977.8812334264,181119.09385938133,229676.23545259057,1.6675910897044308,-0.3136571589793772,1.0623689030394272,0.7487117440600498,0.35690536366724945,1.1820984617123382,1.2131066853554295,1.1582992631303783,1.8487982085055945,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-07-15,3.961782078188676,3.8870820729511593,5.353238248444967,4.9992239727523895,4.9992239727523895,-482912.3823118615,7.239055889233957,11.438714203219963,4.021011197228775,3.772946852112979,3.7228003168750137,4.180950364587371,143293.55995547475,127772.19282224034,226569.85681470993,0.23258875115647834,-0.45751278895641945,1.045470172212607,0.5879573832561874,0.38264412950509885,1.1874635629262311,1.2171016591207515,0.6400805989476637,1.8409677001070384,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-07-16,4.564463370163267,6.411293457788972,6.399327948950543,7.639199487907888,7.639199487907888,-864378.7552855506,6.0370450753502825,11.33886835629835,4.032828654671598,3.8488207386858435,3.689614006016076,4.187005070221162,150477.18858148428,65856.78388063122,225144.50833660105,0.5149918645678568,-0.6303218348051957,1.0337684719418516,0.403446637136656,-4.4257270312858425,1.5203222769485003,2.418929086875987,0.6978112723704465,1.7934337450820834,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-07-17,9.561818477679267,8.144498408720466,8.328158811786935,6.719285403247412,6.719285403247412,-636057.7944059444,5.618029722701273,11.225178106139769,4.032105267634613,3.953907883697789,3.693386250828116,4.186523292647516,152122.95522935427,102990.38063672782,220502.37067640672,-0.3527961162265363,-0.6921782811314021,1.0238706619465656,0.33169238081516356,-1.6946668621652325,1.5481514618895649,2.4332424233441943,0.5423600055916644,0.7395901938699165,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-07-20,6.525069483264787,9.244358017444426,9.328058081707924,11.034481089701686,11.034481089701686,-130248.68196141836,7.204407894056773,10.94979751982698,4.057400120745778,3.75068034163085,3.6917893690438954,4.209680023706387,-100352.2362137142,130260.37639958711,216976.95796981725,0.5253734126332302,-0.418627918544213,0.9927785606070524,0.5741506420628393,-2.480515533703275,1.5201279626831232,2.0325793224530035,1.222386703607292,2.0708914507012453,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-07-21,12.236227784581985,9.942436544188766,9.263923566487987,7.100817403159169,7.100817403159169,-746010.4764038548,7.498601471353707,10.661947035985307,4.06624785091738,3.816869553580226,3.698054142749016,4.213757121608515,-85388.057150616,107554.2134982334,213683.049570522,-0.5441911374243326,-0.3519645181702408,0.9639603805503567,0.6119958623801158,-0.38785167284403327,1.4899124093194387,1.8772125898608625,-0.9635605525832627,0.3859206103032779,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-07-22,6.974135442531846,6.538528921186057,7.4287977538992465,7.243612464480137,7.243612464480137,-682134.9690388514,7.947479169699257,10.22398249393316,4.073905468149162,3.6715428361760707,3.6960093326998145,4.21779907882992,-222131.06765799774,89062.10042216859,209689.67462530304,0.03791167200783192,-0.2518813925699187,0.9201340715404387,0.66825267897052,-0.11623180263835256,1.4469448488459942,1.746115148177361,1.332595181547424,0.8084330973319649,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
2020-07-23,7.502334389090478,7.858868886445634,5.750472546217225,5.702651913196831,5.702651913196831,-288797.8985254918,7.560169654757045,10.026697094877113,4.068721603605559,3.8075891490350533,3.692448747444712,4.214985501394001,-209246.63264040844,51565.48966352713,207957.7082913898,-0.27428290941666594,-0.282357614092287,0.9019223973315351,0.619564783239248,0.7459276301922526,1.4624267208369395,1.2894737225268191,0.3351610130305544,0.6609067870404072,6.790884775932705,59.14160953535148,0.852582736577205,2.2592061965978916,0.14080464505322388,-46.65996281389124,52.91960589659455
