Date,Open,High,Low,Close,Adj Close,Volume,CWH.csv_MA_5,CWH.csv_MA_20,CWH.csv_MA_250,CWH.csv_realVolatility20,CWH.csv_realVolatility60,CWH.csv_realVolatility250,CWH.csv_avgVolume_20,CWH.csv_avgVolume_60,CWH.csv_avgVolume_250,CWH.csv_log1DayRet,CWH.csv_logMA5_20,CWH.csv_logMA20_250,CWH.csv_logMA5_250,CWH.csv_log1DayRange,CWH.csv_HL_20_realVol_20,CWH.csv_HL_5_realVol_20,CWH.csv_logD2,CWH.csv_logD5,CWH.csv_Mean,CWH.csv_Variance,CWH.csv_Skewness,CWH.csv_Kurtosis,CWH.csv_Shape,CWH.csv_Location,CWH.csv_Scale
2020-05-15,2.192692155237644,3.024667558596024,2.284388507075027,3.0779464956774927,2.4265422757147856,-109747.8648260294,2.1292471257935515,1.1893226017863445,0.4561955074204652,0.9808152880909538,1.1486707846566486,0.7189524279549782,355388.4476883459,297529.3124157275,91179.55291173562,0.10133722872552227,0.5823845523228992,0.9582177198564574,1.5406022721793566,-0.3007280672169979,0.9966199390906942,0.42322995219045195,-0.4081154402343423,0.11175888617557123,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-05-18,4.297489507208825,4.838841037552736,4.572620380744676,4.3031144957647225,3.3890765017426654,819151.2404975351,2.217629472456796,1.317432598835342,0.4687807182539953,1.0920111966494457,1.219196739628398,0.742358395994613,396181.14994763734,310898.99704553816,95284.80655076214,-0.23747355075361504,0.5207539784289105,1.0333050133149708,1.5540589917438814,-1.3234297772035846,0.9935044252529455,0.4828996783468518,0.6504888756680692,-0.8166451152264043,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-05-19,3.76153809913154,3.0252706821593893,3.7493405022300887,3.2410331673110235,2.554196745698784,-1116831.7903469289,2.3208109326835764,1.421304079927975,0.4796911503512593,1.1065442184659455,1.2563037368067724,0.7528518499954757,341116.4449737574,288898.55330272426,91988.50061844975,-0.38709015369271443,0.49034184823373367,1.0861876352621327,1.5765294834958663,-0.32286745468438743,1.0035686276127314,0.48556135092568803,-2.0584281184067748,-0.6618281786046859,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-05-20,3.470958835769109,4.343942701385483,3.6296355537870815,4.116433624642525,3.2418857286058937,1580966.6730131872,2.6168600468489043,1.5792210696619429,0.4927279665344782,1.1306851022921927,1.3151886064178895,0.7721817573655185,440505.40366843576,311706.7172235643,98777.18090263123,-0.0682757018352792,0.5050434120572651,1.1647297808445922,1.6697731929018573,-0.33644223043364063,0.9172984796524646,0.4531952926083945,-1.9160257571467487,0.39220800024600394,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-05-21,3.8706629216770327,4.218097171612097,4.083195626209324,4.59956298396464,3.621313483439279,-116919.91255451088,3.046602947040282,1.7531136970182644,0.5074269688268217,1.165162933247835,1.3842037174118151,0.7963411254597142,427422.64924279833,297411.66636233305,97206.28733193796,-0.06658898920691418,0.5526337196665067,1.239795944585382,1.7924296642518887,-2.003210059920236,0.9398095737207973,0.7741237152882311,0.064960373776947,0.7648697567904997,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-05-22,4.612004435412468,3.3558308509847024,3.544553398260451,2.8529285611463067,2.2485042706961984,-445023.2079972685,3.010995346036564,1.8419970229268763,0.5159001499685778,1.12945408027269,1.4036737192389332,0.8035482204407581,388205.7815068728,288251.0417533386,95404.21080918795,-0.7183973375373836,0.49142038223061035,1.2726923616525043,1.7641127438831146,-1.667477346327834,0.6921036905305327,0.7697381561173384,-0.006640541764245763,-1.7257582401399765,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-05-26,4.419279606140222,5.652820000154296,4.515262314544419,5.181511137303776,4.0781881047815,2537905.765266656,3.148817666644331,1.986187235931854,0.532512671733689,1.2226587776526243,1.4823750011126005,0.8336510700930341,476066.3546537835,326000.1250755986,103455.63778045858,-0.08032389995724262,0.4608101993655416,1.3163654240891134,1.777175623454655,0.1288835831811949,0.7230692488364322,0.9350812863968785,-0.7833462772779543,-0.3723520427998632,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-05-27,4.6955026221661065,3.723723574775757,2.920826430011584,3.098448827012376,2.4410096987220538,-803282.535999822,3.126180257248985,2.055490105430782,0.5422161819068121,1.206268768023648,1.5047364764276288,0.84168432047042,401814.91486126406,308098.07484083914,102206.2623270452,-0.6541933970441034,0.41929758056412963,1.3326048110990703,1.7519023916632,-0.21952866195154855,0.6677203036661733,0.9503916175468813,-1.6476309281149304,-2.1787135457608233,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-05-28,3.0534439279524968,4.101791766334996,3.205327624886877,2.267117829663011,1.7875067739126216,804213.7748786444,2.8353044663103306,2.0938190696335384,0.5494979737180808,1.1836321339968567,1.5080367322681565,0.8445582431259346,449497.6541327819,319485.45391813264,105360.91425356816,-0.5354483251267957,0.30315962240833366,1.337739897175299,1.6408995195836327,-0.10929698512160345,0.6738832304804206,0.9840892220788945,0.828849297711432,0.37457897424099956,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-05-29,1.744312441309626,1.2418360917031226,2.180320166395431,2.853629381775523,2.2482174179286325,-1315946.8758151769,2.5606852532082014,2.195796377162564,0.5568890419066466,1.0973840840943045,1.5199945632446321,0.8513069410731626,395299.6170177411,300319.07693135104,98836.61321859868,0.25377718194712096,0.1537301047837722,1.3719340604529724,1.5256641652367446,-0.06348939199426375,0.6695365044400998,0.7272515873663137,-1.6461419349857296,0.31706809193519075,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-06-01,3.239895183554985,4.411947615523083,3.576467423290019,4.562931917357668,3.5912736878127944,-128626.569402416,2.8292391366315206,2.3797855587193144,0.5668425279041236,0.9982364953567613,1.5485743746314733,0.8720118116719676,399325.662507296,291013.15285388974,98176.92520814562,0.10296594874319608,0.17299743694728686,1.4346841246378317,1.6076815615851188,-0.1797486389080748,0.6713224609713061,0.135838506312873,0.589877208137612,0.29473421040756853,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-06-02,4.774176892563684,3.386509815962059,3.872231665000953,3.406655264772551,2.682427615485457,-256383.39226322455,2.550087038772312,2.491843653115988,0.5750025068768501,0.888986373138092,1.5568276442882056,0.8822071749245091,406823.26977443544,275778.45366321394,97842.95844052821,-0.5764993693700703,0.023104632002777556,1.466403737845396,1.4895083698481735,-0.7221191460037685,0.6459226273240212,0.2659668048406734,-0.8342265359619964,0.3334394203483139,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-06-03,3.647259317862535,3.627275164147324,3.8908116812155136,3.055767098083429,2.4065085275841263,78047.127267787,2.5431868045447263,2.5707227617747894,0.5822701475023487,0.7991175569447856,1.5370569160788587,0.8897792740758204,371085.6583156587,271777.2979679889,99757.70901091659,-0.4157990604128255,-0.010769147555287035,1.4850078576103576,1.4742387100550707,-1.3335633359036814,0.6536529189511872,0.5450300990461315,0.16954457792521269,-3.366762009494092,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-06-04,2.1923679242846763,2.860844061898968,2.887067892458674,3.248303778811122,2.5576328248744087,-530054.140353309,2.697212014737084,2.6197557003625933,0.5907768125796539,0.7642588014296566,1.5463634003535212,0.8984505986595192,279905.6164415696,251542.80936796172,97544.69901571567,0.15409994925903672,0.029137583101410566,1.4893980458797094,1.51853562898112,-3.6410867182696034,0.9314329612412476,1.4609040879606945,-2.081084565816679,-0.261201074984432,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-06-05,4.4944440629013656,3.8835347760218486,1.4867358023384902,1.7332839656777406,1.3668861218372577,903901.2839284518,2.5209457555188086,2.6202824306023005,0.5945089076229102,0.7633453139121593,1.5129722476981813,0.8997331096045208,254545.19665383006,258302.95238025332,101155.65653110763,-1.1903067321709775,-0.03864797897800948,1.4833016894806972,1.4446537105026875,0.8741340861378004,0.9975994405463408,1.6844146648938656,0.03885757582966201,-0.12632167822668014,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-06-08,2.1536175897274674,3.3958812625340755,3.406279986946622,5.089321085066903,4.004028917744815,868932.836883791,2.603496801505213,2.643244602491712,0.6074319097195761,0.798707130397808,1.5132431687245014,0.9251538776505965,-156007.75317158893,260668.6646240188,104584.03749614058,0.6201520556133464,-0.01515171354796215,1.4705223714468267,1.4553706578988646,-4.566072132997039,1.278577357699706,2.210255646527161,0.36907500937336996,-0.8849005253184546,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-06-09,3.456412919829571,4.504716253049747,4.044781479249027,3.3406189549319016,2.6296377873789964,231396.27707473328,2.592938835883921,2.62736825343934,0.6159936308343843,0.795497362852117,1.5136014705952279,0.933918050787681,24328.923956295115,260217.85371736626,105878.05909259769,-0.27338520964720925,-0.013190762987917415,1.4505013361562484,1.437310573168331,-0.776670595638403,1.2790312046704513,2.2032486830124873,0.23329320134495216,-2.941436756328074,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-06-10,4.19043552051885,2.8328913134926985,2.738527573146888,2.4342623020983982,1.917212288674314,-657409.8186700516,2.4950795881019583,2.6213143956448115,0.6210337936618148,0.8006602439674807,1.4835469928192766,0.93753426075595,-29737.100299392747,248008.5924854381,103979.12115798214,-0.781932473395478,-0.04935524196825401,1.4400456500961374,1.3906904081278835,-2.3605983861247273,1.3076526463014435,2.186370813683165,0.7356397608282846,-0.714787167391827,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-06-11,0.5724001828901386,0.4225092781967348,0.0508282324056885,-0.1932067814304066,-0.1477502466507569,167963.65662571206,1.9540029737969253,2.525844875423311,0.6178447211586942,0.9980631324632975,1.4660114753262352,0.9387921126108109,44863.61198544615,251203.0638092533,104278.28565014787,-1.3543150415329333,-0.2566955353662436,1.4080937242444969,1.1513981888782534,-0.9897191962773675,1.306984608459505,2.033543072102175,1.0215109299386396,0.9952435183624672,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-06-12,2.2362641715333265,2.141263431807141,2.9449654078549354,3.384143081585924,2.7970901675354245,-635113.8894690479,2.2400437829365587,2.5920694346759623,0.6271596638568199,0.9679877001121138,1.4105824658188393,0.9488026662943289,93856.93188693556,212520.06916070852,101913.06793880956,0.22377295792410884,-0.1459611545709146,1.419010689667448,1.2730495350965332,-0.21852675507817734,1.3193939382397828,1.744181606170128,-0.1279721551613556,0.3578171233920835,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-06-15,1.5802589486363914,4.350421322667241,2.1605064648663106,4.434461657059103,3.566075533071624,647426.1290734916,2.1524531060019205,2.649046097543805,0.6385692678350448,0.9909953901036099,1.4003966013380902,0.96682645533524,131715.63158191164,222307.04706480322,104087.35853424118,0.8138769755203485,-0.20759144075191627,1.4227247361438828,1.2151332953919665,0.7838626653561814,1.3712046838299166,1.148945961274575,1.3120625527625005,-0.8256428019562968,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-06-16,6.3058774957700265,4.287969133142664,4.234157691480167,2.9280612364611294,2.3576662795528343,-799560.7811461427,2.098058804436688,2.597475586434313,0.6457657631795058,0.9771987959090906,1.3783509106873884,0.9729050980973574,50780.030499727734,180388.95542316625,101194.22893631156,-0.9838098691277322,-0.21352750668862783,1.3918584817273536,1.1783309750387256,-2.922269164118881,1.4389125227908837,1.5198090418601693,-0.8222907555057314,-1.3020579688119807,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-06-17,2.029842279549584,2.927167045878427,3.378709249875186,3.354843114858415,2.687439379622852,530179.5371091974,2.2521042226263956,2.604137718130516,0.6547948772745418,0.9773423952592873,1.3710073751887604,0.9813340289158397,133130.59687253405,198655.60299549735,103731.66742150755,0.28063074154783973,-0.14523662085870312,1.3805348669542075,1.2352982460955044,-0.7950864354177416,1.4305087627289914,1.3585615569838356,-0.12938439935833376,-0.261069884305948,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-06-18,2.931083766435165,2.9407810037527184,3.464590554726236,3.9680777577920487,3.1678109346964884,-526235.780957203,2.9152164588958445,2.600433978435046,0.6662417851161606,0.9749357768404394,1.3862108439449885,0.993860662474115,27770.474174014533,183147.87302233177,100048.48183613234,0.0776685516735812,0.1142657280752197,1.3617809794915514,1.476046707566771,-0.6466271130665205,1.4239645248886057,1.3570369602335242,-0.21054246066323667,1.198626894784939,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-06-19,4.517493599018181,4.198914656244764,4.719829887898385,3.987886556215699,3.179957367676637,2241324.023252378,2.991789898924087,2.5783661726469136,0.678773573874437,0.9554114088815701,1.396295212419172,1.0057027192185972,145682.670964359,200849.29305311822,109295.90979780428,-0.35108953624189787,0.1487159047790608,1.3346236089501204,1.4833395137291812,-0.6521679536264012,1.4094058567571996,1.327333558690815,-0.7082242950699014,-0.9600670858520176,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-06-22,3.794919872170791,4.358161168274808,4.048192573619893,4.343985858045432,3.459183435085471,-323969.47169863246,2.970411479326857,2.6389001308663778,0.6922916154433987,0.971627804462755,1.412338208639515,1.0202254359300595,151735.3577792908,197748.6601488274,108343.25660334963,-0.09263073677566469,0.11833827519286065,1.3381102157854101,1.4564484909782707,-1.171284294199693,1.4014541966395606,0.9656999780425866,-1.233152760336603,-2.2359353833638487,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-06-23,4.710525392292372,3.528331706502815,3.7520256708993465,2.8070206480610835,2.240487798431049,-700964.2396798101,2.9469757831024994,2.547015115548855,0.6989932898994428,0.9135090415730632,1.399541060102018,1.0248785271413976,-10208.14246803252,185193.02329889478,105739.94323017224,-0.7431058407488447,0.1458573556193768,1.2930362669938822,1.4388936226132591,-1.4974763916433742,1.3808160122979523,0.3719551122608938,-0.06243985102510931,-2.1440570268731647,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-06-24,1.8966215581339547,2.21310708986217,1.4264458039789716,1.2594865793049976,1.0138159001693694,89505.62395607051,2.612251087211803,2.4756554256212207,0.6995403599043154,0.9758422863943388,1.3697075018277736,1.025010446976176,34431.2655297621,181193.1575579836,105881.62654989187,-0.6263528454626738,0.053707155734194,1.2638369677171588,1.317544123451353,-0.23995750963296872,1.3801686796596455,0.4936441381759305,0.894195432658842,0.5149910241002162,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-06-25,1.331179081337325,1.5556519783225191,2.168371686391396,2.492826429836644,1.9886660046876208,-856743.8103480791,2.3764221012100295,2.485713387159971,0.7046356051610998,0.9693916178890611,1.341493059948452,1.0282477740101001,-48616.61373157407,183717.2133856504,101348.95737197925,0.40139898772686333,-0.04496365793116723,1.2606341775839567,1.2156705196527895,-0.4898476938320205,1.3689293944293235,0.5136893315585442,-1.3790336093165332,0.16478954021659842,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-06-26,2.6300109922880037,1.918333760846892,2.3905473633678263,1.8951105858127375,1.5143295241510677,-68589.14490341954,2.0432965325049155,2.4490189924710926,0.7089339009404387,0.9924699324550464,1.2911911797788556,1.0293814216184476,13751.272814013797,156991.13555863177,101344.40150988776,-0.552015243070755,-0.18112308220989018,1.239680518505265,1.0585574362953747,-0.7503238480515713,1.3505675314098964,0.5079865838167454,-0.6921204598546855,0.5102021355529457,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-06-29,2.252675827427428,3.371392456218661,2.406422887713351,3.6508618006559352,2.903078842064792,-74764.67450160487,1.9320756139007798,2.4146092501836924,0.7197127586369022,0.9622528040849149,1.2702063476844208,1.038189569464701,16444.367559054353,173306.79892241705,102240.05004566806,0.2536530772520197,-0.22294260019286982,1.2104405657570758,0.9874979655642059,-0.035658713368055,1.3561903876968229,0.5675101669798,-0.08947312747369361,-0.5867988854796606,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-06-30,2.8184266798507918,2.8209068285151844,3.223194271632263,3.2205688752272223,2.5615510517466635,-261351.20227156745,1.9962882645639026,2.4085654219967525,0.728019718359812,0.9608607265168406,1.2299791344052957,1.0445911482389838,16195.977058637212,165922.14630190472,102426.4506272633,-0.09556585970196176,-0.18774172109663886,1.1964584551755626,1.0087167340789238,-0.910588413247605,1.3540243092571063,0.35829414492671224,0.04614049269369477,-1.1361171244366264,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
