Date,Open,High,Low,Close,Adj Close,Volume,ORCL.csv_MA_5,ORCL.csv_MA_20,ORCL.csv_MA_250,ORCL.csv_realVolatility20,ORCL.csv_realVolatility60,ORCL.csv_realVolatility250,ORCL.csv_avgVolume_20,ORCL.csv_avgVolume_60,ORCL.csv_avgVolume_250,ORCL.csv_log1DayRet,ORCL.csv_logMA5_20,ORCL.csv_logMA20_250,ORCL.csv_logMA5_250,ORCL.csv_log1DayRange,ORCL.csv_HL_20_realVol_20,ORCL.csv_HL_5_realVol_20,ORCL.csv_logD2,ORCL.csv_logD5,ORCL.csv_Mean,ORCL.csv_Variance,ORCL.csv_Skewness,ORCL.csv_Kurtosis,ORCL.csv_Shape,ORCL.csv_Location,ORCL.csv_Scale
2020-06-01,2.9979263396560683,2.759706616655592,3.0837719218720423,2.756472431188492,2.615123842996361,-4730194.335250044,3.2189408503331807,3.0117536582100115,2.8659600407023804,0.5482270712522035,1.76564422395661,1.1609351482059758,268480.4958489017,736575.7801275121,702555.8740708727,-0.13660937445678467,0.06652985716946529,0.04961913303359568,0.11614899020306103,-1.1268102241901243,1.444111737353019,0.7721182747753301,-0.0550702293316068,-0.8015317117424337,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-06-02,3.0960003401768503,2.904120655280764,3.010603016091146,3.2631810748092533,3.094026291557057,-270437.9466170119,3.22028535735875,3.046218551422572,2.8668741025620577,0.529400758026526,1.7400187302056047,1.1610247504226194,354871.97459746,563742.6048524771,696048.2267602795,-0.0006378158945535917,0.0555689737255988,0.060678728869667145,0.11624770259526607,-2.2397759337437884,1.432501989709152,0.7417876527182362,-1.0579932477944038,-5.002289944420397,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-06-03,3.2246698079966905,3.329838445728697,3.440540958632376,3.409294841705389,3.231937638793532,90572.57775090728,3.1887616693050473,3.064932989197417,2.8671333593668415,0.5289993804311538,1.6948611000423937,1.1610992994647338,432096.2031652046,445797.5778619164,712089.4881471363,0.002251285656239035,0.03960694407221534,0.06671300479827466,0.10631994887049001,-2.2009087394016222,0.9561836839176977,0.6579275883075135,-0.48318809025621734,-1.8475781016232042,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-06-04,3.0875183156303123,3.264138103517105,2.920456259634705,2.6507804833177744,2.5143465861081324,490459.2186769005,2.9793224820737576,3.0600753676543397,2.863133695375396,0.5338064717218169,1.6951918918248767,1.1605832683439075,519030.3318073858,345094.36250045284,713405.3858835788,-0.2053546710448132,-0.026743625953936808,0.06652282293649545,0.03977919698255876,-1.068038922002024,0.9598909866713876,0.8121297609747019,-0.5452795599625266,0.04611605493036312,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-06-05,2.987172149129236,3.781761651683994,3.170394352054089,4.065289876377157,3.85179330802508,2778290.468989767,3.0614455334960327,3.082221544806955,2.863245716284152,0.5576920645342243,1.6029059197215785,1.160677711963929,699565.3832807638,352593.0241446548,718395.2384855684,0.2542116637850201,-0.006763416781503475,0.07369477057705079,0.06693135379554722,-0.49205735536872375,0.9934991492350486,0.7669115305928779,-0.4782686196051811,-0.8900986169985742,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-06-08,3.322520138127608,4.320118643095199,3.678458377832783,4.679458214025836,4.432356987797455,801442.6708429344,3.4248921624562514,3.1034280562355003,2.8677907721016744,0.6011293788752508,1.2954098824074423,1.164597598446878,726966.7232092632,312609.1377037797,724533.3667991916,0.28820792126554584,0.09856266069471782,0.07896535757809783,0.17752801827281564,-0.44369629719254094,1.0264605459770635,0.8851598863102893,0.6512883996422253,0.5973150942267,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-06-09,4.860355035150398,3.749991607967424,4.0019818636827225,3.0832041346808907,2.922540499046903,-1836215.8087269096,3.3905950039542203,3.077414061315831,2.8679413862539285,0.5969119066290722,1.2365224870234368,1.1646022531328426,641438.8568088292,158456.9612069004,721289.0531149805,-0.5086582158040452,0.09691576953149135,0.07049516847154057,0.16741093800303194,-1.378364860014767,1.0261249147192808,0.722747772379281,-0.07337444696492477,-1.7632548583141627,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-06-10,3.510288099227097,3.228714980509864,3.649931525962856,3.275957180067863,3.104603310260813,-1982780.624465993,3.3651281382476768,3.1264529875112546,2.8676960830765683,0.5531290458321415,1.0544622036665623,1.1645456923705775,527749.3475730735,52647.67568665688,710398.7608439523,-0.122812164807774,0.07356691095525145,0.08639018225494885,0.15995709321020016,-0.8646082177915625,0.9996528925858418,0.39374082224004475,0.28348855006734863,-2.0609391433722317,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-06-11,2.291446881292586,2.253763435901448,0.8570709509160324,0.5196518956694831,0.4977380931155295,4381946.589028847,2.9618064396491564,3.0482431384257245,2.859556997017981,0.7768929711976905,1.101364613800464,1.1739701809523833,659764.1889208078,88122.34462235728,719439.5971918994,-1.5268647016794272,-0.028766038613789603,0.06389868778111428,0.03513264916732476,0.33410693076482745,0.9839632144519249,0.6284264044098106,0.8857500389794454,0.7014171365086246,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-06-12,2.0672177152460804,2.242947173119589,1.877161462169333,2.4661739414217223,2.33835530994822,740365.7236948637,2.659118840033784,2.9827009100898687,2.8584627605880004,0.778817157756808,1.1049356685530616,1.1743293659418308,477573.72256677167,-14852.65956344856,708368.3602111802,0.12324421900077732,-0.11483443093316933,0.04254525167088534,-0.072289179262284,-1.0057076062534587,0.9334377881746821,0.6541756541250064,-0.26624940144136183,0.41438388271838245,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-06-15,1.093773320615291,3.078100901815596,2.2227835009356696,3.920728525080129,3.71370313247018,5373212.119357965,2.515388068968329,3.0095185342473814,2.8632944227183628,0.7949398907413333,1.047578702145706,1.1753569662903443,-637489.135601994,148484.35731859665,697910.1026405566,1.2223960475459579,-0.17935301714193466,0.04980725260311213,-0.12954576453882252,-0.1562826498345213,0.9680648575926325,0.6908155949615726,1.1681274804101973,-0.3303754623192958,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-06-16,5.485697774777528,4.558231537370439,5.294097185442702,4.660713850158409,4.4133141576919,6398323.118459202,2.8135428006973284,3.0652411690595334,2.8711952196600934,0.8532131759974454,1.0455252005168734,1.179120074678114,414932.30098343024,156581.5136019404,646799.2045377241,-0.21751838383020491,-0.08568177874854699,0.06539785521846866,-0.020283923530078303,-0.30670772029640897,0.9838229298961063,0.5453799029341596,0.7299413210733124,0.3992952191919749,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-06-17,2.5659456311988507,2.524765567431104,1.6827623422938345,0.8109462727813437,0.7723978162348004,13426343.129456457,2.347101701892126,2.9846926369637345,2.8479455828570583,0.9865917055694972,1.0256615429131204,1.1627926760012675,1266519.5071304734,373550.23649378424,581456.8420492064,-1.200582633494036,-0.24031552370217446,0.046898886127196816,-0.19341663757497762,-0.17197143441784754,1.005464678409406,0.48211051487116025,1.0788534679324375,0.8468143838281077,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-06-18,1.551021019436945,3.231649668419493,2.350397130496816,4.306079429026589,4.077553802242406,-1397496.915453514,3.063064843717501,3.0263152298530036,2.84897627816377,1.0152983588151152,1.0184729297914241,1.1637714437685167,1314300.8189459413,385246.46470648993,539440.3766134066,0.9665838140489262,0.01207021391029646,0.06038605461044553,0.07245626852074193,-0.126411044947548,1.033153670923473,0.3711404520955325,-1.0913576013157895,1.275311321190056,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-06-19,4.923881776706928,3.6313886463302874,4.252859525342899,4.209692297338705,3.9862079155499615,15536335.112507744,3.3926353648378496,3.10546720959982,2.8476225892260367,1.025813299173002,0.989905197082995,1.1622439048375108,2237690.29276936,539348.1274389775,663862.4460737658,-0.21125681654655146,0.08844283898940948,0.08667970720588265,0.17512254619529224,-0.4756662251024185,0.8474963472459879,0.14513187292560784,1.1674571801046036,0.49947298913897453,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-06-22,3.6924221716636367,4.324179793913807,4.410900839306819,4.430055565704954,4.194435616955147,-7381215.537719851,3.488781861734843,3.162000735873151,2.851276535965174,1.0541586294328926,0.9275976615233008,1.1650442680269182,1963862.307336683,408375.38262080686,625005.4244467338,0.127476135998332,0.09834766702342707,0.10343817015500595,0.20178583717843304,-2.4450586865547335,0.9051825717500396,0.9820793566190098,-2.1465919853705167,-0.7324443289055902,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-06-23,4.731978454720085,4.3774836888878,5.052354086847245,3.990261212076156,3.77835086658672,1083459.1461742,3.361789203513807,3.1965530913810265,2.8504941384277096,1.0628707017372832,0.930567559951858,1.1643527701692982,1884209.7224037878,440347.4175350691,663622.8709948263,-0.22505575725000934,0.05040026298289723,0.11458070915350775,0.16498097213640486,-0.3932346095675915,0.9171538164711515,0.974032183407804,-1.5709047001551957,-0.454188091043647,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-06-24,3.858281636628668,3.648975959532692,3.4433379720749,3.035939158120214,2.8756744093713777,823677.4874302801,3.7824445221411223,3.1708590078964933,2.8468984638237607,1.0641699928610246,0.9289560014994128,1.1628746215682637,1974676.6366742712,435566.62458854396,689037.9681581426,-0.2939346885874285,0.17636796800133667,0.10777238819954446,0.2841403562008812,-1.5816379985681084,0.922943503432008,0.9788575359182533,0.27669281684784697,0.7434964111993906,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-06-25,3.0236212913213905,2.552144052304506,2.799333525103428,3.396404024537901,3.216410823262485,-1072122.1283235066,3.6102159263451385,3.1536024229463884,2.8445483300825494,1.0602924935430782,0.8984165644290891,1.1615256048240217,1924159.2194515318,478342.33619552455,576317.7119237875,0.06181087058655665,0.13522215822076192,0.10314112995026224,0.23836328817102417,-1.397600140070278,0.8957453195788246,0.8504706563690742,-0.5763601192560901,-0.14949472680808734,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-06-26,3.244535771847453,3.045530040110478,3.243779028833053,3.026739956687834,2.8666585486932306,2159167.679336246,3.3863060529737923,3.124876447835365,2.837629548612997,1.0598737928258302,0.8950053742283105,1.1561881518917936,1770656.587257474,497992.8599596944,620974.910204607,-0.12382519766279274,0.0803449216775734,0.0964257080499102,0.17677062972748356,-1.6182315195012498,0.7855462048134512,0.7328658569632562,-4.708769955098396,0.11292625332133696,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-06-29,3.1774475152671613,3.509975838756887,3.4747068733714315,3.76786477006096,3.567383672841665,-2081101.216314968,3.2608956641510956,3.17248943932763,2.834097796988067,1.0571546136116359,0.8954501903503762,1.152585075622696,1903111.2432042279,478263.57669295004,628360.621634967,0.11575425603812826,0.027485309464406846,0.11279294264625692,0.14027825211066383,-3.3447518692881775,0.9499860048053933,1.0629641202387772,-1.0470464101343304,-0.46672589630466566,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-06-30,3.812624577616681,3.8399119678484936,4.0167801649572965,4.017125436183584,3.802959605648056,4160656.205479361,3.2658174119633627,3.20793610503218,2.831567097762694,1.0662316453013292,0.8953267721447566,1.1497455792355267,2124665.950809046,600128.7362119234,680228.3891082802,-0.002538210313203406,0.01788231485730302,0.12479746923438509,0.14267978409168808,-1.7323504728999732,0.9234735921930928,0.7972566573733585,-0.06581821217450498,-3.7046536527330955,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-07-01,3.4277324962848184,4.0091186446992495,3.8395158741763993,3.9178448174740623,3.708915077462208,1295619.6325041857,3.432465545581529,3.2317849769656135,2.8284688350175156,1.0721149042587645,0.878259156759456,1.146314734663073,2184918.3035467104,636141.6282748256,686720.8881477022,0.07884043913399383,0.06024421186429305,0.13329909150243158,0.1935433033667247,-1.7742962201277461,0.8999590412060848,0.7803914493235441,-1.9552336457428343,-0.18243276126794672,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-07-02,4.511500063624624,4.263199806173333,4.617564607564738,4.159151127355813,3.936981359910135,-924471.59173204,3.5765796529110587,3.3029167156557135,2.826719324799441,1.0691995677929045,0.8826037352154424,1.1442778697193492,2114171.763026263,626520.4469941746,677480.5515989149,-0.13621542919708574,0.0796010081751335,0.15568914131458605,0.2352901494897195,-1.0374283840566674,0.899902880755357,0.859451725355807,-2.0097531469683942,-0.32771196875405084,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-07-06,4.34636670765471,4.292007449352525,4.563512420521761,4.510589041031096,4.26919119634902,67700.83877248131,3.8570861824422167,3.323786610071911,2.8270832232924703,1.0844420444617542,0.876056536305022,1.1447237721587171,1978642.2815153985,603768.0539758519,682780.7264371361,-0.017915862549786152,0.1488073451969245,0.16185916119411609,0.31066650639104054,-1.3037748297601714,0.8930895115087394,0.8960791372242162,-0.5793255473310001,0.33827963632972763,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-07-07,4.134068391360003,4.088048325332252,4.19740965990313,3.782148949022549,3.5801552638375256,-1656083.5242825784,3.859640500641389,3.2811765238739143,2.823278152775999,1.0549322907551042,0.8545920413937912,1.1406093986467263,1855765.9717591233,566773.9900335128,671064.2535179419,-0.14385583549199474,0.16237199020764942,0.1503033790493888,0.3126753692570383,-2.2130978831764065,0.9160454239339317,0.4547741423800639,-1.0305067417338705,-4.360532028142164,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-07-08,4.202898090004645,3.635611418445549,3.776798675861741,4.128727980896656,3.907800740294903,-1120835.3123015258,3.8806087275707584,3.330439535936314,2.822780444466393,1.060294443877457,0.8559240202732701,1.1401067875936617,1891534.9965803926,585764.4944949377,683525.0471682007,-0.07279956352508865,0.15288774182288456,0.16538191564300958,0.31826965746589414,-1.9576682029231303,0.9326657915565038,0.48011491203772416,-1.0177963094347033,-2.255309077933388,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-07-09,4.321965489645884,4.800452081119097,4.61631303697142,4.77179072120596,4.515794859781359,2657123.6068416,4.041984684034588,3.400999113412342,2.825625681518397,1.0909858894861355,0.8529761250075772,1.1434492264838492,2123530.208145772,660985.6348401315,701159.7738916877,0.04387094681065038,0.17266658442892632,0.18533942508182769,0.35800600951075406,-1.6920641320358907,0.9363488206412726,0.4764980609674742,-0.06652492372275662,-0.21458059043470376,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-07-10,4.519796749040644,3.9331428893738334,4.02680718992093,4.109171563562661,3.88904346113894,-1710618.3629599754,4.032397104280349,3.5705643818135124,2.8269516084117385,0.853752371916656,0.857611738252406,1.1444930915522096,1818901.9605463308,669949.8243012745,701046.921948906,-0.15030379529337615,0.121637340643737,0.23352471252258214,0.3551620531663192,-2.368038159698589,0.894307779665036,0.42393907978004275,-3.9761733802528765,-3.037848881324569,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-07-13,4.097454942512961,4.224154498241447,4.226938437932702,3.632512474145699,3.438131304684376,2946981.6139431894,3.8661851259474203,3.6255531815503197,2.8286399486302956,0.8041894611710757,0.8531848275472914,1.1450843358754117,1929232.7550587473,678775.4669211748,721345.8480562767,-0.1754379368368253,0.06426138682484873,0.24821086585614227,0.3124722526809909,-5.883888199368361,1.3454399938671615,1.7303050657252548,0.07479532274993768,-0.18505341492512764,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-07-14,3.269650691616292,3.453263891223692,3.525824471397719,3.931876832908024,3.9498032267190695,1115040.4713141825,3.9401147185237293,3.6373581862627646,2.8334427445840302,0.8072785215229533,0.8419338420656459,1.1472653540971662,1716324.172656558,690131.0704395954,733597.2133791684,0.18898260458410182,0.07995219411936522,0.24976515532505214,0.32971734944441716,-2.623333477424046,1.3190394417500388,1.7036791001939344,-2.800827459390225,-0.9952041779328203,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-07-15,4.30930669242467,4.1891872050044086,3.580905488367982,3.2436967287637444,3.182216964855783,-3864560.300947044,3.7949979634359052,3.575803326620959,2.8332919094267743,0.7917847747785173,0.8418490967463529,1.1472168155309894,1203180.0016862457,672675.4654433187,712283.1919719732,-0.30319891830048257,0.0594940165531063,0.2327506031313426,0.29224461968444915,-0.4971171545983442,1.3089323005502644,2.0052372504660054,-1.3629125005415652,-0.3207787406308726,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-07-16,2.967727238504743,2.5726760284371157,2.8298871502746863,2.6851828902556107,2.6232832832968924,-3241320.793477369,3.416495648139012,3.668347599974063,2.832951070816738,0.5020202652919291,0.7941031359235109,1.1472666990944569,369796.8055395545,576246.4073585663,698797.3923620768,-0.12336972552353395,-0.07112595397664347,0.2584223658931552,0.1872964119165116,-1.3578580455723572,1.260514315866621,2.0487039025820932,0.282558929101694,0.6379048233435008,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-07-17,3.033250372266352,2.797119200738905,2.404206403206466,2.2002163840289057,2.148454064587696,3805308.333825199,3.0683777688287632,3.5718926130913276,2.8293086089990007,0.5958195568226843,0.8059192599604773,1.147991241152263,629937.0680034901,695740.0215450849,725308.3353958583,-0.34488623089851195,-0.15194659116116932,0.23306322500513554,0.08111663384396627,-0.934167580964368,1.2165401553653068,2.1762365387189027,0.03320544637641296,0.5542237895192871,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-07-20,2.0708776509402327,2.5004416798076363,2.8296008739268004,3.265422856779672,3.1511677356882046,-1339056.7769461162,3.010985055029529,3.5301406040982393,2.8300322986276774,0.5945146445485252,0.8023847988450681,1.1481374610859438,-213832.5264692028,685678.4775352733,727916.4349153358,0.41980059050185664,-0.15907041531146823,0.2210495768086063,0.06197916149713799,-1.1112137725427853,1.1872054695758132,0.8013334612271618,-0.6388778593928485,-1.2484000085753058,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-07-21,3.653099263949045,3.7131011729119976,3.8902990924600687,3.685878467406496,3.544222415644505,101480.75346567108,2.9298688928146164,3.4976299440327074,2.829460420979631,0.5736896814766335,0.8004093540166137,1.147744341104301,160302.28809007333,712880.2289278733,722967.572101158,-0.030257131573930805,-0.1771279047237933,0.2119995507602955,0.03487164603650227,-1.7304879815794523,1.17950486906795,0.46143137986017285,0.3334450529326185,-0.9024351377982693,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
2020-07-22,3.2682859996048776,3.2620128540866062,3.638876720036734,3.5485972851475798,3.4091512120807157,2076454.250243973,2.975255742259603,3.479169961307407,2.8287666307847403,0.57011014597949,0.7987749772175835,1.1473396061352932,209952.04329356196,767367.9801657331,740463.2446008427,0.04219766055106046,-0.15646374938336466,0.2069529513234951,0.05048920194013027,-0.9758712550213308,1.1490145314335516,0.3289064656120789,-1.3548597411017547,-1.4830949632622972,4.442482114315111,5.114488866412697,0.5998151386167166,3.84157068525821,0.060211499568282444,-32.83533883719443,37.210111806147154
