Date,Open,High,Low,Close,Adj Close,Volume,LULU.csv_MA_5,LULU.csv_MA_20,LULU.csv_MA_250,LULU.csv_realVolatility20,LULU.csv_realVolatility60,LULU.csv_realVolatility250,LULU.csv_avgVolume_20,LULU.csv_avgVolume_60,LULU.csv_avgVolume_250,LULU.csv_log1DayRet,LULU.csv_logMA5_20,LULU.csv_logMA20_250,LULU.csv_logMA5_250,LULU.csv_log1DayRange,LULU.csv_HL_20_realVol_20,LULU.csv_HL_5_realVol_20,LULU.csv_logD2,LULU.csv_logD5,LULU.csv_Mean,LULU.csv_Variance,LULU.csv_Skewness,LULU.csv_Kurtosis,LULU.csv_Shape,LULU.csv_Location,LULU.csv_Scale
2020-05-15,19.459213722515244,24.89929239010067,22.096294333415955,27.380083686387195,27.380083686387195,153138.68494961737,20.98965092639046,17.394385026401853,12.854149166664659,7.209140382241306,13.078207781434099,7.590557641258295,-58470.479182821466,178379.1562171277,116200.15860748333,0.34149520519672744,0.1878820487124706,0.3024808029395176,0.49036285165198823,1.030689578884057,1.3597225726899247,1.319792620098316,3.0205591854628917,-0.11322642107383196,19.524979418595823,127.74160758916409,-0.016339802031568585,1.8718535812649026,0.011292315094761547,-979.4455730300363,998.9084940957725
2020-05-18,35.58262759368307,32.46494108633252,36.31940464390348,30.513606119489594,30.513606119489594,645060.4953272834,21.241664691785452,18.169210172940335,12.922087789673878,7.7524794300912205,13.346298009391951,7.6721925022477935,4867.435592094087,183883.91932053253,118014.52101344572,-0.15368484339347024,0.15623615590169673,0.34079033379270124,0.49702648969439794,1.3492318423572331,1.3747781329544992,1.3138936882808068,2.2636993293826273,0.2311663440548158,19.524979418595823,127.74160758916409,-0.016339802031568585,1.8718535812649026,0.011292315094761547,-979.4455730300363,998.9084940957725
2020-05-19,28.842182104422704,23.044070488343664,25.377873891669907,20.427868220068262,20.427868220068262,-481034.53371238266,21.218777737482846,18.976641047732578,12.958127662753256,7.037678591923921,13.403707457582547,7.686247393831269,-18287.975692446962,167449.93001356188,118114.45648036755,-0.34493891416420813,0.11167772770270684,0.3814855942503989,0.49316332195310586,0.8474992986655412,1.3770741226159704,1.3043772719781421,1.93906038091188,-2.167750299426699,19.524979418595823,127.74160758916409,-0.016339802031568585,1.8718535812649026,0.011292315094761547,-979.4455730300363,998.9084940957725
2020-05-20,23.86242893817115,24.229716590224285,27.2765938157732,27.57853861222628,27.57853861222628,-517269.2129415735,25.359019386832717,19.598044068633776,13.044717022459132,7.228160443497386,13.563120555732764,7.728585027936098,-6397.970507570545,158839.81331519232,113904.15342412864,0.14473267265575385,0.25770469226953335,0.40704654290084324,0.6647512351703766,1.1141172056403752,1.3611673789211813,1.0626538566129118,1.0767304537866929,3.030192067976077,19.524979418595823,127.74160758916409,-0.016339802031568585,1.8718535812649026,0.011292315094761547,-979.4455730300363,998.9084940957725
2020-05-21,25.767107006989903,30.8675746232214,26.248796201583417,32.64518658544122,32.64518658544122,457741.2769388682,27.709056644722512,20.57651782973567,13.130883356398726,7.613072726548909,13.854698025681017,7.8263225736119715,45472.12513750384,170269.353095367,115464.66119420825,0.23659866389930428,0.29760880001362766,0.44918355065803356,0.7467923506716612,1.5301302592300527,1.2648337192016332,0.26844968680355086,2.502854483292747,2.4638690948856774,19.524979418595823,127.74160758916409,-0.016339802031568585,1.8718535812649026,0.011292315094761547,-979.4455730300363,998.9084940957725
2020-05-22,32.47102046176457,34.32844730604117,33.0814029015051,35.88252240199796,35.88252240199796,446135.0972290179,29.409544387844665,21.574122875241947,13.229336066387805,8.252597354146818,14.006702592588367,7.95654070342741,64090.218321189794,151667.86274544438,114092.48932824298,0.09990232232387689,0.3098246792417692,0.48905778854024234,0.7988824677820114,0.22077627515458387,1.265551076540146,0.5112990935581433,2.1167353743228414,2.1403530300650355,19.524979418595823,127.74160758916409,-0.016339802031568585,1.8718535812649026,0.011292315094761547,-979.4455730300363,998.9084940957725
2020-05-26,40.52269397107389,36.10748129334695,39.42187732588701,33.95791258485531,33.95791258485531,310885.0567839658,30.098405680917807,21.936409057591174,13.369790606936618,8.639978672772513,14.195541700171418,8.01132244819925,46691.75712135888,128387.33914103625,103098.80377864421,-0.1767402694657349,0.31632443251960357,0.49515004084069814,0.8114744733603018,1.1982754147431856,1.2413761526862028,0.4904662737012489,0.27210589069041863,1.2367225679043536,19.524979418595823,127.74160758916409,-0.016339802031568585,1.8718535812649026,0.011292315094761547,-979.4455730300363,998.9084940957725
2020-05-27,30.49570443801417,27.99256654113759,23.553102546543613,29.358925201026523,29.358925201026523,278134.78560184245,31.88461707710946,22.521226170257744,13.459345656984596,8.730838667830163,14.361095077510534,8.064457375043458,89716.53378611448,138802.23637690133,109388.42901030392,-0.03798924011507761,0.34766542034877795,0.514784540706147,0.862449961054925,1.4905336472183606,1.256467502579521,0.529112626566902,1.8754259417385797,2.1895347508133254,19.524979418595823,127.74160758916409,-0.016339802031568585,1.8718535812649026,0.011292315094761547,-979.4455730300363,998.9084940957725
2020-05-28,28.27407427294648,35.126942530155844,30.569630242552847,30.22365167863029,30.22365167863029,376451.29491007817,32.41363969039026,22.781281803849527,13.544174253358419,8.885356217674694,14.53362471590615,8.128816519731945,116793.35543595906,121876.16441499388,112701.30087957147,0.06667950469068931,0.3526400870486213,0.5199827147901863,0.8726228018388077,1.5167330391421965,1.2734781584169224,0.5595128102943232,1.3175499157971624,0.9727138116193148,19.524979418595823,127.74160758916409,-0.016339802031568585,1.8718535812649026,0.011292315094761547,-979.4455730300363,998.9084940957725
2020-05-29,31.116921965204,39.93647831107555,33.55990388342781,43.1265592437079,43.1265592437079,2841888.472170914,34.5099142220436,24.36584722912058,13.689278833432367,9.55599147575474,15.04705426165135,8.330132097206029,254777.11212462647,186081.75572752996,124794.05901666185,0.32638724522845414,0.3480642034354243,0.5765694885082757,0.9246336919437,1.8526310295954387,1.2720761568740044,0.623292949248232,2.6223204782742635,2.349599649158157,19.524979418595823,127.74160758916409,-0.016339802031568585,1.8718535812649026,0.011292315094761547,-979.4455730300363,998.9084940957725
