Date,Open,High,Low,Close,Adj Close,Volume,FLEX.csv_MA_5,FLEX.csv_MA_20,FLEX.csv_MA_250,FLEX.csv_realVolatility20,FLEX.csv_realVolatility60,FLEX.csv_realVolatility250,FLEX.csv_avgVolume_20,FLEX.csv_avgVolume_60,FLEX.csv_avgVolume_250,FLEX.csv_log1DayRet,FLEX.csv_logMA5_20,FLEX.csv_logMA20_250,FLEX.csv_logMA5_250,FLEX.csv_log1DayRange,FLEX.csv_HL_20_realVol_20,FLEX.csv_HL_5_realVol_20,FLEX.csv_logD2,FLEX.csv_logD5,FLEX.csv_Mean,FLEX.csv_Variance,FLEX.csv_Skewness,FLEX.csv_Kurtosis,FLEX.csv_Shape,FLEX.csv_Location,FLEX.csv_Scale
2020-06-04,1.3891900968098216,1.229956506365104,1.2416317543370257,1.1844860345428143,1.1844860345428143,-1904644.6331973155,0.9749233629196473,0.7917484913918899,0.5993928377284233,0.35910890705072995,0.7328795539174839,0.511934343808076,931832.325613277,562262.5614479594,293235.7922813719,-0.15941195878576736,0.20811508576758359,0.2783265742644495,0.4864416600320332,-4.450284236087699,1.3236762407744125,1.389679704674666,-1.7474674140606734,-0.4461137831754302,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
2020-06-05,1.4426431037355971,1.683691517112715,1.6325319729530738,1.701957258748247,1.701957258748247,529466.6832059445,1.2366752244778618,0.8337611948689345,0.6037805045456541,0.4128533530072436,0.7425359455952105,0.516661820760865,900560.1641743347,551051.0554321486,304215.73468924477,0.16530199762480569,0.3942347627035414,0.3227362954510386,0.71697105815458,-2.9728062124042105,1.267634018084761,1.3340477976537684,-0.8345452348813853,0.26907959514757585,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
2020-06-08,1.755583189939843,1.4933411717855885,1.5734897675419417,1.3880510842005478,1.3880510842005478,-1862242.1131970813,1.3105302469676954,0.835193878373292,0.6073847422907532,0.4148184590554938,0.7104287797970404,0.518981520720928,769171.9628990033,502997.0897864137,301061.941193159,-0.23490043809136113,0.4505232154084655,0.3185014549771837,0.769024670385649,-2.523872920275274,1.1884774099495992,1.089440845422463,-1.5917696708402937,-0.9962133505421699,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
2020-06-09,0.7746543518040934,1.2454688992594374,0.8447398196207976,1.269312022650814,1.269312022650814,1825982.7805767497,1.362338364321158,0.8574072570466879,0.6112409997226302,0.4259910793436276,0.7045218831588484,0.5203075091835139,910079.9666976377,515782.9353618097,311349.6660207565,0.4938133860295104,0.46304486966588854,0.3384217018427998,0.8014665715086883,-0.9144696918778328,1.220612557416645,1.2657468353991075,-0.8378372029747952,-1.3507705238943521,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
2020-06-10,1.460373490651132,1.0507571711573729,0.73295652705061,0.3336283484264442,0.3336283484264442,-444441.2546559647,1.1754869497137732,0.8437058745927105,0.6109404027115176,0.43866506164047986,0.623516824713778,0.5204466373922603,931575.3319622297,481822.31433773803,304508.3997082246,-1.4764198533299264,0.33163382197592983,0.32280453019634875,0.6544383521722785,-1.1463309981139136,1.2354123801508465,1.4427050211853802,0.05299344729359445,-0.0680036398269826,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
2020-06-11,-0.1904336877513115,-0.2005209279560897,-0.2106007163738166,-0.2798882772070072,-0.2798882772070072,-1936681.8125782749,0.8826120873638091,0.8227005497715879,0.6096349409690706,0.4820383339773966,0.5958840799327233,0.5222743044229424,669909.8220991439,366416.0105688104,292299.4502853393,0.38508647539490254,0.0702935094918634,0.2997319618349936,0.3700254713268569,-4.597223006864084,1.2469112870712868,1.4954046332669964,0.43773886221500047,0.3814280602839588,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
2020-06-12,0.4256142185678522,0.3379294534302541,0.3959249216284908,0.5479185524291674,0.5479185524291674,-823345.2519760085,0.6518043460999932,0.8262381453610745,0.6114399241925458,0.47962262166825276,0.5325787719336321,0.5212731788675719,644994.8028454138,337107.8865823876,282323.00663803157,0.25259330318934475,-0.23713860931821606,0.3010663365895491,0.06392772727133311,-2.847390406001538,1.2396386310998353,1.4850594545629658,-1.5404240891539307,0.1432677085278226,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
2020-06-15,0.0022494905687846,0.3403607122299368,0.2799329360027576,0.5199921878473655,0.5199921878473655,-133159.6753291567,0.47819256682935674,0.8279803710776399,0.6116954855641004,0.47838007871982385,0.5320231516969454,0.5212123743949699,676150.3252995664,323979.7878730304,278781.840164817,5.443110011384843,-0.5489759368352801,0.3027548616019678,-0.2462210752333122,-2.806306408438858,1.2087165277568084,1.4960016996999543,-0.22329298116032723,-0.1414957136822393,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
2020-06-16,1.1804993477302057,0.9159360351273786,0.9660636154904552,0.7784660458141017,0.7784660458141017,-897845.6946176677,0.38002337146201426,0.7950974604047529,0.6123737437185506,0.4564790568768066,0.5064135577554544,0.5213190409481058,554070.9915442901,259595.54527840603,278002.274930874,-0.4163674285479679,-0.7382319441681214,0.2611219103784658,-0.47711003378965566,-2.993183916115262,1.194037007822444,1.2220627535515802,-1.4672983927158556,-0.7116248931964135,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
2020-06-17,0.5627631766998151,0.4366947317310456,0.6575544370170281,0.6401937298873088,0.6401937298873088,-263889.524603711,0.44133644775418723,0.7914954245403085,0.6120998910329579,0.4574505352319049,0.4884186675263311,0.5212862406485468,566949.0915950802,313651.24338853086,282866.9073202711,0.1289119391471034,-0.5841165939105484,0.25702860872395356,-0.3270879851865949,-1.51022759675695,1.2031100758816202,1.0976481543553467,-2.118585428012044,-1.1823242300059071,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
2020-06-18,0.4829925411967952,0.5350264678372785,0.6839481312472708,0.6214331550883241,0.6214331550883241,-1408952.7648157566,0.6216007342132535,0.7741524456782133,0.6127387858390093,0.4569698343509721,0.4884324614604761,0.5211990524144026,524974.1773022768,304984.81759211456,281745.1559973418,0.25202714012781857,-0.21947083221709224,0.23383009156016088,0.01435925934306867,-1.9043348602173307,1.0295748414542474,0.6621431187002699,-1.8513000005062092,-0.10389333438891447,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
2020-06-19,0.8337649175966204,0.9592719497118596,0.7101216007520348,0.6881855650467346,0.6881855650467346,1601054.2015340878,0.649654136736767,0.7868513095001503,0.6136197893545474,0.4505090811877689,0.4865469244532308,0.5211394472810653,644186.2340499986,298944.37828978273,292473.4289831485,-0.19189297103558414,-0.19159917332886167,0.24866379651378076,0.057064623184919186,-1.3896987536543606,1.0651534608175424,0.7391105413792457,-3.036724383388333,-1.9642074398497944,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
2020-06-22,0.5477605877152678,0.3674852630201322,0.6151507725285521,0.5378841039700948,0.5378841039700948,-620483.1377436751,0.6532325199613128,0.7952377738168214,0.6142625221539423,0.4438558478560191,0.48427313737147043,0.5209457467106916,592947.02879289,275405.84222562035,279803.8934756721,-0.018195190929650273,-0.19670801103053617,0.2582187592184025,0.06151074818786628,-1.395676195183968,1.0757914236366177,0.6787686184023006,-2.482321381058137,-4.023406281398752,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
2020-06-23,0.6770580489112534,0.7406202109764068,0.7720165101694612,0.808968641700246,0.808968641700246,-1139641.6214011274,0.6593330391385417,0.7919680298039424,0.6150648454592108,0.4434829901229518,0.4737021780752502,0.5210911024000011,512351.83349070477,263634.894313784,284515.6286231793,0.17800314093663155,-0.18329224727646043,0.2527933225713065,0.06950107529484598,-3.4610652531077877,1.091095608069358,0.8801181075136482,-2.113759097223379,-3.489943487969386,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
2020-06-24,0.5906535955183507,0.4066527955173606,0.3608990732893335,0.3384504068992315,0.3384504068992315,9369953.11535959,0.5989843745409261,0.7656772370289759,0.6144927151224432,0.4544223152990711,0.47432650117863506,0.521316829393579,949619.2264631987,408801.7539082771,319932.6861810626,-0.5568521395712965,-0.24552520749498163,0.21996364539361096,-0.025561562101370672,-3.0844821303947105,1.087129089734348,0.9685643744686084,-1.6122734434006842,-1.1981785468778914,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
2020-06-25,0.2439357646452737,0.3431015250107139,0.4805392955447534,0.5290402360127411,0.5290402360127411,-3814489.327280243,0.5805057907258095,0.7649104938056299,0.6141251968940273,0.45482812536853473,0.4726831845222211,0.521344666139355,619910.3488189973,356411.6164421492,290071.1379426493,0.7741595584976442,-0.2758590489213345,0.21956001432224923,-0.056299034599085175,-1.984584042254073,1.09129047471677,0.962108918571076,-1.2732214024813617,-2.3817049366521226,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
2020-06-26,0.5320422961504843,0.3890295061712319,0.3461955447652629,0.197548326326121,0.197548326326121,-3693929.971410239,0.4823783429816868,0.7551280125740772,0.6118924599065158,0.46522883586547314,0.4625136887456217,0.5219307003212886,-881438.5306475786,321414.740666706,271240.5126989176,-0.990739745555391,-0.448158537866148,0.21033073998985954,-0.23782779787628852,-3.1504240002481017,1.0766911212825574,0.8813474429405809,-1.9596900938762998,-0.7120502455935555,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
2020-06-29,0.3185318036154552,0.5283531672457125,0.5026848923965703,0.6933561535328252,0.6933561535328252,-287572.08160701767,0.5134727528942329,0.7388570216631495,0.6129486449555681,0.4611958219775099,0.45747058927467743,0.5218268934909163,-582865.8058264576,304561.0557137486,266431.508384162,0.7778214728421364,-0.36390746039632144,0.1868232709621254,-0.1770841894341961,-3.6624994912993136,1.0673616435990738,0.6497660320818678,-1.805964377803293,-1.861289309096317,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
2020-06-30,0.5833965122245743,0.6200094201561113,0.7086125278421811,0.618134181189884,0.618134181189884,2277282.94490635,0.4753058607921605,0.7192501589284686,0.6125358740718286,0.45736946809819745,0.441337329915236,0.5217816321246107,-163242.64173415495,317935.7038051948,288801.62798258377,0.05783847650126699,-0.4142507091298599,0.16060171277886678,-0.25364899635099314,-2.4235883465226893,1.033908778431741,0.6587005707923412,-0.8661066471307959,-1.6563489256347788,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
2020-07-01,0.7915667438216216,0.5766623929095642,0.5283462014904092,0.3797252967318902,0.3797252967318902,-1239369.5764988903,0.4835608387586922,0.6748421526918948,0.611492699267407,0.4442252177144081,0.4360378839342518,0.5219861185829133,-243347.43576647047,305075.3389876534,281222.14471323014,-0.7345661135411574,-0.3333016787803407,0.09857579966179227,-0.2347258791185484,-3.0299885484298534,1.0350749798774572,0.6545183961887584,-1.1595385999352505,-3.187500958285293,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
2020-07-02,0.5155554265005806,0.549908332763632,0.4549614871362779,0.4072712777606604,0.4072712777606604,-890045.101551821,0.4592070471082761,0.6359814148527871,0.611059810199247,0.43109645916028977,0.4365285672152656,0.5221109115788246,-192617.45918419576,301883.9493508801,284294.9388690347,-0.23576532402738085,-0.32566814960582446,0.03997449756965925,-0.2856936520361654,-2.3544380636832245,0.9410356275282262,0.5437589872901027,-1.5565471034639207,-2.105629814545552,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
2020-07-06,0.5312723160376924,0.4881468255394523,0.6782913141766862,0.7253428206403587,0.7253428206403587,-1949972.39557408,0.5647659459711236,0.5871506929473926,0.6117406074325108,0.3520639264581829,0.4367645871696066,0.5221486705161248,-316589.413123197,277440.16688906035,283557.2075475894,0.3113696731335898,-0.03887011359760483,-0.041026844602109244,-0.07989695819971414,-1.65997102931804,0.9525967778449159,0.7558879266307555,-1.0624225375840592,-0.6390482863537592,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
2020-07-07,0.4815414495711128,0.3752418405341373,0.4069006577199845,0.3154902384931946,0.3154902384931946,842603.4141717297,0.48919276296319747,0.533522650662025,0.6108346064821767,0.3017379296297303,0.4379971955410928,0.5224665908004533,-181347.13675475642,284269.49113773095,290443.4979004145,-0.42286457009006057,-0.08674491647623117,-0.13532470280827902,-0.2220696192845102,-3.4527385851182864,0.9790743275713144,0.6866353707461971,-2.3883495466162143,-0.9732158684087009,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
2020-07-08,0.3216957419547706,0.3401879960347784,0.3723194185205445,0.4443555680913498,0.4443555680913498,-1462200.1041662446,0.45443704034349064,0.4922748279340518,0.6109524629101005,0.2473445175048069,0.43631904573154434,0.5224255346280916,-345756.2809919062,301437.209368692,285357.7661717716,0.3230188728916322,-0.07997777497378857,-0.21598200013472124,-0.29595977510850974,-3.4379208340125302,0.9267637627607165,0.7718894608994049,-1.26944597527167,-1.7499731283916558,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
2020-07-09,0.4327405891390681,0.4041012792309963,0.2706726662485561,0.4230828389318448,0.4230828389318448,-649549.5559398644,0.46310854878348157,0.4967475524593218,0.6094474933332806,0.24512355821443169,0.4338631131747047,0.5224226305789806,-356011.6960561011,245229.58573513382,284017.6225917562,-0.02257045058306461,-0.07012048108772083,-0.20447084378300975,-0.2745913248707305,-2.0141886783770917,0.8731655996533229,0.8238781119187956,-2.229403402776686,-3.1382746070377046,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
2020-07-10,0.4232526637308407,0.4216910971033067,0.6040187473526855,0.541898410858848,0.541898410858848,-490168.73425336,0.4900339754031192,0.5378368868626147,0.6095963240026615,0.1633102209553093,0.42016399278067335,0.5223979664199025,-283686.0421398554,259060.46847856726,284694.33709672187,0.24710923552206682,-0.09308060366358765,-0.12524164425298503,-0.2183222479165727,-1.7019499343645916,0.7684653349279759,0.9158428068379219,-2.3274635844919738,-2.005246298890627,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
2020-07-13,0.6690203417368741,0.8897314518004054,0.8088639662481265,0.6466633974613387,0.6466633974613387,1630063.435735053,0.4742980907673152,0.5427741291142232,0.6103950463579405,0.16511373740362062,0.4116607639371422,0.5223009815542444,-161015.6077543023,175835.8789364922,291668.2227501294,-0.03398855794530953,-0.13485725740687385,-0.11741309962125163,-0.25227035702812545,-2.514943444823734,0.7644418691877756,0.8036189494561401,-1.4979834890238635,-2.5423736167156563,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
2020-07-14,0.5189640241794136,0.6039430958801475,0.4904111757398466,0.8007831354922343,0.8007831354922343,-650996.3744062674,0.5713566701671231,0.5568136764964666,0.6112375130678168,0.17473225111562768,0.4099739659766276,0.5224380653862145,-186907.44270815785,212269.7569327247,278396.76849591965,0.4337556050141925,0.025782984530468372,-0.0932549406697034,-0.06747195613923503,-2.175671246883442,0.7640012908572653,0.6656038776993287,-1.3513723949950684,-0.7230026589874957,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
2020-07-15,1.0122200738800735,1.2885121772004258,1.059066863988252,1.375748943889432,1.375748943889432,1277809.193044789,0.7576353453267395,0.5866778214002332,0.6140701070734629,0.2496085027606614,0.40816353238631475,0.5246599072851503,-78124.69832503502,248441.20118726377,283827.6010714169,0.30685225776403635,0.25572638218821975,-0.045633289596678665,0.21009309259154116,-1.472090564533508,0.7841088031878789,0.4064526137835206,-0.31596420622018645,-0.07107356055053829,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
2020-07-16,1.1130275522526514,1.00290448256869,1.2328859026887589,0.9614672535548312,0.9614672535548312,-1277178.096488387,0.8653122282513369,0.6027414975836092,0.6157679715073301,0.26320154579823674,0.3922245758968754,0.5250961320530677,-128789.12691926882,150686.2953733816,284744.8837733146,-0.14637859912955092,0.36160198839788993,-0.021381812024243847,0.340220176373646,-1.469756755408647,0.7865445063910727,0.4626299166021746,-1.828314840851356,-0.6191824486504999,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
2020-07-17,1.073412764977009,0.9247529699916353,1.0029566267682393,0.9912545213696228,0.9912545213696228,-583474.8970567025,0.9551834503534918,0.6212325658976742,0.6167095177870234,0.2772022461312711,0.38880260024873464,0.5255591841068885,-87515.23353131613,211407.23818093806,276927.82307083544,-0.0796270175496161,0.4301979025682119,0.007307398782355439,0.43750530135056737,-2.5484388706750165,0.7788907642558466,0.5362167420595895,-0.9558259959418848,-0.7999395864150239,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
2020-07-20,0.9061329030006444,0.7430953522264376,0.7910148981574467,0.7599284864085707,0.7599284864085707,-919395.549720231,0.9778364681429382,0.624819711965766,0.6166437325650093,0.27857505101169944,0.38632652124754036,0.5255401472062388,-213537.7210940321,209973.2067213344,277960.13620668254,-0.17596165531627936,0.4478792982969998,0.01317170899123277,0.46105100728823256,-3.0382318007830853,0.7509352485949722,0.6837837062683974,-1.6017735233151058,-2.1780242877569385,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
2020-07-21,0.9122963433296524,0.9117833705305172,0.8465782179338603,0.7012467982756005,0.7012467982756005,-792116.0854160369,0.9579292006996114,0.6329878466810414,0.6158466324037121,0.27828668037105986,0.38473789466937275,0.5252589003718374,-222119.36847765016,198580.25368936954,270243.50782556203,-0.26310498406732974,0.4143226495997225,0.027453263239938044,0.4417759128396606,-2.7302167856159563,0.7054014532127676,0.7339772891130899,-1.2378477249975284,-2.3072325033290824,1.0469191836392961,0.3928362218052423,0.16132926214201967,1.6038296523921947,0.026527115670283263,-22.563205708739865,23.601817235946463
