Date,Open,High,Low,Close,Adj Close,Volume,HOG.csv_MA_5,HOG.csv_MA_20,HOG.csv_MA_250,HOG.csv_realVolatility20,HOG.csv_realVolatility60,HOG.csv_realVolatility250,HOG.csv_avgVolume_20,HOG.csv_avgVolume_60,HOG.csv_avgVolume_250,HOG.csv_log1DayRet,HOG.csv_logMA5_20,HOG.csv_logMA20_250,HOG.csv_logMA5_250,HOG.csv_log1DayRange,HOG.csv_HL_20_realVol_20,HOG.csv_HL_5_realVol_20,HOG.csv_logD2,HOG.csv_logD5,HOG.csv_Mean,HOG.csv_Variance,HOG.csv_Skewness,HOG.csv_Kurtosis,HOG.csv_Shape,HOG.csv_Location,HOG.csv_Scale
2020-06-01,-0.3964781329628977,0.9081262057444092,0.9007117627117012,1.779421340792215,1.7001394772017324,-6962661.97462976,1.3208718437473805,1.2573023563300878,1.422736218730636,1.1429899894232785,1.8319459172112131,1.3466003986243638,695415.3761933104,585815.1737172863,221933.38209297464,1.4558446826940998,0.049323567525237116,-0.12361349335925312,-0.07428992583401596,-4.904325419806397,1.426711073444755,1.8953851444477958,-0.05840000893756202,0.09098626576923485,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-06-02,2.0928605419605866,1.7474894086295727,2.4758436356779114,2.221473679865129,2.1195823743640414,-2044861.292385818,1.2275557619253306,1.3417328352475582,1.4234915271323134,1.1411036295566426,1.8325368718756965,1.346939404876288,622309.0401141963,518311.1605385178,212646.65589846706,0.012687265502264218,-0.08893693229808738,-0.05915073639752004,-0.1480876686956074,-0.31696777350913025,1.4682310610964004,1.905357301526942,1.0388988146152238,-0.7623249067523677,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-06-03,2.73573955042441,2.537108644239826,2.9419662815783383,2.478945526320409,2.363724741215666,-370780.4537319187,1.246758530635026,1.4179726965826123,1.4259365640177113,1.1565747139617573,1.7987031038764325,1.3480932755248898,548888.7771918871,505421.6572156849,208057.61808659253,-0.14616314663235613,-0.1286811653276056,-0.005600662695246056,-0.13428182802285155,-0.904219786415098,1.2702960787396198,1.9682040709584794,-0.4100979270396923,-2.343262894280681,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-06-04,1.648148415889608,2.154268095450874,1.2919950735422567,2.685474311046864,2.559511086200743,-365232.3737988752,1.6072873633366676,1.5514069624732483,1.4281093987277693,1.124616294773724,1.82107798394466,1.3494856873398817,573396.3572448911,510985.36375337775,209974.29746015492,0.4401637726815341,0.03538565358881205,0.082810766192878,0.11819641978169007,-0.14818332771458378,1.3059841686394953,1.9645396825551773,-0.8211425837492046,0.5892545667336578,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-06-05,4.326750202002383,3.780024129768595,3.6174040134778416,2.6406754045061334,2.5165509371410373,-927310.6401724484,2.251901723224644,1.6171396462665222,1.4292674317476444,1.141407361784332,1.8092854539987506,1.3502980019069066,516890.312636769,495499.30268092756,207681.83551690643,-0.541927441216335,0.3311161313557713,0.12349691067590254,0.45461304203167363,-1.8163383730953746,1.3063129563364984,1.9494743504768492,-1.8784539776415874,1.1703348797927016,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-06-08,2.7848414089936284,3.8253534187325258,3.647738107220978,4.507005477162771,4.289336966090339,4597853.351695825,2.7697412210023655,1.738042266387756,1.438347023654086,1.2883507317326306,1.7945277419361327,1.3618643527697751,768714.1981488552,556676.7131151198,225681.1491724937,0.43194124058465116,0.46599454828653614,0.18926479152220593,0.6552593398087421,-1.7281352386743114,1.2884339680188244,0.7740160247135888,0.5480207559817304,0.9513479778481045,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-06-09,2.764195255864728,2.491301655216948,2.605578307154463,2.732878307859117,2.603428496489471,-2459086.41794356,2.8665104454274513,1.8645050738567932,1.443004352236735,1.2396450667041146,1.811453874299138,1.3638563709142828,618137.9656954112,490321.1190880681,217149.90789652587,-0.059920317043712736,0.4300997753960307,0.256268346038992,0.6863681214350228,-2.169132999060322,1.280723194015861,0.8176901395770912,-2.4432555154052666,-0.7259883523087153,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-06-10,2.9233654939460685,2.117295449179146,1.83899281458541,1.1503342884074357,1.0995639912081463,2527289.948602657,2.6136782954259474,1.9000507052220972,1.439532456033827,1.2048017697885434,1.756915118172972,1.363620488156805,713354.1695489973,527571.6884696912,228535.41737530328,-0.9778217894059513,0.31887796500831017,0.2775621952182738,0.596440160226584,-1.2790461437551235,1.1687238235623452,0.7826691194163421,1.1599497465156798,0.2344084632773903,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-06-11,-1.1830511192762465,-0.0275328095773019,-0.196534592811151,-0.2120804448302706,-0.1951584729059341,-2356582.60527268,2.062744383604612,1.8968911196774638,1.4323331467659555,1.210480670916192,1.7605808743011815,1.3674907912695577,586563.0402540748,483770.3794153592,220236.99310990615,-1.8020401645196655,0.08382102798045596,0.28091160737681337,0.3647326353572694,-1.7778460124351516,1.1518225479556563,0.3174272411375011,1.029114636013223,1.013297493163201,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-06-12,2.105028462439368,1.5063319343377692,1.7099139381170811,2.1599695438238165,2.0581832575933667,-619990.9112591336,1.9710708476950778,1.9648662446634433,1.434069478098206,1.1773721937311596,1.7213866964696876,1.3680107431474324,559585.4608229423,467467.0893686405,216612.59697815106,-0.02250530849469877,0.0031527984444824604,0.31490798257050057,0.31806078101498314,-1.591686388294368,1.1299456620296315,0.3222774294745239,-0.04226129399704984,-0.7800836231623088,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-06-15,0.5680466462841451,1.4127599706728091,1.1120083011501265,1.6943229215961964,1.6154977016656922,1971384.9451181677,1.4363029948101484,2.0088770092388044,1.4322780735849487,1.1449969752579074,1.6675844997366276,1.3674765203059074,686837.7734578404,483015.48026389227,221717.17536226803,1.0451948234979058,-0.33550341652744486,0.3383096289164487,0.0028062123890039343,-1.201470372945142,1.127740453847377,0.3928658623477513,0.5936893069681973,0.9835153663362594,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-06-16,3.761780971233236,2.9170421850650072,2.769001743832453,2.0742171345315903,1.9761510435181096,-2120412.2092888365,1.3108475042158763,1.936575476296844,1.4328930516884613,1.0956477054229221,1.5547857490909365,1.3676872270654934,503366.5226249176,432724.54201077373,213837.3049260608,-0.6437414723893873,-0.3902473170232636,0.3012256812342043,-0.08902163578905926,-1.9102697909731192,1.1068227374551354,0.3075359656364568,-2.5006432542887316,-0.466366327501075,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-06-17,1.566809230790447,1.3604721976311538,1.94755497044768,1.392977577508816,1.3286559874353223,-176438.71518589323,1.3566659034613113,1.9314084901846105,1.426908184016291,1.0983927349282636,1.459766810547964,1.3648422863863794,556947.3699184946,420102.2025296357,209978.45781905996,-0.1648733187494418,-0.35321937618468213,0.302739529951779,-0.05047984623290308,-0.5325894591861,1.1243853046558794,0.5549016057245837,-1.2488247337257898,-1.4736316258502125,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-06-18,0.8115510603131071,0.9604143402756796,1.1759944978415788,1.4895634274942573,1.420167764393348,-1232436.8841478382,1.6797311509211679,1.887645539821382,1.4210394024787123,1.1005601266888825,1.4578855565008844,1.3616879560014583,343732.0228798167,393324.3537716427,197117.86672753145,0.5595829816772319,-0.11669655496303621,0.2839417289308482,0.167245173967812,-1.5344224777359854,1.122886062397042,0.5235608119495827,-0.5870170587003877,0.4795369407941334,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-06-19,2.275643942319548,1.7210950332129116,1.6014886024405968,1.505447984482295,1.435019086560736,27540368.94036556,1.5550983167146417,1.8294983809796608,1.421841407850722,1.0917421681704063,1.4588234144112626,1.3616367020580724,1735456.4710562448,804332.0509988514,308632.1377723166,-0.4610849140580887,-0.16250305070881876,0.2520890228941209,0.08958597218530213,-2.123548669911819,1.131684638070505,0.6275956595941627,-2.2408965749591117,-0.472945278002856,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-06-22,1.0203739100063665,1.2058194141603664,1.577104849349432,1.2767983492367811,1.2175488976910245,-11468237.19856754,1.475508555919708,1.7506061538699005,1.4202767147780877,1.075154028347795,1.4584176989087527,1.3616458437334655,881868.0917835999,616970.852553968,265598.1280612194,0.1766705989823452,-0.17095938755993592,0.2091103794112688,0.03815099185133296,-0.9907841450994136,1.099845391132812,0.6557719415227913,-1.5964285685894848,-0.9214319152011409,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-06-23,1.7067580020349349,1.7025655311537695,1.862134698411026,1.5935279867394172,1.5182454283459723,-1921055.454967544,1.3839274328852806,1.6972102861134846,1.4176131173631552,1.0578523864887337,1.389469240290276,1.3607966325168008,760622.5578875247,586584.5865190966,259598.11807015314,-0.11704032111155291,-0.20406047203041605,0.1800113409200853,-0.024049131110330607,-1.8352778002407333,1.06434299897041,0.6424294210267734,-2.48619137326908,-0.7810921965156183,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-06-24,0.9922202273964658,0.7318368574064387,-0.1191634909481536,0.2164952130708464,0.209733183207831,-3565376.629154032,1.1601428720397824,1.5943114003905168,1.4107977608813294,1.098739357307253,1.3684767361737398,1.362568280507229,625039.7186809592,526469.7335129904,245551.17815221098,-1.5541089193461461,-0.31789875603856804,0.12228658687255199,-0.19561216916601587,-0.16134274106149973,1.1130875886689184,0.7758280422945036,0.007785330001687334,0.11236644055824203,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-06-25,0.0604210324154443,0.9735128781435344,0.9427257123017938,1.8984104922348275,1.8074741874846136,-774753.7147534734,1.2376041566580356,1.6468417636301207,1.4094866109577675,1.0815746724581548,1.3673538611817053,1.3620259565868924,554630.3485652138,484185.9893427315,238773.15069179193,3.3983484100224643,-0.28568199215171697,0.15563383868318512,-0.13004815346853182,-3.4806573692934304,1.1182706654202057,1.248720245907616,-1.240537349870496,-0.9485391083199248,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-06-26,1.7280553310037874,0.9580917333735036,0.7515803677758477,-0.1256300158729644,-0.1157401874900472,-1245513.056036191,0.9274523018478789,1.6763807973705607,1.4015123681646355,1.020247649630774,1.3301963011851377,1.3651053549609629,-98691.66727566658,477146.19105626404,234558.64648254006,-2.7034040530394288,-0.5919510947229003,0.17908526578907916,-0.412865828933821,-1.5773998288818214,1.1094078283555033,1.2281290507991425,-1.1224746311321578,0.43874466521805244,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-06-29,0.3769399728451503,0.9579118609228524,1.3343945773678296,1.7800040921018674,1.6945568037089505,-1070722.0862917546,1.022853883051464,1.6761016636959216,1.4025191014093101,1.0202415709550614,1.2683099896485075,1.3652287800190277,195905.32714123366,470778.2136927521,230121.16577395797,1.5030905613382772,-0.4938740137987199,0.17820068088487387,-0.31567333291384597,-0.9768831386525291,0.7972641767755975,1.2298931524206353,-2.1810988446957214,-0.7402222137700899,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-06-30,1.4275260915661503,1.0479891136886188,1.737321953683077,1.3526898793433588,1.28837873258815,-1230837.0671279165,0.9768805438998995,1.6345414816071269,1.3969735841372717,1.0181529549775084,1.1885794520743336,1.3628538797881906,236606.5384041287,423350.8345922685,227920.17614342048,-0.10255830868635707,-0.5147532283197653,0.1570541545313188,-0.3576990737884466,-0.37203104769753376,0.7934028472737538,1.3316676668020617,0.33941000292709667,-1.4702557217441197,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-07-01,1.2643771362026008,1.4478653664500527,1.1316256380681189,0.7295322057029026,0.696134911348878,-1139673.1185680283,1.074160889528109,1.5511619901137874,1.3917297772097914,1.0235626437476006,1.182957813360078,1.3630189829732573,198161.90516232324,390124.2708167118,222323.3040757956,-0.5967914177578668,-0.3674645322122682,0.10845690360959206,-0.25900762860267607,-1.1512547188925901,0.7870848856801393,1.1827832400003078,-0.0015793541633938413,-0.720720395414931,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-07-02,1.666215551489877,1.3372560841693506,1.5500961808917495,1.3328601762433596,1.2691560845316747,-1230647.981638945,0.9664972689375212,1.486644240030334,1.38973294795867,0.9969806485352917,1.1816217226816381,1.36283065452154,154891.1247703198,356338.3422850288,217566.75913636782,-0.2722027387989079,-0.43059819813067557,0.06740978715496725,-0.36318841097570814,-1.5472141148169412,0.7282706663655183,0.49308227318143066,-3.9516661088389218,-0.6193056241219952,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-07-06,1.9259432209961356,2.4582641067311712,2.489415507685255,3.0017652067346337,2.8545553369753733,3125372.735979233,1.5605563738306052,1.5035444600220509,1.3947684584651012,1.018001097952042,1.1990986199142555,1.3659168671859172,357525.2935779039,438549.76918310014,228988.41795775652,0.39350024943820067,0.03721711354350757,0.07509687212261486,0.11231398566612247,-3.468896060311082,0.8509196873147026,1.17753092807938,0.7693766697450056,1.0886614510515047,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-07-07,1.9610260741182304,1.6658812470473947,2.035288091227411,1.5761424516084013,1.4999264640526384,-2194769.2644844465,1.5216303058993428,1.364073934920166,1.393078352423754,0.7793563852302609,1.1840014979681144,1.3655226668562743,17894.162768890266,365056.2459241338,222158.94073426328,-0.26805176052197127,0.10930656729773688,-0.021040178029898996,0.08826638926783782,-0.9958566835596798,0.859490922945399,1.1754392829271432,-1.4663320908816408,-1.6366532135906464,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-07-08,1.8386127281986973,2.1644532197866404,2.0426355445333435,2.647404754316294,2.517529132788173,-30210.841291683028,1.7674603859393474,1.3597789667351008,1.3939678969139928,0.772372331741501,1.1772545170217041,1.3661849342364392,139337.94160148414,386479.0246706869,222331.60042247354,0.3142665824639503,0.26222154397620817,-0.02483212051974206,0.23738942345646608,-2.105229817212655,0.8571205899783518,0.999422794422713,-1.0875945944206638,0.20632319917468744,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-07-09,3.2750174264128447,2.707674858219054,2.2785038085689813,2.2869301633696715,2.1748760109915573,873947.5768602025,2.0632086058678833,1.4135445677242715,1.3924039843210292,0.7905187477063415,1.176480681026617,1.3650613737534396,56670.8230143614,406853.0040273586,226610.14554945775,-0.4093515336400934,0.3781619189991944,0.015068689275074485,0.3932306082742687,-0.8458997223876372,0.8692006816486741,1.0605377696170306,-0.39311733617885036,0.3911911174539214,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-07-10,2.001726869807136,2.2777594089102493,2.4526359789750387,2.711272207568232,2.5778629627344856,-475660.0968808471,2.3249499815084453,1.5521956395062926,1.39452337965364,0.7347290004136886,1.163502501966486,1.3664939326760615,150716.94843395305,396988.27391430864,224354.84755248902,0.2529505037603921,0.40402805527869445,0.10711777663711802,0.5111458319158124,-1.7436748678249907,0.8686778920088828,1.0527836836408673,-2.8078623052639453,0.2690395338176152,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-07-13,2.5139380655417973,2.342798225760287,2.392796014541545,1.8082311895234116,1.7197386593399422,-976474.2317642556,2.097986645981359,1.5352734095936214,1.3923502992361414,0.7263110589773165,1.1483728527857877,1.3655389051796796,132892.78240869695,376319.1391400332,221382.49221587693,-0.37967813700516484,0.31226966265802175,0.09771530017397394,0.4099849628319957,-2.995776498906759,0.9303999548942435,0.8751440928894153,-0.7871560338235082,0.1264711203861868,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-07-14,2.2887879509599145,2.8374159234552145,2.6305373815447872,3.346534036674885,3.1810737339300026,2628288.5697531616,2.4342160999568323,1.6135522112068368,1.3992068329203626,0.814432275248726,1.1692130192392562,1.3702103783160642,165737.96364044666,420260.002059496,232191.4120697662,0.3291963935879237,0.41118668353961135,0.1425325628034822,0.5537192463430934,-1.5756234119802013,0.9261926941571905,0.786240809539559,-0.5054886056913269,0.5194764590824541,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-07-15,4.023515381756052,4.153226522564914,3.9212010764753664,4.11346965098409,3.909563852188892,4416728.667409654,2.712623043836976,1.710222851640376,1.408225202130011,0.9612488033327575,1.1919575507375668,1.3792900038398193,492595.0074753711,490032.9434053122,248770.19437837208,-0.02873017255504095,0.46129239500095265,0.19429349497935577,0.6555858899803084,-1.4609082319099302,0.9236204900140262,0.7874158435208823,0.7838217200256565,0.3307665036993965,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-07-16,3.4695584541389373,3.587197512582261,3.613108681996298,3.961002169964544,3.764549139688196,-2349907.8311858,3.0305576695763037,1.8320175092530195,1.4194773176366164,1.059641707810759,1.1941553269928324,1.387001936120778,383921.55167537584,448474.9956570237,235373.24658014887,0.08160076444999446,0.5033288282926,0.2551291059773585,0.7584579342699586,-3.6530811517316204,0.9989749015313423,0.9813538161931017,-0.5387529776585067,0.46352841566171493,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-07-17,3.804658806172149,3.251467161377178,3.0885643821978768,2.2026855331122377,2.093864749395568,-1365522.4672347351,2.93375802690852,1.8657023585031305,1.424356589006627,1.056563964565754,1.185341447756441,1.3872210390474107,377267.272521031,432253.1014738929,221441.28833771643,-0.5972147966593653,0.4526466223033148,0.2699173866637063,0.7225640089670212,-1.8146017028732513,0.9980551300801127,0.9720264249221024,0.5964705741561915,-0.7256740637208366,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-07-20,1.6572627675963183,1.624053363919856,1.948558896079458,1.824589675214085,1.734497509742777,-1302372.904027132,2.936709796989087,1.8806762796622327,1.4181879782883966,1.0522522981047748,1.1766454642383206,1.382371592113973,-1064869.8196986036,414633.3837029791,199597.06126549127,0.045550445510563975,0.4456584026199936,0.28225145026898035,0.727909852888974,-1.125452694725679,1.0030085152910853,0.9968912876132491,0.7080612262009204,-4.215912348829879,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-07-21,2.0140051341245595,2.136089534683389,2.329572033940739,2.293547287509736,2.179912856001515,644701.1607948162,2.7364776214033895,1.9287944775777572,1.420232613631879,1.042288990710131,1.1696259948502663,1.3831215056766228,-459222.9017304859,400163.0688614062,205908.97770569273,0.07915955817989512,0.3497763690093943,0.30607451412766384,0.6558508831370581,-1.6425682137169957,0.9894583188567861,0.9914448259859967,-2.4528487599839055,0.0011602046307326017,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
2020-07-22,1.775790407848589,2.278567898434908,2.0905658911270706,2.664459316736828,2.532175746148312,-1375284.0222740702,2.4610000001952734,1.9794909934678742,1.4233997181651423,1.045921305330077,1.1681601000309416,1.3847631156817715,-431934.3300958123,324962.91909045505,204458.1630746434,0.35483328787728985,0.2177280338371328,0.3297915597692837,0.5475195936064164,-1.6713026390398402,0.9891886948513671,0.9703031339544744,-0.22604997536874846,0.32018902901101254,1.947319669433847,1.7446439084482848,0.03346447684932978,3.0312254637074965,0.011504614395388378,-112.61622950170462,114.55674275947445
