Date,Open,High,Low,Close,Adj Close,Volume,ELF.csv_MA_5,ELF.csv_MA_20,ELF.csv_MA_250,ELF.csv_realVolatility20,ELF.csv_realVolatility60,ELF.csv_realVolatility250,ELF.csv_avgVolume_20,ELF.csv_avgVolume_60,ELF.csv_avgVolume_250,ELF.csv_log1DayRet,ELF.csv_logMA5_20,ELF.csv_logMA20_250,ELF.csv_logMA5_250,ELF.csv_log1DayRange,ELF.csv_HL_20_realVol_20,ELF.csv_HL_5_realVol_20,ELF.csv_logD2,ELF.csv_logD5,ELF.csv_Mean,ELF.csv_Variance,ELF.csv_Skewness,ELF.csv_Kurtosis,ELF.csv_Shape,ELF.csv_Location,ELF.csv_Scale
2020-06-08,1.8464692883874747,2.4117732272720485,2.1989410758442585,2.7459487736568864,2.7459487736568864,65238.364756495226,2.0174685849676557,1.7053316338076026,0.9559121349953434,0.7675320886193401,1.2357721079170452,0.84299827868539,93152.92004856687,55542.48775213897,51280.649327201514,0.39685132944230805,0.1680839513196098,0.5788488776088562,0.746932828928466,-1.547251445390613,1.3419018457383218,0.5196442290857526,-0.3523597682378965,0.29560615158843345,2.874484446963451,10.87567439274724,2.208345175618032,6.871806220990344,0.2461461149011162,-8.759222256844737,11.262915351732284
2020-06-09,2.319058544529174,1.839351182347036,1.9221207559154256,1.800632118419692,1.800632118419692,-302678.2925470425,2.0582191589720766,1.7325080564642334,0.9603760707601532,0.7604156531578455,1.2216342909965503,0.8445094686179198,73214.02247477752,50214.77612544773,50787.27066948224,-0.2530235233935288,0.17227102071522948,0.5900004331222382,0.7622714538374677,-2.4916947541049965,0.989942625001744,0.4677821691602501,-3.2993201704860895,-1.590847440962316,2.874484446963451,10.87567439274724,2.208345175618032,6.871806220990344,0.2461461149011162,-8.759222256844737,11.262915351732284
2020-06-10,1.81292156799128,1.527837122442662,1.367602295781403,1.0662292110270537,1.0662292110270537,-153144.99699992896,1.8838911190707228,1.713555909577583,0.9600722399280726,0.772577596223808,1.1122904199519452,0.844457457604359,46036.194675303355,40057.46702416766,50132.830627858966,-0.5308113475831622,0.09476869138344422,0.5793174381016872,0.6740861294851316,-1.8311148730854658,0.9553216571887426,0.44913481619856555,0.5186268524752523,-0.13737855546678396,2.874484446963451,10.87567439274724,2.208345175618032,6.871806220990344,0.2461461149011162,-8.759222256844737,11.262915351732284
2020-06-11,0.2442229870284844,0.5825138285006997,0.4867874501761946,0.2913964245385489,0.2913964245385489,53509.33859013388,1.5335860791739644,1.7170614121493606,0.9580845684764427,0.7655775309489175,1.0331891995662421,0.8454476010177416,52208.302364732815,29687.41361467694,51407.82091265768,0.17660293452037565,-0.11300551291106845,0.5834335772341628,0.4704280643230945,-2.346261382928969,0.9055653132403906,0.40191805950911874,0.41160335969048206,0.5604869509248973,2.874484446963451,10.87567439274724,2.208345175618032,6.871806220990344,0.2461461149011162,-8.759222256844737,11.262915351732284
2020-06-12,1.405937329807088,0.9473586568310636,0.9849320987832684,1.1821868372424549,1.1821868372424549,-329212.5036197059,1.4172786729769271,1.7362131904989222,0.9587267364729463,0.7459457484148752,0.9667172692247797,0.8455570362695524,41101.929111914054,24696.05883375184,50125.43701211589,-0.17333824377497367,-0.20296780884964746,0.593855605315161,0.3908877964655136,-3.281457809213979,0.9348320976465481,0.6686981921674833,-2.1545304458574135,-0.5420806272192285,2.874484446963451,10.87567439274724,2.208345175618032,6.871806220990344,0.2461461149011162,-8.759222256844737,11.262915351732284
2020-06-15,0.3291336167657412,0.8665504429807047,0.800368469461116,1.2159263658034245,1.2159263658034245,-182333.74030830897,1.1112741914062347,1.719840039502903,0.9593184097058984,0.7539517606647251,0.9357066293894255,0.8456855549799547,21615.392654323114,21509.072258507204,49305.78017438137,1.3067977079506785,-0.4367240090581143,0.5837635227836848,0.1470395137255706,-2.7153471564499325,0.8539722974785586,0.5297781587608046,-0.07846984223820198,0.42528238095295495,2.874484446963451,10.87567439274724,2.208345175618032,6.871806220990344,0.2461461149011162,-8.759222256844737,11.262915351732284
2020-06-16,2.25294455016269,1.738067525022176,1.9406900837620145,1.6327070611503878,1.6327070611503878,99115.4478545898,1.0776891799523738,1.689752436866773,0.9612207617657759,0.7442790923310889,0.9127690054754984,0.8466666339352705,8027.063076445425,24201.987633940254,49087.94857550836,-0.321998638619606,-0.44976293051735416,0.5641332066571695,0.11437027613981535,-1.5964103471674715,0.8365050411038121,0.6778938909551477,-0.7973523108038904,-1.7842374867883006,2.874484446963451,10.87567439274724,2.208345175618032,6.871806220990344,0.2461461149011162,-8.759222256844737,11.262915351732284
2020-06-17,1.3494845997470488,1.6902789081372678,1.7467870840506912,1.8686644036959663,1.8686644036959663,49720.586190470494,1.2381762184861564,1.7480984899683747,0.9629564523094317,0.7075844104290777,0.9069492404250772,0.8480848529441365,20975.742465087067,21148.454352735254,49473.19116316695,0.3255012114761022,-0.3448891146236419,0.596275709090545,0.2513865944669031,-2.873369944866435,0.8070115972440679,0.6358048128311079,-0.4265793972812084,-0.22010418403783477,2.874484446963451,10.87567439274724,2.208345175618032,6.871806220990344,0.2461461149011162,-8.759222256844737,11.262915351732284
2020-06-18,1.4929338467829467,1.912502920503048,1.7124857151024866,2.068827319293737,2.068827319293737,-15922.75739321555,1.593662397437194,1.7882438532103495,0.9668632354568398,0.7015387671417289,0.9019734872505893,0.8509271578530685,31587.257775382477,22522.90519010937,49241.5672301184,0.32623872567427886,-0.11519928857926189,0.6149322760028084,0.49973298742354655,-1.609351889131404,0.7911868429805983,0.7697756618837255,-0.8298372522351402,0.5751690041646396,2.874484446963451,10.87567439274724,2.208345175618032,6.871806220990344,0.2461461149011162,-8.759222256844737,11.262915351732284
2020-06-19,2.319802401864802,1.8153142465196053,2.0495925876973384,1.622610071090678,1.622610071090678,729.0309254251188,1.6817470442068387,1.8020404376366805,0.9689686713238921,0.6950813570074684,0.9033153497351443,0.8518992116644389,18118.6194400813,13816.696537194455,49018.741264343495,-0.35744600272017407,-0.06908643900213089,0.620442597903398,0.551356158901267,-1.4512453782972616,0.8094481890698689,0.6853908879015257,-1.4022029031875518,-0.8200191192848852,2.874484446963451,10.87567439274724,2.208345175618032,6.871806220990344,0.2461461149011162,-8.759222256844737,11.262915351732284
2020-06-22,1.3297938814392634,1.0625480212175518,1.2827029638680845,1.3732475076890065,1.3732475076890065,-118251.38644839324,1.7132112725839552,1.6893286905744973,0.967180731211467,0.5514177824853468,0.9040870820080503,0.8505734575605136,-86690.20130315977,12093.786198542077,47564.83874723215,0.0321544244771309,0.014038321070343293,0.5577011276262372,0.5717394486965803,-1.5134236957467648,0.6531786163898265,0.5986005641886136,-0.3630095199181089,-1.8494660730824115,2.874484446963451,10.87567439274724,2.208345175618032,6.871806220990344,0.2461461149011162,-8.759222256844737,11.262915351732284
2020-06-23,1.60157662698826,1.469501666412409,1.6420267995226236,1.5936125769760103,1.5936125769760103,88912.59894299874,1.7053923757490796,1.66018802225427,0.9682840572622482,0.5395945902975036,0.8877489497571704,0.8512087281048125,-63097.9909208005,18627.534384855924,47097.85896115035,-0.004985035937758701,0.026864354290702226,0.5391606495404446,0.5660250038311468,-1.7572123539341684,0.6008919279113405,0.5885753538699245,-3.5405458625682575,-3.241773891651101,2.874484446963451,10.87567439274724,2.208345175618032,6.871806220990344,0.2461461149011162,-8.759222256844737,11.262915351732284
2020-06-24,1.2176301257228257,1.219714088917284,0.7949748051565333,0.7355436292304081,0.7355436292304081,-233453.03553304856,1.478768220855968,1.569646160356442,0.964682203280461,0.5349745215630338,0.8688793664584227,0.8502765651550301,-64367.65340185836,10524.394638878932,45682.28540741749,-0.5040518712631674,-0.059640760359544534,0.4868067732974974,0.42716601293795287,-0.8562797482698471,0.6477607792567904,0.3447895680859838,-0.44988124373084337,0.12497557342178663,2.874484446963451,10.87567439274724,2.208345175618032,6.871806220990344,0.2461461149011162,-8.759222256844737,11.262915351732284
2020-06-25,1.0417976015924673,1.8471392560751152,1.5379361048753744,2.266470398099884,2.266470398099884,892603.6900899301,1.5182968366171976,1.6154746796034058,0.9686768188859481,0.5540771189570083,0.8619993175847713,0.8540439167943743,-4330.106870786229,30095.5089154149,45171.32901180643,0.7772760465415693,-0.06203962834718681,0.5114530757110468,0.44941344736386,-1.1737567708598038,0.6702761795615026,0.34554321699200446,-0.39622123298776746,-1.621292507276563,2.874484446963451,10.87567439274724,2.208345175618032,6.871806220990344,0.2461461149011162,-8.759222256844737,11.262915351732284
2020-06-26,2.06861646322162,1.6527111635431029,1.6506531289066275,1.018656995836384,1.018656995836384,496948.3627746647,1.3975062215663387,1.5613030937465653,0.967226959459433,0.5569529195439465,0.8312546947442809,0.8536484974226386,20494.215913584994,38469.705123320964,49665.13150980467,-0.7083949195847197,-0.11083141111995203,0.47884289543563957,0.36801148431568764,-6.186003811548951,1.1494575848191848,2.2004012592695004,-1.261907872839441,-0.5042587740416793,2.874484446963451,10.87567439274724,2.208345175618032,6.871806220990344,0.2461461149011162,-8.759222256844737,11.262915351732284
2020-06-29,1.467922245370186,1.6494154252386188,1.6213671379702994,2.114913153693804,2.114913153693804,-278840.0477432435,1.5458393507672983,1.596948349931286,0.9700755103466217,0.5689062466723258,0.8014621513553896,0.8562918001379395,13880.56638653705,24624.709936135052,47769.1904122584,0.3651657871513901,-0.032527494838269874,0.49847589157215366,0.46594839673388383,-3.573827708830628,1.1731734471124693,2.2098034659713073,-1.8867918745351586,-0.2988567492241599,2.874484446963451,10.87567439274724,2.208345175618032,6.871806220990344,0.2461461149011162,-8.759222256844737,11.262915351732284
2020-06-30,1.642052385845627,1.8537650125762648,1.9278370982560096,2.0415041610593523,2.0415041610593523,492596.11299486505,1.6354176675839667,1.6191795955643742,0.9735234772929462,0.5775254531341276,0.7550976591656386,0.8588700887603512,52764.890715484435,31423.889809448694,51671.54321225507,0.2177399558084969,0.009978627428163073,0.5087529365617294,0.5187315639898924,-2.602716529128118,1.1576744081534247,2.1502699151072404,0.022590077199381407,-0.8032040756678007,2.874484446963451,10.87567439274724,2.208345175618032,6.871806220990344,0.2461461149011162,-8.759222256844737,11.262915351732284
2020-07-01,2.1125334926328456,1.7615542437516325,1.3131959432633735,0.7919586570204693,0.7919586570204693,-201563.17598435943,1.6467006731419787,1.5618840578887065,0.9725132276882815,0.6006248080819949,0.7545732198545252,0.8589347785311956,27931.144198322243,34346.14967313462,51492.12491438236,-0.9811340238862134,0.052880872065349874,0.4737644238047994,0.5266452958701494,-0.8021625883434766,1.1998547172852694,2.1630916086150993,0.27986749049245196,-2.8750197057912774,2.874484446963451,10.87567439274724,2.208345175618032,6.871806220990344,0.2461461149011162,-8.759222256844737,11.262915351732284
2020-07-02,1.4109880839835238,1.5256390091244505,1.7222082090366655,1.9435986043875837,1.9435986043875837,1083434.4739486747,1.5821263143995186,1.5569179069069687,0.9757121310531599,0.5968367776277625,0.7408061593127941,0.8610620927416317,79286.53293571046,52521.48887916979,55359.93744587292,0.32025097774505884,0.016061544621517116,0.4672958500557988,0.483357394677316,-1.626740747264316,1.2051234177483123,2.082388318806164,-2.323751972407062,-1.1304999580457904,2.874484446963451,10.87567439274724,2.208345175618032,6.871806220990344,0.2461461149011162,-8.759222256844737,11.262915351732284
2020-07-06,1.5861747573271234,1.5577032421738988,1.684750185195794,1.8362579860698585,1.8362579860698585,332270.34535638965,1.7456465124462135,1.5605446127990796,0.9736705145659956,0.5983779723345587,0.7428122403425185,0.858399433432051,91983.92079236954,56851.1778689921,48324.15737109036,0.1464044930032683,0.11209011017176393,0.47171718440760146,0.5838072945793652,-2.0631986307262564,1.205160182193906,1.040302158474494,0.04334616201478367,-0.20138084838681305,2.874484446963451,10.87567439274724,2.208345175618032,6.871806220990344,0.2461461149011162,-8.759222256844737,11.262915351732284
2020-07-07,1.7903977650014742,2.2897567085802173,1.9550857208668295,2.3347711531601654,2.3347711531601654,-379522.6341101815,1.7896181123394856,1.5399857317742434,0.970222741924632,0.5614294780276582,0.7472392573617356,0.8511349537733389,69745.87084903568,53496.21218934846,45607.496378889075,0.2654760688547483,0.15022910072867213,0.46200275429665716,0.6122318550253294,-1.0946073559877383,1.2220948065561181,0.7255167651885553,-0.938606515132863,-1.5147733979978897,2.874484446963451,10.87567439274724,2.208345175618032,6.871806220990344,0.2461461149011162,-8.759222256844737,11.262915351732284
2020-07-08,2.3327024308727395,2.8049321468229955,2.408976211799338,2.9963005389039523,2.9963005389039523,383749.46568523184,1.9805773879084057,1.5997691527984563,0.9752882061554049,0.6476797960971518,0.7645758820972924,0.8594026627642074,104067.2587606494,63680.45393483417,48873.09471675403,0.25035093695246896,0.21352907291576395,0.49488159494285355,0.7084106678586174,-0.9264523491119843,1.2503568227003916,0.5288579899390438,0.14845668792311809,-0.04625717815201433,2.874484446963451,10.87567439274724,2.208345175618032,6.871806220990344,0.2461461149011162,-8.759222256844737,11.262915351732284
2020-07-09,3.0091574518084663,2.330973041345416,2.0659913336050124,1.4033185080257766,1.4033185080257766,89886.5765116046,2.1028493581094674,1.6166236176483928,0.9738361713364453,0.6373687594046376,0.7643120335164195,0.8583668096162586,116218.83743622611,60326.18859212982,51098.69125589564,-0.7628203286159914,0.2629534745845599,0.5068519790684484,0.7698054536530082,-1.328094482773118,1.2609384565075235,0.4510045944818098,-0.07100992744757581,-0.4920695389938175,2.874484446963451,10.87567439274724,2.208345175618032,6.871806220990344,0.2461461149011162,-8.759222256844737,11.262915351732284
2020-07-10,1.3678451438826311,1.342481810261816,1.832688947221417,1.8403975687954723,1.8403975687954723,-267052.1711500726,2.082209150991045,1.6940736748612388,0.9738370601691071,0.5568906731242983,0.7438815311535569,0.8583677104216,100190.76194921575,61061.723288015804,51270.915709011766,0.2967450044020011,0.20629333497761515,0.5536473656258782,0.7599407006034933,-0.7129272487129983,1.294475728486516,0.5199896261744053,0.14488183083505324,-2.2710763911777425,2.874484446963451,10.87567439274724,2.208345175618032,6.871806220990344,0.2461461149011162,-8.759222256844737,11.262915351732284
2020-07-13,2.083967786950266,2.1889716546003357,1.435870680000587,1.0079232582326227,1.0079232582326227,-106688.27968436468,1.9165422054235979,1.685360495910747,0.9704474867555745,0.566599881305264,0.7075436118520928,0.8565440737402095,111316.9731459828,60755.322888174625,52222.38774230511,-0.7263816324089204,0.1285431426497473,0.5519774723931659,0.6805206150429133,-0.2835559637583549,1.3101985710043937,0.3975143197472074,-0.9278693819921559,-0.18833794561521758,2.874484446963451,10.87567439274724,2.208345175618032,6.871806220990344,0.2461461149011162,-8.759222256844737,11.262915351732284
2020-07-14,0.7363647889285811,0.4887544073164722,0.9949751655105068,1.1919588305618891,1.1919588305618891,90908.71467095346,1.6879797409039425,1.6841621191486706,0.9680768508071189,0.5676693423728184,0.6960141904685543,0.8551005924610748,124979.09589494595,49394.247337690256,52186.3267296601,0.48162767583703187,0.0022642128028283674,0.5537119849919737,0.5559761977948021,-0.6807824238216836,1.3174041128216014,0.3815930451699273,-0.43318774655979847,0.1334921741289792,2.874484446963451,10.87567439274724,2.208345175618032,6.871806220990344,0.2461461149011162,-8.759222256844737,11.262915351732284
2020-07-15,1.815451812101065,1.7660499669593168,1.8825113531898143,1.5980503576546763,1.5980503576546763,-191569.63631340853,1.4083297046540875,1.6824292839738848,0.9680948045393853,0.567887531547211,0.6834830342164758,0.8551138249342237,110444.84168654603,51361.83140466075,52146.53710212551,-0.12755000925251098,-0.17783435576516077,0.5526640092533733,0.3748296534882126,-2.1501955095828884,1.320141409216728,0.7285874813138069,-0.5274173425332772,0.33522158434535276,2.874484446963451,10.87567439274724,2.208345175618032,6.871806220990344,0.2461461149011162,-8.759222256844737,11.262915351732284
2020-07-16,1.290520859359212,1.329718566471012,1.5936597719586203,1.5109695641326528,1.5109695641326528,-193380.2658570028,1.4298599158754626,1.6645445419957192,0.9686056861451299,0.5673459149522232,0.6690380085159129,0.8554009566394896,98289.79908417237,53487.1184169572,52018.059520000665,0.15770563639706772,-0.15197505911323209,0.541449216212409,0.38947415709917693,-1.3320289071249254,1.2967090268703367,0.7289904273323548,-1.1425305292061059,-2.2288602446590318,2.874484446963451,10.87567439274724,2.208345175618032,6.871806220990344,0.2461461149011162,-8.759222256844737,11.262915351732284
2020-07-17,1.557664924829151,1.3322382809905164,1.3013408620095266,1.4568463535555818,1.4568463535555818,-447772.448267246,1.3531496728274846,1.6339454937088114,0.9697405583249525,0.5608599738647014,0.660834506437863,0.8558614716869509,76697.31454047085,42992.15827683824,50568.28300719177,-0.06691378913901545,-0.18856267229534118,0.5217243472024898,0.3331616749071489,-3.477082626690411,1.356746502999666,1.272279709976746,-1.9575495966827534,-0.9582821201816671,2.874484446963451,10.87567439274724,2.208345175618032,6.871806220990344,0.2461461149011162,-8.759222256844737,11.262915351732284
2020-07-20,1.2869744416034743,1.1223941647057316,0.8667321938531121,0.8089502085882678,0.8089502085882678,83940.43991393957,1.3133550628986135,1.593262500583691,0.9689732979720432,0.5904548160198463,0.6621564410438263,0.8559195239796965,80857.88498989656,46023.54030241352,50088.11201501922,-0.4643119802030335,-0.19319882128732443,0.4973020248899116,0.30410320360258714,-1.3638991333905714,1.3579991464699623,1.072038798544918,-0.35379430333587814,-1.6145858923518088,2.874484446963451,10.87567439274724,2.208345175618032,6.871806220990344,0.2461461149011162,-8.759222256844737,11.262915351732284
2020-07-21,1.0527298432542675,1.0514462340032509,1.329816161532456,1.0869663994534022,1.0869663994534022,-226895.48454243157,1.2923565766769163,1.578948445171911,0.9663640860250843,0.5994704771596449,0.6400626242205723,0.8545550615750018,75425.68008519465,22138.36430627426,49369.79164576185,0.03200405527272734,-0.20029172901497527,0.49097369956943376,0.2906819705544584,-1.2788043752887905,1.3613890677421345,0.9412206807596429,-0.9945767743611151,-2.2538670161039165,2.874484446963451,10.87567439274724,2.208345175618032,6.871806220990344,0.2461461149011162,-8.759222256844737,11.262915351732284
2020-07-22,0.8440811537012767,0.998995863433814,0.8970659520233575,0.7703061547527135,0.7703061547527135,45900.63855229376,1.1268077360965236,1.537783124060746,0.9631562619211775,0.6260875947872573,0.6438863429657796,0.8537763446868866,73275.0820656594,29245.9204771245,49687.458295477496,-0.09146060424866065,-0.3109532269344752,0.467881464069955,0.15692823713547993,-2.2834698449235855,1.3663375577290504,0.9511895504323006,-3.253362362212371,-0.18905110602000288,2.874484446963451,10.87567439274724,2.208345175618032,6.871806220990344,0.2461461149011162,-8.759222256844737,11.262915351732284
