Date,Open,High,Low,Close,Adj Close,Volume,KR.csv_MA_5,KR.csv_MA_20,KR.csv_MA_250,KR.csv_realVolatility20,KR.csv_realVolatility60,KR.csv_realVolatility250,KR.csv_avgVolume_20,KR.csv_avgVolume_60,KR.csv_avgVolume_250,KR.csv_log1DayRet,KR.csv_logMA5_20,KR.csv_logMA20_250,KR.csv_logMA5_250,KR.csv_log1DayRange,KR.csv_HL_20_realVol_20,KR.csv_HL_5_realVol_20,KR.csv_logD2,KR.csv_logD5,KR.csv_Mean,KR.csv_Variance,KR.csv_Skewness,KR.csv_Kurtosis,KR.csv_Shape,KR.csv_Location,KR.csv_Scale
2020-06-01,2.2814137506911862,2.2416145781708288,2.591170822511476,1.9171885999880445,1.7969729972718085,-6458602.954499884,1.8206346211935305,1.9249592762341199,1.5842646292123843,0.5757923623224032,0.8263463795306981,0.682743844377992,211259.43449115072,811625.8147913646,608276.8863432758,-0.2386917357688329,-0.05571967903999916,0.1947844689775958,0.13906478993759672,-1.0510908022424996,1.9153040779427626,0.4858025562433332,-0.5091954995564153,-2.134833578645653,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-06-02,1.7512374335959535,1.843879524977222,2.0869971386623867,2.449183017164252,2.289898691652347,-2356668.4082190017,2.1008891112209938,1.9234671110072494,1.5896300810520079,0.5747531687821076,0.8274970325799698,0.6829984132194618,89244.34713038996,805461.8968196996,613952.87467412,0.26818493416792566,0.08823129687292665,0.19062800881175126,0.2788593056846779,-1.4142099458003297,1.8558884999635687,0.5700744605152792,-1.7382813694932318,0.33738071678334114,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-06-03,2.485446020832548,2.259761802885624,2.1942235891044177,1.8695704216642568,1.750772793501767,-1554167.5758056594,1.8295429969004764,1.896031279534688,1.5913930849014506,0.5689259940181954,0.8269607607691905,0.6828426010586922,140492.29430522124,780791.0830595418,604505.2240645112,-0.35039484194032705,-0.035696694145325246,0.1751531146823073,0.13945642053698218,-2.7251218899552123,1.8675811523220112,0.7391586281615182,-3.0747710702972113,0.3050778140523885,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-06-04,1.762425943720185,1.890164246635773,2.2132947191761545,2.390610741319943,2.233736909761713,1154859.8327229526,2.037091553828573,1.9041309953133496,1.5948130676418486,0.572699860099328,0.8107914072899439,0.6839135292065744,259409.21789674964,727196.130726769,607472.2883932355,0.23698469019282287,0.06749734759650655,0.17726920366424626,0.2447665512607529,-1.1296990975676766,1.8705959845630895,0.7175150828811546,-2.8795187909461006,0.03704795503884316,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-06-05,2.374962087572328,2.0149286541692497,1.944579164876263,1.5491010090422073,1.4515982158085272,2918668.0484220413,1.9045959215992325,1.8804454302898908,1.5939728498276018,0.5815059728328145,0.7989014118975974,0.6839601130143288,506641.14649786206,786612.8936338075,606341.8623774461,-0.49231630699633555,0.012761191649697919,0.16527913229092447,0.17804032394062233,-2.6542797549649793,0.9390431982816658,0.8283289815174093,-1.2067280040945745,-0.41176768597196023,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-06-08,1.2764673878641553,1.809784811531209,1.670270089372785,2.336437627761533,2.181990823541863,-401096.2498277789,1.9815994868532436,1.8622452898215793,1.5960594716436391,0.5650423851957512,0.7658864122555838,0.6849583878199679,467454.3393946256,727439.8393319367,592179.4827771251,0.5361412725919917,0.062121435460517335,0.15424514350870847,0.21636657896922584,-1.9695851481033286,0.9444571916713865,0.7164300740941973,-2.961406478298578,-0.9544656437661156,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-06-09,2.7505497548805806,2.230969272806526,2.166396471857091,2.0281237666961296,1.895064886420052,-1741004.513997252,1.9026327258067846,1.8275958157950014,1.5978762576915606,0.5388316616706598,0.7630066920777682,0.6851474354033751,346218.7990646603,640945.9565755144,594570.3875775185,-0.3725477237615374,0.04023723096252391,0.13432593264264292,0.17456316360516677,-2.7399619947893843,0.9818797816198159,0.700491915917637,-0.8131326308760277,-0.9292903488669081,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-06-10,2.115360092491347,2.076932075563924,1.988546404046243,1.6742491959036272,1.5658970920046895,-320849.1462412104,1.865657585507369,1.7982881040358183,1.5986220857892337,0.5361896579493655,0.7629048338405147,0.6850101699028668,428770.66300709517,454248.72665110696,587175.2969801396,-0.300766173011805,0.036778424664368654,0.11769309722917391,0.15447152189354252,-2.426045409380105,0.8771511625683068,0.6607508707195963,-0.4843561654376966,-1.688071563518467,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-06-11,1.6186535731525673,2.450107814251993,2.098124635902469,1.9653349707089909,1.835647272265529,4346252.704970347,1.7860396580081321,1.7576413935355675,1.601868306816692,0.4977761816549395,0.7221905404821595,0.684199047854665,578614.6376519296,411914.21746390103,605088.1716782191,0.12580248025634622,0.016027894159076572,0.09280215319607238,0.10883004735514896,-1.044171893305721,0.87537311488846,0.6950803783401958,-2.8231645619832983,-0.9210780792162219,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-06-12,2.110800926681449,1.5760253079806503,1.3570337453143289,1.4929196100502011,1.3964804400875828,-631122.0336483493,1.7750161028639433,1.7633916467628556,1.6024248467525022,0.49262365601234015,0.6851812990188653,0.683974231768796,413383.85694370867,299564.46536914684,575596.1490982545,-0.41311236164531073,0.006570468269116183,0.09572101544250956,0.10229148371162584,-1.5187220765456078,0.79986674872315,0.6813657684176739,-1.7753942022026499,-2.8982830064845597,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-06-15,1.5106475607216223,1.3870299317331032,1.358370431927515,1.5293609736500464,1.4298520677036315,1588400.7930431124,1.624588351696297,1.7610672475985538,1.604716684976565,0.4941566573642039,0.661863895726777,0.682424264894949,223551.77401674297,391949.38786707295,572467.868719243,-0.05496741729547401,-0.08066555429331254,0.09297279521389801,0.012307240920585364,-3.5522703094354497,0.8692841627086633,0.9944291315617583,-0.9019066689054476,-0.2848344563109039,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-06-16,1.6603065566764847,1.668014333966369,2.1823564301469247,2.122099970703537,1.9798093551794589,-679997.8025733754,1.6415372454481783,1.7876391664834728,1.6095428615894303,0.4907337713834853,0.6444082871169337,0.6807849721543707,148962.0941799924,291395.7147935471,568202.4613372892,0.17599829679259474,-0.08526270034253551,0.10494564615313974,0.019682945810604365,-0.6648666781401467,0.8993841690609219,1.1611214033889925,-0.5390040748895832,-2.4681148002271858,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-06-17,2.4517690442848803,2.2560203965573784,2.0119568068961406,2.224702639439876,2.074664344708044,6775509.768281275,1.7432906959888492,1.83342703356324,1.6158692983041005,0.4713207533032539,0.6346882735526552,0.6777098325567058,693538.2286405251,492376.7250152662,521236.38652024255,-0.16701044387796007,-0.050412379738734234,0.1263138344149516,0.07590145467621728,-1.4103264742769708,0.9009764654822248,1.1213957298593857,-0.43879604795172694,-0.6757646308527036,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-06-18,1.4648134088978075,1.3404052569106035,0.4134531591830956,1.0543949182394137,0.98758483403876,32847706.78090336,1.5736782083434955,1.7854005892686415,1.6199245713760209,0.5066342499293173,0.6230347479639206,0.6708428204384896,2388152.313958902,1052432.1958261942,623072.6890237152,-0.39422074642661686,-0.1262271226847779,0.09726322253029601,-0.02896390015448186,-0.07585338926331324,0.9325536437454155,1.3162820787128418,-0.007805865511381547,-0.16480101591639074,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-06-19,1.3802000689583416,1.4408707829773597,1.7362886799303006,1.937769171300037,1.807473408033552,1077325.8565064631,1.655876801932689,1.7949440754193016,1.6258691160507348,0.5050826015151884,0.507574573830655,0.6658554405148163,2511955.917874895,958178.0223702781,667959.0285934957,0.26970149676099264,-0.08064320747218573,0.09893135224760218,0.01828814477541646,-1.2193643252328097,0.9322213310525996,1.318862481030807,-1.3197917575263214,-0.8891791742527866,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-06-22,1.5662495896856186,1.9680044906762253,2.2956965294365936,1.6537941278489612,1.5434475174538385,-9406504.2404768,1.6785958918827304,1.7763545879064506,1.6307001536431733,0.5072593512069298,0.5031534520516011,0.6608194226627969,2130048.820291966,778209.8309365525,619406.5161604116,-0.014665403171131521,-0.056605614677991474,0.08555381528998875,0.02894820061199725,-1.1156810178649164,0.9359944672146342,0.5346521326877905,-0.587233987509268,-2.1751118285130935,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-06-23,1.9515260282354097,1.5348602331916936,1.8459968052034128,1.7622847263296428,1.6438629536055809,-3823501.228173294,1.6114066115679553,1.8141164235109781,1.6366331071285969,0.4639590629604159,0.4969431193593823,0.6541929824768264,1806704.7153934562,737165.3861205219,594868.3736759468,-0.1715627134975246,-0.1184910608310903,0.1029573820610744,-0.015533678770015904,-1.16752332489456,0.9269245260404614,0.5272466984209006,-1.8102669544836987,-1.0908036508688248,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-06-24,1.7001768998382936,2.3565148347254627,1.8547670280809427,2.489539842290572,2.3188482225528126,916014.7999280076,1.6602433871369087,1.7746836663834007,1.6442851092502735,0.3728064117040347,0.4989801882521285,0.6509186975801218,1541940.8236714976,781894.6173337512,620777.8467690018,0.3103383022301919,-0.06665798054482498,0.07631648520703592,0.009658504662210831,-0.6896576627262656,0.8711552884125773,0.4829039072742841,-0.2543753444099284,-1.4098337397766616,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-06-25,2.3959494449224685,2.4534056277885057,2.698459330665841,2.0982456503143148,1.9552149974174533,265556.7601650227,1.8537694198126473,1.8126447099982124,1.6488190078668015,0.3486513075762027,0.4989719929400361,0.6491113821049281,1472725.6663651771,721811.7834459789,621156.3826750419,-0.20327941975437067,0.022434145817438408,0.0947276657275072,0.11716181154494573,-1.4062778970395202,0.8619622533274057,0.2642439702535068,-1.166831033330404,-0.03290532733539712,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-06-26,2.250415171773245,1.978443808784,2.17053457860937,1.9346959824295773,1.803068995892964,265686.7101609949,1.8528885373845299,1.7970943409450988,1.6534341925458722,0.34135884160680846,0.49886235444884885,0.6460706891680909,1239123.3950820486,691177.7179361009,632765.0008462609,-0.22162450922070545,0.03057468741808005,0.08331665179405814,0.1138913392121384,-1.6497872591627865,0.853519430172229,0.35822671576941306,-0.6620764603671446,-5.42514848126057,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-06-29,2.0588465171063426,3.004343419717163,2.413319507377018,3.399628592466616,3.163063732193791,-1720503.7020656243,2.17681178033252,1.865398877691198,1.6638083953384164,0.4580596079586699,0.5100325405359111,0.6494100404645778,1476028.3577037614,602282.2373809331,620608.2578050405,0.42939521058468816,0.15438641457306215,0.11436571692844091,0.2687521315015031,-0.525898801582128,0.8784044305877469,0.47377841134005966,0.18884087211598832,0.48218921669648257,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-06-30,3.51487107644607,2.6988093577585666,3.1627863625929784,2.3852162015397305,2.220864145793204,1976447.659092553,2.292212018770045,1.8619471503982408,1.6695868395558544,0.4549419084240281,0.4947868486913717,0.6479061916165392,1692684.1610693391,665467.993254134,647070.8932323804,-0.4591064714747717,0.2078945031933555,0.10904660085098186,0.31694110404433734,-0.7679202865304733,0.8955749605852782,0.49038704238604175,-0.8727640385909112,-0.5499109462931165,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-07-01,2.24428464615098,2.1651610025207617,2.088840587175092,2.0549051638182902,1.913909762859852,-4418081.254604697,2.211224326831453,1.870103998866145,1.6734293720609388,0.4543057371125032,0.48243272982038826,0.6464879725695378,1549488.4771293874,573340.8691831011,635802.8416182802,-0.15923868119871523,0.16755231248599972,0.11111900663650562,0.2786713191225053,-2.5728148096966708,0.8854015896258532,0.8062738751008033,0.22246649763223522,-0.9040201747967836,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-07-02,2.0001275480796856,2.050607730881051,2.3039788886917023,2.061718536961383,1.919998018100905,-2279633.4917575,2.2041809309681435,1.8544170542831047,1.677397884449656,0.44643731612537596,0.48184923378899586,0.6449361846952052,1377763.8109053648,494822.2674237934,618596.5447818455,-0.04088679876626499,0.1727855897927701,0.10032667585998398,0.273112265652754,-1.3728998383677653,0.8814922949387822,0.8061870707666343,-1.2010898716650036,-3.3462269457322305,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-07-06,2.1511980838415994,1.9460078112520345,2.347152269044539,2.316312158348751,2.156167227975029,-2904492.0891418634,2.274800577384556,1.8896455048914298,1.6827399732117891,0.44074031878212333,0.4730190301710151,0.6433402669331001,1086605.8040271695,388144.37410402356,619582.4818831285,0.002307278801846095,0.18550314233839774,0.11596584661156754,0.3014689889499652,-0.9134336726762297,0.8497182745648062,0.8113354137858139,-1.4177542129371323,-1.0410089829080649,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-07-07,2.1551346884642517,2.311530942385133,2.1977647340064728,2.143574061746161,1.995557051106303,2746498.9970551915,2.0412992411670587,1.880323816269652,1.687489815472386,0.43617971526188,0.4712067593199494,0.641236885566612,1243985.566371318,415823.96631127637,625355.7055146055,-0.07692998707173711,0.08214248335088228,0.10820189623569874,0.1903443795865809,-2.1736097400610217,0.8575970351282469,0.7878380890781679,-2.5828410341358823,0.1548704331034179,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-07-08,2.10234840638358,1.815622573495684,1.0383843326551805,0.8684490077027824,0.8113573241038097,-919490.664836648,1.7593978768291798,1.82613843815384,1.6869278566866277,0.4972848963334404,0.49280388856611934,0.6419453366006977,1285061.258829348,439225.2256278613,627717.8976366938,-0.9521017336433332,-0.037231959201906376,0.07929455589375196,0.04206259669184571,-0.25200835934330695,0.84097156705119,0.9371651724237509,0.2962526676532791,0.3432398713541419,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-07-09,0.8428048351752366,1.2879376607626156,1.6235458952627653,1.8189043776212903,1.69373867902517,-2797601.866882798,1.7153636600622435,1.8325305175048636,1.6895428371705667,0.494577973135686,0.48699835696582955,0.640629625188015,1161223.6227972687,402160.02519169054,619570.2985614669,0.6979581816841791,-0.06607270329880317,0.08123982633106687,0.015167123032263696,-1.091810768038884,0.8010864430946172,0.700468014946617,-1.1979298594808763,-1.5133503810518087,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-07-10,1.8348881546466025,2.39590028599838,2.105283974633764,2.4703747951113115,2.298498083122812,1916532.052550164,1.7910636730666247,1.8556730580477279,1.6941129876819943,0.5054411607747488,0.48911178801106914,0.640883136960477,1039737.5901762597,386503.237416639,623963.0150293976,0.22527237379236956,-0.035437790646993525,0.0910881720226449,0.05565038137565152,-1.2357513994672384,0.7995232361159683,0.6927261645255467,0.39685532272839963,-0.9715390343162547,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-07-13,2.46937392109184,1.880803307945836,2.183942212580199,1.9930041035644344,1.8550840538125437,-1720584.5013513844,1.7308470382341277,1.878603238733976,1.6977226981648326,0.4937808589110634,0.4891012432061333,0.6392294683049116,985264.4667911079,358565.9657684931,622972.7133145493,-0.2860346382067791,-0.08191763642893522,0.10124077889597428,0.01932314246703905,-1.1935641473837069,0.7974775775568711,0.6817369980223262,-1.8242080266070055,-1.2003687262830787,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-07-14,2.039327563895,2.5947350815701995,2.403276789987274,2.964281478600782,2.7568152903624323,988304.5758641958,1.8830986860853536,1.9449513998669157,1.7059689560864313,0.5188250095583853,0.5014960804975919,0.6395426673407489,955259.655932162,343958.9282675821,623100.7592547848,0.30145600521714544,-0.03231833227429562,0.13110373754062,0.09878540526632444,-1.6530852926055601,0.5971365833591573,0.5126290619235814,-0.7801937423730188,-0.2727826366916374,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-07-15,2.384970437770697,2.036647430354382,2.2035362591422967,2.0028447991169323,1.8639343278105684,-908121.8930305744,2.0936140868267055,1.9391576484984712,1.709967035057614,0.5190621987949714,0.5015351778868172,0.6373811698189704,943853.4514093021,385807.4323835348,621407.7270930139,-0.24649724541732798,0.07663812375241569,0.1257795843927605,0.2024177081451762,-1.7904273841200176,0.6012791058582604,0.30854885923480885,-4.727306860212773,0.051241446564896244,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-07-16,2.3971129685827464,2.3767244432731545,2.456936817038848,2.068847684678357,1.9250773680636255,-1953521.5146894504,2.1398818246343962,1.9316782996662503,1.7139745606482044,0.5180836720951318,0.5008142774331635,0.6355615511387224,507401.8872607659,308601.89001562365,611957.301209634,-0.21929892536197124,0.1023613950096767,0.11957423239594583,0.22193562740562264,-2.5230774896553037,0.6681742658952878,0.5379757353613249,-0.18423788501998994,-1.4638724559483693,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-07-17,2.185146121477775,2.085719612556993,2.4019910792202808,2.2003619776469314,2.0470610133390856,-1857479.2416349456,2.089594410677651,1.9846521086312667,1.7214546751114888,0.4682374197927176,0.5003728005662937,0.6283638797563853,-1227857.4138661495,345270.7630256671,588179.0630360016,-0.06527758867148496,0.051526346623635554,0.14227396391236033,0.19380031053599608,-1.1511543624668719,0.6075850358690194,0.5564221821304399,-1.6975770950018758,-1.3805625403002846,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-07-20,2.102469015553936,2.081587004693354,2.1085289162067475,2.4309728540279565,2.2610703139783297,733638.4698149832,2.1707916627108084,2.0073319539285057,1.7283842746826268,0.4701851018054573,0.4956081186195831,0.6246987904029733,-1245041.7832007236,345335.1184149626,588224.3349002046,0.07272591562937814,0.07828546833844184,0.1496194273675428,0.22790489570598457,-3.6140721560481177,0.7935329228180522,0.9561037162551841,-1.0906651135407919,-0.9014359619092485,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-07-21,2.659059546676982,3.498922468320352,2.853486970000354,2.895021784756967,2.6918441021975568,3863019.039839384,2.1577974250778333,2.0647517831656916,1.7350241277701484,0.48056074396525245,0.503293272786576,0.6260862431545255,-581565.6191849143,446507.9754258861,588668.0749336742,0.012253992191170241,0.044077973494021636,0.17398869753347518,0.21806667102749674,-0.43782999883159224,0.8222075962383527,1.2285083554497527,-0.43884131509011653,-2.7338113663567256,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
2020-07-22,2.903920159358414,2.358779735212554,2.7179100728976096,2.889707071007788,2.686784613442839,-3537561.87370453,2.3223674822042875,2.1168978661575544,1.742526648970736,0.48899613063987046,0.5079888325438454,0.62620887945021,-567268.651461476,391576.78384948627,572648.2672542591,-0.07771643557872969,0.09263538544616248,0.19461558931490472,0.2872509747610672,-1.0240698987647894,0.8250470453405785,1.2922649226346965,-0.8539868162388178,-0.1949810078152412,2.2342500507883325,1.0045594206013035,1.1511084468264603,6.473880387730302,0.12852380585034043,-5.361151755479957,7.5323512375179735
