Date,Open,High,Low,Close,Adj Close,Volume,UA.csv_MA_5,UA.csv_MA_20,UA.csv_MA_250,UA.csv_realVolatility20,UA.csv_realVolatility60,UA.csv_realVolatility250,UA.csv_avgVolume_20,UA.csv_avgVolume_60,UA.csv_avgVolume_250,UA.csv_log1DayRet,UA.csv_logMA5_20,UA.csv_logMA20_250,UA.csv_logMA5_250,UA.csv_log1DayRange,UA.csv_HL_20_realVol_20,UA.csv_HL_5_realVol_20,UA.csv_logD2,UA.csv_logD5,UA.csv_Mean,UA.csv_Variance,UA.csv_Skewness,UA.csv_Kurtosis,UA.csv_Shape,UA.csv_Location,UA.csv_Scale
2020-05-15,-0.5599824573920715,-0.4825783610220089,-0.2680875216741238,-0.2755126348249179,-0.2755126348249179,-128691.7975700982,-0.5018482726446407,0.08399690339350181,0.6938946736264837,0.4696054784679833,0.6414042209448477,0.9170802166794368,630972.4559626685,445070.19245318195,214433.52071679838,-0.7092719681781118,1.7875178944777435,-2.1115402480794656,-0.32402235360172227,-1.539488248528902,0.858302431261709,0.7015475842972472,-0.4953907632730651,-0.13425381160554672,0.6840241075978416,0.46169382678285686,-0.13427064330514046,2.5664898014770214,0.007149655511167205,-94.07169268366076,94.75336632512554
2020-05-18,0.341485385694706,0.2804923583382912,0.4414297203443817,0.2035354704024925,0.2035354704024925,3260512.0850249184,-0.358403338304072,0.09044910159857147,0.6867952989224204,0.470353915009519,0.6435640419429275,0.9139612057962251,807727.9998443404,502782.0624154653,229887.03000518834,-0.5174645922173058,1.3768717163051254,-2.027249004882759,-0.6503772885776333,-1.8267400455623337,0.8710378298209884,0.6001915796341896,-0.44785401826898563,-0.3323661378109759,0.6840241075978416,0.46169382678285686,-0.13427064330514046,2.5664898014770214,0.007149655511167205,-94.07169268366076,94.75336632512554
2020-05-19,0.0204874740420413,-0.0816529640164906,-0.132377915739374,-0.1502939904963796,-0.1502939904963796,430334.986954201,-0.3085158068999591,0.08078717362607521,0.6784786549751364,0.47335625843864076,0.6436405394577601,0.9120712803178007,875732.0347555472,499533.5925053077,233087.80587798564,1.992779635514196,1.3399548692835175,-2.1280348089678514,-0.7880799396843339,-2.9813373450127836,0.8773230533152455,0.686902369377122,-2.077693915040953,-1.3885462666747526,0.6840241075978416,0.46169382678285686,-0.13427064330514046,2.5664898014770214,0.007149655511167205,-94.07169268366076,94.75336632512554
2020-05-20,-0.0464546494640778,0.1985435535313309,0.1528091764318251,0.3472629724874165,0.3472629724874165,-806111.7213655403,-0.062094134256122716,0.09002946937980727,0.6750636391314726,0.476825815791167,0.6456888238386999,0.911705170293329,879049.5080420036,487964.0578652311,227726.65463625354,2.0116057823562277,-0.37148552623270314,-2.014669912335503,-2.386155438568206,-3.084905029743408,0.872375693696959,0.7585091369052688,-1.939836118788524,0.20872681840175097,0.6840241075978416,0.46169382678285686,-0.13427064330514046,2.5664898014770214,0.007149655511167205,-94.07169268366076,94.75336632512554
2020-05-21,-0.2828841252474685,0.4952400692486707,-0.1070067864949244,0.4224152456900132,0.4224152456900132,21116636.1397766,0.109481412651725,0.09366551097109041,0.6710272427750393,0.47918155653942807,0.6488115373737396,0.910575777727893,1949825.392371326,836308.5256322525,315563.34864713013,0.40095146238410173,0.15602474517240916,-1.9690796942057944,-1.8130549490333854,-0.5070878583499421,0.9538446723714434,1.0735674200642034,-0.5573771322697437,-0.15329369018535896,0.6840241075978416,0.46169382678285686,-0.13427064330514046,2.5664898014770214,0.007149655511167205,-94.07169268366076,94.75336632512554
2020-05-22,0.6673224637051849,0.0398783042817498,0.4122171460488433,-0.0320573199800646,-0.0320573199800646,5391740.915099977,0.15817247562069564,0.06694908889303133,0.6650631566779929,0.47000877144394876,0.6454358840848604,0.9102771195629108,2161979.269035715,881715.5846392432,337635.9777339847,-3.0357478331175387,0.8597535922206373,-2.295949545317054,-1.4361959530964168,-0.9879509743294427,1.005690470535111,1.1563074002813272,-0.9693743319359018,-1.4128218652306546,0.6840241075978416,0.46169382678285686,-0.13427064330514046,2.5664898014770214,0.007149655511167205,-94.07169268366076,94.75336632512554
2020-05-26,0.3334902782376607,0.3581148775629819,0.4743197380610144,0.5791329284654081,0.5791329284654081,4904566.787078492,0.23329196723327877,0.058106723805376535,0.6642714742294155,0.45787043000847105,0.652249615614612,0.9102653958581246,2422232.3457725164,883793.3911264688,356287.89198551315,0.5519183198455717,1.3900093620633107,-2.436409527342933,-1.0464001652796222,-2.152400606712509,0.9868838706390811,1.1618844741994132,-1.8533092912170632,-0.9792372993415489,0.6840241075978416,0.46169382678285686,-0.13427064330514046,2.5664898014770214,0.007149655511167205,-94.07169268366076,94.75336632512554
2020-05-27,0.7714065992146484,0.8707081232150102,0.7135235392809047,1.0206294427328275,1.0206294427328275,-2163340.2458825763,0.4674766538791202,0.06783188875137217,0.6635736382461308,0.47671937354363847,0.6700503565463949,0.9099236303221169,2250811.4121913696,848498.4743958092,351447.3369376283,0.2799592160765354,1.9303169893160976,-2.2806074122205136,-0.35029042290441587,-1.850334470372809,0.9464871508781285,1.0091970489690762,0.051345717590677985,0.15779269667869578,0.6840241075978416,0.46169382678285686,-0.13427064330514046,2.5664898014770214,0.007149655511167205,-94.07169268366076,94.75336632512554
2020-05-28,1.1792597436944048,0.8913910141098649,0.6097361002113004,0.2647386725134915,0.2647386725134915,-1548718.002493795,0.45097179388433517,0.042480710118726485,0.6606807631617044,0.45005067263076065,0.6714076362489275,0.9100378308407325,2158728.8831215817,795424.6251831348,344194.4518482004,-1.4938989867797319,2.3623547029339833,-2.744220669431227,-0.3818659664972437,-1.2670726669675316,0.9535744003271972,0.660036845528651,-1.1571074884670205,-2.49466248387292,0.6840241075978416,0.46169382678285686,-0.13427064330514046,2.5664898014770214,0.007149655511167205,-94.07169268366076,94.75336632512554
2020-05-29,-0.0719868280451914,-0.009715259665656,0.2394268763148028,0.1033748617674046,0.1033748617674046,4828088.703056218,0.38716371709981345,0.04205361406467115,0.6547198827756366,0.4499853583618431,0.6717980432318981,0.9087822791321429,2355592.410735161,900969.9500369083,360898.84751853143,0.361878657684351,2.219902315607589,-2.7452621547112512,-0.5253598391036618,-1.3897317181465612,0.9525603303610468,0.4670702699122008,-0.0863702215205437,-1.142437588841131,0.6840241075978416,0.46169382678285686,-0.13427064330514046,2.5664898014770214,0.007149655511167205,-94.07169268366076,94.75336632512554
2020-06-01,0.1187831813661866,0.4080832058673911,0.331141767753043,0.6357630969825561,0.6357630969825561,25927.35666033998,0.5207278004923376,0.08339594874783175,0.6478227106805375,0.46516572317899524,0.6758747715184744,0.902307878547904,2348807.739448925,901826.1435051389,359037.4282223005,1.6775261790129858,1.8316277173371565,-2.0500173322698823,-0.21838961493272574,-2.5647106904582464,0.9545542645879331,0.5370698664547376,-0.9914873843932523,-0.4037359784709083,0.6840241075978416,0.46169382678285686,-0.13427064330514046,2.5664898014770214,0.007149655511167205,-94.07169268366076,94.75336632512554
2020-06-02,0.7369221929994643,0.6183129778863075,0.824497238998414,0.6157993516223152,0.6157993516223152,-2540737.6492629936,0.5280610851237191,0.11175514601383604,0.6393901101671196,0.4799869881054449,0.6754095478724335,0.8926263387123647,2248901.074287565,808344.4702120444,346906.43831422564,-0.17956113143702632,1.552901686762454,-1.7442044873673357,-0.19130280060488153,-1.5789850385757325,0.8789286716911001,0.5157790030858467,-0.6686019156931835,-3.3058938430551428,0.6840241075978416,0.46169382678285686,-0.13427064330514046,2.5664898014770214,0.007149655511167205,-94.07169268366076,94.75336632512554
2020-06-03,0.7746683506096108,1.1398825436193158,0.930340372785369,1.2853544913102066,1.2853544913102066,2534065.3695111955,0.5810060948391949,0.18100701026538224,0.6362940067048428,0.5435785748234507,0.6664832564424631,0.8890163432367814,2350941.2778463266,876683.9643061827,359136.7563636561,0.5063548249425494,1.1662254857899008,-1.257124969953465,-0.0908994841635642,-1.562830267113145,0.8632678789963182,0.5150586132119269,-0.4314117378707409,-1.3290635441643452,0.6840241075978416,0.46169382678285686,-0.13427064330514046,2.5664898014770214,0.007149655511167205,-94.07169268366076,94.75336632512554
2020-06-04,1.0981212411392516,0.983440629085802,0.9549901590651642,0.9713489521541137,0.9713489521541137,-621918.7321365662,0.7223281507673193,0.23755581427061429,0.6311130523441676,0.5646950316874214,0.676196314800429,0.8832326050225445,2328216.5338451117,858151.2053098305,358281.323252144,-0.1226702582226692,1.1120769347656971,-0.9770824069517082,0.13499452781398882,-3.559590597609963,0.8409880647676096,0.9227664850000824,-1.0340905161751133,-0.3472759961292,0.6840241075978416,0.46169382678285686,-0.13427064330514046,2.5664898014770214,0.007149655511167205,-94.07169268366076,94.75336632512554
2020-06-05,1.7653581659079585,1.6277175595680875,1.602134023475375,1.3416811264408397,1.3416811264408397,483993.0116173104,0.9699894037020063,0.28491497078538347,0.629317769579913,0.615943143302429,0.6914762597968517,0.8813206085034437,2310457.566674938,850576.2753315072,360083.76842857286,-0.2744301970426492,1.2250943597866766,-0.792445539558605,0.4326488202280717,-3.665806255766298,0.8660701423458139,1.0216736430736242,-2.8765877628032097,0.21374453031796645,0.6840241075978416,0.46169382678285686,-0.13427064330514046,2.5664898014770214,0.007149655511167205,-94.07169268366076,94.75336632512554
2020-06-08,1.5108157630682184,1.374486126609057,1.38581443516052,1.3794393771229745,1.3794393771229745,-516789.2036130345,1.11872465973009,0.3239441657996206,0.6260768860357078,0.6600355904799061,0.6740199230690369,0.8770390255349149,2131507.586288256,814668.0109421398,358593.5139533103,-0.09097257722579191,1.2393734456487053,-0.6589020115382598,0.5804714341104455,-4.480450504454769,1.0197632486522814,1.3255444477828626,-0.8962664993085977,-0.29614944617385724,0.6840241075978416,0.46169382678285686,-0.13427064330514046,2.5664898014770214,0.007149655511167205,-94.07169268366076,94.75336632512554
2020-06-09,0.7121576382892263,0.5725184568733521,0.6190798921504079,0.5688251168919178,0.5688251168919178,-1671277.8979489785,1.1093298127840103,0.37806988170923406,0.6213187622658061,0.631499376729162,0.6755061094351381,0.8740932819655611,1700301.2517815246,814455.5407677006,354619.50999770564,-0.22472625379743766,1.0764322889163769,-0.4967652042340315,0.5796670846823453,-3.0669826496368318,1.0165189742553904,1.0795044170765429,-0.2576625225857149,-3.058156024812702,0.6840241075978416,0.46169382678285686,-0.13427064330514046,2.5664898014770214,0.007149655511167205,-94.07169268366076,94.75336632512554
2020-06-10,0.5766564290022336,0.455016580655224,0.2544311920796698,0.4236359310799296,0.4236359310799296,86725.72794639599,0.9369861007379552,0.4192382606390777,0.6137036779583328,0.6043805933564298,0.6417741401252103,0.8674376506214316,1663576.0381515839,815660.4958594478,353632.77683699864,-0.30837221222596845,0.80422904888712,-0.38107280301505225,0.42315624587206774,-1.6065152447135718,1.0241983679947473,1.0623018729292935,-0.045202987442773984,-0.14882655788252858,0.6840241075978416,0.46169382678285686,-0.13427064330514046,2.5664898014770214,0.007149655511167205,-94.07169268366076,94.75336632512554
2020-06-11,-0.4329771278517791,-0.4227924809271393,-0.1501339536567218,-0.3333517539388175,-0.3333517539388175,-1896505.079562824,0.6760459595193689,0.4468129424787251,0.6029053197225132,0.55206752207116,0.6422345438023378,0.8623214170293942,1481531.6161363202,739011.5899218381,347002.54848452186,-0.26148665349051764,0.41412102735934364,-0.2996201351861631,0.11450089217318049,-1.2995350825795406,1.0460443935447663,1.352568753047901,-0.10294469074664012,0.26597367048121107,0.6840241075978416,0.46169382678285686,-0.13427064330514046,2.5664898014770214,0.007149655511167205,-94.07169268366076,94.75336632512554
2020-06-12,0.507353307965765,0.4307338585516778,0.1129717751532064,0.2994947129139236,0.2994947129139236,-403331.08514569513,0.46760867681398555,0.4835608025668826,0.5970940540399978,0.5133520926331596,0.5808419195723082,0.8594348565950314,1538258.483387177,716737.4341424161,346587.4185424839,-0.5271108564324023,-0.03354527655081836,-0.2108975834021104,-0.24444285995292883,-1.146452341630989,1.0494490550493811,1.427686302239487,-2.0863355052043864,0.041320827068448696,0.6840241075978416,0.46169382678285686,-0.13427064330514046,2.5664898014770214,0.007149655511167205,-94.07169268366076,94.75336632512554
2020-06-15,-0.2904588665465386,0.2385769890830653,0.1152105741428926,0.4566251378529458,0.4566251378529458,-1849284.3445951487,0.2830458289599799,0.5201676912007758,0.5897656972882247,0.4814894003302195,0.5751781023907284,0.8527375384932541,1452228.8560359247,695249.3766333946,337742.2494954045,0.4524008161090702,-0.6085424183470759,-0.12557409211775525,-0.7341165104648311,-2.0925963687343656,1.0409896896806354,0.7740943041575442,-0.2357515848453878,-0.08032732229657154,0.6840241075978416,0.46169382678285686,-0.13427064330514046,2.5664898014770214,0.007149655511167205,-94.07169268366076,94.75336632512554
2020-06-16,1.322882980157016,0.9500471965038128,1.0446447025644297,0.912473937642682,0.912473937642682,6439323.738566535,0.3517755931101327,0.5556146145627853,0.5863307530795762,0.48304556558578765,0.5464693582543315,0.8496834902351571,1611169.4387130055,699916.0570797727,364137.24368827755,-0.3714091862690772,-0.45708146192033,-0.05380914075665056,-0.5108906026769806,-2.3581241662674075,1.039525699653103,0.5154570323511942,-0.4894242347641938,-1.0681350129619087,0.6840241075978416,0.46169382678285686,-0.13427064330514046,2.5664898014770214,0.007149655511167205,-94.07169268366076,94.75336632512554
2020-06-17,0.5619304424918736,0.4316494850378687,0.4892606159593882,0.2505699060906794,0.2505699060906794,-637825.3956442457,0.31716238811228264,0.5756578093921382,0.5811482086671771,0.45997929429947887,0.5230154755338277,0.84775443162449,1557761.4195830831,763265.9453642167,361168.13182781066,-0.8076401266023309,-0.5960994951908607,-0.009492413448265492,-0.6055919086391263,-2.8540394847844643,1.0346112603068656,0.7198923158791967,-1.5796110307782458,-1.7540821099564725,0.6840241075978416,0.46169382678285686,-0.13427064330514046,2.5664898014770214,0.007149655511167205,-94.07169268366076,94.75336632512554
2020-06-18,0.0274956026895472,0.2723847069248943,0.2867191266456563,0.3739403931631093,0.3739403931631093,-147948.9447366437,0.45862081753266803,0.5769916804259229,0.577603335073058,0.45932033328130717,0.5229721709394018,0.8467560225824834,1590669.5584145277,727876.8111722018,358607.77272055385,2.610070318454988,-0.2296040846776104,-0.0010595138488271071,-0.23066359852643747,-4.245091660357173,1.1186744854755284,1.138110225382806,-0.6189054918846124,-0.3463114776429604,0.6840241075978416,0.46169382678285686,-0.13427064330514046,2.5664898014770214,0.007149655511167205,-94.07169268366076,94.75336632512554
2020-06-19,0.7068245442549781,0.4758366043325246,0.290600342014927,0.2147491437937825,0.2147491437937825,4927148.879756665,0.44167170370863984,0.5666083753311113,0.5752208997871504,0.4653067875025858,0.5220231187497487,0.8469363975919104,781195.1954135314,784231.369562952,376559.99094307015,-1.1913118918609669,-0.24910151471175762,-0.015085771542185936,-0.2641872862539436,-1.6861231750855838,1.0532648958686663,0.9887945968990778,-3.3292276012556097,-2.468101815856563,0.6840241075978416,0.46169382678285686,-0.13427064330514046,2.5664898014770214,0.007149655511167205,-94.07169268366076,94.75336632512554
2020-06-22,0.0243829321771853,-0.0319586158152835,0.2121715257057266,0.3187434393297792,0.3187434393297792,252885.12149923388,0.4140953640040065,0.5841484132966035,0.574153846158292,0.44783579442184573,0.5218183205573589,0.8470914194797186,524252.40573349426,796783.7807602276,376567.2519532462,2.5705031271668037,-0.34405878776417764,0.017257697825880776,-0.32680108993829693,-1.4100538289891116,1.0301832800507378,1.1225667854740744,-2.8968475114005936,-1.9813592185584163,0.6840241075978416,0.46169382678285686,-0.13427064330514046,2.5664898014770214,0.007149655511167205,-94.07169268366076,94.75336632512554
2020-06-23,0.4232594128424578,0.5646968562669956,0.5589793388971058,0.7161272728277188,0.7161272728277188,-3458868.5887092063,0.37482603104101386,0.5909981305147191,0.5722822098107002,0.4488016774700771,0.5198861285270348,0.8462549873117573,106080.6369441093,776193.5997112246,364068.9670449885,0.5258726463052936,-0.455350853039869,0.032180610637533864,-0.4231702424023352,-5.164220594050127,1.2126886046195626,1.6189315495656436,-0.6903947140060117,-1.6278734840205717,0.6840241075978416,0.46169382678285686,-0.13427064330514046,2.5664898014770214,0.007149655511167205,-94.07169268366076,94.75336632512554
2020-06-24,0.4587700164401278,0.2931025405823817,0.214195413655303,0.2143997983846395,0.2143997983846395,1599722.753234041,0.36759200949980586,0.5506866482973096,0.5680365027697412,0.44436701851017124,0.5180255074216721,0.8453732500581277,294233.78689994017,819224.2685350531,370535.2881918104,-0.7607065421578904,-0.4041922977062533,-0.03101973108722388,-0.43521202879347715,-2.539483726602864,1.2047430558962815,1.6355408802860238,-2.260065586988659,-3.3195222552498262,0.6840241075978416,0.46169382678285686,-0.13427064330514046,2.5664898014770214,0.007149655511167205,-94.07169268366076,94.75336632512554
2020-06-25,0.1157995665313409,0.2917770849459185,0.3646885957964194,0.451012723061666,0.451012723061666,-3666423.513715491,0.38300647547951716,0.5600003508247183,0.5645609022134751,0.43998879417993764,0.510380320944064,0.8440547661146065,188348.51133885534,769110.1061901003,353761.4023669608,1.3596347280052894,-0.3798855139067651,-0.008110854572121342,-0.3879963684788864,-2.6185087532484626,1.1707332193529998,1.4828490093223259,-1.3275932831266433,-2.563010948709039,0.6840241075978416,0.46169382678285686,-0.13427064330514046,2.5664898014770214,0.007149655511167205,-94.07169268366076,94.75336632512554
2020-06-26,0.435094158211184,0.3956678591311835,0.191503154722433,0.0294078513720208,0.0294078513720208,6402293.960857496,0.34593821699516486,0.5563020003049491,0.5599646393931583,0.4443185585733733,0.4894424987402167,0.8438268685432667,267058.7742289192,876847.2617012049,381278.9504725982,-2.694300771161132,-0.4750511172898549,-0.006562324989331315,-0.48161344227918607,-1.5888282363367323,1.1612051193028037,1.4997543012181813,-1.687442984512776,-1.6855563296000267,0.6840241075978416,0.46169382678285686,-0.13427064330514046,2.5664898014770214,0.007149655511167205,-94.07169268366076,94.75336632512554
2020-06-29,0.1869389103324872,0.6705925886926334,0.4105615058671494,0.8605633624279792,0.8605633624279792,-2092523.4097772485,0.4543022016148049,0.5675420135772203,0.5573741858666884,0.4492505338420646,0.4621648075337259,0.8418961149397752,161136.23590703978,815740.4251193001,373524.4222101092,1.5268053666036405,-0.22255216042734274,0.018077977060197502,-0.20447418336714526,-1.3469541057832763,1.1921527424212521,1.5131516835688612,-0.8926947218782624,-0.6128215779544308,0.6840241075978416,0.46169382678285686,-0.13427064330514046,2.5664898014770214,0.007149655511167205,-94.07169268366076,94.75336632512554
