Date,Open,High,Low,Close,Adj Close,Volume,CAT.csv_MA_5,CAT.csv_MA_20,CAT.csv_MA_250,CAT.csv_realVolatility20,CAT.csv_realVolatility60,CAT.csv_realVolatility250,CAT.csv_avgVolume_20,CAT.csv_avgVolume_60,CAT.csv_avgVolume_250,CAT.csv_log1DayRet,CAT.csv_logMA5_20,CAT.csv_logMA20_250,CAT.csv_logMA5_250,CAT.csv_log1DayRange,CAT.csv_HL_20_realVol_20,CAT.csv_HL_5_realVol_20,CAT.csv_logD2,CAT.csv_logD5,CAT.csv_Mean,CAT.csv_Variance,CAT.csv_Skewness,CAT.csv_Kurtosis,CAT.csv_Shape,CAT.csv_Location,CAT.csv_Scale
2020-06-01,7.853437820590003,7.977277121877705,7.64448883900846,8.533396935124301,7.943444207945063,-1837429.905505004,9.309647389601404,5.959945383484106,6.458522460026271,3.45199680972829,5.318405260272902,3.7351510970807924,4819.054115553701,295202.56374499755,233502.89974095495,0.0113955856864394,0.44598989900990943,-0.08033925308530768,0.3656506459246017,-1.1002487783795138,1.0221412861779324,0.8877484154595658,-1.2740124551694736,1.103296202656475,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-06-02,9.816416842783411,10.455877460468116,11.31530404257181,11.026446587919352,10.248067151446634,16084.309123950545,9.326095750074051,6.444980489169053,6.47436189989773,3.330845781131882,5.364318255225834,3.742814264221735,-15035.600790495442,286578.0915664259,235159.4008764359,0.04303294505897363,0.3695148562320527,-0.004548445346249998,0.3649664108858026,-0.15148987711692644,0.9885766647768829,0.9115572637493246,0.9791989945733267,-2.498091561619976,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-06-03,12.367738383439615,12.590643803033444,13.14866343758544,13.21233797666396,12.26856969077349,573800.4331466598,9.253795322425063,6.870186313900225,6.499457216920037,3.508704240424726,4.963842546092011,3.760576175060264,54946.109792129064,238493.31870867286,239210.028153851,-0.008050656615088797,0.297842546705465,0.05547255746814963,0.35331510417361467,-0.5833611298507176,0.9670162880145351,0.5778221295844873,1.4644411533336972,-1.017487322477037,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-06-04,10.199176056558755,12.10045731464605,10.486980440924,12.715507106663893,11.807051010960391,-412760.7361004662,9.970575272001884,7.323129246879193,6.5198201419709,3.533209040012068,4.955361102401434,3.7755082741338177,2230.5598515612246,203652.9947156157,241393.67918758705,0.14638995805674038,0.3086005532429505,0.11619093939650275,0.42479149263945337,0.478391399418038,0.9953694975461855,0.5822476997796417,0.44403423691990174,1.2764515225909048,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-06-05,22.01407293885447,20.927519805886533,18.513789170613023,17.191124217606614,15.946197082170713,2353096.542284036,11.642665828659258,7.960018804039453,6.55434130428474,3.883172476203826,4.917674757765034,3.8219857117091336,110853.7048096327,247351.50931226308,248193.52214590888,-0.32246155453732894,0.38024507699218624,0.1943037375268662,0.5745488145190525,0.8811735320555972,0.9965151127574716,0.7959122455079455,1.30226781365411,2.1235125863102216,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-06-08,12.904887469418496,15.736631479228294,15.721183204154729,16.04878383044118,14.887596295804514,-301984.37540894095,13.031496246231148,8.296124801146382,6.581976062895433,4.181357834061478,4.6037660784183725,3.8571422056853137,110873.54012058928,172300.1858360569,242879.39279628385,0.1429222896810597,0.45158070106714887,0.2314535005845711,0.68303420165172,-4.170257927595182,1.3067178700841386,2.0152828115691483,1.1251066218494632,1.9378998791716948,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-06-09,12.068898711028725,9.264752010708447,11.28773751338656,10.038576502009136,9.32521189390603,-180198.56736652227,12.846925194723028,8.614923273737805,6.591597859259658,3.9909669937122367,4.587097122881695,3.8609865412862496,90972.57441689415,154626.15523499672,245857.80215471573,-0.2579101006309675,0.399608534435007,0.2677001774293295,0.6673087118643364,0.7045743919108515,1.3311803920675265,2.1086993230943802,1.8902441788558817,-0.08028287417554761,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-06-10,10.273845790822634,10.523986556339182,8.702774201124157,9.052225513999389,8.41100750299762,223660.60202132585,12.075412757167854,8.993171559048205,6.598092111033023,3.5500419588698393,4.324905613521453,3.8626823413226763,112520.6014613375,118175.31484344086,246122.6262936629,-0.20006015725344278,0.29470580803813234,0.30968504054800694,0.6043908485861393,0.5995024085621244,1.344289264043102,2.167846053500638,1.8681939508929408,1.3500354263892298,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-06-11,3.1790293009633785,1.9288163913721803,0.6289509046932267,-1.147330476777455,-1.027082578367413,2123277.2593076075,9.508586039302292,8.827051556586188,6.567253003780458,3.936639541889162,4.415191867947018,3.892664696555226,145981.22739208414,168578.4456471614,258248.9354255292,-1.1298535638416694,0.07437413723830447,0.29572541379790035,0.3700995510362048,0.2622607873284963,1.350226736501813,2.150497360828997,2.3372081832845546,2.552108308291433,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-06-12,4.6462287894764245,4.353607476870764,2.996132315122153,5.888626396660143,5.481500904077592,-332560.59834114,7.415646803683669,8.86754672768378,6.562593254902585,3.8955953547999975,4.371113853041645,3.8932667292963123,83707.0131742226,162362.01516709622,258299.41918390783,0.16532307353049547,-0.17880597632288164,0.30101233910837477,0.12220636278549306,0.30562647560413037,1.3130092316457422,2.08282480781539,1.0748340125757037,2.348007323282839,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-06-15,0.4834997087678374,5.287803781450137,3.776149748432232,6.811843598266165,6.334535649872649,-238132.89972888865,5.705034674497296,8.89200302252999,6.550980763009768,3.8771155258675876,4.360618445468945,3.8895835839057953,-13620.937196438948,154415.4011318369,249773.45459606315,2.5727210783652454,-0.4438032748083407,0.3055375627688714,-0.13826571203946947,0.4132044374337943,1.326519676488711,0.18997063354500623,1.9962797765407654,2.1462891891770215,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-06-16,16.82203582439594,14.322234381031336,13.547752652659838,13.450158918490049,12.475288035252603,2823656.450535164,6.3350499027666105,8.933160683313588,6.56854202174367,3.9121685741719654,4.209860825146981,3.9064119042920415,122014.84514434505,181649.33425450732,261187.68817455234,-0.29893995278447544,-0.3436725811138931,0.3074783787960215,-0.03619420231787148,-0.25556121091867157,1.2965761700116387,0.31878613697574,1.9450222022579293,1.1474266244014624,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-06-17,10.175848298145011,8.713963125911576,11.271452250085645,8.478255348816433,7.874114264849865,-2174172.4835894434,6.227671255137059,9.050802860191894,6.5588806344386805,3.8388594023610834,3.967361401770613,3.9001541428156394,102513.87526329342,146184.60815278214,251864.26774696712,-0.25643639459735834,-0.37385100001298244,0.32203351420826665,-0.05181748580471582,0.9390259663122442,1.3109262980669691,0.4259864520521021,0.4315087523447677,-0.6219560158818414,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-06-18,6.663211525567377,7.41984037177572,8.788869798705676,8.069031853256163,7.494447598408229,-1422671.9641999714,7.9319772904921875,8.956802295320873,6.553098213738117,3.8535066399482654,3.9680672121461407,3.8976804593226824,48060.462455006505,105367.77701616914,237661.14589737472,0.1175608467856289,-0.12151092897542354,0.31247532906036024,0.19096440008493662,0.3141020412761375,1.317899775870359,0.42446514002799945,1.6055986392163357,2.1425959229284994,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-06-19,10.694869693033011,9.06361326866974,7.85412637068228,8.15516699434312,7.573133257658767,3277305.092412821,8.350303761208423,9.028861710689139,6.54829709711204,3.811144494889106,3.969076706068419,3.895673246816979,293097.3841373819,161128.37680918403,256303.32770356952,-0.3451572721525893,-0.07812838629211494,0.32122127240960724,0.24309288611749233,0.19019621842346007,1.3004154240556922,0.430126301821955,-1.2007081152569843,0.7379447915527934,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-06-22,5.78841035028772,5.118550292028687,7.067273449922212,6.53770626726245,6.075681915210907,-2189588.9109979635,8.298533014276074,9.08617783115148,6.541921327670056,3.7544449073354524,3.948702416379278,3.895134989131282,206014.0426542064,128222.11734347169,246743.16172755646,0.04843652935586637,-0.090675585227899,0.32852343582799526,0.23784785060009622,0.6671743672826835,1.2019479918871632,0.4579517140548925,0.3497872564224756,-1.3514921078389783,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-06-23,8.317307724434926,7.852570560975877,8.866829298686469,7.81338661297157,7.255028255737173,-1179036.2180149057,7.254481058372988,8.940637976484169,6.534909498406753,3.7667877401025947,3.902211547123063,3.892254602357432,95312.30949811052,111674.39123151814,243181.43309804567,-0.136643830667548,-0.2089875937094953,0.3134484504336579,0.10446085672416247,0.014158038014899147,1.1808516757714658,0.3738627373285296,-1.1453737559822477,1.6525471668469471,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-06-24,5.479298925528894,4.943983934228655,4.359707159477438,3.570868215617793,3.328851322071202,742626.2869790636,6.345428469817255,8.475576951136807,6.513895115567495,3.860322456242525,3.915020525515161,3.895336427264102,99244.04516994095,123185.1321472459,245434.155495075,-0.4983498633210881,-0.2894541001593008,0.26325112244190996,-0.026202977717390743,-0.5373804790544406,1.1087984509967135,0.4429697785373518,1.0104477354407122,1.5140855791526362,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-06-25,3.5732896538781205,6.324764415439589,5.206581291558166,8.329327493103023,7.730612230601707,-640804.5392882247,6.392661396255951,8.45094999951308,6.509279352362198,3.863587260218694,3.8844303377756932,3.8931991365931413,83052.01204161046,55837.01830699911,214905.9256239849,0.7717014181802946,-0.27912818541094764,0.2610501094965696,-0.01807807591437814,0.11170515727815272,1.102904460552322,0.4309859266734743,-0.7432118092989244,-1.443226123121987,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-06-26,8.189877135047922,6.301783469460673,6.800165119732185,5.2129183606988505,4.846393869282196,460183.351276936,5.847313518580639,8.313982478032996,6.494211873383269,3.943601518395506,3.8718691751977006,3.8923127621193268,84217.45642730469,68362.94029008098,225062.41472050338,-0.5246639996412623,-0.35195640512929766,0.2470274341328422,-0.10492897099645546,-0.6963891294589143,1.1083939306537376,0.5460510004102338,0.4170922812592874,1.0031065321446475,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-06-29,6.760987057988515,8.280434386272475,8.630934461791554,9.162150604773458,8.499482013585592,-669892.841899808,6.3320735382555755,8.341784368315022,6.4978923658417855,3.942811702779742,3.8559820385903807,3.8937777253651915,142594.3096075645,29532.634412522686,229362.34877760377,0.22883632817007724,-0.27564939082150486,0.2497992736095624,-0.02585011721194241,-1.048394357046519,1.1059413972516787,0.48877863512448444,-0.26283365673575726,0.8853365971392135,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-06-30,7.297179718117533,8.661590455980146,8.541624369694887,9.264356320629249,8.59322928340238,-311230.28787283204,6.599713743788617,8.25904247491281,6.502260858136323,3.917987563624069,3.8607735436982074,3.8955200128783485,126228.57975772535,56890.13063792715,233381.33365122337,0.16348666703230533,-0.22428238174069753,0.2391587169258408,0.014876335185143287,-2.1205461904325382,1.196737093570974,0.821510154366128,1.3209115941391147,0.2913261953121872,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-07-01,12.603709960978648,10.391100357876311,9.888090815478066,7.988417992406369,7.411928528828952,-179778.8283986773,7.4163291851401665,8.016210416815584,6.50196932459925,3.8052861418079167,3.8162125855721603,3.8954489118382676,88549.61668045851,50595.31850643673,233292.4388909656,-0.5309005462186358,-0.07778157781906446,0.20936068957093204,0.13157911175186762,-0.6871461380916766,1.1988171896848416,0.80953130630955,0.08393066415675345,1.4068509214796858,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-07-02,8.803909576869614,10.00163525047644,10.107667179892289,9.626864506188255,8.927088383816638,-423669.06134984735,7.655624415783153,7.872212285458396,6.509995585984946,3.70751986063841,3.8040817803009506,3.8983808522270795,88004.20041798944,-3806.229632308187,233725.87377505226,0.013894399953965138,-0.027898531095446988,0.19000034835901217,0.16210181726356518,-2.2440150093237428,1.2722292946173257,0.766505115008055,-1.0970362300584395,0.1793806977163029,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-07-06,10.59660060060324,9.323187100241682,10.118921879757451,10.437741054345324,9.67657438370621,-289281.83759922325,8.621660518667955,7.558731150535171,6.521934590686771,3.2222046266863016,3.7188021865748877,3.903507057182702,-44114.718576173516,29113.47218083888,234309.66625201917,-0.09082529895180314,0.13157436282568058,0.14753229058443088,0.27910665341011137,-0.22848934022150047,1.2410000632095304,0.886794019411253,0.8174183912476287,1.5748838405528587,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-07-07,7.089035328266334,7.184699244807419,7.928230686278553,7.095199558254649,6.583273586792146,-687140.4489820995,8.238418833309266,7.143515015084551,6.526272180052554,2.7247463892306367,3.7127310071533093,3.902968121625302,-63372.52225483145,27605.08272275705,227451.57213440747,-0.07401714317972789,0.14260348210327203,0.09036904991598135,0.23297253201925325,-0.296344225514547,0.8614695494343169,0.9905749481543606,0.8517798570848703,0.6503484558835854,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-07-08,9.513795042183787,8.43935288512779,7.970146942828975,8.78516634131745,8.146135557507307,-148341.36456198152,8.149000088130252,7.084561198264616,6.528906164223238,2.68755955094422,3.5567333460213075,3.9038416231230055,-61779.66211460441,-66055.4237198048,228170.3590656806,-0.1551992049401955,0.13997729383588278,0.0816785173672803,0.22165581120316308,-0.7567134975370321,0.8443273843153244,0.8171648669989244,0.4255545087900129,-0.8049870287302353,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-07-09,7.018172327681484,7.254806797888321,6.764876699605736,5.99712735249868,5.565916786319477,192561.4713203772,7.779797739628357,6.94230666243071,6.506976689751119,2.6889505333850625,3.5546488455419327,3.8937377431790963,-63334.61864965184,-52473.8670742777,225240.03427724214,-0.23184111932196574,0.11389624897177349,0.06475915323131816,0.17865540220309173,-0.7134925546200337,0.8254110886982458,0.8159964394848986,0.017207891794085762,0.6130274971164826,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-07-10,6.149015434264541,7.5635616103627825,8.130916454625861,9.362905605244904,8.679304921748226,47640.02441926766,7.730241047214674,7.427626037436491,6.500988469785132,1.9490070969497233,3.469824425166816,3.8892204448874925,-167116.4803940688,-33427.99034117392,222106.72579586302,0.34464947031339754,0.03993374821658619,0.13325205962168715,0.1731858078382733,-0.5667703433783493,0.8154754327141939,0.239983743221751,-0.6289161487406459,-1.3952000510440572,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-07-13,10.492808103920764,11.56134487466926,10.950375699144132,11.009767325981102,10.202376197260818,1022515.442640496,7.835401409925597,7.663669802095653,6.507394873026344,1.986420303928279,3.4821049796997308,3.8940092940087183,-99362.67834498706,-17242.05393722821,225755.19661507022,-0.02806942632456555,0.022161151952592516,0.1635517524470812,0.18571290439967383,-0.49270877030552357,0.8005920460825453,0.1845324992765127,1.533951016974455,-0.6428309175583978,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-07-14,9.892732097776104,14.890866029749446,9.779778238853863,15.849013303547396,14.679100418980497,3336634.0264137904,9.454566776363267,8.080898040551045,6.544367033496031,2.501994235549541,3.6166781564544697,3.9275318315532033,79375.6679621469,66110.44887731428,239327.7063585407,0.3946243859514507,0.1569948715431647,0.2108983252362585,0.3678931967794231,1.6314122564916025,0.9052029032134571,1.0180624494620873,1.7917253848525676,2.091348723011557,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-07-15,18.964070362092883,14.672040521642243,17.068241479015214,13.759871662637266,12.745532022618264,166439.70245205564,10.374446069385458,8.094410239919329,6.571276870430628,2.527574488571033,3.6776833120406245,3.946910485337538,-53485.169442008526,81400.65624866736,240391.70219372725,-0.3973653747400061,0.24817194417189384,0.2084655673840658,0.4566375115559598,0.873884548761588,0.9450248220132328,1.0477335436456547,0.933405760755141,1.525925091650403,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-07-16,11.89610828647821,13.17048775339633,13.360375834738775,12.207870186080823,11.309022906133263,-729509.2272600969,11.523067293348214,8.266155671983498,6.581381216963353,2.6265776964940546,3.6229952533931113,3.955818635501839,18747.993374458794,49286.786798507186,232167.5363724476,-0.050610417514862706,0.33218132921118415,0.2279249140177876,0.5601062432289718,-1.6613204259432248,0.947021544838064,1.298062785617101,1.2149357449446314,1.7480001998263266,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-07-17,11.011578136353036,9.362885666266678,10.89743329437688,9.719823348299514,9.955031172343864,-1255611.1250350547,11.778212543467342,8.38918485068028,6.593196813735968,2.6460829147943064,3.6099916626038273,3.961484848696332,27101.035332704625,52311.476111021824,230532.89613141603,-0.10086920826142025,0.3393080716525513,0.24090502690021096,0.5802130985527623,0.4282356327909624,0.9519605123291961,1.273753149317539,1.026221095949548,0.24351562475545716,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-07-20,8.624472875376696,8.565917257881765,8.49099729751552,7.806006382927933,7.693757166179736,-525085.8424866621,11.276488737251125,8.395216046106327,6.584578193341548,2.644261841112322,3.6067987135346193,3.956715314900284,-163018.51141226952,57340.78509450764,225824.4213081573,-0.11419460277250118,0.29505789016154427,0.24293174782869964,0.5379896379902438,-2.5913349304207416,1.0575079965630785,1.7843451976099434,1.285165363269562,0.9197324149151,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-07-21,8.390506638854347,9.462699718881908,9.49855276071372,10.057846623497326,9.67452937702727,404976.7833000624,10.27557452886048,8.575158419197146,6.611322897565093,2.6001934327287013,3.6148130861047325,3.9549062458201463,-33290.22669736824,80732.4771594244,191858.729823203,0.14239568983799242,0.18090020661337303,0.2600856977952229,0.44098590440859603,-3.328326866670916,1.1859195120788866,1.844925490720483,-1.2711751536242037,1.610351703190772,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-07-22,9.389754823974272,10.092959903266843,10.212521466070584,10.685684412739503,10.201023630649658,-934466.440764292,9.766672850466758,8.72245818794277,6.6201713976424355,2.604912984347161,3.6294640009259047,3.960471470255973,-21061.73783483756,37033.71622965729,201186.31272467558,0.08286888865453672,0.11307476002738517,0.27577983998462263,0.38885460001200767,-2.1239238703592513,1.209960939139057,1.4173811597473067,0.9191931017090296,0.9339374651229015,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
2020-07-23,10.863944925279467,9.33647065403477,10.275785257857464,9.6048721904248,9.15686845825796,-979400.63753083,9.336241960891698,9.013859044752108,6.634253435397009,2.274865982597218,3.6315961207900593,3.963217224637668,-107163.08406033223,4970.62125394329,201344.82681626058,-0.17094525246815107,0.03514052484804046,0.3065171444798043,0.3416576693278448,-0.06260481454296962,1.2210731977159297,1.6356142612807614,-0.6584348480352407,0.7664694091830173,11.123059114062475,33.67500993211801,0.34290280556276703,1.3796696753684872,0.06649362527346894,-75.85119381244087,86.78324477115038
