Date,Open,High,Low,Close,Adj Close,Volume,GM.csv_MA_5,GM.csv_MA_20,GM.csv_MA_250,GM.csv_realVolatility20,GM.csv_realVolatility60,GM.csv_realVolatility250,GM.csv_avgVolume_20,GM.csv_avgVolume_60,GM.csv_avgVolume_250,GM.csv_log1DayRet,GM.csv_logMA5_20,GM.csv_logMA20_250,GM.csv_logMA5_250,GM.csv_log1DayRange,GM.csv_HL_20_realVol_20,GM.csv_HL_5_realVol_20,GM.csv_logD2,GM.csv_logD5,GM.csv_Mean,GM.csv_Variance,GM.csv_Skewness,GM.csv_Kurtosis,GM.csv_Shape,GM.csv_Location,GM.csv_Scale
2020-06-12,2.8823415997023467,2.346649909308581,1.771024892180531,2.307189407146062,2.276908258408863,4527965.112424117,1.7516833935761027,2.426134346805975,1.6090564520998631,1.0627819469941748,1.4727457586647248,1.2683712624237944,1198270.8686128182,893490.6481353735,906691.9178103679,-0.23578452353346685,-0.32572192214228274,0.41065123429414624,0.08492931215186349,-0.5522988422169959,1.175088241258832,0.8813929239197952,-0.05167826377264132,0.6181048762426238,2.2086677538372843,2.2733235053263003,0.34501324060329347,2.266037131631408,0.04829796675539845,-28.913761194131695,31.08611183936913
2020-06-15,0.0763387810514153,1.1525172041340743,1.1491480665730691,1.6952331171900532,1.6739633324250924,-3287043.976220675,1.4217668614728318,2.439216296580173,1.6054883512796072,1.051193097110752,1.4129772028950125,1.266922337694366,1088382.5791559708,734086.559127526,883577.2795823927,3.0877682668175273,-0.5397764309911102,0.4182488187747415,-0.12152761221636868,-5.693098483985777,1.4633680680138907,2.108687045837651,0.7118188028497775,0.5005223228991471,2.2086677538372843,2.2733235053263003,0.34501324060329347,2.266037131631408,0.04829796675539845,-28.913761194131695,31.08611183936913
2020-06-16,3.528929846322889,2.627047506355652,2.3348169656538644,1.76273331816315,1.7402547903492014,1537871.0848644972,1.3309339136990475,2.357608321276964,1.6031348335575206,1.0382075410733738,1.3728691651253422,1.2661198315139348,726911.7698772616,628031.7033833206,874636.7897136203,-0.7069631315595144,-0.5717667954250616,0.38568669863813176,-0.18608009678692997,-1.230212265271821,1.469198881498716,2.044796764299863,-0.6224027036518168,-0.789295285814138,2.2086677538372843,2.2733235053263003,0.34501324060329347,2.266037131631408,0.04829796675539845,-28.913761194131695,31.08611183936913
2020-06-17,1.1713263353489296,1.051544531766286,1.6127343561575491,1.153354816351225,1.13985851403838,-5334541.948478691,1.2934508347191127,2.3077650455325482,1.598203326795669,1.072725519122955,1.312419863708679,1.2655110842538997,476059.15860709763,599268.0613568716,853756.3756714746,-0.02723258249269201,-0.5789658310073935,0.3673994658895136,-0.21156636511787996,-0.577696062794083,1.4901702307400138,2.1614626826985264,-0.6271631701704358,-1.67442776260704,2.2086677538372843,2.2733235053263003,0.34501324060329347,2.266037131631408,0.04829796675539845,-28.913761194131695,31.08611183936913
2020-06-18,0.7496783646737555,1.0252812539016,1.2975239867504769,1.399577771468966,1.3822000886313148,-2233206.463463107,1.6426369967705703,2.242496695952953,1.5949631838160447,1.0880035435054083,1.3084604232524482,1.2650209388177693,531815.9661725892,569057.8998869058,825216.4292889609,0.6117875083331764,-0.31128696620403346,0.34073918784970436,0.029452221645670858,-1.3010612104587485,1.467832249505635,2.165380088081923,-1.0270695061592214,0.5572878290590721,2.2086677538372843,2.2733235053263003,0.34501324060329347,2.266037131631408,0.04829796675539845,-28.913761194131695,31.08611183936913
2020-06-19,2.1021589050765783,1.653198004835314,1.1408562583597543,1.0146532639944468,1.002885916565635,15370564.744953174,1.3878325284019248,2.168345586509149,1.5902011634797926,1.120589612950422,1.3085236839626844,1.2649999386720607,1337711.2465990088,748057.6742365633,897882.8989930023,-0.7400831063813816,-0.4462212762113596,0.3101039481041677,-0.1361173281071919,-0.6687634030189701,1.4798739903976954,2.148208584575356,-1.9879743916074868,0.24217909376482902,2.2086677538372843,2.2733235053263003,0.34501324060329347,2.266037131631408,0.04829796675539845,-28.913761194131695,31.08611183936913
2020-06-22,0.678601406955746,0.428443030622617,0.9068626196139532,1.0922913903443714,1.079184180322219,-7425402.500636263,1.2688766979813502,2.1059002983373794,1.5831947146632932,1.145735033232572,1.3085419140182366,1.262950226912258,982271.664614864,746306.1681339693,848543.2188378271,0.46392672040885624,-0.5066110515708401,0.2852982939588612,-0.221312757611979,-0.7372671302957715,1.4942816803021728,0.3367778989347216,-1.1939699721807018,-0.519565115274579,2.2086677538372843,2.2733235053263003,0.34501324060329347,2.266037131631408,0.04829796675539845,-28.913761194131695,31.08611183936913
2020-06-23,1.3606413444171572,1.2527691878102196,1.6007395491515943,1.171901900810397,1.1574260713721642,-2496533.2698624404,1.1523109541859426,1.989030351583549,1.5762648821714091,1.115413220255225,1.2931018233284175,1.2605022450519745,633771.7239748966,718476.2059608129,832329.6586478231,-0.16175752965428422,-0.5458778081166482,0.2325892097187584,-0.31328859839788975,-1.0556379713939785,1.4958371667474426,0.30158442632637317,-1.867301314752539,-0.5398619282893312,2.2086677538372843,2.2733235053263003,0.34501324060329347,2.266037131631408,0.04829796675539845,-28.913761194131695,31.08611183936913
2020-06-24,0.5157232654685728,0.4422875298524289,0.2895458489100591,0.337911662888299,0.3358207731369624,1226130.7524054889,0.9915034060056591,1.8524575618600303,1.5666014619555828,1.143315374286624,1.290436676624939,1.2607153206506818,769982.9457040628,741797.2868063779,846271.7961574098,-0.4289927100210741,-0.6250460651714039,0.16760457019470362,-0.45744149497670034,-1.879007144329282,1.4354513684635166,0.4906037099128228,-0.29657024591773123,-0.21810906948521122,2.2086677538372843,2.2733235053263003,0.34501324060329347,2.266037131631408,0.04829796675539845,-28.913761194131695,31.08611183936913
2020-06-25,0.1619686813142067,0.2469061294822587,0.4362901701177968,0.832899157430468,0.8231928731898641,-69514.9323434066,0.879701962917369,1.817032375037582,1.5588931249055573,1.1645561655156196,1.27434368065799,1.2593395515610017,938403.7176519902,707317.6126555722,834433.123880738,1.6257875357139404,-0.7253767144849635,0.15322857300239287,-0.5721481414825705,-1.663978364528415,1.4008921153413962,0.5462363771326865,-1.0959163314817728,-0.5815928981438832,2.2086677538372843,2.2733235053263003,0.34501324060329347,2.266037131631408,0.04829796675539845,-28.913761194131695,31.08611183936913
2020-06-26,0.7305210146735561,0.562315237365322,0.5454207554360195,0.2472652551915253,0.2462101594446792,2315959.5132112987,0.7283668114931777,1.7743777040745468,1.5487887433103966,1.2070754038057803,1.2278467245176798,1.2596986517754523,599819.8455061534,770986.1925899198,842410.8857457973,-1.087572520391449,-0.8904002679428997,0.13597660269629253,-0.7544236652466071,-4.080768223429132,1.4883166271684194,1.311049462107516,-2.4122815096295667,-0.27882044343072254,2.2086677538372843,2.2733235053263003,0.34501324060329347,2.266037131631408,0.04829796675539845,-28.913761194131695,31.08611183936913
2020-06-29,0.6251017191861479,1.063409751339318,1.0656201021317455,1.5662789541704,1.5452156231419032,-5135839.313780637,0.8215731000571147,1.7240371830528674,1.546188500830258,1.193858947351623,1.1593151752575475,1.2590295698675307,713066.4189156902,680263.9269805965,833231.3742527366,0.9050043543063537,-0.7412031017324643,0.108875869080391,-0.6323272326520732,-6.114604046443439,1.755929976370851,2.1025254611954467,-0.32569863095686574,-0.7635021732707667,2.2086677538372843,2.2733235053263003,0.34501324060329347,2.266037131631408,0.04829796675539845,-28.913761194131695,31.08611183936913
2020-06-30,1.2547830020529247,1.3160512671698044,1.332220548413357,1.3037454106870818,1.286474829957136,2197087.4436728936,0.847382851774109,1.6597797491938884,1.542775873704361,1.1803470144791914,1.11218419237063,1.2585707357931732,925995.6024223259,777624.2542920008,855234.5492416107,0.024943136901578847,-0.6722875896340739,0.07310160312038468,-0.5991859865136893,-4.124642056377803,1.7805119641922083,1.8395558740914115,0.03947517165333326,-2.047564972507551,2.2086677538372843,2.2733235053263003,0.34501324060329347,2.266037131631408,0.04829796675539845,-28.913761194131695,31.08611183936913
2020-07-01,1.3811483628069858,1.5808202812847263,1.439780446353904,0.950893927889183,0.9387803698831584,-1597645.2186790258,0.9679747711233482,1.5132731015241463,1.536347022573695,1.0682363088115003,1.110925038939615,1.257530101486624,616888.9397898508,631978.9281272836,853961.030782621,-0.38608902510863474,-0.44682417677241254,-0.015132613524652913,-0.46195679029706554,-1.9587129112645743,1.7238641878454957,1.8214669523096942,-0.5001573110226184,-0.505905088237454,2.2086677538372843,2.2733235053263003,0.34501324060329347,2.266037131631408,0.04829796675539845,-28.913761194131695,31.08611183936913
2020-07-02,1.6180870942670005,1.3325877191308706,1.502364533668679,1.4123353729104728,1.3931236351177103,9638508.37573904,1.0819609235089174,1.431766243153627,1.5333848744398915,1.0074186161636105,1.109362898846841,1.2569895234388562,1024474.365411241,602412.9445150733,892769.4160470326,-0.14969620010513182,-0.2801337524767959,-0.06856881083468845,-0.3487025633114843,-1.773270560141836,1.669270200421203,1.7930312240917003,-2.2382140374976784,-0.56224039583368,2.2086677538372843,2.2733235053263003,0.34501324060329347,2.266037131631408,0.04829796675539845,-28.913761194131695,31.08611183936913
2020-07-06,1.799128185955123,1.545128826795338,1.7699876090049749,1.8202715458080725,1.794773792227165,-8262240.164919278,1.3916736500654145,1.314889095884155,1.5322669418858454,0.7896884546295923,1.0957116710170538,1.256630785744428,-105659.09274172978,463809.64257998776,859303.7355959383,-0.0024232134794598998,0.05675476329077439,-0.15299597584806013,-0.09624121255728586,-1.4922827084466161,1.6514338994561708,1.9865148341308978,-0.15549258704748084,0.43732781276246363,2.2086677538372843,2.2733235053263003,0.34501324060329347,2.266037131631408,0.04829796675539845,-28.913761194131695,31.08611183936913
2020-07-07,1.2311950701221583,1.0501326434222449,1.2113150714683876,0.9768067291296064,0.9638518067071472,-111892.73994156998,1.2754008867784634,1.1969043865724398,1.527446149018671,0.6348918709346749,1.0866164634378388,1.256489827634646,215219.56002879314,449117.1670850178,863346.4985747685,-0.24480302308129742,0.06352200435790215,-0.24385861128195702,-0.1803366069240548,-1.8252184620092449,1.6443911563664557,1.0700263389030003,-0.845664928055879,-0.5423785280283919,2.2086677538372843,2.2733235053263003,0.34501324060329347,2.266037131631408,0.04829796675539845,-28.913761194131695,31.08611183936913
2020-07-08,0.9674899040131244,0.8719380232185117,0.9613834328910756,1.0353348618630136,1.0213542553606985,-1258794.5057338448,1.2223767718591758,1.1382511228795686,1.52158309284301,0.5905235567173562,1.085378552464941,1.2554131299123164,124258.34688091949,530209.5466482261,862917.9212577739,0.05417973727535891,0.07130415544231915,-0.29025831958519926,-0.21895416414287994,-2.414126787587739,1.6177276469211763,0.33741471264371997,-0.25693363911627143,-1.3275705579992112,2.2086677538372843,2.2733235053263003,0.34501324060329347,2.266037131631408,0.04829796675539845,-28.913761194131695,31.08611183936913
2020-07-09,0.763417020451822,0.6767991373771274,-0.1564836844524748,-0.3344571058911079,-0.3279722650314625,5964242.927746727,0.9690262448762518,1.0554888141810927,1.5079788200347435,0.6728858808582848,1.1087773675584258,1.2569595230737343,456717.70292291546,700955.6780037578,879391.5951919893,-0.8448753886724898,-0.08546757356324869,-0.3567662338166172,-0.442233807379866,-0.18238217243552285,1.6732725738148988,0.8284372510254087,0.25605522870381314,0.23645664543062603,2.2086677538372843,2.2733235053263003,0.34501324060329347,2.266037131631408,0.04829796675539845,-28.913761194131695,31.08611183936913
2020-07-10,-0.1683274588130423,0.5360749086244461,0.5759174952009332,1.4480665979862586,1.4275924771822162,729010.4839525856,0.9759200132891529,1.1450549741215021,1.5024796857026546,0.5878850527451944,1.087462827552915,1.2542783026240751,314734.2702455441,748101.4492151695,886276.1741246447,2.137833480188421,-0.15982729771144094,-0.2716642188179757,-0.43149151652941664,-3.2228189242646064,1.6856352085006043,1.13024713036966,-0.9008155381978198,-3.367699491576183,2.2086677538372843,2.2733235053263003,0.34501324060329347,2.266037131631408,0.04829796675539845,-28.913761194131695,31.08611183936913
2020-07-13,1.6251943690876125,1.6380499099359902,1.817589542190703,1.6548340064804847,1.6311100460331822,197647.32548967004,0.9431872640503564,1.1127650635027182,1.4982790500557501,0.5380702741623988,1.0608460755810072,1.2520712018558522,98218.38089882178,795655.8313715283,875942.0689126366,0.0036333724979956414,-0.1653383987726678,-0.29746918348560114,-0.462807582258269,-1.7173593029195182,1.6480497921235915,1.117980674518329,0.6724761549580475,-1.8099412840435516,2.2086677538372843,2.2733235053263003,0.34501324060329347,2.266037131631408,0.04829796675539845,-28.913761194131695,31.08611183936913
2020-07-14,1.4271323501074065,2.0141262728454272,1.7045553138716407,2.19654202183304,2.1645307624751524,2300075.0098869894,1.1833230552039573,1.1372934350052213,1.4976975623658408,0.5749191040178467,1.0638342653766464,1.251726462706141,377574.330204205,766409.0360271471,891213.0070281569,0.41653651878569287,0.0396753692856731,-0.2752777106771328,-0.23560234139145964,-1.1725679434304812,1.4383402952492914,1.1620936701860225,-0.30525112802907284,0.1828871932648173,2.2086677538372843,2.2733235053263003,0.34501324060329347,2.266037131631408,0.04829796675539845,-28.913761194131695,31.08611183936913
2020-07-15,2.8452899291343954,2.8324535704207463,2.9544100733100365,3.004404759743011,2.960103237600766,-79821.15802998096,1.5710728516519707,1.1982858573677997,1.500171983948805,0.6945191148070898,1.078323282741845,1.2540105396888204,296689.71805948106,758358.5361917813,892613.7494200253,0.03955917460224702,0.2708666475975833,-0.22468767411153776,0.046178973486045605,-2.104090831516472,1.4282541465777514,1.1249316992039582,0.2844216567440081,0.6620429105517065,2.2086677538372843,2.2733235053263003,0.34501324060329347,2.266037131631408,0.04829796675539845,-28.913761194131695,31.08611183936913
2020-07-16,2.101220389073191,2.317804371853377,2.302187930040674,2.2454976277069534,2.2124951102565653,-4640894.874363448,2.0791663267095766,1.2519176871787088,1.498240348520463,0.7302652152196193,1.058621137213666,1.2525331087132565,331372.0717652433,711092.5077601437,865002.3160501511,0.051602574255791914,0.5072904834514218,-0.17961479304856692,0.3276756904028547,-4.1594309574022335,1.4641920593008757,1.2046226350310547,-3.0372972986069726,0.9323480701223227,2.2086677538372843,2.2733235053263003,0.34501324060329347,2.266037131631408,0.04829796675539845,-28.913761194131695,31.08611183936913
2020-07-17,2.5377597695087424,1.8643218611910972,2.023754936450512,1.6547815850017358,1.6305436495772303,-3583813.0895422306,2.1197565611885794,1.2643348652260047,1.4932574896292237,0.734695024292972,1.0481429223148848,1.249503228493634,263841.7404612871,727365.9936102504,851741.7377695175,-0.4423682247896384,0.5167550668036636,-0.16641378261550133,0.3503412841881622,-1.8361310356601737,1.452079071489246,1.1477702107778163,0.2848477505713486,-1.5947898589461693,2.2086677538372843,2.2733235053263003,0.34501324060329347,2.266037131631408,0.04829796675539845,-28.913761194131695,31.08611183936913
2020-07-20,1.3447984233474486,1.3871184176949711,1.432164280713316,1.3125275033591493,1.293324352275082,-1545113.3585961154,2.052199422436959,1.278856787011477,1.4846296179166358,0.7321211399996391,1.0432017777582443,1.243367462784781,-581942.1647161774,720694.3578367694,821809.1284362565,-0.0390282098791085,0.4729455633084867,-0.14919878189967462,0.323746781408812,-3.100074130035852,1.4176985704485887,1.169410137806819,-0.08428336541936748,-1.0853436267246352,2.2086677538372843,2.2733235053263003,0.34501324060329347,2.266037131631408,0.04829796675539845,-28.913761194131695,31.08611183936913
2020-07-21,1.5605111484408916,1.5144069150371209,1.804136709116776,1.6578868481236846,1.6333737880929604,-200808.1371729076,1.945968027560521,1.306566267400014,1.4786484026530424,0.7346493168845121,1.0413912596234625,1.239015975898007,-220712.44654300963,712856.2140952876,829640.0911446306,0.04563425751206759,0.3983570277950745,-0.12372590305759212,0.2746311247374823,-1.2388065348983062,1.3922364211685723,1.1512080030840492,-5.867429623037111,-0.6326976811218248,2.2086677538372843,2.2733235053263003,0.34501324060329347,2.266037131631408,0.04829796675539845,-28.913761194131695,31.08611183936913
2020-07-22,1.3020856742026652,1.5889372918869,1.5480433104931208,1.7730509810865025,1.7466950400096657,473392.7679760847,1.7032863880423008,1.3360297158318892,1.4745336192975471,0.740149039035433,1.0412537262344552,1.2363975745626463,-72216.14465108336,586102.4769378733,828502.7565912192,0.29375811019275133,0.24285723707523962,-0.09863943223010632,0.14421780484513316,-3.196772380947948,1.3691282715359814,1.1638236423203074,-0.7910451929002713,0.1934330923884383,2.2086677538372843,2.2733235053263003,0.34501324060329347,2.266037131631408,0.04829796675539845,-28.913761194131695,31.08611183936913
