Date,Open,High,Low,Close,Adj Close,Volume,ZI.csv_MA_5,ZI.csv_MA_20,ZI.csv_MA_250,ZI.csv_realVolatility20,ZI.csv_realVolatility60,ZI.csv_realVolatility250,ZI.csv_avgVolume_20,ZI.csv_avgVolume_60,ZI.csv_avgVolume_250,ZI.csv_log1DayRet,ZI.csv_logMA5_20,ZI.csv_logMA20_250,ZI.csv_logMA5_250,ZI.csv_log1DayRange,ZI.csv_HL_20_realVol_20,ZI.csv_HL_5_realVol_20,ZI.csv_logD2,ZI.csv_logD5,ZI.csv_Mean,ZI.csv_Variance,ZI.csv_Skewness,ZI.csv_Kurtosis,ZI.csv_Shape,ZI.csv_Location,ZI.csv_Scale
2021-11-08,6.934428334124895,6.4770479302754325,6.777252917093321,6.9192847263662,6.9192847263662,-1360514.1891307402,6.656856281800114,5.56112064181914,3.623961356174926,1.3479807653909683,1.651315715843629,2.165645642959405,519459.054657129,148257.6865906315,202398.78114053232,-0.0021862173302135543,0.17984770111426449,0.42823191742043343,0.6080796185346979,-1.2032897482688865,1.2863835601423481,1.3918360135325656,-1.1588062555112644,0.4838806691999322,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-11-09,6.774528086677023,5.929411517822665,6.349333144009371,6.153465283005254,6.153465283005254,-2242255.2088847863,6.671863837857174,5.638534998372107,3.6343429218882135,1.3345840513335405,1.6057677584531915,2.171541331078281,435374.8046395316,113131.52859522238,196240.78789486893,-0.09615432545137283,0.16827497714629724,0.4391959493285627,0.6074709264748599,-0.8676871894348405,1.27847430272392,0.9077629422439234,0.4060372918848996,-2.58976355514146,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-11-10,4.976390228946208,5.418078016488067,3.672936355211903,2.5991171481169104,2.5991171481169104,105945.74064007914,6.111867262970533,5.464185242641423,3.625502459926497,1.4915720411667301,1.6308226940450452,2.171237811148041,340642.72227215697,151438.4763841705,198015.54454461814,-0.6495329456300444,0.11201731010186507,0.4102221357445005,0.5222394458463656,0.556835733606457,1.2127003227755617,0.851386594591846,1.4632941927650671,1.0296133008885984,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-11-11,3.3311530409569485,4.4456492200456665,5.468462225070788,5.927357879325236,5.927357879325236,-1373268.0201996209,5.8507097682153,5.426639996983311,3.6378898537245457,1.4686783820965539,1.6334694069408104,2.1755138774189673,215302.5884780841,158378.38892838536,193756.17171876802,0.5762600595705458,0.07524282445078903,0.3999163542970875,0.47515917874787655,0.02255667947443529,1.2107179464286817,0.7051755073320733,-1.4867451550772375,0.2668062869660477,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-11-12,6.556230096342929,6.792232272082174,7.4887392879918195,7.298965104745491,7.298965104745491,2017425.414099922,5.779638028311818,5.504295977916174,3.6579054683882055,1.5263718203998848,1.662997562605959,2.1861028983983077,338462.7704577969,199018.10095823408,204973.0242332378,0.1073168143029332,0.04881218162106042,0.408638167038688,0.4574503486597485,-0.3616774127194771,1.2082966723660598,0.6991524698160269,1.5475301585392582,-1.0346275784627914,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-11-15,7.128736891322156,6.4594560080333,6.472896538771046,7.074855521991701,7.074855521991701,-53994.81472675456,5.810752187436918,5.550947638183826,3.679466273522016,1.5607538267893355,1.686029798427812,2.1931327970304126,338920.33610848413,213019.94559616354,206512.36029382085,-0.0075870422394099975,0.045741367957224416,0.4112009515083554,0.45694231946557967,-4.309480455251172,1.3494323741227774,1.9265678119081964,0.1375836086292892,-1.8606543736357195,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-11-16,6.618991688028501,6.85704985711881,7.460737144960092,7.1253830478733065,7.1253830478733065,1316609.6231033695,6.0051357404105286,5.564556197764395,3.704056427562917,1.5738378930204493,1.702557647838286,2.1971800550474407,403276.02414244297,212834.32972090368,210579.05071152345,0.0737204404531787,0.07619782712308282,0.40698868182685916,0.48318650894994203,-0.5046989504806678,1.3481655300570212,1.9392157698230803,-1.7511048411289931,-0.028484082146035237,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-11-17,7.664552760331382,7.1681738427822665,7.098135973810543,7.395291806779348,7.395291806779348,1294585.4330232646,6.9643706721430165,5.702713326290506,3.71462920443627,1.60857587949273,1.7232024563906125,2.208573410450102,478205.1175722844,259457.91475658744,212843.77313272044,-0.03576260693312057,0.19986516365695148,0.42866322092634057,0.6285283845832922,-2.6587191979022458,1.4121042556699526,1.858824946626751,-1.138071821799154,1.5678186540714798,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-11-18,6.891007480115995,6.39918039184785,6.20199661088143,6.599433710474372,6.599433710474372,-1567139.2506809512,7.0987858383728435,5.709216424472289,3.7238003732635305,1.6120974789242501,1.7337376593358105,2.215790286387149,471576.440540478,225064.497186803,206513.21962635525,-0.043233453957172485,0.21784197513135797,0.4273370330953035,0.6451790082266613,-1.623619086816632,1.4231952111224542,1.6409287892929938,-0.6425503876152455,-0.39738410085346143,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-11-19,8.296515700238807,7.78149529750673,7.124822337279426,6.0233329296944405,6.0233329296944405,1316285.8488055477,6.843659403362634,5.755770998870134,3.7294103850020996,1.6067779434421199,1.7338599003161017,2.2198422838224356,529242.2593971534,246597.60528888958,212934.625423648,-0.320194882588468,0.17311958559955937,0.4339528560299956,0.607072441629555,-0.420569161861646,1.4259241308208968,1.6273567161347104,0.31623955588431074,0.24344187929995126,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-11-22,4.643316092373723,4.8521573582070445,2.3694260346988685,2.868973433637535,2.868973433637535,510646.6354417801,6.002482985691801,5.629131918392755,3.717113754847116,1.7311464954091438,1.7542622875221816,2.2160415816659333,596900.0396727416,267279.85214325244,211144.58446527063,-0.48147450890242566,0.06421797287152287,0.4150077469133562,0.4792257197848791,0.9093592942710433,1.3781364166220607,1.3480054578564293,1.3165316246585153,1.4364840427349441,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-11-23,1.065673023609179,1.7619897400082394,-2.146558561852963,-2.080321406101838,-2.080321406101838,4961731.197735028,4.161342094896772,5.290261461982981,3.6888983546036367,2.440996302601163,1.9741872803162228,2.2447009277168957,813890.5338233665,320440.3233920511,226188.0764941366,0.6689158573224444,-0.24003002914603158,0.36053980576452427,0.12050977661849262,1.3631660267600554,1.4464513276349824,1.6871284494393244,2.092315112507114,2.2198233412489485,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-11-24,-1.1860733669763377,0.903367570082466,1.3776829909974992,4.525180884013039,4.525180884013039,-2815410.317210347,3.58731991034351,5.4288088250481294,3.6827620373862677,2.3045577725268678,1.9654028439782005,2.240287579357117,675673.5602057686,234580.323608482,213638.30169795093,1.3390093912012826,-0.41431436002648864,0.3880567163509336,-0.026257643675555158,-0.7458827336289646,1.4261845613545743,1.2248411786430615,0.5045303200830746,1.0543506780721688,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-11-26,4.242954933706045,3.872497021802453,5.440072747254426,3.0834648715679123,3.0834648715679123,-1467144.563878116,2.8841261425622178,5.367752580892436,3.6654660819687486,2.3516059065456667,1.9775806867617023,2.2280741251800267,600829.9922745207,222057.24397198408,197800.50762561438,-0.31920602184063757,-0.621187349900445,0.3814538087968436,-0.23973354110360146,0.4495303020562914,1.442598129857133,0.8855044206311175,1.6416700851546067,1.2573151171290666,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-11-29,4.431471449513552,3.309741758428231,4.057764274099291,3.3655131961158347,3.3655131961158347,878721.5675963513,2.3525621958464966,5.327061075489356,3.669091772938713,2.380120368772155,1.981477752899705,2.2268402936705813,691622.849501197,233501.68672508278,195236.18602715692,-0.275151223093898,-0.817294662818561,0.37285553501219454,-0.4444391278063664,-0.29032220029617173,1.4365873946414973,0.8601515793942422,0.148133488125514,0.9775061376670754,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-11-30,3.335602925918153,2.5987917261776943,-3.9713046807194345,-4.555961473369315,-4.555961473369315,19457795.95390889,0.8675752144451268,4.83441666734349,3.6562633012845387,3.2481066775773026,2.3117409762094985,2.2647785862724814,1610228.335660583,575973.0973572381,256493.63219534486,0.3117831388996356,-1.7178135421034657,0.2793188037647245,-1.438494738338741,1.882528506193598,1.4920822914091738,1.0989498795496506,2.033322514618153,2.0048439179172513,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-12-01,-3.7556633052731954,-1.2215734322215113,-2.840795781553176,-2.726477397160181,-2.726477397160181,-5958343.462531016,0.738344016233458,4.3941714223494825,3.630348966837245,3.64328496487817,2.4914466163011335,2.300461446587679,655522.4979644294,428717.8470180649,234637.2704275988,-0.3202544702015662,-1.7836244023620902,0.190950208254511,-1.592674194107579,0.4819460027156447,1.417679418807079,0.9983457029483321,1.8069748909207606,-0.43671433212272404,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-12-02,-3.699145250231858,-1.4901448860592126,0.2554397916484063,2.7362757638508057,2.7362757638508057,-2933640.160381812,0.3805629922010113,4.261030209414518,3.626801471643378,3.6532695251339122,2.4857205778475353,2.30115630338731,732012.3781443073,366376.13648043387,229719.90548569124,-0.3015039939492252,-2.415614528503103,0.16115984168145814,-2.254454686821645,0.5570895583929408,1.411553680973889,0.7865537717081759,1.9868103901901246,0.5816037679956502,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-12-03,3.273407681543503,0.6271392023127405,-2.039860942749044,-3.5937333479438465,-3.5937333479438465,1725325.2487958334,-0.9548766517013405,3.7196862743622554,3.608486931112835,3.977462582023116,2.6951281245756276,2.340157030007609,707143.2684402406,438895.25736140733,227079.26555287826,0.09336004519434539,-1.3598124372453178,0.03035077805139324,-1.3294616591939246,0.980954299591246,1.4176588205420195,0.794276461773693,-0.1424211314854061,1.8986984713471342,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-12-06,-4.249503345009245,-1.148134347413169,-0.5711240561509427,2.4841592094210228,2.4841592094210228,1844641.527760464,-1.1311474490403028,3.461178044620161,3.6182713479621658,3.8749708846179383,2.7028440470736137,2.330261539068841,782900.210164319,478178.2698846196,237057.92172779926,-0.5368678601227216,-1.1183764473040745,-0.04438737715272856,-1.1627638244568033,-0.5498951768233425,1.418389383882247,0.8807913905540503,-1.3778637808204954,-0.12629593273069184,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-12-07,4.675260500286129,3.923006778389187,5.804962022956104,4.444376007482596,4.444376007482596,-3917648.8527541943,0.6689200471300794,3.337432608675981,3.6363964440186747,3.797468031323792,2.6999410139857325,2.3189213238633815,655043.4769831464,391378.75327839144,225001.96384712076,-0.050645404831830124,-1.607292568377737,-0.08579137201450822,-1.6930839403922453,0.6323112600976987,1.4173819415645226,0.5751243665458221,2.084193900739944,2.1972620745056264,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-12-08,3.647785864669572,5.191569857843916,4.239093706569172,6.347165430596263,6.347165430596263,-1651016.509190484,2.4836486126813684,3.347117616055532,3.6558715145717984,3.8052669951189677,2.688227381972096,2.321168623745584,684605.4119678616,296816.63856759504,221781.7886432659,0.5538879532495947,-0.29837086855981226,-0.08823494690626807,-0.3866058154660803,-0.04869021032650196,1.4096407744486705,0.6089131851634813,1.3514456941346311,2.2053738183066525,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-12-09,5.072614913716663,4.049343506617788,4.172413162203021,1.514734793775581,1.514734793775581,-825698.1658586534,2.2393404186663233,3.2928984983384653,3.652186804153251,3.824164229513513,2.7032421614241207,2.323842626061763,638023.2166429249,300376.21593291056,221729.12051221065,-1.2086160766936582,-0.3855868129030715,-0.10355793315974311,-0.4891447460628147,-2.095004778329204,1.4601165425178784,1.206489647702708,1.074879962871315,0.2001131519433746,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-12-10,2.2253384019930422,1.922564723464028,2.551483833813592,3.4309982291599117,3.4309982291599117,-739394.6288383137,3.644286734087075,3.168080515830199,3.655782824161252,3.7740632421691784,2.688566043977153,2.3227975715320666,669716.8862109904,290722.41614174563,219457.98805950626,0.43294225290978267,0.14003477395444325,-0.14318436026612946,-0.003149586311686315,-0.4637526309495859,1.458221844812361,1.004182210030042,1.0702701518154538,1.9494370048248562,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-12-13,3.227904094743465,3.154800922303316,2.202114721100152,1.4736961680116494,1.4736961680116494,2811967.5761072086,3.4421941258052002,2.876817068993507,3.6558825215965314,3.661589794811516,2.7055262215932117,2.32270299633815,709443.9943113546,269998.62880322797,230567.05012663436,-0.784059394556153,0.17942459672489755,-0.23965302142909864,-0.060228424704200985,-0.04846970425887201,1.4596666211358844,1.0234320693298748,-3.193241563964583,0.010408682634903162,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-12-14,-0.98237637815933,-0.0526953540295238,0.3435148923148858,0.7431189493754076,0.7431189493754076,1549677.275463882,2.7019427141837626,2.560230240362692,3.653134230116372,3.5515908451480476,2.7397094122758836,2.3257515582282857,789627.5988208863,325893.749506627,237610.8684199415,-0.2791183867943378,0.053873845959920036,-0.3554883002218941,-0.30161445426197414,-0.9258102835063823,1.1331159741851144,0.8514989317541091,0.9887525108579279,1.3086725073841425,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-12-15,1.151314948922142,4.424436195450134,2.6612604991566187,5.537340254622457,5.537340254622457,-161904.79578066943,2.5399776789890014,2.48082810070015,3.657868481121798,3.4607469758091627,2.73164156897172,2.3283866256976147,715701.8778766845,341834.2073441827,236686.19417479823,1.5706095640335176,0.023562877178756877,-0.3882881795422579,-0.364725302363501,0.5671165560188894,1.141070504873458,1.0032284657889796,1.402080129327599,-0.2109368867418624,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-12-16,7.348185887908592,4.105743102503197,3.205996907676031,1.1475203169660446,1.1475203169660446,-1432029.4888922349,2.466534783627094,2.1684395262094847,3.651947240854013,3.270543546320728,2.7458990664210514,2.332894499372275,579371.1317809096,285232.02792148426,228236.087693178,-1.8568500965757002,0.1288064474943254,-0.5212527194625913,-0.3924462719682658,-0.1056425611765174,0.9700191348759667,0.5514953956427284,-0.9053474100644938,-1.001809196150369,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-12-17,-0.5180767188464941,1.6682217263638035,0.9099457036747864,3.548331402876613,3.548331402876613,9671740.583861437,2.490001418370434,2.015884410829597,3.6501365327157247,3.1207082322426545,2.744507789710495,2.3327981564213194,1141315.123508029,472437.079952978,267321.51000418386,1.9241094074391236,0.21122526743579512,-0.5937065604509516,-0.38248129301515654,-0.276707813597112,0.893229655966913,0.5348262185253145,0.6876364502117784,-2.1427377524220974,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-12-20,2.153945806410171,1.0416391715947952,3.276190702274967,1.731117937858656,1.731117937858656,-4074710.503900913,2.5414857723398354,1.8012736612378073,3.6346858727373994,2.9747876561186657,2.7560851162719877,2.3326648951290423,871765.305872706,425586.021601292,231178.5821434756,-0.21853401224257807,0.3442548554989219,-0.7020286855923379,-0.357773830093416,0.8040405505173464,0.8981558045283877,0.6914045361386136,-0.5385435389480333,-1.357039411456257,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-12-21,3.520396095956457,4.645319063938331,3.4931764105138825,5.655433980657591,5.655433980657591,-2603813.184633944,3.523948778596272,1.9405966885888102,3.6372148344191193,3.0904285278201375,2.75308556970273,2.3345182789855756,716042.3148689197,360837.36230850907,231567.84042855777,0.47404333890571376,0.5965866757278451,-0.6282227361661303,-0.03163606043828538,0.1416233857048734,0.8803989455350151,0.45285557662118525,0.7453138179184432,1.5917453238212957,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-12-22,5.48634462661586,5.203871893778448,6.7606151625035125,4.521617982267244,4.521617982267244,-2572659.500449609,3.3208043241252296,2.2706936580072643,3.648131398962702,2.9892687861006033,2.6907255941401678,2.332237184556987,339322.7799596878,306380.9606154605,226274.69018750903,-0.19339231936061244,0.38012165886037264,-0.4741297299868324,-0.09400807112645981,0.4425959908330622,0.8346100379033224,0.43237320705601406,1.0262208071605559,0.015599957807190548,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-12-23,3.9519109660662295,3.8948870542519742,4.234454077208163,4.873013935059319,4.873013935059319,-762190.8940741064,4.065903047743885,2.288085310559578,3.655057197353152,3.0040511105060075,2.67917832133396,2.333297454980439,441983.75111649977,320869.7231499888,224014.2359521295,0.2095133727017271,0.5749205113880207,-0.46839638324375166,0.10652412814426898,-1.0800839348071414,0.8548930166896317,0.7254963942772085,-0.2453635399375447,1.3151993579765648,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-12-27,5.594439890110984,5.499256373714708,6.510232589289103,5.38948200129736,5.38948200129736,-592829.5707988772,4.434133167428034,2.4033861670460506,3.662937651113406,3.0794931696221015,2.6752614876943994,2.335823798180635,485699.50077046186,335357.1285177267,222187.04399526172,-0.037323951099320664,0.6124534980911538,-0.4213868164873318,0.191066681603822,0.010916414118075958,0.8497897983766708,0.7086547260340951,-0.14172023669781655,0.6103907014152091,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-12-28,5.347685653070521,3.897660371348806,3.606286975637581,2.5458179574792723,2.5458179574792723,-1465091.6242929092,4.597073171352157,2.3624014051142224,3.654734144136444,3.071458498343482,2.6795293698460307,2.336132596001669,368508.84117599874,298346.6998927806,217750.1181585805,-0.7422118829075025,0.6657411876639626,-0.4363447067439496,0.22939648092001313,-1.2331496875659544,0.8935672025059413,0.7604168246559789,0.8446640997597737,-0.20493530758230052,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
2021-12-29,2.484911357182604,1.959940770313956,3.0072369160950103,3.121192368690018,3.121192368690018,-1347570.4986349142,4.090224848958643,2.746259097217189,3.647104024232257,2.605746413785606,2.6673626504103565,2.3347416543851813,-671759.4814511915,272890.1629337918,211472.42728683213,0.2279781105066957,0.3983602865317853,-0.28369377734582574,0.11466650918595954,0.0462117436422435,0.7746144762582153,0.7462610200733899,0.8190260816835387,0.9298944254071122,2.1293969024376938,5.58728163197359,0.06208972425311308,1.297546503925119,0.012780259435866977,-182.82893220187725,184.94217837405404
