Date,Open,High,Low,Close,Adj Close,Volume,KO.csv_MA_5,KO.csv_MA_20,KO.csv_MA_250,KO.csv_realVolatility20,KO.csv_realVolatility60,KO.csv_realVolatility250,KO.csv_avgVolume_20,KO.csv_avgVolume_60,KO.csv_avgVolume_250,KO.csv_log1DayRet,KO.csv_logMA5_20,KO.csv_logMA20_250,KO.csv_logMA5_250,KO.csv_log1DayRange,KO.csv_HL_20_realVol_20,KO.csv_HL_5_realVol_20,KO.csv_logD2,KO.csv_logD5,KO.csv_Mean,KO.csv_Variance,KO.csv_Skewness,KO.csv_Kurtosis,KO.csv_Shape,KO.csv_Location,KO.csv_Scale
2020-06-01,2.5829629015386786,2.7648110091104385,3.0885338765958927,3.033015294744583,2.709131386685929,-16605653.308900803,2.8210783925986904,2.048419367531939,2.588579739205289,0.7665880672429264,1.7022122600216953,1.164395059136592,1614016.8976478856,1786142.09232629,1032723.337867976,0.0476909105328774,0.3200507650557878,-0.234040906546542,0.0860098585092458,-1.127867476475128,0.9123635115918796,0.7576017562026014,-1.220943604973426,-0.2609103812357043,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-06-02,3.110976185000311,2.771523358997534,2.839954292671976,2.7704109164134465,2.475032738412932,-5516754.488187231,2.72417808857551,2.104938518817094,2.5845154158970125,0.7535287856015155,1.707001079014154,1.163004597080065,999105.8259638157,1619207.8496786144,994130.404222485,-0.228682939216717,0.2578805042526907,-0.20525177089139077,0.052628733361299855,-2.6819303098839824,0.9251481680280454,0.8748451491785545,-2.131170457175282,-0.7246347101621168,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-06-03,2.9718778482558363,3.5610623563380344,3.34952366537064,3.7566645457205183,3.3528197681122123,-2208718.907194309,2.779480290942941,2.1794479401970532,2.58338150862938,0.8005185408309755,1.6935701527680274,1.162112862562553,1184314.5145771834,1442402.4096786906,978554.7575766181,0.12060768845755596,0.24319235823303104,-0.17002759673594992,0.07316476149708095,-1.5533473612105078,0.9141868880934575,0.6355765604140654,-0.4405405497582313,-1.2855046330002804,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-06-04,3.52073863003978,3.266741350221686,3.2950335544274374,3.2520606237846152,2.9032778512329287,-3185398.145682797,2.759319240319558,2.2612832202496373,2.5816842597836356,0.7858088760376517,1.6993767978571375,1.1613311797618813,1202251.2613111194,1307644.437766335,959103.0486531574,-0.19283041345633137,0.19905154852795615,-0.1325095510935188,0.06654199743443748,-3.5651689820431436,0.9968579847653356,1.0293531124797173,-0.8480595538220164,-2.2945648104476755,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-06-05,3.736605216728208,4.290426618600662,4.150532881492627,4.267788155591724,3.807325065316036,5172203.901078563,3.0495173619520077,2.379061225899852,2.584675278102284,0.8331900835692296,1.7201019296377866,1.163527769543739,1331829.6543561465,1402279.9555019576,996050.7510125416,0.01874935681005478,0.24827736914369,-0.0828939153433203,0.16538345380036962,-1.9668721652317425,0.9911507079786666,0.9638104535069209,-0.7885457104186087,0.3722465012155256,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-06-08,4.32304795531369,4.077451200867806,4.534874014058808,4.362866963424231,3.891688693253087,1661373.736421518,3.286028823265439,2.4255521414095442,2.5883442500923852,0.8913341811909634,1.6337263014588523,1.1662048744773352,1495983.1658048616,1250330.070468194,1007549.0849555194,-0.10511752388012134,0.30362060546019337,-0.06495919995076221,0.2386614055094312,-0.7821471228370337,0.9923744903456931,1.065148110518842,-0.011656835664227528,0.16767930242293763,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-06-09,3.7355043790353264,3.2543192418266003,3.052861360507073,2.9349131424440102,2.6200844437816397,-1752960.090277329,3.3150391643391814,2.4636746661117135,2.5859652272797016,0.8820222289557584,1.6345038327995682,1.1655281545758656,1595358.1601054831,1083132.9430191421,998575.5390102419,-0.354676303003961,0.2968154357516887,-0.04844483163504429,0.2483706041166444,-1.6021749451538605,0.9467558407802115,1.0290212589715115,0.17163180909763495,-1.930665011374511,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-06-10,3.076875298735473,2.953013739564703,3.107975346994237,2.774825731086011,2.477301225830402,-1292088.2046235912,3.139935455882819,2.5199084856658978,2.584068263972274,0.8424216390604972,1.5618690123223136,1.1653166757330415,1500434.9306693913,1039538.9368582951,995650.8736023571,-0.21674481637122403,0.21997965860559093,-0.025142417865360766,0.19483724074023012,-1.8645778867471234,0.9432200604806615,1.0125492073307194,0.3466965521596985,-0.13293894840362205,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-06-11,1.820046453610168,1.7070236693263183,0.0194868543122055,-0.1300334563920202,-0.1091985972732523,9890405.405087143,2.5374401661815824,2.4690997173059115,2.571259270178321,0.9663505644887724,1.5808953214260912,1.1772379052091795,1880509.3210529543,1096234.3850404874,1042562.654283752,-2.813449085961478,0.0273021669822796,-0.04054217002054781,-0.013240003038268257,0.5232699598312351,1.0861619644022216,1.0388516218614003,1.0040389523813715,1.102762480862954,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-06-12,0.8677103764872314,0.7038648674069208,1.0976331783161726,1.4871255424297836,1.6991585230304374,750081.2082878537,2.1158068577244626,2.495307330743449,2.567646754627562,0.9360395186164032,1.53527397281723,1.1785272898892003,1758356.8899190216,971460.0709152535,1034570.1856251077,0.6720304297059103,-0.16497566751008982,-0.02857791948442848,-0.1935535869945183,-0.9319925860270544,1.0962966617358498,0.9299329790868861,-0.25084534900155514,0.7458186324377112,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-06-15,0.1642229958306487,1.8888269834388112,1.1427558053240965,2.536973782565621,2.454866912430049,-4458538.853748485,1.828442501559855,2.56619729785575,2.5672752508688332,0.8712330677123578,1.4192204767510603,1.1785482276580936,763621.9879150506,685678.6254723214,1024258.252445419,2.704602593034105,-0.3389606400782312,-0.00041997031003690645,-0.33938061038826806,-0.29293427030750335,1.1169363734911055,0.9742586201627634,0.9415940885383126,0.36243357770969387,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-06-16,4.229875870619914,3.302997849633382,3.357695154653477,2.8315773677188645,2.6717825493574523,1816159.7045286167,1.8387821226750176,2.5565477600247073,2.5656405095878165,0.8688174797218844,1.1823131291468358,1.1781168901730332,713810.6605798159,411193.0302382392,1033239.5130327917,-0.45942677648623187,-0.32955435454002285,-0.0035503416257342798,-0.3331046961657573,-2.905940839139135,1.0417292129817652,1.337949341890404,-0.027757678123025025,-2.9623341407732977,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-06-17,2.2881480740991904,2.167959963807334,2.9425841558729644,2.4242921250002567,2.2817326820075507,-5259562.7315048,1.7996684139104473,2.578654479594088,2.56131049276638,0.8551320332882697,1.012415655402828,1.1771588772321628,681748.2743221297,227783.42281556025,1008255.4982004111,-0.0028076865233298293,-0.3596653099193879,0.006748704611257262,-0.3529166053081308,-0.2553772807010481,1.087716645548579,1.2993677923020772,-1.7536880869419647,-1.631844353215744,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-06-18,2.005309428044253,2.382537772619834,2.3496970538881925,2.897734244150172,2.6918723509152613,-5445252.774120581,2.35988260354815,2.5573315778285943,2.5601293316314098,0.846237492239163,0.9800459009924352,1.1768779747680083,224391.81042309856,-50221.925541350014,942145.9672657576,0.29443861566905094,-0.08035248891271811,-0.0010934149301982385,-0.08144590384291626,-3.4160861087774284,1.1185609037326796,1.496537722039179,-3.907542977864156,1.0300018255496546,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-06-19,3.743528377872863,3.19617845077736,2.426431580316727,1.741132916117493,1.6420481763979389,18023265.26598307,2.3484605342216502,2.5451982889075717,2.5536117296717564,0.8580462776227552,0.9807945722124544,1.1774345506310184,1468239.550043143,211342.37747543305,1033389.6977702029,-0.8240842325606416,-0.08044853842507273,-0.0033001615551358603,-0.08374869998020851,-0.2616935578426509,1.1238784178387728,1.5937747466189645,-0.44678018415812043,-2.8627699767650654,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-06-22,1.344355752697048,1.2135811716172853,1.8343872010797104,1.908513689016388,1.7843173477378895,-1308991.1135439128,2.2143506212832187,2.5374750846768004,2.549011149531119,0.8644630314263354,0.9712174433250865,1.1781872152415527,1539508.2769044184,188027.54744431787,1028748.9504956466,0.28312099981925887,-0.13621033819526202,-0.004535973991763212,-0.1407463121870251,-0.4767365977530362,1.1403386622996414,1.5629162464015003,-0.09700110511797427,-0.39965765700568445,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-06-23,2.043209422707843,2.102669435502115,2.3735754472775348,2.056067681641675,1.9104665360405164,-4896774.012197772,2.0620874186198312,2.4850216985523845,2.547136802589659,0.8693194234834197,0.9524306853891935,1.1788312377291592,915107.6662028391,303397.89838933287,1005119.4815241391,-0.06717434608676434,-0.1865626115632081,-0.024688514496725385,-0.21125112605993354,-1.3059833382753083,1.136753068926413,1.341823938773715,-1.3152084721906112,-0.27270674671683104,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-06-24,1.5835157672492637,1.3584406166609426,1.2867983258779176,1.2059026926791532,1.1414248223159582,1345729.3380980138,1.834025846681513,2.38827750185443,2.5413132257845987,0.9069048673538699,0.9552469668614578,1.182173748398011,996353.2239901081,389608.78434935847,1007748.4670685994,-0.32737021802333466,-0.26405892878544845,-0.062108569862527815,-0.32616749864797634,-2.6360697259883925,1.118451340714098,1.370125423627009,-0.44177771424843293,0.1312982783098748,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-06-25,1.076190553094719,1.393510644580541,1.3825050445302516,2.0466375753408563,1.892337630684235,-3161774.630293628,1.6741189026353076,2.3326902281711495,2.538793024868725,0.901227036236049,0.9511692146854852,1.1828856238511851,910967.7784548507,335925.95448395674,976558.5025885165,0.5643853664304139,-0.3317352073017278,-0.08466657513382106,-0.4164017824355487,-4.509351040248052,1.3034553646759914,1.760245255675756,-4.010247633518512,-0.22372532022014446,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-06-26,2.1028259952478905,1.8068399838416909,1.254201619390603,0.7138610316469531,0.6911866151620245,6853394.931127664,1.4839465903881248,2.2494328360715614,2.528746362132448,0.9729859749404838,0.9139063704652302,1.1878785758782868,-478992.68848313997,506307.5395567678,998839.5329018286,-1.1126275784113369,-0.41597295779051835,-0.11704555931215571,-0.533018517102674,-0.5930514435478033,1.323759411650034,1.6909369227698905,-0.7979784870426885,-0.05038679881471981,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-06-29,1.143638884216994,1.4970199564070157,1.6982598463888898,2.2429919442364863,2.0616850495086148,-1060173.55119168,1.5394201307422697,2.2170605192126955,2.5239455692649995,0.9676422668999148,0.9139659187673126,1.1873288790558765,298281.2994023162,582381.2153634107,1014363.2557136375,0.5893084511554643,-0.3647764210190502,-0.12964115112187127,-0.4944175721409215,-1.6032576000602512,1.3189000144330512,1.51954670660594,-1.7758029414974597,-1.2824112098530065,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-06-30,1.9042939077695564,2.062364722623734,2.3199009892482643,2.3847273635509083,2.1861079129985512,6437548.871113285,1.5945484061338768,2.2026142779419766,2.520140826567378,0.9657430762548171,0.9104492646258577,1.1868794702813665,895996.4673673421,792831.9387002069,1052644.4948800178,0.13801146626229588,-0.3230543978432815,-0.13466982047998022,-0.45772421832326166,-1.356594727535233,1.2965867410831933,1.5128429383663677,0.4020735618693199,-1.2886546170113582,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-07-01,2.619564806942904,2.748906645948153,2.83331198466,2.388273355573606,2.1867132330433776,-5758942.769064531,1.8036060882793605,2.144308951188535,2.5168080895158385,0.9270730411354595,0.8761563281737832,1.1866402858192318,718485.2742738309,611688.4678018513,1029941.9746193533,-0.18060859009566044,-0.1730292900096169,-0.1601741343286942,-0.3332034243383112,-2.472124624501029,1.3122296188738578,1.5011255064951785,-2.0792160988158854,0.04429283846494651,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-07-02,2.7034882162225315,2.341656151358002,2.5914765611058,2.3728430292582736,2.170527315895292,-966495.4497202056,1.859244025321572,2.1076714244216532,2.5140325006500706,0.9098187064194442,0.8736082288584349,1.1866354583186336,829430.4090719606,592322.8300182063,1025386.0476246135,-0.21957273036986524,-0.12541378065464398,-0.1763042901861929,-0.30171807084083685,-1.3870129802736026,1.2295294543670223,0.6726863861543275,-4.161728914289373,-1.2794520770634912,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-07-06,2.340474351773804,2.1837672458948667,2.292211864663397,2.6876699578333216,2.451249191035636,-500285.786367042,2.2112565404962945,2.0398676307076333,2.513762851359225,0.8228611057040686,0.853724730510396,1.1866420615240745,545805.9246996802,614891.9101979733,1019173.7097903886,0.04624414524814125,0.08067600547223434,-0.2088958556741514,-0.12821985020191698,-2.221515662409864,1.235867931585298,0.5086680916673193,-1.32977808988307,0.5653493628916579,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-07-07,2.2303403801684105,2.496745028006877,2.545688259354882,2.4926079254587847,2.274079324372746,-2346009.2126294672,2.2537353954691204,1.958987162263616,2.511336127444669,0.7018655011571872,0.8202458173836406,1.186508859219694,345436.777247131,582315.4069456343,1019506.4749712407,0.019421067238332226,0.14016142967999629,-0.2483873474699097,-0.1082259177899134,-3.0170941964205706,1.266532950339271,0.7167442918858874,-2.267681295119532,-1.5493109444779563,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-07-08,2.445453806274884,2.090316994090209,2.133400000664409,2.326332865927476,2.1229053648401823,-323817.8491979856,2.241094885837447,1.9341282083165432,2.507827573569851,0.685839810292405,0.8143861758523572,1.186354784033952,416893.8893010981,572371.540320758,1011353.703326329,-0.14144510596190388,0.147307848147988,-0.2597601832158606,-0.11245233506787251,-3.1446266386417254,1.3109756024555654,0.7047564046359223,-1.113693969033106,-2.7614106596805796,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-07-09,2.3100609385870072,2.1123912078915232,1.6440875975749023,1.2269771995544367,1.1336035824804649,1883325.0228208995,2.030472955724864,1.866943326149046,2.5005381511422984,0.6955753106917361,0.7931062463421562,1.1891854835196234,575664.5506733226,562757.5682359568,1028288.4035344537,-0.7118723348685206,0.0839662405051403,-0.29220346063796543,-0.20823722013282528,-0.7586384534125336,1.3271783136927993,1.031322818268805,0.13144549280306492,0.05174735931923195,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-07-10,1.1849270901189826,2.4207273908905123,2.032503485560998,3.0627121058530946,2.7813161728136078,418860.2987320926,2.1526307271085274,2.0114690646533893,2.5000888486536157,0.5480041424853006,0.7979244408077547,1.1890575759189403,102087.29535557014,694303.5077985126,1039851.5985724891,0.8532430137532274,0.06782535511569825,-0.2174609376573057,-0.1496355825416074,-0.9461730302114199,1.2381564850808373,1.12290908104556,-0.417926214241517,-0.49300394922529794,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-07-13,3.437061833519067,2.793859938467836,3.219675627802438,2.698466311425804,2.452663006755394,1540553.4352394678,2.152913490252479,2.049144288839637,2.4984316028257285,0.5512945546252186,0.7982855540181785,1.188832877986619,141610.90670315083,695027.5407948212,1046636.4331678553,-0.3374426124592899,0.04939975062154475,-0.19824089020444804,-0.14884113958290332,-0.8537486804787027,1.2409132788072867,1.2229612075987066,0.2769189252411385,-6.561463045490359,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-07-14,2.151682592862212,2.8426468602571155,2.432354398262291,3.1953611672874978,2.897738515988692,1370266.8161104675,2.277645328575668,2.0712878690175693,2.4985227447748697,0.576755105624956,0.7985515109012217,1.1888627330043995,433051.19019609847,677493.6655587241,1049313.763295884,0.2976804733020735,0.0949715859249386,-0.18752908237033372,-0.09255749644539518,-0.8908850516383593,1.21155944555378,1.022944116637131,-2.1505308104291827,-0.4721512270985262,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-07-15,3.730366684169077,3.9189317914827377,4.006731047852767,3.379599297253701,3.062017635925841,7710438.18397448,2.4654677827927998,2.0907996233459887,2.4999364168835365,0.6040921864211575,0.7987807464091347,1.1893235725070463,727765.1141683917,800039.3368792854,1064838.2430165133,-0.19743247874276196,0.16483497167794417,-0.17871871059579963,-0.013883738917855522,-2.4327022479665734,1.1922755990499083,0.7055932186906191,-0.4953548668424141,-0.06282024239967375,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-07-16,3.026215803404657,2.7455542527131627,2.9773921066223465,2.772247050406431,2.5151964154014443,-6154184.631498348,2.7417863493769956,2.1024728100156835,2.5012061751116463,0.6102006556381522,0.7792454871151324,1.1891691047792248,683034.0191687143,556265.9140466235,1038747.2440628116,-0.18496203113871318,0.26549547973349447,-0.17365890500230374,0.09183657473119072,-1.461717057228041,1.143424999447062,0.6707128480816464,-0.9609165648776973,0.3232370603158715,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-07-17,3.098718894667193,3.0370309615975835,3.1040322867689625,3.455791976568573,3.1281858327996304,-1229445.041786477,2.8111602813742005,2.124288484109902,2.5044014211936063,0.6394787711490478,0.7864634421273137,1.189778575605163,893824.4057854194,644137.8117372512,1024188.6569002912,0.009464464090223891,0.28016039434136186,-0.1646128370666798,0.11554755727468195,-2.7030428811094676,1.100266626364657,0.8610383153486372,-2.7155553412344036,-1.0588061892348266,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-07-20,3.1741217830544635,2.819695771101408,2.6663880742507797,2.3924534744115924,2.171824435344256,2064222.157805452,2.754992567091973,2.150777297057218,2.4923969249387405,0.6293438389267488,0.7750194269132369,1.1778257973986679,95872.25037653846,679909.1524050704,941078.8898217871,-0.3794634223885171,0.2475854343139299,-0.14741555759492572,0.10016987671900421,-1.8753082865980817,1.042932053335305,0.7307438313687756,-1.0689409294879715,-1.269975253688579,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-07-21,3.781497300221936,3.968282963652975,3.8205211801782895,3.7160397179183065,3.359979914814716,10046624.127577929,2.8474408468571775,2.2295604254110595,2.492279259156922,0.6778115766113221,0.7878926853707809,1.177737292560188,663653.0124326305,890540.3223345847,1004696.5445892595,-0.11818504614647163,0.2446161950203165,-0.11139320951686395,0.1332229855034524,-1.912153873086264,0.9929301123910048,0.49114169786610506,-1.4619058789671688,-0.7716680160788811,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
2020-07-22,3.7192058914829857,3.895634547982461,3.3734287527247417,4.484596380590027,4.0495287365255415,9513580.122675808,3.0449430669771176,2.3365135354353104,2.497687515682196,0.7850855307989757,0.8171413785693883,1.1817807508729659,1384170.7191763096,1001904.9106319501,1027806.09933644,0.08509033753059272,0.2648223275905816,-0.06670543389591016,0.1981168936946715,-0.6496935250044271,1.0240910720912626,0.7482784201001286,0.6300499142787997,-0.012567541156420104,3.0330225917536136,0.8345604709078327,-1.594098635541709,8.335895118452243,0.001726378936342459,-527.4175981689953,530.4483541277009
