Date,Open,High,Low,Close,Adj Close,Volume,KDP.csv_MA_5,KDP.csv_MA_20,KDP.csv_MA_250,KDP.csv_realVolatility20,KDP.csv_realVolatility60,KDP.csv_realVolatility250,KDP.csv_avgVolume_20,KDP.csv_avgVolume_60,KDP.csv_avgVolume_250,KDP.csv_log1DayRet,KDP.csv_logMA5_20,KDP.csv_logMA20_250,KDP.csv_logMA5_250,KDP.csv_log1DayRange,KDP.csv_HL_20_realVol_20,KDP.csv_HL_5_realVol_20,KDP.csv_logD2,KDP.csv_logD5,KDP.csv_Mean,KDP.csv_Variance,KDP.csv_Skewness,KDP.csv_Kurtosis,KDP.csv_Shape,KDP.csv_Location,KDP.csv_Scale
2020-06-01,2.2396223077704107,2.210315199554657,2.424145206772753,2.364711564280018,2.196763338759532,-9889127.82272118,1.9163532262548464,1.6510205996696379,1.4252354548671737,0.3582663107648092,1.0542608972066665,0.6316436222013425,1176860.21617071,213610.29644760335,276932.8322803219,-0.019322171629792252,0.1490303766935321,0.14705661038941614,0.29608698708294834,-1.542573938424357,0.9372075890139175,1.0730199048095175,-1.12360751952137,-0.646699107990891,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-06-02,2.2793327482668424,2.076366531044556,1.9630939611719107,1.7927955248166576,1.6664928836204425,-3992437.1867604754,1.975144060326366,1.6698698617651928,1.4255594535008445,0.34801558633562313,1.051967147941631,0.6317469215581051,1016330.5601241266,261709.8245270624,261941.20058195465,-0.3131613973640236,0.16789564132487222,0.15818136068370672,0.3260770020085789,-2.177958242001411,0.9234506792707969,1.049186578759098,-1.4405439565853184,-1.2243314069319176,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-06-03,1.8662313391816203,2.3353332692526614,2.186757497639732,2.264142327610319,2.103218049948712,657200.3451313516,1.9482849111086948,1.698879796851261,1.4280383499254576,0.35913464492477776,1.0084319531263253,0.6331893756955631,1077627.867328467,280209.9531623713,266159.318648234,0.1195475058104987,0.13698036195987254,0.17366737158824194,0.3106477335481146,-1.9066602043191783,0.918227575619254,0.8463288295054223,-2.369309587649661,-2.007710850650389,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-06-04,1.9947863674226447,1.8566130314981808,2.074044034706056,1.9943897582341956,1.8530272900112688,3637201.6661242847,1.9445586722547432,1.6987576915513602,1.4296484497115949,0.3590790133990184,1.007364092729084,0.6337582503468713,1229192.3437871747,349932.5918074273,280035.621366167,-0.07371628593942656,0.1351378333546107,0.17246863955834094,0.3076064729129516,-1.5258737054108682,0.8429795836095345,0.912435194711077,-1.6791395722441609,-3.9829179917662922,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-06-05,2.203575165938787,2.453471034433033,2.2583362855043347,2.220253732982627,2.062231238388865,4304076.036860764,1.976346560145764,1.7372695309473851,1.431058895193552,0.3544313807012153,0.9950284950576569,0.6347753930354154,1306126.6073736872,437749.3846215887,292305.6624279611,-0.0662925947088731,0.1289353230369813,0.19389998920319987,0.32283531224018114,-1.63406493891571,0.8474247368205292,0.2802293878173642,-3.194504933296509,-1.8392320332467769,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-06-08,2.130002880541632,1.6521356946336103,1.8378991201963188,1.7896123160076345,1.6629332031944628,-5276025.437591496,1.8695805330327502,1.7513872391161587,1.4324259341610297,0.3449730773914202,0.9444180525092943,0.6349057855935578,1102410.9946542473,311900.4739705824,271930.9305464509,-0.24754029913279665,0.06530590984343941,0.20103871760618852,0.26634462744962795,-1.6832813204041972,0.8424387285160422,0.2595622723678893,-1.6602361356169626,-0.6276775888186586,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-06-09,1.5304213097205055,1.679977050744263,1.5919633442239984,1.758806908636604,1.6342335012365652,-351873.2594770733,1.8631286565559748,1.7356796663951428,1.4327306595588254,0.3426755715599178,0.9325769100775481,0.6349845993820549,986152.3316493469,308894.49976501137,270549.85732090153,0.06563082451338505,0.07085807279562956,0.19181689971174518,0.2626749725073748,-2.430262720720525,0.804723624654798,0.36000698750764343,-0.848637370441654,-3.433946351419449,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-06-10,1.9258286296319331,1.9427087412909536,2.0000366632174007,1.9727217157761423,1.8323769259110956,2411349.556558884,1.8089604317484516,1.7590904487866361,1.4335196722947225,0.3317789016509342,0.701483797232669,0.6353595366581278,1141785.486712904,353682.9586192099,279441.50268043234,-0.0497423413975083,0.027955448171247888,0.20466415549752684,0.2326196036687747,-2.8589674802951683,0.7909575876631266,0.5870386413860936,-1.7752344266631648,-1.3062228881827258,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-06-11,2.323468186883421,2.355944255617868,1.87653283071408,1.727928346015375,1.6053496791086523,-3271141.2236050637,1.7594249095679282,1.7745234784824593,1.4336562747034147,0.3159384672875925,0.6375372204302622,0.6353929269487557,571869.2730366588,254566.79014269967,267327.66894628794,-0.36971937609920325,-0.008544924331603268,0.2133039074719985,0.20475898314039517,-0.7351961255933411,0.8571046442790383,0.8170444460017652,-3.5444736285650214,-1.3956273345308157,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-06-12,1.8784151594087144,1.6990990093124516,1.2711408458733402,1.5602309018975085,1.4497848326500815,-189846.2548927432,1.6369356284201715,1.780306041924338,1.4281569751326204,0.3084228417955393,0.5507586191610978,0.6292255288950077,769435.6411304977,251337.80023016623,260527.43267204802,-0.2590132668571576,-0.08395930847005689,0.2204004987510832,0.13644119028102625,-0.8487298371521214,0.8854893222036263,0.939632793196991,-0.9607858879997343,-0.4902938412263159,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-06-15,1.0104625840406456,1.568386502047467,1.5532943124584335,2.1319172156522583,1.979547908950657,-1893284.4560789145,1.7002585695714103,1.8137861531855966,1.4272716911725642,0.2904994279814414,0.4894506180416855,0.6282889977215493,763367.2808237737,202699.54329688687,251158.81976317504,0.6724602598206636,-0.06463611861191083,0.23965174423039792,0.17501562561848702,-4.193577914738365,0.9911377865228602,1.451921375178923,-0.9829695956664191,-1.1500696836051219,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-06-16,2.8180415965494774,2.399707368470249,2.2865292624208493,1.9848523784220191,1.843108638686214,-185312.624545285,1.74203359706134,1.807617878631487,1.4252589545823093,0.28838877936753443,0.48484343307987726,0.6261353604645827,688014.7839325032,206526.0102081474,252438.02215060525,-0.4245885507798435,-0.036956724586021346,0.2376563695929374,0.20069964500691606,-2.1787925413766773,0.9910801111779742,1.4468756647176932,-0.933122072425928,-1.5660186340194042,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-06-17,1.6625382388370404,1.876083642735594,2.2095201598400926,2.0051359401220026,1.861794562455298,-1944902.5589975389,1.7479171243701805,1.8049365704937617,1.4225880273053786,0.28758189170629045,0.47105989585463565,0.6228213440989776,578512.9638158239,191261.60406208498,231859.81083088234,0.11319534702363718,-0.032100585744864414,0.2380476829502246,0.20594709720536034,-1.0983027852557368,0.9869841531744435,1.4494140198338596,-2.13916312614671,-3.5261609020391895,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-06-18,1.8310009060826964,1.8870764551683656,2.0960232377184624,2.2412193531503526,2.080507343928705,-1449537.2675684155,1.842948657334191,1.8008995146867637,1.4229914047938457,0.28284445013184367,0.4743742921803104,0.6232161205475961,572744.9261064763,142710.81060581395,221683.88022616963,0.12774901877205858,0.02308054963788724,0.23552499157163004,0.25860554120951734,-1.5656756883876857,0.9955109350455277,1.338677325339808,-1.4380142507283886,-0.7441086040857698,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-06-19,2.496832081844285,2.2457637434673785,2.0396994839733544,1.6970111340984282,1.5759766229674348,1262098.6215711143,1.8681870153976619,1.823267015519511,1.4238277606679326,0.24155766647810908,0.46926876770761644,0.6232808222670868,303808.04367178003,182320.0589063191,220353.604126112,-0.46014760289336837,0.024338494744703124,0.2472811042729234,0.27161959901762656,-1.5795672195441222,0.9546781589332809,1.219255869157747,-1.2524002460795765,-2.069952383943886,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-06-22,1.533730400246743,1.7969787124586034,1.8565066242789143,2.289606640577034,2.125127576410464,-961035.2774422988,1.8973029488896231,1.8458738194371578,1.42723878909846,0.2478292848183748,0.4728294933694964,0.6247802511985197,-70702.2748647172,157900.90517922846,215722.76831340409,0.32612889854605587,0.027480596899137122,0.2572111193089314,0.28469171620806843,-2.821309970202766,0.9098700029700505,0.6653124134556878,-3.1095678797322734,-1.9270317995383015,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-06-23,2.3412869563995145,2.233504007956721,2.303921690596315,1.8965120149221804,1.7606707482966255,-184605.84921443745,1.8808153708117055,1.8652804211888465,1.4312343403440577,0.22273997710593707,0.46442902502505834,0.6237005591463257,21853.986585400533,195697.85684029508,215130.3208193006,-0.28500591611864406,0.008293989016702575,0.2648741546634147,0.2731681436801172,-2.6533108734991413,0.9190327565800651,0.7523194703744324,-1.6890541988383276,-2.495710112933241,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-06-24,1.6936960724675243,1.4359517194302531,1.3064812198062228,1.2822586793358184,1.1912243234530138,-959603.0377222124,1.7467013230112485,1.8129659475596438,1.4315525993833476,0.25170018768617547,0.46734644586579294,0.6235571165758766,-30962.12923256169,183525.44444404435,210027.27945557958,-0.3519315445406358,-0.03723509833771057,0.23620456010074167,0.19896946176303115,-2.0443022259244312,0.8861908198945517,0.5874746575808132,-0.06838242967577562,-0.3996268255914146,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-06-25,1.2748602224409709,1.3164297681111172,1.5544571608974422,1.5807602010037165,1.467799364518715,3051907.547536634,1.6241597271292505,1.7927729915715283,1.4315757890349057,0.2627032297894599,0.4550067819889765,0.6235583613132847,162543.21296692445,260516.85255744774,206065.12095119985,0.14092770503800903,-0.09877298740218778,0.22498779050462453,0.12621480310243688,-1.4353695161928075,0.8883399264789583,0.6208659073379416,-1.2280217295529483,-0.48986683597970887,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-06-26,1.544451041819357,1.535830776142614,1.5268365424346904,1.4638982031814898,1.3593826730458574,1402383.415990885,1.580840937144935,1.7655775352771332,1.4291982538816117,0.2783473460911995,0.4280474004687088,0.622691876334317,-691125.7533421607,288045.76985658915,217095.5051790639,-0.12763785465443847,-0.11052090816700315,0.21136422689535767,0.10084331872835448,-4.711171606100906,1.0057600417814525,1.2334363952319354,-1.7828491864066325,-1.5297308768386986,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-06-29,1.5944490558016362,1.4924388625481946,1.4762255585081654,1.65973384312516,1.5408024735363348,-2455751.749763463,1.4639759165701094,1.7327794920159731,1.4275291910207264,0.26309454522990333,0.4214062604531104,0.6218272196762901,-319456.94969427487,224415.6633284454,214655.15932755498,-0.03422488958671926,-0.1685707970501588,0.1937816506334695,0.025210853583310714,-4.121923136735588,1.0945089742797525,1.3845766300400535,-2.6172532494581815,-0.5372977680407671,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-06-30,1.5741428906092878,1.547822592679104,1.794323506709894,1.755030686807153,1.6290385122377238,-170120.69581631338,1.437649469358329,1.730906773446837,1.4247826358026399,0.26372375796623654,0.41057456385686053,0.6194002693153324,-128341.12514706678,224103.21281532847,218705.3267164173,0.034279043273808624,-0.18563595072593805,0.1946261518870295,0.008990201161091463,-1.4003895774706083,1.109423603653439,1.5633143171184332,-1.3106088027259015,-2.0277433352325858,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-07-01,1.702297270699674,1.913547353984324,1.895675877432783,1.983107849548631,1.9814456457847955,-1265080.8527567412,1.5956937338246853,1.7248181532386415,1.4251769293968897,0.25596739140819186,0.41240406583655637,0.6197243378017184,-224455.18504147144,226216.27547465937,212756.54331781363,0.15184802789372598,-0.07781304200064662,0.19082565952047914,0.11301261751983266,-4.024549325829691,1.1815615351118594,1.5927320534967777,-0.8195198642837089,-0.23544221790675535,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-07-02,2.1801124004139574,1.8646191301296573,1.92458268172566,1.7013325999503088,1.6489472940749117,-408084.3499774269,1.6319233197359246,1.7146141534418233,1.424989908233872,0.25465179281594924,0.3951809398201357,0.6196494207772085,-426719.485846557,194642.59279105478,215356.93807713766,-0.27923935458412397,-0.04942880190735581,0.1850233401350971,0.1355945382277414,-2.8140183747467162,1.173530499299262,1.3201499786646977,-3.9165943462440187,-1.7084412911504931,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-07-06,1.720173137470912,1.6625536952458546,1.7232289635662106,1.764966087108494,1.6906908371217213,-870456.2354090626,1.6981849525510975,1.6960371333784665,1.4267636408794853,0.24115246868790516,0.3782270952430384,0.6197732694250995,-685446.0994600484,226257.73826937532,213916.1105553805,-0.01728772231022251,0.001265573910564448,0.1728857406160828,0.1741513145266473,-2.8022191051236924,1.165503021319278,1.1108051703940374,-1.235274948896141,-1.1047063274327802,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-07-07,1.7439090040349825,2.4749299250630834,1.9784150181926317,2.3088853699240346,2.18870576634119,1088457.9636049245,1.8277656111120684,1.722325761535803,1.4304391605044804,0.2648475651185224,0.3763483217015529,0.6215609203289467,-367221.9294002274,247506.21477366288,218226.58207738967,0.22718124732075778,0.05941867893527119,0.18569406201076463,0.24511274094603577,-0.700141772039357,1.2169232754894783,1.3084062507339054,-0.6166335130614471,-0.4340138332658644,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-07-08,2.11974829627858,1.664086303072878,1.7401013155155702,1.5118144724435467,1.4404578442721636,-437512.7516168477,1.7900494775189564,1.7126369786875828,1.4309446813787263,0.2716956742223203,0.37668240957726357,0.6215172939458459,-371503.9040072161,264845.7535780229,219474.27152366246,-0.3863363430001257,0.04420898503249671,0.17969943300055363,0.22390841803305034,-2.576824426062024,1.2178673239240483,1.1963154572298687,-1.3853628237373643,-1.6682294168702756,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-07-09,2.191265815114466,2.613077104400759,2.3164552715273814,2.0815985573546207,1.9674865757552984,1297655.6753296845,1.787257663513057,1.7193924611797928,1.434286491124413,0.27646739407270926,0.35473589780317555,0.6221493728457232,-427188.5980686761,283254.72038851917,225532.33805144648,-0.10772249633109161,0.038711405351275666,0.18130350135536116,0.22001490670663662,-1.2152972414905356,1.2375962995242276,0.9927163703265226,-1.5086012563796904,-4.271625800665107,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-07-10,1.78085769292624,1.513011055282547,1.7974305587584745,2.111012651047922,1.9919540096436383,-1707940.638102417,1.8558590066268024,1.738722677706542,1.4378545504147942,0.2815428429453083,0.35718528210345835,0.6227817272542433,-349028.56879354373,274963.8358085545,215106.65728243475,0.11202097315744873,0.06519691484538497,0.18999864333132244,0.25519555817670736,-1.2573050057815782,1.2085494893554662,0.9238240819813511,-0.5951203934016471,-1.0700052530902913,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-07-13,2.12628885618966,1.9599889391350624,1.9629348440918584,1.6884693759894809,1.5958982089801026,-571052.4545013057,1.8369004809984788,1.7460283465230433,1.4399635856631456,0.2754811456424248,0.3572407996551536,0.6224190366266135,-368088.8787739718,250418.401527402,210147.58354101356,-0.286941420917826,0.050735937615589616,0.1927258668733977,0.24346180448898735,-5.8273392232421894,1.3922068295513892,2.082120918417598,-0.9899685783042984,-2.356063634964011,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-07-14,1.465666389334693,1.8439617334606488,1.7630598857449478,2.200425182536126,2.0710468485600906,-1037784.11035769,1.8133686974422587,1.7506032935035152,1.4444954309273539,0.28028128806210817,0.35147744122247604,0.6228745673323639,-325313.8614879106,203205.1918961955,206374.08816215745,0.34574419107254495,0.035225806604123486,0.19220038983473517,0.22742619643885864,-2.514518615676641,1.337497602991276,1.8783751954274066,-2.5371329403364813,-2.139965367437018,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-07-15,2.4052724013663003,2.063232027034193,2.321625376840036,2.077218620047692,1.9546418401651595,-473860.012477709,1.916205496620858,1.7561799535774623,1.4478081933260751,0.2833118901774206,0.34755207460001936,0.6233784187371071,-339741.2308845318,221599.31338757198,197104.30810012907,-0.2074561870529015,0.08720595751060564,0.1930901472036166,0.2802961047142224,-1.3532722434503661,1.35942210846525,1.9722482925453813,-1.0251472648601554,-0.6651741089190517,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-07-16,1.9871423599150224,2.004554393495763,2.1101854586920723,2.1223708681257243,1.995357063895277,-561801.0932909539,1.9217795942488536,1.7628580786494612,1.4522296438491298,0.2874759681126837,0.33661320834556563,0.6233261243025267,-270586.1575992026,208717.147824021,199469.76950406423,0.004125407065537912,0.08631522850346555,0.19383633944221232,0.28015156794567786,-2.2478027729764833,1.324184251081127,1.863880986135589,-2.5811120726272736,-3.580186922751872,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-07-17,2.073606851560005,2.078802400622205,2.1146086450144037,2.231801274158819,2.0961317250662503,116977.40943419957,1.942615137333376,1.7636392977063384,1.4563401015822388,0.2884043464709494,0.3384863010717554,0.6241732832963084,-192260.4237490718,215896.43816051632,201177.4570294953,0.010804079056308674,0.09665561734414782,0.19145294816844088,0.28810856551258857,-3.3296329764225443,1.318580341714749,1.703001152594793,-1.9555270492519494,-2.261657036041534,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-07-20,2.194218323786231,2.130152666389044,2.289780987324079,2.0681632666408483,1.9426150719636404,-54769.14538722066,2.0119585099300834,1.7819712201561486,1.4591315634974704,0.28749902836175384,0.33566126383387207,0.6247834141874878,-258103.8120969886,228550.91647308826,199124.69018909268,-0.12179082576520449,0.12138845210474658,0.19987873939035825,0.3212671914951049,-1.8349071602410876,1.3096765351578417,0.7436100146929715,-2.9423433298730575,-1.0592467889290147,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-07-21,2.2726738363734285,2.0685178695623527,2.1026725201423453,2.1275224711354994,1.9969958271894013,198391.80154691756,1.9971483056559456,1.7755646326950956,1.4620247088251817,0.28079928628678996,0.3365631295176876,0.6255954541678556,-200132.45814752777,222369.06406219077,197171.00116268915,-0.12931307490584112,0.11760184063035198,0.19429621338419442,0.3118980540145463,-3.3768565212710167,1.3208123967115435,0.9017399026596783,-2.3112636643201125,-2.6030009453764253,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
2020-07-22,2.1422792856929327,2.371298538542227,2.205489035719161,2.4590986774613306,2.3051299919161927,-403346.8359319626,2.0672459360061524,1.802787594876074,1.465244166943104,0.30465790935344256,0.333610532716602,0.6278599507848592,-211069.50748340398,152694.44012735898,195763.67121128872,0.07326672148001558,0.1368831249454657,0.2073122353419801,0.34419536028744574,-1.7969157229471093,1.333228099637933,0.7835758575234336,-1.0146896470445954,-1.048428376927548,1.7952107778955675,0.3231178931867051,-1.0310759104805929,6.836285473790774,0.002382014230451991,-237.34556922059573,239.13896715752094
