Date,Open,High,Low,Close,Adj Close,Volume,AAPL.csv_MA_5,AAPL.csv_MA_20,AAPL.csv_MA_250,AAPL.csv_realVolatility20,AAPL.csv_realVolatility60,AAPL.csv_realVolatility250,AAPL.csv_avgVolume_20,AAPL.csv_avgVolume_60,AAPL.csv_avgVolume_250,AAPL.csv_log1DayRet,AAPL.csv_logMA5_20,AAPL.csv_logMA20_250,AAPL.csv_logMA5_250,AAPL.csv_log1DayRange,AAPL.csv_HL_20_realVol_20,AAPL.csv_HL_5_realVol_20,AAPL.csv_logD2,AAPL.csv_logD5,AAPL.csv_Mean,AAPL.csv_Variance,AAPL.csv_Skewness,AAPL.csv_Kurtosis,AAPL.csv_Shape,AAPL.csv_Location,AAPL.csv_Scale
2020-06-11,8.432004441337163,7.261735095572369,5.409114286323899,3.927792353429311,3.858056624469136,60059059.16305843,7.356581074344764,6.166095224687418,4.285192701471068,1.342343248050923,2.41881590727968,2.003133818529098,1010840.4586104446,1038740.6801432279,8765397.575726712,-0.7818709269907519,0.1765295240164878,0.36390025064513243,0.5404297746616201,0.6166012902309684,0.9802512732521216,1.2007637972062102,1.6214032782179353,0.22516205144387666,7.927025683585367,15.114695023434006,0.06460340287297567,-0.3300030933496787,0.026670228175292014,-137.83328669998156,145.70848276881847
2020-06-12,6.478881079214148,6.339629566380921,5.8099662963329095,6.216429508612407,6.0985300797522015,36293072.799096406,7.065976948225796,6.190401922230257,4.296977858168095,1.3361765673858688,2.338503264255729,2.0051075533598897,3396909.7357212575,1442407.581586532,9006271.313711792,-0.0605000508849357,0.13229127109834013,0.36508806356067247,0.49737933465901263,-0.6355138138817104,0.9846164907701141,1.1860877589862824,1.2419577178378736,0.3736445831073344,7.927025683585367,15.114695023434006,0.06460340287297567,-0.3300030933496787,0.026670228175292014,-137.83328669998156,145.70848276881847
2020-06-15,3.7933908987967655,5.995722191204976,5.546610916917317,7.100694276677572,6.963890292964187,-31247282.08981585,7.079927018884261,6.291898129751777,4.308397607923995,1.3126031258478363,2.2778524877564457,2.012149926843752,1286270.5566650073,995847.9593377821,8745558.89489755,0.6074779529857611,0.11800080496029937,0.3786967443428265,0.496697549303126,-0.8004845950226108,0.9670487946393972,0.8866512002819306,1.133282171616781,-2.662832793170523,7.927025683585367,15.114695023434006,0.06460340287297567,-0.3300030933496787,0.026670228175292014,-137.83328669998156,145.70848276881847
2020-06-16,9.666403458170706,8.065197184869184,8.758634265417172,8.791751059179873,8.619291340728942,22376655.3364636,7.020136724993574,6.381072163875563,4.329417493632328,1.4085731957202252,2.0842938806437306,2.0296201673256515,3492409.2000537612,-997779.4045379309,8867815.380531207,-0.11465344223880249,0.09544656034092086,0.3879031290667394,0.48334968940766043,-0.36609477074339286,0.978695330973431,0.7215621016239281,0.924560943593216,-1.2074740282853507,7.927025683585367,15.114695023434006,0.06460340287297567,-0.3300030933496787,0.026670228175292014,-137.83328669998156,145.70848276881847
2020-06-17,8.554427429244228,7.650207680548519,8.833688272506578,7.345284847395348,7.202468746370876,-36724208.306709945,6.548447416857068,6.467005988835915,4.34364723395063,1.4033677380854568,1.8879751548134234,2.037258935680185,3648867.644690466,-1884571.3633413382,8719992.445075447,-0.17202512821180527,0.012514737430504706,0.3979988768449148,0.41051361427541955,0.16845975098493268,1.013127566563355,0.5874486659199235,-1.4330570776428997,0.8580031568253456,7.927025683585367,15.114695023434006,0.06460340287297567,-0.3300030933496787,0.026670228175292014,-137.83328669998156,145.70848276881847
2020-06-18,6.664861985057698,6.599662460813221,7.1617383659356335,7.036823632833361,6.9000040575470365,-30051426.11689064,7.156836903472649,6.464989963612197,4.358413631366539,1.4026807928563434,1.8979597339373395,2.042369717586016,2627227.552602201,-2143873.8999943202,8176954.288227003,0.0346727536552653,0.10166665030021421,0.39429331466770345,0.4959599649679178,-0.5761183757131674,1.0025195894688383,0.3749564104053839,0.541909834707211,1.1124979133057753,7.927025683585367,15.114695023434006,0.06460340287297567,-0.3300030933496787,0.026670228175292014,-137.83328669998156,145.70848276881847
2020-06-19,7.56233254104928,7.378354803973032,5.953870905625706,6.298215395382826,6.176366066841602,152166304.4541684,7.172404100890529,6.497829643250467,4.3705704515115045,1.3869822478165268,1.8612956723171086,2.0441156490032992,11101016.439962272,-62167.387943686546,9044910.640053108,-0.20244959633270565,0.09877267828994535,0.396574681414377,0.4953473597043224,0.3538095715204617,0.9555555004828387,0.4905058986144208,0.02576781925506936,-2.553151395755495,7.927025683585367,15.114695023434006,0.06460340287297567,-0.3300030933496787,0.026670228175292014,-137.83328669998156,145.70848276881847
2020-06-22,6.215824211621495,7.614080510826696,7.767134987160496,8.676198604480795,8.50448353248892,-55713571.45650555,7.480522748795475,6.620742928167033,4.3950446013147655,1.4522437893844709,1.9029095590167242,2.0568472631403694,9905040.09077709,-548531.6841940592,8850577.636137234,0.31349516615921713,0.12209508729623199,0.40972990917069707,0.5318249964669289,-1.876961366492771,0.9840716726085614,0.8785395473640001,0.4727993893026461,0.43216756271778684,7.927025683585367,15.114695023434006,0.06460340287297567,-0.3300030933496787,0.026670228175292014,-137.83328669998156,145.70848276881847
2020-06-23,9.580479958391171,10.291542974477451,9.77324166414379,9.386254555527906,9.199372439701849,67304199.84473619,7.596538968590056,6.821592074917042,4.416884489996256,1.5190871643379353,1.8776893447123113,2.078728562413616,12023658.087890798,1377096.1017417295,9057367.37207093,-0.04059242211614516,0.10759985801504042,0.4346583056442349,0.5422581636592754,-0.6571985256521801,0.9765063629211794,0.8804555776154221,1.1062518239195602,-0.5445873594010348,7.927025683585367,15.114695023434006,0.06460340287297567,-0.3300030933496787,0.026670228175292014,-137.83328669998156,145.70848276881847
2020-06-24,8.203677715669158,7.558466636068317,7.200123636052453,6.454586079665127,6.3283574576482735,16885017.466388226,7.421716710845535,6.855757162713945,4.429100821305269,1.498781749674316,1.8653766447670102,2.0809596358850175,13129424.192242166,2556569.1012239517,9176881.636397025,-0.25954183851385004,0.07932163207270033,0.4368921724138257,0.516213804486526,-1.0262646506638922,0.9663969169492845,0.8067515552291238,0.7775462661207522,-0.13454757879815693,7.927025683585367,15.114695023434006,0.06460340287297567,-0.3300030933496787,0.026670228175292014,-137.83328669998156,145.70848276881847
2020-06-25,6.542832402886248,6.508132201809346,6.9283606550842975,8.00918399470548,7.850282002209823,-35224547.448993966,7.611772299778093,6.974325956447058,4.449569851304016,1.4777788744985236,1.853717889188635,2.089360040216445,10431409.134271141,1927827.2060242854,8888348.35632286,0.18217929415803819,0.08746034969329604,0.44942825709153994,0.5368886067848359,-0.866956779215555,0.9657729426456828,0.8009542613743056,0.2994306153728969,-0.05100076384953146,7.927025683585367,15.114695023434006,0.06460340287297567,-0.3300030933496787,0.026670228175292014,-137.83328669998156,145.70848276881847
2020-06-26,7.714812654750638,6.858927486004411,5.736428350698354,4.541917589580066,4.454835835476899,59140044.98094492,7.267466253505153,6.932076308210422,4.4522887231555766,1.5389840586750883,1.6840754011306904,2.0889210654750987,11938348.810026998,3302460.2997220554,9112162.709683198,-0.5491519915297641,0.0472483300579672,0.4427410961303129,0.48998942618827995,0.11555757030529622,0.9891423990786297,0.7167139950030542,0.6278198802425865,0.5432135647021973,7.927025683585367,15.114695023434006,0.06460340287297567,-0.3300030933496787,0.026670228175292014,-137.83328669998156,145.70848276881847
2020-06-29,4.396974119954166,5.987241580606501,5.755430541763893,7.740228254293434,7.586268746457577,-43369042.02465302,7.083823296298884,7.000081044947171,4.4680842682958355,1.5361973477588498,1.6328301494828992,2.0976460291016235,12564295.861838192,2937153.0930459746,9076254.793810237,0.5454232649351087,0.011892048714405055,0.44896198540237836,0.46085403411678333,-1.4618327269385705,0.9271067140252459,0.580991610636296,-1.331755965913609,-0.08532394401705722,7.927025683585367,15.114695023434006,0.06460340287297567,-0.3300030933496787,0.026670228175292014,-137.83328669998156,145.70848276881847
2020-06-30,7.299815296984633,7.250728677548409,8.190702307058146,7.666293013136169,7.513562300035282,-2278360.5963879377,6.746661268365571,7.072443661209489,4.48298409373257,1.523934505381953,1.5296439221938216,2.1060129457918526,13254437.694100631,3698829.198143011,9211086.286022758,0.028860648144172663,-0.04715830265973062,0.4559171412302575,0.4087588385705269,-0.061903457824646034,0.9251837084335319,0.6669192701096005,1.1179986412811886,0.5222462433137591,7.927025683585367,15.114695023434006,0.06460340287297567,-0.3300030933496787,0.026670228175292014,-137.83328669998156,145.70848276881847
2020-07-01,7.916903852522445,7.139467047286274,8.112031690263095,6.912293808621215,6.775011407126023,-29941438.582108542,6.835992058261121,7.103310598744149,4.496309373623924,1.510624753208432,1.5278612866781593,2.109946049516019,11521051.123190839,2432454.342715493,9076154.441229856,-0.15575915120937864,-0.03835935338473948,0.4573040358016412,0.41894468241690186,-0.027818734771308105,0.9275905763557002,0.6793027504695648,-0.20916996406293714,-0.8059711464290772,7.927025683585367,15.114695023434006,0.06460340287297567,-0.3300030933496787,0.026670228175292014,-137.83328669998156,145.70848276881847
2020-07-02,7.82058238900634,7.602656541498327,7.274015442954322,6.783866681263682,6.649027331110631,-10101534.74318838,6.595741124041282,7.180232850409196,4.513564885389303,1.441395929846751,1.5027307754617638,2.1098405453675007,11914718.506624287,1959391.840539609,8917726.71066805,-0.1622884481101858,-0.08490765644265547,0.4642445314527881,0.37933687501013263,-1.1127890095503385,0.7764413127236359,0.7235246009871212,-0.14556352479294324,0.18336656982691119,7.927025683585367,15.114695023434006,0.06460340287297567,-0.3300030933496787,0.026670228175292014,-137.83328669998156,145.70848276881847
2020-07-06,7.770218167994621,8.404178403272752,8.583400807575714,9.102746863891568,8.919419794494672,-2320030.677071452,7.488657915844837,7.248626304616577,4.536941992809865,1.4915227698527826,1.5437396770902436,2.126153107493626,9808963.000925427,2271544.036243389,8931418.513519745,0.13793265678177632,0.03257762231995881,0.46855876045109623,0.501136382771055,-1.7191277622440928,0.8105031392877035,0.789350313644314,0.762863704252838,1.496176031715602,7.927025683585367,15.114695023434006,0.06460340287297567,-0.3300030933496787,0.026670228175292014,-137.83328669998156,145.70848276881847
2020-07-07,8.620365601910834,8.256705732798395,8.228135118462149,7.502377352474916,7.352150544264795,-8656118.76221338,7.441834275406281,7.271526834846226,4.55239736766142,1.4893080570372277,1.5420428860198454,2.1325336839885844,10593074.12158191,2341294.6289657857,8938996.467881333,-0.15913463550613613,0.023151072808804664,0.4683122998484519,0.49146337265725654,-3.555376560126883,0.997179766842825,1.4533291115677696,-0.35222313488443646,-1.451929153587481,7.927025683585367,15.114695023434006,0.06460340287297567,-0.3300030933496787,0.026670228175292014,-137.83328669998156,145.70848276881847
2020-07-08,8.053459610692435,8.329497896138733,8.646937325261192,9.434960441209036,9.244290247148603,45218.514607429504,7.787979864828945,7.2878292066945365,4.577861612873143,1.5099239771259672,1.5903185644530735,2.150395677011392,8412741.01127432,2951452.7019757875,8919920.522257539,0.13790432594466398,0.06637577728009672,0.464973732473497,0.5313495097535939,-1.1474682532665976,0.949906222038318,1.2955052279020471,-1.1243287833360485,0.5485420986853856,7.927025683585367,15.114695023434006,0.06460340287297567,-0.3300030933496787,0.026670228175292014,-137.83328669998156,145.70848276881847
2020-07-09,9.6561198784986,8.643704343966363,8.44262720568836,8.57648438826537,8.403503909935807,7837532.8850776255,8.113678365390902,7.229958637838656,4.5980281161703305,1.4387195984667693,1.5971345232972773,2.1625522640965897,6823977.232000129,2323172.881392258,8985190.915674351,-0.1389431476323246,0.11531800928802036,0.45260577405491803,0.5679237833429384,-1.6040666720175285,0.9595424132219551,1.0025566099461456,0.05007825391220855,0.4876547419837839,7.927025683585367,15.114695023434006,0.06460340287297567,-0.3300030933496787,0.026670228175292014,-137.83328669998156,145.70848276881847
2020-07-10,7.448443109469252,7.568830104756373,7.873085970506075,8.130586845651777,7.966677178953816,-31347786.64907357,8.377208334959539,7.43538966556289,4.615331958916278,1.2065034398113539,1.60953196511894,2.172147473177153,2253634.941393528,2546976.9517668406,8884297.796888469,0.06726245784476884,0.1192637365754929,0.47686719236990965,0.5961309289454025,-1.1898862679258093,0.9012318502976499,0.9893165237427161,0.24499354657235406,0.2758497314692411,7.927025683585367,15.114695023434006,0.06460340287297567,-0.3300030933496787,0.026670228175292014,-137.83328669998156,145.70848276881847
2020-07-13,9.415964176969268,11.41752568559805,8.134097463236209,7.308497063263388,7.161511383598295,87154755.09212661,8.025626652780264,7.488538730755195,4.631241323399283,1.1672883501111182,1.6121578812783408,2.1761849613865296,4796719.056045039,3862169.287209596,9248256.759988438,-0.2736855196741994,0.06926607107318956,0.4805487458976072,0.5498148169707968,1.1888880663100132,1.014837295864463,1.6883242435701737,0.2167169660515654,0.5641246994395883,7.927025683585367,15.114695023434006,0.06460340287297567,-0.3300030933496787,0.026670228175292014,-137.83328669998156,145.70848276881847
2020-07-14,5.883356875020198,6.5785490899476855,6.285121815933117,8.887393701419569,8.70738363829966,20122029.46722263,8.296673271587236,7.5757133980219695,4.654465193895676,1.1909089458080384,1.6199722131293361,2.188595182264331,7365184.633896962,3205862.4171081036,9383365.084303508,0.39204386365775135,0.09090709888668966,0.4871205093182183,0.5780276082049081,-1.2261254591254305,1.0190554298128314,1.124326049021117,-0.30015087340439506,0.3039734646550221,7.927025683585367,15.114695023434006,0.06460340287297567,-0.3300030933496787,0.026670228175292014,-137.83328669998156,145.70848276881847
2020-07-15,10.875668464143049,9.298815806180656,9.370611556242054,8.655652666812188,8.480268109336578,2249685.7364102453,8.143868844024832,7.568762236452351,4.674115881182428,1.1848876508415704,1.5842792387992533,2.2008178615197878,6358836.153894295,4159516.612341263,9351138.121738253,-0.24878597708178185,0.07323581003951651,0.481989516493834,0.5552253265333504,-2.6339299960252713,1.0882538482159807,1.4026561300751603,0.27668941831513555,-0.26915851404166763,7.927025683585367,15.114695023434006,0.06460340287297567,-0.3300030933496787,0.026670228175292014,-137.83328669998156,145.70848276881847
2020-07-16,6.443722594042541,6.442824706744219,7.495222629385452,6.817078534410186,6.67979757281956,-33719580.631585,7.799127576601582,7.542628677774784,4.6906222797059245,1.1990707839109784,1.4546908070884164,2.2003217786599585,6509067.537650542,3068653.461550682,9164743.677134609,0.03598126795206083,0.03344112601950938,0.4750054963700629,0.5084466223895724,0.05107129625696088,1.082227427340621,1.4465191141247145,0.7068459551718955,0.5444768196326948,7.927025683585367,15.114695023434006,0.06460340287297567,-0.3300030933496787,0.026670228175292014,-137.83328669998156,145.70848276881847
2020-07-17,7.543194925709443,6.779402808981075,7.357059308547491,6.946968139325421,6.806843662499901,-30131383.75630316,7.567160873310799,7.537970658022429,4.701972431728961,1.2018762392493008,1.4353475534692959,2.2039016655156285,6505069.655679916,3406715.1974606263,8994722.679461159,-0.10271729543586867,0.003864945043911496,0.47197091528986096,0.4758358603337723,-0.5487758783784786,1.082744032487615,1.4273961457854858,0.5148720938539671,0.14827647451990067,7.927025683585367,15.114695023434006,0.06460340287297567,-0.3300030933496787,0.026670228175292014,-137.83328669998156,145.70848276881847
2020-07-20,6.760707123014257,8.28251493298417,7.470490170726421,9.037787191985672,8.853976363698038,-17464765.4357386,7.905653869330747,7.67185117286525,4.72198742886357,1.191307276295187,1.4183706603111648,2.218806050137689,-1976483.8388154346,3337193.376979119,8955074.890271224,0.26973917616393644,0.030020244505742942,0.4853281622413012,0.5153484067470442,-0.20822444389411704,1.0540267013036855,1.0745288118581686,0.7766510258319311,0.5261860343640776,7.927025683585367,15.114695023434006,0.06460340287297567,-0.3300030933496787,0.026670228175292014,-137.83328669998156,145.70848276881847
2020-07-21,9.68683437199246,8.345313085479162,7.927439947026698,6.619232946410477,6.485606696754601,1470148.423652485,7.4612984810217355,7.570907331078534,4.733977170554016,1.202522647372698,1.413912051214332,2.220210276127895,882702.1551924672,3511234.8554294505,9019133.6987794,-0.40118231508267305,-0.014583460874582878,0.46954723042492624,0.45496376955034334,-0.8725773890469756,1.032675102362192,1.060327199662016,-1.1355762171513242,0.7983072998350342,7.927025683585367,15.114695023434006,0.06460340287297567,-0.3300030933496787,0.026670228175292014,-137.83328669998156,145.70848276881847
2020-07-22,5.802758987736283,6.484894562986796,7.320686387578135,7.256065651620531,7.109051347934816,-16535578.067065896,7.187055128741383,7.4663912764901825,4.750434149993302,1.1428978371543195,1.3946566028964436,2.222514078567347,-3309286.740397637,3505663.6294670976,8996627.243698582,0.20303531787924636,-0.03813027782352976,0.4521757730313679,0.4140454952078381,-0.17937571055320442,1.0447326088020568,0.36147534249483176,0.5567115838217862,0.3156984926794338,7.927025683585367,15.114695023434006,0.06460340287297567,-0.3300030933496787,0.026670228175292014,-137.83328669998156,145.70848276881847
2020-07-23,6.954246718218883,5.998830509346931,2.6136200219405623,2.6750905068973623,2.6232987693746,98965015.79920311,6.375755368052391,7.2811383420765,4.74770732652104,1.5609063649509267,1.431359746188257,2.2247117209468397,794713.1762431078,5407790.312367038,9359274.37659523,-0.9749199134747014,-0.1327846425231388,0.4276253822306338,0.2948407397074951,1.2194160868257846,1.1466477343334496,0.7993034574027905,1.3512649134482506,1.4003202378806625,7.927025683585367,15.114695023434006,0.06460340287297567,-0.3300030933496787,0.026670228175292014,-137.83328669998156,145.70848276881847
