Date,Open,High,Low,Close,Adj Close,Volume,TJX.csv_MA_5,TJX.csv_MA_20,TJX.csv_MA_250,TJX.csv_realVolatility20,TJX.csv_realVolatility60,TJX.csv_realVolatility250,TJX.csv_avgVolume_20,TJX.csv_avgVolume_60,TJX.csv_avgVolume_250,TJX.csv_log1DayRet,TJX.csv_logMA5_20,TJX.csv_logMA20_250,TJX.csv_logMA5_250,TJX.csv_log1DayRange,TJX.csv_HL_20_realVol_20,TJX.csv_HL_5_realVol_20,TJX.csv_logD2,TJX.csv_logD5,TJX.csv_Mean,TJX.csv_Variance,TJX.csv_Skewness,TJX.csv_Kurtosis,TJX.csv_Shape,TJX.csv_Location,TJX.csv_Scale
2020-06-01,2.8119779766240853,2.700914919372039,3.1594860165811625,3.670634670704089,3.5002376744092274,-4720566.957296053,3.9287630941146277,3.099846288004312,2.9671904245410943,1.8283164121653608,2.9024167765130953,1.7535011156587388,796386.3611027488,1041717.0014661592,494538.6689531824,0.2189427311721109,0.23697211627294093,0.043737005661596697,0.28070912193453773,-0.7796399345105769,0.9667171310684437,0.6752167950487925,-1.3116796455301207,-0.43518884144674413,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-06-02,3.8575717703652823,3.9074168115221113,4.0506570776317545,4.517106892009871,4.306900072499907,1004818.3310759906,3.6228451516953823,3.235491097174473,2.9724516966961954,1.8112732419066309,2.921568220764285,1.7555466673795992,753977.5896594723,1019324.2803425662,502951.2199401909,0.11018049412756428,0.11307894674090758,0.0847936245134515,0.197872571254359,-1.9432318760650016,0.9302756096060539,0.5791816584960874,0.6792953688291945,0.4249995374138671,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-06-03,4.5480829624284524,5.005753607530004,5.1121444735127,4.8767249920667695,4.649556806559943,-2507919.902681684,3.6043955398581446,3.347222843789754,2.9810906684459644,1.8268476256124946,2.9428661352626255,1.7584736507946819,702984.8264205491,937363.5792526738,492754.3061024517,0.02206608739879787,0.07402308379097725,0.11584177049122987,0.18986485428220704,-2.240635551786872,0.9692830105370731,0.5604190026755832,0.13916970803964182,-2.383274034914904,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-06-04,3.778011668056181,4.285190776323312,4.250743630741084,3.8629721986986496,3.68327840685474,6709853.502834722,3.6948771332931343,3.4395026375097557,2.981777676129833,1.7928804063830899,2.951665352576685,1.7587152496664396,1172715.3333410663,995764.6222547814,525032.3976503127,-0.025394630477652645,0.07162042288083798,0.1428072205383378,0.21442764341917567,-3.368329141784657,1.0907934238647419,0.9343795712641717,-0.47221139954576946,-0.7931709239868655,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-06-05,5.785997811677326,6.536467322401258,5.864824454986824,6.297312673438576,6.003312650854305,-15188.500454243273,4.428657122235625,3.59684093406167,2.9947348954328703,1.875214517855854,2.9916515936141073,1.769006971382713,1061665.0987879415,964819.2976748182,527101.8508901561,0.036870597004024765,0.20804046352358366,0.18320022996684446,0.39124069349042806,-0.3980285270271066,1.099811171082929,1.1902095877186376,0.30288283643869346,1.2998918745495278,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-06-08,6.100243388580637,5.348533647498712,4.848604327420752,5.174961588470964,4.933538084678744,-2254437.824496681,4.715317204289528,3.7163223034786577,3.0017111653562845,1.8807157303001738,2.890385177382944,1.7732119782815319,1097332.3779273317,873098.9670007897,513602.56965003867,-0.21227227525880474,0.2380816382148052,0.21355203666229147,0.4516336748770966,-0.6932885503962689,1.0389198943916655,1.2082269133463595,0.22335127199797808,0.3599797641881955,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-06-09,3.715526158320216,3.3451343714421213,4.172035502058755,3.552962267916591,3.387549965363398,-1508045.259134152,4.531447182862226,3.7692882688206453,3.0031350355123796,1.8542969510613856,2.89042392715065,1.7733789721036586,1029857.892097141,846524.637280545,513691.65418811096,-0.09241336289381885,0.18415515936594912,0.22722944066516293,0.4113846000311122,-0.19007014295946958,1.0539584591319207,1.3734902043136892,0.9615557129244929,-0.08408826384723155,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-06-10,3.85271147817668,3.195679797191339,2.812399620564179,2.4929317726589275,2.377179896921426,2289433.9903608374,4.076971800934523,3.8829404290506466,2.9983136883466335,1.6792263231289393,2.470100553989713,1.7734359556224224,1161497.3539417798,827956.3375932475,511412.4569667721,-0.4828623126027983,0.04876179803543714,0.2585426824123122,0.30730448044774933,-0.9589890255767565,1.0092697016762133,1.2892816134336866,0.9385836627524375,0.8208263804269407,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-06-11,0.3994392555157304,0.7535397726297575,1.273555715753929,1.059927224354979,1.0113179819438969,849153.3782107057,3.542579715952354,3.9628624547015066,2.98754575062075,1.481699270735534,2.388839831783856,1.7773065818647287,837755.3788333944,721520.7702379426,517806.69950622984,0.9289479893978385,-0.11211141116984862,0.28251437508252364,0.1704029639126749,-0.6538958080224917,0.9519993190470123,0.29456744393952017,0.8655160328536214,0.9828124445283538,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-06-12,3.587630859267641,2.902028362383902,1.3123335441488848,2.079904602179312,1.983362366258696,-2606433.952537949,2.738589659033232,3.997062274917089,2.9812504326504317,1.4237466570958448,2.262353329778395,1.7780678930287628,672420.3410824796,608148.8458670939,501917.44694885315,-0.59269848763935,-0.37811659511833745,0.293216839244058,-0.08489975587427945,0.4635420595926729,0.9868631470267302,0.5595783104734452,-0.9318675971028151,1.39126953553844,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-06-15,-0.6141851874938808,1.3746551730061256,1.0192491351605997,2.6397373237355666,2.516853394176877,-68144.26540734433,2.255252720932859,3.9402034537022113,2.976968565265445,1.4604023396903962,2.207022803379708,1.7778914376159616,148168.01135330353,476230.6544891977,499095.56413527904,1.4104682562154933,-0.5579703219298956,0.28032683719295004,-0.27764348473694556,-1.0344943745327217,0.9391871096537747,0.6207513641539034,0.40914859057133873,0.8823966383093657,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-06-16,7.497453593744666,6.424890320607972,6.110448478060569,5.698343424545854,5.431876075045167,4022258.6587684415,2.6641179428692126,3.95736684060577,2.9840699621548965,1.4765373197919973,1.9953528774344405,1.7841512859512574,421586.3215967262,607044.6426044301,514436.2818806172,-0.3222788659342098,-0.3957058403083437,0.28229073702624474,-0.11341510328209904,-1.1569561402995387,0.9200767912108533,0.6592907328531137,1.2379433291709903,0.7150682044696259,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-06-17,4.05992606846992,3.7092839936407103,4.140449754178249,3.2974701619427407,3.1435747475625675,-4337930.562537157,2.8173969129974408,3.9076353355516553,2.984137972044551,1.4868401218635536,1.8298921190948942,1.7841570638469224,266333.31067267933,403572.9502410757,499803.97095299844,-0.25580415670150514,-0.32711903938030695,0.26962149897885523,-0.05749754040145177,-0.841262667601465,0.902716367317596,0.6483185709996573,-0.4672532495927161,-0.26605777124009683,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-06-18,1.993905592236956,2.3934148874765526,2.843130314080298,2.4000105621574264,2.288142528292852,1877761.4732913189,3.072761822267232,3.8178083401500187,2.983972588493093,1.5292449273122402,1.8263309642318901,1.7842199058878134,426963.13710756303,471968.32333293505,485408.17756018066,0.13764504091214622,-0.2170997514652247,0.2464210288882483,0.02932127742302365,-0.7991402815827205,0.8634364873123143,0.6520814911960492,1.1454111212147824,0.24437617242597573,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-06-19,4.174954586393902,3.585136680172788,2.622285832565716,2.1161537921221054,2.017535211062736,4634081.709337885,3.0795963912280397,3.576258689063993,2.98169260905326,1.4015406278620204,1.8286385348822196,1.7850925104297297,7033.00365529107,543760.4745283639,507494.21978963754,-0.7272269069043475,-0.14951864844743423,0.18182606614965766,0.03230741770222352,-0.0378567622460164,0.8686810979940227,0.436341573329995,0.11870664144550781,-3.376323961885519,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-06-22,0.9906434354997417,1.4650526402547823,2.1462327753522814,2.813614783339723,2.6822003206795344,-2988992.8084799945,3.1126657765285715,3.502999698966396,2.9804517531010974,1.4083926930894104,1.798531383223884,1.7851928429825172,6529.332341235783,433542.4284898062,491197.40622752585,0.9960380849745548,-0.11814013637163943,0.16154477425108382,0.04340463787944441,-0.3839284922490252,0.8804905551379281,0.4362200523414483,-0.9312576992563627,-1.7997094275549879,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-06-23,3.276905066430359,2.905413139359858,3.77220535987393,3.3026924159671798,3.148257108628428,-3696167.817738649,2.6559419832452233,3.368588065168011,2.982147279866397,1.2979166740074692,1.7967128512127748,1.785149947035937,-134689.8052142668,403446.7987906709,485143.6146069514,-0.04005039877580423,-0.2376942970929061,0.12185008006136792,-0.11584421703153824,-0.14295598430936404,0.8896737013863871,0.3684720215437933,0.12285627615138285,0.8257614505633782,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-06-24,2.194638550562445,2.0220068072140838,1.0291004636221146,1.4210178115884275,1.354799666609317,266808.93069067225,2.2981869670545736,3.1992378052111703,2.9762186905021175,1.3298831623095837,1.806188857849805,1.7880928265230873,-58724.55032647096,412485.872692883,489282.6527236157,-0.4823637676396564,-0.3307920586742307,0.07225899658070246,-0.2585330620935282,-0.007118936009458614,0.9161796872886269,0.3286404013767539,0.28322263447494617,0.5815310732874983,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-06-25,1.1557164791215513,0.8186485783500999,1.121566076703921,1.602937212642665,1.5281207409968829,-290712.12205186393,2.1461826095953795,3.114100320277025,2.970963679518967,1.3812629437244965,1.8129908446435528,1.790418214546578,-44115.007833106516,303904.7864474708,483544.0165091266,0.27931822670602025,-0.3722495551850611,0.047053917377747737,-0.32519563780731336,-1.194294793209078,0.8877905858104136,0.49289975988531504,0.4825103232518981,-0.2744081786179691,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-06-26,1.713447908561449,2.1005576130350505,1.6176568491496963,0.8161829502178151,0.778208413634708,883847.3763202336,1.898317250109774,3.0362901056516676,2.9623903658478064,1.4685698146281674,1.7719276442882175,1.7957794177405686,-122826.13109624831,420034.7317447818,494425.4961987861,-0.7892685680932974,-0.46966857428069775,0.024639911721803576,-0.4450286625588941,-0.7279441042332062,0.8665465265177996,0.4789325617291493,-0.5506216638987822,0.21456832689052402,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-06-29,1.0745435343782574,1.538887096367752,1.331229167412566,2.9030007474001422,2.7670601806023782,-1363272.6691727985,1.915289222094343,2.999631230961325,2.962594347637816,1.465526825562415,1.7292591687140921,1.795754221449711,45038.583309914415,415068.5324085709,493555.14766271267,0.9458894977524632,-0.44862071705653195,0.012424004841526186,-0.4361967122150056,-1.5718631254052098,0.8809354191143879,0.669230590129738,0.21425572300648735,-2.4667540898946396,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-06-30,2.398345474726277,2.0579216242913816,2.881475328592522,2.354963750759893,2.2446678749118334,-228382.78603339757,1.734571375351024,2.8965196210819215,2.956111648264052,1.4410519990526547,1.6035578516752138,1.795407494987628,-16621.47254555499,379876.7646303856,496708.07454707066,-0.06622154374332154,-0.5127495486267476,-0.020364886823904683,-0.5331144354506524,-0.19412651679606094,0.857812203355913,0.6583337959563298,0.3828509658736949,-0.10138040933687811,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-07-01,2.5312116703609675,3.694067234381393,3.216304657202926,3.084150815378635,2.9395801235262558,1080505.526020484,2.0515274667344117,2.811020786930237,2.952570792905646,1.381046518441255,1.5919495954984106,1.7945601200616053,162799.7988895534,372306.8274999952,500672.047580089,0.1495686468397976,-0.3149630653285402,-0.04912855932783635,-0.36409162465637657,-0.7386413703506768,0.7886130493785221,0.5222157349930328,-1.7572424380402638,0.4604458847492759,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-07-02,3.9183212624099824,3.34854315006423,3.8172229582131214,3.4005557523459515,3.241070012994264,-947094.1710685744,2.394117321133888,2.7889103672372135,2.9497473362935054,1.369841170278653,1.592645681478435,1.793544358834589,-220047.58480561143,314514.38679284236,496806.38206889434,-0.18975978648464578,-0.15263635791505936,-0.056068547797941,-0.20870490571300043,-0.75783545552576,0.4879224907950516,0.4933486984231335,-0.003604349789076914,0.5382166053584734,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-07-06,3.695690782254609,3.504671050807495,4.0460623211532365,3.972405323964992,3.7860339242007086,122108.76157364622,2.995682423247088,2.6780464309045335,2.9511806538044696,1.1713440077054682,1.5802158573749974,1.7940709568694446,-213182.72170421697,370607.14889265504,495819.79623460094,0.024151525710739166,0.11208447476345063,-0.09711772689125565,0.014966747872194921,-0.6136130261547972,0.48557914231045207,0.5000167342005574,-0.16669965577433446,1.101217395949586,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-07-07,2.8330185991160306,2.320018837252505,2.072832806281653,1.6139998287948103,1.538279252034755,-802032.3509735279,2.7499262375335634,2.5082834892723342,2.9424537233819925,1.068799779342131,1.5892445991056823,1.7956217480939767,-140562.4480280593,340740.47417819937,484365.9539259826,-0.6106783630980911,0.0919754382207303,-0.15964518267269365,-0.06766974445196325,-1.3976140640128858,0.5163690951638753,0.4320668534098461,0.5322685291640403,0.20602256291942808,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-07-08,1.8540569106318543,1.7054771025409607,2.0078279751115105,2.4636286716754583,2.3480362664830565,-465494.61348297633,2.770599915847808,2.456307804328317,2.935261581632112,1.0488807718616335,1.5855722661974512,1.7943819200090245,-88434.91574550052,336384.3577134839,482012.09390740696,0.23620318473158425,0.12040454294106286,-0.17813724429860986,-0.057732701357547066,-1.1961671063052812,0.5185194784112501,0.3373747533033501,0.3632516304502767,-2.2694560544413154,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-07-09,2.294843258438121,2.1164135398248405,1.580476047540131,1.7100138813904875,1.629785682593571,-550283.7481487854,2.508641027661271,2.4189380936119242,2.9237401617905867,1.065038034518408,1.5790791997881009,1.7934761850122154,-230420.80267098168,349728.48431994015,479406.658709708,-0.3422160211007248,0.036412543705456525,-0.18953503440896394,-0.1531224907035074,-0.623737743583655,0.515020123911956,0.35787594319796906,-2.3913460298388154,0.26987020958200225,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-07-10,1.962651471261992,2.6862958668034267,2.627904314125999,3.295921534370393,3.141282105014937,-1367412.316284882,2.488683446065406,2.5254362997654765,2.9212118819049566,1.0225191651325718,1.5703704574738573,1.7927190268150484,-341249.08739576105,312086.9358051057,478065.6767068442,0.47033467977718746,-0.014660005660580653,-0.14558471844267926,-0.16024472410325985,-2.840584045544645,0.7058352536920754,0.9105313583381308,-0.23162209463170347,-2.3047082655372857,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-07-13,3.451811495850251,3.3166562171301663,2.988621377316811,2.207425561978596,2.1038596622233285,349708.260726864,2.15224859366993,2.5314611645637077,2.9157833593624916,1.0195076249739874,1.5403121012554277,1.7931326746836647,-193441.9767325204,260657.8690156048,479935.48582554306,-0.49512557231584015,-0.1622835182981993,-0.1413418461843381,-0.3036253644825374,-1.114635457295669,0.6438327123780029,0.835895363422659,-0.7463918942972577,0.5200871602135875,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-07-14,1.559971540926291,1.4369052308043777,1.8910526725788368,1.9972140005360612,1.90350795539824,1158874.4316552363,2.225294334342627,2.500793892624776,2.9091069410171606,1.02914942817649,1.5303550115557014,1.7937844557442004,-132091.04187939136,208971.21919588995,485616.6195194257,0.19903089808550575,-0.11671904654638607,-0.15123790244732213,-0.2679569489937083,-0.7893333720466772,0.6428438317574432,0.8854124137363316,0.21331472596923975,-1.0072315370642944,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-07-15,4.047428373127772,4.5478295556698,4.563364103087203,5.099575228689069,4.860317519402564,493592.7152910698,2.727750584926528,2.472215964842646,2.9186099324862496,0.9482281923588313,1.5397126440751436,1.7978148492832575,-308524.33905325993,292055.6968206843,481879.2957394412,0.18302205914689135,0.09836240779064027,-0.1659925522158184,-0.0676301444251782,-4.164688869654347,0.9801543920708633,1.5404966459133673,1.0139464704051493,0.9211912060803225,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-07-16,3.764774372170031,4.398397106125046,4.166482180225735,4.702278723192315,4.481657225322657,370136.6978043057,3.2981248934723455,2.5391200887306504,2.9269261273392346,1.0407792050396845,1.5155974436654074,1.8002253199482503,-73120.97603618681,300882.4281089284,476546.3675796394,0.17430496264573062,0.26153649362535564,-0.14213516978475244,0.11940132384060345,-1.4613846732761075,0.9844390289883134,1.4057628871374943,0.947071804285464,1.047975460418834,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-07-17,4.917379755105628,3.8557866522932183,4.3132762022348246,3.3786305865247286,3.2201147336195177,-2124256.759537196,3.3138914191932614,2.585718698996984,2.930395276483353,1.0497754416557417,1.5048595337805672,1.7999501900280583,-273221.88767761254,296885.6465775584,477573.89659050753,-0.42335882805752295,0.24811965818337128,-0.125133824570077,0.12298583361329424,-0.7820012361851268,0.9846652170209761,1.4264685470428553,0.4948198840598033,-2.540428299234995,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-07-20,2.9179128367797773,2.7485654303260816,2.515346926668137,2.270574878296074,2.1640494484087327,-675156.5324195619,3.3259293764303424,2.5930444108642834,2.9267098454704756,1.0461065720090483,1.4871709148209389,1.800574665729392,-538683.7997654849,293400.93899712,473498.8378220235,-0.2988873675877509,0.248916513136837,-0.12104623882445982,0.12787027431237732,-1.4557794809214042,0.9596672642489054,1.4016610064307107,0.8405355230567437,-2.810252605756327,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-07-21,2.399316158424732,3.6632233651148383,3.253158587399035,4.1310520104892205,3.9372349571162095,-561006.0193742104,3.732674776773936,2.655796142686117,2.929247505673351,1.0885186479425577,1.482770424989431,1.801553663353065,-417284.4603101957,266289.0227445748,469355.3451083942,0.495294926644939,0.34038059983262864,-0.09800109088002153,0.2423795089526069,-0.8914401373348009,0.9461304307861371,1.3851649627659421,-0.3325117767109167,0.7098700711739416,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
2020-07-22,3.5842442198290314,3.459841887305977,3.707794514051635,3.936801258941124,3.752096506110469,-405020.56020661816,3.5110305741155172,2.6859881125602194,2.93151887274736,1.1110381507122808,1.484871342474517,1.8022342970399643,-252727.09743359414,242353.30218578278,469176.65183260466,0.04576711757347476,0.2678609328539776,-0.08747200292856605,0.18038892992541156,-1.3945175722508893,0.9181576570169062,0.3322160694360926,0.46250499569932196,0.102756038913731,3.8567688101302133,2.681565090938945,-0.9737605586163469,5.542926106611695,0.0024482132686486895,-666.8712769285953,670.7245036507588
