Date,Open,High,Low,Close,Adj Close,Volume,PANW.csv_MA_5,PANW.csv_MA_20,PANW.csv_MA_250,PANW.csv_realVolatility20,PANW.csv_realVolatility60,PANW.csv_realVolatility250,PANW.csv_avgVolume_20,PANW.csv_avgVolume_60,PANW.csv_avgVolume_250,PANW.csv_log1DayRet,PANW.csv_logMA5_20,PANW.csv_logMA20_250,PANW.csv_logMA5_250,PANW.csv_log1DayRange,PANW.csv_HL_20_realVol_20,PANW.csv_HL_5_realVol_20,PANW.csv_logD2,PANW.csv_logD5,PANW.csv_Mean,PANW.csv_Variance,PANW.csv_Skewness,PANW.csv_Kurtosis,PANW.csv_Shape,PANW.csv_Location,PANW.csv_Scale
2020-06-01,7.039507511273385,7.1236926810838455,6.997363163925051,7.400897843325815,7.400897843325815,-1264151.124943425,6.169908830533961,6.553397783468759,3.9776096097524163,1.488262978289872,3.6835450250599973,2.6437956467497923,434526.9954079761,222402.21009674374,222571.71856524586,0.05006311109147687,-0.0602995991553878,0.49930262241408213,0.43900302325869434,-2.0688615702103927,1.2581395774605768,1.244435007644675,0.848538623626598,0.3529613983251016,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-06-02,7.323890506235713,6.563487561817482,7.275148489900452,7.144616001913335,7.144616001913335,-890024.2620234273,6.582638887834638,6.762598448731216,4.000789032259887,1.227956608987062,3.6494392346674394,2.6460656681362225,393888.65145245043,190900.56844675346,223705.67537797312,-0.024782610376847317,-0.02697149038168153,0.524915602372472,0.49794411199079053,-0.34015370560368047,1.2673476837989441,1.314136700926309,-1.6094959690773059,0.7244763984299809,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-06-03,6.418510172028242,6.536706554515931,5.843414246250944,4.453696819931864,4.453696819931864,2678138.2356450483,6.2816965310082535,6.7063697156567965,4.013476353359236,1.3081693555872624,3.4141184773914537,2.640575086783105,513151.5150036643,157532.5925601026,239484.60051665435,-0.36545153298820093,-0.06541768634726942,0.5133999917969417,0.44798230544967216,-0.36630356747719645,1.2631717212707763,1.3613565081114556,1.0808559143215806,0.4086013743011222,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-06-04,3.567424098899643,3.246872095130776,3.092859926273583,3.0472220353892325,3.0472220353892325,4565991.4457564,5.878207418296398,6.577024958175983,4.021271772403444,1.5290153199779524,3.3808298094975044,2.6348050039269015,690842.5358465223,254601.8244297471,257578.12251951228,-0.15761342691862634,-0.11233065448093511,0.49198429518437775,0.3796536407034426,-1.8707236611371085,1.274519114709032,1.2445444387418412,1.4103511536986013,0.7018321386711907,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-06-05,3.654845591508988,4.745228737575751,4.2219311576208085,5.840337609992098,5.840337609992098,-1498771.6080176935,5.5773540621104685,6.425198826656029,4.033518488648609,1.4365952359150835,3.2419119088974857,2.636121170949343,537184.5302968707,233489.9182326993,253231.2658939922,0.46873475861517233,-0.14151309456980635,0.46558850692807274,0.3240754123582664,-0.6476049901991472,1.2101742430254612,0.8432866540906547,0.326884124416689,0.40830559073477535,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-06-08,5.526305790150623,6.7590736709995625,6.115784837119961,7.480897356115896,7.480897356115896,49973.77781991614,5.593353964668485,6.45259537673041,4.0511642557606375,1.45193104934058,2.9030018821802765,2.6443937307771836,593088.0486523218,181427.05941409073,255081.1352020327,0.3028331905979166,-0.1429033329398853,0.46547812349727896,0.32257479055739363,-0.4411614582790135,1.187389039232375,0.6472386492598783,1.4892288835979937,-2.5257347344507934,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-06-09,7.814897783432293,6.0839734123276585,7.032553261686843,4.931918814492896,4.931918814492896,-2490653.2678302717,5.150814527184397,6.31933106812761,4.056759013373055,1.4636132325937594,2.8425842004579396,2.6447731125512037,460812.0834166884,160684.42590694167,239615.4278640333,-0.4603037600566935,-0.20445849611833464,0.44322897665002037,0.23877048053168576,-0.05278930826988458,1.1986351642653612,0.7013599448140118,-0.09604977819067446,0.7942122181864426,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-06-10,5.451007332237481,5.159222461461866,5.845532966531067,5.040856488512311,5.040856488512311,-79831.98120090691,5.268246460900487,6.31422735852507,4.061160664893793,1.468102402488794,2.514152672875971,2.6454943543417535,485671.54130364873,149725.39389003033,236181.55932886462,-0.07822441735679926,-0.1811078308070892,0.44133658731213216,0.26022875650504285,-0.3764251223666847,1.1235702507162852,0.7002573747436753,0.8920147881827096,-0.5324584883383083,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-06-11,3.123051403589173,3.589296117328125,2.031048670076636,1.614864167298791,1.614864167298791,505915.87804236775,4.981774887282398,6.098569544693962,4.056675232866159,1.8057781729552462,2.411646665319441,2.6486984976330974,405916.38721871347,150530.22395696337,241272.38787016785,-0.6595596916465147,-0.20226801220096613,0.4076905128456552,0.2054225006446891,0.4435617584904892,1.1128311619977793,0.4255496397779732,1.1990772347143748,0.35932194520106675,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-06-12,4.186323189641662,3.5340784798185823,2.4850306129052058,3.399903809497061,3.399903809497061,124107.7991805924,4.4936881271833915,5.926031998209521,4.05605888786525,1.8928903254592129,2.0985688018920206,2.6488338651593653,381447.7337037014,125706.66353100984,248088.36342611205,-0.20807568841822083,-0.2766810750126357,0.37914306387922003,0.10246198886658431,0.04788295936773712,1.1202380178746323,0.356871146564288,0.49527697501651397,0.8921758105909888,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-06-15,2.019107625169589,3.760801537404106,3.4137941272218413,5.333304329475951,5.333304329475951,-506251.5037286072,4.064169521855402,5.8361984858467695,4.06366082832438,1.8752977175309842,1.9813693265028463,2.6497649901944396,364987.78781491256,133781.97560599077,242118.75609900337,0.971315351247527,-0.3618702182184642,0.3619953914835965,0.00012517326513207161,-1.0584091442711752,0.969985081082403,0.562422850006936,1.3133042691068146,0.7643476925131127,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-06-16,6.77892531407813,5.215178785223074,6.62384611399704,5.601186041941446,5.601186041941446,-870561.1102622808,4.198022967345112,5.745977854956617,4.067707616253633,1.838871332271615,1.8996340340914524,2.6513433479585964,331613.51305515715,128702.11042002362,237968.6233599182,-0.19084021262056183,-0.3138864141525138,0.34542050503076954,0.031534090878255955,0.34264410054975675,0.9838129075937259,0.6136349814316223,0.7890400235123906,-0.40157185548817564,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-06-17,5.272955379950027,5.347950871973971,6.301261188593088,5.316979378889634,5.316979378889634,-963447.1939999058,4.253247545420576,5.668077878764454,4.076535053852223,1.8214444233128242,1.8214288075263423,2.6518160713437653,139515.52246541058,124352.3007834484,232294.87911434437,0.008314357652136352,-0.28716724233929386,0.32960268572155144,0.04243544338225757,-0.047814807534326036,0.9919053055987155,0.5966886661746321,-4.115060630696117,-1.2869092573712753,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-06-18,4.961083770602407,4.908034822236367,5.406808758477936,5.475051950325785,5.475051950325785,397363.2974855511,5.0252851020259754,5.501264135342226,4.087856873508915,1.664430431542353,1.8219417269684262,2.6517201719460846,180469.29562707304,83647.86760713455,234644.46039471845,0.09857754529522375,-0.09049571956085393,0.29695706770219726,0.20646134814134326,-0.6956023194653655,0.9897871809820401,0.5761344079266566,-2.0704097187385226,1.350715830746031,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-06-19,6.297966875450022,5.960802194287794,5.175378752197261,5.349195860571484,5.349195860571484,2359335.481428764,5.41514351224086,5.485187443093568,4.105100289571604,1.6642602520967806,1.8212878751081882,2.645819957013142,124888.11777090942,126376.65906508987,233310.70254483464,-0.16328061995469778,-0.01285188408293412,0.2898210932238401,0.276969209140906,-0.2415322899567688,0.9716876231290223,0.5485516499664151,-3.435277103910478,0.6674662559257186,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-06-22,4.893149392182444,5.4726396580141525,5.908309347572853,5.908084752704426,5.908084752704426,-440306.4988261424,5.530099596886555,5.339382978486101,4.120149998634993,1.4730975834548183,1.8169328276088526,2.6453301745993367,-212482.47190261265,138624.17799196078,236453.8193169874,0.18848556632170643,0.035095726462917934,0.2592205290616635,0.29431625552458146,-0.8308709155067896,0.9472109087661054,0.47911076631050487,-0.8369417977782296,-0.5537671837628437,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-06-23,5.464899096868486,4.747687202213406,4.883422059672945,4.288252400040683,4.288252400040683,154479.1451184405,5.267512868506403,5.2997473127176375,4.126140728900005,1.4909726533603056,1.7480280178330343,2.644002582354729,-91432.27550325883,148551.0525898427,236691.33176618814,-0.24246637395302567,-0.0061008328818066395,0.2503166206799628,0.2442157877981561,-1.9970518736493303,0.9881856243243308,0.7608302146354854,0.0591585693625585,0.2722640547447722,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-06-24,4.227463996954903,4.360236388184326,2.6746861358556586,2.7756964116437786,2.7756964116437786,-137074.09778129775,4.759256275057231,5.140611703096637,4.119051413000425,1.5839242575226051,1.7562266032595368,2.6452426136700384,-28851.549452345957,123587.02191345819,236444.78880465162,-0.42070061049849744,-0.07708066947072495,0.2215491834814633,0.1444685140107383,0.5220920697409599,0.9677254690993748,0.9205946994602151,1.1417957618409325,0.9326690587226497,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-06-25,2.6647393336273097,3.327367829528832,3.803284951056831,4.994972370876077,4.994972370876077,-904620.2567108624,4.66324035916729,5.137126941693015,4.125632475072115,1.58417678197951,1.6978491797961284,2.645367498772322,31333.139152695443,127371.43017932112,235562.51841359318,0.6283256389167275,-0.09678339989611907,0.2192746271067301,0.12249122721061087,-0.7425115543473719,0.9624651329909604,0.9214321895828029,-0.347120772401476,-0.7338033983017056,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-06-26,4.890672193295202,3.9886560576952377,4.710786619475208,4.17171751991463,4.17171751991463,3226019.7408089032,4.427744691035919,4.9784825981426595,4.126328550876533,1.5085441493930287,1.6498149397919182,2.6453565951066422,200781.59479805815,152253.65971981428,248177.28443294443,-0.15900193058852657,-0.11723479010505175,0.1877371045661434,0.07050231446109169,-0.32554932294745237,0.747018187860267,0.9126636376985527,0.33362612476372555,0.16337515239263734,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-06-29,4.064453117398379,4.59119882419742,3.770413364247197,4.969546495926146,4.969546495926146,-2126059.5349551206,4.240037039680263,4.856915030772676,4.132680030150997,1.3968915552942005,1.61292925369792,2.6454677405991043,157686.17429747334,136689.2634765361,245082.0784658253,0.20104938815670143,-0.13583146405224242,0.16147735480260955,0.025645890750367065,-0.19749351920813094,0.6568503664460019,0.9293844951016728,-3.6719879246629725,-0.0634316600375595,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-06-30,5.067474395077923,5.184883715578472,5.945143599882307,5.60981200773594,5.60981200773594,1216438.139800767,4.504348961219314,4.780174831063806,4.135747985156286,1.3036449162843815,1.5290209609247183,2.6467390366180483,263009.29438868305,185720.6315849071,249546.46762488325,0.10167466220636871,-0.05943375546650696,0.1448089180433348,0.08537516257682783,-0.2740949511230112,0.6575646265770665,0.4574202304506935,0.36331896494360627,0.278812560132931,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-07-01,5.542520893058786,5.167458285627511,5.676755158377176,5.039344417263202,5.039344417263202,-231504.75934070395,4.957078562343199,4.809457210930373,4.138695366736694,1.302502512667002,1.5271358937351713,2.6473356791300375,117527.14463939545,161689.01150853772,252104.65976737425,-0.09517343442755988,0.03023233589122737,0.15020362242351934,0.18043595831474682,-0.6747241854016817,0.6593473920737191,0.24799203615363719,-2.6621510499286574,0.816977673703791,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-07-02,5.633940988409712,5.579526038934823,5.776954970534376,5.35908106600553,5.35908106600553,346932.51896050107,5.029900301369089,4.925050162461188,4.143380616154886,1.2389112808356388,1.514001966297156,2.6484591325893745,-93425.80170039949,169239.56092604852,252565.60833047167,-0.050016677733367695,0.02106570327034938,0.17282243127093544,0.19388813454128487,-1.6223765994011707,0.6331168916273794,0.5900445269352214,-1.383374860091794,-1.010302842928381,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-07-06,5.809245395035312,7.088946788652244,6.297180485764059,6.908195916192568,6.908195916192568,-961954.8178942412,5.577195980624677,4.978443077771212,4.147601511627185,1.3018452890271877,1.5208677835201307,2.652033133278285,-66584.96219422687,161677.15758591067,245435.26425923218,0.17325783859526472,0.1135689304883236,0.18258698901015089,0.2961559194984745,-0.23348900282093002,0.6328618025427682,0.6027836562444377,0.6253240704902747,1.0066718369161647,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-07-07,6.402262979499646,6.154000185219367,5.9159915996723385,4.982537765592248,4.982537765592248,326670.9570887065,5.579794234557897,4.853525098245029,4.14897511429181,1.1613710430659108,1.5139231934775457,2.6523776519099522,-52750.10323078736,137528.5565371659,245837.94770241025,-0.25071216569073845,0.13944663486515413,0.15684392198963715,0.2962905568547912,-1.4354485322342934,0.6722110029584553,0.6484154090699352,-0.9767222306172718,-4.343477711266787,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-07-08,5.21006396915913,7.154386581041734,5.862171741865289,8.432350609161603,8.432350609161603,2213943.7686085138,6.14430195484303,5.028546687978465,4.160835014888366,1.4107867648035364,1.5620919329916487,2.6648957398228545,182479.74859115193,185481.31134873084,258082.83636828852,0.4814834378780275,0.20039412740144524,0.18941523466891388,0.38980936207035916,0.25635767572902124,0.6857874056975141,0.7930575832501678,0.42143995668607115,1.0376366932725756,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-07-09,8.602962112679208,8.49687714718953,8.50436541690037,8.698588416658858,8.698588416658858,1211698.6251763804,6.876150754722161,5.211433284385793,4.177175021939996,1.6321792218946647,1.6146698068961371,2.680162982560303,247056.27891001626,216107.70617128283,264347.67615769146,0.011054185874312079,0.2772040915500357,0.22121973451330085,0.4984238260633366,-4.894417521379568,1.2052290802990093,2.0120377246481675,1.3126614513933068,1.2972565685351571,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-07-10,8.470952973410405,6.9139658018734735,7.876149954527541,7.4211207496803695,7.4211207496803695,-914530.059666704,7.288558691457129,5.50174611350487,4.185110548201948,1.4667893642162855,1.6244009408072293,2.6868374750424406,176033.98202456266,217672.2859348687,257499.81121317288,-0.13231292374916337,0.28124029907421605,0.2735323981030198,0.554772697177236,-0.038549419760886654,1.186183058554497,2.1262857847080294,0.01116727273362144,0.7236956306447119,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-07-13,7.731362809242647,8.853049626618713,5.388165603964161,4.247146991369,4.247146991369,3246719.8165396773,6.756348906492415,5.544108272598468,4.1822375201150885,1.4141826089275238,1.6336935577647003,2.686383735310729,332164.5828925169,268415.6136734089,271278.5793579195,-0.5990376870174224,0.1977468501706718,0.28188939617375086,0.4796362463444227,1.2426791609863295,1.2543338128939634,2.3919198624571787,1.493227959524227,0.9787203777053645,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-07-14,3.625917044193244,4.048480521324251,4.1420540802117,6.694735589810477,6.694735589810477,-1293432.3387779384,7.098788471336062,5.612179835615194,4.184984023499646,1.4360979064870962,1.6399628623571736,2.6886080415833686,292805.5411400504,220907.25083822198,265463.4659654928,0.6132142506612983,0.23498492508498683,0.29343632019065585,0.5284212452756428,-2.3690074259252567,1.3099432280173287,2.4720517325829436,-0.31967488159827323,0.5377778225733257,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-07-15,7.157524771022224,5.727660566169099,6.231721820744674,4.504089736792992,4.504089736792992,-2291001.628727597,6.313136296862339,5.557325020357771,4.183714826983699,1.4573358629576119,1.6453088607742778,2.688381294174112,221783.51521678455,200511.66175862978,255334.8202158149,-0.46317840439409363,0.1275157079796935,0.283917314591728,0.41143302257142156,-0.6850574814394743,1.2863042651988656,2.3709334517620655,-1.35890199935756,1.368196801822735,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-07-16,3.466326477453208,3.2751317579692056,4.167592928765025,4.107869557153947,4.107869557153947,-721736.2129438177,5.394992524961357,5.496869529270986,4.180982847478845,1.4924862040475588,1.5960117771646216,2.6881088421513923,233869.06426958897,192205.35563850575,249462.1050295874,0.1698091570315293,-0.01870754054000219,0.2736324038262994,0.25492486328629715,-0.11377227238588815,1.2844540618611209,1.3104343021512754,0.9504471170375496,1.5240366260809415,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-07-17,4.759898076251005,4.835402649158091,5.102376650288441,5.5327423344915445,5.5327423344915445,-1501030.3918845083,5.017316841923592,5.499754048479275,4.185129189466766,1.4924975669301448,1.5942974531285647,2.689396088354928,138949.379801086,190775.27026320715,240594.21020590584,0.1504573385087448,-0.09180807560993748,0.27316579966964744,0.1813577240597099,-1.3206039993666794,1.29020234314036,1.3486749303996188,0.028249788282264442,0.6357184794132866,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-07-20,5.973694132226768,8.815664094931407,6.873114924610071,9.205018503784892,9.205018503784892,404344.6553263997,6.00889114440677,5.692545180639945,4.200626936280655,1.705816354365031,1.6516522654832426,2.707128148805615,41199.83849596778,214831.3938041948,248388.08854007773,0.43238330621645865,0.05408277396639863,0.3039236711029762,0.35800644506937473,0.6640011158460356,1.326173910196826,1.156942966658926,1.628681353342346,1.6009765180726543,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-07-21,9.14428876314998,7.131201419209624,8.26469172321773,6.4370126632359685,6.4370126632359685,81853.79564464465,5.957346559091869,5.718991576166522,4.205294904006999,1.713417108254961,1.6484551444964404,2.709984166323545,67307.85321950713,219113.80268729618,248410.0736297205,-0.35106494519001885,0.04083268176017375,0.30744806926104534,0.3482807510212192,0.12530163689984078,1.3403964391276786,0.7630516188909287,-0.10062692707067196,-1.3558701991401776,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-07-22,6.8646764430960445,7.339252723904025,7.268911544839604,6.646074191267054,6.646074191267054,-39015.94038321497,6.385743449986681,5.83688266572784,4.214180269229231,1.6907592028048468,1.65226100016767,2.7143446436785013,57633.09894442436,190408.42512811726,251164.91246893455,-0.032362573565722204,0.08987105545741084,0.3257417710918048,0.4156128265492155,-2.654397889716522,1.381167259003966,1.3306072745833757,0.939594795517593,0.7617327145174575,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
2020-07-23,6.175299197637493,6.596346547694495,6.037094479233232,5.67911316363233,5.67911316363233,281217.0418105046,6.699992171282358,5.982053503327269,4.2137623183144735,1.5312053292702759,1.6290623082117965,2.7141100503179953,78547.65592401449,206346.7193399275,251369.72384113,-0.08376224701924612,0.11334245370978782,0.3504079932977809,0.4637504470075688,-0.5811549799843843,1.3498445752457808,1.2986843521579856,-0.2772044884049857,0.4518674118469821,8.982613401035133,41.24397726668476,0.8702615705648599,1.5651598496773502,0.17024524891252102,-27.781133285373016,36.23011520664002
