Date,Open,High,Low,Close,Adj Close,Volume,CVS.csv_MA_5,CVS.csv_MA_20,CVS.csv_MA_250,CVS.csv_realVolatility20,CVS.csv_realVolatility60,CVS.csv_realVolatility250,CVS.csv_avgVolume_20,CVS.csv_avgVolume_60,CVS.csv_avgVolume_250,CVS.csv_log1DayRet,CVS.csv_logMA5_20,CVS.csv_logMA20_250,CVS.csv_logMA5_250,CVS.csv_log1DayRange,CVS.csv_HL_20_realVol_20,CVS.csv_HL_5_realVol_20,CVS.csv_logD2,CVS.csv_logD5,CVS.csv_Mean,CVS.csv_Variance,CVS.csv_Skewness,CVS.csv_Kurtosis,CVS.csv_Shape,CVS.csv_Location,CVS.csv_Scale
2020-06-01,3.720028874526904,3.686656928014244,4.484905932178592,4.299621412676494,3.9339252276385466,-2627328.197701224,4.497056242656306,3.786819708216592,3.46451297494371,0.8901920111745135,2.0286106864411773,1.585327556021459,103424.70418424385,398382.72066617187,408269.99290570844,0.055906282860780046,0.17189647470577016,0.08895447251925856,0.2608509472250285,-0.22533469491154684,1.1687276498501682,0.5081895132863895,0.08588395877830773,-0.7920693040565102,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-06-02,4.269461145159994,5.359570867811698,4.719277199705097,5.455632330525766,4.9837197644855,-724317.8236285807,4.562759886125056,3.915276100015281,3.4769395340508953,0.8668131071509074,2.0481308205661604,1.5850101572501076,125585.14121683338,362191.8923278708,399229.50136207085,0.15468892911063165,0.1530418280417817,0.118733387976897,0.27177521601867866,-0.4458283514542682,1.1809914560879675,0.32096460289778517,0.31100690028700206,-1.1131629864497548,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-06-03,5.6982236349004936,5.093723753141724,5.284556191686036,4.825602397513542,4.409998913950318,121615.7768376153,4.394034026545393,3.9507773231703105,3.481864371664076,0.8720551472611282,2.023636730577351,1.5859925063400164,83821.22273353887,322544.4675633026,402655.9191451469,-0.25628004008086486,0.1063353675697094,0.12634446091489535,0.23267982848460472,-1.65635952108361,1.1658823467479582,0.5786281139126794,-0.742182633555502,-0.17004210137137965,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-06-04,4.064713030597417,3.780085811505913,4.481681806782952,4.314255630627102,3.944184401555916,-704849.3416978135,4.178149886691961,4.023049698196383,3.4869374109884212,0.8025052737222603,2.02755959177439,1.5854324942047564,-397618.67774930113,287577.6511385801,408134.2317683784,-0.03010095472302337,0.03782829130860741,0.14301642811865403,0.18084471942726144,-0.3543975459264311,1.1060398287871152,0.5863691051344859,0.03877384690957023,0.07642450766033693,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-06-05,5.263005768593338,6.58942361113089,5.63922837142254,6.186537429805377,5.645241023546575,2742566.489746945,4.583413866235371,4.118871599045937,3.494859320477712,0.8765232281288848,2.0436035913780697,1.5912618005773294,-158222.80125147558,331004.3605216703,421624.93873072456,0.07011059107307278,0.1068648639833725,0.16428611889765365,0.2711509828810262,-0.05108780002049068,1.08066452309356,0.6378492454545672,0.21126699102549207,0.7062212895700216,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-06-08,5.674883356018441,6.836120810159471,6.01590705954164,7.512096699671048,6.849344540746657,1232705.1883168584,5.166497728856993,4.219418800599538,3.513340602633754,1.059620891909838,1.867028442801774,1.6032863563417514,18827.069817085587,261067.28323563005,425040.9386131794,0.18810295106288594,0.20249764349537755,0.1831300700827454,0.385627713578123,-0.19819030120758724,1.0079447971896074,0.6413729967746368,1.0664885141513916,1.0700136561498315,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-06-09,6.733561149722171,5.448774192849875,6.121260212279381,4.863405791823226,4.440720424837004,-1677269.3713168353,5.0578978609272935,4.208951129957679,3.5219399622834846,1.056171125045639,1.8740724152460737,1.6024684715596038,-4667.66427098324,203446.49190652985,415256.0002370198,-0.41628752815591774,0.18373747559769626,0.17820151543228593,0.36193899102998217,-0.3967739566746434,0.9869359257928942,0.6435674925557547,0.18608164438739197,-0.6106471751658914,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-06-10,5.404889407912755,4.596343430486485,3.866362193003546,3.1987031819608305,2.92660548291704,-137664.96938070934,4.7612191747206385,4.172695112829637,3.5204616492025513,1.0882644755271897,1.573010028616681,1.6028480003036432,-174040.648125229,200852.28719345748,429523.3710535954,-0.613460776659942,0.1319416275174328,0.1699700057212325,0.30191163323866527,-0.31473644724817057,0.870541235972093,0.1396716806428159,1.3667901490400132,0.39433232199264984,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-06-11,1.7508656007386847,1.5993278025558837,-0.251841484494598,-0.3061866504501864,-0.2602886465064955,5490714.195724551,3.9203245651081557,4.075756306791774,3.509152442506896,1.3715991901324276,1.637533948410182,1.6194901526677299,15798.521446832456,246025.45447449814,460531.3925110577,-1.906074379528677,-0.03888187863425727,0.14968178728249884,0.11079990864824167,0.6158174864869327,0.9014643122328407,0.40429201656872565,1.54777718170265,1.436148970010408,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-06-12,1.993301452559116,2.5083106218071123,2.1590432698982127,3.005964731072389,2.7498356143633984,1175976.8349822238,3.3412434832715205,4.029405027657437,3.5081508257362843,1.4011345399457888,1.6190680585010946,1.6198835540704748,115178.84210567732,191305.75166413828,469839.19020550343,0.3217488478295703,-0.187275691159625,0.1385296608629559,-0.04874603029666909,-1.0519175987323575,0.7672348037081947,0.5956705974341988,-1.732906570035676,1.0631251389349892,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-06-15,1.2449753696065144,1.1833210950776092,1.7970224570116358,2.268176386705377,2.0785462593484,340588.3988062348,2.3870838269918693,3.9256773456427267,3.504652655779974,1.4667497697426597,1.5647068503541883,1.622029909086178,51359.138332980896,174902.8065157616,466581.6538947395,0.5125529893119318,-0.49746644360720343,0.1134474925427423,-0.3840189510644613,-0.488246850371646,0.7661736333798717,0.6011300893469037,0.8496529018936979,1.562513645488862,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-06-16,4.352691487423286,4.827313837517643,4.621596217344042,5.10241232372244,4.654387301500591,2296496.5465214904,2.4298172023245868,3.948355576417723,3.5110145435536206,1.4747126402007018,1.5183084306686172,1.6234127836365169,296597.19212760206,193141.05929862944,478602.26468481694,0.06701589397119197,-0.48548315332233827,0.11739414300424739,-0.3680890103180907,-1.5812508264215428,0.7896160943501613,0.8265444580442591,0.6442466460469574,-1.5433371279051555,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-06-17,4.779666297479032,3.945543284906549,4.590568894010467,3.601969329661713,3.289866392059885,-2270441.843806189,2.502469384153156,3.9263598513512763,3.516050291683174,1.4814098357488963,1.4200621629299484,1.6207535955023284,318028.70098738035,119831.67212001234,442912.71639154863,-0.3735237781869813,-0.4504347521465627,0.11037446678954069,-0.34006028535702215,-0.4384652589374669,0.7290751072497224,0.8190316403146525,0.191710783650028,-1.012633944930819,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-06-18,2.869132192849726,2.698875404182012,3.3308763331029496,3.2236802807547065,2.945448675180685,-1918555.3438729104,3.143616848490592,3.90819444447502,3.5188643637714283,1.4915742391967255,1.3959187477146069,1.6191424396350944,194557.94021326242,7483.350010679965,425511.5863296179,0.026251544785128023,-0.21770148882584414,0.10493717481077762,-0.11276431401506634,-0.4588644150247496,0.5858338806663055,0.5044838794114044,0.5358724914464164,1.164942117482912,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-06-19,4.680046726142642,4.297164147154341,3.822556444435683,3.494333514391954,3.190961614562028,14495128.067250818,3.231842048530318,3.8907435790022467,3.5237213253632294,1.4981362125962894,1.3421409537236826,1.6163165955489314,999319.4710303455,190672.54469191682,488902.6535408176,-0.3829857761561936,-0.185548022436139,0.0990826648990149,-0.08646535753712407,-0.7452667051950732,0.540718227059515,0.4850364685916666,-2.3135977351717836,-0.8184247296078516,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-06-22,2.7967090366895206,2.65669556257604,2.9282722718523857,3.3770373465932906,3.08383649099207,-8055734.606671467,3.432900094859052,3.870884473341056,3.525094648864719,1.5064626906924585,1.3261747923229763,1.6157942272761525,738218.2935841948,-52286.70292600843,461752.8390835783,0.09773105392729346,-0.12007761436999422,0.09357574036645158,-0.026501874003542612,-1.3035106407436383,0.5636875277595655,0.5143761146774317,-1.9776952757188746,0.0052762875250404705,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-06-23,3.69983087322958,3.767730477592856,4.385795666951495,3.640807244488976,3.323122108147878,-3029898.6945601194,3.166647056188509,3.8042805013913616,3.5279411155151355,1.499391727289087,1.3263185777648043,1.6148048451866313,443949.9250432185,-41179.390304181274,456089.88737641776,-0.10738237361209661,-0.18345356336406735,0.07541243310907006,-0.10804113025499718,-0.4811613426884427,0.5388955779537601,0.36730550599326045,-2.023738234456684,0.2861297632575809,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-06-24,2.616450763989264,2.4349967733713958,1.9628716391220564,2.374505079845804,2.1715534227552453,322711.4457588876,2.942984462327581,3.6501767619366925,3.522585030516979,1.5009745108572787,1.3356679739681128,1.6170817478021142,453404.3307427561,3123.88927087177,457196.98271987296,-0.18637595467916676,-0.2153514046475785,0.03558049059780206,-0.1797709140497763,-0.7505112135982951,0.5294791564118161,0.3403703903750612,-0.09180495522766033,0.11182127232414679,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-06-25,2.0511208621806034,3.196654955916422,2.973142168866083,3.852710568014309,3.514854582478087,-1588320.4805736286,3.0568656437870616,3.5747392360194423,3.525305335808592,1.4658167374231763,1.3337380920665025,1.6164919662739952,389296.5737190667,18961.045559714945,443805.65022907633,0.5386117480761095,-0.15650214091691997,0.01392517991159358,-0.14257696100532632,-1.4982866538119057,0.5630365977728924,0.4263050710547751,-1.6516542414505484,-0.5631617295917315,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-06-26,3.95312735493988,3.2065100531319857,3.44510386726423,3.031685871398331,2.7680748955353707,834427.0273573287,2.97228829998173,3.532196924504735,3.5234827460903095,1.4767730431751966,1.3220754483767425,1.617090125656043,315927.46490467375,42651.057326463386,449055.109744755,-0.3563549060587054,-0.1725879080490564,0.002470118614235829,-0.17011778943482042,-1.4329926953365262,0.589564529484083,0.45161148072485946,-0.5166400401371309,-0.8606509395211647,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-06-29,3.6696379634990777,4.466584477832029,4.541039093615979,4.271083398511486,3.8943128901448887,42214.82398464997,3.134383579812294,3.5302163076300523,3.527492344030081,1.4762323609374168,1.2255455866173657,1.616760549702558,449404.6159889675,-40275.27098734161,461339.55576158216,0.059424245929941895,-0.11892661652450622,0.0007719116414889172,-0.11815470488301724,-2.5975655233327153,0.7209052878723928,0.8215141125362885,-0.9690105494021868,-0.21013305710412736,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-06-30,4.299860121718126,3.950992805576689,4.080244458017042,4.413075264994674,4.022982111470505,9212.160877595656,3.2743555804768194,3.4821794249793023,3.5306366827615436,1.441672506109084,1.1924772476573464,1.6169575117194803,486081.11521427624,50230.25925395311,470460.27433721186,-0.0665590459442783,-0.06153728890043691,-0.0138198487642498,-0.07535713766468671,-2.0459939808370073,0.7688916130004083,0.6951160539619229,0.2270616383248876,-0.35687495919384027,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-07-01,4.197166850581645,4.179354115864797,4.446637706609607,3.651855126471752,3.33059201577791,-1963886.596228634,3.506163299081352,3.428209080070682,3.5304956604249584,1.4252210624185717,1.1749896744548978,1.6169734787782029,381805.99656096374,-980.9628942736967,467747.2735339614,-0.23125966757964855,0.02248437172021169,-0.02940028407804364,-0.0069159123578319505,-1.3194450466299439,0.7541087577576839,0.5364342904792354,-0.5731960535939351,0.14759086235600372,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-07-02,4.173503729517854,4.17507176212046,4.19007530346726,3.899683669154534,3.5554791084667983,-1228458.2269984577,3.5142882042790946,3.408773815416226,3.5330583883386812,1.4204569130717153,1.1663231208631728,1.6165013811947286,355625.55229593156,-35709.58139306238,460302.74211443716,-0.16026608143835544,0.030484360710117307,-0.03581125309373199,-0.005326892383614621,-4.1994690159580434,1.0533209010360451,1.1696595404764836,-0.7603495067366863,-3.203383306370486,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-07-06,3.910384401839096,3.615266759194817,4.037003604131883,4.063609352021359,3.704107245488913,-192183.06782332296,3.701494674269803,3.3117171265133427,3.537743032176884,1.3225433082279405,1.1598818415080618,1.615287967361121,208888.07441741816,13774.237267002836,460381.05286914523,-0.0541934113252714,0.11126987988268434,-0.06602213807089273,0.04524774181179158,-0.8633737496558871,1.0286812029879946,1.2982166313175367,-0.9847964995752341,-0.0661052411856168,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-07-07,3.162085154316429,2.930346012075603,3.085854987368826,2.9188383349104825,2.6631140119396903,228769.20116428751,3.4552548986287634,3.1024056000729945,3.535534345784213,1.0327007824890226,1.1621051321980507,1.6161079563501695,158691.27505978962,29145.92501769595,464932.2495701898,-0.17173554968745067,0.10771842065366533,-0.13068663598060318,-0.022968215326937897,-1.8610518301010406,1.0210416195016898,1.2842719222168315,-0.11387992910359006,0.20798839240273978,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-07-08,2.991822605407151,2.924838700371623,2.290503024079932,2.6036891229820966,2.3762565235019366,3552828.35589517,3.1259097810350496,2.9991824050062412,3.52386476866601,0.9943538650045812,1.1593109941338255,1.6138934109715766,420196.16142038984,83275.00824392276,385435.3934828998,-0.23035640860838325,0.041385650889464935,-0.16121861309224222,-0.11983296220277727,-0.4551770067849471,1.0188230668174667,1.4713727537110564,0.2835616365936362,0.49878882405870156,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-07-09,1.869114667986409,1.86354628581816,1.1026790854413235,1.238012506266131,1.1344551337418736,2524013.185429044,2.6866824046278426,2.9095748875474827,3.5134516793635586,1.0784346065384744,1.1862331604715437,1.620891180576234,553280.0691608775,153125.9336306281,425141.3195239998,-0.49931240188788295,-0.07969985812305277,-0.18859195494787323,-0.26829181307092587,-0.27329644308066925,1.0206806660140786,1.6135828049879084,0.42439080081207037,0.7866998541436949,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-07-10,1.7590466676799892,2.657052691231428,2.681465538947336,3.6845801577736736,3.3581394546959515,999895.23329838,2.647214473873673,3.090496292607605,3.5128182943478166,0.7812246479663723,1.1842600214204717,1.620920927917706,328739.121039569,165766.76565398934,449371.5155443855,0.6466150906814625,-0.1548237452806751,-0.12808695765503714,-0.2829107029357122,-3.7126457395256085,1.0810980327536321,1.4147029033252798,-0.018283192404350654,-1.6228289040350106,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-07-13,3.73473415122524,3.7065505408712056,4.157945463607341,3.2802954996088047,2.990304874641133,-1688078.1129523758,2.504453999704117,3.102519755621492,3.5111822543602145,0.7775475754775352,1.1715108377532535,1.6212423307710617,185536.37364283908,107350.58977340366,454028.9021656763,-0.2223012913665915,-0.21414385913307143,-0.12373819964687166,-0.33788205877994304,-0.7954126624773441,1.086676149868918,1.4218537050241289,0.6183426725194777,-0.3371491464861183,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-07-14,3.0925022797749406,3.789997288317743,3.424356907628791,4.370983811581468,3.981443901983347,-591478.4732070621,2.7681199777128485,3.197664637753239,3.5177216292367395,0.761921372257759,1.1621751759087218,1.6198225531701602,138933.0300421742,133610.30992579155,447709.02301932406,0.2526639804681791,-0.14425236130388389,-0.09539277295317605,-0.2396451342570599,-1.0061049950392231,1.070735944547537,1.406808537499142,-0.47272020012557076,0.27636570069752026,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-07-15,4.728774057894938,4.322967943916865,4.715464296237855,4.737968414487497,4.314752501473983,378037.3349710591,3.1558191733072576,3.180682897751909,3.522797542310427,0.7308983714683744,1.1664459030963141,1.6203258801078424,43010.06946465266,149869.21877532534,455024.92497083184,-0.0916260193537071,-0.007847816279413805,-0.1021595088387893,-0.11000732511820312,-0.9352280352525661,1.0744322678395826,1.3545389364714502,0.28099548710813516,0.6619124033121708,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-07-16,4.560110133055368,4.652878623739959,4.700361845930729,4.598781034160702,4.187918950608164,-1172671.2015404943,3.7665119366805158,3.2255855256793233,3.529459557966743,0.7647605290731183,1.14056015573272,1.619619990131328,97898.6015779374,130977.70371961377,455461.06868026545,-0.0851428351673125,0.15503486533085367,-0.09003026737991993,0.06500459795093382,-3.047378847373785,1.1144556901395672,1.374054867925066,-1.5775757037856033,1.1162766238863608,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-07-17,4.93923433412612,4.458549160322669,5.1300525202387135,4.608122833851027,4.196122384775158,-1139060.9292306844,3.934108522696357,3.2881192111590467,3.536781835612472,0.7913203680590969,1.141318264182225,1.6184744366809687,136873.32231004868,160538.12637691415,453057.10469816066,-0.1630494689762946,0.17936857245492374,-0.07290149471931842,0.10646707773560547,-0.3982362594333807,1.1174839510727215,1.0392753471909735,-2.1317448895885907,-0.17675754854140405,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-07-20,4.427798525740094,4.026369430957644,3.2584275315723588,2.843006076508047,2.591291083355649,-61896.25777969323,3.8543057644392604,3.258135684598728,3.5338538163358226,0.8064124639093985,1.1478328889179865,1.619524013121243,-590977.8939414768,178507.07184813186,449625.4064209664,-0.5357462744627453,0.16803574784681666,-0.08123385220624203,0.0868018956405746,-0.2640412005382868,1.139243915761274,1.1197087069275715,0.46789382220007314,-0.9187592980643436,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-07-21,2.7797995718387725,3.300368057585402,3.4983363239875374,4.056986040730848,3.694580706564757,110543.9638726227,3.7969331253555425,3.288672895377362,3.535641479362531,0.8110154064499489,1.1437241780046747,1.6194534991869647,-182663.96541427233,194595.8734700211,449825.7192042721,0.28448824342282,0.1437095604649611,-0.07241063991757424,0.07129892054738682,-1.6196485318286082,1.1391216931758414,1.1362070818025338,-0.6900685679338466,-1.2487498478816252,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
2020-07-22,3.6397518419722346,3.0475614359045053,3.227158393963947,3.1204535609781487,3.295813291529001,-1095741.5387277687,3.593145283366546,3.2873074545464185,3.5383751089708135,0.8109773424347406,1.1315144268554929,1.6184653159988243,-85956.1076226548,177518.12785806798,450138.51567914156,-0.09926254058709233,0.08895911559905545,-0.07359878617421561,0.015360329424839747,-1.717040060565707,1.115484733748209,1.1353546098416443,-0.3502354248281835,0.018762095881065068,4.2807048155322605,3.278553202997458,-0.03429747861563374,1.8774237423837619,0.006728383736884306,-265.18773123850127,269.46422585644666
