Date,Open,High,Low,Close,Adj Close,Volume,FUTU.csv_MA_5,FUTU.csv_MA_20,FUTU.csv_MA_250,FUTU.csv_realVolatility20,FUTU.csv_realVolatility60,FUTU.csv_realVolatility250,FUTU.csv_avgVolume_20,FUTU.csv_avgVolume_60,FUTU.csv_avgVolume_250,FUTU.csv_log1DayRet,FUTU.csv_logMA5_20,FUTU.csv_logMA20_250,FUTU.csv_logMA5_250,FUTU.csv_log1DayRange,FUTU.csv_HL_20_realVol_20,FUTU.csv_HL_5_realVol_20,FUTU.csv_logD2,FUTU.csv_logD5,FUTU.csv_Mean,FUTU.csv_Variance,FUTU.csv_Skewness,FUTU.csv_Kurtosis,FUTU.csv_Shape,FUTU.csv_Location,FUTU.csv_Scale
2020-08-10,3.0146952051134086,2.5419993473261115,2.680809085047376,2.252407725522687,2.252407725522687,-274551.5678986297,4.411508815276845,3.6169640918319645,1.2385519894501842,1.761938006526997,1.5652692697325115,1.3702661518288282,83209.71981497928,133131.99107392164,43136.13435154819,-0.29149898793803497,0.19858174061739406,1.0716920784882111,1.270273819105605,-1.9746510768770262,0.9200139124508413,0.9723275317141864,0.07525330187356803,1.1976748657893448,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-08-11,2.2986145723774776,1.640000409210213,2.4262149081223505,1.8703159634187612,1.8703159634187612,-118012.26041444905,3.6819326304438675,3.570568231865032,1.2454573705992429,1.7965096726103276,1.5607051809489927,1.3690773118653996,67341.99341207727,141625.24958103904,42741.77720753001,-0.20619920061897393,0.030713033927698374,1.053221923317725,1.0839349572454233,-0.24052562440388298,0.9189043377010675,0.9655360328435217,-0.3328050446230706,1.2941464302771728,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-08-12,2.5948152574485093,2.8869310896680105,3.0965811681715856,4.028886997296485,4.028886997296485,604910.8020500937,2.813880307340534,3.6140049538085455,1.2600596795845962,1.7965665083759554,1.536860920350075,1.379221926359983,124679.77776579112,153176.87549398572,45291.69279466473,0.43997483613423827,-0.2502521398137056,1.0536574783050285,0.8034053384913229,-1.562315430914803,0.9441381408086773,0.8959837445077132,0.5746334683972497,1.4679346263685076,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-08-13,4.50871870165226,4.631204401808088,1.9784807482557727,1.5140845339692213,1.5140845339692213,2355427.5677123186,2.450584225921446,3.5565184762984003,1.2620940246911907,1.8462776540398724,1.5490058844878327,1.3792200227024602,202763.5715236687,189600.12390556704,54664.298303218,-1.0912020232101385,-0.37245565456747287,1.0360098444035626,0.6635541898360896,0.9755869059730444,0.9961370333258928,1.1672944777001206,-1.0321746766189215,0.5969007865463226,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-08-14,1.092238134380306,1.101782285702427,2.1631829953578112,1.8620533851808825,1.8620533851808825,-1575214.3193626744,2.3055497210776075,3.582831717191154,1.266737590704399,1.8164714960577792,1.5573704816407274,1.3792781354736037,162078.28508723306,135140.72320088284,48168.12095026921,0.533450923999764,-0.4408343314861339,1.0397087010484112,0.5988743695622772,0.059589460014584705,0.9924407789378018,1.2092549896127451,0.7732669370108114,-0.32134568799624214,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-08-17,2.0750959236466078,3.45245644359602,3.129434323034591,2.9214042420977115,2.9214042420977115,423889.306220772,2.4393490243926124,3.5760665373360423,1.2746558237254226,1.8187845831830705,1.5284469745346736,1.3830824199935647,159340.95539847104,148425.80766741492,50049.283199429054,0.3420570246329126,-0.38253225334802665,1.031587263782459,0.6490550104344325,-1.130034473394144,0.9425769234931151,1.0013401376577755,0.34168697913499674,-0.4019764257807315,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-08-18,2.1830366585475254,3.67225844031379,2.5667400849390063,4.183647711962575,4.183647711962575,1508869.3377601514,2.9020153741013752,3.6122731883901325,1.2874471555253262,1.8235437154314509,1.5068294652554188,1.3951353063713667,245717.02772765135,172743.48941416404,55967.45081613453,0.6504666541909551,-0.21893181403814915,1.0316759577855097,0.8127441437473604,0.1003143248634436,0.9514696273597092,1.0245034130313766,0.8422541594773697,0.838688800782853,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-08-19,2.603357907052068,0.7551864870728515,1.5054736571345124,0.2225631848926887,0.2225631848926887,5043302.675415829,2.1407506116206156,3.5376306355643132,1.285238081922833,1.9325678552657501,1.5488954698256419,1.3963869203425685,512486.35197213676,261600.2423932268,76306.29904064164,-2.4593463551114136,-0.5023006704409169,1.0125132121225986,0.5102125416816816,-0.2872992523212106,0.9486366518225101,0.7597722275141121,0.9928224427890381,1.3366638447093981,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-08-20,1.0955498156054446,0.9489951162963912,1.1941048884332446,1.3055594700238444,1.3055594700238444,-2140029.84633121,2.09904559883154,3.5469127985026807,1.2867971364790567,1.9207540633889426,1.5513092817463956,1.3961903546728502,418101.0768067568,226054.59537790096,66847.94108533835,0.17537530960636544,-0.5245948262348841,1.01392129983507,0.489326473600186,-1.4060491192434557,0.9611782379682644,0.6948529743745755,1.0571262688494607,-1.5676960341988229,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-08-21,1.4676181025278403,1.005980927067565,2.024321081179327,1.430968050317713,1.430968050317713,-1090461.0707144116,2.0128285318589065,3.4631800561840045,1.2922124663244008,1.9766916702527328,1.556245792457774,1.3941036213488884,319840.2819818001,213955.796155983,61318.72104061539,-0.025289574703064897,-0.5426462957147861,0.9858314188865366,0.4431851231717505,0.018174001915107738,0.9608275273173026,0.6862206795905739,0.18930119685877214,-0.8414492157543902,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-08-24,1.979046774783676,1.8813516255704383,2.1893136251480243,2.774872285371199,2.774872285371199,462093.73427898,1.9835221405136039,3.419952416832036,1.3003736672283401,1.9820805381058555,1.5552211690035984,1.3967954832329037,349299.5352657003,215655.62415807947,63898.16161981859,0.33798942094324924,-0.5447525145146102,0.9669749782756413,0.42222246376103106,-1.1777788816151042,0.9690994850716216,0.6967185813473782,0.38479481893846673,-1.9205117396609555,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-08-25,2.244889724255632,2.877197997393377,2.7333727409945467,2.7413238483371742,2.7413238483371742,574201.200135232,1.695057367788524,3.408750148656908,1.3081044533956943,1.9854152814792188,1.5555456074208833,1.3994088676714225,394176.6412384511,219674.67259092926,66620.02327891589,0.1997845606560448,-0.6986291132254094,0.9577665916053103,0.25913747837990087,-1.9391562135204439,1.014614456848752,0.8084665377076808,0.2702987018776121,0.36625560700563886,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-08-26,2.7819678683535045,1.9449490579572668,2.0976103407716806,1.940375280602364,1.940375280602364,-404919.1312703234,2.0386197869304588,3.2527723229317154,1.313374774634683,1.9713573368286774,1.557496268654347,1.3992986234949805,342143.65482837864,207658.18882532167,64799.461996084814,-0.3602771456206648,-0.467234651323439,0.906907666731025,0.439673015407586,-1.8795336495656707,0.9943565163469128,0.7914341041121434,-0.18092612513913334,0.5410514437209794,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-08-27,1.824580335505836,1.5524534238006955,1.1427907473705616,1.4128356740072867,1.4128356740072867,-123943.86794356978,2.060075027727147,3.03990691892106,1.3172529617908126,1.9259200654376116,1.568789636952754,1.3982206215454718,307147.96253984945,198005.68302761167,64745.10624127903,-0.2557512063235115,-0.3890844928083755,0.8362784176034473,0.4471939247950719,-0.8924211983347387,0.8849427211021803,0.8037134768653428,0.28404158465751583,-2.2323484248308505,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-08-28,1.6245303595381344,2.014917056054532,2.3992682255840982,2.0767925179207225,2.0767925179207225,-439577.93217452033,2.1892399212477494,2.8954020560169735,1.3240706833060019,1.8816410416179299,1.5570387095304845,1.3977501529977983,305055.1369151181,180487.3709042145,63166.77279047951,0.2456058803296276,-0.2795695651722897,0.7824131385626804,0.5028435733903907,-0.9561986403151691,0.8399562262368904,0.504930823592741,-1.9920371682554596,-0.43722753409940557,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-08-31,2.3917153872959567,2.6918467416384964,2.476842114453465,2.259201523535417,2.259201523535417,1064012.1652795975,2.086105768880593,2.7301214372659133,1.3286243964542217,1.7770988340590017,1.54992916642021,1.3989391029426292,355401.36966663285,201340.83132958697,66980.42969806516,-0.05699940107892559,-0.269047031268011,0.7202019721144831,0.4511549408464721,-1.5370957292952208,0.8586999874452097,0.49640627346598476,-0.1668035666031004,-0.6622867756042887,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-09-01,1.8316079604582465,2.627492420748684,2.53950649324835,3.04951954933636,3.04951954933636,-382410.7540019176,2.14774490908043,2.6066875703535493,1.3379701215054893,1.6547770894813398,1.5487294470966473,1.4026099919674078,345984.6287391455,194197.75217075506,65555.59868648202,0.5097898054346276,-0.19366187299112084,0.6669266544308573,0.47326478143973666,-2.4305783920605917,0.9352214117637786,0.6458715538999759,-0.02765177940792279,-1.1770203049306358,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-09-02,3.325747662043902,2.95131476215888,2.0017792811562245,1.5033080362791686,1.5033080362791686,198806.3755564096,2.060331460215791,2.26339554152685,1.3409814195222158,0.9646913302574779,1.562396630473562,1.4021516909678657,329974.7062620026,201159.091006526,66737.41986013284,-0.7940264721993686,-0.09399926486010658,0.5234643892200493,0.42946512435994266,-0.05178238133670186,0.9097995621527614,0.8799038955192318,-0.2798548026012021,-0.8276682185546409,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-09-03,0.8756622866987769,0.0449006233343745,-0.0393655267700552,-0.1597441238090162,-0.1597441238090162,857573.6921096109,1.7458155006525302,2.088880088283166,1.3362742138811707,1.0712904253332214,1.6152911044153957,1.405215504092742,323862.5074544904,219773.34089886938,69985.11333188588,-1.7014071902253003,-0.179406297330271,0.44674277547024943,0.26733647813997835,-2.4737750354861707,0.9434033486305359,1.0256866949842178,1.1660415255161227,0.45271745413406,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-09-04,-0.1516518730931331,0.1206669515262817,-0.4121397378965881,0.9897515175944278,0.9897515175944278,-224244.6964756933,1.5284073005872714,2.0090063686928836,1.3361821937351952,1.0915401761937817,1.6083911014750707,1.4052375277054068,315986.07049657975,217187.37309293877,68990.18498105904,1.8758663338157038,-0.27341404270882325,0.4078238175360036,0.13440977482718025,-0.6295966046116699,0.946813406321975,1.0772737205991678,-0.6663951900719708,0.08345932621917612,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-09-08,0.13085550238603,1.2573088917401307,1.0020093453311745,1.882962551060388,1.882962551060388,-194006.52798575812,1.4531595060922657,1.9905341099697687,1.3388889277105784,1.09032968228272,1.6097085797986739,1.4056379550958502,320013.3224922233,213649.79873752902,68030.83129506871,2.666507961357749,-0.31466284405445083,0.39656288809821394,0.08190004404376314,-1.365317731434451,0.9222959510986292,1.0755255029526434,0.7142757298395035,-0.977530772385038,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-09-09,2.38699678086693,1.80410765333496,2.860076986708002,2.291167826781855,2.291167826781855,-1038574.2040697758,1.3014891615813646,2.0115767031379237,1.3444490589094324,1.0919473170164073,1.6111836248420537,1.4066482635504958,273985.225309457,189338.4012097404,64122.42815177132,-0.04097434314170804,-0.4354097262073626,0.4029345364816065,-0.03247518972575609,0.05445914449595241,0.9363274083916531,1.048408413776482,0.2634531400329764,-0.27660798703678685,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-09-10,2.556651939618998,2.205165039417654,2.70726503404957,1.9875244860504149,1.9875244860504149,-342620.7637221975,1.3983324515356137,1.9095085775756195,1.3483803012715003,0.9834769031285717,1.6126547671855314,1.4070682690915493,226608.64702084247,182767.2908246582,62495.19692232755,-0.2518086789453145,-0.3115654990819372,0.34794182442057536,0.036376325338637994,-0.6889559866327424,0.9253682989513585,0.9551402465295902,-2.2579757038118995,-0.7252232619630452,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-09-11,1.8764908291512088,1.9391322990871949,1.7229657909883933,1.6022843658989423,1.6022843658989423,-497769.8583229074,1.7507381494772054,1.9139185691721061,1.3502732000666366,0.9818067968967551,1.6230281443632895,1.4070903461632576,83948.77571908112,179827.76966314696,60721.874416070634,-0.15797311267437464,-0.08911524857934935,0.34884580488760747,0.2597305563082581,-1.5317062974384972,0.8248644539962401,0.6366425595796747,-0.37268316467972945,0.5664656963435204,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-09-14,1.8184675834936608,2.975544527658741,2.4695686950672595,3.2141192950550703,3.2141192950550703,320050.0607650706,2.195611704969334,1.9815218646658153,1.3582932502602674,1.023702643947183,1.622122327233469,1.4119880048313957,178711.99472546836,182988.9288886957,62096.95887791395,0.5695592246158616,0.10259552079360668,0.3776362194101212,0.48023174020372794,-0.681266372512211,0.7903470447285258,0.6329398545276963,0.20424188218110714,0.7994727302798662,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-09-15,3.513968000184839,2.90922317255799,3.665574330548715,3.1073838721446414,3.1073838721446414,-168239.5049144813,2.440495969186185,1.9908208461681618,1.3675225405573377,1.0334875019385932,1.6221269733929087,1.415859994471415,149105.55416870568,175918.41655614408,61222.023645403104,-0.12296470982694004,0.20365424550999753,0.37554630098102215,0.5792005464910197,-0.27924951595014547,0.8081833592787622,0.5938392286564121,0.4088590131219763,0.20246834143330386,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-09-16,2.7983233420879365,2.371259417870231,2.371861513664268,2.2152323277651758,2.2152323277651758,-79621.52612989233,2.4253088693828486,1.8924000769582918,1.3721137336942346,0.8985945110380863,1.6253827293353424,1.4167436933596136,69681.01097420351,158918.87851617488,61054.00218404774,-0.23366314504957233,0.24811297965450954,0.32149348329530386,0.5696064629498133,-7.415093999007531,1.6141244001062574,2.9954261350868885,-0.0011136525910201596,-2.5778709961920847,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-09-17,0.9466355279387528,1.562483689157503,0.651269548661574,0.5038132030175788,0.5038132030175788,227849.67730284703,2.1285666127762815,1.9064625778645365,1.3706359944265736,0.8729210789620806,1.6458363221178773,1.4174586163806093,-171091.63893144557,153225.66897145365,62064.292250241655,-0.6307085784855957,0.11019933002652955,0.32997460978561505,0.44017393981214475,-0.09297734842707286,1.6215997792062213,3.077308807828316,0.9568838371460567,0.39454657260488285,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-09-18,1.443713679025258,0.7193521196787067,0.98900805327402,1.0436236866079014,1.0436236866079014,-305462.495711333,2.0168344769180733,1.8933657886937394,1.3719566042579592,0.8843019513286894,1.6637979555387177,1.4169976162589566,-79363.27140045173,150453.74188272882,61083.040990259375,-0.3245197665456287,0.06317310577391495,0.3221181865798604,0.3852912923537754,-1.3106084526373196,1.6216217112176396,3.087293669911695,0.15837771146257146,-0.582213003925122,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-09-21,-0.0104657384233419,0.4199671598918293,0.1562500611105939,1.286515873158006,1.286515873158006,-137012.6102208189,1.6313137925386605,1.8861431798357535,1.376633189690264,0.8888555832999674,1.672459887486085,1.4147679540924185,-31690.84837577209,150790.22101622945,60178.33338287707,4.811586055249882,-0.14514840066653797,0.3148932979349884,0.1697448972684503,-1.3328783459304367,1.5888661801168185,3.0333213479056935,-0.2450023867290645,0.6562774809936417,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-09-22,1.5749538668755498,0.903281724976246,1.377489414328732,1.0178369098126725,1.0178369098126725,-376588.5319343789,1.213404400072267,1.7982914110578274,1.3797340943248164,0.8832052393441544,1.6890580634936456,1.4131210247183994,-73624.96168644003,139244.38357069402,58914.46150460108,-0.4365462821528923,-0.39340703527883486,0.26494620270121494,-0.12846083257762003,-0.7461098900616217,1.5953994588635663,2.9703269704617674,-3.657893445758295,0.7369472780454495,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-09-23,1.317734508098752,2.4237750419669872,1.8752211421272345,1.2247952423350164,1.2247952423350164,6599.913173691253,1.015316982986235,1.7224649807577197,1.3830050199404589,0.862846364577633,1.693037603089336,1.4118063431332952,-102005.02603451707,135383.64920701142,59178.81971628657,-0.07314029944460539,-0.5285555309772086,0.21949771080124403,-0.3090578201759646,-0.6004697363833165,1.6000611776163474,0.5210322853936726,-2.785137030816958,-0.00960893285163718,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-09-24,0.9656992401495296,0.6666709365452412,1.0999802034492845,1.2906213885159763,1.2906213885159763,-92585.43846733368,1.1726786200859145,1.6899772861534,1.3878902736197782,0.8664345607081116,1.7043642276309752,1.4093532351910742,-86388.34139436758,139988.3295502734,58747.47120036351,0.2900266377676899,-0.3654245377385334,0.19693028332708812,-0.1684942544114452,-0.836303563656652,1.5986212858402264,0.33620576683554776,-1.2990732508803693,-0.23977078899008672,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-09-25,1.4442002461333416,1.2682726173775976,1.4674084904661375,1.7895451532958582,1.7895451532958582,142661.28980886994,1.3218629134235058,1.708812760117829,1.3929687647805957,0.864184400923625,1.7054490355644556,1.408500255441176,-73058.0835067456,146286.6005422853,59226.752389753136,0.2144057777949278,-0.25675679735197815,0.20436156549294002,-0.052395231859037994,-1.613767907906014,1.5973184700076748,0.42867371197014287,-0.5713722812952289,-0.2931349568561695,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-09-28,2.3033038494271096,1.7410559427316556,1.7299401122579532,1.1083469024387185,1.1083469024387185,-327882.57573160226,1.2862291192796484,1.6603904793437287,1.3969311749268356,0.8695956318516243,1.683033752473547,1.406290024456119,-67473.3156845997,126273.59769515315,57965.60743123392,-0.7314749203247668,-0.2553380289887186,0.17277499050294964,-0.08256303848576904,-4.499385017874662,1.7439107323232432,1.6355822262578703,-1.7022415627847283,-1.7250229052615382,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-09-29,0.8942576908162359,0.626287906355266,0.5130488265253419,0.4452219342370682,0.4452219342370682,109922.25110098714,1.1717061241645275,1.5696914998788114,1.3981662782731104,0.8979880589003348,1.635832037367974,1.4053137868913037,-115177.8113935302,76570.61351763735,58373.96537031698,-0.6974210919347845,-0.29241819074712694,0.11571752631137057,-0.1767006644357562,-2.1782539446110496,1.7504489906833878,1.5593245585907478,0.29589070355890745,-0.5575417330177823,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
2020-09-30,0.9270948317459792,1.2048796874744987,1.5257964274582996,1.094081318027996,1.094081318027996,-322587.42448169953,1.1455633393031235,1.4719195883133929,1.4011211715361145,0.8324471084800757,1.5832749516866838,1.40388823051532,-112186.64491751933,86473.80161366757,57326.331560773586,0.16561445118919957,-0.2506708759044992,0.04929463837603554,-0.2013762375284636,-1.1365735664936574,1.739491612716571,1.458903746032978,-4.24990532700145,-2.0347441276300766,3.163146981015543,34.395932954912304,3.0209851023724057,18.678893574288388,0.16119780005794754,-29.211226034548226,31.934948765899577
