Date,Open,High,Low,Close,Adj Close,Volume,SPWR.csv_MA_5,SPWR.csv_MA_20,SPWR.csv_MA_250,SPWR.csv_realVolatility20,SPWR.csv_realVolatility60,SPWR.csv_realVolatility250,SPWR.csv_avgVolume_20,SPWR.csv_avgVolume_60,SPWR.csv_avgVolume_250,SPWR.csv_log1DayRet,SPWR.csv_logMA5_20,SPWR.csv_logMA20_250,SPWR.csv_logMA5_250,SPWR.csv_log1DayRange,SPWR.csv_HL_20_realVol_20,SPWR.csv_HL_5_realVol_20,SPWR.csv_logD2,SPWR.csv_logD5,SPWR.csv_Mean,SPWR.csv_Variance,SPWR.csv_Skewness,SPWR.csv_Kurtosis,SPWR.csv_Shape,SPWR.csv_Location,SPWR.csv_Scale
2020-06-01,0.3284746011018642,0.3605107842760224,0.4024536310293958,0.4302799407960735,0.4302799407960735,675920.549553806,0.3733181521997642,0.29325446821784895,0.33224264531056114,0.21313528267615367,0.3940156073315773,0.45889546937524633,249729.07230123034,122389.18836533232,359296.74850114953,0.2699765048368958,0.24139028673659113,-0.1248248370309843,0.11656544970560695,-3.1714473790027955,0.9371947608565149,0.43021277925681234,-1.3171130186524187,-1.0919084659286575,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-06-02,0.4391249003963864,0.4266985700273187,0.4396300723602926,0.3399844719399136,0.3399844719399136,-217722.05857048603,0.33495610875678555,0.29187486209369035,0.33176101732993757,0.2127177737668877,0.39409426523173835,0.4588236124384907,304739.186637968,113155.60420704274,362382.3387737381,-0.2558839379607421,0.1376743486660083,-0.12808972645803915,0.009584622207969285,-4.348088903236047,1.0083899299761565,0.8830694250528692,-3.6746180194151385,-1.6512488478009617,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-06-03,0.4031759149039273,0.4690283915670203,0.4548926035714111,0.5976921262210939,0.5976921262210939,-270008.981111079,0.3791344822266035,0.3036038026153636,0.3319469610826706,0.2230678555116692,0.3730975996350519,0.4589223112517822,261286.6992846929,71631.8337130251,361281.30359085154,0.3937028021686494,0.22216740598800505,-0.08925162985250722,0.13291577613549777,-4.2590455415581605,0.9321622425306114,0.8617925039526148,-1.7872963313118304,-1.5100819852179923,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-06-04,0.5551484303892948,0.479189507847209,0.4162574429014056,0.3302755566004487,0.3302755566004487,578018.2732635918,0.4127151315701013,0.2936195233539035,0.3314319817293257,0.2167834373997257,0.3680261144248616,0.45885137319684366,269220.5946710678,78617.57468587466,364912.8146471118,-0.5193081941063955,0.3404728099371305,-0.12113781428608383,0.21933499565104664,-2.7656994686048204,0.9128058594670437,0.8404109526158916,-4.634710708431829,-1.78436737787602,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-06-05,0.3811391466381959,0.5894926589704248,0.504426958606564,0.621397049660104,0.621397049660104,298115.5828678189,0.46392582904352675,0.31204675341007604,0.33202667516206646,0.22848367580723986,0.358579557651845,0.45913148787657737,233107.16758372198,63674.57354616608,364994.17741633323,0.48880572633030456,0.3965716609930825,-0.06206228530623314,0.3345093756868493,-2.4643313756031326,0.8805307861830891,0.8612296753296772,-3.742072512373406,-1.3623689212986172,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-06-08,0.6774759804631305,0.9617309010373174,0.6807214595675175,1.0839709155491462,1.0839709155491462,911266.577593775,0.5946640239941413,0.33640272073703625,0.33445763565492176,0.28048640818125065,0.3383599385949495,0.46150085602479185,-24215.014465890174,-947.2928355254465,372514.40409802116,0.4700122520309977,0.5696875646365251,0.005798794082951121,0.5754863587194763,-1.2693670106761887,0.9008328634055593,1.2978056189662843,-0.2827670258421353,-0.4251205548637302,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-06-09,0.8295912810997574,0.4997429659367967,0.4150654979995534,0.1863592510485965,0.1863592510485965,2307318.5547258765,0.5639389798158778,0.3342486623356574,0.33475154619141356,0.28151462407386946,0.32176086476362004,0.46138255908613357,248855.74517586455,61212.64703197828,374935.99827778083,-1.4932568789975802,0.5230608398426001,-0.0015033895178617593,0.5215574503247383,-2.4689057347066603,0.9002488278631853,1.0695474196696986,-0.832322358308675,-1.8732392732364862,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-06-10,0.2984001795994304,0.2087880228903968,0.2331249069437078,0.0857743164330848,0.0857743164330848,-951872.1961538089,0.46155541785827603,0.3332527247474333,0.3327425666658551,0.28239960404287623,0.2930431413287941,0.4613687891867674,222604.91322538056,58487.01973475547,366203.6331101274,-1.2467158507938545,0.32570099345497355,0.0015320173819166564,0.32723301083689016,-3.715762217148061,0.9295222552946455,0.8744419063797371,-0.0018050289690005016,-0.6695911945863835,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-06-11,-0.2446588530987719,-0.1664008936271446,-0.0713749522442013,-0.1754652891252921,-0.1754652891252921,1097135.986876423,0.3604072487131279,0.32245037770090845,0.33079995560886155,0.2978912763139454,0.29714126410943464,0.46248521872563075,138193.7082079026,44844.48551229073,377523.130944163,-0.33242356329038986,0.11128538169551129,-0.025564572153330745,0.0857208095421805,-2.3536053574687785,0.9240628818212914,0.8668630856424088,-1.0165958803115154,-0.6817309034920838,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-06-12,0.1915889141496163,0.1053633017450819,0.1275981380933224,0.3118575218197525,0.3118575218197525,265802.8807246997,0.2984993431450576,0.34166908865981205,0.33052926206927846,0.28310041725707935,0.2847473887393386,0.46247638645390493,31402.854405689937,37293.508375957565,382867.5988374238,0.48719441815558123,-0.13507495932853356,0.03314749747975598,-0.1019274618487776,-3.8060950151436845,0.8958697315569006,1.057442253386277,-1.4868521820383793,-1.1726694798577633,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-06-15,0.0609839464179762,0.1663391809063865,0.2144927774540921,0.2507932093615213,0.2507932093615213,-1055435.2083418062,0.1318638019075326,0.35493211419802817,0.3251540552013108,0.27151409956161876,0.28445875539206045,0.45548196028930876,139779.0445119744,36561.60471363349,283398.1682564547,1.4140180764199117,-0.9901569573982516,0.08762745755422219,-0.9025294998440295,-3.033359448871111,0.8774891122752805,0.6772313260872322,-0.85270931278419,-0.18250832680923829,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-06-16,0.5562345829183148,0.4763864369494071,0.5175411237344929,0.4599089369869809,0.4599089369869809,1011072.4830919812,0.18657373909520947,0.34714040973000776,0.32226781140246175,0.2658117465238091,0.2853700988379943,0.45230906773101526,143779.90261057852,-34790.7139210579,309526.66483429394,-0.1901616101803611,-0.6209027922651766,0.07434642480066801,-0.5465563674645085,-3.1904174632027993,0.8619808691042298,0.5864377472230486,-1.9101956657687833,-1.296272006568796,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-06-17,0.486183714994898,0.3645898313760858,0.0594828781364564,-0.0485520128361902,-0.0485520128361902,2709549.505007622,0.15970847324135448,0.31596402709156024,0.31835257367244263,0.27411926636690787,0.28814866251142074,0.45126023178931257,232257.3040894786,38929.16761571532,337244.183184625,-2.3039509139500725,-0.6822782577347185,-0.00753112205299463,-0.6898093797877133,-1.1870928974843629,0.9248045210151745,0.9978683670687586,-1.206157782327052,-2.007483146497549,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-06-18,-0.119258570457911,0.0444162586829914,0.2163952578945505,0.162780856624606,0.162780856624606,1296805.560303485,0.2273577023913341,0.31342781895909966,0.3160554787189291,0.2753490282756541,0.28541482824454123,0.4505814423751912,269823.85555875784,66552.74940629296,348527.79961190675,0.31111086149948136,-0.321044532308235,-0.008348672734929773,-0.32939320504316477,-1.7603829072304182,0.9065259388863817,1.0830765319329227,-1.2135919861283417,-1.083981406674953,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-06-19,0.2085444039657837,0.4965473686591304,0.3283341553006358,0.322714592220604,0.322714592220604,6599216.651538578,0.2295291164715044,0.3245393378206899,0.3145098451321849,0.27074911757956155,0.28556092629666147,0.4498899037450701,638893.4242249267,129418.45894232804,382501.3554714953,0.4366163299632637,-0.3463768641363399,0.03139137501917852,-0.3149854891171615,-1.782522977106083,0.9106965394625078,0.8758593546299275,-0.9908348624397608,-4.522938761379172,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-06-22,0.260399140991701,-0.0085760206697411,0.1966078570342992,0.1824937725171129,0.1824937725171129,-4618537.939651237,0.21586922910262274,0.32892880180101514,0.31338891461065194,0.26751922189068894,0.2844775366188498,0.44986823783406105,503230.99032243405,65355.77805674925,367487.8254972124,-0.35549956227954654,-0.4211685159243677,0.04839636152616485,-0.3727721543982028,-1.5838487374659649,0.9198337559055176,0.7593838838894614,-3.926481229007769,-2.6838537577628356,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-06-23,0.2238408231906876,0.3014771793627342,0.3210304519591966,0.4322618785913268,0.4322618785913268,-1774425.4061221965,0.21033981742349192,0.3239521612728412,0.31252383185622357,0.2644549474144063,0.26889843529601115,0.44942890509604483,358023.25876298157,36815.718136596275,364994.3210962149,0.6580964165260473,-0.43187145341356525,0.03591512628989395,-0.39595632712367124,-3.934612610321464,0.9603701712042785,1.0804040797401937,-2.2113989839391737,-3.588235943810591,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-06-24,0.3052367666127558,0.2076741149222472,0.1371157316342017,0.1875884271813941,0.1875884271813941,364467.2968620528,0.25756790542700875,0.3144915696883107,0.30987591303578454,0.2658456275161937,0.2615524532312525,0.4482004994962052,385397.8897347264,71229.07373245001,363183.06140294287,-0.48683741356034427,-0.199673874604183,0.014785333522820982,-0.18488854108136207,-2.651314780130488,0.9465492943471102,0.9821119385989177,-5.2795633939409425,-1.4433285661290125,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-06-25,0.1937771425807497,0.4269401556774048,0.3441259418130582,0.5506928997373066,0.5506928997373066,262759.55319567025,0.3351503140495489,0.333907599181028,0.3088586890475637,0.26831984162739375,0.25197921810121965,0.44736006367068587,449300.4204318827,74969.07716266948,359626.68386918586,1.0444685538652416,0.0037148243016328943,0.0779804502454046,0.08169527454703734,-2.491155567295338,0.9481253505115323,0.9266275772628507,-2.1334245879268767,-0.9469766580661111,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-06-26,0.5010288061898969,0.3348912901516345,0.331372786127174,0.0860673684133437,0.0860673684133437,1188370.43785201,0.2878208692880968,0.3199437894870464,0.30494590203267824,0.27380861654532695,0.23761737018453155,0.4449980675196026,533890.9051753387,85713.63358300905,359866.9221789258,-1.7615332535812644,-0.1058070175245751,0.0480109320203815,-0.057796085504193614,-5.649719372758277,1.147789045077423,1.576145668947998,-2.287489026473075,-1.4411847539166913,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-06-29,0.1867884199823644,0.2482459943052988,0.3423386695317432,0.3829772106513447,0.3829772106513447,-2247546.686572041,0.3279175569149432,0.3175786529798099,0.3029303681487359,0.27300850959157813,0.2315915832438835,0.4434903784295761,387717.5433690464,79919.55385443986,354978.9816898159,0.7179989528504194,0.03203671234673592,0.04722254256494481,0.07925925491168088,-2.363475075734605,1.1517346234736832,1.3969904775262254,-1.7854850600509133,-1.6070236384691006,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-06-30,0.3519091364564497,0.6441582911683672,0.4521917574800658,0.4461178332283553,0.4461178332283553,2319293.3183077388,0.3306887478423489,0.32288532104423207,0.301057255015202,0.2744944027322787,0.22182516675708253,0.44188342960519267,514568.31221295765,94870.23049138486,365119.09719661484,0.2372101099803482,0.023880377163084592,0.06999675431572758,0.09387713147881216,-1.6504342258537756,1.1252003107000232,1.5508456591249595,-1.0215110773145866,-4.279040201053929,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-07-01,0.4052244352382996,0.1975808950903319,0.354968391707851,0.3531280279771529,0.3531280279771529,-2601959.4740240425,0.3637966680015007,0.31065711613203495,0.29787432354371834,0.266951762520111,0.22160566631757597,0.4386058048654312,397970.78756730945,47164.829765611365,353458.223581431,-0.13761039803171188,0.15790532368703017,0.042018119004439615,0.19992344269146972,-1.8490443831457386,1.079726887665276,1.630387570428647,-3.5115978206174976,-1.7985448330551672,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-07-02,0.5674461134885931,0.4911751363136307,0.4476137146904593,0.4276716220201702,0.4276716220201702,-456426.2402255165,0.33919241245807336,0.3155269194030211,0.2948122127533786,0.26821386188550034,0.22182888824817318,0.4349873483958464,346248.56189285405,60228.1364449739,345947.2456258896,-0.2827901278087479,0.07232353340455107,0.06790541462307859,0.14022894802762956,-3.1335833454726147,1.0858405015528159,1.6251939075073347,-3.9928962841536495,-2.095397949000475,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-07-06,0.4572489729459228,0.7879917228005411,0.6087769331056965,0.8485504463134159,0.8485504463134159,2934516.6898448984,0.4916890280380878,0.32688458923568664,0.29404760661098606,0.2860633393994658,0.23210542081880048,0.4338392324811539,478068.617241708,141214.63151310236,353750.81642112584,0.6183014953148881,0.4082392893442537,0.10586548900463974,0.5141047783488933,-1.7191702500676,1.103985539429368,0.6201868925507477,-0.7023445099506368,-0.2711749636647749,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-07-07,0.7170645772078621,0.7302021542959078,0.7009134956141887,0.682051237415835,0.682051237415835,1016235.3573475862,0.5515038333909859,0.3067886053290211,0.29392771264746026,0.2405803421908078,0.2359395019139354,0.4337273854616177,483317.0562293986,151331.11035563986,361813.6921046075,-0.0500611191875548,0.586489861098769,0.042825066657965906,0.629314927756735,-3.530554913601499,1.07821565262041,0.8863522515620198,-1.3689275788882977,-1.2070641550824652,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-07-08,0.6968686557597206,1.0043505382114684,0.7535760705710319,1.1015746486522433,1.1015746486522433,1865603.5418306333,0.6825951964757635,0.35254937520920343,0.2964190881838303,0.29691393259510507,0.2559460419418087,0.4365726842384552,461231.30558463634,207093.37464032284,370867.98062778777,0.45789898317912275,0.6607113153894782,0.1734163925299605,0.8341277079194388,-1.3832012790722379,1.1167224360795378,0.9470612569163748,-1.3742701334115885,-0.4224228583087901,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-07-09,1.23893203628578,1.4276606566191197,1.152669760691814,1.025433415215805,1.025433415215805,6878208.823219496,0.8170562739234939,0.39953233014833944,0.29815626296330777,0.32545157471678515,0.2701871308587609,0.4386094247440909,852735.3565533016,332782.415618136,398290.8976765716,-0.18913438012872041,0.7154132827583344,0.2926769670306099,1.0080902497889443,-1.2910172875824604,1.1251994078054401,1.0447367298231423,-1.0689112311085265,-0.39704259639236406,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-07-10,0.871061598979904,0.520472500798407,0.6077056098069806,0.4525676133887701,0.4525676133887701,-3749780.7614925895,0.822035472197214,0.43093397527404254,0.2979057622294429,0.29601965039620226,0.2700338688773776,0.43850284242805465,610389.5191348509,296534.7035145423,385501.67154410074,-0.6547755226558934,0.6458286589000558,0.3691776863861668,1.0150063452862226,-2.439171329666093,1.124707082971175,0.9315392890378034,-0.4323117221773664,-3.6930484776844836,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-07-13,0.5565165616371148,0.552563459483296,0.4645732397806128,0.3800485280578165,0.3800485280578165,41484.28134556813,0.728335088546094,0.43434352558594574,0.29740170201743726,0.2949667832590523,0.2696847641485403,0.4383349986934494,599173.5891658945,309034.5682979464,389544.8966515865,-0.38139798064487773,0.5169254741507252,0.37875199761066686,0.8956774717613921,-2.430529610422646,1.0833151019831646,0.9182896654175874,-0.43790841587954854,-0.7582150828497172,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-07-14,0.2056080857848528,0.8796168533537561,0.4515953243482391,1.0493974781708308,1.0493974781708308,3741254.738031544,0.8018043366970933,0.47427373902641123,0.3003453959562673,0.32165811110833387,0.28404937247797285,0.4409069158111536,839008.0864845619,355306.70275067235,403382.8278630907,1.6299995875794162,0.5250799453998078,0.4568515312457702,0.9819314766455782,-0.8485817832506548,1.1307975926279477,0.7194230049533663,-0.5161231898197207,-1.001450440383223,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-07-15,1.5017531991788236,1.1906468439266256,1.2154023918609802,1.241171266448272,1.241171266448272,3573179.561572228,0.829723660256299,0.5133368554994758,0.3038869430744337,0.36441891719992947,0.3025825867186404,0.44489190231175246,967113.4404085744,414022.2945926489,417508.37794284074,-0.19057772153835723,0.4801604378251162,0.5242765336250179,1.0044369714501342,-3.698705656123481,1.1562590460829343,1.1171385433164462,-0.14951823141514323,-1.968998316769508,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-07-16,0.9458101997979051,0.7142383335831548,0.711442604740073,0.3958587864561238,0.3958587864561238,155860.33608108852,0.7038087345043627,0.5355573954640915,0.3035411580086156,0.3411612325627106,0.29953929445991784,0.4447862547315399,839428.9819622475,435615.42402945407,418699.9848921292,-0.8709843666596311,0.2731985700862184,0.5677908526801846,0.8409894227664029,-5.879662439613263,1.3616840047876537,1.8728634950098089,-0.42535354076201676,-0.4627108800865832,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-07-17,0.4736618787586506,0.3587624113318073,0.4028390411939861,0.4416908069404721,0.4416908069404721,-748697.2856782759,0.7016333732147031,0.5495028929798849,0.3041455404662134,0.33066024827394136,0.29922089721343886,0.4448712403180539,737153.8396631596,453636.1300660096,412342.2139774692,-0.06988362571544267,0.244396968643062,0.5915077002045134,0.8359046688475753,-3.121825572092554,1.351305960317518,1.8409627927597687,-0.2237931878976186,-4.521122605613835,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-07-20,0.4739204176271787,0.9160807082107888,0.7653290488533777,0.9929812641846514,0.9929812641846514,1105328.0795648498,0.82421992044007,0.5830162265780872,0.3068413293123268,0.34029128836235906,0.3085421709718434,0.44699869662877717,462459.41106447316,452051.25919665414,417395.4909018859,0.7396723836788172,0.34622236917894,0.6418842475115341,0.9881066166904742,-1.892121436089412,1.3477282058368192,1.911321798700077,-0.5156330313068439,-0.48950007806033624,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
2020-07-21,0.9429445614422214,0.6151951722782361,0.6018015896981996,0.3913342035152789,0.3913342035152789,-1240687.07722459,0.6926072655089597,0.5934582481279955,0.30766427825042214,0.33041505821812256,0.3079689906761197,0.44696396808053174,631351.9541858055,456082.6076448739,413225.35576977715,-0.8794455559913701,0.15449625909578368,0.6569576802074769,0.8114539393032606,-4.312979598677801,1.3692030869949274,1.4744941358076853,-2.988625517966326,-0.41845419018959285,0.8846870070713719,2.170016574548469,2.5850720267743226,13.868582901367372,0.17045773018009186,-6.87378618409722,7.641069494931285
