Date,Open,High,Low,Close,Adj Close,Volume,HIMX.csv_MA_5,HIMX.csv_MA_20,HIMX.csv_MA_250,HIMX.csv_realVolatility20,HIMX.csv_realVolatility60,HIMX.csv_realVolatility250,HIMX.csv_avgVolume_20,HIMX.csv_avgVolume_60,HIMX.csv_avgVolume_250,HIMX.csv_log1DayRet,HIMX.csv_logMA5_20,HIMX.csv_logMA20_250,HIMX.csv_logMA5_250,HIMX.csv_log1DayRange,HIMX.csv_HL_20_realVol_20,HIMX.csv_HL_5_realVol_20,HIMX.csv_logD2,HIMX.csv_logD5,HIMX.csv_Mean,HIMX.csv_Variance,HIMX.csv_Skewness,HIMX.csv_Kurtosis,HIMX.csv_Shape,HIMX.csv_Location,HIMX.csv_Scale
2020-06-04,0.5118698076521211,0.2735177986826898,0.4181209765284528,0.2093728275587874,0.1650595652819053,-126203.5139774424,0.17353468084292176,0.12237213848699269,0.13145400001958354,0.09465110238352376,0.1901757279312717,0.17281912687745724,-50070.7749770766,52278.6740990238,76567.35838705582,-1.1317639003112667,0.34931075156914476,-0.07159026325604244,0.27772048831310236,-1.9337619926956187,1.1054526952369483,1.845778192380518,-2.6944599187984477,-1.9159746703786935,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
2020-06-05,0.2360351458596556,0.2970220498081217,0.3158356704420861,0.2529482809107795,0.1994125467042402,204090.6808980275,0.20121082895999676,0.13121588068692874,0.13139592565881647,0.09308226889619457,0.18820758553993394,0.17279373740440335,-72606.3678737577,48040.74671068266,77280.76508169889,-0.16860493923551587,0.4275093476398887,-0.0013711874009202294,0.4261381602389685,-3.9731741696643543,1.0723014741567838,1.8636975383140175,-1.5526581462631013,-1.9777464031020109,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
2020-06-08,0.315004687635855,0.4163343095914067,0.2269161659082077,0.5205768146788277,0.4103981377496299,657261.2895243355,0.2566896057147098,0.1401379939637324,0.13242386022374597,0.11022082417004672,0.18347520140150522,0.1736873258189082,-9733.557533437002,47228.34953123029,80153.50654790354,0.264540236100591,0.6052399867765854,0.05661976788721523,0.6618597546638006,-1.6637983072364309,1.0994910834461205,1.950829872718368,-1.405116093982033,-1.2823168197454669,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
2020-06-09,0.434057150674513,0.2705670547352925,0.2764156418704941,0.0558386672629378,0.0440205822216286,16182.44861614937,0.24599758310212314,0.13199230009970392,0.13220760849589133,0.11104141332588793,0.18174985522509285,0.17376389244825943,16078.731362835015,47305.808540610546,80873.08730912722,-2.288518906704074,0.6225781227890226,-0.0016298903735174235,0.6209482324155053,-5.141555162258056,1.1503316197172089,1.6714486402370645,-1.861804550991629,-2.928819453366509,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
2020-06-10,0.071333820442299,0.0861194590630667,0.1843420498960584,0.188329911445011,0.1484704767357805,-343741.0551333106,0.1934722617386369,0.13404743634432592,0.132064042592065,0.11094199627770018,0.16997279915636496,0.1737354534877095,28237.669035353716,36186.12921155736,79040.86399804066,0.733015573656604,0.3669404121299116,0.01490676379547222,0.38184717592538375,-2.3205190408631786,1.1675942046400123,1.4930760212970609,-1.339686916345066,-1.337022001539902,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
2020-06-11,0.0696705757660751,0.0559472640951508,0.0025174567338868,-0.0655190626871662,-0.0516521703273031,-98197.21466456098,0.1501299146167952,0.13017263877477186,0.1312973520570657,0.11615108944396271,0.16109799005181905,0.1741226928654625,7400.296222890885,29263.697597245733,79787.60138911114,-0.29924585862473513,0.14263945666443117,-0.008603053953641727,0.1340364027107896,-2.929386498460394,1.140954261260598,1.3760366202565917,-2.346821738419946,-1.5291872158877104,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
2020-06-12,0.0844267564787584,0.1456154285000956,0.2025988240235738,0.2266735407918845,0.1786987409125113,-217141.7402679292,0.14598715345844945,0.13708597646782586,0.13170414317820317,0.11463350048998436,0.132240586377564,0.1741141290560353,4188.14968679955,8942.822200055607,79764.81199206525,0.7498170050713858,0.0629103333765151,0.040050226983579185,0.10296056036009427,-2.8649953601912435,1.109953523631061,1.309134112381632,-3.4989778923908057,-3.8769548545604313,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
2020-06-15,0.126334439620833,0.1146735794696125,0.116093404174272,0.1695233486857974,0.133644191556185,-384026.7227673821,0.09063636421976047,0.13849645438008315,0.13143712228571627,0.11439686199645596,0.11715532273847358,0.17405953434635393,5737.471449556627,-9741.98368881686,76214.62237865145,0.05624830826054848,-0.4239892215557569,0.05231614541491358,-0.3716730761408434,-6.557221862412117,1.3174538763501775,1.8090531883459635,-1.685798779539863,-1.2846264484401453,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
2020-06-16,0.3003715671777232,0.2514273209930819,0.3244654546401024,0.2605170916570021,0.2053793929582665,-107719.56450762744,0.12290812636708806,0.13698811712925504,0.13159335106750045,0.113242958052205,0.117314443595736,0.17410849271666423,5854.3989600801815,-25948.845001018795,77356.49613295929,-0.3801612994705219,-0.10845704961481267,0.04017769197184768,-0.06827935764296496,-2.6167735954997076,1.327085899989512,1.7491274568852775,-3.6238166187372824,-1.8241247556122389,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
2020-06-17,0.2179390852823117,0.1656708660259038,0.2320572801227678,0.186419555149,0.1469643032714991,-397558.77250054665,0.12260689167423178,0.13813047306027465,0.13154086467913265,0.11322152186741118,0.11268910612915431,0.17410184659410852,4371.7875141038,-12572.1376553849,75361.7188238581,-0.3940258760302566,-0.11921546085330274,0.048881134094032164,-0.07033432675927058,-2.7122628504095516,1.3328818726257852,1.6933346318134486,-4.3184802268694735,-6.498182974111611,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
2020-06-18,0.1876562871479667,0.2672013582396966,0.1885155608750488,0.3310515838002961,0.2609856177798444,72242.99113122199,0.18513444929566125,0.14607474372179008,0.13208099606630108,0.11609799057006315,0.11326900916214419,0.1742937968297302,-244.68960891969908,-13954.882475767521,77151.708830952,0.32985327184075014,0.23696388006079577,0.10070309304027883,0.33766697310107463,-2.5422926053510198,1.3406472324992251,1.7363131869422983,-2.889460126769718,-1.1627099850403246,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
2020-06-19,0.3721709013541248,0.383880010029014,0.3560714728847993,0.2999501205689578,0.2364664737029267,635939.0400966858,0.19668799585374433,0.15359764932492243,0.1325287007858496,0.11687306143443135,0.11376393819241143,0.1744180562894715,34211.45320969123,-4437.618903346341,80039.15938813446,-0.453546723376193,0.24728217912235237,0.1475372850479559,0.39481946417030833,-3.5824122139099797,1.3417538238038766,1.7043329177187736,-2.4134924033648932,-2.8513249154080142,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
2020-06-22,0.2314648919131778,0.1834277570098796,0.265240766700511,0.2014576062048081,0.1588194969411669,-555483.5319627755,0.20172305693074072,0.15903830928997192,0.1325590791939501,0.11430131491245772,0.11372155521915828,0.17442198701677494,12176.438299428333,-7386.417163129996,77479.72720166961,-0.3766598892386563,0.23775063929044474,0.18211668536968037,0.41986732466012505,-2.503319005346625,1.3437072697796835,0.44930572691973736,-2.2811551548134315,-3.6818917099652104,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
2020-06-23,0.2530752532357359,0.2034267474266156,0.2289526145811549,0.2370188510937474,0.1868546897789476,-408025.86625827535,0.19801811629487692,0.16500995291950074,0.13227852702418935,0.11236640724582628,0.10948383783497254,0.17427738312676433,7610.916301859717,-15871.984245406524,69273.81059982021,-0.3033556333381068,0.182352730142158,0.2210960400413614,0.40344877018351943,-3.6680629427547253,1.345054361009979,0.5754300296280311,-3.0035268943562214,-3.988650130637183,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
2020-06-24,0.1874444633165799,0.1691882536538749,0.0891058041383554,0.1660663264038904,0.1309189625987423,-44796.63311502576,0.1948090481603256,0.1637458059625422,0.1320905969751444,0.11261266465521716,0.10871094068643539,0.1742533184270756,-7013.7324886885635,-6075.845540968471,73050.02575998163,-0.35890408022199216,0.17370457684650192,0.21482723386178293,0.3885318107082849,-2.5246985560873476,1.354742867664796,0.6043980547799318,-3.5791094382799864,-4.1323367723143525,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
2020-06-25,0.1655545273760128,0.1191034052932895,0.1751083542715972,0.1416267066714427,0.1116517442232203,-265439.7026940224,0.16494227344900075,0.16843532955109475,0.13170675590806907,0.10807947711496219,0.10865037113440297,0.17419197225086186,-29296.094650501804,-8143.61862748951,73532.29487301923,-0.3939160106982865,-0.020956320437107195,0.24597397009730898,0.22501764966020188,-2.882315217539156,1.357277449264504,0.5627595901046358,-2.5875648791694195,-1.9015707176751255,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
2020-06-26,0.1172698107214231,0.1882874389646147,0.2091964699980497,0.211086844849385,0.1664110088300547,-204157.3362984041,0.15093118047442636,0.17370428968665422,0.1316514791970081,0.10509535427309284,0.10827386065619546,0.17417870449663192,-27210.346005619947,-4325.573949050753,72476.47055909695,0.34998333060240655,-0.14053039441495216,0.2771962471838105,0.1366658527688583,-3.8675741064797386,1.3636672908648761,0.6414180168267934,-3.338446657425864,-2.658467995353795,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
2020-06-29,0.2071060824870474,0.1637860318231383,0.1777344955670785,0.1188582555965034,0.0937020698147939,237999.0467667277,0.13790769504915174,0.17173918047859066,0.13122142224467642,0.10625744939818296,0.10852511881031225,0.17413898005144313,-5247.810116649989,1178.9127625185424,74042.67894081527,-0.7931108589712413,-0.21939234845617553,0.2690907908749906,0.0496984424188151,-4.272385902661487,1.3646970936916478,0.7204933106097459,-4.020183303018688,-2.7315630677985263,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
2020-06-30,0.3828513624963245,1.0752971827086475,0.3060104747342853,1.037581067185581,0.8179801271055331,8651179.536235783,0.26413278251446887,0.20776415206963925,0.13355830933663565,0.17780523531615014,0.13789047876801844,0.1793622139553963,433259.6858835191,140763.14030671673,101659.09640639344,0.7591912154373653,0.2400483886846419,0.44186539554812315,0.681913784232765,-0.2622915467448179,1.3781993254091316,1.5670744757396482,-0.42837179706140477,-0.4602506448714922,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
2020-07-01,1.1769332276499274,0.8191200991143561,0.6877987789227693,0.4871580044731094,0.3840523601822534,-599915.9442857066,0.31475946203117106,0.20641191590109137,0.1344009257697098,0.17627371252977145,0.14059569240486391,0.18004364366949843,336124.37174179615,133692.91711348805,103672.06038680767,-1.119888476748826,0.42193497050566164,0.4290464477870969,0.8509814182927586,-2.030108133158441,1.3392227097814766,1.601028895573025,-1.2366671871044457,-1.3738386660330704,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
2020-07-02,0.4781889629562958,0.4238625021865978,0.623608953926222,0.5819718226938768,0.458799285861112,-2019714.639620292,0.38418897035874944,0.22109890193005163,0.1358942215973681,0.1846834032512551,0.14548168034747885,0.1811808188616353,241448.81545965368,98755.78758515415,96043.08258220658,-0.0413931456477145,0.5525244203943972,0.4867333207218862,1.0392577411162833,-1.610706457999788,1.3551521793071095,1.6574704754239509,-1.0239292812693908,-1.0580053973637644,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
2020-07-06,0.6602867003499053,0.5905242546998823,0.4766310605899262,0.3650492845427937,0.2877876982515337,647623.7948080525,0.40846430824304525,0.22551765950741634,0.13626715599009914,0.18519375607215244,0.14621684190241674,0.1813978705060943,263625.4711551549,118163.87157890185,96753.31276511367,-0.8304510857161397,0.5940060692128702,0.5037811274076024,1.0977871966204729,-2.172494163519245,1.3487338325041482,1.4440706074718193,-2.340653985667809,-2.1088564334440028,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
2020-07-07,0.1712847011730414,0.1635214400782851,0.2735773789008484,0.1478452869251123,0.1165542751497463,-959314.3119701236,0.41303474931003575,0.21082546637742214,0.13629274102441474,0.18137092490113252,0.14633343906100604,0.1813946242331818,182796.69108043198,98518.65067163584,93155.25073890219,-0.3849700455712774,0.6725011105742654,0.4362255376693065,1.1087266482435718,-2.2067665076991214,1.3270632154380277,0.8146380330417452,-1.0722283928267309,-3.7787076527344015,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
2020-07-08,0.1822800847520311,0.1407293558176214,0.2378310658597406,0.2301692804004185,0.1814545802779661,-10817.535160604166,0.2857296399445223,0.21769716628023902,0.13662317718209527,0.1772757605022402,0.1461283950505802,0.18140137680725635,181446.69189159432,102854.14932712818,92393.78404151696,-0.0045390553650994795,0.2719410973201704,0.46587834688038987,0.7378194442005603,-2.3319962926955533,1.2294737486966396,0.2785647362216565,-2.2411784901944034,-0.45173072537603215,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
2020-07-09,0.2264884286903599,0.2923135648753883,0.2357532869432197,0.4069129895055678,0.3207910037158266,-241371.45213332167,0.27307736865123694,0.22631319262924135,0.1381317066972416,0.17792051692913496,0.14696973042034878,0.1813583504915835,186565.17204159376,99193.61263840119,84377.77295517015,0.34809597616099663,0.18783530866673145,0.4937122216530527,0.6815475303197842,-2.872448343470805,1.2237843209249575,0.4500332888598454,-1.5884755237737436,-2.7604806186151642,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
2020-07-10,0.3568034635446344,0.2834526701942832,0.3697852252337426,0.2686622792125082,0.2118004785036769,-238659.66937252844,0.22367760717974988,0.23948582507079036,0.1388731498249734,0.16558254540309708,0.1470438283739625,0.18127877442609613,179542.04930619537,101769.78867898005,86088.05331588608,-0.5215404155137567,-0.0682884681184542,0.5449333043126596,0.4766448361942055,-2.4495485209783014,1.226856586197954,0.2824729731080323,-3.495093919680573,-1.3983717708782255,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
2020-07-13,0.3750878738922534,0.463940560139938,0.2387650888252945,0.1667254103659234,0.1314386896820374,373419.1219537589,0.19240780546585062,0.2371228225092666,0.13940645855680753,0.16682822015227455,0.1469078807301562,0.18105898711295093,209070.09241727978,109184.25562697962,88368.44974164657,-1.0486198241630762,-0.20896113897365765,0.5311844169679955,0.322223277994338,-1.4908753082107418,1.2625466817559656,0.5025083192149704,-1.6641459037753448,-1.855664536195313,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
2020-07-14,0.0753866171261954,0.0434581107397287,0.1152017402002676,0.2360325691313227,0.1860768352695254,-652786.4965920567,0.20631231748980644,0.23974445469493366,0.1400629289078594,0.1655233887730478,0.14661466727031683,0.18092892151079878,195632.10372604604,100003.09632744962,87464.8416717974,0.9035299136953779,-0.15018245898183602,0.5374817701480743,0.3872993111662384,-2.6346562162907214,0.8913888498591243,0.5249134141100468,-3.660344739793742,-2.666103973044546,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
2020-07-15,0.2222334774849041,0.3347829679914378,0.3722445729179333,0.3937024135017668,0.3103766117809008,324554.7115409452,0.23209672379039342,0.24499431563606539,0.14112961370967805,0.16604035269456646,0.14767015535244074,0.18114451962318187,217245.8175284747,102996.1930535476,87747.18618476953,0.3340579072208767,-0.054080811118215076,0.551556294492035,0.4974754833738201,-3.284438739144093,0.9059434648052211,0.6675160009731486,-1.720716337208732,-2.048547464301974,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
2020-07-16,0.301606788849333,0.188249851881852,0.3001257275986373,0.2123582458815089,0.1674132026033237,-703222.6211976833,0.20142116356789286,0.2460167606026566,0.14152175618216878,0.1654669013868575,0.1467597957403131,0.181094673811115,201962.62509361785,89388.06022275891,86759.91075735766,-0.5886591217843365,-0.20000160911524514,0.552946206940616,0.35294459782537085,-2.1903652747816835,0.9098983112763889,0.6537788652203921,-3.981178425864657,-1.874851112955628,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
2020-07-17,0.3131342716359446,0.2714264449806647,0.3253904275648915,0.3000925029374497,0.236578929009191,-228034.6261416903,0.20637685366899566,0.24479642616412392,0.14169276812592443,0.16544069302988285,0.14691069275414778,0.1811644371277565,186948.74422997225,93574.63947589124,80297.79668387132,-0.2803501912794515,-0.17072306728651143,0.5467658426489099,0.3760427753623985,-2.91943844413509,0.9132179906276187,0.6934574869875983,-2.606427946625981,-3.6977809347800465,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
2020-07-20,0.2577701982312987,0.2407730916864334,0.3081842618835915,0.2799272266815613,0.2206815104106385,-545643.1751212683,0.2242254178147159,0.24400717799950952,0.14169641984422585,0.1655201558873429,0.14702040645686576,0.18116602641051108,127869.63346907454,86258.61325706875,78982.50942491986,-0.15534795075032856,-0.08454576751636998,0.5435107622567632,0.45896499474039326,-2.6969445448674016,0.883441570326718,0.40110084070814994,-2.932413724893161,-2.416394301573534,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
2020-07-21,0.2851665498089812,0.4697218913322762,0.3633293171814644,0.5045443791616142,0.397758851569074,1059065.3822087448,0.2665618210746256,0.25595414573090486,0.14225802892717815,0.16765716169051645,0.14974876065270135,0.18174271276474394,208597.07917765056,107247.56229663076,81895.69221816774,0.3327725261955565,0.040607880520370565,0.5873557964133715,0.6279636769337421,-2.2406194963258335,0.8860206831382577,0.4622854626603639,-1.8252340065432455,-1.5526700534362314,0.3547921141223484,0.15411607149650514,1.9991643867491,8.125215851619261,0.2273991975657207,-1.2171437588564862,1.5302838654755366
