Date,Open,High,Low,Close,Adj Close,Volume,BLMN.csv_MA_5,BLMN.csv_MA_20,BLMN.csv_MA_250,BLMN.csv_realVolatility20,BLMN.csv_realVolatility60,BLMN.csv_realVolatility250,BLMN.csv_avgVolume_20,BLMN.csv_avgVolume_60,BLMN.csv_avgVolume_250,BLMN.csv_log1DayRet,BLMN.csv_logMA5_20,BLMN.csv_logMA20_250,BLMN.csv_logMA5_250,BLMN.csv_log1DayRange,BLMN.csv_HL_20_realVol_20,BLMN.csv_HL_5_realVol_20,BLMN.csv_logD2,BLMN.csv_logD5,BLMN.csv_Mean,BLMN.csv_Variance,BLMN.csv_Skewness,BLMN.csv_Kurtosis,BLMN.csv_Shape,BLMN.csv_Location,BLMN.csv_Scale
2020-05-15,0.1533926374871326,0.4227841929413509,0.5505625581718352,0.6916819276211976,0.6524647096359217,19985.511851906776,0.14285821851353123,0.4797752235917513,0.7323375853009513,0.9160862221395303,1.4129915137858053,1.0582217853243294,665911.1706440139,491190.84157757,177727.2903343761,1.447756160624362,-1.2114650505456095,-0.42292387971584944,-1.634388930261459,-2.057458037515665,1.024156662182271,0.6761216615298138,0.3673638281939415,-0.15046673405301023,1.1643197935898502,0.7317535809826349,-0.9824929833676929,4.85957173871101,0.005772543891393761,-147.03489785393685,148.20131647788256
2020-05-18,1.42333338326919,1.093464626768272,1.4340906951463683,1.099060469734594,1.0342378243993435,60605.89072050247,0.12990775007989658,0.5256451201374129,0.730689902973308,0.9199167907209669,1.3869436953079102,1.0574262689695633,659325.8033868117,498587.737547866,178161.06178928746,-0.31933681976216466,-1.3978017247064052,-0.3293628519124757,-1.7271645766188808,-1.0769699770466956,1.0306855627577065,0.5130669559169905,0.059044158924289006,-2.7371854065752577,1.1643197935898502,0.7317535809826349,-0.9824929833676929,4.85957173871101,0.005772543891393761,-147.03489785393685,148.20131647788256
2020-05-19,0.6738160143548342,1.1364566868331891,0.4675272010094522,0.9951081835410855,0.9366442689508744,368267.474407516,0.3610608178073261,0.5743775653079176,0.7313279962589696,0.9142846892050154,1.3797470213240297,1.0575025284666417,715291.6847973571,504400.58956164145,179121.2555507042,0.32934646330870815,-0.4642405448359374,-0.2415750950491731,-0.7058156398851105,-0.40207662676527545,1.0671266464804823,0.5903499583164057,-1.2581489894984694,0.14476275538553954,1.1643197935898502,0.7317535809826349,-0.9824929833676929,4.85957173871101,0.005772543891393761,-147.03489785393685,148.20131647788256
2020-05-20,1.2747065336993053,0.9581045352934758,1.4812680407269987,0.936485220185264,0.8815497378261377,-419580.73162405705,0.6956624561487283,0.5903878006304357,0.738065206737631,0.9168444656396412,1.3883119171392806,1.0530456932012515,654937.1889558259,490407.1054047513,169572.58242692184,-0.36878983712611146,0.164084955713378,-0.22325256652640613,-0.059167610813028036,-0.647861233883743,1.0881403068124256,0.6398004709766163,-1.8793580883132295,0.5146233184105187,1.1643197935898502,0.7317535809826349,-0.9824929833676929,4.85957173871101,0.005772543891393761,-147.03489785393685,148.20131647788256
2020-05-21,0.7518467141541949,0.7541882029574012,1.04787747494235,1.064162988975637,1.0011187116629596,-1183725.133655592,0.9012030504950473,0.616164170240341,0.7409861732733806,0.9209806233607837,1.396502708443711,1.0527573322437365,609352.2419591375,459577.43681619846,165222.41637860105,0.2863408997422785,0.3802171553216405,-0.18446852741547434,0.1957486279061662,-1.225232968564378,1.0737356969472904,0.6369520384022541,-2.741486370724976,0.02732618727806106,1.1643197935898502,0.7317535809826349,-0.9824929833676929,4.85957173871101,0.005772543891393761,-147.03489785393685,148.20131647788256
2020-05-22,1.083394646030424,0.6592474995943434,0.6879825183249775,0.3463461983680416,0.3280368248095264,-721479.0713187258,0.8363174735297683,0.6145181802376769,0.7402162146726702,0.9214900163328137,1.3985205044553226,1.052989583399873,609066.5966497443,433235.29246090597,162525.93097659035,-1.1947287085469325,0.30816978003910045,-0.18610381152775612,0.1220659685113443,-3.549638735182237,1.165471997886892,1.256530235753314,-0.5914701973556048,-1.1256920022772545,1.1643197935898502,0.7317535809826349,-0.9824929833676929,4.85957173871101,0.005772543891393761,-147.03489785393685,148.20131647788256
2020-05-26,0.9494259533105353,0.8019061391070963,0.8747126173872521,0.7683973948372627,0.7235835984851393,1402026.2294516442,0.7741866283469274,0.5844904837855315,0.7380080371901339,0.9068173247870288,1.405336837596245,1.0524409770047205,618355.0007828752,457820.73892895493,144598.451239066,-0.2716414555677677,0.28107246658880325,-0.23321421521174102,0.0478582513770623,-2.619950340373859,1.1625264532372146,1.3494319717855496,-1.2818078198262686,-1.169074799107036,1.1643197935898502,0.7317535809826349,-0.9824929833676929,4.85957173871101,0.005772543891393761,-147.03489785393685,148.20131647788256
2020-05-27,0.7516274845926549,1.3312434020175823,0.6753203590883281,1.739662329472928,1.6340185853353582,1409704.2754494268,0.9136614916238243,0.5857358772259091,0.7387939684429282,0.9083144350257181,1.4254236299175147,1.0530386552210096,652962.2270330164,478210.9521196136,147983.42165048266,0.7765568145072277,0.44459117706642876,-0.23215011778598219,0.21244105928044657,-0.42171180952755444,1.1845343861800963,1.3447712586799194,0.26695506485000126,-0.3604329730865307,1.1643197935898502,0.7317535809826349,-0.9824929833676929,4.85957173871101,0.005772543891393761,-147.03489785393685,148.20131647788256
2020-05-28,1.758446534847102,1.2500484355330226,1.097939257452779,0.4678126710998516,0.4415457615458411,-165401.86002818216,0.825660696367765,0.45072383787388237,0.7372856327521173,0.6804989610627965,1.428700352421252,1.0531938915452614,525979.784611473,480564.09717202204,82988.56604571849,-1.381904382778521,0.6053290908358409,-0.4921205594307842,0.1132085314050566,-1.8831567391295072,1.149667572349707,1.2116715106505564,-1.2657140435008776,-0.8209715151099896,1.1643197935898502,0.7317535809826349,-0.9824929833676929,4.85957173871101,0.005772543891393761,-147.03489785393685,148.20131647788256
2020-05-29,0.2045106938783174,0.3237111920405731,0.6818529462769822,0.6932750203125195,0.6527991478580173,1282963.8590033036,0.7559967836067765,0.45590421073493637,0.7372248099462533,0.681681345210857,1.4317822773639934,1.0531983476967475,606785.8870361288,494011.6249814796,124130.25628793615,1.1606492313653447,0.5057543984120465,-0.48061015625430187,0.025144242157744644,-1.02682640939931,1.1564136141000787,1.2437531817365504,-0.01895915689048919,-1.0546349337792333,1.1643197935898502,0.7317535809826349,-0.9824929833676929,4.85957173871101,0.005772543891393761,-147.03489785393685,148.20131647788256
